"gene","p-adj-123-1","p-adj-1234-1","p-adj-1234-123","p-adj-13-1","p-adj-13-123","p-adj-13-1234","p-adj-2-1","p-adj-2-123","p-adj-2-1234","p-adj-2-13","p-adj-3-1","p-adj-3-123","p-adj-3-1234","p-adj-3-13","p-adj-3-2","p-adj-34-1","p-adj-34-123","p-adj-34-1234","p-adj-34-13","p-adj-34-2","p-adj-34-3","p-adj-4-1","p-adj-4-123","p-adj-4-1234","p-adj-4-13","p-adj-4-2","p-adj-4-3","p-adj-4-34","p-adj-5-1","p-adj-5-123","p-adj-5-1234","p-adj-5-13","p-adj-5-2","p-adj-5-3","p-adj-5-34","p-adj-5-4","p-adj-6-1","p-adj-6-123","p-adj-6-1234","p-adj-6-13","p-adj-6-2","p-adj-6-3","p-adj-6-34","p-adj-6-4","p-adj-6-5","mean-1","mean-123","mean-1234","mean-13","mean-2","mean-3","mean-34","mean-4","mean-5","mean-6","SEM-1","SEM-123","SEM-1234","SEM-13","SEM-2","SEM-3","SEM-34","SEM-4","SEM-5","SEM-6","Q1-1","Q1-123","Q1-1234","Q1-13","Q1-2","Q1-3","Q1-34","Q1-4","Q1-5","Q1-6","Q3-1","Q3-123","Q3-1234","Q3-13","Q3-2","Q3-3","Q3-34","Q3-4","Q3-5","Q3-6","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF229",0.999981626088603,0.999993900353452,1,1,0.999993647845293,0.999998008337176,0.999991873948792,0.99982817750416,0.99992304512889,0.99999965435191,0.998063617563234,0.999410012514965,0.999701316736004,0.999974797833087,0.999999724316366,0.999935763551583,0.999999999859906,0.999999999998754,0.999992949295594,0.9988584868406,0.993914621516272,0.999999996790913,0.999998202715393,0.999999555874354,0.999999999967533,0.999984181149946,0.999558233292253,0.999998811490525,0.999999999886533,0.999962460235352,0.999986419906215,0.999999999979358,0.999996967989757,0.996449824928538,0.99979632811653,0.999999895588594,0.980829421905612,0.992436896408073,0.994900066859444,0.995970166540261,0.997696394358733,0.999247118815188,0.960490643801067,0.987371946295675,0.981164982598594,56.7930611111111,8.3463,14.1568,54.961175,71.7896,80.7476277777778,22.7315666666667,47.85984,60.2337756097561,119.546425,20.2423203715448,NA,NA,27.4127152179232,18.5370526608556,23.1073692019618,12.3598240770022,16.4713466855203,12.5569764428723,65.3657790794028,9.098925,8.3463,14.1568,25.474,3.9142,8.7503,10.7694,10.1498,12.2262,14.33675,79.891575,8.3463,14.1568,61.328625,126.6866,72.295175,31.40595,72.992,58.7886,208.977825,32.207602,65.25965606469,29.0746,28.0176,19.168425,45.243375,8.8854,84.51545,2.46268644374389,5.7131075787819,2.02621902942945,0.963645243614701,1.01879013445101,-0.0534259644842412,"LIHC"
"ZNF180",0.998071477662214,0.988412944301684,0.999999998318889,0.999999929460019,0.999763177835963,0.997740949503032,0.999999997968728,0.996909179340151,0.983865708330571,0.99999862606746,0.999964704224578,0.999523304458798,0.995572928777956,1,0.999652544226344,0.999998700428114,0.999931667240599,0.999111733313027,0.999999999974762,0.999990727711127,0.999999999924855,0.999999999999522,0.999159050782413,0.994223666671403,0.999999999030245,0.999999996142811,0.999999958161698,0.999999930159615,1,0.997642504805316,0.986322041902866,0.999999795938051,0.999999998417924,0.999581373798854,0.999997281299983,0.999999999990248,0.999998067606321,0.994926844071272,0.979092629033216,0.999978715318114,0.999999921496671,0.999688471574958,0.999934913739446,0.999998582659732,0.999997967836296,129.749716666667,82.8672,70.0761,122.148525,132.97934,121.665955555556,117.8231,127.8542,130.268507317073,140.811275,14.6222723850266,NA,NA,11.7816780862189,10.2547523480013,9.18979354083462,14.9303408598062,16.8189584853819,9.599782575665,26.1365098526428,89.5539,82.8672,70.0761,117.4137,106.24535,84.3844,104.9643,119.802,87.7571,100.611525,156.1266,82.8672,70.0761,133.033975,151.2527,147.30395,130.82325,137.7477,170.6344,178.7296,122.084386,129.101957681941,124.0126,118.1818,101.0581,143.01425,92.04215,150.1516,4.69597873973824,3.24317549356966,1.05748132019062,0.952982196970308,0.0806321791784315,-0.0694788320454901,"LIHC"
"ZNF641",0.999999993142291,0.999447281033914,0.999997482235239,0.999999999975582,0.999999969431012,0.999488296473144,0.964027981970055,0.999828436820286,0.981701472412999,0.999625669153429,0.998722160927748,0.999993367054904,0.994926480454504,0.999999310573895,0.999595082861796,0.999995975996282,0.999996836298802,0.997792949646431,0.999999932296487,0.999999640784825,1,0.863806086182425,0.996223027254122,0.93087727796907,0.984595048186906,0.999539685685524,0.973959516615991,0.999127597977224,0.889855266169056,0.999821920491943,0.980190175165957,0.99945936029467,1,0.997114191047948,0.999999633297004,0.998855648060696,0.420479704502578,0.953013470687224,0.754895917227767,0.798989448771714,0.907502466673337,0.638029258702231,0.947753497993325,0.99953559435831,0.855469113279261,57.8481777777778,48.2895,22.6509,60.5897,78.9647866666667,68.8326722222222,69.7783333333333,96.26072,78.4860951219512,118.7533,9.15638853932642,NA,NA,6.37709131475053,13.7382697322024,7.11429310883983,20.2641947979133,13.9421985504224,9.24940460565551,16.8042528383442,36.968475,48.2895,22.6509,59.0565,43.80935,38.130375,49.6436,89.7868,20.366,106.20595,77.118775,48.2895,22.6509,67.615,121.5146,103.80025,81.82625,99.565,119.0341,132.1937,79.484676,71.4066113207547,77.07095,65.2975,59.68835,101.0728,32.21075,106.41685,4.17007294539004,2.44994243453217,0.898369533779753,0.847238810472688,-0.154619092137883,-0.239159416801184,"LIHC"
"ZNF610",1,0.999999992642546,0.999999999987194,0.999999996298554,1,0.999999999992932,0.998591657945598,0.99999913531238,0.999984425845956,0.999643073728822,0.999999999821386,1,0.99999999867577,0.999999999912533,0.990505916908946,0.999999999985832,1,0.999999999896916,1,0.999945617014874,1,0.999999998330685,1,0.999999999966973,1,0.999497470975385,0.999999999985795,1,0.787566993542726,0.999937577223237,0.999614160485795,0.982660115087825,0.999553360153099,0.411181929601373,0.995934559393335,0.971811426831923,0.999999999943644,0.999999999941211,0.999999960950821,0.999999968381643,0.999996870341248,0.999999994374829,0.999999998658785,0.99999998030426,0.998389550551426,12.3928055555556,9.5387,3.5392,7.9819,24.7698733333333,10.7507222222222,9.71733333333333,8.70254,34.023343902439,15.158025,4.84754049505595,NA,NA,2.09208971644781,15.2039706488688,2.11976550713888,2.21839603041877,1.92212055464791,10.2964220786723,7.64278751878473,2.624775,9.5387,3.5392,6.2582,3.1301,2.731725,7.99705,4.4893,4.1518,5.029775,11.5975,9.5387,3.5392,10.41685,9.7282,10.78765,11.7905,11.5998,31.9251,21.14605,6.900908,21.2893501347709,6.39255,7.1174,4.770625,8.905325,3.43595,20.9782,0.466448541028124,2.09652264864909,3.08500709396081,1.11338980532026,1.62527380684967,0.154958778435617,"LIHC"
"ZNF528",0.999998439391377,0.999999841288969,1,0.999999989958826,0.999992433847132,0.999998587389164,0.99706843101452,0.999727550204984,0.999909517420685,0.999998724775832,0.999381297105343,0.999915504702689,0.99997779013132,0.999999995636479,0.999999346117884,1,0.999999780561545,0.99999998374814,0.999999992843182,0.999939761683453,0.999994946058421,0.99975886927491,0.999793071587682,0.999929581001187,0.999999424738844,1,0.999999944341092,0.999973014241166,0.883440385786219,0.99872762231516,0.999473850854794,0.999834632015066,0.999993948991968,0.993193915490455,0.998778246944473,0.999999969438042,0.999933895268619,0.999864249621352,0.999955788622025,0.999999853097611,1,0.999999995958298,0.999988916507266,1,0.999999940909329,61.5225444444444,18.4812,28.3136,74.62235,97.6602133333333,85.9995833333333,57.1961666666667,99.70786,112.427009756098,97.2797,10.7752119300761,NA,NA,31.0796959627584,37.0249053369098,16.9423968398594,23.9394318936584,31.9676768897992,23.5891731501641,51.9575937998961,32.95545,18.4812,28.3136,41.671275,10.47925,23.022975,33.7051,50.1825,26.034,43.284,88.470275,18.4812,28.3136,80.370225,135.4917,110.88845,72.9354,107.7441,131.2352,120.47055,75.354988,86.7959188679245,79.28165,52.1666,53.101825,94.357175,22.5242,110.7109,3.44203104224478,5.37833515162098,1.15182712082609,0.65799084655781,0.20392419712466,-0.60386058040634,"LIHC"
"ZNF701",0.999653444113149,0.999999584928488,0.999999884833868,1,0.999817181701225,0.999999775450875,0.999929972957192,0.997621910937301,0.999974243326156,0.999999075113987,0.999981132718057,0.998355899772232,0.999989033680508,0.999999929081023,0.999999995520523,0.994290579435829,0.999999999997931,0.99999994036424,0.998711251331216,0.964074165298898,0.968998918951747,0.99968059392122,0.999999341645591,1,0.9999663427098,0.990806462140432,0.992817565307463,0.999998280858592,0.939602933695334,0.988198644931373,0.999556905675561,0.99934078895604,0.99977879025261,0.986090148801776,0.831097644568784,0.886637356871946,0.999999859628676,0.999142893321949,0.99999401312474,0.999999988208635,0.999999999998112,1,0.993361736419907,0.999358511945611,0.999988150345257,36.1656,6.5578,22.6509,36.36985,44.4772333333333,42.0485166666667,10.4499,21.74182,52.7109829268293,42.5979,9.82582889203862,NA,NA,17.3168115362644,10.9596523294903,6.33607644355428,3.34347778368572,4.35704843390569,8.22218732453863,11.7461823773372,7.901975,6.5578,22.6509,14.55975,13.06025,17.964075,8.22975,14.9831,11.6473,29.1405,44.13855,6.5578,22.6509,46.3897,52.06915,48.820775,13.725,26.4599,59.9762,49.46855,25.741782,40.2891566037736,22.9138,26.8026,17.026975,32.1985,12.68155,54.3361,1.75451313153597,2.07399663388408,1.5651269443496,1.16971432062774,0.646279676043706,0.226156223365066,"LIHC"
"ZNF283",0.999394730688875,0.999894880715603,0.999999999980984,1,0.999762049157685,0.999962385240019,0.996911153524845,0.991476354920708,0.997098135110053,0.999883331660576,0.999043096160453,0.994923063550716,0.998502087831177,0.99998604740132,0.999999732103582,0.999781162366616,0.999999685546615,0.999999997247146,0.99997534306627,0.983449700464428,0.990876401790403,0.999999975385037,0.999908724838518,0.999989736640285,0.999999999712645,0.998327346168165,0.999531880344587,0.999996721341462,0.951156752296208,0.985163896263177,0.994415640354291,0.999132432993735,0.999999986690665,0.99967071725202,0.958107646837366,0.990943019911574,0.999999980225537,0.998972233963409,0.999760950697418,0.999999990283478,0.999999059639753,0.999999994340101,0.999634633134721,0.999998757382057,0.999978871545272,23.73525,10.1348,12.7411,23.33425,29.4314666666667,27.7816222222222,16.4472666666667,21.66134,30.586887804878,25.947925,3.29089585233738,NA,NA,4.89413352332838,4.39356023463851,3.4022185617649,11.7139375532359,4.94991872595904,3.1625980724236,8.46958862709941,13.90725,10.1348,12.7411,16.135275,18.49585,14.256775,4.8173,15.5109,16.8168,12.55515,32.458225,10.1348,12.7411,31.084975,41.4736,38.62405,23.47475,23.569,40.1482,37.669775,18.201,27.4877986522911,17.3361,23.4279,13.173,23.37735,14.2559,35.27235,1.23531802376752,1.09085482808627,1.51023562728922,1.35139391212556,0.594773656703766,0.434448261071503,"LIHC"
"ZNF558",0.999998943673313,0.99991187408067,0.999999998229128,0.655015267375149,0.960433076063262,0.902125488292889,0.977785545500477,0.999292312535522,0.994300141848664,0.975379335451825,0.988141079716254,0.999740722790652,0.997055263355998,0.912491436611636,0.99999927822243,0.999999575127727,0.999999999676965,0.999998950309393,0.826399615885281,0.994875754777997,0.998123300726163,0.931229803034975,0.994203960260091,0.976176478656892,0.999934971810394,0.999903120850135,0.998062072891329,0.968678854192551,0.757702443267641,0.997874446621347,0.987183830611202,0.98610072812393,0.999999425527816,0.997539980020224,0.978178920027926,0.999992737506471,0.863126734136787,0.985540497271954,0.954015341230746,0.999999794595652,0.998165187518826,0.987306096146137,0.931247498856432,0.999999929809351,0.999481731767303,193.670822222222,141.2916,106.1759,354.1676,254.588606666667,239.585116666667,165.002833333333,299.0646,268.943546341463,324.227975,27.3756791736748,NA,NA,97.4792599847099,33.133009664684,24.4802030339608,15.6341008794167,48.6374807395901,25.6265108488846,141.821547897991,115.251,141.2916,106.1759,264.67435,144.8903,140.936925,155.58225,228.3999,161.5166,121.4775,267.64105,141.2916,106.1759,395.00585,305.3646,333.27225,180.5186,383.2079,364.5449,525.976325,204.838802,259.771182210243,195.03885,231.5135,166.2695,245.208875,154.8265,344.96195,8.41215835469963,7.91902254042854,1.26817370378022,1.18701222858933,0.342752367258763,0.247334797687746,"LIHC"
"ZNF597",0.999999999998002,0.999999302653599,0.999999721092273,0.998941776029652,0.99999954855724,0.999615560666143,0.984415544403858,0.999999690718433,0.999526682992868,0.999999999999299,0.80064251399636,0.999995116757946,0.998369938151479,0.999999999863722,0.999998875100515,0.999999754806212,0.999999999995047,0.999989165225311,0.999999351325575,0.99999927608839,0.999959577710674,0.999999999992949,0.999999999935117,0.999999891095407,0.999495588071683,0.998001853541262,0.982337309746891,0.999999557884677,0.98779965811739,0.999999979119146,0.999799605759493,0.999999956428992,0.999999808971431,0.998068622893767,0.999999989022798,0.99929506491268,0.679428945574626,0.997305157593091,0.966472364111783,0.996901134952136,0.975300396983323,0.988122121799257,0.980521561438078,0.835929995321457,0.919171194435542,20.8001166666667,22.0582,15.5725,27.473025,26.85042,28.5015305555556,23.6186666666667,20.09008,25.5245048780488,37.27445,3.28993687382324,NA,NA,6.20143627199579,4.86940567433616,2.8385964114576,3.1605635026755,4.69091463345902,2.3561688550172,9.15639013053179,11.31505,22.0582,15.5725,21.880225,11.858,16.950775,21.07395,13.6861,14.3113,24.2609,28.28655,22.0582,15.5725,29.60155,35.3882,35.382825,26.51435,30.1489,35.2148,50.59685,34.642358,25.6432471698113,36.34725,24.0201,26.2888,41.5762,15.3831,34.3033,1.37198376500506,0.774753249559749,0.740228109466778,0.660850545777191,-0.43395817322069,-0.597604058019138,"LIHC"
"ZNF30",0.999688111583845,0.944259501705283,0.999972678418284,1,0.999868161135522,0.969111517579808,0.966621189335848,0.986856534426007,0.770530942998791,0.998677261022977,0.99998825802654,0.999940076525328,0.967278600940161,0.999999977086143,0.725766246558488,0.989422103116795,0.979036970384387,0.768072647607053,0.997258487435021,0.999998777845006,0.954493925893863,0.999999999793251,0.999606604938617,0.949882867157925,0.999999999916328,0.999447310383628,0.999994673466361,0.998546391307336,0.99999999806833,0.999805221583238,0.950626580032753,0.999999999999766,0.85679974961024,0.999998272976455,0.977109399992882,0.999999953461183,0.990275058125859,0.982939707033811,0.776523303157558,0.99817133714876,0.999999941439607,0.947894476963295,0.999999999968489,0.999120221893023,0.975571147161754,90.0848611111111,65.5784,40.3468,89.610275,105.675226666667,85.4170333333333,113.561266666667,92.46068,88.3795682926829,110.65035,7.48264011573306,NA,NA,12.471300774403,10.1582207528843,5.93383828751249,13.299298245814,20.0771261857966,5.54833117189132,30.7686953920566,75.054375,65.5784,40.3468,75.12875,83.33765,58.09525,100.3658,52.9197,58.446,62.82555,107.42815,65.5784,40.3468,101.772325,124.13255,98.281025,121.5954,100.7607,117.4987,152.9325,55.681966,92.5984838274933,56.20035,87.7944,40.73595,71.508275,66.6119,113.4114,2.787686380675,2.06414061650327,1.66298876421665,1.5621682071375,0.733778421262773,0.643549804656435,"LIHC"
"ZNF354A",0.999999999911318,0.997885090725045,0.999954982039185,0.999999981812422,0.99999998159243,0.997027132448083,0.99977072490739,0.999999106474271,0.988826454260692,0.999999995315213,0.999933578254858,0.99999982923867,0.991743552874688,0.999999999998572,0.999999985949172,0.999997913865788,0.99999999999008,0.999933305105317,0.999986509377814,0.999415238446423,0.99974548887992,0.999999999680055,0.999999997194636,0.997663677433658,0.999999999998809,0.999999675629617,0.999999994678333,0.999994752731323,0.166385780621763,0.99658564373747,0.838410384630982,0.960458647440139,0.705379564341742,0.179493672458188,0.804287939416416,0.890937564028808,0.739029524190158,0.99210683993201,0.819333826281336,0.965281062413466,0.934619210157228,0.854724518504224,0.848304306325841,0.932699293417401,0.999994629188743,103.522822222222,90.6174,12.0333,116.109425,127.116093333333,120.318111111111,79.2471333333333,110.84906,186.567326829268,209.295375,18.3204902812505,NA,NA,30.099015597313,22.5821470759335,14.1375575629596,21.5371550465959,32.2479189358414,22.7306320999377,13.9929761955999,79.421025,90.6174,12.0333,85.342625,42.76605,38.9313,57.82095,99.4526,105.0751,186.9396,117.939925,90.6174,12.0333,137.7541,207.55695,161.493575,91.8512,113.3558,224.158,229.523825,76.877342,141.967518059299,75.6044,124.8761,63.83465,90.2494,79.42115,191.84555,3.3042316637122,4.98811653357037,1.84667568318503,1.65170413362185,0.88493051962618,0.72395528289285,"LIHC"
"ZNF764",0.986239273423723,0.999993194019388,0.985384466938068,0.999999997268491,0.986406063250901,0.999999640409484,0.99999998758179,0.979590577013834,0.999998671779586,1,0.99855732041134,0.997241329329672,0.999713777041874,0.999815197625378,0.992977114352373,0.999902049553769,0.999717400857987,0.99958370315253,0.999869148900059,0.99960394371185,0.999999983632943,0.999214844939384,0.940142546841793,1,0.999993941954811,0.999885248096337,0.960573117387045,0.991982571407295,0.987996667805378,0.998518579677102,0.99934855872285,0.999070682347126,0.966997602314685,0.999999606940779,0.999999999984904,0.920642016655879,0.0905622058197988,0.999969321320764,0.689780831691525,0.288593329307259,0.0747709050992074,0.179708927284806,0.788775094112962,0.0848263818939023,0.229126844826267,201.549733333333,321.334,155.0168,191.21075,193.802626666667,226.409444444444,240.144566666667,161.23322,233.878431707317,381.657975,16.1693145291672,NA,NA,13.5454180509192,13.3799597429086,18.9710735385303,7.58718769864331,26.6080973249761,18.5612185468866,140.158526987618,144.99935,321.334,155.0168,173.057525,156.0869,154.10395,232.90575,125.9124,173.8786,221.88235,235.59535,321.334,155.0168,204.810225,227.31635,250.216775,245.73215,203.1425,242.6461,426.010775,147.813042,229.64351671159,146.1434,205.9417,130.8318,162.031975,164.86515,256.55585,3.79276130379867,5.53413674156935,1.55360794693333,1.40917550843897,0.635622485486108,0.494851306030747,"LIHC"
"ZNF747",0.995683068037325,0.999945203767089,0.988145255132481,0.999997071741106,0.999695148785928,0.999597985776746,0.986459320861391,0.99993018321109,0.996436490888168,0.999999685372547,0.999869060106525,0.998978553238303,0.999420878349462,0.999999999998733,0.999651347664353,0.9999999994785,0.999195604266156,0.999926676530581,0.999999998802223,0.999986636081274,0.999999999693864,0.999997651479985,0.999537982900277,0.999629553098145,1,0.999997926813945,1,0.999999999725691,0.996362778687862,0.999584117349145,0.998602810837234,0.999999999996083,0.999994932285632,0.999998055946442,0.999999832357877,0.999999999576954,0.99999999251463,0.99488028041248,0.99999589367337,0.999987699112434,0.997416881717211,0.999950668927782,0.999999905210045,0.999989805241693,0.999546230104289,284.827744444444,421.7941,205.1814,315.320475,339.400653333333,309.650030555556,297.837166666667,312.01848,321.67247804878,269.296,22.6176286250728,NA,NA,15.0537682531858,52.6279981829171,26.3807775066029,38.177028427111,58.1917113394116,21.8055017164883,47.054249475561,224.9507,421.7941,205.1814,290.989125,206.00395,217.73125,275.3891,269.4052,216.5356,243.373575,314.469175,421.7941,205.1814,338.39685,356.557,337.967675,335.804,372.7555,387.3063,312.645225,372.24965,323.00832722372,362.24125,302.8905,333.0628,404.9511,223.0106,381.731,8.77638022851467,7.10935993767427,0.867719626395135,0.836156842987926,-0.204699133958809,-0.258154512177475,"LIHC"
"ZNF778",0.896932391244421,0.999999996783433,0.970435785170921,1,0.940952139680477,0.99999999631027,0.995652814444612,0.976397890573713,0.999975282318403,0.999942299450646,1,0.895129668341567,0.999999992473371,1,0.992178479081714,0.995906275747142,0.728216693738152,0.999999008828989,0.998897112837136,0.923957031104867,0.993428888974994,0.999999997474995,0.949409516160665,0.999999940535477,0.99999999997832,0.999986167935207,0.999999999269165,0.996373830118378,0.999883119075313,0.811740753145414,1,0.999998512110744,0.841738493967547,0.998629680318359,0.999617311385963,0.999947194134434,0.999528932395909,0.791992333563354,0.999999996029065,0.999908080551673,0.962824991706446,0.999050748527907,0.999999941667756,0.999486576756513,0.99999372390294,44.1048277777778,16.0965,47.4252,43.756025,38.2071466666667,43.8217388888889,54.5409333333333,42.5147,47.136987804878,51.12465,4.37557536895424,NA,NA,3.24808688291405,4.79584784613947,3.07663859394477,3.30894702301368,5.02816939591339,3.02631486538153,11.6676290143928,32.8269,16.0965,47.4252,41.71015,27.1403,31.7635,52.20615,41.9708,30.5583,40.271425,47.568875,16.0965,47.4252,46.664775,43.3354,50.16265,57.73895,45.4326,59.0717,67.741525,39.130316,44.4418504043127,37.22165,40.9535,32.385825,43.648,29.91035,53.04275,1.51094303436253,1.01593335917988,1.13573962459983,1.10026019802991,0.183632125903794,0.137844743765173,"LIHC"
