"gene","p-adj-Stage II-Stage I","p-adj-Stage III-Stage I","p-adj-Stage III-Stage II","p-adj-Stage IIIA-Stage I","p-adj-Stage IIIA-Stage II","p-adj-Stage IIIA-Stage III","p-adj-Stage IIIB-Stage I","p-adj-Stage IIIB-Stage II","p-adj-Stage IIIB-Stage III","p-adj-Stage IIIB-Stage IIIA","p-adj-Stage IIIC-Stage I","p-adj-Stage IIIC-Stage II","p-adj-Stage IIIC-Stage III","p-adj-Stage IIIC-Stage IIIA","p-adj-Stage IIIC-Stage IIIB","p-adj-Stage IV-Stage I","p-adj-Stage IV-Stage II","p-adj-Stage IV-Stage III","p-adj-Stage IV-Stage IIIA","p-adj-Stage IV-Stage IIIB","p-adj-Stage IV-Stage IIIC","p-adj-Stage IVA-Stage I","p-adj-Stage IVA-Stage II","p-adj-Stage IVA-Stage III","p-adj-Stage IVA-Stage IIIA","p-adj-Stage IVA-Stage IIIB","p-adj-Stage IVA-Stage IIIC","p-adj-Stage IVA-Stage IV","p-adj-Stage IVB-Stage I","p-adj-Stage IVB-Stage II","p-adj-Stage IVB-Stage III","p-adj-Stage IVB-Stage IIIA","p-adj-Stage IVB-Stage IIIB","p-adj-Stage IVB-Stage IIIC","p-adj-Stage IVB-Stage IV","p-adj-Stage IVB-Stage IVA","mean-Stage I","mean-Stage II","mean-Stage III","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IIIC","mean-Stage IV","mean-Stage IVA","mean-Stage IVB","SEM-Stage I","SEM-Stage II","SEM-Stage III","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IIIC","SEM-Stage IV","SEM-Stage IVA","SEM-Stage IVB","Q1-Stage I","Q1-Stage II","Q1-Stage III","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IIIC","Q1-Stage IV","Q1-Stage IVA","Q1-Stage IVB","Q3-Stage I","Q3-Stage II","Q3-Stage III","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IIIC","Q3-Stage IV","Q3-Stage IVA","Q3-Stage IVB","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF182",0.946883374435451,0.997988081506348,0.999941086232729,0.999999708178035,0.997193225151182,0.998988722976669,0.923664709764119,0.994994833580209,0.999999999992746,0.95898597906075,0.999999999896838,0.999987387563342,0.999547747794566,1,0.991484142694307,0.999995109754012,0.999999999996624,0.9999983425004,0.999999027945201,0.999974772021864,0.999999533768122,0.999999999947053,0.99999964256792,0.999956478283004,0.999999999121002,0.999848959010438,0.999999999558413,0.999999668771692,0.996912097251801,0.983744452065498,0.974116324799657,0.995647418287566,0.924124980851104,0.997724653169803,0.995686117823096,0.999982659443284,134.168930232558,143.261833333333,158.4962,136.082363076923,160.8485,135.824688888889,145.1212,129.7011,102.59685,3.96743629004103,7.14909007041036,38.4187513429315,5.83802680014196,26.9523119141409,10.5483178708009,47.6019771582372,NA,10.37385,103.2051,94.39655,121.45945,103.0528,123.85655,120.9664,112.2111,129.7011,97.409925,155.98195,171.9953,185.8582,161.9346,190.1914,161.4587,191.3614,129.7011,107.783775,98.42926,137.777403504043,100.2916,132.0302,84.492325,117.508925,103.15205,165.34405,3.8974524606429,2.80392622252612,1.39976063524244,1.31646319332826,0.485180141546341,0.396667185990807,"LIHC"
"ZNF673",0.998685734975803,0.971475370000989,0.989850078971505,0.999870248068271,0.983219675342171,0.949747719369708,0.998326501467948,0.988541808690085,0.914936640755029,0.999891469507844,0.999998403200835,1,0.996055055271134,0.9999092303185,0.997988374153607,0.984921320300154,0.964367938946459,0.847624644408631,0.994453600389172,0.99992883681157,0.9826332647347,0.999845840690592,0.999495824592693,0.983575103041065,0.99995357811572,0.999999529379984,0.999612560781946,0.999999999998895,0.985406473730043,0.994425076302137,0.999999999982788,0.974137313387587,0.94773021652241,0.997218277587733,0.887508085524752,0.984249125709475,236.56438372093,229.881991954023,189.807,241.972403076923,255.565025,229.369822222222,278.799466666667,274.6757,185.2468,5.35814616840015,8.30236231256581,7.85700791713996,8.81504428723848,21.2912941695976,21.6099443797409,56.6484004900796,NA,21.4478,188.772125,173.51255,184.10445,189.6518,223.6615,170.299,244.7147,274.6757,174.5229,275.785425,253.5204,197.3391,288.7884,291.1237,246.0025,335.0267,274.6757,195.9707,193.665832,235.612896765499,192.66665,229.0909,160.423375,235.85055,185.71445,275.36545,8.0578460047996,3.65692865477518,1.2165950716877,1.18905321704613,0.282849065112369,0.249813285521269,"LIHC"
"ZNF41",0.999737937416632,0.754743997233991,0.833245166695382,0.963274044753405,0.999694508176957,0.906311007049797,0.99998901877012,0.99973309799397,0.775921334097909,0.996416212330783,0.48811270175864,0.669497675276094,0.999979633583078,0.843686745078194,0.719270332896488,0.999884981580885,0.999988398226697,0.995545587732913,0.99999986347532,0.999377596489699,0.999472570887876,0.999999999149326,0.999999953528993,0.989880382977259,0.999998841718275,1,0.99727319690015,0.999992795761466,0.976528798894211,0.960245334745873,0.60138547541295,0.92859271382657,0.996771122893541,0.618060728787401,0.96276058907092,0.999829755647493,119.23480872093,123.4623,174.864933333333,128.839832307692,111.561475,159.547566666667,136.009066666667,112.8032,75.6464,3.76990826499255,6.16958672596672,79.5857735796487,7.45533262259791,19.1189331558943,36.1036159311602,34.7802272958518,NA,20.5879,80.457425,84.4671,97.4489,84.1284,91.412,88.1372,109.1393,112.8032,65.35245,154.0673,155.64945,229.557,176.1729,134.97205,198.8178,168.5688,112.8032,85.94035,139.873012,124.254559568733,144.43995,120.4478,116.8089,165.23195,84.3254,159.9447,5.58184376360564,2.91386874246314,0.888338341986467,0.833895331589356,-0.17081883347179,-0.262061783247919,"LIHC"
"ZNF7",0.936543837131005,0.997857194016526,0.98199749672815,0.995361423495301,0.999998963994475,0.989477797854638,0.999999579884018,0.998798101644793,0.999866069481832,0.999739350503498,0.969036343891373,0.811836717217407,0.999999999945311,0.883956723371921,0.99953536944629,0.995029656994294,0.999762991971928,0.966213412775236,0.999405876242284,0.994504292244156,0.922995505004109,0.996010337564696,0.986469228905735,0.99999522788808,0.990147142496014,0.998801434032208,0.999973616274018,0.966184716594097,0.835312093856793,0.703313594174076,0.998523059365775,0.747525046676072,0.938448718260977,0.992501826551534,0.718043171892165,0.999999844164004,464.677638372093,503.894648275862,362.104633333333,493.322206153846,443.876325,374.566266666667,580.410766666667,271.6356,209.497,16.2213878265216,28.5038979078952,65.1900035772442,31.7710028522811,45.3578236437487,39.7703323823034,189.02625580769,NA,8.5347,306.8053,325.2983,297.62565,304.5855,345.4471,306.0054,394.08125,271.6356,205.22965,582.103125,586.17025,402.65965,620.4457,563.74425,467.5031,701.1287,271.6356,213.76435,232.522226,472.026433962264,233.0988,418.2707,208.5133,260.8377,309.4963,584.4609,5.32680364315842,11.9521194487411,2.03002715947793,1.79439233492408,1.02149902917499,0.843495362813548,"LIHC"
"ZNF214",0.999903486569453,0.991093327502114,0.99648932395205,0.997473592683031,0.999998552953569,0.998388016968145,0.999999995767679,0.999997330181825,0.994136692113346,0.999965338958956,0.999997450028953,0.999999998918176,0.999252164897734,1,0.999996649942797,0.999899296234219,0.999567207319547,0.983792541643561,0.998963207887549,0.999992625895812,0.999622258530602,0.999999577934492,0.999999963501768,0.999999465348578,0.99999999671295,0.999998842235647,0.999999996656529,0.999940126845025,0.999471819782648,0.998619481611253,0.976864987429508,0.997467553483503,0.999902540557874,0.998731228230624,0.999999981211153,0.99974757180063,23.3393226744186,24.6212172413793,33.9682666666667,25.5504246153846,22.3573625,25.4223777777778,17.6330666666667,28.2008,14.64435,1.46119261571767,2.39548222700433,4.13934153593432,2.11817611625684,5.09255349242322,7.39428283782624,11.9274608323724,NA,14.64435,11.22455,9.8798,29.9423,10.9589,14.676625,3.4262,5.99615,28.2008,7.322175,29.7696,29.91895,36.8145,38.0152,29.3597,30.1841,25.71755,28.2008,21.966525,23.472938,24.3403223719677,21.85365,20.6872,14.470675,30.446475,11.10545,32.82315,1.75643350631943,1.0000267826721,1.03695252686168,0.946624476918043,0.0523498470643824,-0.0791358684885293,"LIHC"
"ZNF215",0.582718818666535,0.999989596936826,0.99669338922929,0.871212189977983,0.999999358368247,0.998372745161785,0.997808282188051,0.999999999998774,0.998411477570299,0.999999984028384,0.998558973285172,0.885753032294128,1,0.934563694112702,0.978285324355481,1,0.999975121990182,0.999998891447045,0.999994642478985,0.999985421838184,0.999986581674161,0.998719408772551,0.999956592672479,0.996854112266543,0.999914456198747,0.999979157531682,0.992779569708454,0.99959490466003,0.999815896168683,0.993090184678517,0.999999958681187,0.995794212915601,0.995761170590343,0.999999966820076,0.99996553927891,0.99336281896229,13.9143523255814,21.5474068965517,7.45486666666667,20.2729876923077,22.1007375,6.61687777777778,14.2578666666667,34.969,2.43615,1.67923366806776,4.35441358901995,3.1227303791892,3.98847518110625,13.9474020096542,3.2288205382142,10.4615851533652,NA,1.74795,1.730575,1.25705,5.81475,1.5674,3.073025,1.3418,3.8905,34.969,1.562175,15.6303,20.443,10.57625,20.4197,17.21205,5.6595,20.65475,34.969,3.310125,8.107752,16.8139221024259,5.543,4.6763,2.77895,10.85245,1.58435,18.08995,1.24440123866613,1.51632247266217,2.07380814095274,0.843640627818871,1.05228242891513,-0.245299521162305,"LIHC"
"ZNF547",0.997789375518563,0.999999996575705,1,0.880850886012394,0.999098755512046,0.999999816152285,0.99999998381225,0.999967468120593,0.999999909449378,0.998517832121545,0.737541981451755,0.901673641672019,0.997754909253736,0.979587759264775,0.922330079442259,0.99994090319348,0.999414023473509,0.999968922373292,0.996390518827958,0.999997278922569,0.934904357619746,1,0.999999999902225,0.99999999999673,0.99999993471293,0.999999999985068,0.99980942415491,0.999999589125597,1,0.999999970312198,0.99999999903379,0.999995971963303,1,0.997250278283541,0.999999196912652,1,32.5539186046512,35.137208045977,34.5826333333333,37.9782215384615,31.022575,47.7017777777778,25.5430666666667,32.8934,31.86915,1.88646496383554,2.86725802520667,7.18377102487111,3.30647127122336,4.44987663295087,13.092785924771,15.5218851438148,NA,20.93195,15.942675,17.0742,27.7499,19.6266,22.28045,24.6539,10.135,32.8934,21.403175,41.41565,43.39905,39.92,54.2078,41.675125,52.665,34.872,32.8934,42.335125,18.022896,34.2561393530997,17.87345,28.0737,12.1253,23.79905,16.5696,43.78995,1.13750090198111,1.33533671636587,1.9007011610731,1.5706928432955,0.92653172118757,0.651401082108881,"LIHC"
"ZNF773",0.983333585604724,0.983500195838078,0.997219694171938,0.99998616907026,0.963218718028111,0.973408475121949,0.999999340992902,0.999999999378736,0.998163373380254,0.999980846501297,0.1217010546692,0.320629353227449,0.999823266438482,0.107297215485798,0.702159594883272,0.998905978219085,0.999951907275411,0.99999968267191,0.997473976868202,0.999952512296433,0.99589350006786,1,0.999999998332678,0.999888330698468,0.999999999987752,0.999999999952526,0.993130407534059,0.999995072747518,0.996333170031622,0.985678096172739,0.934142523894048,0.998323347283022,0.994996987588795,0.569623750076283,0.977352712296298,0.999921907041603,65.4505075581395,72.1063298850575,94.8666666666667,62.6768984615385,70.120975,112.583422222222,85.2551,65.9898,36.7694,3.49334117993235,6.1961761241472,24.2586340907956,5.48503544503373,14.8883028635948,20.3958506132428,48.6937982048364,NA,2.4598,27.59725,20.4022,76.4414,30.7782,48.031,59.108,36.6186,65.9898,35.5395,96.609875,102.8465,117.7447,96.2812,99.743825,144.0233,111.6185,65.9898,37.9993,49.152872,67.4407172506739,44.4751,57.9111,34.326475,62.04275,27.21365,99.27605,3.05181448123804,2.57148935003689,1.37206056343308,1.30210162540388,0.456344164190136,0.380842051225997,"LIHC"
"ZNF776",0.991293400276228,0.99401709793897,0.977094739163102,0.999999999589661,0.995691326873246,0.995565292666468,0.999985695655083,0.999999999999015,0.988952713923487,0.999976045423054,0.231253242658791,0.119518335180277,0.999862036307195,0.303993146224837,0.5067283442397,1,0.999999976325533,0.999270393312167,0.999999999993776,0.999999971591764,0.92534217231409,0.999998935947976,0.99998224114079,0.999999917954421,0.99999933793322,0.999983427475138,0.999793262109222,0.999999377263699,0.99987255196763,0.999994596356046,0.988984307237227,0.999839117718938,0.999998652753425,0.822367823227485,0.999988094036772,0.999849484565284,228.362229069767,214.954186206897,284.4914,230.01528,212.96205,322.6458,226.044066666667,258.9904,188.08335,8.36372462141515,12.2055357200866,72.3425614490069,11.3542112095173,33.252550464089,62.2741670096058,78.4554806221196,NA,10.13425,154.571325,135.6527,225.96335,158.1088,190.572275,185.9782,160.1886,258.9904,183.016225,284.829975,269.43285,350.57845,282.8376,262.836025,390.0791,295.90065,258.9904,193.150475,258.861266,228.756665768194,253.0258,214.6798,220.957325,298.971925,152.8592,284.7982,9.73279343341695,5.6708455511904,0.883703727880996,0.848450237090447,-0.178365324772203,-0.237098048918089,"LIHC"
"ZNF256",0.996496317421056,0.999978695349193,0.999999814312249,0.999999926326319,0.995995425010647,0.999953733189023,1,0.999999145779118,0.999994739527732,0.9999999997821,0.922827441343045,0.986569001894424,0.999996440679978,0.912986639079698,0.991782767894875,0.999999996951608,0.99999999999881,0.999999932168732,0.999999965954189,0.999999999564416,0.999747415417911,0.999487274523289,0.99841293812648,0.998078003469354,0.999651670613625,0.999632465631254,0.983692335887175,0.999570041438223,0.999999348512661,0.999999999302075,0.999999999996642,0.999998113440719,0.999999790558881,0.999994492868669,0.999999998758279,0.999196728441452,63.0146308139535,68.5960793103448,75.4366333333333,61.5052676923077,63.3751125,86.7350333333333,67.0599333333333,30.4569,72.7256,3.82276229362077,6.13334243026303,27.9276202406825,6.04570652746526,20.2853122790449,19.9396217828209,38.2083404696467,NA,44.2737,26.512925,20.61115,48.10445,22.6123,27.751425,29.059,29.0916,30.4569,50.58875,87.79885,104.42955,94.0704,86.7262,79.468575,128.8245,89.7471,30.4569,94.86245,39.492272,63.9381700808625,38.57235,48.5629,25.687675,52.04355,23.82915,91.52675,2.31969046002411,2.66223754319493,1.61900460122584,1.25900807184421,0.69510708579877,0.332287532598059,"LIHC"
"ZNF599",0.939929037113611,0.990023851700117,0.99924206782325,0.616682096612371,0.999134181822932,0.999940747826741,0.767180387500168,0.960488654568246,0.999999999966932,0.99430717430668,0.675502135035275,0.933428970241019,0.999999999644152,0.988763363100946,1,0.99999999904778,0.999982427911925,0.997844690685089,0.999687212400399,0.986764038527337,0.982894848401458,0.999944966909206,0.999454698875884,0.993960063605837,0.99828150025637,0.985336425094402,0.983150750085934,0.999994466158568,0.999958221169842,0.999044558119599,0.989734152842434,0.996044087202829,0.963654635882791,0.956827270105195,0.999999058550393,0.999999998699466,59.1571825581395,66.247508045977,82.5931333333333,70.8951169230769,84.7628375,85.4693222222222,56.3149,39.4811,45.6968,2.57105519270937,5.69607186579605,16.4763783907279,5.02457482863914,21.759277356435,24.5386565940229,20.4239464396575,NA,3.8558,32.81685,33.5982,66.51595,44.0685,51.65095,50.6842,36.88815,39.4811,43.7689,80.458475,78.78475,93.75365,92.6001,90.673375,65.0974,71.4876,39.4811,47.6247,46.03827,63.5198552560647,45.9121,56.2268,37.5815,53.2794,34.74525,81.39735,2.24572929586814,2.18765670898728,1.37971855276197,1.22466190829868,0.46437400327457,0.292383520213222,"LIHC"
"ZNF18",0.983875574157708,0.938988260220992,0.982499327778892,0.6939582849732,0.997683169693873,0.996406640428296,0.990610763830867,0.999776285208147,0.999637409761702,0.99999987032018,0.0660186675981494,0.203182367840208,0.99996145064402,0.42255777009529,0.885649557904988,0.990073207977162,0.998640240703449,0.99999974356316,0.999908328838897,0.999997319661963,0.998420008759794,0.999999922079272,0.999999999988892,0.999939015141459,0.999999999995534,0.999999997261384,0.997064392619844,0.999997864092891,0.999996535017272,0.99999999678972,0.999763807949965,1,0.99999999573527,0.982873517515109,0.999993245227339,1,190.750561627907,180.099235632184,131.942266666667,170.138633846154,163.8021,108.611911111111,146.992533333333,174.8449,172.5033,6.32492296187523,8.68871509394838,15.665835075128,8.79764464074303,31.9704299710574,12.0281238726791,15.0191002962154,NA,93.8422,133.130275,119.0075,119.1897,110.2758,101.08685,80.9435,132.15305,174.8449,125.5822,233.319525,231.10245,146.19845,209.8582,204.94775,123.8335,156.41785,174.8449,219.4244,198.99935,181.761295956873,201.3375,163.1869,171.5132,226.677075,122.44775,229.10465,6.24992000968192,4.155282306089,0.913376329906974,0.810514186378593,-0.130718692042459,-0.30309065752341,"LIHC"
"ZKSCAN2",0.999978975786785,0.999998880408848,0.999990285135688,0.993156487262638,0.999939034924581,0.999904047320506,0.998563226835034,0.999776760021403,0.999475794667451,0.999994487704878,0.999999550941307,0.999999999860503,0.999989549939431,0.999999997903473,0.999992417019541,0.999359265502515,0.998402674282444,0.999999426572142,0.995102493387621,0.990964966851177,0.998927688166457,0.999999999632354,0.999999999999147,0.999999764475966,1,0.999999992968026,1,0.999977315781333,0.999293100165987,0.99849489914478,0.999996197191993,0.996100111709685,0.99228897650295,0.998781680376528,0.999999999750922,0.999946265356495,139.209736627907,142.515705747126,129.1583,147.247623076923,155.1725,144.465844444444,116.2129,145.5161,110.7459,4.76298715345106,7.19383935041161,40.1068847277289,6.32531286074048,22.0633858805148,17.0085278564828,46.2113164106297,NA,59.1286,91.47445,96.65325,97.42015,111.3963,103.854725,109.5008,75.74865,145.5161,81.1816,179.4525,176.53775,166.2627,173.9812,198.21625,175.9739,155.7737,145.5161,140.3102,152.668144,141.10803638814,146.61995,135.8338,129.1147,172.8613,95.86625,176.04735,4.63018389740682,3.15012375381202,0.924279503837684,0.926434635941425,-0.113598903609331,-0.110238903556284,"LIHC"
"ZNF689",0.999999180869871,0.99392961310953,0.991009907120182,0.960244356236608,0.940991666626629,0.999706696176464,0.999628614764856,0.999027442728339,0.999962802244988,0.999999999024263,0.933677948552869,0.911408675299118,0.999999999500846,0.997834609630242,0.999941017942308,0.999999547946673,0.999999953633255,0.996690931501476,0.999826563123828,0.999838002820993,0.993894053838806,0.920356144653505,0.909817358909729,0.998556494003346,0.964547942323518,0.979445487127247,0.995130265074203,0.935303477695361,1,1,0.999675871064483,0.999999190228435,0.999998141141271,0.999643127778354,0.999999996287599,0.972534113194193,117.98483372093,115.453724137931,154.617233333333,130.281886153846,133.3699125,149.565388888889,107.593933333333,213.762,116.4902,5.0279683887219,7.58869187475874,37.3652344402446,9.95698741761182,32.9563075545998,26.2582019558146,68.6590441656532,NA,79.3257,68.36275,49.1049,122.18975,78.5421,76.398,119.3593,42.6132,213.762,76.82735,163.4673,169.1012,186.9078,165.1874,199.35135,217.3767,159.28525,213.762,156.15305,134.574804,122.271650134771,131.50615,118.9832,113.12175,161.038575,71.56985,167.1484,6.36677790227182,3.70980703563423,0.908577582879265,0.904772894651695,-0.13831838432859,-0.144372385428472,"LIHC"
"ZNF19",0.867978358323299,0.999967705957115,0.997852794055326,0.999999992160659,0.926823032666263,0.999985623687478,0.997540258795816,0.999999751734979,0.997280681399293,0.996747224027399,0.999999998516707,0.999965404924463,0.999962919610769,0.999999968813965,0.99991475869979,0.999999999998732,0.999998880679846,0.999994452518887,0.999999999899695,0.999990265602171,1,0.9876576952192,0.96267097773425,0.999414066676636,0.989670884430881,0.958723882299369,0.988310933661272,0.994122030233222,0.950428047799071,0.989920834864655,0.949515428204904,0.945889934164883,0.997988983879319,0.979085498706309,0.991581478019385,0.849221473502788,45.0810662790698,41.2595827586207,50.03,45.5108907692308,39.5742875,44.2619111111111,44.5014333333333,64.4388,27.87535,1.52923284070595,2.0438869257438,4.78729512668689,2.59208887151749,6.63677556924933,5.47380646228128,3.4612828264163,NA,3.78325,31.848275,28.52065,45.281,31.3806,28.185125,34.3775,42.7374,64.4388,25.983725,51.7331,51.98795,52.92785,54.8102,50.667,62.7133,47.9625,64.4388,29.766975,35.820942,44.3303517520216,34.4552,41.3392,28.296375,42.511625,30.22865,54.2947,1.57091401820877,1.04472654019002,1.23755404735089,1.19979567670482,0.307491532984098,0.262788738081106,"LIHC"
"ZNF230",0.999999999988528,0.999991503583352,0.999994261250621,0.999895683162658,0.999984112376777,0.99999972998806,0.999999184017437,0.999998645556651,0.999950450813166,0.999951125086771,0.914042628699578,0.931805903936464,0.99998825796587,0.974581560228179,0.965470278035412,0.999514409396321,0.999455154678322,0.998794580099621,0.998311886967575,0.999985944329614,0.948796837852512,0.999999998855182,0.999999998025787,0.999998710109581,0.999999948615365,1,0.999789454985605,0.999999888995432,0.979359444541603,0.978585362443538,0.979719613034777,0.965616702458918,0.995883181694023,0.827617520385156,0.999966561765815,0.999865210940801,72.5380156976744,72.9376459770115,82.2441333333333,75.8995015384615,68.0678,93.8274888888889,56.029,67.1179,37.8683,3.18435947360664,4.96410502695544,4.69153500975723,7.03704328664106,14.3083554553799,14.4580533934325,31.1628952159455,NA,14.4373,45.185825,40.6317,78.71975,45.4951,42.7843,62.7693,26.2104,67.1179,30.64965,87.0084,97.6009,86.6881,95.6383,88.00795,103.6883,78.7794,67.1179,45.08695,64.231892,73.1361935309973,63.6539,64.0676,54.156975,76.569175,44.7328,89.31505,2.37660343917892,2.32841581825256,1.13862742095465,1.00649920900369,0.187295748912422,0.00934603846203262,"LIHC"
