"gene","p-adj-Stage IA-Stage I","p-adj-Stage IB-Stage I","p-adj-Stage IB-Stage IA","p-adj-Stage II-Stage I","p-adj-Stage II-Stage IA","p-adj-Stage II-Stage IB","p-adj-Stage IIA-Stage I","p-adj-Stage IIA-Stage IA","p-adj-Stage IIA-Stage IB","p-adj-Stage IIA-Stage II","p-adj-Stage IIB-Stage I","p-adj-Stage IIB-Stage IA","p-adj-Stage IIB-Stage IB","p-adj-Stage IIB-Stage II","p-adj-Stage IIB-Stage IIA","p-adj-Stage IIIA-Stage I","p-adj-Stage IIIA-Stage IA","p-adj-Stage IIIA-Stage IB","p-adj-Stage IIIA-Stage II","p-adj-Stage IIIA-Stage IIA","p-adj-Stage IIIA-Stage IIB","p-adj-Stage IIIB-Stage I","p-adj-Stage IIIB-Stage IA","p-adj-Stage IIIB-Stage IB","p-adj-Stage IIIB-Stage II","p-adj-Stage IIIB-Stage IIA","p-adj-Stage IIIB-Stage IIB","p-adj-Stage IIIB-Stage IIIA","p-adj-Stage IV-Stage I","p-adj-Stage IV-Stage IA","p-adj-Stage IV-Stage IB","p-adj-Stage IV-Stage II","p-adj-Stage IV-Stage IIA","p-adj-Stage IV-Stage IIB","p-adj-Stage IV-Stage IIIA","p-adj-Stage IV-Stage IIIB","mean-Stage I","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IV","SEM-Stage I","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IV","Q1-Stage I","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IV","Q3-Stage I","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IV","count-Stage I","count-Stage IA","count-Stage IB","count-Stage II","count-Stage IIA","count-Stage IIB","count-Stage IIIA","count-Stage IIIB","count-Stage IV"
"ZNF347",0.99999603847349,0.999998705099523,0.99999999141382,0.93523430089588,0.945571633508147,0.940793304540947,0.995868366076053,0.920259412551303,0.873647572423811,0.983962822044029,0.984085287059665,0.530117033153066,0.426287579068845,0.989857271873367,0.999982660154071,0.999475081861112,0.994255034943908,0.98483100165348,0.971659433816998,0.99987446189593,0.984661988060393,0.948256781550671,0.82579509073797,0.791915354526839,0.998362472709284,0.996733673368235,0.999594363868594,0.971053393636068,0.99999999994025,0.999939053649291,0.999986633649088,0.923052251279606,0.920734137365753,0.726473775741804,0.985967485703358,0.781474705858878,121.60355,114.28063740458,115.262376428571,47.5641,102.445382,98.5530287671233,107.485230136986,88.1694363636364,119.640857692308,31.7352529632242,4.58482981494884,4.5414881218101,NA,5.46946628409002,5.57581913974389,6.77468595300564,16.4812468317246,14.1048655622652,75.0256,72.0144,78.36435,47.5641,78.324825,65,70.3297,42.7015,64.469125,138.0581,148.32285,150.685,47.5641,129.302275,129.6521,151.48,137.36355,148.7796,6,131,140,1,50,73,73,11,26
"ZNF273",0.680094146281018,0.614373714951809,0.999996686750527,0.997801255622794,0.999999999985876,1,0.880567692515876,0.997396007658963,0.983609799866805,0.999999934527011,0.783294476492955,0.999984734489902,0.999143881799395,0.999999998211214,0.999983978506533,0.465911145698764,0.986887725666845,0.998370393233753,0.999999999966381,0.859536306285668,0.952611927297193,0.695829916901671,0.999927937104008,0.999992818859056,0.999999999954143,0.995584414878413,0.999354906919056,1,0.989093920496176,0.864384961338258,0.763820909956323,0.999988133383886,0.997378408109346,0.967571905364574,0.527633067217474,0.930749106108462,224.02675,152.450125954198,148.733455714286,145.9726,164.754142,157.883012328767,138.730931506849,138.162863636364,182.667584615385,50.7879805404044,8.33468833264012,7.39943944581166,NA,14.1036435383685,12.4560347358932,8.88099950776516,21.1897723225714,26.1653285789518,131.57145,90.2545,89.66045,145.9726,88.618775,91.0633,83.3225,90.67,105.40305,311.139475,179.31025,187.27085,145.9726,229.943125,184.2598,182.6116,163.6712,192.60095,6,131,140,1,50,73,73,11,26
"ZNF84",0.408982611634832,0.248194477596577,0.991077765931838,0.729584716781891,0.990236057304079,0.995864914029454,0.316007175223885,0.999685656212291,0.99999999967889,0.995468939276709,0.154575389194263,0.838003472175236,0.997599372455675,0.998522769387396,0.998838102594856,0.119932266972839,0.654814796347523,0.977190995872397,0.999065871357131,0.990696972362052,0.999999190016477,0.573711347402171,0.999999635909453,0.999999998812606,0.995765789226044,0.999999999993591,0.999948657757296,0.999626734868682,0.587412872509272,0.999999959623903,0.998572588852323,0.988432457192202,0.999752764666451,0.965110119530695,0.915420880015711,0.999996665166228,869.781866666667,636.600240458015,607.810172857143,395.6021,612.01175,579.569498630137,568.259804109589,617.217809090909,646.644369230769,139.498246032218,19.0467084983257,23.1079351361376,NA,37.6957765955048,33.9124737896214,24.6502811583108,101.317363240373,46.9539006071906,652.4198,489.1205,407.442675,395.6021,425.22815,392.1429,412.5313,428.29665,461.197375,1024.628975,774.15845,744.829775,395.6021,706.979775,694.3867,713.023,717.88545,841.665375,6,131,140,1,50,73,73,11,26
"ZNF667",0.999999980988068,0.999140962828736,0.738815347716509,0.999999999775969,0.999999975511215,0.999987755652772,0.99326930202926,0.613057325355412,0.999245645465996,0.999920715571158,0.964233212254229,0.0923138881207851,0.861321843211444,0.999641489665767,0.999687145073796,0.999966390907108,0.99732408186785,0.999278716328337,0.999998691920613,0.974108041304444,0.638270747003841,0.979534588695581,0.860056951321702,0.995966350376429,0.999532409936693,0.999950909271831,0.999999995746279,0.975096456513147,0.999999996222504,1,0.984671387675456,0.999999985076526,0.918680158197952,0.623465511398414,0.999833000273966,0.924359648507721,65.2516833333333,61.0290824427481,48.4534535714286,71.5102,41.93234,35.4826561643836,54.1327767123288,32.7722363636364,61.5123307692308,20.9564831543752,5.87240757670321,5.27762870209152,NA,5.30213627084135,4.58470843063778,8.5478282410671,10.975297036198,13.1979853487088,28.62895,14.0923,9.3699,71.5102,14.3138,10.44,11.3004,3.6163,10.433125,100.67205,89.86325,66.449275,71.5102,60.783025,49.2546,72.0628,59.0756,83.2872,6,131,140,1,50,73,73,11,26
"ZNF649",0.999748258860857,0.997781471005638,0.9991107105834,0.990896127305534,0.997574509247668,0.998903371655289,0.974505318231113,0.884547290901316,0.989727862717272,0.999843796347659,0.860893279123439,0.146045338788483,0.420483826528188,0.999989030835629,0.994799939960911,0.993725870300207,0.989408320634319,0.999980732658381,0.999436061888682,0.999827488175995,0.831264912965674,0.970458360636897,0.978706345361612,0.996606504191457,0.999973429380483,0.999998553689223,0.999999947524464,0.999591427361861,0.984673607694507,0.982134153776041,0.999196310313473,0.999818526483674,0.999999999990179,0.997803333965872,0.999991456493697,0.999997418504604,250.246033333333,207.341352671756,192.521722857143,66.5897,163.992838,135.267871232877,181.931930136986,146.461136363636,166.845826923077,82.8907157510002,20.6273742756784,13.2067663938442,NA,20.8388158182868,8.57038901937273,27.7203338236417,33.8530711365273,15.4372934159233,129.609775,103.7366,99.0598,66.5897,80.500825,88.7205,79.5693,68.20985,105.13625,260.629025,200.7327,229.918225,66.5897,173.873725,164.5833,163.0961,172.73015,181.421175,6,131,140,1,50,73,73,11,26
"ZNF248",0.963116335916016,0.99381264838836,0.987622018571878,0.99999990479386,0.999999289104589,0.999999993656502,0.999888716605422,0.798317745445904,0.99273691627679,1,1,0.0254114685170962,0.210659192978463,0.999999831587768,0.957401084824526,0.999999997976408,0.0762888176785453,0.422861236711296,0.999999981639784,0.992894074857026,0.999996270002729,0.99999996811721,0.655457572128233,0.871488719734182,0.999998135217412,0.991199747822516,0.999998908534632,0.999957874050944,0.978765464113265,1,0.999827137603862,0.999999445105249,0.975511941594439,0.464408764185524,0.629293763361201,0.808069014219314,254.786966666667,313.396722900763,299.067266428571,281.4483,281.148346,254.741732876712,261.2472,243.8721,312.878965384615,59.7195457401102,10.2084640839467,11.4608149511475,NA,15.770132076148,14.0653884473226,11.6635512098117,41.5013577754753,20.8636798759072,162.8277,235.22105,197.52935,281.4483,209.315675,175.4051,191.3394,150.24285,235.182325,378.6867,373.65775,369.371775,281.4483,324.5574,292.2627,339.6072,282.81625,364.98655,6,131,140,1,50,73,73,11,26
"ZNF544",0.993457434417086,0.998256171383933,0.999838990037332,0.999190436558012,0.999994663395411,0.999979530913464,0.999841106859449,0.995070143295484,0.999938989979806,0.999926216411206,0.995819299107913,0.999999998641035,0.999996266714372,0.999992306319377,0.999040303153845,0.999962268418513,0.9412095698097,0.995914346228471,0.999856632225932,0.999999740591067,0.984967715127415,0.995707855107515,0.999999979454593,0.999988765167589,0.999998953524449,0.99967164802287,0.9999998432713,0.998271611899427,0.999999999927359,0.610149124868363,0.797557912606074,0.998213665546883,0.973324321024082,0.737440168075202,0.987292191218483,0.93544917826658,592.597766666667,512.163290839695,526.174445714286,437.8587,542.88589,515.965595890411,552.137356164384,500.670863636364,600.767665384615,99.4466702734575,18.7955500644139,18.8763256146482,NA,22.7634837968838,25.8062931199348,27.2978111446191,58.3263905154843,43.6075899136956,448.253125,365.0483,385.849525,437.8587,430.3992,387.9822,410.7473,429.0037,448.395275,696.58105,641.8575,625.187225,437.8587,657.1541,650.6087,675.4866,597.43705,687.832075,6,131,140,1,50,73,73,11,26
"ZNF251",0.999817414560276,0.999999991326778,0.919288920075619,0.9997901083803,0.999990481422929,0.999843200500998,0.999971503420322,0.999999435094175,0.998374805771354,0.999978810087218,0.998904883288086,0.999948438435655,0.809789519892375,0.999998049423885,0.999619251484726,0.966094756551653,0.684485754902829,0.0808512712771531,0.999999999486193,0.769365609620884,0.960240124586475,1,0.99832927160225,0.999999868787822,0.999717596337441,0.999760409571606,0.991996457142703,0.845369462658904,0.999858919655151,0.999999999998644,0.996471063561256,0.999993299506613,0.999999822962216,0.999999608142073,0.973951122870164,0.999124830820392,410.451883333333,362.376320610687,396.996195714286,283.7445,371.459456,348.137042465753,306.541535616438,411.222227272727,360.051373076923,96.4518084672804,14.8950710708695,21.9464306039424,NA,24.5605440199934,28.2411621622121,19.4795982575318,100.892895841234,28.0889268023806,305.840775,242.24485,236.320325,283.7445,271.98705,202.5669,189.5948,210.6983,285.5187,366.14655,474.18695,467.04835,283.7445,439.1061,411.2913,372.2476,493.3748,421.535275,6,131,140,1,50,73,73,11,26
"ZNF607",0.660941472253325,0.826796331403324,0.990090963608907,0.947893383715028,0.999732522979577,0.998964810870057,0.38834043726256,0.957787915698116,0.612474004319669,0.999990183360448,0.280547601243327,0.700444651772612,0.193247498729562,0.999997474944346,0.999995966606973,0.527495363542316,0.99930150360288,0.876363766756636,0.999933488882254,0.999749046116982,0.98654282945331,0.98679308287654,0.995683071214035,0.999935615651087,0.996878862260939,0.903386256105571,0.797591071764835,0.973352946408914,0.70906407753702,0.999999992439214,0.99891478000002,0.999845060118028,0.998924191122483,0.986419432401327,0.999999046340079,0.996270531189044,271.738483333333,187.003787022901,199.753616428571,123.6667,165.027818,158.320168493151,176.512273972603,216.119290909091,183.457015384615,34.8953368559603,9.01018636739138,11.2127886434999,NA,12.7924031396558,8.90169445605802,12.2558047156215,62.194709709734,20.1861587209276,236.3782,125.9976,126.379175,123.6667,110.53165,105.4007,114.2707,119.863,105.85705,308.2552,227.00675,221.9281,123.6667,208.6095,193.1967,211.1824,238.6436,226.212875,6,131,140,1,50,73,73,11,26
"ZNF334",0.960747156228559,0.656736830944603,0.371223179818841,0.999992257551311,0.994111388085928,0.966185285796694,0.625120363619468,0.588267050660257,0.999998533265705,0.958553890086432,0.694540325111703,0.674697836342264,0.999999999987151,0.968483661645997,0.999997326982685,0.75599674853753,0.841504528858494,0.999993190035956,0.974819734132799,0.999826626344441,0.999999556049454,0.41327877493183,0.561947391852944,0.973578948942751,0.883748902818866,0.993219666088542,0.974336961848445,0.950567569769131,0.848618787913861,0.992768750083982,0.99998869179604,0.980278694184686,0.999844115791873,0.999997542798547,0.999999997609073,0.959586335252193,138.266533333333,93.4652503816794,68.49398,173.527,64.145462,69.3756917808219,73.129802739726,37.0248545454545,75.81325,30.0495833630869,10.1485937315258,6.46247850449427,NA,12.013719366161,8.40498709784665,10.4279526684717,10.8889742305806,19.9591256783914,130.069875,21.3773,15.89255,173.527,9.999275,18.0383,17.1123,8.68455,18.99445,160.694675,125.9785,94.32625,173.527,66.243925,100.0953,97.6668,51.3502,77.795275,6,131,140,1,50,73,73,11,26
"ZNF485",0.905836701942339,0.974032423961946,0.989314891959479,0.999752525273021,0.960556178077656,0.97898137743076,0.789331294694068,0.997596320042753,0.863138076110687,0.931466582708217,0.935679425541971,0.999999907726629,0.999607236913888,0.966727906205858,0.994823006707573,0.981977802076569,0.99181695446898,0.999999998229161,0.981492933815834,0.886383014067918,0.999424941016709,0.999990889555692,0.947083423958048,0.994289121524291,0.997788560617561,0.829229238330978,0.972356196949943,0.997145786403861,0.8855929563015,0.999995003501835,0.99364606600857,0.948853433340098,0.999999777556727,0.999955677242917,0.992557517085266,0.935448963527834,81.4765833333333,62.9965908396947,66.7358614285714,101.0327,58.885942,63.9549452054795,67.3122068493151,75.5077272727273,60.6588076923077,17.4866666967991,2.29130036170733,2.87037871281367,NA,5.05272644596517,3.99848424418042,4.09176221560512,9.00652821561915,4.91337143783064,56.652525,44.4414,43.32815,101.0327,40.3731,39.8643,45.6116,58.5419,47.27525,101.223175,77.57955,84.59595,101.0327,68.365275,75.3098,84.3507,89.2885,69.0833,6,131,140,1,50,73,73,11,26
"ZNF192",0.999444152738127,0.999980429838581,0.99752757166987,0.994956461183656,0.959908942803032,0.975619758220642,0.999939615127951,0.999991539372898,0.999999907467308,0.971742842436337,0.999999999621501,0.478453044226245,0.869873996469413,0.994135641591419,0.919507155936998,0.999999142685214,0.984966892202566,0.999990061515281,0.982561319285542,0.999932630271296,0.989317215674747,0.999990254395028,0.999999681895688,0.99999999999431,0.978839950233063,0.999999999999694,0.99859366926093,0.999999808714096,0.968765199589109,0.962218112584713,0.795216091114593,0.893150549883507,0.934322895204979,0.264671392787559,0.717504521380495,0.992527519243296,307.867216666667,359.285496946565,340.87548,126.6189,347.472248,299.343068493151,330.401731506849,344.595081818182,408.552915384615,68.0192149789132,16.0307118155538,17.3470631734093,NA,30.1423185506228,19.3026299768043,24.1915226117715,72.6942973640984,40.5188379908338,211.9734,234.5108,195.65715,126.6189,237.923025,183.9709,194.1222,229.41805,249.162475,397.155875,482.37665,443.312425,126.6189,450.213325,377.979,441.2844,417.9831,533.74185,6,131,140,1,50,73,73,11,26
"ZNF442",0.997527557058934,0.998629464036483,0.999999864321958,0.999999996822592,0.999941990134317,0.999962577156751,0.999947616682452,0.0473066982471677,0.0686790046303508,0.999999999997986,0.999999999250068,0.218507210411943,0.295810386590532,0.999999999766742,0.996177532817615,0.999999950793288,0.770347424660743,0.85574823072065,0.999999814558684,0.8472837591164,0.997580759294235,0.999999548284274,0.999471185497447,0.999814003446281,0.999999384912605,0.987882161761109,0.999824828607061,0.999999994284781,1,0.874606729419259,0.917872586226337,0.999999991473029,0.994761577273572,0.999999536586222,0.999997642794036,0.999996405282196,20.9573,25.2722854961832,24.923695,19.0256,18.304278,20.3235479452055,22.0290205479452,22.6516727272727,21.0884961538462,2.45808735659794,1.15499353272809,1.23222594030947,NA,1.3448185019041,1.51642954307604,1.7088068495173,4.06430245065253,2.3730223292572,19.536575,15.78045,14.59465,19.0256,10.3298,12.6585,11.1509,10.4845,13.748025,24.255025,32.42695,31.5916,19.0256,25.005575,24.6002,28.082,33.6129,29.19405,6,131,140,1,50,73,73,11,26
"ZNF813",0.999908872230851,0.999999981898835,0.970302570988859,0.981367972828429,0.991941859725641,0.980152497461681,0.999999999831408,0.985877782657893,0.999999968600623,0.97735417687454,0.999848859940424,0.999999998316245,0.977920332324348,0.993084445867982,0.985522155007574,0.999999691404396,0.472462278607745,0.96039845698623,0.951951609603619,0.997630537321583,0.568954484885737,0.989159572979736,0.993193538862487,0.920806690221353,0.999537625243705,0.918040064460313,0.996480491626071,0.670121666606496,0.99924087652501,0.31826881813307,0.736860505015089,0.898561843376008,0.900040877348229,0.355160366283584,0.994885296863079,0.420572115749721,91.9372666666667,81.0046236641221,88.2580778571429,32.1468,89.8163,80.0479849315068,97.2958164383562,66.1048363636364,107.689630769231,18.7061711099781,3.87470989236641,4.02932238163618,NA,8.11736809020394,5.37080376235511,7.80349312784525,14.6191258854984,16.3422377587524,63.5974,52.6808,58.5468,32.1468,54.559175,51.2522,49.0998,29.7315,66.820225,126.06675,101.64115,106.93615,32.1468,110.4864,101.4059,121.6849,93.87005,120.004425,6,131,140,1,50,73,73,11,26
"ZNF26",0.997129980076401,0.990113546756063,0.999834009918617,0.999999346027679,0.999999999999401,0.999999999251927,0.979324859745167,0.997475821188293,0.999985756979417,0.999999974044277,0.870602917103019,0.538921310494124,0.815000215975697,0.999995126085442,0.993173728416779,0.942830266920538,0.897536894880009,0.988620912542218,0.999999545840627,0.999977119145634,0.999831039757168,0.999997131962838,0.999821978973276,0.998034178132701,0.999999998895345,0.993170380631126,0.885899548949832,0.965027317520962,0.957090094458393,0.986798885759909,0.998898776016704,0.999999474288706,0.999994220269126,0.999992986107432,1,0.97931124653531,330.418166666667,288.991524427481,280.825750714286,294.8974,272.795198,252.136752054795,263.281957534247,310.275809090909,262.299634615385,70.8574179265359,10.5205462551599,12.0608643155405,NA,17.5359712936163,12.7064607949744,14.298625830435,40.2568740796389,18.0316865535926,221.49165,206.6848,195.98205,294.8974,185.065175,177.6044,180.5556,222.8519,212.15415,408.4338,347.28165,314.8635,294.8974,326.982525,292.1052,306.7457,361.56965,319.440825,6,131,140,1,50,73,73,11,26
"ZNF69",0.375831517386386,0.254638455806198,0.998626274551984,0.581860058196143,0.964484033131828,0.977823285546793,0.0542221583375825,0.298955200036953,0.63253983445947,0.997791424758997,0.0396525035406654,0.101863314102317,0.349121475984432,0.998166896361541,0.999999998572966,0.1545910351442,0.901753815476805,0.996676189700561,0.989579294806505,0.980947622020847,0.932431984278854,0.348682185328063,0.998572121698854,0.999961557830787,0.992993330649357,0.999879700946995,0.999624683991964,0.999999999987065,0.0387227270334422,0.297245294129131,0.552692871923486,0.999363880664636,0.999927440165223,0.999978051969595,0.915808700594207,0.996950055739112,129.758766666667,82.3545335877863,77.9868092857143,23.618,62.403078,61.2819794520548,72.1106821917808,71.0143818181818,56.5534038461538,27.424687750318,5.39206565097056,4.68940518980406,NA,5.65816716051271,3.7622601251154,5.19237027762351,11.7802664303859,6.13114714047613,96.929775,43.742,42.0714,23.618,41.07055,38.4784,38.1857,38.35645,31.073675,175.409475,99.73745,101.271075,23.618,71.713775,81.0574,103.7307,101.97885,79.009825,6,131,140,1,50,73,73,11,26
"ZNF583",0.999999950891389,0.99999444731951,0.999843200238581,0.945542652298635,0.94137257786294,0.956504594299385,0.999150091538058,0.9429585611813,0.994059500455285,0.980800380842894,0.961275999029878,0.0961099350269619,0.250829630740471,0.995518624215358,0.965565081580289,0.998467868130628,0.825086868560762,0.968935298461045,0.982555548235949,0.999999999566648,0.96370262815731,0.992861758076483,0.955027278767346,0.985520502918353,0.995144996731468,0.999884383285893,0.999999997493062,0.999941882505884,0.998910833821167,0.97597793813539,0.997094818508369,0.984363217766465,0.999999999667004,0.996258207516544,1,0.999980459950035,66.6325833333333,64.5967007633588,62.9300957142857,31.8187,59.194848,53.7239520547945,58.7005232876712,54.8092363636364,58.5648923076923,8.2507918427836,1.95485548449874,2.42412061923029,NA,3.81346285505599,2.67086928570543,3.27886865400767,4.80123672265372,5.79373177962827,48.866325,46.985,43.123675,31.8187,41.818825,38.115,38.2833,50.15855,37.385775,84.24755,76.89445,80.33825,31.8187,73.915325,68.3551,77.0642,62.54185,83.31785,6,131,140,1,50,73,73,11,26
