"gene","T1a-T1","T1b-T1","T1b-T1a","T2-T1","T2-T1a","T2-T1b","T2a-T1","T2a-T1a","T2a-T1b","T2a-T2","T2b-T1","T2b-T1a","T2b-T1b","T2b-T2","T2b-T2a","T3-T1","T3-T1a","T3-T1b","T3-T2","T3-T2a","T3-T2b","T4-T1","T4-T1a","T4-T1b","T4-T2","T4-T2a","T4-T2b","T4-T3","TX-T1","TX-T1a","TX-T1b","TX-T2","TX-T2a","TX-T2b","TX-T3","TX-T4","mean-T1","mean-T1a","mean-T1b","mean-T2","mean-T2a","mean-T2b","mean-T3","mean-T4","mean-TX","SEM-T1","SEM-T1a","SEM-T1b","SEM-T2","SEM-T2a","SEM-T2b","SEM-T3","SEM-T4","SEM-TX","Q1-T1","Q1-T1a","Q1-T1b","Q1-T2","Q1-T2a","Q1-T2b","Q1-T3","Q1-T4","Q1-TX","Q3-T1","Q3-T1a","Q3-T1b","Q3-T2","Q3-T2a","Q3-T2b","Q3-T3","Q3-T4","Q3-TX"
"ZNF85",0.903294550431018,0.999257997806469,0.595795371222142,0.854473119749154,0.99999889948187,0.432637151715137,0.906960397073652,0.999999927040688,0.557913487158712,0.999999999977009,0.665537626557506,0.999421214744721,0.357701903803416,0.989250107084627,0.995192242768,0.993977549420281,0.999939185505124,0.880933260823343,0.99999776646306,0.999996094242157,0.982661734475197,0.995803563115764,0.99999997430818,0.941321740510101,1,0.999999999999823,0.999136091083318,0.999999964038447,0.997109678627767,0.999994944116876,0.986835718118122,0.99997042682501,0.99997980618661,0.999999999939526,0.999897132839781,0.999981365174607,114.524042424242,93.8858063829787,123.889718518519,97.4867357142857,96.7247839506173,81.9707851851852,101.427021276596,97.5766578947368,78.1022,12.9057021051978,7.95439316662583,16.1999973535361,5.87121085855778,4.95412243142867,11.2445337886412,9.5495725824603,11.7727112281083,28.3116680429348,66.607375,58.66785,60.1973,50.30315,69.6433,48.00565,55.4631,74.9352,63.6049,127.422725,114.11655,144.27445,127.12195,120.4261,93.9038,119.4101,125.2937,106.4111
"ZKSCAN1",0.999999999999376,0.999999989020867,0.999999950764864,0.999998940191225,0.999999946942078,0.999961161831467,0.997110560749335,0.997730760865427,0.999682924581125,0.940286662339583,0.989547397156011,0.990542923507063,0.996756055143833,0.945663105526203,0.999984670307579,0.656671930768742,0.718755072868853,0.796476137336645,0.302405309579316,0.956625508809388,0.999794032341194,1,1,0.999999998768577,0.999999989940319,0.999853180850753,0.998215696156674,0.930745440205499,0.996052219077603,0.99578378377459,0.997499877436816,0.992556951026945,0.999570800885593,0.999959975684972,0.999999763245637,0.997113564524325,639.258893939394,635.348004255319,651.754496296296,621.648455952381,696.362643209877,734.276418518519,792.156168085106,637.950910526316,851.860333333333,49.0612153244521,54.7539084185449,43.979346043913,30.5276589451165,46.1467840677809,78.2261574651165,109.536619035143,88.2524449709548,244.049013925716,355.040725,404.28965,433.786975,360.614075,448.6,373.10115,411.06775,379.7257,628.75825,772.928725,770.4445,872.628675,790.28675,830.7989,1108.3319,914.983,753.52755,1049.07955
"ZNF862",0.183948914962239,0.818745756696637,0.98041987531657,0.0698972182931774,9.04617903696447e-07,0.000160568013351847,0.998520085656172,0.495850148964674,0.988745483839559,0.0015719906607764,0.972438685572933,0.0498848229164951,0.342619005725691,0.994107893144101,0.759250740895896,0.999322302073718,0.0667338206086135,0.49840424439568,0.619311931819194,0.924452970309542,0.99981783274752,0.792074694868652,0.0214773112940767,0.162648936273396,0.999999999997852,0.45726874952109,0.999754313097256,0.974010156869153,0.984660880954498,0.999999982072497,0.999863797178885,0.699702789834932,0.996455731065822,0.898005273645087,0.954083914606428,0.781125095189877,462.915918181818,587.919427659574,535.3144,353.734191666667,492.807140740741,399.268585185185,432.022774468085,357.000815789474,612.728333333333,35.5011416520059,44.1106105845588,36.4372824051231,14.9628088848249,28.869937747229,40.6817968026097,46.2839641178899,38.78034200864,187.516711220043,273.25505,357.3117,379.524225,219.31905,304.2085,273.08655,250.2903,256.98075,482.47855,582.547725,782.2131,636.539175,444.22895,617.4815,489.9773,493.70735,524.47275,794.67845
"ZNF684",0.504499232568608,0.927891982138778,0.99776754149977,0.993856366516789,0.80315733307818,0.998515542844572,0.999888548579136,0.757304905100557,0.993397622207307,0.999996392803653,0.889708729621599,0.999998830300952,0.999992650264982,0.990026157635003,0.976631163537404,0.0749295292462211,0.995296600939581,0.783268550525147,0.164209620192984,0.174537396825363,0.985291642503762,0.522198987997568,0.999897509590246,0.976805794950993,0.772993260385113,0.718316248122483,0.998985791216356,0.999999994947422,0.999484905991783,0.999999999999849,0.999999869164877,0.999977845463844,0.999924645497389,0.999999999981696,0.999995313306835,0.999999373282401,67.816946969697,53.9564510638298,59.3221185185185,63.2955636904762,64.8484530864198,56.3580962962963,47.7825319148936,49.1431842105263,54.8514333333333,4.64122314663984,2.74223725902099,3.65222865512972,3.00139857462482,4.94054711158558,8.11330966081441,2.89379383136193,3.6886924920244,8.79044457471356,44.179725,40.8102,41.084875,40.274225,43.3768,35.73445,34.225,38.95,49.28765,80.89985,64.0524,63.696,73.7059,73.9587,60.96645,56.7988,59.2301,63.52715
"ZNF430",0.489591678344829,0.999999946990489,0.43143124771979,0.55199024394578,0.999265470443037,0.494993348852279,0.999562835271605,0.797574989158644,0.997520244503954,0.901388656848149,0.921612084773891,0.999987057167869,0.882381457576773,0.999999999973493,0.99211544530152,0.99895170639024,0.934481785476909,0.995894847753793,0.989280247504796,0.999999984369955,0.998539910568124,0.999999991341945,0.927095847238737,0.999998912725351,0.982807381331304,0.999999659675827,0.993742916945897,0.999995333068273,0.999972726061046,0.999999571815862,0.999928010678178,0.999999999984696,0.999999515018507,0.99999999985734,0.9999999267117,0.999995200409259,131.891262121212,104.396410638298,134.31405,111.863551785714,124.898267901235,110.808040740741,122.822027659574,129.154152631579,114.631866666667,11.1445805134581,7.07247429796248,12.3222268570666,4.23141912744582,5.90677073708216,12.3384980668691,14.2486602690096,13.5833979328878,26.9915729445527,81.3334,71.39705,88.357075,76.8766,85.822,64.17575,72.97365,85.35655,89.79725,163.7245,131.44325,159.374675,139.1821,150.3591,130.0515,147.21745,165.7509,136.2056
"ZFP30",0.966366208236101,0.999999389061385,0.994797476635499,0.999999986195925,0.8690633207024,0.999952295553198,0.999999575740718,0.988259719088862,1,0.999930673677778,0.999999999881713,0.99613219843675,0.999999998970147,0.999999884028654,0.999999999812601,0.382598810916403,0.985050884513506,0.612181424343184,0.139912263713971,0.470592932276088,0.755520304206929,0.99999445741186,0.999929553934992,0.999999988694042,0.999941354982508,0.99999994865764,0.999999754624792,0.946659115707023,0.999999501631753,0.999505088897426,0.999995771404279,0.999999855920884,0.99999651897859,0.999998932112758,0.988531604578117,0.999986765400702,200.819413636364,177.800065957447,195.821081481481,203.272885119048,196.50634691358,198.695207407407,155.956817021277,191.427757894737,216.4901,11.8514109393674,12.6099901419852,14.3606749024775,9.3571621279517,10.3934387711354,22.7566744652234,12.5071506695471,18.5170559175239,77.6218917573515,146.825725,132.0199,125.773375,130.258125,135.4886,151.5049,101.15565,134.9326,167.3395,215.3249,202.5778,246.949075,247.1752,238.0234,232.1909,196.8584,225.82265,293.09455
"ZNF549",0.996002838177305,0.827145295620488,0.999358944018324,0.999861897745752,0.891235776806132,0.337106761709554,0.923579103431379,0.999995260867372,0.999988736698479,0.417442211855212,0.999998820862698,0.991742038894734,0.861886708869749,0.999999999997535,0.937233728924076,0.561493597640973,0.191892562628828,0.0265332471090071,0.665197941874046,0.0328891195518536,0.93279102283156,0.259644571082138,0.0847724845674284,0.0167888844153198,0.330828256695456,0.0232293269872011,0.603820786748098,0.989186398652465,0.999999999792654,0.999999977320513,0.999985881144492,0.999999791839929,0.999998933795062,0.999999927973684,0.998394755639593,0.971590967334734,159.400925757576,172.147787234043,182.460285185185,153.2885125,177.127997530864,154.204625925926,128.9865,107.947057894737,163.924533333333,9.1019378613315,12.2746357313514,11.4640317797731,6.34749844220465,9.4614995604118,15.525753405699,10.0080033414701,16.9446351215606,60.8837756837932,101.5251,103.49575,114.451575,93.584175,110.9537,96.26995,94.87615,56.497,127.60725,192.450875,205.3698,255.905075,201.4278,217.7419,194.4215,157.34295,151.47155,224.4024
"ZNF211",0.135369127095285,0.591212496119332,0.995302906656253,0.974980865242535,0.00135840539277898,0.030060532978238,0.825222395221815,0.880110347193733,0.999807621713553,0.0540006096841619,0.994699941210279,0.0725004841782133,0.319815819480035,0.999999960041877,0.50785582442404,0.945927324636384,0.00757424043735444,0.0756239350627674,0.999929578829393,0.147472991288145,0.999999980156255,0.942200092058555,0.0474686409880959,0.206695389990138,0.99879570967016,0.342422303480114,0.999963830033593,0.999995709596946,0.999999972365597,0.998708936917999,0.999971962026941,0.999954582202266,0.999999293499422,0.999908493859637,0.99971956340867,0.998844162694634,226.54075,289.158072340426,268.945603703704,207.538911904762,257.49812345679,202.982196296296,198.122446808511,187.317852631579,238.926133333333,12.1338560606228,19.7028488979722,19.0304599754076,8.7918650100635,14.7228057046607,24.5308716895388,14.103520965485,26.3330839138558,58.6383256197211,163.316325,196.9857,162.586725,129.727775,175.6215,111.3914,125.71355,115.17835,202.4752,272.444825,370.4338,337.69825,258.0279,298.6619,252.13585,267.65095,241.15525,296.9302
"ZNF205",0.663481340808591,0.814197797405959,0.999998385156811,0.904412030718302,0.993036370849547,0.999720090521917,0.971337862817194,0.993374363281877,0.99961942878097,0.999999999177839,0.999999953377185,0.940228669306269,0.980608414475666,0.997769033443852,0.99935032036139,0.997395295132907,0.988288572425434,0.998639620960437,0.999997114504577,0.999999918487487,0.999963484704603,0.999645768845722,0.648770001199251,0.767183175414657,0.871007794677571,0.92153298039474,0.999229107954966,0.972199657372266,1,0.999749451550285,0.999939344834867,0.999996592405316,0.999998370320254,0.999999999998946,0.999999778273502,0.999999201784261,281.912192424242,328.845404255319,320.970975925926,308.914636309524,306.860750617284,287.671481481481,301.900987234043,261.202452631579,283.625566666667,15.93780065996,21.1883406470292,18.2288333996731,11.5894849432854,13.1750667747511,20.2232448465971,16.3739018569393,29.95831067624,62.9355922479835,192.19525,235.9513,227.3787,218.9689,225.2431,212.5033,230.35825,167.14165,245.8642,315.919175,400.1251,369.25885,353.567875,377.7533,321.2858,337.04985,331.16185,346.1093
"ZNF45",1,0.867882550946909,0.92367189023319,0.955178982635189,0.9833491407159,0.999565527382544,0.999999978197486,0.99999999849788,0.906051388100114,0.976121294458975,0.99999993614307,0.999999986778206,0.989325763392834,0.99943569504831,0.99999999997372,0.967075213042109,0.97588767257913,0.259828593275294,0.294566377298568,0.917117851843046,0.975690112631179,0.999793700900909,0.999797900132034,0.83113117981138,0.92664421044678,0.999086216910957,0.999453516980386,0.999998985676743,0.976525846101694,0.979023398247852,0.999484424011047,0.996937390962839,0.981871136027993,0.987799111712234,0.88174040501835,0.942361813165117,223.889866666667,224.383846808511,246.429661111111,238.497806547619,226.245860493827,227.605725925926,205.670546808511,211.943347368421,277.211,9.49936476278737,9.06172847782715,10.0288245020391,7.76649216520955,8.4728659681454,15.101429114936,10.2841299230643,16.1141550266493,46.0942977411885,177.4327,179.1816,198.7825,180.592325,172.8848,168.9723,159.586,158.737,237.752,258.962575,263.12295,281.901425,272.013425,269.9127,303.4205,237.85075,254.54295,317.5743
"ZNF133",0.447627135062963,0.37440555008579,1,0.999988129990651,0.446492674942785,0.350950410664158,0.995625772407813,0.869721177539909,0.826226689889431,0.999488800363702,0.912873993016726,0.999979515048345,0.999964515890785,0.949478613959574,0.997591163735897,0.988348602284348,0.0967762350058127,0.0697170092052545,0.875206311308588,0.703105450062145,0.508168337843612,0.813602502573078,0.066009113313828,0.05320086468118,0.592727916024933,0.431753939767521,0.27927731599292,0.995745988560342,0.999984114649377,0.999998279150577,0.999997815606407,0.999997863183802,0.999999987810985,0.999999997729421,0.998769370778557,0.9820745868008,274.801507575758,330.185817021277,330.826868518518,282.264969642857,293.665679012346,316.87417037037,249.68334893617,218.880936842105,306.2911,13.9346129269147,21.2062809320525,20.3162788789976,11.0199283865505,15.890958279367,27.7420541114961,15.2862704641572,19.5769650297167,89.4001832398756,211.617725,236.9656,238.79855,183.49905,195.1148,225.72495,182.8528,146.116,217.18245,309.58505,399.371,372.000475,338.296175,358.6291,381.0094,272.0119,267.33085,357.0929
"ZNF436",0.386226513125888,0.998581218640939,0.865278913627599,1,0.21192542438388,0.99678479615655,0.999999279333164,0.485369420931844,0.999904716321205,0.99999879116948,0.988070094036924,0.99545966081195,0.999985888520203,0.981145266307676,0.996753672278327,0.178495750197012,0.999991281559994,0.645261847481692,0.0689311796046725,0.23745844402379,0.965327660058354,0.796003212761277,1,0.976185902004639,0.737446903262838,0.865475202647916,0.999187140440632,0.999998263048571,0.999954581421922,0.963852582908508,0.999115219911039,0.999940881659522,0.999850144852499,0.996773755164162,0.93451409137157,0.973336732001929,451.556090909091,377.716608510638,428.825464814815,450.575155952381,443.944944444444,413.005322222222,364.70314893617,378.657,497.661666666667,18.8920950239215,18.2964854122805,23.8508166325358,15.7218878669594,19.4691758416624,35.0861354139189,17.1043198006115,24.2810517280872,149.551771704699,356.7862,286.3,308.290975,325.66345,305.2989,290.75715,263.6257,302.0713,384.41295,524.19285,428.3924,497.80035,522.013375,510.087,488.95785,451.51475,458.3556,638.8753
"ZNF484",0.999999999997927,0.999745368666672,0.99993828032356,0.99942072619946,0.999506627412553,0.944628741529216,0.999991551652891,0.99999910888874,0.999999561744567,0.970595356049868,0.998115709984429,0.998075394360866,0.964038506033905,0.999988631669372,0.982310730879738,0.9452437799715,0.955417507827364,0.737509774285166,0.993579036131865,0.789680404169441,0.99999879139001,0.999991609807678,0.999997560600562,1,0.997613374553325,0.99999999674667,0.993812135867969,0.951229641593362,0.999038649109051,0.998916053681271,0.995239266937844,0.999846621600355,0.997305199745013,0.999988357294068,0.999999125532704,0.996972919851999,119.409062121212,120.24394893617,127.881801851852,111.915601785714,124.316003703704,105.541377777778,99.9670085106383,127.106426315789,86.7742333333333,11.1306913080642,14.4236653782743,11.9153564263144,5.49772348816347,10.5465630846009,9.7224092764008,9.62568340364633,19.0675382297805,24.0577843047618,73.562175,60.73005,72.38565,69.572775,66.1282,67.94485,59.34135,83.71605,67.79575,133.830425,149.03005,155.261725,125.48345,143.2482,136.18765,106.9968,145.9981,109.0676
"ZNF780B",0.26614616764257,0.172642243828175,0.999999999754178,0.995066735425276,0.0116149953512031,0.00361058930389313,0.999995324832724,0.106306368699002,0.0561852467829802,0.999892386327743,0.999999995463296,0.503106376837498,0.412996536544069,0.999959544622596,0.999999999462402,0.955296324310315,0.0227967238987796,0.0111686882498878,0.999348044523935,0.989839146687299,0.996256373502013,0.99247767595627,0.197278813237779,0.149328847176393,0.999942564408499,0.998661566405888,0.998978646430023,1,0.637118575678361,0.978285351360681,0.981676200958528,0.471248139893159,0.565828323256116,0.63952296419662,0.38350461334608,0.437501599259785,245.687268181818,300.136374468085,302.402037037037,231.174025595238,239.164197530864,241.948003703704,218.769176595745,218.008252631579,374.6728,12.3997945474855,18.6873194638328,19.4245961220772,8.96191519965399,13.7460254093783,18.6045206466518,14.4993611731722,23.3979915324723,76.1715210829481,173.652825,217.8045,223.618025,150.997325,156.8487,169.69925,145.6749,151.32475,300.28875,298.780125,386.2634,371.663225,276.41085,289.5792,320.17845,270.7742,249.61445,426.0717
"ZNF557",0.832099788554934,0.999999999821354,0.899441901789709,0.692160556608992,0.0233821243102481,0.703950321334617,0.999999934209641,0.690069631572236,0.999998815268926,0.760371281236157,0.978322667859572,0.384697281127988,0.972832048763762,0.999999999975188,0.989646640469806,0.070075944401868,0.00102534818494648,0.0790328129722445,0.617616664389927,0.0813383787589148,0.913001750518124,0.490205243754269,0.056052485437762,0.480264421342968,0.963731319334624,0.548129032046679,0.986676943354829,0.999999999059867,0.913819184093628,0.99531525724787,0.925270452254152,0.669945193545091,0.891615125525346,0.736776866925128,0.34173481474983,0.435055586828247,156.196136363636,172.63099787234,157.147731481481,141.770713690476,154.390739506173,142.610733333333,124.376861702128,126.112773684211,200.6917,7.60801734438142,9.72037758001804,8.02480492418226,3.92705216928878,5.99340451155455,11.1716759304674,6.30571348787589,12.9553628983816,62.1859082668252,114.860975,125.4241,119.11535,104.9281,116.4353,105.57365,96.00845,81.546,146.844,197.394775,203.76355,190.5036,167.595675,191.5851,168.723,157.81885,162.96505,254.55315
