"gene","p-adj-Stage IA-Stage I","p-adj-Stage IB-Stage I","p-adj-Stage IB-Stage IA","p-adj-Stage II-Stage I","p-adj-Stage II-Stage IA","p-adj-Stage II-Stage IB","p-adj-Stage IIA-Stage I","p-adj-Stage IIA-Stage IA","p-adj-Stage IIA-Stage IB","p-adj-Stage IIA-Stage II","p-adj-Stage IIB-Stage I","p-adj-Stage IIB-Stage IA","p-adj-Stage IIB-Stage IB","p-adj-Stage IIB-Stage II","p-adj-Stage IIB-Stage IIA","p-adj-Stage III-Stage I","p-adj-Stage III-Stage IA","p-adj-Stage III-Stage IB","p-adj-Stage III-Stage II","p-adj-Stage III-Stage IIA","p-adj-Stage III-Stage IIB","p-adj-Stage IIIA-Stage I","p-adj-Stage IIIA-Stage IA","p-adj-Stage IIIA-Stage IB","p-adj-Stage IIIA-Stage II","p-adj-Stage IIIA-Stage IIA","p-adj-Stage IIIA-Stage IIB","p-adj-Stage IIIA-Stage III","p-adj-Stage IIIB-Stage I","p-adj-Stage IIIB-Stage IA","p-adj-Stage IIIB-Stage IB","p-adj-Stage IIIB-Stage II","p-adj-Stage IIIB-Stage IIA","p-adj-Stage IIIB-Stage IIB","p-adj-Stage IIIB-Stage III","p-adj-Stage IIIB-Stage IIIA","p-adj-Stage IIIC-Stage I","p-adj-Stage IIIC-Stage IA","p-adj-Stage IIIC-Stage IB","p-adj-Stage IIIC-Stage II","p-adj-Stage IIIC-Stage IIA","p-adj-Stage IIIC-Stage IIB","p-adj-Stage IIIC-Stage III","p-adj-Stage IIIC-Stage IIIA","p-adj-Stage IIIC-Stage IIIB","p-adj-Stage IV-Stage I","p-adj-Stage IV-Stage IA","p-adj-Stage IV-Stage IB","p-adj-Stage IV-Stage II","p-adj-Stage IV-Stage IIA","p-adj-Stage IV-Stage IIB","p-adj-Stage IV-Stage III","p-adj-Stage IV-Stage IIIA","p-adj-Stage IV-Stage IIIB","p-adj-Stage IV-Stage IIIC","p-adj-Stage Tis-Stage I","p-adj-Stage Tis-Stage IA","p-adj-Stage Tis-Stage IB","p-adj-Stage Tis-Stage II","p-adj-Stage Tis-Stage IIA","p-adj-Stage Tis-Stage IIB","p-adj-Stage Tis-Stage III","p-adj-Stage Tis-Stage IIIA","p-adj-Stage Tis-Stage IIIB","p-adj-Stage Tis-Stage IIIC","p-adj-Stage Tis-Stage IV","p-adj-Stage X-Stage I","p-adj-Stage X-Stage IA","p-adj-Stage X-Stage IB","p-adj-Stage X-Stage II","p-adj-Stage X-Stage IIA","p-adj-Stage X-Stage IIB","p-adj-Stage X-Stage III","p-adj-Stage X-Stage IIIA","p-adj-Stage X-Stage IIIB","p-adj-Stage X-Stage IIIC","p-adj-Stage X-Stage IV","p-adj-Stage X-Stage Tis","mean-Stage I","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage III","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IIIC","mean-Stage IV","mean-Stage Tis","mean-Stage X","SEM-Stage I","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage III","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IIIC","SEM-Stage IV","SEM-Stage Tis","SEM-Stage X","Q1-Stage I","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage III","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IIIC","Q1-Stage IV","Q1-Stage Tis","Q1-Stage X","Q3-Stage I","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage III","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IIIC","Q3-Stage IV","Q3-Stage Tis","Q3-Stage X","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF829",0.986319227033854,0.783200983509851,0.988043034386159,0.999998364765469,0.996184536558396,0.852128439951178,0.999988722658477,0.99861562103958,0.870479036557173,0.999879304228615,0.973000052901978,0.999999999996072,0.973089215365803,0.997001104430597,0.992546937742881,0.999999999992866,1,0.99999070813235,0.999999919265718,1,1,0.999999943325305,0.997834050423681,0.854119692958577,0.999962105628122,0.999999999928165,0.994312217005336,1,0.99999860919432,0.999999952989472,0.974826907878972,0.999874684149154,0.999999999990119,0.999999996233893,1,0.999999998602835,0.994536933553873,1,0.989310743007709,0.997076456122958,0.999728666371284,1,1,0.999407401787659,0.999999983487837,0.999846279792841,1,0.998989508538611,0.998844078655508,0.999997059746559,0.999999999997349,1,0.99998957690913,0.999999990566494,1,0.996666143643022,0.999553093995538,0.999999599329891,0.990918756924012,0.998276006178015,0.999396078487245,0.999871867343332,0.997912352894385,0.99899139106877,0.99954441334247,0.999736032832348,0.999967037237058,0.961447695743805,0.676439154455948,1,0.997432656724504,0.960985919780215,0.999999868955699,0.999231072535403,0.998872283179496,0.972122799545147,0.994114455831208,0.988867407398006,33.92631125,29.2018820512821,19.7890545454545,38.2584333333333,32.1068666666667,29.7383825327511,30.8464,32.6339275362319,31.2227296296296,29.2896561403509,28.6825466666667,8.4118,38.2368235294118,2.25976990550357,2.30333771443292,4.0578376088831,4.25270458773656,1.3120884993428,1.32732577629557,7.7129,2.39220504143242,3.52557277607433,2.91628823657265,5.1351154881701,NA,6.79804529651144,17.87055,14.413225,9.73035,31.8088,15.68895,15.9041,26.98995,15.830175,17.78565,15.1175,13.3132,8.4118,23.2822,47.8475,41.15635,28.28315,45.0563,41.2093,40.8667,34.70285,43.52095,44.28365,38.1356,36.53715,8.4118,47.1228,32.4940821428571,30.3023941445563,29.7977,25.9283,20.885475,44.845475,14.6763,41.2257,1.58918062282113,0.685204128678261,0.932551164588514,0.870144339999396,-0.10074521362335,-0.200673359065064,"BRCA"
"ZNF267",0.515785131333694,0.349685240819783,0.974608725316239,0.992218056639598,0.999999999997314,0.999707418609549,0.304124591818758,0.999999993970853,0.928266196784543,0.999999997844255,0.0374716006575153,0.999995715713663,0.992548617982952,1,0.976359919810615,0.999999969278134,1,0.99996591060671,0.999999999987045,1,0.999999999869156,0.0356909231705835,0.999846292117951,0.997619252732481,0.999999999999218,0.942906932508107,0.999999985729701,0.999999998590918,0.0104836606489768,0.643389034832384,1,0.997451342539218,0.320429195258505,0.759738287527233,0.999907218756357,0.890207541363547,0.156867218868597,0.999885065874853,0.999264465180645,0.999999999964807,0.989688839736996,0.999999921616382,0.999999995780849,1,0.967189861157237,0.93656755486783,0.999999999336695,0.999333093224514,1,0.99999977955084,1,0.999999999931257,1,0.99101915843504,0.99999999997542,0.971499266496612,0.997917223043481,0.999995850733112,0.999260652558718,0.996854810042514,0.998957543027897,0.99930662262934,0.999309496217582,0.999996562421074,0.999486761269753,0.999232629623679,0.939914596208623,0.9999999999899,0.998338779543555,1,0.999999973833939,1,0.999999999989384,0.999999999812843,0.978665679940084,0.999999997064292,1,0.998970308078688,477.27476375,416.773284615385,342.422827272727,406.700955555556,423.652100294985,404.080430131004,432.20855,397.727410144928,338.26837037037,393.981124561404,403.966993333333,241.5882,408.2198,18.1401539377046,17.095145145688,44.1858858627217,31.2591807694649,9.95533769196864,10.2134703138914,75.74165,14.2417981178398,20.5011286678314,19.6513410690011,46.8547982257186,NA,29.9085656888477,367.1167,305.1065,256.5587,353.3565,306.70625,300.7703,394.337725,288.532325,273.3543,295.5439,298.99605,241.5882,316.1689,549.82745,498.48385,398.37615,468.968,503.2387,479.0508,470.079375,462.7308,401.7558,460.6673,434.20435,241.5882,441.7762,337.898101785714,404.341700640439,329.5628,379.6664,254.1413,405.51555,295.3252,481.1817,11.5960878631177,4.99076677577916,1.19663797607499,1.15203050829766,0.258986753686061,0.204178923018887,"BRCA"
"ZNF566",0.9999999305317,0.9999998296951,0.999987988207926,0.999855053626183,0.999991440009456,0.999253843016087,1,0.999994746773814,0.999999870797554,0.999685018838862,0.997419220056196,0.999996773660846,0.999492273134899,0.999999889260633,0.872177910759581,0.985417886269667,0.992214797647672,0.974028410471056,0.999805497942756,0.98276228242009,0.996298678734636,0.999510538295136,0.999999819763957,0.999721507862593,0.999999757828306,0.979015671492912,1,0.995855365452499,0.99745926084265,0.999900418924302,0.997662917212527,1,0.990218747757598,0.999999450318677,0.999250947277781,0.999998620342902,0.370760803907425,0.649465490160019,0.872939421541476,0.999999910272409,0.0941058973719837,0.739478345573019,0.999971219282495,0.76668456790533,0.99980007647253,0.994978898103991,0.999427539503181,0.994099226049505,1,0.988398881680366,0.999970929353341,0.999854271802686,0.999953637027861,0.999999999517053,0.999999974671678,0.999999944537652,0.999999687984279,0.999999999782543,0.999985816527038,0.99999995612324,0.999998218986486,0.997050727800652,0.999998641226822,0.999990187257562,0.999809805169575,0.999966501079507,0.999999996040507,0.999997316037291,1,0.999575846170778,0.999999997838755,0.99958007879861,0.978953987474209,0.99981109856158,0.99799826039918,0.805907576531765,0.994855952725909,0.999999997370728,220.23950375,214.139116666667,233.560072727273,193.549866666667,221.169114749263,207.112112663755,132.51995,208.242336231884,197.7794,179.492273684211,189.694073333333,258.0754,228.253452941176,9.93298257568263,10.4945992964113,40.979358842267,11.9425485513864,5.85005256662426,5.5596621491345,30.52205,7.40710391259986,13.627412432072,8.85955533619159,18.7409062285266,NA,26.779699888115,168.70135,172.212025,171.05165,175.0903,161.04005,159.5317,117.258925,157.949575,163.2972,136.7941,139.2464,258.0754,168.8082,251.279075,247.87935,200.54745,198.2746,257.57675,237.3936,147.780975,245.160975,228.1156,201.3067,225.4057,258.0754,241.9574,218.702758035714,208.837677218664,218.41855,192.0809,165.599575,268.708275,157.3759,239.0102,6.1612753358817,2.83898355852933,0.954892746183662,0.879416606327622,-0.0665893965437248,-0.185381319170662,"BRCA"
"ZNF224",0.999999999999359,0.999999998265835,0.999999974747729,0.999987607952817,0.999996640806284,0.999959893046864,0.888800533942167,0.798819666059796,0.999999968159835,0.98583628527066,0.9999999999566,0.999999936891296,0.999999999955806,0.999935036898285,0.621332448335871,0.998671591142814,0.99816012652994,0.999849848205144,0.99243805856932,0.99996144937528,0.99903285030604,0.987665419089962,0.966837495185053,0.999999999501836,0.993919727695321,0.999999994881363,0.973184067708819,0.999927330038271,0.976176192361037,0.95756857237679,0.999994972184223,0.97558887052638,0.999999578361546,0.977448729530516,0.999997345933012,0.999993179969764,0.999999986124524,0.999999349190555,1,0.999864868900917,0.997854927211521,0.999999999937837,0.999482382492186,0.999934305952061,0.997861197417013,0.977022002447877,0.963177558976348,0.999946841983805,0.964441522785176,0.999982712634801,0.980748580263154,0.999999833424707,0.99991881127647,0.999999999807192,0.996117372437886,0.999999999940881,0.999999999985319,0.999999997481802,1,0.999999845179436,0.999999999747062,0.999911870037648,0.999999939025871,0.999998775080152,0.99999999899265,0.999994974551445,0.999999977564157,0.999999999258286,0.999999225479395,0.999999997314602,0.989615515741461,0.999999169695923,0.996976127063488,0.997231323037074,0.984430404227628,0.999996054917625,0.977595808363445,1,235.04418875,237.589496153846,225.188018181818,258.336488888889,213.154631268437,232.128444104803,161.042,216.547563043478,203.33627037037,228.703215789474,195.138913333333,258.2301,245.224023529412,9.39958049562939,10.8862217469487,24.8171674835049,20.6961396556315,5.25497991242735,8.74894518883281,37.6857,7.44425754310003,16.4335125530802,10.2075607391587,28.8314071107449,NA,25.0466952879598,178.97235,159.425425,177.71225,215.0399,145.18505,156.877,142.19915,155.5249,146.08855,174.1761,116.0383,258.2301,156.1953,287.63445,302.353125,251.50485,291.3116,267.1812,286.4957,179.88485,273.522475,253.28295,277.6853,230.4414,258.2301,327.1348,290.374836607143,221.506605397987,283.88585,212.3512,231.849675,341.019825,153.9634,281.281,8.74617971273404,3.13437995158688,0.762829892514655,0.748016148039784,-0.390566716184687,-0.418858679793899,"BRCA"
"ZNF529",1,0.999999935438222,0.999999948468432,1,1,0.999999999688397,0.999941469719229,0.999960142998698,1,0.999999999919576,0.850072320846327,0.866638206715208,0.999999993516923,0.999987707369489,0.913020896420852,0.867290603582213,0.869031367254837,0.961911938361102,0.931164515163574,0.913608944891774,0.966392905005932,0.362674195149542,0.38705933378545,0.999962798310823,0.998908150930238,0.317179288660744,0.996398999194877,0.988151660501715,0.403341203490529,0.416000749092418,0.994694195108981,0.976590009645537,0.536098328731065,0.946348529544845,0.999019460927755,0.999465469524695,0.701501689305952,0.717892081014561,0.999977637779266,0.999263740836758,0.83305311495741,0.99983856284298,0.989209817443392,1,0.999825036281038,0.910989911271305,0.91507625705772,0.999772031285405,0.997574998988208,0.971741318481783,0.999683449146878,0.997849430596583,0.999999922529435,0.999999999767403,0.999999966323885,1,1,0.999999999829565,1,0.999999999958838,0.999999985062703,0.995880071119737,0.999999580238378,0.999983828339471,0.999999597201473,0.999996691160405,0.996247730871621,0.996581339243031,0.999999851409446,0.999973472089604,0.999803143312022,0.999999999622445,0.987115682178699,0.999999999970189,0.999872099131242,0.999999999985399,0.999999648924571,0.999999921700433,357.1415775,356.809651282051,338.372272727273,355.033655555556,343.865240707965,323.573380349345,175.7954,306.283144927536,278.517418518519,306.180326315789,290.163846666667,375.1682,314.102735294118,19.0806843764317,18.4309062061614,35.5082872802216,16.3379962741348,8.63428735186015,8.46822800630834,10.3245,10.930623685806,22.6019939530713,13.4121642884093,26.3003200525843,NA,33.6933583690225,273.46825,272.724725,297.05285,310.8303,240.62665,244.6441,170.63315,235.0797,190.2917,221.493,205.7434,375.1682,246.4183,397.651875,406.80205,361.7269,393.3682,400.49535,376.0504,180.95765,361.8873,352.07155,377.7432,354.72005,375.1682,331.4865,375.707472321429,331.343805946935,357.84195,307.8553,287.4047,457.046875,241.7734,391.2449,11.0472483728059,4.4436467565353,0.881919659195548,0.860310815990132,-0.18128085923999,-0.217070119170519,"BRCA"
"ZNF284",0.999999997055637,0.999990639746238,0.999999620272168,1,0.999999998969515,0.999997282835216,0.998687649171446,0.999994515838186,0.999999999761932,0.999998884514438,0.999337337437565,0.999997884998422,0.999999999654143,0.999999149644801,1,0.99109237858775,0.994708412021945,0.99962811181845,0.993298652044722,0.997601757709751,0.997540759156103,0.882792369586687,0.979160333594511,1,0.999747174719285,0.994544818199113,0.996200549485023,0.999567550496757,0.999992694077594,0.999999959230688,0.999999999994921,0.999999468929533,1,1,0.998499279833762,0.999999228278429,0.999230868465094,0.999983402777401,1,0.999994244684174,0.999999999169206,0.999999998661293,0.998765895379367,0.999999378594227,1,0.999998567170634,0.999999986704206,1,0.999999601465574,1,1,0.999028019221237,0.999999991114269,1,1,0.999999901337218,0.999999646436119,0.99999448961807,0.999999987041763,0.999997990286208,0.999998129053774,0.997645627019874,0.999982753102542,0.99999787793988,0.999995897449143,0.999997663135297,0.240783080571536,0.158961698571953,0.442420156660967,0.916267115272517,0.0353561365543239,0.0416074036735037,0.624137644048881,0.0107004334216696,0.207207956277497,0.0656386963075286,0.391065456584039,0.999999998473479,50.70462125,49.4241743589744,45.4908727272727,52.0156888888889,47.4834997050148,47.5627799126638,27.92205,44.4414166666667,47.1755666666667,46.448701754386,46.8447066666667,61.6386,69.4698588235294,2.06926768413605,2.77886623434685,8.91694965906953,5.46334627816355,1.42110391481765,1.99815443796213,1.52875,1.7523623858126,4.41730031498466,2.4756307036438,5.06368551026834,NA,11.7142833277656,36.06035,30.811725,22.46375,47.3742,28.58235,28.8399,27.157675,30.375475,37.19175,30.8997,34.16495,61.6386,37.9361,63.7925,62.53475,51.92525,59.5788,61.5469,63.079,28.686425,56.445425,61.95865,59.8057,52.89595,61.6386,82.4649,48.2420401785714,47.1035594693504,45.60295,44.7812,34.3316,62.3395,29.1887,61.2794,1.8822424183777,0.786922317830005,0.976400651692863,0.981980332412706,-0.0344548368496683,-0.0262339650671509,"BRCA"
"ZNF749",0.960052784525578,0.998259024959065,0.999999998069675,0.999992721942099,1,0.999999999668676,0.875772639166404,0.99999999999969,0.999999972007284,1,0.996221461002051,0.999975559549776,0.999993847401818,0.999999999977365,0.9998102008436,0.959225157461054,0.995056960144847,0.999244092562478,0.997282708624045,0.993376816110806,0.986752293329637,0.986508633232648,0.999999970704397,0.999999544772728,1,0.999999990239532,0.999999993100009,0.990870901843183,0.982674895320122,0.999999999368856,1,0.999999999973274,0.999999945740787,0.99994228481101,0.998065183236287,0.999998070895238,0.95570007853946,1,0.999999999953613,1,0.999999997862702,0.999910333801023,0.996414360019574,0.999999328866448,0.999999999999299,0.968897806945765,0.999994932234423,0.999999999996172,0.999999817441529,0.999965802440013,0.999103569413557,0.999667958423235,0.999844650663738,0.999999994093956,0.999999392780076,0.999894312165628,0.999997850849536,0.999999843839102,0.999998114764682,0.999996687726363,0.99998791059036,0.99999999994571,0.999993733154115,0.999999502815412,0.999998747872569,0.999999974723864,0.999999844788422,0.999999822070513,0.999997574681604,0.999999999865638,0.999999943597821,1,0.988880376891539,0.999999999758352,0.9999961352118,0.999998930478323,0.999856746557791,0.999985376199695,106.9608925,92.7270576923077,86.8718545454545,93.9111666666667,93.8671849557522,98.1573899563319,42.7502,95.974218115942,89.0343555555555,91.2420385964912,82.5962733333333,59.2194,99.8940294117647,7.80585286518014,5.7866815780652,16.0330375919586,7.45723044732054,3.15861064654633,3.9907834944035,2.7923,6.78861247273952,6.95051234686017,4.77659464101688,9.91201516524488,NA,8.02913919203857,70.32975,60.366325,54.97395,90.999,59.82145,61.968,41.35405,63.7818,69.12845,69.8898,53.57625,59.2194,66.0144,122.8271,112.25495,101.25,98.5919,114.691,123.4681,44.14635,114.3335,100.87285,106.2877,108.37775,59.2194,117.765,79.8558651785714,93.8815366880146,76.8044,83.0821,46.00235,107.1559,61.0093,114.9282,3.72732113790523,1.77669104353133,1.17563733707073,1.08173620261339,0.233443083386847,0.113348719513507,"BRCA"
"ZNF17",0.846550511483535,0.999986269900043,0.999999999850848,0.999444372533623,1,0.999999999723058,0.209746455174947,0.999999652216305,0.999999801971977,1,0.845647435500819,0.999999944165999,1,0.999999999611459,0.985583706003922,0.972741257198666,0.998641804342151,0.998149959551687,0.999666947762978,0.999358594794368,0.997108218656773,0.738644796313586,1,0.999999999938635,1,0.999984049608992,0.999999911249253,0.998413506174112,0.931031057891544,0.999999997827415,0.999999931860506,1,1,0.999995198196953,0.999599097370306,0.999999984838696,0.706577835052637,0.999999971294625,0.999999847084075,1,1,0.999869629673568,0.999501615907275,0.999999671350504,1,0.782488824059833,0.999573400264242,0.999800151587773,0.999999041252189,0.999947380021255,0.995367930346321,0.99999155445708,0.999169755769959,0.999996512742787,0.999987545508122,0.998731388060838,0.999961165173192,0.999921134055876,0.999986811128201,0.999983905324305,0.999913294279636,1,0.99995516938871,0.999988472419163,0.999986786027838,0.999999776687539,0.999595856170649,0.999999999995065,1,0.99999999997674,0.999999862327122,1,0.998310938956078,0.999999999999054,0.999999973111353,0.999999916355877,0.999750834778825,0.999938025392592,183.47842125,159.267635897436,165.8463,156.173488888889,154.29566460177,163.698729694323,98.42965,159.908073913043,153.547481481481,153.704957894737,137.933393333333,98.5868,163.376011764706,13.640174196328,7.72661087841451,23.4005295716921,11.5820200403044,3.72584129467697,5.18075353770034,12.50625,10.7371610080451,9.03371351990825,5.84588748838215,16.558061596767,NA,9.49094535462106,142.69995,122.874475,103.1281,141.8773,115.10685,121.6517,92.176525,119.085625,125.93835,123.5249,99.0858,98.5868,141.7004,188.790625,175.092575,177.1523,178.3163,174.9488,186.5787,104.682775,183.860825,189.07485,183.6149,169.9046,98.5868,191.8239,202.319925892857,156.845771637694,192.7118,147.197,168.0086,227.336,115.7988,180.2947,4.46233649560673,2.48117005242317,0.775236403164538,0.763819340590457,-0.367291777189245,-0.388696644132646,"BRCA"
"ZNF555",0.999725752385921,0.998981674480722,0.99999779001309,1,0.999998863165643,0.999864561403997,0.998034042298943,1,0.999994127529266,0.999998806434667,0.997371061144689,1,0.999997116702293,0.999997917619775,1,0.999999975212793,0.99999999999484,1,0.999999942428215,0.999999999989496,0.999999999995813,0.941687450958248,0.999996200263606,0.99999999766369,0.99991212018859,0.999654267822226,0.999950926480458,1,0.999999862748242,0.999999999995426,0.999993228271244,0.999999977060911,0.99999999999813,0.999999999964078,0.999999999902795,0.999996008644865,0.733570654877342,0.992924053112286,1,0.99698523870007,0.953743141059064,0.975291689760478,1,0.999856043477013,0.997595540833804,0.993063762201671,0.99996347271916,1,0.999506873039072,0.999894041993709,0.999944049560448,1,0.999999854095435,0.999936934270426,1,0.898303839837662,0.836128074671709,0.777153085264178,0.938777971240809,0.834939345786336,0.830325911029232,0.927523075325358,0.787394766732074,0.866318207462581,0.712784526359759,0.749727342575076,0.99999996534783,0.999585163806179,0.997378322122375,1,0.999340059587921,0.999101362874826,0.999999355779259,0.989864267206175,0.999987818508167,0.921683063594201,0.990493562887862,0.943225781328494,96.419855,91.803958974359,85.8026909090909,97.9901555555556,92.0299592920354,91.6913786026201,87.3889,89.0343297101449,93.1667555555556,84.7402684210526,85.0395866666667,153.7685,99.8870235294118,3.80037386274172,3.65045766218402,8.84418670469689,7.59289500372097,2.00447283880279,2.20395018149959,20.0913,2.63681024554914,5.96678375884088,3.55673400820825,6.31389136953377,NA,8.7544609558605,73.82955,67.2128,66.25695,91.4227,66.5744,70.0734,77.34325,64.996475,69.6264,66.0406,68.9646,153.7685,86.6735,117.7669,113.98445,104.61125,107.2202,110.92865,111.7912,97.43455,107.859525,113.0199,98.8764,98.6009,153.7685,112.942,111.739914285714,89.9764779505947,110.08675,86.6735,88.394275,134.12445,66.3601,108.7003,2.99276659492118,1.00944337795223,0.805231313499388,0.787319999909163,-0.312524818614351,-0.344977968112858,"BRCA"
"ZNF75D",0.999999999617178,0.999992580890395,0.999940585570808,0.999999972170006,0.999999999677345,0.999947364999621,0.999999994626851,1,0.999902814382491,0.999999999403417,0.999490911328707,0.999995670467727,0.998392989129296,1,0.999510462574169,0.999996108838601,0.999998827509555,0.999874025729161,0.999999983029343,0.999998652112332,0.999999908303202,0.999883646770884,0.999999417461292,0.998893934128741,1,0.999969922165278,1,0.999999882559343,0.999999922966016,0.999994619258338,0.999999998363019,0.999995913334728,0.999983101612949,0.998258989845978,0.999972648881746,0.999114285461246,0.986007339479078,0.997922174528477,0.987297922227706,0.999999999689787,0.986988372440331,0.999958113634425,0.999999999571309,0.999956110549155,0.979938297584329,0.999999999804681,1,0.999979635772221,0.999999999999726,1,0.999999999994626,0.999999728207271,0.999999999999517,0.999999263114808,0.999998433368326,0.999998263644869,0.999996009826432,0.999999993961903,0.999988086441232,0.999995860833203,0.999983529904278,0.99989636417879,0.999985645628323,0.999999817056152,0.999922496124392,0.999994963115073,0.999999167856831,0.999999988674457,0.999721606222643,1,0.999999969669087,1,0.999999974277132,1,0.999949000794747,0.999999995170338,0.999999999993947,0.999983791785444,351.22759875,357.032814102564,323.713763636364,369.6919,356.900124483776,367.722038427948,409.04485,366.70970942029,338.470296296296,382.547214035088,360.925713333333,275.572,370.049588235294,15.4657492488452,13.0652932867697,31.3261698856237,24.8979004635208,8.26188264121506,8.89479132423143,111.36875,11.6705373407242,23.9077924575608,17.4629310081861,38.3113663797248,NA,26.3633736920209,266.53255,272.350175,266.52345,329.5576,263.0508,278.1052,353.360475,277.492275,259.0776,298.3702,271.75605,275.572,312.17,407.5053,439.006725,355.903,429.3734,419.3838,444.2203,464.729225,438.404025,419.1221,449.4699,430.0927,275.572,399.8352,429.587239285714,359.58782589204,427.91005,345.5744,369.44225,494.7777,270.364,431.5602,8.48865337682502,4.17631030557522,0.837054253496766,0.807586547686833,-0.256606961103245,-0.308311215603729,"BRCA"
