"gene","T1a-T1","T1b-T1","T1b-T1a","T1c-T1","T1c-T1a","T1c-T1b","T2-T1","T2-T1a","T2-T1b","T2-T1c","T2a-T1","T2a-T1a","T2a-T1b","T2a-T1c","T2a-T2","T2b-T1","T2b-T1a","T2b-T1b","T2b-T1c","T2b-T2","T2b-T2a","T3-T1","T3-T1a","T3-T1b","T3-T1c","T3-T2","T3-T2a","T3-T2b","T3a-T1","T3a-T1a","T3a-T1b","T3a-T1c","T3a-T2","T3a-T2a","T3a-T2b","T3a-T3","T4-T1","T4-T1a","T4-T1b","T4-T1c","T4-T2","T4-T2a","T4-T2b","T4-T3","T4-T3a","T4b-T1","T4b-T1a","T4b-T1b","T4b-T1c","T4b-T2","T4b-T2a","T4b-T2b","T4b-T3","T4b-T3a","T4b-T4","T4d-T1","T4d-T1a","T4d-T1b","T4d-T1c","T4d-T2","T4d-T2a","T4d-T2b","T4d-T3","T4d-T3a","T4d-T4","T4d-T4b","TX-T1","TX-T1a","TX-T1b","TX-T1c","TX-T2","TX-T2a","TX-T2b","TX-T3","TX-T3a","TX-T4","TX-T4b","TX-T4d","mean-T1","mean-T1a","mean-T1b","mean-T1c","mean-T2","mean-T2a","mean-T2b","mean-T3","mean-T3a","mean-T4","mean-T4b","mean-T4d","mean-TX","SEM-T1","SEM-T1a","SEM-T1b","SEM-T1c","SEM-T2","SEM-T2a","SEM-T2b","SEM-T3","SEM-T3a","SEM-T4","SEM-T4b","SEM-T4d","SEM-TX","Q1-T1","Q1-T1a","Q1-T1b","Q1-T1c","Q1-T2","Q1-T2a","Q1-T2b","Q1-T3","Q1-T3a","Q1-T4","Q1-T4b","Q1-T4d","Q1-TX","Q3-T1","Q3-T1a","Q3-T1b","Q3-T1c","Q3-T2","Q3-T2a","Q3-T2b","Q3-T3","Q3-T3a","Q3-T4","Q3-T4b","Q3-T4d","Q3-TX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF671",1,0.925506216875387,0.999998136881831,0.974769671607366,0.999999999968744,0.999303623045856,0.999999875803449,0.999999999946604,0.660932544797584,0.0102011504703583,0.999989582802627,0.999999773997376,1,0.999999942221739,0.999963672688453,0.999999999921518,0.999999999630861,0.999965857018079,0.999999648095057,0.999999999998832,0.999992168781914,1,1,0.880772571337615,0.749297687449443,0.999908935892051,0.999990341599419,0.999999999862933,0.999999978903886,0.999999999906606,1,1,0.999999825766469,0.99999999999177,0.999999880101766,0.999999982796497,0.972568885623074,0.999812267020911,0.498050491893993,0.647198931789766,0.982501184408578,0.995608351206653,0.999999995671215,0.954562921397148,0.999614819336935,0.999853483335081,0.999999954458035,0.644705965194106,0.629581818532157,0.999981842268004,0.999815918892121,1,0.998938991063321,0.999997222339873,0.999623725717757,0.999884130871208,0.999983448515618,0.971177425842429,0.995490366836053,0.999963175126045,0.998830357027033,0.999999999221054,0.999838728857266,0.999910396000594,1,0.999999131216937,0.993092858447723,0.999645381309562,0.787749208652472,0.915403977187922,0.996325136347779,0.994136680792494,0.999999905478738,0.990548125928799,0.999289411740119,0.999999999982062,0.999762745558216,0.999999999999271,145.910246341463,156.9417,208.492142857143,175.862390640394,137.212858532423,226.3882,116.7905,147.074837931034,192.6988,73.6156571428571,120.753737037037,74.02355,56.071,16.5299594236097,34.778,49.5563483800736,11.9396528914349,4.6444290961811,NA,NA,9.38516161859472,NA,18.3801399563672,17.3212659667277,33.47665,28.7684642845831,73.4349,139.5527,124.472725,88.19335,50.4851,226.3882,116.7905,64.233375,192.6988,39.7901,52.80215,57.285225,29.2613,190.2222,174.3307,220.66015,230.87365,193.36335,226.3882,116.7905,209.5634,192.6988,117.1331,175.0075,90.761875,78.5118,179.323829464286,147.809875114364,167.05425,125.5957,130.359775,213.713675,60.3902,206.246,6.23252152742655,3.73477587023711,0.824262316703437,0.75182582903458,-0.278824555073341,-0.411529614755171,"BRCA"
"ZNF416",0.999999999575633,0.999363862122559,0.999989311096511,1,0.999999999401291,0.9981754261278,0.999767564851918,1,0.937186194531183,0.892997802801562,1,0.999999999999371,0.999999999153727,1,1,0.999999998691332,0.999999950154993,1,0.999999998645464,0.999999870907391,0.99999999997382,0.968819229923433,1,0.769068922213065,0.549796878883632,0.992042956281871,0.999999999686719,0.999997774083187,1,0.999999999913375,0.999999999991539,1,0.999999999926226,1,1,0.999999988271838,0.999999776036059,1,0.998417381577761,0.999999485249346,1,0.999999999997595,0.999999795282607,0.999999999989356,0.999999999674001,0.998904563342776,1,0.923392325995922,0.99287997941644,0.999998023928082,0.999999999875725,0.999998636986422,1,0.999999994240521,1,0.999999995680491,1,0.999973339127678,0.999999994048151,1,0.999999999992129,0.999999870680062,1,0.999999999560099,1,1,0.99999999946719,1,0.999965275603492,0.999999999144452,1,1,0.999999953198097,0.999999999997976,0.999999999954448,1,1,1,151.021531707317,137.71985,171.081385714286,151.157534975369,141.532581399317,150.9255,171.471,132.944581896552,157.3952,138.1907,134.060848148148,134.82975,139.8219,9.90027109232149,10.39435,36.5788253119399,6.52350333528189,2.57548567645936,NA,NA,4.60021648285277,NA,13.9184069375089,8.22965023072473,9.91325,28.8185908415615,103.5996,132.522675,111.17935,114.6663,105.82175,150.9255,171.471,99.62665,157.3952,117.1663,104.45305,129.873125,119.8322,172.279,142.917025,162.41645,166.38795,165.634275,150.9255,171.471,157.4818,157.3952,146.3016,165.8575,139.786375,167.7943,159.232163392857,141.624057456542,155.0606,131.7957,130.96465,180.0373,105.9345,164.8501,3.8380170144014,2.04034229277468,0.889418660394177,0.849962530778289,-0.169065421504746,-0.234528851109765,"BRCA"
"ZNF586",0.999999993805539,0.975376078896399,0.999617955374444,1,0.999999986388355,0.95229908450539,0.999999999999713,0.999999997698557,0.90106816976928,0.999999819087424,0.999966396230318,0.999901927376005,0.999999999360057,0.999968923992364,0.999945554463429,0.999980064389095,0.999999984301441,0.997490068059057,0.999973240611875,0.999984867861288,0.998897037124436,0.999995838569143,0.999999999992563,0.795953011556741,0.998554732218209,0.999860635099274,0.999839233322379,0.999996698133718,0.999999988385382,1,0.999926562981717,0.999999980890201,0.999999994229365,0.999929483007288,0.999999999916668,0.999999999808098,0.999999981787794,1,0.98981955600669,0.999999908469295,0.999999994672083,0.999857763954366,0.999999324136445,1,0.999999999990424,0.999995895656868,1,0.874120732769683,0.999920930025357,0.99999306514353,0.999775464327474,0.999998710860899,0.999999999995677,0.999999999977997,1,0.958368864579242,0.999792149290538,0.734777245421177,0.948010043347189,0.958572421771399,0.963427250329963,0.999999995379148,0.979240404992225,0.99999532292985,0.994914716333241,0.988228353992066,0.999950168009709,0.999999999961841,0.978909494452517,0.999910341765326,0.999961664264212,0.998768608008445,0.999999999971753,0.99999702662609,1,0.999999908062587,0.999999535319849,0.999968718789507,248.708646341463,216.46185,306.446657142857,250.301933990148,245.4574278157,344.4661,157.4205,234.478028448276,201.1569,228.742,229.320296296296,104.2253,190.025933333333,19.5044189088009,79.67295,80.5052954375555,9.2895753811011,5.72450116132956,NA,NA,8.64907489310995,NA,27.8313941560691,14.6169564966007,24.3508,41.3825609922962,180.6765,176.625375,146.03695,180.3502,163.4886,344.4661,157.4205,166.27515,201.1569,185.5026,187.98405,92.0499,157.94765,268.4444,256.298325,270.778575,287.04145,291.899275,344.4661,157.4205,290.38675,201.1569,235.6415,281.35695,116.4007,228.7063,209.079422321429,244.27888115279,200.62025,220.2905,150.42965,245.272125,168.0101,288.7606,7.4657385689289,3.97436770761658,1.16835448673303,1.09804718117937,0.224478064166868,0.134940045773979,"BRCA"
"ZNF446",0.99999903462291,0.345371642864388,0.999997900590497,0.504390299587657,1,0.971881285337981,0.91242473738607,0.999999999999791,0.779414656271994,0.931790858380838,0.893041913983425,0.99675968627953,0.999541074304655,0.983668295672823,0.964950500249276,0.999999997423621,0.99999750126502,0.997740147709265,0.999965834675644,0.99999628632826,0.967833844070059,0.618753621915175,1,0.97479760838111,1,0.990772857135063,0.98351915899408,0.999968452716443,0.998886355660205,0.999999054203819,0.999999999979726,0.999994233061787,0.999950017135905,0.999999071157168,0.999405334255216,0.999993930178495,0.998512374710913,1,0.9998668387447,1,0.999999956632754,0.991732173657124,0.999977237088728,1,0.999998065271318,0.998392370874697,0.999999999999013,0.923425190361929,0.999971490535578,1,0.967222561844097,0.999997620363744,0.999986753431909,0.999950096989823,0.999999968566705,0.999998018206119,0.999916500385722,0.939555371061123,0.996412144573444,0.999347813834834,0.881368986348296,1,0.996687845988962,0.995627212110171,0.998572409405578,0.999620833711842,0.999999999902952,0.999999999736487,0.998499891443797,0.999999829407676,0.999999999953834,0.97810439120869,0.999999957949705,0.9999998656582,0.999940024583357,0.99999994519552,0.999999999992809,0.999995610901237,252.277780487805,323.285,402.659157142857,328.003409359606,303.232919624573,581.3669,192.6865,327.262005172414,443.1631,331.7188,300.807703703704,176.6273,278.968333333333,19.1334387511989,246.4359,55.7439794593109,15.046052385504,7.95971466391717,NA,NA,14.3247823602688,NA,53.7770520339431,35.5813955960544,3.7749,87.77816873586,175.9951,200.06705,254.978725,215.6993,186.616075,581.3669,192.6865,235.1107,443.1631,245.18335,206.67755,174.73985,222.9276,292.3112,446.50295,444.489775,385.47145,368.376825,581.3669,192.6865,409.302275,443.1631,361.28645,366.1863,178.51475,365.49795,183.905317857143,323.130420219579,181.1705,283.5096,121.70685,226.6579,204.9528,393.7657,7.22765994009536,5.96283788706194,1.7570477242566,1.5648772841053,0.813153377808017,0.646049527091289,"BRCA"
"ZNF8",0.998897943892863,0.999999992669095,0.999858569733859,0.999568061995375,0.999888945886044,0.999999999995871,0.989619007336483,0.999956753175875,0.999999981931953,0.999994399630516,0.999998723674393,0.999999999999788,0.999999919484017,0.999999972061419,0.999999994352524,0.999999999810217,0.999999971032632,1,1,1,0.999999999985189,0.597752974229704,0.999999818470576,0.998198204102334,0.665701736166721,0.782618494635806,1,1,0.999897801148742,1,0.999982604479905,0.999989147469731,0.99999545162349,0.999999999994569,0.999999967045628,0.999999956228616,0.83527988242191,1,0.975787939759959,0.945605270223941,0.969131038046846,0.999999999984292,0.999999691979697,0.999575097553343,1,0.987207429657372,0.999998288672098,0.999986157526751,0.999863265460777,0.999995443717013,0.999999999972651,1,0.999999977743578,0.999999690108167,0.998611721832978,0.999773649827967,0.983439371505133,0.99926927910354,0.997427218201645,0.995274957484185,0.999361780600757,0.999967579603209,0.97184936881363,0.995399020471626,0.896444739566739,0.988573729250744,0.999572479323193,0.999999999989249,0.999977582120122,0.999984212229154,0.999996353432144,1,0.999999999800631,0.999999999879834,0.99999999994998,0.999999997779534,0.999999984758359,0.989413212683227,126.207356097561,85.7193,120.295564285714,117.486547783251,114.71733447099,96.0228,112.0238,103.659868965517,81.3123,83.8684,108.146681481481,160.8505,95.7748,8.74860008801551,10.3792,15.1773471790591,5.67412884943473,2.09089478501174,NA,NA,3.33037456911881,NA,9.77832619416656,7.16516720211371,38.018,9.03784708895505,99.8646,80.5297,76.64675,83.11685,80.446625,96.0228,112.0238,75.535675,81.3123,70.6065,85.11635,141.8415,89.89705,138.5523,90.9089,129.78725,136.2039,138.78805,96.0228,112.0238,126.02865,81.3123,103.82055,125.8989,179.8595,104.65935,85.6263401785714,113.396802195791,84.9411,103.8754,66.29505,108.081525,81.1768,134.6914,2.78802044945696,1.68731431658248,1.32432148751547,1.22291093475361,0.405253388114532,0.290319335452946,"BRCA"
"ZNF264",0.995516710968122,0.999999999995124,0.994473299960085,0.999985644588975,0.998649862969382,0.999993455171478,0.92715891948972,0.999868466950255,0.994496185692399,0.840774387806718,0.999999987720815,0.999999965575844,0.999999947644123,0.999999999837956,1,0.999997287542835,0.999999999971475,0.999993924079526,0.999999750139385,0.999999997325662,0.999999999999663,0.439595989532012,0.999998000431399,0.875599486492093,0.205436015866725,0.875135127193648,1,1,0.999999999627375,0.999999730748898,0.999999997216512,0.999999999999539,1,1,0.99999999996353,0.99999999999764,0.999938771566703,0.999986011992236,0.999900485279653,0.999999240319568,1,1,0.99999999981163,0.99999999215063,1,0.999903272834602,0.99970554825226,0.999928484695055,0.999999951317905,0.999999992117132,0.999999999999022,0.999999978432095,0.995537610132461,1,0.999999999581367,0.998351551605779,1,0.997800005088914,0.999607833133281,0.999976009406301,0.9999999964519,1,0.999999870728915,0.999999957674769,0.999997981848326,0.999932859228673,0.99333456100073,1,0.992436649222511,0.998235540835995,0.999895014835714,0.999999997293641,1,0.999999618014172,0.999999960921926,0.999995140091326,0.999738398881387,1,1006.87388536585,640.51515,1031.80187857143,957.368778325123,891.882249146758,849.0745,754.8291,813.384093965517,889.577,871.791757142857,921.431907407407,677.28605,690.794133333333,54.9925393127891,161.93675,203.322700420306,38.1535816647788,17.714707524666,NA,NA,27.7876568300236,NA,99.9897498164279,67.2916803353345,341.57295,50.0561877893677,799.0705,559.546775,740.465575,728.0748,646.606275,849.0745,754.8291,604.569975,889.577,662.73635,756.7811,506.499575,640.9941,1159.0078,721.483525,1075.325425,1082.6455,1039.845275,849.0745,754.8291,1021.5959,889.577,1068.18765,1172.36455,848.072525,720.0741,915.390799107143,882.732280603843,896.9058,841.0483,747.036825,1064.014425,652.7534,1028.7494,21.559451415542,12.972101999659,0.964322867855833,0.937721999344859,-0.0524118344613377,-0.0927678156563701,"BRCA"
"ZNF213",0.999989735558211,0.958372877635794,0.992112210607315,0.485500125625697,0.992478173064629,0.999999999961272,0.786639530888495,0.997258274556392,0.99999738005501,0.996018055786519,0.994794248070208,0.982508142241795,0.99997348373848,0.999910852461092,0.999705814095422,0.999087759779115,0.999999889312124,0.975363459297582,0.977335760914107,0.987052480613984,0.950348325716045,0.567161391179933,0.992378519567063,0.999999999988382,1,0.999262283905216,0.999917754309713,0.977084843171357,0.999999994391046,0.999987091007592,1,1,1,0.999994849646061,0.999398881317179,1,0.999999998767043,0.999958319427433,0.999944403351511,0.999947958138714,0.999999264658415,0.998872615986884,0.998364435097334,0.999946150440502,0.999999999983876,0.999988133602321,0.999776468224369,0.999476477795965,0.993958343813055,0.999923184852927,0.998763612339666,0.996331332391786,0.995147595860685,0.999999999997696,1,1,0.999999815801735,0.999990615337989,0.999995826261253,0.999999748547138,0.999053169346933,0.999889941437445,0.999995488740642,0.99999999902586,0.999999999998532,0.999999999887259,0.128692759425102,0.402185295493881,0.675214978627108,0.456992758368345,0.340750031895779,0.999998660905872,0.447041282638426,0.4717707695802,0.98941773655029,0.431926624599827,0.267775188532284,0.75018902459069,661.447317073171,508.9488,814.592357142857,794.725209852217,764.185668771331,1052.2069,335.8098,796.193443965517,772.2661,700.820228571429,714.329122222222,656.6818,1255.04326666667,44.628519309082,154.5021,109.137509026733,24.6821476590587,13.5614081313189,NA,NA,30.1891284868388,NA,145.768635996256,53.3850253398886,34.5016,356.964126963874,480.0248,431.69775,549.6248,536.53175,543.724625,1052.2069,335.8098,591.6707,772.2661,471.19885,537.02015,639.431,1046.09115,746.7386,586.19985,898.873075,947.64495,926.313075,1052.2069,335.8098,975.8339,772.2661,721.76565,778.79015,673.9326,1610.1621,445.821010714286,772.4495084172,437.30015,694.7853,381.256475,522.019925,545.4661,922.8466,10.5698934591505,10.0573133961261,1.73264491769824,1.58880645250179,0.792976023820496,0.667943387101173,"BRCA"
"ZNF343",0.999999647868746,0.999998686866283,0.999999999899529,0.999999998704288,0.999997927509249,0.999912684316591,1,0.999999710794423,0.999997647627917,0.999911320699298,0.999999939314935,0.999993049715897,0.999997777803108,0.999999985090602,0.999999900340772,0.998029787772317,0.999995584574332,0.99970438131972,0.996662939556012,0.998053138906994,0.99818241978985,0.999997145858095,0.999999993523921,0.99999999996524,0.985026980141448,0.999646612510175,0.999999122744913,0.999217848709332,0.999999999994329,0.999999873511479,0.999999992437548,1,0.999999999985429,0.999999999999255,0.999646701088485,0.999999998853326,0.337474053260396,0.999654917972707,0.791191390413303,0.180770464738653,0.244850405172055,0.979514202994531,1,0.427582287388946,0.995157965964076,0.99999999973,0.999999971506474,0.999999997806088,0.999997836435754,0.999999999736532,0.999999702267978,0.998981154578817,0.999999999994049,0.99999999982923,0.50438239181999,0.998015862226064,0.996872042740804,0.991907859051999,0.998767321274712,0.997116848535212,0.999999998942871,0.959088163933866,0.992582955365243,0.999999671147023,0.552911043735567,0.996224632475415,0.713064839954645,0.893415683776576,0.617204111892394,0.731886035558324,0.649908279810154,0.999970893880284,0.752485762357585,0.553266043980656,0.999613474687504,0.0574600446342008,0.665180153430843,0.999999327220632,322.179697560976,287.3222,305.460657142857,327.278370935961,320.838690443686,364.0247,213.6701,311.66951637931,341.2681,215.146342857143,315.715759259259,399.8725,446.367966666667,15.1184779888671,69.4493,25.4908202640185,6.70983368113018,4.29127627967747,NA,NA,10.3474764074394,NA,23.4966351613208,16.7379235484171,4.30439999999999,101.338021221888,258.6869,252.59755,233.43445,259.96965,253.059325,364.0247,213.6701,243.5404,341.2681,186.27475,239.9583,397.7203,346.03245,350.8194,322.04685,345.624775,372.64515,373.691875,364.0247,213.6701,357.2169,341.2681,261.02345,376.2037,402.0247,508.8497,337.335529464286,320.103489661482,331.2287,308.0946,289.5332,383.281425,253.2613,370.0298,7.17844943882051,3.09179541496792,0.948917210617662,0.930156716492261,-0.0756458717521674,-0.104454287205915,"BRCA"
"ZNF302",0.999943605071627,0.999999026787361,0.999999306086737,0.955910420526946,0.996401770512699,0.954764506368833,0.999999998014954,0.999974495460942,0.999999931580231,0.0115983956488822,0.598767624606173,0.55597427810766,0.520986475987203,0.762039399521867,0.544503251353467,0.999999996917153,0.99999999999596,0.999999999999556,0.999996707279741,0.999999999509741,0.853824595917125,0.999999741468768,0.999989441233821,0.999999999501927,0.151793290538441,0.999999992159961,0.524861445669289,0.999999999907766,1,0.999999991608775,1,0.99999997477783,1,0.91302147619492,1,1,0.980368265907741,1,0.999751129909385,0.657580289938122,0.98326533178451,0.316728321725081,0.99999999994924,0.992570574948039,0.999999934114066,0.999999995261946,0.999991662134753,0.999999999875717,0.914299369092316,0.999999999998958,0.550191924517458,0.999999999910433,1,1,0.996427928841027,0.999904991100973,1,0.999998484693811,0.9951095491612,0.999954394130154,0.539772072724505,0.999999999984013,0.999980110426013,0.999999982623291,1,0.999984315322144,0.99791590718857,0.987905353524452,0.99064031564403,0.999988182148039,0.994325586405404,0.97794740841891,0.999832927942282,0.991929638805634,0.999986752337098,0.888011690294319,0.994547695459429,0.985326268461938,741.885273170732,555.1016,686.471785714286,831.349231034483,724.912997610921,1513.5263,631.5007,712.913696551724,700.5557,549.088228571429,713.848848148148,545.775,961.362266666667,50.0705310547806,19.5839,54.3372759313974,34.8263578115091,12.7227429731796,NA,NA,23.7862542978314,NA,69.8788548893035,46.5867910364329,187.8412,381.523782165661,538.9482,545.30965,575.238125,584.1026,517.4624,1513.5263,631.5007,527.04585,700.5557,418.9706,595.783,451.8544,673.7056,853.2381,564.89355,746.846025,941.5552,881.2214,1513.5263,631.5007,878.388825,700.5557,654.62745,912.1192,639.6956,1322.2402,767.773375,737.815975663312,762.67175,681.4516,624.404675,887.4161,530.3676,896.3862,16.8048575773508,10.4674979748241,0.96098145584081,0.893505757883388,-0.0574195034561127,-0.162451068650205,"BRCA"
"ZNF268",0.975108964739091,0.96912101870754,0.999936614488524,0.994381330942453,0.995694698301275,0.999659609952783,0.94657774684348,0.997503550485256,0.999958719437311,0.999995288722648,0.973746753651156,0.999999993089202,0.999294530945375,0.992129208971833,0.994437731587839,0.971317944937483,0.734568124001934,0.841385938057588,0.919245304813631,0.900915705111994,0.719266509744408,0.850334077547997,0.999186361951851,0.999999922908403,0.997293379500061,0.999918256270368,0.997152965052384,0.870700913968487,0.999999998654281,0.999995964867966,1,1,1,0.999879419272343,0.991669788108172,1,0.999999989941793,0.997311623041883,0.999986011076453,0.999999999999502,0.999999999114957,0.993241232412735,0.9610769098369,0.999999601596243,1,1,0.979921987981546,0.985830634902576,0.999521656025393,0.9935556706207,0.977000246330527,0.970404103719308,0.964062393634133,0.999999999312085,0.999999998175848,0.931944375347383,1,0.999326477084382,0.981850861418968,0.987960337693488,0.999999999958172,0.653298303501351,0.994902120088826,0.999969138459581,0.989148954915801,0.942901339651605,0.999936423267387,0.999992654994958,1,0.999999889891041,0.999999990663208,0.99978054125186,0.919603721484068,0.999999999976659,1,0.999999819197427,0.999963142828399,0.999911083928454,487.254558536585,276.21375,394.556664285714,445.307495073892,435.243670136519,190.318,787.5186,418.951940517241,425.4818,457.640328571429,484.202974074074,246.0881,393.593966666667,28.0582757404208,93.50345,47.3472648864151,13.2731149352919,8.94170151849415,NA,NA,19.2373266993353,NA,53.2363828193281,50.5231667939346,60.7981,118.732923522014,374.8277,229.462025,322.51065,303.07135,269.789375,190.318,787.5186,280.3749,425.4818,364.3849,294.45415,215.68905,282.7254,590.0783,322.965475,541.878775,573.66135,563.541325,190.318,787.5186,507.3045,425.4818,559.2394,572.60685,276.48715,485.8284,569.425433928571,423.236516742909,563.26275,408.3575,452.926125,693.21,267.234,542.6136,15.2432209441988,6.30266691345277,0.743269428312891,0.72498580813306,-0.428042825668897,-0.463975340775586,"BRCA"
"ZNF184",0.993746086709198,0.757853403862596,0.999999993666664,0.945557246239661,0.999795438110308,0.990700594074497,0.973871067457962,0.999599940845015,0.973236420693106,0.999999697668379,0.99668159032448,0.99999999996695,0.999999355809349,0.999746647861791,0.999597842874508,0.99999983812924,0.997704863286056,0.998531581332581,0.99996558962386,0.999980747892004,0.996681573313555,0.391779782567422,0.999996645289595,0.99999763918971,0.932102440215924,0.594022751393617,0.999981789238533,0.999606885374528,0.999724265450074,1,0.999999999725062,0.999993848838179,0.999987744011543,0.999999999996713,0.999386963320796,0.999999905642969,0.85868767706296,0.999999999998862,0.999999999621259,0.992667294774551,0.984108543336848,0.999999980492405,0.996930982172464,0.999960926768142,1,0.970428470666675,0.999973887491132,0.999913397238296,0.999999864515982,0.999988034506373,0.999932397131552,0.999896897789429,0.99999977571321,0.999999135191384,0.999633337852294,0.988134004397386,1,0.999999908325384,0.999407949747563,0.998932592950805,0.999999999999014,0.996374051955736,0.999982781052065,1,0.999999999844435,0.999904208165227,0.999933512962782,0.999999799997787,0.999999999814242,0.999999996180509,0.999999964532602,0.99999614913024,0.999908449606931,1,0.99999998150173,0.999999940046249,0.999999999999132,0.999998921099224,356.361785365854,238.90605,273.336057142857,320.200619704434,325.371651194539,203.1324,417.2363,294.848055172414,237.196,256.730685714286,308.06807037037,230.04965,294.826266666667,33.2939092440261,39.61855,11.6878265761729,8.83595071705818,5.84293977593562,NA,NA,10.0865920061312,NA,22.3090143508919,22.9476121659071,57.01805,65.5875364621545,264.5821,219.096775,236.6838,246.0805,239.078425,203.1324,417.2363,220.5029,237.196,248.019,234.08895,201.540625,230.26095,378.6667,258.715325,302.331925,374.34325,381.143725,203.1324,417.2363,349.4613,237.196,291.69495,377.5853,258.558675,337.0981,273.072120535714,314.907525983532,270.50265,296.2405,214.036725,323.87955,234.1159,367.3361,7.50752520755051,4.08140057070213,1.15320277062977,1.09514823607089,0.205646208099658,0.131126162036493,"BRCA"
"ZNF500",0.999999999995036,0.482866735958769,0.995790887212211,0.983413955071984,0.999999199000635,0.846107546291612,0.999998702921151,0.999999997603552,0.465144445917502,0.87618583935679,0.990991143537377,0.996016721021302,0.999999182503599,0.998468357958643,0.994703970697536,0.999999999555522,1,0.999149132815496,0.999999368718215,0.999999987054959,0.997492801485596,0.496442409880181,0.999904467548305,0.997539043400226,0.901354683821019,0.0493920738709281,0.999825230472444,0.99997426981623,0.932662334817509,0.970807444102102,0.999747280443168,0.977142957083963,0.950664193981472,0.999999999738561,0.983204763351017,0.993932917530931,0.999270495680662,0.999999996258915,0.440211057855092,0.930355452657146,0.990525730469924,0.948599708997737,1,0.676618671038006,0.813338439441892,0.999999999995401,0.99999999985853,0.685443834712867,0.999612317275184,0.999999999980104,0.993840291853328,0.999999997443096,0.864229103786656,0.947390030329081,0.998495590116476,0.999999947255797,0.999999999999265,0.981599603608514,0.999954290764989,0.999998671596706,0.989522895496863,1,0.998766821228974,0.943885373651764,1,0.999999755622283,1,0.999999999997733,0.996766322051394,0.999999988988526,1,0.997755882417843,0.999999999741946,0.99997698932687,0.977942656242262,0.999994814298327,1,0.999999991006936,278.959104878049,262.9673,366.970021428571,306.481338423645,289.279354948805,430.4699,246.3596,330.208656034483,474.0243,232.034685714286,284.397477777778,243.93385,281.882533333333,13.6398075502472,61.0101,68.2098885613967,8.13214749415694,4.8418356378958,NA,NA,12.7557908370113,NA,33.8193440491387,21.7116334870323,66.76865,112.04924306944,230.0988,232.46225,232.7332,219.0534,206.881825,430.4699,246.3596,237.08015,474.0243,161.5104,203.3384,210.549525,176.761,332.4732,293.47235,361.667475,390.99005,350.9074,430.4699,246.3596,401.3482,474.0243,284.9125,349.9501,277.318175,368.03455,249.314258928571,304.965651601098,241.0875,285.1321,190.41795,287.879725,215.6507,375.7447,7.63216656866848,3.84077759169458,1.22321784927861,1.18269134650283,0.290681363869771,0.242073614700573,"BRCA"
