"gene","p-adj-2-1","p-adj-3-1","p-adj-3-2","mean-1","mean-2","mean-3","SEM-1","SEM-2","SEM-3","Q1-1","Q1-2","Q1-3","Q3-1","Q3-2","Q3-3","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF254",7.07669367550068e-10,0.0241994041537303,0.000235761463254436,376.869989285714,492.784971428571,422.431615652174,11.7386485748708,14.299076752903,11.2391002390351,287.98285,394.8351,333.6233,440.6661,583.6689,470.468,386.748715384615,399.0256277666,374.02505,378.0549,301.547675,454.10055,300.0156,479.6343,14.7137947300421,6.6450416515859,1.03174389957514,1.01077427835382,0.0450849081014684,0.0154608569264423,"PRAD"
"ZNF625",0.442014388429328,0.774583337144005,0.842421529830143,34.1537785714286,36.3748019047619,35.3655843478261,1.31292147811916,1.45934576558947,1.04726785413717,24.888075,27.9154,26.5188,39.995825,43.3398,43.13415,36.0522057692308,32.2386020120724,35.8704,30.7611,23.6795,46.228125,23.1616,40.5942,1.96198877686164,0.638716202774246,0.894219960310636,0.857562224006423,-0.161298345562639,-0.221686739043797,"PRAD"
"ZNF845",5.4634075041804e-13,1.29925599945402e-07,0.0116946000903174,193.459861607143,320.39102952381,276.828612173913,6.42531240271146,12.8721009954043,11.7262069343716,144.512125,218.764,189.1663,227.219475,361.0234,307.4877,227.920771153846,233.360655331992,200.17575,205.6814,166.789675,275.686875,157.6085,284.1402,12.5647517937909,5.24620289657692,1.02386743494508,1.02750408078901,0.0340289347442682,0.0391441236610913,"PRAD"
"ZNF90",0.0242849279851627,0.947282447179476,0.0521714598647322,138.481994642857,113.502939047619,135.570971304348,6.95479863828395,6.41595154424058,6.52944396786722,82.802425,62.4434,86.50325,178.66845,148.6339,174.6139,202.344765384615,142.672006036217,155.71615,126.7943,106.78525,266.611925,87.7456,175.626,19.8965512565235,3.60230696160557,0.705093634446275,0.814265572325029,-0.504113238820777,-0.296428689352745,"PRAD"
"ZNF788",0.603983039410984,0.128991191870409,0.612421853509316,72.7631339285714,76.9408,81.0343052173913,3.66230585996838,2.99039361579789,2.38687618244275,53.2819,55.3851,64.92815,85.031475,94.4255,93.29165,90.7279711538462,75.5863376257545,79.23785,70.2461,64.8155,94.06775,55.3851,89.3975,7.53096529455907,1.49456427536415,0.833109532423951,0.88652203460846,-0.263421909624878,-0.173771604964427,"PRAD"
"ZNF880",0.536801031836869,0.888483363984946,0.279592476569805,290.832151785714,308.59244,283.278243478261,12.0116226349678,12.6251269961462,10.4385689255036,195.9691,208.3718,192.87895,363.6131,378.2311,345.42775,231.129938461538,289.547006438632,237.97625,275.2322,141.364925,295.6179,194.1942,356.6573,14.3295216475155,5.56517070108927,1.25274556972555,1.15655322747543,0.325093435754896,0.209831663940172,"PRAD"
"ZNF630",0.068610883184256,0.533522048419971,0.00317160646230641,83.7100339285714,92.8793352380952,79.4001139130435,2.48937942962121,4.18745221925591,1.62153211157516,70.695325,71.3336,69.48185,92.3576,104.7711,87.809,81.2372192307692,85.2720267605634,80.82605,80.05,71.366975,90.841925,68.9972,93.6779,2.86104527968337,1.45878438384665,1.04966698230195,0.990398516319924,0.0699316905712087,-0.0139189415826514,"PRAD"
"ZNF844",0.624542549877017,0.0121153526052441,0.14267993573978,265.747508035714,277.639801904762,301.792617391304,8.98052004293564,9.75681547684356,8.29293623720971,197.536125,206.9658,240.24235,322.4087,324.8326,366.97135,320.763776923077,252.030559758551,314.7121,246.6667,233.53225,381.81745,174.1015,313.2858,16.2485159462509,4.75677656318022,0.785720140148466,0.783785243719577,-0.347912553798153,-0.351469683229439,"PRAD"
"ZNF717",0.0178082061322788,0.0785924285735768,0.806021081430781,53.1905544642857,61.181040952381,59.3667217391304,2.01538709550217,2.36910050308843,1.74584108510236,38.46025,43.9306,46.7438,63.460625,75.4401,72.8513,54.0093865384615,51.3073517102616,55.8929,50.1393,40.109775,68.1825,34.2355,66.956,2.8566503328326,1.06952339973197,0.949971014274051,0.897060270624713,-0.0740446006027773,-0.15672317639801,"PRAD"
"ZNF492",0.00259783259875557,0.0724105343049948,0.450825056782061,1.58681428571429,3.02569142857143,2.51112260869565,0.200958469800082,0.463502417495334,0.183787323242613,0.348775,0.4183,0.97905,2.168675,3.6408,3.2322,4.26666730769231,2.45342494969819,3.4675,1.4469,2.264525,6.078675,0.4543,2.9809,0.411475415510503,0.159245886934005,0.575021386194079,0.417274693583273,-0.798312481121867,-1.26093066661528,"PRAD"
"ZNF688",0.672757261778197,0.000241284769007755,0.00657431096123695,271.974382142857,261.71662,224.88054173913,8.47371246136056,9.8260037281845,7.07062235696283,203.22465,193.9547,167.14415,327.458925,311.1264,268.7506,248.036411538462,319.730887323944,233.21415,269.5278,195.366975,295.026175,209.0678,362.4958,10.2982262969362,8.47805499583578,1.28904818990402,1.15570946274058,0.366306198560703,0.208778759996486,"PRAD"
"ZNF879",0.66142272828876,0.0993275070368046,0.0110414955580009,59.2883383928571,57.1734047619048,64.2048043478261,1.63337593465438,2.00304872744591,1.48953318050801,51.1131,42.5861,52.97485,70.5218,66.9683,73.18435,83.9967423076923,60.8564800804829,84.4197,59.226,71.926275,96.549375,48.0123,71.5729,2.80896037325501,0.898925106979645,0.724510003704153,0.701566103646424,-0.464922484891585,-0.511349049616901,"PRAD"
"ZNF737",0.12873150447606,0.205869209337509,0.000962337076644504,668.285791071429,761.406198095238,588.501046086957,36.450736566154,39.8904305256057,23.2974554921131,461.575725,484.1212,404.4595,822.743475,964.3211,718.62425,448.66045,614.480737022133,360.8671,542.133,269.55515,480.955775,384.9653,761.3099,51.483675847521,15.6064487712819,1.36958971316088,1.50230652780483,0.453743770967123,0.587179207675996,"PRAD"
"ZNF709",1.20092255512239e-05,4.06900069194194e-11,0.0764969194643792,107.145030357143,127.233461904762,136.505054782609,2.60656587604142,3.31628857712558,3.0592805396612,88.1582,104.105,116.4871,126.361375,147.7132,157.6127,143.907509615385,119.699317706237,139.4873,118.552,123.10335,160.5384,92.4244,143.6227,5.05201737420886,1.62644646725616,0.831779509117715,0.849912500994714,-0.265726950247388,-0.234613772317892,"PRAD"
"ZNF585B",0.761304320145164,5.38058183393586e-05,0.00118865853491923,69.66559375,72.2779495238095,85.4434182608696,2.63945769115882,2.66641866815728,2.48978292888672,50.661825,51.2262,65.08265,83.701875,87.135,100.89065,91.4709038461538,66.9574609657948,96.4794,64.753,65.60085,112.4018,45.858,84.9017,4.30404866242578,1.38054454841195,0.732008301551403,0.671158817322662,-0.450068084985793,-0.575273900961784,"PRAD"
"ZNF324B",0.695652674374347,0.307336391530519,0.805373482103781,115.526054464286,118.612152380952,120.979243478261,2.99915083635785,2.58977364012924,2.34789693682872,95.87495,100.8157,105.2604,129.8231,135.2367,138.6763,114.077403846154,115.182584305835,113.7094,113.7844,102.44665,131.223,97.9112,130.8725,3.21817084154716,1.25700168724177,1.00968798747534,1.00065957607726,0.0139095420210902,0.000951253458219802,"PRAD"
"ZNF564",0.0342803490300466,7.49429361279752e-06,0.0734994847025526,223.487330357143,242.120304761905,258.368439130435,5.58567992337917,5.05201607911624,4.96230566900711,186.17655,212.0438,228.8143,244.8293,277.4388,288.95675,278.119817307692,248.929320724346,275.092,240.5986,231.2238,314.347875,212.1313,286.4494,9.28961568066001,2.71253310211265,0.895043449740757,0.874611402730723,-0.159970375411045,-0.193285937234502,"PRAD"
"ZNF674",0.000346662315702795,0.088933797240934,0.156864541735297,102.107246428571,86.8309133333333,94.0156313043478,3.45793234286911,2.46213800232534,2.12387187991998,82.42805,73.9103,78.86705,114.70045,95.417,106.7313,90.0229673076923,91.685984305835,86.3045,87.3711,69.6047,102.3755,72.6267,106.6339,4.08928350405869,1.44439110426217,1.01847325241412,1.01235856762973,0.0264080921189979,0.0177203692006236,"PRAD"
"ZNF432",1.57930335475953e-11,0.000993077413579679,0.000880865182399937,227.096014285714,357.100284761905,291.267890434783,12.031872381923,14.7299315035117,11.3814584344202,146.486,238.7665,196.47165,270.203275,439.3665,372.40735,196.165982692308,254.793587525151,193.8513,230.4332,128.81935,233.035125,150.9749,333.6283,10.8046958437988,6.5497726173256,1.29886733687564,1.18871114096217,0.377254084977122,0.249398180070073,"PRAD"
"ZNF10",0.0158390500028626,0.685407149206607,0.118231498801896,251.612196428571,222.12628,243.019563478261,7.17294721794659,7.29455451741183,7.74175167423842,200.093075,166.5185,181.73175,296.52545,265.801,289.68705,254.358680769231,246.928823742455,241.16055,236.7374,191.46265,288.228425,182.9414,292.7005,13.6600687304161,4.19485682474068,0.970789842893088,0.981658899019761,-0.0427690808404554,-0.0267062823428465,"PRAD"
"ZNF486",6.61105026278364e-09,5.42565992134314e-13,0.0947110494721847,16.36104375,32.3241228571429,37.6963634782609,1.20735896248656,2.19598518411823,1.93751656836963,6.42915,18.8874,21.93085,22.328575,41.9084,48.2355,57.9422961538462,25.2933150905433,46.653,20.4978,32.55325,64.734025,9.6064,34.3187,6.16742624313004,1.02281294942045,0.436525936483177,0.439367243264099,-1.19586071978634,-1.18650078029695,"PRAD"
"ZNF225",0.977653521422925,0.00274875936411023,0.00163573642429138,70.6190830357143,70.1548285714286,78.0870147826087,1.64367777705053,1.64230060723074,1.5300852485956,57.62125,57.6923,64.869,80.00655,82.0254,88.7007,74.8807096153846,67.8710386317907,76.26735,69.1748,63.86055,86.127075,54.4423,82.0254,2.43093664353191,0.927014649204727,0.906388828049331,0.907004111195682,-0.141798015963222,-0.140819004786067,"PRAD"
"ZNF350",0.0365916227123515,0.0440841858645977,5.51055866759853e-06,1506.96955892857,1706.34031238095,1317.80197826087,64.7500372529718,60.2522083510398,42.6008182192352,989.375725,1278.6979,981.9481,1940.3368,2111.7224,1603.51105,821.219840384615,1449.26781851107,808.4669,1413.0307,547.256725,1090.15015,988.0425,1840.7376,57.3959150795109,26.9772112517175,1.76477448210738,1.74779041665157,0.819483835432632,0.805532196860536,"PRAD"
"ZNF253",1.96691973608498e-05,0.731078224769655,0.000389759832765013,312.999745535714,379.245239047619,323.666403478261,8.69486569100506,11.5837614123309,10.0539691494576,248.477975,301.2128,233.1541,361.390475,450.2066,390.03105,244.760223076923,312.412094567404,228.97045,296.1294,196.4604,298.611625,233.759,373.7661,10.6289252778009,5.10632854345822,1.27640059581585,1.2933083723249,0.352081187171079,0.371066307770688,"PRAD"
"ZNF878",0.0313582273680775,0.159201104629258,0.737325916137632,4.422225,3.00649904761905,3.41952347826087,0.472882481106139,0.28688750493864,0.378974526788724,1.8942,1.5909,1.6395,4.8325,3.3448,4.02295,2.83477307692308,3.38457142857143,2.20385,2.5081,1.208575,3.254675,1.5414,3.9608,0.41665989709839,0.166610945129778,1.1939479234243,1.13805386028995,0.255739911765221,0.186568837200245,"PRAD"
"ZNF727",0.924274142583605,0.0148687874461234,0.00530097758118708,10.1576946428571,9.42943523809524,15.4315834782609,1.13262684097518,1.31028274549814,1.54942706357719,2.63195,1.1507,4.7006,11.4304,11.9609,20.43255,18.2041576923077,9.87239657947686,15.12415,4.9628,8.516475,26.494975,1.4547,13.49,1.74307848415329,0.585952700401859,0.542315483437529,0.328137449046723,-0.882795734123663,-1.60762784247907,"PRAD"
"ZNF578",3.63846730522255e-11,0.00116505730533112,0.00124310800723082,80.3970964285714,35.3818628571429,58.0200026086957,5.48587483135207,4.04024292607354,3.6907917800273,43.030525,13.5766,34.7001,107.82735,40.6699,69.2766,76.4973961538462,60.4045939637827,72.91365,44.8534,61.34885,84.302425,24.2718,77.3759,4.52038393839561,2.31811053480699,0.789629412252167,0.615157792813829,-0.340752366339179,-0.700971574336477,"PRAD"
"TRIM28",0.425773967167634,0.0228368519762401,0.000395131178955288,5824.76125267857,6004.35283333333,5451.96203826087,112.053572418036,102.003440533835,87.093731927568,5058.072625,5326.7761,4837.4069,6268.68235,6700.8603,6116.4037,4866.58402884615,6122.35004688129,4702.2887,5812.3914,4160.4027,5537.47645,5192.3901,6663.4976,140.109996129578,68.5715633763813,1.25803849488506,1.23607710432581,0.331176068107572,0.30576873884018,"PRAD"
