"gene","p-adj-T2b-T2a","p-adj-T2c-T2a","p-adj-T2c-T2b","p-adj-T3a-T2a","p-adj-T3a-T2b","p-adj-T3a-T2c","p-adj-T3b-T2a","p-adj-T3b-T2b","p-adj-T3b-T2c","p-adj-T3b-T3a","p-adj-T4-T2a","p-adj-T4-T2b","p-adj-T4-T2c","p-adj-T4-T3a","p-adj-T4-T3b","mean-T2a","mean-T2b","mean-T2c","mean-T3a","mean-T3b","mean-T4","SEM-T2a","SEM-T2b","SEM-T2c","SEM-T3a","SEM-T3b","SEM-T4","Q1-T2a","Q1-T2b","Q1-T2c","Q1-T3a","Q1-T3b","Q1-T4","Q3-T2a","Q3-T2b","Q3-T2c","Q3-T3a","Q3-T3b","Q3-T4","count-T2a","count-T2b","count-T2c","count-T3a","count-T3b","count-T4"
"ZNF227",0.999984198219542,0.999999999506699,0.999964208249264,0.99381888204646,0.999745704167705,0.782866128009135,0.739613550115175,0.908444927855824,0.0201146963128653,0.381380424845402,0.397765209824499,0.553028587821362,0.172005782629014,0.386524208680948,0.81911434569751,391.504735714286,397.5153,392.026112337662,405.68260130719,427.196852845528,466.348577777778,26.8899774239657,18.2608978559056,6.81704747676194,7.16155881824295,9.1987544271887,42.4991677583148,338.610075,366.63945,341.899475,344.379,355.36365,363.0054,450.314275,416.272,443.683325,462.3264,486.47005,520.0919,14,11,154,153,123,9
"ZNF141",0.95231009182838,0.999903168685191,0.941281536172463,0.999991941715536,0.808385313336541,0.941167267260887,0.998020372816619,0.657829079706254,0.628170683817426,0.983473530428434,0.979068681330126,0.682451785642134,0.884609765414418,0.969964977812217,0.994516552984178,87.3028928571429,74.6357727272727,84.9523253246753,88.7273346405229,91.7114276422764,98.4030444444444,8.92691094537435,4.6501792839356,3.29381050232297,2.61843471624817,3.01528563219566,17.7764845310542,65.434675,62.2312,61.896175,65.8673,64.7903,70.5786,107.40265,81.6437,97.0155,105.6,110.4547,115.3971,14,11,154,153,123,9
"ZNF304",0.998874449693266,0.999999999998005,0.996394831398073,0.999982397427012,0.987214569883278,0.998269519861231,0.999998084253708,0.991632058532081,0.999826237269483,0.99999368721174,0.438738996119794,0.289430306855815,0.195136877005973,0.25817668920472,0.242441760711671,348.825357142857,328.0624,348.573348051948,355.004862745098,352.823960162602,453.741688888889,37.1708672216706,31.7370412152396,10.2470869264214,12.4360434190801,10.0967586202391,47.5487524632977,294.351725,281.55385,273.967925,263.7197,265.5613,380.2672,413.32125,370.99225,420.2751,413.2948,423.62865,536.0294,14,11,154,153,123,9
"ZNF132",0.999995517367526,0.971643029183688,0.994944315923249,0.999988889745762,0.999999997807231,0.648643831283469,0.999145151387249,0.996537831817445,0.0896151283586393,0.836536957429519,0.98516976435954,0.995241812133547,0.999951935406919,0.980621591849841,0.870039674082607,143.6414,145.888954545455,153.200805194805,145.510483660131,139.084970731707,156.284066666667,10.0003322437994,11.5405438030321,3.53752545276281,3.46533720475728,4.23136206592107,16.1950942403436,112.388475,114.05735,118.429725,115.3138,106.85275,115.7895,163.725775,177.83365,180.61675,172.1686,164.9333,206.25,14,11,154,153,123,9
"ZNF20",0.999942120958687,0.999769493211274,0.999999999152445,0.99673109435927,0.999985546981062,0.996206909566768,0.996864211059439,0.999985862750972,0.997070378323939,1,0.984395386191327,0.961268760389174,0.892651633318937,0.818477704326082,0.822411114307448,124.669621428571,122.450354545455,122.63497012987,121.15037254902,121.145592682927,132.214433333333,6.76460685563753,8.78670714385567,1.92764360213231,1.99635264030943,2.63645277755034,11.8454043846361,117.63865,104.2321,108.819575,104.2884,99.7982,109.7132,138.9361,134.1193,137.422875,134.9158,135.1383,139.7789,14,11,154,153,123,9
"ZNF670",0.99999978761468,0.953093456058338,0.953897930761033,0.99913980664698,0.998407034290657,0.818799017618605,0.999992148641869,0.99999998743081,0.179716556228334,0.849641685419364,0.654864085002918,0.739940812438981,0.100077083290157,0.246783491900982,0.493529629120609,70.0490214285714,70.6620727272727,64.6445824675325,67.7791379084967,70.934012195122,84.4249777777778,5.83232289226,5.33440986203707,1.78199175199138,1.77884650746727,2.07630141317234,7.00938202783673,61.30575,56.0765,50.247825,54.2251,55.16125,67.698,77.1163,85.5139,75.6887,79.1835,84.0659,90.9536,14,11,154,153,123,9
"ZFP37",0.999724530865841,0.989529202878621,0.938939388045764,0.999781559132722,0.989439439518927,0.959772758339565,0.997863046603478,0.999999998585857,0.137517167542246,0.554404639386447,0.972826058072019,0.997148911173196,0.689419920502616,0.845903054388209,0.991787031608334,65.7165714285714,69.9806272727273,59.39475,62.897885620915,70.269393495935,77.6876,8.85598509435713,8.83241541186977,2.49671901523988,2.93325705527911,3.68686919010575,22.621607095086,34.0151,53.4985,36.07535,39.085,40.5824,18.4747,92.30745,89.3286,78.7123,84.1825,88.98185,108.4559,14,11,154,153,123,9
"ZNF189",0.987614741774217,0.76456340546102,0.99915532968975,0.986081273287342,0.999891236211579,0.563613758809654,0.718700544163228,0.997834244475408,0.999940211104732,0.48593824839057,0.941529998106092,0.999690021349286,0.999999913000767,0.990483019159946,0.999999999764728,704.9701,658.770563636364,638.492338311688,672.119081699346,633.910860162602,634.991044444444,51.5349971686221,45.3890948050786,12.6241594253929,16.7199837883758,15.2410997315696,35.6187381304853,582.4478,581.349,534.818825,559.6046,517.49255,553.6276,864.971475,703.3013,719.2001,758.1907,743.37085,755.4286,14,11,154,153,123,9
"ZNF434",0.999986186400599,0.999893137277964,0.999999999988662,0.862778203499401,0.964016158724514,0.233675779450357,0.35278169981263,0.614801390661875,0.000760663584231214,0.352461754522461,0.00871183248929019,0.0238897562307829,0.000772693800444535,0.0117777588365531,0.0951472717637448,303.122507142857,307.254345454545,307.44795,323.818233986928,339.397092682927,397.9655,15.4324640555795,8.55696322452564,4.34793501359006,4.70252599213201,7.16837290895236,44.2835189957813,281.612575,298.1103,268.2602,281.3469,283.03485,277.4923,339.695475,328.3024,340.605975,351.2484,383.21165,438.2139,14,11,154,153,123,9
"ZNF287",0.988130829407406,0.999999999994902,0.961808508654952,0.990075080007726,0.744353097340738,0.677554700787724,0.999919291074216,0.990025987597098,0.99420605335656,0.379343509210391,0.639377146485917,0.324618931110748,0.397089768122634,0.716361202332471,0.295209495087516,156.698514285714,147.776227272727,156.77778961039,162.644543137255,154.485091056911,179.534833333333,9.00666572611432,7.49536664156405,2.50937816694207,2.8265696328086,3.52076022180271,12.6625203432764,132.2508,125.0943,135.872775,140.3337,122.61525,151.826,177.2947,167.56265,180.200675,184.8112,177.7632,213.6253,14,11,154,153,123,9
"ZIM3",0.9686923948762,0.999963581827586,0.957515071223764,0.99773334345559,0.989320235302291,0.989208599373833,0.977810402923667,0.999225184393684,0.803865756156607,0.984638392442866,0.999971368815104,0.994655331673292,0.999999732729775,0.999993486674688,0.999071533502238,0.0504571428571429,0,0.0419746753246753,0.0307169934640523,0.0178073170731707,0.0380888888888889,0.034951581445278,0,0.016457803961385,0.0120285888018729,0.00950450163556404,0.0380888888888889,0,0,0,0,0,0,0,0,0,0,0,0,14,11,154,153,123,9
"ZFP14",0.999786144466198,0.999999999999326,0.99920251462625,0.985180971274975,0.931919026802095,0.583002629146798,0.915573194945111,0.809232927169086,0.181927633170282,0.967146445979815,0.23620307870017,0.17833000171282,0.0684711719820664,0.237469166586171,0.397966322865327,202.651642857143,195.2376,202.755017532468,215.147145098039,221.636855284553,265.699944444444,23.4071424388733,12.2303087982126,4.59774776309387,5.29373700835939,7.00704962990648,24.6808887813308,158.716175,166.2028,169.010625,167.9086,178.9297,207.222,250.4272,224.85425,236.275675,252.1479,255.1184,315.519,14,11,154,153,123,9
"ZNF473",0.999999840371499,1,0.99999943605711,0.999977251150287,0.999891161981808,0.998157348410722,0.757613524266394,0.789721596628266,0.0216705256073125,0.0700035162649845,0.432516005095877,0.453964615614664,0.192349727593157,0.255719781358887,0.8407834773603,243.652907142857,239.481536363636,243.641730519481,251.470532679739,304.520056910569,370.373377777778,21.1725349086179,26.7116340612587,9.38156561378516,11.8385396882045,19.3388993577358,93.0469228707451,196.7822,189.5665,175.760025,186.1958,188.9365,249.5935,261.7599,239.21535,265.9511,263.4731,333.38545,430.1471,14,11,154,153,123,9
"ZNF614",0.925271460294308,0.705402648162924,0.999999999052366,0.423166149077337,0.998496981188419,0.896874119973506,0.224798105475912,0.975275035397936,0.406827657050438,0.948193543322678,0.844222395411633,0.999865328766635,0.999632912693637,0.999999972530541,0.999224748272111,1033.30288571429,854.925027272727,851.642786363636,796.783802614379,747.771161788618,803.858233333333,136.112869162966,127.009114075775,41.2312914983255,37.0186974067017,32.4085488615949,135.29752108862,632.19735,611.1265,508.961275,483.2592,506.7261,576.2247,1358.837675,1123.0355,1101.7054,922.1762,903.2098,787.1236,14,11,154,153,123,9
"POGK",0.995510281208534,0.999882093662454,0.997694371524596,0.999605899221378,0.934212248325698,0.751336389794425,0.791113041274084,0.455785270310122,0.0052765466502197,0.203101954323548,0.00160701893232418,0.000541304781834784,9.77288666970111e-06,8.35954882177914e-05,0.00264108145637099,885.537407142857,838.2199,870.06722012987,905.318845751634,968.13546504065,1263.0172,58.438338320914,39.387297683171,16.5263107817764,19.9034455690057,20.235766294583,121.175705590078,806.7569,754.3236,751.188825,775.9185,818.1774,989.46,1012.362625,959.46965,971.935975,1025.9413,1116.72655,1577.8438,14,11,154,153,123,9
"ZNF514",0.999671583383081,0.997155506856455,0.966074072590751,0.999121940225566,0.979909759284685,0.999870119120467,0.937282352002293,0.997587355131367,0.0148821183544414,0.031264716109947,0.99555888886003,0.999927740114697,0.909612719364724,0.935473984127474,0.999995609466237,247.122957142857,260.572572727273,232.564377272727,235.719462091503,276.428197560976,271.605233333333,30.3807763570793,41.3341585226247,7.74417451885103,8.6470521113241,11.3981598117454,52.3597496576595,168.629125,198.97485,167.2835,164.8675,198.5966,148.5433,295.916625,346.60395,290.479825,290.7321,331.7078,374.351,14,11,154,153,123,9
"ZNF300",0.520238194180816,0.866502518162905,0.835304862394618,0.936435180128152,0.739756638622958,0.996791525438937,0.76096155077522,0.918918907188378,0.995734921929701,0.928932842626237,0.98248730614571,0.951183522616651,0.999999903895953,0.999998467449868,0.999897505652173,100.392442857143,147.728345454545,122.057568831169,118.300640522876,126.284674796748,120.687233333333,13.9820709600487,32.1581981097889,5.14222240378072,5.29284546248406,6.16809135349978,45.0242531706524,61.7755,85.70325,80.175275,72.0361,81.37765,54.4118,137.493025,175.54545,142.496825,150.547,150.2794,110.2167,14,11,154,153,123,9
"RBAK",0.999999999760655,0.999881421784297,0.999960355078764,0.963363533604045,0.974211309935361,0.0972210713165265,0.808007000597847,0.860290341131026,0.00682844109524761,0.906880404833258,0.106647423199824,0.13856841503321,0.00945085892206854,0.116804792161269,0.261814114934432,425.023392857143,424.093672727273,416.093335064935,455.099585620915,471.477952845528,568.905455555556,38.7771280225127,30.4291285700966,10.3787768700464,10.0590159930491,11.923832166372,79.8808192224866,368.636525,353.73965,339.37395,373.5567,384.8365,430.1026,485.225375,452.33105,489.534675,532.5394,551.42145,621.3839,14,11,154,153,123,9
"ZNF92",0.747272406539469,0.947112278406509,0.92980230521751,0.441109093121825,0.999996846329065,0.193331547909681,0.0281689750214196,0.919911496504333,8.70118399576292e-06,0.0468513237169441,0.00106545222995658,0.106557573865331,0.000379516416398329,0.00731833607916899,0.144465798323981,171.775364285714,214.314781818182,191.127712987013,211.477261437908,238.47897398374,303.621733333333,15.361122207398,20.9586771228782,5.98161284246028,6.52459525379832,6.59706330541372,46.8314505848901,145.71285,184.47785,143.676325,151.6297,187.1471,222.1657,207.233425,221.85515,230.2847,267.1984,281.6736,319.8142,14,11,154,153,123,9
"ZNF157",0.999971288643773,0.787748663799466,0.940883702416048,0.859412332480638,0.968617988154426,0.999301207855812,0.604164411072087,0.840520909814235,0.978929584160385,0.899205468567965,0.9945967487415,0.999338359432878,0.998910854787224,0.999814242244432,0.988318888117679,0.709235714285714,0.802572727272727,1.16596818181818,1.11539738562091,1.27661951219512,0.999477777777778,0.228191646996613,0.339001503373151,0.103632783115548,0.092242404237129,0.130453131633767,0.191669658511271,0.066125,0,0.295925,0,0.3555,0.5629,1.002325,1.385,1.733525,1.6713,1.65005,1.2913,14,11,154,153,123,9
"ZNF182",0.998185153694854,0.999022983472016,0.999936095753809,0.985956092432406,0.999999985008472,0.981964630091767,0.534147268395271,0.925895592482891,0.0255798503672791,0.14868917886817,0.0758981509933152,0.244556687736744,0.0276792715973417,0.0541990427129305,0.365971309067622,139.493607142857,147.383236363636,144.300852597403,147.959820261438,161.438191869919,192.490788888889,10.4933484164942,11.0140608877865,3.7343728205302,3.07383692753,4.62769900041379,28.6409973677276,105.573075,120.64235,112.1435,119.8352,125.22505,107.4641,161.084725,179.42615,167.993875,173.5234,191.82195,260.0831,14,11,154,153,123,9
"ZNF673",0.999846784834746,0.999999166622478,0.998463907281222,0.998141811599468,0.979967378834064,0.961875930094104,0.999985297402757,0.997050570149664,0.999982565462013,0.989800675384466,0.978508611458162,0.997390855072421,0.924285361016374,0.808815760388529,0.907372788486432,226.228864285714,232.862927272727,224.619390909091,218.555468627451,223.335764227642,246.123744444444,13.4986096998612,20.0519044473092,5.68574239857156,4.79972993421483,5.47964477570907,26.6261875378572,194.7296,195.26725,181.825925,175.9567,185.60545,188.0781,256.223875,252.0563,251.32175,248.1157,257.3643,318.0147,14,11,154,153,123,9
"ZNF41",0.993498366444378,0.999999999491802,0.981436762030188,0.999531522599905,0.914203843044931,0.959812297238889,0.999739779005463,0.926322730453213,0.980035478896147,0.999999605220854,0.0248514202929427,0.00802262680988541,0.0016583728765639,0.00472474342920304,0.00467318977306308,217.300721428571,197.446672727273,216.797218831169,225.245822222222,224.418523577236,334.016933333333,25.117362636049,17.3302760431988,7.17445072302836,7.36955257398381,6.99777336463395,52.0289646988926,191.367625,174.12525,167.965425,167.5156,183.49925,286.4177,264.089925,241.68575,265.647025,278.4611,267.08225,368.3319,14,11,154,153,123,9
"ZNF7",0.678524832997312,0.994434044769876,0.712313909391113,0.694666307951405,0.990408022603084,0.226097918276091,0.11980708771516,0.999114544533301,6.85249055714099e-05,0.11892249408963,0.0744465176207504,0.809317720347904,0.0400290492346628,0.240636743696033,0.78633740643218,399.782057142857,493.846727272727,423.640966883117,463.843986928105,512.148705691057,582.9257,20.6624241754104,54.0337601967546,9.91911079624403,13.1116275085623,16.2108175240346,103.296771409198,354.638425,417.557,342.100325,366.7549,395.805,362.3844,456.198125,510.13155,488.8436,524.7241,569.29435,700.5625,14,11,154,153,123,9
"ZNF214",0.99999606938774,0.999826977370535,0.999999616174805,0.997234682826017,0.999842505421725,0.996284563477128,0.996603983955267,0.991410353914738,0.502645469250944,0.234813198307509,0.99131679173505,0.997525605042238,0.995071619678468,0.999185471588895,0.866714856503989,54.6467142857143,55.8160727272727,56.3842857142857,57.7224039215686,51.4023723577236,60.6528888888889,6.99022376297553,5.18654561991612,1.7523363117008,1.95226256920818,2.29391060240913,6.93017012197882,35.4968,41.61115,41.958975,39.9408,34.0329,46.729,75.83925,70.35255,72.090425,76.3962,69.41095,74.3981,14,11,154,153,123,9
"ZNF215",0.998473470523733,0.999999995546879,0.996022634961942,0.952117101215179,0.999862700085386,0.307441085249001,0.577607912543302,0.937229132957773,0.00289554843776174,0.478533474544404,0.790970693519703,0.95653758039342,0.611975591315087,0.948169555305663,0.999832797699559,30.23115,26.6780363636364,30.0423350649351,24.9976137254902,20.3801821138211,18.4454444444444,9.88160991659854,4.8517827951509,1.88356259051246,1.70551455712161,1.55909415613072,4.75762703412785,9.92865,15.85925,14.03645,8.5482,6.33415,7.7399,37.18525,36.82585,39.97905,35.4147,27.5774,23.6382,14,11,154,153,123,9
"ZNF547",0.999960926098094,0.999414113260565,0.993767511979768,0.994870015673133,0.97850776759405,0.997027146511834,0.992573500090077,0.973070008311539,0.993354381237535,0.999997214652754,0.999974349028675,0.999351869371803,0.999999946506283,0.99994424172338,0.999870877868233,62.8192642857143,60.3873727272727,65.7397292207792,67.4125882352941,67.8423983739837,65.1882777777778,5.5095145173291,3.94084189990115,2.69106237403506,2.63250745954769,2.48606487521112,9.51777722950552,47.8011,49.7467,45.515225,43.9389,46.66575,53.3032,66.938025,68.3815,74.188875,78.6206,79.9454,64.6581,14,11,154,153,123,9
"ZNF773",0.999872464750721,0.984544079456235,0.999748813348922,0.999688294600934,0.999999935165754,0.939875778577514,0.999995595423491,0.998127369253645,0.432658671439973,0.924717464726418,0.991181232420051,0.969142573785332,0.788103281427858,0.922249038308088,0.988213511169194,155.124278571429,151.424427272727,148.135316233766,152.04922875817,156.43876097561,164.582444444444,6.92420051710005,6.06452140573038,2.67686312874942,3.39723618142115,3.29720971784904,14.7228620741888,139.026125,136.9784,126.513925,131.1742,133.64475,141.7158,169.065225,163.2139,166.447075,165.438,177.6831,178.2134,14,11,154,153,123,9
"ZNF776",0.992506154264081,0.99924417929703,0.998212183395072,0.999786660291542,0.920862967950557,0.635547442952359,0.99429443204863,0.823996542117809,0.293528318266951,0.988536267961761,0.53089988513566,0.271015211913279,0.154542951888907,0.405569419155318,0.557785961372435,500.175571428571,462.773218181818,484.165403246753,512.539620261438,524.870000813008,617.231311111111,45.9674258310445,34.6333758271642,13.0202446799392,13.0492441132608,14.2675402922208,68.4498273836157,465.1033,403.86665,400.94265,427.7798,435.8958,484.6557,585.69725,542.61695,580.859975,611.8126,606.01945,827.5956,14,11,154,153,123,9
"ZNF256",0.999049468369171,0.963655788128973,0.999862249959516,0.833480636776755,0.991194356614161,0.934481521517031,0.165904298123125,0.563314676797516,0.00389315368049725,0.0663599035904587,0.354399450810951,0.632708106107356,0.466147800854435,0.673409130989282,0.995824865486755,95.4576571428571,100.348618181818,102.901346753247,106.406566666667,117.257181300813,122.967788888889,5.43035915631388,5.93958028296488,1.88836818018098,3.26822434556631,2.91474621011791,14.1134951007542,81.873675,87.44325,88.008875,86.3137,95.7222,88.6336,108.04425,109.15205,114.284125,116.6852,136.23145,153.6765,14,11,154,153,123,9
