"gene","p-adj-Recurred/Progressed-DiseaseFree","mean-DiseaseFree","mean-Recurred/Progressed","SEM-DiseaseFree","SEM-Recurred/Progressed","Q1-DiseaseFree","Q1-Recurred/Progressed","Q3-DiseaseFree","Q3-Recurred/Progressed","count-DiseaseFree","count-Recurred/Progressed"
"ZNF777",0.757188178472437,435.846892828685,440.044315675676,8.68945287948902,10.524615155069,351.51895,343.9509,519.23015,510.6237,251,185
"ZNF605",0.0316597577494905,391.473978087649,358.552744864865,10.3226271265092,10.9670029224547,287.8726,262.2506,455.15815,439.2968,251,185
"ZNF799",0.236723059653736,130.930815537849,124.510398918919,3.31715203221122,4.42569015323181,95.65285,86.7493,160.694,146.8045,251,185
"ZNF782",0.0527838775588716,53.0618665338645,48.8030675675676,1.48179115474778,1.57566749535618,35.72445,33.6658,66.5479,59.8147,251,185
"ZNF846",0.343561827982259,77.1938338645418,73.588,2.44040344127257,2.9425696729506,50.43885,45.2962,94.4017,92.6091,251,185
"ZNF136",0.0076351538974766,192.744049800797,175.211343243243,4.36957202471622,4.78584294748251,141.2868,126.9514,233.9031,217.7498,251,185
"ZKSCAN5",0.225280435892705,341.976947011952,328.803678918919,7.69367891956493,7.1190188886928,273.63025,260.5946,378.5674,371.1004,251,185
"ZNF33B",0.523209470726031,697.476313944223,677.935907567568,19.6603175896125,23.6122352979432,488.96205,436.9683,865.76315,792.0321,251,185
"ZNF431",0.528799472886358,223.179349003984,213.724577297297,9.11645540694849,12.3404810669766,134.1842,116.3832,272.1944,256.4613,251,185
"ZNF418",0.274916447596051,62.5501533864542,56.7679810810811,3.57197558234647,3.8036878326457,21.2316,17.658,84.9936,83.871,251,185
"ZNF700",0.000494717780077925,291.764742629482,251.168791351351,8.14830730603056,7.69619285593395,201.6208,176.652,349.9687,300.8658,251,185
"ZFP28",0.0200551732921063,140.315937051793,125.683152432432,4.2999386803682,4.39218057097296,94.54295,83.1426,175.26595,168.643,251,185
"ZNF585A",0.180151570382171,139.857877689243,150.307760540541,4.69896616680539,6.44787056030194,98.83565,96.5825,163.07905,173.494,251,185
"ZNF138",0.386840141459983,193.104367729084,201.325717837838,6.13236817294325,7.27942108753038,130.09445,136.7206,232.7169,248.3487,251,185
"ZNF429",0.120810477330682,133.504985657371,122.627818918919,4.33699453255413,5.64046421121041,85.79075,73.0923,163.03325,151.9435,251,185
"ZNF470",0.00108315918254398,149.024855378486,128.353835675676,4.37353755859449,4.28242162496554,102.8106,90.004,178.07835,158.5058,251,185
"ZNF100",0.74916802313389,218.076878884462,213.215962702703,8.53098657103807,13.3896810668546,134.83805,113.2021,266.3684,237.117,251,185
"ZNF398",0.0241418932547011,450.286752988048,422.103622702703,8.59748188252281,8.62461145030627,360.0972,341.6615,526.3279,490.5451,251,185
"ZNF498",0.0965917665700096,388.278697211155,368.062109189189,8.5686180968384,8.04949356066952,309.82735,298.6708,439.98245,421.9125,251,185
"ZNF441",0.00430727856207191,127.921478087649,111.37262972973,3.90967598922976,4.11996143916171,83.19315,72.4495,160.049,141.6026,251,185
