"gene","p-adj-BRCA CIMP c7-BRCA basal-like c8","p-adj-BRCA non-CIMP c9-BRCA basal-like c8","p-adj-BRCA non-CIMP c9-BRCA CIMP c7","p-adj-Cluster 13 (HNSC-LUSC)-BRCA basal-like c8","p-adj-Cluster 13 (HNSC-LUSC)-BRCA CIMP c7","p-adj-Cluster 13 (HNSC-LUSC)-BRCA non-CIMP c9","p-adj-Cluster 5-BRCA basal-like c8","p-adj-Cluster 5-BRCA CIMP c7","p-adj-Cluster 5-BRCA non-CIMP c9","p-adj-Cluster 5-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-BRCA basal-like c8","p-adj-Cluster 6-BRCA CIMP c7","p-adj-Cluster 6-BRCA non-CIMP c9","p-adj-Cluster 6-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-Cluster 5","p-adj-KIRC-like c17-BRCA basal-like c8","p-adj-KIRC-like c17-BRCA CIMP c7","p-adj-KIRC-like c17-BRCA non-CIMP c9","p-adj-KIRC-like c17-Cluster 13 (HNSC-LUSC)","p-adj-KIRC-like c17-Cluster 5","p-adj-KIRC-like c17-Cluster 6","p-adj-Low purity c2-BRCA basal-like c8","p-adj-Low purity c2-BRCA CIMP c7","p-adj-Low purity c2-BRCA non-CIMP c9","p-adj-Low purity c2-Cluster 13 (HNSC-LUSC)","p-adj-Low purity c2-Cluster 5","p-adj-Low purity c2-Cluster 6","p-adj-Low purity c2-KIRC-like c17","p-adj-OV-like c1-BRCA basal-like c8","p-adj-OV-like c1-BRCA CIMP c7","p-adj-OV-like c1-BRCA non-CIMP c9","p-adj-OV-like c1-Cluster 13 (HNSC-LUSC)","p-adj-OV-like c1-Cluster 5","p-adj-OV-like c1-Cluster 6","p-adj-OV-like c1-KIRC-like c17","p-adj-OV-like c1-Low purity c2","p-adj-UCEC Serous c4-BRCA basal-like c8","p-adj-UCEC Serous c4-BRCA CIMP c7","p-adj-UCEC Serous c4-BRCA non-CIMP c9","p-adj-UCEC Serous c4-Cluster 13 (HNSC-LUSC)","p-adj-UCEC Serous c4-Cluster 5","p-adj-UCEC Serous c4-Cluster 6","p-adj-UCEC Serous c4-KIRC-like c17","p-adj-UCEC Serous c4-Low purity c2","p-adj-UCEC Serous c4-OV-like c1","mean-BRCA basal-like c8","mean-BRCA CIMP c7","mean-BRCA non-CIMP c9","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 5","mean-Cluster 6","mean-KIRC-like c17","mean-Low purity c2","mean-OV-like c1","mean-UCEC Serous c4","SEM-BRCA basal-like c8","SEM-BRCA CIMP c7","SEM-BRCA non-CIMP c9","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-KIRC-like c17","SEM-Low purity c2","SEM-OV-like c1","SEM-UCEC Serous c4","Q1-BRCA basal-like c8","Q1-BRCA CIMP c7","Q1-BRCA non-CIMP c9","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-KIRC-like c17","Q1-Low purity c2","Q1-OV-like c1","Q1-UCEC Serous c4","Q3-BRCA basal-like c8","Q3-BRCA CIMP c7","Q3-BRCA non-CIMP c9","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-KIRC-like c17","Q3-Low purity c2","Q3-OV-like c1","Q3-UCEC Serous c4","count-BRCA basal-like c8","count-BRCA CIMP c7","count-BRCA non-CIMP c9","count-Cluster 13 (HNSC-LUSC)","count-Cluster 5","count-Cluster 6","count-KIRC-like c17","count-Low purity c2","count-OV-like c1","count-UCEC Serous c4"
"ZNF559",0.99830933751839,0.999896308519106,0.897318150684876,0.998641344456612,0.775822628576274,0.999999982319287,0.999999999416541,0.972117233171089,0.994014536432451,0.960388489678185,0.999999989592364,0.982422487224094,0.990989852301709,0.948209076838149,0.99996143718665,0.999999752307008,0.999977930047727,0.997274601592799,0.986126323518121,0.999999899733227,0.99999998823906,0.999976636657844,0.999635983489359,0.956571341642865,0.856864764845587,0.907430345337492,0.96878730672719,0.999999999994064,0.786331475265464,0.984432626737159,0.338424516366087,0.206673959102044,0.159020733023035,0.19108693570954,0.932223967640564,0.4900340690062,0.997554364123878,0.999999997528355,0.915305748231255,0.822282516613982,0.987993262548735,0.991867222262668,0.999913202171088,0.999538749955202,0.999329957751418,201.7003,286.08955,132.5411,106.9296,214.100507821229,218.818395061728,236.1726,243.794794736842,378.99825,303.8843,NA,4.69845000000001,NA,NA,6.62835507944268,6.20013263994457,NA,21.1218914168092,33.13505,NA,201.7003,283.740325,132.5411,106.9296,154.3533,171.6747,236.1726,170.1215,362.430725,303.8843,201.7003,288.438775,132.5411,106.9296,245.3791,268.95715,236.1726,302.2408,395.565775,303.8843,1,2,1,1,179,162,1,19,2,1
"ZNF177",0.999990914065457,0.928724109692904,0.567919598671989,0.988970549940148,0.824412084892939,0.999998803549379,0.97781670385846,0.337851425490498,0.998469985275002,0.999999402437423,0.996782967616027,0.599003369830005,0.986600763842091,0.999878241875087,0.265298111216343,0.9943570759175,0.875294696565261,0.999990571827955,0.999999999990896,0.999999994289085,0.999985295607355,0.997807618382923,0.680850774826287,0.986660888484093,0.999859547699015,0.967399400506572,0.999999999982982,0.99998129116274,0.999476648883146,0.927748663347457,0.996281579789655,0.999967307886693,0.999993266526738,1,0.999995752185601,1,0.763346917187726,0.852493757839355,0.0555661906075475,0.139565646283236,0.0117775440605292,0.029159120640413,0.173532220659469,0.0395663346939601,0.165643029101292,73.2838,88.6698,16.4534,30.5352,39.7626737430168,47.6195462962963,34.2957,48.3105736842105,48.3917,144.8194,NA,36.7464,NA,NA,2.00395797099202,2.29853646445892,NA,9.37462581668808,3.7907,NA,73.2838,70.2966,16.4534,30.5352,20.7171,26.53225,34.2957,28.84465,46.49635,144.8194,73.2838,107.043,16.4534,30.5352,47.37405,61.26315,34.2957,46.4492,50.28705,144.8194,1,2,1,1,179,162,1,19,2,1
"ZNF548",0.999999637718166,0.999622952968598,0.986086827125983,0.999999996365628,0.999999999989193,0.997540298024319,0.999999999987448,0.999996925148814,0.988814657748596,0.99999999885662,1,0.999933143233539,0.995313255934201,0.99999983754173,0.985773447735729,0.999924858438505,0.994805213958347,0.99999999990739,0.99924597761635,0.996925293232764,0.998996033314986,0.99999632027406,1,0.947197624287103,0.99999999947323,0.959164523356119,0.764659771740534,0.97754590276911,0.902854385371843,0.916490876041351,0.422998037704441,0.960998013344955,0.329800452663331,0.239482097128333,0.518346367786372,0.681845484233786,0.980966747463633,0.842623760074341,0.999986426075746,0.950237625556034,0.798452626794587,0.859023095374039,0.999901764077584,0.631311216639436,0.147498490462426,227.456,258.7749,146.2523,249.0141,235.581065363128,225.586401851852,160.5662,261.618721052632,380.22865,91.5134,NA,109.7046,NA,NA,6.09756175854189,6.56865871264256,NA,22.2701574136998,198.46965,NA,227.456,203.9226,146.2523,249.0141,182.79505,168.1027,160.5662,206.8494,280.993825,91.5134,227.456,313.6272,146.2523,249.0141,286.5179,279.08055,160.5662,295.23185,479.463475,91.5134,1,2,1,1,179,162,1,19,2,1
"ZNF563",0.94987747462359,0.999902000776178,0.999729893871696,0.995407986989949,0.999999950652127,0.999998495138261,0.977624398790332,0.999798363855169,0.999998685494367,0.999999999242675,0.91745261178737,0.999999935427989,0.999823062468152,0.999999999916487,0.279519256309003,0.784934479647429,0.999659197431607,0.979945362916047,0.998724805139563,0.961301986137331,0.992564787003948,0.94041242711003,0.999999658726275,0.999923317377856,0.999999999999304,0.995536454209815,0.999999994053602,0.99123364328594,0.913172776894789,0.999999998992783,0.998852645765794,0.999997912263265,0.997758949711621,0.999983429436531,0.999941353122479,0.999965411593223,0.992138339656502,0.999999998730866,0.999992728291216,0.999999999999347,0.999999931677431,1,0.999395202563501,1,0.999999766157314,16.6914,54.19265,35.649,47.3239,43.8008016759777,50.0800462962963,73.2681,49.0074105263158,57.8196,49.6344,NA,25.71855,NA,NA,1.61409777766422,1.93576155945394,NA,6.08996090693574,1.4638,NA,16.6914,41.333375,35.649,47.3239,29.65705,34.286925,73.2681,27.50145,57.0877,49.6344,16.6914,67.051925,35.649,47.3239,51.5349,62.6506,73.2681,70.64145,58.5515,49.6344,1,2,1,1,179,162,1,19,2,1
"ZNF567",0.922104092770524,0.422764841530722,0.974075245867973,0.731418405662007,0.999653527197647,0.999988598401625,0.466787555572126,0.999733075320289,0.992764945640966,0.99999835398883,0.36173078844233,0.997161675981321,0.998083852111901,0.999999990955082,0.90306576318068,0.305344056765751,0.925910128521546,0.999999994745598,0.999778792017527,0.962975573072914,0.985124203514344,0.508343677899588,0.999846778150365,0.993402975975171,0.999998276103241,1,0.999506707764793,0.966332717076661,0.932801619884807,1,0.968577178501305,0.999474379045989,0.99944684765084,0.995283522519186,0.914507698568835,0.999674501780841,0.925028793666718,0.0757750786614222,0.0107766299913788,0.046105465346729,0.00155148322105891,0.000809570251051994,0.00547737996057029,0.00235309400640837,0.0834019337391572,305.5379,184.5988,83.181,127.3239,152.385235195531,141.258536419753,64.6941,153.100378947368,187.6013,444.2721,NA,111.7386,NA,NA,6.03371453711635,4.41622218920856,NA,12.6554465765844,13.0085,NA,305.5379,128.7295,83.181,127.3239,107.6404,100.93795,64.6941,111.9986,181.09705,444.2721,305.5379,240.4681,83.181,127.3239,170.26945,170.157425,64.6941,188.6986,194.10555,444.2721,1,2,1,1,179,162,1,19,2,1
"ZNF573",0.999996920114664,0.993378024198013,0.999195196227159,0.973214708290105,0.992586878139572,0.999999981725846,0.999999961001105,0.999999156033763,0.979803467760547,0.911367062217902,0.999999991217099,0.999997069607373,0.975147698395194,0.898395442827919,0.999999120580465,0.999999995891801,0.999999997242558,0.998631302372317,0.991549912100834,1,1,0.999999999875748,0.999984465099227,0.968286261876466,0.883479921423949,0.999987907874722,0.99999966401384,0.999999999827928,0.999999488518869,0.999999999994577,0.998338747709354,0.987797674443972,0.99999998583779,0.999999902402944,0.999999999975057,0.999998771286165,0.951831632201919,0.673888500229508,0.4025681845328,0.272757906776779,0.545271804866369,0.571286740638203,0.896166318951361,0.652808801552866,0.72101126196546,32.817,24.12015,7.3126,1.6901,28.476043575419,29.1434709876543,28.0601,30.4816736842105,25.7288,66.9178,NA,15.24115,NA,NA,1.41963100373824,1.44670848260556,NA,2.96602614188045,5.5416,NA,32.817,16.499575,7.3126,1.6901,16.0277,15.671375,28.0601,21.4906,22.958,66.9178,32.817,31.740725,7.3126,1.6901,35.13325,38.46125,28.0601,39.4597,28.4996,66.9178,1,2,1,1,179,162,1,19,2,1
"ZNF527",0.992570692972715,0.271822849152477,0.672729710960821,0.671341392218071,0.972394396256322,0.999854080551203,0.492138776037898,0.94727594597384,0.934384907031665,0.999956359364943,0.448306781225925,0.922140304223931,0.950975015395696,0.999985732807988,0.999878050061431,0.482204240454468,0.888135023078058,0.999999102528945,0.999999866371409,0.996324755829176,0.997912117208582,0.72372149730339,0.997143364684792,0.833311145259152,0.998602339856961,0.969736217759019,0.902122899375844,0.976637371418875,0.998632389895902,0.99999994805018,0.534084946249795,0.928127985576953,0.813770118621216,0.762725450737113,0.791297650494272,0.972151454586872,0.269809864535955,0.00475067063609769,3.84074253695355e-05,0.00059556937351779,1.21905525063415e-06,8.72712655031194e-07,0.000182382032430262,1.04477089498678e-05,0.00977493977897292,199.4483,146.60065,45.7038,82.8169,105.621764804469,102.836400617284,66.253,118.364342105263,157.13095,353.4234,NA,68.71565,NA,NA,3.54088181122769,3.01378483681817,NA,9.70121953874395,18.76485,NA,199.4483,112.242825,45.7038,82.8169,73.36175,73.13865,66.253,91.35255,147.748525,353.4234,199.4483,180.958475,45.7038,82.8169,124.1963,122.197,66.253,129.80365,166.513375,353.4234,1,2,1,1,179,162,1,19,2,1
"ZNF33A",0.999988092296275,0.995789336540848,0.887238579982651,0.999999999993466,0.999930869440938,0.998069662234514,0.999548089216793,0.765570136580856,0.999852584061857,0.999913882756688,0.999900865388101,0.854151485317938,0.999379466299406,0.999987758530572,0.987248073830454,0.999999995035403,0.999676799554797,0.999279856058434,0.999999999985364,0.999991929882206,0.999999482567437,0.998099237083132,0.67976214212799,0.999990393532995,0.999468580428422,0.999739905182488,0.982205840567018,0.999906694997685,0.990979910580325,0.735689124388246,1,0.995883497636167,0.998826418598021,0.994942758852586,0.99849535296026,0.99994670099094,0.909900245824168,0.510923910469681,0.999949670775833,0.937730194303491,0.939862921440202,0.903246928059857,0.960625010677132,0.976170624942147,0.99970730270464,652.097,436.27425,1161.7916,701.4085,924.222220111732,878.73710617284,755.2847,985.432821052632,1141.4944,1456.6807,NA,98.87135,NA,NA,27.5833881802133,32.806486075947,NA,88.4174426425663,292.6345,NA,652.097,386.838575,1161.7916,701.4085,655.4988,565.186775,755.2847,687.29275,995.17715,1456.6807,652.097,485.709925,1161.7916,701.4085,1178.13175,1128.37215,755.2847,1226.3817,1287.81165,1456.6807,1,2,1,1,179,162,1,19,2,1
"ZKSCAN3",0.978169486957276,0.998694991224283,0.999999943876708,0.978234108932572,0.9999999966134,0.999998006547687,0.999580887926709,0.990625321341402,0.999992169557723,0.994848447185962,0.991446422703088,0.999917041618833,0.999999999977528,0.999822468503569,0.0802051002767581,0.927869903144102,0.99998654104825,0.999848239008098,0.999999951346949,0.9568625285713,0.994319670584718,0.999285716100214,0.996580290795635,0.999998419845226,0.997446407117379,0.999999887558117,0.985803419694735,0.973219277421877,0.997010749546159,0.999998952523215,1,0.999986514876454,0.999936766759282,0.999999999995095,0.999276555552729,0.999990688902282,0.654612174305056,0.0278432883553363,0.173126663349317,0.0679388048295848,0.0260880629304464,0.00864889729948282,0.033345358847971,0.0273354941543396,0.0642110636594854,115.1425,54.9198,67.6417,45.6338,85.9003553072626,71.9888209876543,31.1779,83.1900684210526,69.38105,230.667,NA,30.5025,NA,NA,3.42505438621738,3.08982662453522,NA,8.44343876884756,2.93165,NA,115.1425,39.66855,67.6417,45.6338,53.93025,48.850025,31.1779,55.18485,67.915225,230.667,115.1425,70.17105,67.6417,45.6338,108.3641,83.421575,31.1779,106.0765,70.846875,230.667,1,2,1,1,179,162,1,19,2,1
"ZNF676",1,1,1,1,1,1,0.999999374823292,0.999995287733646,0.999998257183305,0.999998257183305,0.99999992234939,0.999999551962165,0.999999718100431,0.999999718100431,0.999812242298934,1,1,1,1,0.99999899382996,0.999999858099194,0.999940243130167,0.999488872729367,0.999893063715408,0.999893063715408,0.993479838549298,0.963864917330627,0.999921960733133,0.999450863075446,0.998004942333904,0.999211760407973,0.999211760407973,0.99894683145349,0.997392538784566,0.999352517595245,0.999993518327712,1,1,1,1,0.999999210717883,0.999999895567485,1,0.999931943878444,0.999405102324342,1.4145,2.6385,0,0,12.8457804469274,10.4480709876543,0.7794,21.2060736842105,32.2764,1.1079,NA,1.801,NA,NA,3.15119517837173,2.14016063423848,NA,7.15738205819347,7.463,NA,1.4145,1.738,0,0,0.57635,0.3529,0.7794,1.9481,28.5449,1.1079,1.4145,3.539,0,0,4.04065,3.03825,0.7794,29.87595,36.0079,1.1079,1,2,1,1,179,162,1,19,2,1
"ZNF699",0.999996218658454,0.999998654181975,0.998587473581368,0.999999999988431,0.999968638769433,0.999999917027637,0.999993847735721,0.960498368767494,0.999999999998244,0.999999793244291,0.999999999736811,0.997304931271414,0.999998303058448,1,0.216160640348064,0.999302216054777,0.965886035248639,0.999997207807694,0.999775519211293,0.999832822331653,0.996544694743488,0.999999950948183,0.993177297347107,0.999999948863778,0.999999999954944,0.999458634736839,0.999984478961484,0.99897704632284,0.999991604594678,0.991493216318312,1,0.999999346230165,0.999999998965409,0.999928810335191,0.999994443606583,0.999997288023687,0.999999999999323,0.999999500238106,0.999993352260435,0.999999998315375,0.999961379157932,0.999999962999481,0.99854980142448,0.999999021785183,0.999963104311182,31.6854,40.2944,22.8519,29.2958,24.2310061452514,29.2852055555556,13.2506,27.2789842105263,22.2488,33.4589,NA,25.866,NA,NA,1.13780425114512,1.61802547144746,NA,3.13404953931319,8.3701,NA,31.6854,27.3614,22.8519,29.2958,14.32045,16.7717,13.2506,18.7152,18.06375,33.4589,31.6854,53.2274,22.8519,29.2958,30.034,36.584975,13.2506,30.6083,26.43385,33.4589,1,2,1,1,179,162,1,19,2,1
"ZNF250",0.999999999998453,0.999579546201959,0.997275148571361,0.999999999751173,0.999999967424123,0.999930147904617,0.99999586468559,0.99999183740096,0.936839883816709,0.999886370149633,0.999880490898324,0.999504419833407,0.867810274814694,0.998853388890093,0.75259714449314,0.999994493714245,0.999932340827875,0.999999840038109,0.999999823442287,0.993335603499097,0.976516451511882,0.999886336892403,0.999593281569909,0.878737435862541,0.998940681193569,0.997941814228205,1,0.978657817360181,0.99999810332263,0.99994387154374,0.99999215622927,0.999999985355889,0.973854576301356,0.90771632408096,0.999999999952095,0.924261145844966,0.710713827605601,0.567028007859987,0.259361194193212,0.620072538938245,0.462997117900417,0.598489353736646,0.425399216947429,0.63657143367391,0.279627223041223,173.0617,182.2946,76.7824,154.3662,212.653601675978,231.718189506173,115.3582,232.699047368421,128.8345,430.9439,NA,85.9851,NA,NA,6.65923159146727,8.52724899751661,NA,24.7427980050837,24.4827,NA,173.0617,139.30205,76.7824,154.3662,151.93535,160.908,115.3582,171.7597,116.59315,430.9439,173.0617,225.28715,76.7824,154.3662,262.98815,284.048925,115.3582,269.35155,141.07585,430.9439,1,2,1,1,179,162,1,19,2,1
"ZNF79",0.950826382550944,0.997840941496951,0.999999012393056,0.999999999999366,0.967166202760741,0.998906505169075,0.99726881636357,0.99009307553707,0.999999394424042,0.998935786540357,0.999447649408267,0.962435148671329,0.999979707985273,0.999838502514313,0.903823773932178,0.920290751401732,0.999999204363342,0.999898338851429,0.94088144835861,0.980801970591646,0.954758965888354,0.999192096279973,0.981043622079507,0.999993725632338,0.999738847275013,0.999988699022295,0.999999984144824,0.96979791780498,0.999897762330005,0.382750548416143,0.870219903159322,0.999697120501112,0.444196278387854,0.602367326570699,0.445888270187078,0.614054072554505,0.999986978658539,0.998743768182295,0.999996660738702,0.999996948321703,0.999999969683851,0.999999999999436,0.993891768247061,0.999999999917949,0.984228809789058,124.7613,74.8976,87.7514,121.6901,97.7069122905028,102.652528395062,62.3558,101.055736842105,146.76935,104.8083,NA,10.5247,NA,NA,2.12777379065622,2.62398725289202,NA,7.30960180766907,45.41305,NA,124.7613,69.63525,87.7514,121.6901,77.1767,79.55245,62.3558,84.95645,124.062825,104.8083,124.7613,80.15995,87.7514,121.6901,114.9177,118.278925,62.3558,116.45865,169.475875,104.8083,1,2,1,1,179,162,1,19,2,1
"ZNF681",0.999999999988935,0.999986977711125,0.99999184761932,0.999861697812519,0.999864449753048,0.999999999451105,0.999999936580412,0.999963852128301,0.996756588940041,0.985146831795972,0.999999729263998,0.999904887905103,0.995330443885165,0.980520871351682,0.999994842166128,1,1,0.999995064061742,0.999931512148302,0.999999458764992,0.999998293395733,0.999997508280198,0.999639128582106,0.992059849299382,0.971731439928515,0.999913447566928,0.999997117576477,0.999989747318636,0.434153135612606,0.122932799213868,0.154354441104325,0.101617439423478,0.0184053135653164,0.0227426626895449,0.397118850035825,0.0527491329163683,0.99984887574548,0.998640243638246,0.988037937230068,0.971149727543718,0.999846807794696,0.999918838676081,0.999715357422705,0.999985466470529,0.876799314985549,114.0109,99.1123,31.0786,4.507,146.08005698324,151.794399382716,105.2254,163.747557894737,467.59085,224.6842,NA,80.6879,NA,NA,10.487734465901,8.57063372273027,NA,33.6589232504767,286.48335,NA,114.0109,58.76835,31.0786,4.507,77.8175,96.9298,105.2254,85.4152,324.349175,224.6842,114.0109,139.45625,31.0786,4.507,155.27785,183.944275,105.2254,165.2126,610.832525,224.6842,1,2,1,1,179,162,1,19,2,1
"ZNF766",1,0.999999318199161,0.999998966313493,0.99835704872254,0.996265350596106,0.999975206354829,0.999993062500321,0.999946037700405,1,0.999343290575915,0.999901499581423,0.999111204882313,0.999999999908229,0.999908416450481,0.919818826111329,0.999999999993676,0.99999999968555,0.999994337120627,0.996351933908578,0.999935911181159,0.999500132332332,0.999972792738168,0.99980163940079,1,0.99980130599692,0.999998682560314,0.999999754628899,0.999824690253419,0.0902339305585427,0.0132230360530474,0.221713489125446,0.575403960147294,0.000346280081017447,0.000886048400014383,0.0682004346855946,0.00129037360600559,0.999999842477812,0.999998608442418,0.999864306109409,0.985668693816597,0.998421180516198,0.994054670832027,0.999999995110193,0.997154919808823,0.0362774668047683,334.1113,339.78805,395.7952,489.0141,391.134442458101,411.898064197531,317.2351,402.477257894737,824.49875,281.8524,NA,9.82344999999998,NA,NA,8.9667911205025,11.0932810929782,NA,33.0351958995449,427.10465,NA,334.1113,334.876325,395.7952,489.0141,306.27825,317.119175,317.2351,296.47155,610.946425,281.8524,334.1113,344.699775,395.7952,489.0141,462.39085,493.102075,317.2351,509.00145,1038.051075,281.8524,1,2,1,1,179,162,1,19,2,1
"ZNF471",0.999865344258958,0.999999982075014,0.997770268724205,0.999998515673944,0.991771680465797,0.999999999636447,0.999684589409418,0.999999999987572,0.99392922997331,0.977518024838511,0.999847519514886,0.999999997335584,0.996109347344203,0.983948613100462,0.99996283788269,0.99999999265228,0.999997634236496,0.999994703200533,0.999934829223877,0.999996666256085,0.999999139778628,0.992715667085492,0.999997160467496,0.956324497574629,0.900322158754296,0.908412655895018,0.807475850094582,0.99936617082041,0.933882953984052,0.994484610421466,0.835681239086934,0.744630715359283,0.91520402339125,0.886344352600199,0.978805023302984,0.996384526960736,0.999979406499984,1,0.999538789007307,0.998023290989234,1,0.999999999999483,0.999999782782443,0.999999208606174,0.998202074101032,30.2709,67.96035,14.6252,4.507,64.4673497206704,61.6021598765432,44.4285,82.5450842105263,117.02455,65.1451,NA,28.59905,NA,NA,3.41045760418976,4.50385546851492,NA,11.2902010442225,57.08965,NA,30.2709,53.660825,14.6252,4.507,29.5041,19.881575,44.4285,44.81195,88.479725,65.1451,30.2709,82.259875,14.6252,4.507,84.96715,82.880975,44.4285,122.20725,145.569375,65.1451,1,2,1,1,179,162,1,19,2,1
"ZNF836",1,1,1,0.999998749925303,0.999996301669882,0.999998712565159,0.999999987530528,0.999999603710788,0.999999988389724,0.999528889927967,0.999999520968479,0.999987426094568,0.999999542840969,0.998551692398596,0.99369205372862,0.999675883700414,0.99904430590639,0.999671186119842,0.999999426721477,0.979758285240766,0.963863011731549,0.999845990614426,0.997656451579773,0.999849355623854,0.985853561600068,0.78033495163464,0.956972940480848,0.882065770835491,0.98458052567325,0.93942288418782,0.984711475710601,0.891648319928559,0.846396475455956,0.909031745933073,0.691529298469673,0.993586135512992,0.999999999998748,0.999999999989307,0.999999999998938,0.999993177381026,0.999999999978659,0.999999987586102,0.999232118519103,0.999967715249821,0.991352045005316,84.0229,83.5999,84.0951,62.5352,93.082225698324,97.6902302469136,42.8696,111.3113,142.97185,88.6328,NA,10.7397,NA,NA,2.68946539387461,3.92487368174019,NA,12.7363105846357,11.37575,NA,84.0229,78.23005,84.0951,62.5352,66.5566,64.2977,42.8696,69.46045,137.283975,88.6328,84.0229,88.96975,84.0951,62.5352,113.35855,123.156575,42.8696,143.6743,148.659725,88.6328,1,2,1,1,179,162,1,19,2,1
"ZNF493",0.999996530402001,0.999999998394249,0.999999990333433,0.999945574460402,0.999999967318234,0.999997660268247,0.999999229401209,0.980791502295086,0.999922402763124,0.985883122922503,0.999926865607324,0.90854142922061,0.998730874463662,0.950330225554134,0.525399968428415,0.996281324144278,0.915760417642157,0.987376852238298,0.913398150451994,0.994745521701088,0.999384311268049,0.999949088054109,0.933438610227658,0.999052618887489,0.959125262158005,0.996424076706228,1,0.999419210740767,0.999999952877441,0.998923667545169,0.999992051025265,0.997480904163206,1,0.99999773519771,0.998490623325643,0.99999894445134,0.999743243804736,0.980664618076377,0.998408393743444,0.97459302775786,0.99989126587336,0.999998474039425,0.999999908114041,0.999998358997556,0.999966812798145,119.1032,52.6798,86.8373,13.5211,164.910056424581,196.652447530864,296.9695,195.100289473684,159.90575,246.1777,NA,26.0427,NA,NA,10.4927192303331,11.1191819349999,NA,24.5158363331309,47.85365,NA,119.1032,39.65845,86.8373,13.5211,83.96775,98.2359,296.9695,116.1996,135.978925,246.1777,119.1032,65.70115,86.8373,13.5211,198.7004,255.66995,296.9695,253.2857,183.832575,246.1777,1,2,1,1,179,162,1,19,2,1
"ZNF167",0.99999910320987,0.999730110235025,0.999993858723987,0.999993937106889,0.998343619014836,0.98759097574985,0.998087958156458,0.999872159339827,0.999999999994476,0.921823166752481,0.999331147150754,0.999988190578089,0.999999994054064,0.950332020226758,0.994650476244659,0.999992404765493,0.999999998814468,0.999999974802329,0.997839270819898,0.999999970155456,0.999999999860754,0.976121584212821,0.987495815330411,0.999999834255775,0.768779176219884,0.876609920977519,0.632396754361872,0.999889601239727,0.991073036060133,0.997941057536984,0.999999875459277,0.892483706700177,0.999890078001017,0.999321467122291,0.999954896140901,1,4.69024212296221e-05,5.48558694879464e-06,0.000864602338925602,6.00814332163413e-06,8.29175056393794e-08,4.6460869151943e-08,0.000331726327124193,1.31932995539596e-06,0.000150505591993366,32.5341,46.94355,64.8995,11.831,61.8163955307263,58.1923438271605,53.7819,74.8695736842105,76.4235,279.6366,NA,15.86695,NA,NA,2.65442232126163,2.64062441546435,NA,10.5640948124551,2.4039,NA,32.5341,39.010075,64.8995,11.831,38.76755,31.657325,53.7819,47.5827,75.22155,279.6366,32.5341,54.877025,64.8995,11.831,77.49925,78.1475,53.7819,92.1867,77.62545,279.6366,1,2,1,1,179,162,1,19,2,1
