"gene","p-adj-MALE-FEMALE","mean-FEMALE","mean-MALE","SEM-FEMALE","SEM-MALE","Q1-FEMALE","Q1-MALE","Q3-FEMALE","Q3-MALE","count-FEMALE","count-MALE"
"ZNF268",0.55196999177784,258.61662189781,267.179370572917,11.3658055100837,7.57516061718521,167.9758,157.93565,349.1604,360.5493,137,384
"ZNF184",0.03335590536297,186.426596350365,204.922791145833,6.56483375063547,4.61764357822999,140,147.56335,210.2719,245.4167,137,384
"ZNF500",0.00242145121999704,184.547354744526,204.098911458333,4.82718884821775,3.42200311756075,150.9033,155.50015,208.2019,244.8297,137,384
"ZNF419",0.0106515607352219,111.151829927007,127.927861979167,4.26756098435579,3.59951460490239,75.528,79.844525,143.29,162.842275,137,384
"ZNF175",0.565523259381901,100.548070072993,103.46707421875,3.91927778565155,2.69001941555219,70.7246,66.024475,124.4813,133.0879,137,384
"ZNF14",0.248305131393204,83.9042,91.5618723958333,5.70843376711804,3.3932292693161,39.1378,35.23995,106.398,130.7775,137,384
"ZNF85",0.118161266285057,46.7277635036496,40.3238828125,3.92902565552999,2.00241295761274,17.0678,12.786125,56.2319,54.194075,137,384
"ZKSCAN1",0.319208688464692,736.540057664234,694.380548697917,36.4673315718137,21.6479981894712,466.4471,399.656425,935.8095,929.178325,137,384
"ZNF862",0.159960319246995,183.917687591241,203.943230208333,12.1229633170708,7.31718305561006,111.1218,95.092475,222.5044,270.234725,137,384
"ZNF684",0.0473611084109485,34.999998540146,39.015065625,1.27496578390638,1.11707363918446,24.5059,26.337525,42.5998,45.93895,137,384
"ZNF430",0.51267208672335,122.760157664234,117.992801041667,5.34967649977845,3.90426505756745,81.461,73.271275,154.3624,160.86095,137,384
"ZFP30",0.145213307501932,105.230520437956,116.545821614583,5.44632704891214,4.20467646615478,60.8508,58.658875,147.0567,156.259575,137,384
"ZNF549",0.85480142520988,93.9299737226277,92.8334729166667,4.69422927123005,3.16055207829361,55.8395,42.597375,121.8258,129.880975,137,384
"ZNF211",0.0710133259085797,154.537035036496,168.398050520833,5.86482558822567,4.06942279804577,105.2329,114.544025,184.9425,206.009725,137,384
"ZNF205",0.0480490320994046,326.678698540146,370.649508333333,11.7796844693219,12.5644510225985,237.9941,246.87235,371.3712,407.958125,137,384
"ZNF45",0.53500876874439,202.639132846715,209.282966927083,13.1687667117797,4.34088835349985,148.7965,152.512225,225.2152,249.818175,137,384
"ZNF133",0.277492532958165,377.126355474453,396.900596614583,14.0664952983084,9.63484771855092,258.1418,267.194675,461.7044,474.52825,137,384
"ZNF436",0.869468553175734,750.653506569343,745.826265885417,26.0458292293752,14.8734528499981,517.8528,546.861,908.5014,933.5217,137,384
"ZNF484",0.211764663616648,84.2969751824817,89.8423286458333,3.30823075188112,2.37133962590904,56.6038,59.83485,104.639,112.84095,137,384
"ZNF780B",0.0237426037896394,137.161547445255,156.55278359375,6.22051320275666,4.5986128941353,91.2617,100.289425,163.0299,198.17555,137,384
"ZNF557",0.101292772101702,143.76717810219,153.9640921875,4.72478118350952,3.30477143520244,105.6848,112.39435,176.2226,183.307175,137,384
