"gene","p-adj-T3b-pathologic_T","p-adj-T3c-pathologic_T","p-adj-T3c-T3b","p-adj-T4-pathologic_T","p-adj-T4-T3b","p-adj-T4-T3c","p-adj-TX-pathologic_T","p-adj-TX-T3b","p-adj-TX-T3c","p-adj-TX-T4","mean-pathologic_T","mean-T3b","mean-T3c","mean-T4","mean-TX","SEM-pathologic_T","SEM-T3b","SEM-T3c","SEM-T4","SEM-TX","Q1-pathologic_T","Q1-T3b","Q1-T3c","Q1-T4","Q1-TX","Q3-pathologic_T","Q3-T3b","Q3-T3c","Q3-T4","Q3-TX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF140",0.748188240935253,0.852986461498989,0.98983995742532,0.986791866612118,0.999812143208789,0.984310061343216,0.999998755755283,0.96630891199503,0.914572655607143,0.994940468577937,401.390958992806,469.7844,539.8058,450.7033,396.6747,8.24909893848154,60.2482466326338,NA,10.9403,98.2354,305.36695,347.64665,539.8058,445.23315,347.557,474.44095,604.06745,539.8058,456.17345,445.7924,362.135471875,403.358084827586,351.4401,377.90685,315.9993,410.7476,307.361175,477.18265,10.9179389426267,8.04479622412313,1.11383202186505,1.07530941972757,0.155531674782783,0.104751854303033,"KIRP"
"ZNF658",0.82567679835872,0.996403212846625,0.999993848580938,0.999999999068531,0.982629999697514,0.99825358435186,0.666865469656651,0.970601780381334,0.988978926581496,0.87438008300032,47.9209111510791,39.233,40.7767,48.03335,29.0818,1.18590874410356,10.3460619003883,NA,0.962949999999999,5.8614,32.349225,25.300525,40.7767,47.551875,26.1511,59.024875,51.93725,40.7767,48.514825,32.0125,55.345084375,47.5248672413793,56.53385,44.9644,46.78255,65.0718,32.13645,58.896875,2.4724101554386,1.16156046316223,0.858700782157391,0.795353580200181,-0.219772589017572,-0.330331731347781,"KIRP"
"ZNF765",0.898822462925426,0.999886592378029,0.999621276050701,0.999560561876208,0.969249367995388,0.999207593582441,0.454691598480936,0.855768596499022,0.9163338840576,0.670196713037782,151.72391294964,131.9528,143.6893,159.7299,88.26445,3.20602458558107,25.0515289883738,NA,41.0601,25.83585,118.6282,90.50275,143.6893,139.19985,75.346525,179.79245,186.072,143.6893,180.25995,101.182375,174.54506875,150.760584137931,179.21295,146.6713,154.7291,192.803675,117.35945,179.79245,4.08439296045472,3.14149061736948,0.863734422390727,0.818419093039872,-0.211340308422419,-0.289088292530623,"KIRP"
"ZNF124",0.997978104335008,0.9995367498801,0.999990962174968,0.942489235922227,0.987198614255852,0.998925405265136,0.872853186205434,0.961203636691179,0.99548586949699,0.999903469942219,71.8976284172662,66.8265333333333,63.4304,50.6188,44.92505,2.36662503708921,21.1884280388245,NA,17.189,5.70305,43.1178,41.611825,63.4304,42.0243,42.073525,93.06195,67.603975,63.4304,59.2133,47.776575,67.64374375,71.3493227586207,69.57955,65.44,49.772475,80.223,43.0592,90.957725,3.81494067553105,2.31326950299326,1.05478080903263,0.940506226326557,0.0769432277700525,-0.0884906001971448,"KIRP"
"ZNF569",0.999982037218651,0.998126414672539,0.999184818819818,0.997685290698408,0.999360445418814,0.999996459370263,0.464134163818408,0.572832782674052,0.747098883066485,0.626959594359317,100.410763669065,102.1343,113.9159,110.50925,48.411,2.64458637032261,24.499029975831,NA,6.67315,17.1967,73.25545,70.915425,113.9159,107.172675,39.81265,122.068275,95.07935,113.9159,113.845825,57.00935,138.018284375,100.128853793103,139.51405,94.20625,127.6041,150.797175,72.595925,121.1577,3.60917665531299,2.59302115876264,0.725475282108639,0.675245611463505,-0.463001634264232,-0.566515736443993,"KIRP"
"ZNF777",0.975960348800189,0.499005754565788,0.717959803562379,0.97415309104012,0.999416474355996,0.873839623870373,0.591321009275561,0.870070406704747,0.990437528935835,0.974350014274563,459.878197122302,488.12845,644.6602,509.4326,579.11675,6.63124547461821,99.3305424501808,NA,22.1671,216.84825,384.9747,319.7284,644.6602,498.34905,470.692625,522.131875,689.59195,644.6602,520.51615,687.540875,426.4621125,462.392784137931,436.66345,455.08245,384.0745,467.0044,384.9747,524.00855,9.77107194422644,6.77689580831923,1.08425290450141,1.04218122675484,0.116701307903958,0.0596061722486002,"KIRP"
"ZNF605",0.812943276284343,0.50614805832683,0.827939551498183,0.946447316051838,0.999981344989396,0.907919215748389,0.484760745493389,0.288937390111074,0.168544002608533,0.449697761431989,507.986187769784,600.377216666667,835.5987,616.3809,271.0335,12.2917842082918,111.941351465993,NA,108.4381,55.5786,370.4059,360.5152,835.5987,562.16185,243.2442,620.751425,855.64985,835.5987,670.59995,298.8228,369.761546875,509.600709655172,349.31705,469.3866,292.75415,431.325625,367.2232,621.847625,15.4719558598437,12.143209890545,1.37818741283946,1.34372656588048,0.462772086292906,0.426239594826512,"KIRP"
"ZNF799",0.893644835168094,0.999719366735087,0.985159024832955,0.953180968904415,0.999846078192359,0.979634289236963,0.830838497891998,0.991113545794622,0.940862872397561,0.999267491935428,157.130061151079,133.6559,168.932,125.38705,110.3739,3.777876044619,17.7874384832668,NA,34.58665,42.2353,113.084525,130.14495,168.932,108.093725,89.25625,191.891075,142.649175,168.932,142.680375,131.49155,125.52605625,155.941973103448,120.1662,148.59325,107.62015,140.5622,112.67635,189.187125,5.13800729018269,3.66760341109093,1.24230759542761,1.23656444158174,0.313022429158382,0.306337425435805,"KIRP"
"ZNF782",0.695739127504329,0.969963734384369,0.817175860031162,0.995605382243079,0.997602576253346,0.948002748342576,0.402274392380574,0.907085041538491,0.541982930085595,0.86571187049531,56.9773194244604,42.2421,74.4337,49.5517,22.58645,1.66830129489309,7.50551304051451,NA,11.3436,13.06985,35.69365,29.04335,74.4337,43.8799,16.051525,71.98975,59.0105,74.4337,55.2235,29.121375,64.895646875,56.359375862069,63.94625,55.0908,50.77745,75.916375,35.16075,71.5566,2.68176554139842,1.62456661895008,0.868461577563541,0.861517289911449,-0.203466072186268,-0.215048344497266,"KIRP"
"ZNF846",0.942307287729315,0.990233588130604,0.999904770807361,0.750788065330174,0.964474187313369,0.997876421969519,0.949807811995597,0.999134966781096,0.999999399224022,0.997257988071041,74.1341816546763,60.4795666666667,53.7217,36.916,51.56695,2.60596435935876,23.2167921683375,NA,9.4961,33.29515,43.85555,20.924675,53.7217,32.16795,34.919375,91.68855,69.789225,53.7217,41.66405,68.214525,66.624353125,73.3613179310345,59.83015,67.88525,46.276175,85.997625,43.247625,90.259675,4.64982853786373,2.55397688444582,1.1011186524152,1.13463278965538,0.138969936684163,0.182225462043792,"KIRP"
"ZNF136",0.399731226143238,0.999979793340913,0.941180108802599,0.728943963612062,0.999723901275778,0.931355103968763,0.785032786213066,0.999975423213,0.946891922212897,0.99999464756969,162.578875539568,120.011566666667,168.2848,111.0433,115.1272,3.50638373390084,14.8078105530531,NA,96.6591,48.892,120.942375,124.556325,168.2848,62.71375,90.6812,196.303325,137.23325,168.2848,159.37285,139.5732,236.468603125,160.968753103448,234.81595,161.6455,208.150925,265.09095,120.71195,196.1765,6.87905054686915,3.4493133876447,0.680719346992372,0.688392334507089,-0.554867981169911,-0.538697062341001,"KIRP"
"ZKSCAN5",0.989724726375836,0.997182881142729,0.987879351594784,0.994076593773263,0.975787495850221,0.999999464801075,0.724657495058004,0.916755099966193,0.856128537864632,0.766045142295956,449.946989568345,420.902783333333,500.3236,493.1883,318.39745,8.95429382958713,59.6885225150554,NA,62.1112,35.99925,338.56135,317.509725,500.3236,462.1327,300.397825,553.419175,437.115825,500.3236,524.2439,336.397075,330.681265625,448.98881862069,331.16585,425.7452,316.6452,349.345275,338.56135,552.535825,4.9897786298928,8.69595246011632,1.35776914296032,1.28559511797488,0.441238203721868,0.362436355526695,"KIRP"
"ZNF33B",0.687781893366548,0.974643719604445,0.999997091277304,0.999999777149868,0.959122725244656,0.986243537356275,0.378384660745638,0.896618159858407,0.982183612023265,0.693753015774167,1220.60656654676,964.072933333333,933.3333,1231.2287,614.1154,28.5771736184062,200.012644304397,NA,128.5296,351.4584,948.901725,668.549575,933.3333,1166.9639,438.3862,1457.0848,1049.755725,933.3333,1295.4935,789.8446,1226.521028125,1207.95431724138,1209.8458,1143.6498,1089.14,1330.964125,935.662725,1452.0456,42.1366032342519,28.0534482838043,0.984862297133214,0.945285589287494,-0.0220060729892817,-0.0811778332751977,"KIRP"
"ZNF431",0.999967013532562,0.994911571514689,0.997634089778254,0.968057991654671,0.987099834355813,0.999998584178103,0.690863191570769,0.819186477166323,0.992728404601917,0.990140148636061,95.3749741007194,92.3731166666667,69.2557,65.2048,34.2134,3.9722253871528,32.0366091397786,NA,2.2738,17.8449,59.65945,56.50945,69.2557,64.0679,25.29095,112.3735,76.89535,69.2557,66.3417,43.13585,91.637490625,94.614764137931,86.89305,83.33815,69.292375,107.126125,58.5735,112.0218,4.75190323364466,3.87181742490688,1.03248968836472,0.959088787883496,0.046127373296661,-0.0602637156086403,"KIRP"
"ZNF418",0.921121718051988,0.999881992836793,0.999779983837691,0.775727584074916,0.97706210481071,0.982272714880118,0.999718200684643,0.977492014019022,0.999347162634498,0.874971699205398,49.9043107913669,30.72895,41.4239,3.9376,57.3831,3.39111717751294,12.2267071707458,NA,0.3415,1.8064,10.363525,8.276275,41.4239,3.76685,56.4799,68.9921,56.09045,41.4239,4.10835,58.2863,82.95734375,49.2834865517241,72.8275,29.2572,58.3446,102.8284,10.102175,68.475125,5.98685642436213,3.27143488559529,0.59408226353347,0.401732861899694,-0.751265377709107,-1.31569161567823,"KIRP"
"ZNF700",0.996761306128887,0.999468981761071,0.997156243633867,0.974551808800764,0.956141163784914,0.999817866497745,0.820056182557814,0.801231885007331,0.992103905770597,0.997308896407873,358.599752517986,390.733333333333,309.3851,263.45075,189.19655,13.4449989066326,61.7545681751921,NA,6.70284999999998,69.66855,213.6826,283.06225,309.3851,260.099325,154.362275,419.064575,477.439375,309.3851,266.802175,224.030825,236.462453125,357.15329137931,219.55995,307.70175,175.18505,281.793225,214.0646,419.064575,13.2205399804996,12.9840207463619,1.51040170081679,1.40144753175613,0.594932294387714,0.486917732888292,"KIRP"
"ZFP28",0.978353221202244,0.999997466299377,0.999825433698561,0.993957586976142,0.966680869265844,0.998537711907899,0.925337440301814,0.99356636525514,0.993098672615812,0.907087406184628,142.710601079137,120.10185,137.2168,170.44195,87.66935,5.71974488493755,35.6557147459773,NA,31.99385,27.14405,71.26335,47.509475,137.2168,154.445025,74.097325,203.8083,172.3861,137.2168,186.438875,101.241375,186.14661875,141.965008965517,180.98815,125.3398,165.63615,196.55285,71.26335,198.6753,6.30504573877567,5.53960967998204,0.762651558856302,0.692530422571864,-0.390904027510852,-0.530050645343587,"KIRP"
"ZNF585A",0.83732366820881,0.923706829228792,0.996168280784154,0.999947790646094,0.993603166441793,0.97485508960241,0.454429299314722,0.886514048306247,0.998339612999375,0.807785838709418,121.511978417266,102.404633333333,84.7896,117.6127,68.67265,2.66387768901778,22.1060990585957,NA,39.3985,16.90255,92.9412,67.726275,84.7896,97.91345,60.221375,150.259425,124.641925,84.7896,137.31195,77.123925,148.875175,120.562318275862,155.19495,114.8218,134.853175,169.4267,89.996125,149.7999,5.14328112845786,2.61655413990682,0.809821505001503,0.739855259465595,-0.304324140256447,-0.434685036139863,"KIRP"
"ZNF138",0.993488385378852,0.990759314760458,0.998891498920594,0.848332007969327,0.809427404102741,0.870912073811488,0.43576616757961,0.712761724753739,0.97365257874064,0.305652427765491,151.657636690647,140.39235,121.6828,198.52395,73.18015,3.9037771637257,26.8661013212654,NA,41.51275,42.34645,104.395075,100.0551,121.6828,177.767575,52.006925,188.703475,150.392475,121.6828,219.280325,94.353375,143.4901125,151.069113448276,130.35385,143.9111,121.054375,162.1947,104.192,187.284975,6.36514420129673,3.81624407195359,1.05281897697499,1.10400344907343,0.0742573988789541,0.142744679320208,"KIRP"
"ZNF429",0.994884016940571,0.995184882489441,0.999571397098934,0.999778218405792,0.999999054568276,0.999526146728988,0.445379575020149,0.713120775536964,0.964933816255813,0.822098128276508,147.100504316547,135.111316666667,118.4466,137.82795,58.98495,4.40379528482503,36.9375506733678,NA,57.36625,37.28715,95.8125,94.139125,118.4466,109.144825,40.341375,180.565175,116.146775,118.4466,166.511075,77.628525,174.13359375,145.882966206897,174.33215,136.6352,146.8173,197.023625,94.201475,179.6509,7.65216822437219,4.3198526104185,0.837764632689645,0.783763637401363,-0.255383114622137,-0.351509454018749,"KIRP"
"ZNF470",0.993527954502011,0.999965901265373,0.999997535975385,0.930276279419867,0.893877321181537,0.981326811958943,0.739634583113723,0.914978191082485,0.972403085354137,0.606197236717989,124.332793165468,114.151033333333,117.7994,157.7939,73.33205,3.52262861489056,30.202505347754,NA,26.5379,20.80065,82.25695,77.925925,117.7994,144.52495,62.931725,157.1178,132.960675,117.7994,171.06285,83.732375,201.211365625,123.886457241379,201.66855,118.7016,168.720075,242.137775,82.25695,155.82345,8.49125910558722,3.44379484891348,0.615703078484483,0.588597478387185,-0.699693312913551,-0.764646733251418,"KIRP"
"ZNF100",0.895329870086647,0.998286550999137,0.999994738185728,0.98809111826262,0.902628588329405,0.984411490476167,0.665704308820366,0.484325331006337,0.845834531977018,0.97457278361889,129.386954676259,152.953233333333,148.2201,107.33435,69.23875,3.81267284994662,21.0078163892501,NA,7.54385000000001,27.74655,84.44725,121.2497,148.2201,103.562425,55.365475,165.561725,183.94325,148.2201,111.106275,83.112025,126.855490625,129.255872413793,125.14215,119.7068,99.4952,157.34225,85.793075,163.94295,6.78140265913697,3.69994480771316,1.01892217496434,0.956566592471042,0.0270438630044392,-0.0640626879641163,"KIRP"
"ZNF398",0.900623545640881,0.989744880745648,0.936743841186991,0.999795056568881,0.99826214116435,0.988490746979411,0.999856660551517,0.997946961800191,0.989245745502661,0.999999997111067,293.136858992806,249.93655,348.8673,278.62585,279.87435,7.02465013985413,61.7044965000269,NA,24.20495,96.60075,223.51205,171.931175,348.8673,266.523375,231.573975,338.5214,276.837675,348.8673,290.728325,328.174725,317.57686875,292.120295862069,322.75015,274.72935,282.4715,355.184425,219.180825,338.5214,8.07894859509991,6.86518681246888,0.919841224620264,0.851213701992083,-0.12054323830622,-0.232406720790593,"KIRP"
"ZNF498",0.999895586591705,0.89678892419867,0.936643733217579,0.999033432202061,0.998284092373745,0.902282038521814,0.96893316348745,0.970539083760983,0.803820859867064,0.998837675471705,454.164122661871,465.16895,618.123,420.9772,371.9676,10.7824626456562,115.148265475851,NA,79.352,125.9388,329.37535,302.1837,618.123,381.3012,308.9982,542.103775,465.799425,618.123,460.6532,434.937,351.208846875,453.84766137931,349.54015,423.62675,324.876725,385.785,327.8635,541.06695,8.44025182798822,10.6166493240426,1.29224438796908,1.21195447790476,0.369878936881224,0.27733551091116,"KIRP"
"ZNF441",0.801839178311631,0.998206794658904,0.999901593880822,0.999219469782275,0.938466708220893,0.995217257955426,0.57416156529947,0.949659183820683,0.972909395168368,0.736526866627507,248.685917625899,186.58825,207.767,272.1433,105.81525,8.20384932549062,30.2910197568163,NA,64.9206,80.31085,161.0145,145.237075,207.767,239.683,65.659825,315.222125,219.2741,207.767,304.6036,145.970675,263.702359375,246.071382068966,252.03705,216.3838,200.990275,308.8788,155.201325,311.29715,14.8153045615277,7.95792384214855,0.933140616004265,0.858539647246308,-0.0998335960973581,-0.220043335657164,"KIRP"
"ZNF420",0.610055420527443,0.997919775369109,0.999055266469993,0.983826635405628,0.759811771370804,0.980000523084566,0.638667686163818,0.989053093349501,0.982357775616296,0.653465340204318,78.0935176258993,55.37315,66.0194,92.69,40.2341,2.32364656321559,12.2763336138754,NA,29.759,8.2585,50.268475,35.127975,66.0194,77.8105,36.10485,99.552675,66.708625,66.0194,107.5695,44.36335,124.406528125,77.4124651724138,128.65325,73.31515,108.984275,144.0607,49.502675,98.999925,4.84825106162179,2.26145135858884,0.622254043571026,0.569866287870691,-0.6844243946374,-0.81130464658469,"KIRP"
"ZNF763",0.790815437058952,0.996919050324635,0.94380189774553,0.988418950563808,0.999895724040927,0.979892976097126,0.973628369694633,0.999999313881013,0.969158045989703,0.999987748015784,85.9957183453237,64.1020833333333,102.2654,69.72445,65.69965,2.8329943463843,11.0461462636347,NA,46.79955,17.73615,52.781825,46.18265,102.2654,46.324675,56.831575,108.868275,81.3478,102.2654,93.124225,74.567725,113.16063125,85.3282172413793,111.57695,80.36415,93.10345,132.401275,52.591525,107.984425,6.1962794891426,2.74411357914587,0.754045079978991,0.720257633857172,-0.407277318451762,-0.473415048603889,"KIRP"
"ZNF679",0.0644031610077433,0.99999120974624,0.814086998683509,0.999965191427305,0.605173412579114,1,0.999965191427305,0.605173412579114,1,1,0.110269064748201,1.63645,0,0,0,0.0790199302311547,1.55666251614365,NA,0,0,0,0,0,0,0,0,0.3045,0,0,0,0.00944375,0.139563793103448,0,0,0,0,0,0,0.00944375,0.082275562380418,14.7784294484128,NA,3.88542105264068,NA,"KIRP"
"ZNF682",0.0088460727729377,0.999437876940749,0.577984845601653,0.907402472108445,0.108731801561427,0.997686153334211,0.905145607169149,0.107339587303479,0.997581193358947,0.999999999906593,79.4929284172662,173.646633333333,64.0777,37.06635,36.7575,3.91308500906216,72.3876777154725,NA,29.42475,18.8664,38.0352,57.390675,64.0777,22.353975,27.3243,103.03075,211.48855,64.0777,51.778725,46.1907,53.012234375,80.7300417241379,51.89235,58.94815,39.6311,62.81325,38.2773,103.03075,3.21827062238768,4.086275258495,1.52285680231976,1.13596994547366,0.606780288315066,0.183924665749559,"KIRP"
"ZNF772",0.491536434229441,0.999991527050268,0.958989683079421,0.891374137121097,0.999999965215767,0.975982407874322,0.990075440688153,0.738901986698317,0.999584598777835,0.863617948907339,152.106654316547,97.1535166666667,158.5761,98.4873,179.5964,4.97292228834611,26.344001106557,NA,88.1486,2.7409,97.50265,38.057125,158.5761,54.413,178.22595,193.081175,147.513475,158.5761,142.5616,180.96685,232.434475,150.753143103448,224.69345,145.34975,197.39775,257.741925,97.31925,189.099125,11.5739331974821,4.84321786682842,0.648583404434511,0.646880227260741,-0.624635985441993,-0.628429479320128,"KIRP"
"ZNF257",0.043468371234504,0.997276194337212,0.942308191925831,0.905298312509029,0.966260721076203,0.999333461202199,0.996097101677061,0.415491736538696,0.988527817375047,0.903059968499709,18.7319190647482,41.12525,25.2427,30.8034,13.6724,1.09516471030731,21.6810236471551,NA,14.6212,4.1558,6.95265,9.722725,25.2427,23.4928,11.5945,23.933775,41.302375,25.2427,38.114,15.7503,24.694378125,19.2846968965517,22.67555,14.45075,16.25865,31.79235,6.999925,24.235275,2.13065914106833,1.14698581630507,0.780934705014027,0.637283329401051,-0.356726167122506,-0.649993172886714,"KIRP"
