"gene","p-adj-Cluster 13 (HNSC-LUSC)-BRCA basal-like c8","p-adj-Cluster 14 (HNSC)-BRCA basal-like c8","p-adj-Cluster 14 (HNSC)-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 5-BRCA basal-like c8","p-adj-Cluster 5-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 5-Cluster 14 (HNSC)","p-adj-Cluster 6-BRCA basal-like c8","p-adj-Cluster 6-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-Cluster 14 (HNSC)","p-adj-Cluster 6-Cluster 5","p-adj-Low purity c2-BRCA basal-like c8","p-adj-Low purity c2-Cluster 13 (HNSC-LUSC)","p-adj-Low purity c2-Cluster 14 (HNSC)","p-adj-Low purity c2-Cluster 5","p-adj-Low purity c2-Cluster 6","mean-BRCA basal-like c8","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 14 (HNSC)","mean-Cluster 5","mean-Cluster 6","mean-Low purity c2","SEM-BRCA basal-like c8","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 14 (HNSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-Low purity c2","Q1-BRCA basal-like c8","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 14 (HNSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-Low purity c2","Q3-BRCA basal-like c8","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 14 (HNSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-Low purity c2","count-BRCA basal-like c8","count-Cluster 13 (HNSC-LUSC)","count-Cluster 14 (HNSC)","count-Cluster 5","count-Cluster 6","count-Low purity c2"
"ZNF167",0.999562725308725,0.998331186796406,0.734156978259391,0.999398389639008,0.999999999925978,0.292159178745604,0.999916008734998,0.999861015979486,0.497136783207449,0.991589191342798,0.999677720309769,0.999999927225747,0.652204094683633,0.999999807476971,0.999915956481494,38.2914,59.91322,10.69275,59.5137114285714,52.5546130434783,57.9606,NA,33.2006894797442,2.94204077002682,5.24707369591257,13.039171380645,7.66144526751597,38.2914,6.0514,6.168975,29.697575,14.42285,53.1693,38.2914,118.6711,13.788325,77.6401,60.940975,68.482475,1,5,8,70,46,8
"ZNF565",0.870188209944497,0.717068958423517,0.996987122856553,0.986763305710545,0.813185992685508,0.21436741303111,0.994790649172703,0.680197090756189,0.126126354965431,0.989216309375118,0.78681182875444,0.999866196702936,0.999848890679499,0.390785418529638,0.25166669681266,95.5708,53.30694,44.0516875,73.0895585714286,77.1396956521739,48.4331375,NA,9.26145690086608,5.33698128213605,4.38015117347032,5.17672873920992,8.2234220756268,95.5708,32.9047,33.027725,46.604175,52.3378,38.592925,95.5708,69.5874,50.72485,93.047875,93.97585,47.391975,1,5,8,70,46,8
"ZNF34",0.997872059350158,0.997678582368953,0.547753301084687,0.997350410332208,0.999999987125137,0.126592363391892,0.998990829601219,0.999935868988617,0.228817137416209,0.997920754626471,0.999986354668153,0.993737531275735,0.793134931419204,0.967662714081251,0.99341603975272,90.4191,117.98016,63.2425375,116.949747142857,112.19745,99.95365,NA,29.3766999238274,10.1248934357697,6.91567493719859,9.06244689225405,11.5206020808686,90.4191,84.8775,46.86685,77.396775,73.638525,79.35655,90.4191,135.7802,82.9293,146.9655,123.462375,130.3347,1,5,8,70,46,8
"ZNF140",0.999996376678611,0.999999984669415,0.999986683618281,0.993059550173247,0.655090594447058,0.573408606673176,0.991310406555297,0.629750239354343,0.548673076887617,0.999984642310868,0.999590817711504,0.964536766827497,0.97517020469689,0.988062628056077,0.981687079956681,336.8997,305.61192,326.76045,471.920291428571,479.166315217391,415.6195,NA,66.3810409352053,39.3666481985885,24.4652250523885,44.9026978406248,56.7918341334858,336.8997,217.0953,283.09165,313.824025,323.165825,326.145925,336.8997,340.1265,355.175775,540.56135,518.6022,567.7224,1,5,8,70,46,8
"ZNF658",0.999999996541116,0.834474978928582,0.202818887491553,0.901954883651327,0.184619540315893,0.990717328983052,0.902083436226471,0.197201248273519,0.992342546886257,0.999999999693952,0.912478963960861,0.380066510819682,0.998629231658871,0.999999842683427,0.999999937177424,81.4094,82.47452,39.9440625,47.2446785714286,47.1310586956522,46.4657625,NA,22.0077267465634,11.7868373369095,4.22373826005996,3.88175894010782,8.92051959493106,81.4094,52.0024,17.866625,24.4768,31.495425,29.061375,81.4094,94.0111,46.0127,53.508525,59.73505,62.972575,1,5,8,70,46,8
"ZNF765",0.916740370436071,0.841064763649166,0.999721659117313,0.996244981789939,0.789627530106626,0.324017923512226,0.995754540223299,0.817916938312985,0.376175424842125,0.999999549371624,0.998506309219257,0.85317017603987,0.562721601071955,0.999975702627043,0.999940796416909,352.9885,196.3608,172.8090625,281.672768571429,279.52312173913,291.0832625,NA,59.7933992384862,20.1411931273052,18.6845328841288,18.0698544562203,64.7356935447156,352.9885,107.7536,136.696,171.2964,201.330525,166.953375,352.9885,233.5703,212.06655,327.493125,319.56765,372.345375,1,5,8,70,46,8
"ZNF124",0.99994611402421,0.999779464705167,0.999997136805891,0.923792208989947,0.573902320710589,0.432462922571192,0.923087343079895,0.583932215075122,0.452806874753262,0.999999995781696,0.926338116692366,0.722170251317855,0.681158333117638,0.999996884727341,0.999998676768006,29.9252,45.02474,49.3788625,95.4772442857143,95.8701652173913,98.37635,NA,5.72570327013197,7.81528947468947,7.33883799521892,10.8407076709345,36.7642157297448,29.9252,37.1672,37.955375,52.350175,46.5203,33.933775,29.9252,50.2092,57.54055,121.70115,115.264825,122.077525,1,5,8,70,46,8
"ZNF569",0.999076880698529,0.999875138925441,0.851069233133054,0.999844474021818,0.999569135510375,0.731645767915884,0.999659994774825,0.999937450055821,0.680117433424113,0.999885987754214,0.955381634290606,0.948891723512932,0.184166672712103,0.502728850229609,0.610722284149193,68.2166,103.02812,45.821975,90.4498814285714,94.3841543478261,146.4901375,NA,26.7889026886209,20.2882247070433,7.52596571725636,15.5417664965568,53.9206522603318,68.2166,92.5003,5.9396,55.248525,38.96795,57.688475,68.2166,138.0495,67.21955,118.78095,103.985825,150.434025,1,5,8,70,46,8
"ZNF777",0.97784680595504,0.999582323392581,0.963653143302754,0.921464356858965,0.998331200233412,0.489097701691016,0.943460695481933,0.999854904931314,0.645778012763734,0.998787172579002,0.947938397724404,0.999849386179795,0.824167602112081,0.999994946082819,0.99999978345823,425.0664,553.95466,478.7780375,585.148857142857,573.179154347826,577.40595,NA,112.426383588456,57.0394289986382,13.5963318627155,30.9336355411991,45.6938379580723,425.0664,462.642,404.471225,519.362975,441.2236,456.459875,425.0664,783.1133,565.626425,628.0579,639.040125,668.093975,1,5,8,70,46,8
"ZNF605",0.999661561036376,0.979232513397959,0.973540501377367,0.998504015784412,0.598591331293008,0.0242803476893738,0.99946301882233,0.720384700837375,0.0535544247009855,0.998534534462264,0.999999819415103,0.997486065463436,0.734899875631611,0.789413663028055,0.897611378847872,354.5974,290.88894,207.1481875,434.134282857143,419.208789130435,341.0668,NA,56.4619595115118,19.2157281904827,24.4145284572015,29.9611227097021,42.7431776449094,354.5974,224.2814,193.516675,294.852975,243.5097,226.783525,354.5974,269.8632,240.509925,542.189525,541.036,419.511575,1,5,8,70,46,8
"ZNF799",0.999999722038616,0.999914756262946,0.999741739480616,0.978624060426253,0.50378510480121,0.104070496638814,0.981252968815001,0.549136691129173,0.135773016824533,0.999998681377063,0.99999222773242,0.998660750955424,0.970382531487733,0.628787302788389,0.685621490003607,99.7506,89.59428,68.67745,193.697928571429,191.294126086957,118.9267625,NA,27.7662333814185,5.50064708745383,16.2338153349849,20.6388802285207,17.2273179193576,99.7506,43.5224,58.4809,107.04305,110.06245,105.89585,99.7506,102.2116,78.80585,244.149425,218.4208,140.233925,1,5,8,70,46,8
"ZNF782",1,0.999685910628417,0.993456264887957,0.99999454801228,0.999705997036236,0.996454311273716,0.999793449955298,0.99138967428153,0.999998368183194,0.974189088462298,0.999999062664025,0.999975093990541,0.998003705281762,0.99999906532785,0.997257072551541,33.4647,33.35238,42.8871,37.4095685714286,41.7091673913043,36.383225,NA,2.30288456341172,9.87656039194386,3.84205541776511,4.36214399367182,6.25192016708667,33.4647,28.422,30.19395,22.16905,23.350675,24.261575,33.4647,36.0666,50.927725,41.074675,53.40415,39.7789,1,5,8,70,46,8
"ZNF846",0.707615926354571,0.54418420829291,0.998902633958532,0.946799385800545,0.703547855293424,0.174552070992848,0.88809226212125,0.913872908433314,0.461463917388067,0.916453190150339,0.667168404964751,0.999999994564148,0.998657019298349,0.447580470281827,0.789810117831821,204.9714,69.3648,50.465525,126.933297142857,110.486356521739,67.7498375,NA,11.22575171964,12.2650623116865,11.7889467106392,12.0187309102746,9.8501311961701,204.9714,53.1978,33.1188,55.86325,65.33035,55.317475,204.9714,87.8328,55.044175,160.517825,129.06575,84.793575,1,5,8,70,46,8
"ZNF136",0.340899756217292,0.192872357112925,0.997574460083123,0.585302982818265,0.82011170996742,0.235793924340975,0.500674860391502,0.940211785098518,0.465087307113122,0.979397774917099,0.604461151936675,0.945192170112414,0.635929406580364,0.999989257484068,0.99994266030323,287.3462,129.29002,110.802575,170.197387142857,160.420286956522,166.1877,NA,32.2195617518364,10.7230647799456,9.06255951818729,10.0655533467129,28.3196316013039,287.3462,65.5738,96.993125,114.017575,113.1017,144.753925,287.3462,165.8468,119.459275,214.74345,201.9044,170.8206,1,5,8,70,46,8
"ZKSCAN5",0.999253474927436,0.706473300807783,0.013284999205472,0.939158102427126,0.0555076343063235,0.615985040239859,0.985883038375973,0.226279332683283,0.232322734752976,0.728555011807277,0.972496851395454,0.289534187297935,0.718773833538653,0.999556892277567,0.9989172603254,438.2592,481.01198,270.675475,335.480361428571,364.709345652174,348.5667625,NA,86.0086606150183,29.3315994361685,10.0908994743804,20.0872989114322,37.7840770764378,438.2592,476.9874,198.108,274.2313,271.74645,250.722325,438.2592,542.6965,300.7193,408.339225,405.437675,415.02835,1,5,8,70,46,8
"ZNF33B",0.999908609944116,0.999999742676102,0.99960054520214,0.999986410780497,0.948828022375155,0.988959226984457,0.999719167312672,0.855279045713435,0.929250618311969,0.980442423647353,0.999978767279291,0.973139256503818,0.995515302292147,0.99999983966846,0.999723242262763,586.598,496.55608,559.8101875,642.957508571429,690.965795652174,651.5314125,NA,112.870351331248,60.8228042195566,41.3267462568319,57.4483204014083,146.713354682342,586.598,273.0306,447.612625,433.72745,428.608825,428.1607,586.598,659.8924,655.4293,744.2572,810.7658,629.244275,1,5,8,70,46,8
"ZNF431",0.624367424346337,0.240116091682452,0.87684912382056,0.545379575634818,0.999999990685554,0.508407994912695,0.491852464348682,0.999988014771651,0.688677574031645,0.997116447626944,0.384687738871264,0.990849997226016,0.992184270321946,0.928934497519537,0.981045713195804,420.5615,205.21178,125.671925,207.336812857143,196.13785,162.16085,NA,42.8423140664624,26.3752416150054,17.7062849881053,15.1511759037618,20.5339932723068,420.5615,151.8231,63.068425,122.626075,136.765675,115.695075,420.5615,276.0968,171.5011,238.1218,237.601175,197.71595,1,5,8,70,46,8
"ZNF418",0.998963926856779,0.945137483595887,0.931975461886328,0.999774936804607,0.999699734172196,0.457541182467794,0.99988452362908,0.999168466656916,0.430355022677673,0.999972036241665,0.996282833541257,0.999962601604098,0.953958460282214,0.986029122345574,0.977654600263077,104.899,64.3376,11.31065,77.6299757142857,80.9994826086957,53.606025,NA,37.2040297618417,4.31152707037442,11.9777016934167,15.8657618084614,17.7982202482414,104.899,3.0257,1.256825,10.5774,9.37435,6.611925,104.899,80.5809,15.822775,95.689575,98.76845,77.5709,1,5,8,70,46,8
"ZNF700",0.999999999898371,0.999619268508282,0.994129356482463,0.999989767698972,0.999214960360053,0.796998036263687,0.998467737092329,0.941672483278447,0.383655902428547,0.726297764624302,0.999999578123978,0.999996835081557,0.996512062547573,0.989162409381956,0.783964339861304,296.3559,291.79462,204.2002625,338.452984285714,413.362858695652,272.967775,NA,75.818056135728,22.7486241722827,25.3140842057682,58.3777736432091,56.6896669409103,296.3559,185.2112,178.832025,200.85795,229.416375,167.20235,296.3559,313.8075,241.48165,366.678075,422.043875,321.9564,1,5,8,70,46,8
"ZFP28",0.999927239771177,0.999997868083298,0.99992466210923,0.948419983330682,0.718559454210629,0.297472940979456,0.992008398075496,0.976708288742599,0.817177953081337,0.589726314380395,0.956024288192919,0.850462982668688,0.608817540170337,0.999999994484682,0.96093671702316,34.7518,62.17944,47.804775,136.549841428571,101.705369565217,137.9433625,NA,55.9090681750429,20.174653601007,14.5295951844456,15.4010918773789,43.9677782437359,34.7518,4.2431,7.519975,45.945525,14.935675,61.82725,34.7518,12.8055,75.954175,177.569775,160.1647,164.88575,1,5,8,70,46,8
"ZNF585A",0.999999999998231,0.999998361120996,0.999950513272676,0.999203801109517,0.972835929499079,0.805795939273027,0.977845914353937,0.631080878781208,0.239396780770823,0.356187142933796,0.992042758591314,0.89207206812321,0.694259858818987,0.983150042612129,0.999580159406759,111.0128,111.57684,102.512775,139.203562857143,168.597591304348,159.1952625,NA,13.3008121783822,16.5253241063716,6.44757621469325,16.2450036611359,25.7650569883552,111.0128,90.3787,74.467125,103.2675,108.924925,120.319475,111.0128,132.018,129.619425,169.6107,182.232425,187.73505,1,5,8,70,46,8
"ZNF138",0.999999692528249,0.996260057646633,0.970346602392137,0.999510472041444,0.950599040267282,0.207776734798089,0.999999996727898,0.999997957032749,0.787899734677336,0.418567129987384,0.999984327377568,0.997827459288998,0.730496843955746,0.998359554161624,0.995056986996781,219.1296,205.89838,132.731925,272.891214285714,214.21082173913,247.3192875,NA,47.8920274354866,21.7113629557424,24.7028416818067,14.4565287030466,45.2468504709737,219.1296,142.7535,75.10215,168.03125,130.556175,130.923525,219.1296,242.9921,190.9726,297.103825,268.486475,321.9033,1,5,8,70,46,8
"ZNF429",0.0318650515093678,0.00665939476190425,0.973999267403993,0.121697529034511,0.524066200559529,0.0161421308551326,0.102254705408688,0.660863958415919,0.0394517221319738,0.997706748364333,0.112654639296954,0.883522933495647,0.288780783369421,0.99740680713013,0.999918612038021,331.1077,66.23634,32.0576,129.089564285714,122.374297826087,115.5403875,NA,22.3832131309292,14.8692621274321,10.2286232467083,11.5328880962424,20.6120585478452,331.1077,26.1134,5.88295,67.485025,68.1061,98.353325,331.1077,106.5043,35.23615,180.317625,176.893575,143.997175,1,5,8,70,46,8
"ZNF470",0.9992490295515,0.991137108143107,0.998140023926579,0.996835119665852,0.419169360907684,0.0387807148221123,0.999987141861795,0.855587941483969,0.314402024948997,0.52721390197147,0.993192758860231,0.515275315222783,0.144085613937339,0.999612868182745,0.859692909724824,94.924,58.60778,35.8009375,139.966854285714,109.607667391304,150.7668875,NA,38.2117679064631,14.7501817569423,11.8945699831554,12.5757118569424,42.6430535911831,94.924,6.3647,5.935,87.640575,48.596975,74.800375,94.924,49.9057,52.2299,177.230725,163.6769,183.251775,1,5,8,70,46,8
"ZNF100",0.879874336517371,0.543490024438108,0.910635180880633,0.974369927130461,0.928238318593927,0.0716579074269816,0.947950447340294,0.98690933864577,0.195194490230662,0.976299638092836,0.941686854862139,0.9984488007517,0.578781553620346,0.992963823558545,0.99996935097352,343.3352,173.46186,91.6461375,236.310611428571,216.49767173913,206.5199875,NA,38.9777539214306,21.4869141295176,19.536675650713,17.4077568330291,39.6197958952089,343.3352,100.3917,62.369925,134.645625,126.20295,145.752525,343.3352,223.003,105.54255,293.3161,282.01125,256.846475,1,5,8,70,46,8
"ZNF398",0.999237795286089,0.98634630307362,0.994592113361074,0.999995060685601,0.872090346029098,0.240850290306143,0.999948884129867,0.801909455896498,0.179634953387223,0.998440049557708,0.999988172713727,0.99866790166078,0.893850267321752,0.970447032659362,0.928292404232435,578.8754,473.0697,390.0907125,613.937472857143,635.19862826087,534.8683,NA,73.1726869749294,49.345129184831,35.5022369911767,38.8707831693735,70.2433893932706,578.8754,474.1042,249.605275,435.4132,438.0314,369.93405,578.8754,528.3921,498.27855,691.726775,746.796825,702.922525,1,5,8,70,46,8
"ZNF498",0.975863375973913,0.994016412028231,0.147000551036435,0.997294452537786,0.0689276537062967,0.999623880708937,0.996969575091095,0.0723932698691455,0.999816505126928,0.999999782798617,0.981434087004745,0.0748300651369224,0.999493894101117,0.975724090597364,0.982502514185114,398.3589,486.46388,335.6212,348.022298571429,346.617456521739,317.9662,NA,54.5052744769018,68.8664109795811,11.7435463148367,15.2039161669155,35.3258167974823,398.3589,391.0741,233.31105,272.140625,273.5386,278.79725,398.3589,578.8481,362.910625,419.1906,410.34885,354.885325,1,5,8,70,46,8
"ZNF441",0.882759256045153,0.870939105881517,0.999999999935063,0.99974721194528,0.363318801105552,0.15467216259676,0.999850064099309,0.348583032505127,0.151260867078106,0.999990314338753,0.987119499756797,0.945973992912066,0.913799737587922,0.891188588250764,0.873036908148474,154.1308,61.87452,62.46735,132.147017142857,134.290191304348,101.3317375,NA,11.4234930735043,7.2389431291305,10.0860720457358,11.4452708217861,15.4095530828506,154.1308,42.7891,52.003275,79.487225,83.1925,80.755375,154.1308,78.9222,76.621975,151.77925,150.45355,114.546475,1,5,8,70,46,8
"ZNF420",0.996728652047653,0.975835246221546,0.997361233050984,0.99996316694709,0.978936749550771,0.60076624577607,0.999999758054159,0.800268266515177,0.223524209120818,0.731773624269883,0.999999916161591,0.906708341378169,0.533979612786023,0.983962635264262,0.999999997541953,132.25,82.00952,57.020325,113.834707142857,138.990091304348,137.970475,NA,20.0874273789453,11.5484131208539,8.01276875708897,19.189250831755,44.064763622819,132.25,77.6493,42.842675,68.6877,78.355025,62.200325,132.25,112.7508,73.5517,135.31945,144.82335,171.967975,1,5,8,70,46,8
"ZNF763",0.987085247294538,0.966214782922022,0.999855499707013,0.99997790035998,0.401337769947724,0.0715558064174866,0.999991366731188,0.460459227423955,0.102865587058335,0.999987050575277,0.999999585425316,0.881057750069627,0.638130646136729,0.982876031553335,0.991256852378841,59.8504,19.7483,11.585425,69.7173657142857,68.0474782608696,55.1716875,NA,7.29046324838141,2.62755841601163,6.1905370897569,10.4830876250434,11.9850645634687,59.8504,11.8961,7.9383,26.293,33.172075,37.668325,59.8504,20.6137,16.6285,93.99935,83.502125,68.1542,1,5,8,70,46,8
"ZNF679",0.990722585834435,1,0.856189434998233,0.999999458555483,0.813337399140091,0.99992439350375,0.999999999750564,0.749030110541594,0.999999968122125,0.999365850265594,0.699213840257042,0.644173804102082,0.0308621641449619,0.00218266154596669,0.00169761863463291,0,3.08626,0,0.387788571428571,0.0836652173913044,7.1734125,NA,2.94333097996131,0,0.162560694224021,0.0472355598891601,6.7932431977464,0,0,0,0,0,0,0,0.5803,0,0,0,1.023475,1,5,8,70,46,8
"ZNF682",0.998662603973957,0.984593765918978,0.996626352143443,0.999997317744171,0.98180939947134,0.595336790225518,0.999995738671856,0.985694198805002,0.642026996062949,0.999999878643293,0.99973084355991,0.999904169099753,0.96367908270508,0.995690371269152,0.997167544832076,202.3972,86.40538,13.145575,172.123348571429,169.054723913043,121.60995,NA,40.9920136452505,7.77463376723004,26.3677217134724,52.8423516812223,41.8296617601673,202.3972,50.486,2.80585,54.43315,54.497025,43.1038,202.3972,89.0138,10.267975,200.45605,172.705725,173.95705,1,5,8,70,46,8
"ZNF772",0.999998781101249,0.999575893434589,0.998644059708166,0.978342919786328,0.755431896859409,0.894438452276865,0.991894535073456,0.907074414925924,0.984935197280554,0.976313315015263,0.999018734665876,0.99567430703469,0.999995486065504,0.94686233939864,0.995890885302073,99.4288,111.63524,137.9204625,183.648754285714,167.450554347826,145.1649875,NA,41.146776917173,30.0780871360515,14.7611229402651,16.6158860762534,26.6739475089354,99.4288,59.4038,78.114775,121.740175,91.2854,99.806675,99.4288,98.3837,188.62385,202.432425,238.07825,163.707725,1,5,8,70,46,8
"ZNF257",0.999150580453882,0.82081463007472,0.60542404734297,0.999077070726397,0.999999922731134,0.131409511680939,0.972350308012362,0.966508336279449,0.737906160560722,0.27928257615013,0.995234650380763,0.999795322671627,0.661670859671832,0.996644904723291,0.992021004590113,102.9684,73.4867,6.335325,75.3956814285714,45.5021673913043,62.0212125,NA,28.7117546135376,2.10919253657396,10.5797169106558,8.06693685139991,23.4391081154555,102.9684,17.9893,2.662475,18.702775,3.662575,24.15005,102.9684,114.0002,8.304325,94.042075,58.80805,93.879675,1,5,8,70,46,8
