"gene","p-adj-BRCA nonbasal-like c7-BLCA nonsquamous-like c1","p-adj-GBM-like c6-BLCA nonsquamous-like c1","p-adj-GBM-like c6-BRCA nonbasal-like c7","p-adj-RNA cluster 2-BLCA nonsquamous-like c1","p-adj-RNA cluster 2-BRCA nonbasal-like c7","p-adj-RNA cluster 2-GBM-like c6","p-adj-RNA cluster 3-BLCA nonsquamous-like c1","p-adj-RNA cluster 3-BRCA nonbasal-like c7","p-adj-RNA cluster 3-GBM-like c6","p-adj-RNA cluster 3-RNA cluster 2","p-adj-RNA cluster 5-BLCA nonsquamous-like c1","p-adj-RNA cluster 5-BRCA nonbasal-like c7","p-adj-RNA cluster 5-GBM-like c6","p-adj-RNA cluster 5-RNA cluster 2","p-adj-RNA cluster 5-RNA cluster 3","p-adj-squamous-like c4-BLCA nonsquamous-like c1","p-adj-squamous-like c4-BRCA nonbasal-like c7","p-adj-squamous-like c4-GBM-like c6","p-adj-squamous-like c4-RNA cluster 2","p-adj-squamous-like c4-RNA cluster 3","p-adj-squamous-like c4-RNA cluster 5","mean-BLCA nonsquamous-like c1","mean-BRCA nonbasal-like c7","mean-GBM-like c6","mean-RNA cluster 2","mean-RNA cluster 3","mean-RNA cluster 5","mean-squamous-like c4","SEM-BLCA nonsquamous-like c1","SEM-BRCA nonbasal-like c7","SEM-GBM-like c6","SEM-RNA cluster 2","SEM-RNA cluster 3","SEM-RNA cluster 5","SEM-squamous-like c4","Q1-BLCA nonsquamous-like c1","Q1-BRCA nonbasal-like c7","Q1-GBM-like c6","Q1-RNA cluster 2","Q1-RNA cluster 3","Q1-RNA cluster 5","Q1-squamous-like c4","Q3-BLCA nonsquamous-like c1","Q3-BRCA nonbasal-like c7","Q3-GBM-like c6","Q3-RNA cluster 2","Q3-RNA cluster 3","Q3-RNA cluster 5","Q3-squamous-like c4","count-BLCA nonsquamous-like c1","count-BRCA nonbasal-like c7","count-GBM-like c6","count-RNA cluster 2","count-RNA cluster 3","count-RNA cluster 5","count-squamous-like c4"
"ZNF461",0.994510884327614,0.348812886094935,0.704697375474367,0.700233287631615,0.999999996755985,0.106932222427652,0.929424788861771,0.874593996523652,1,0.640090269837262,0.999011304590295,0.999999675788416,0.796515877069635,0.999990742828687,0.920278121475683,0.00462600059174523,0.999999867912089,0.0107398884277243,0.99999993551555,0.521637045300505,0.999959133017552,114.479793421053,77.5161,175.09195,74.0023,175.758,87.3016,71.4766714285714,6.71784561461285,NA,60.5742730885605,16.3365879636171,NA,NA,6.74637884996238,76.2548,77.5161,82.2957,51.7799,175.758,87.3016,50.21345,148.91595,77.5161,238.6449,95.8061,175.758,87.3016,85.522,76,1,4,5,1,1,35
"ZNF181",0.999325162368618,6.42326490885026e-08,0.155406451501149,0.981922643870389,0.987875493964816,5.20819854032961e-06,0.999994557143831,0.999996951314633,0.0914058474999152,0.998340713581364,0.999252985541314,0.994868870396644,0.0176624108946751,0.99999998286783,0.999167526278768,0.157544665637236,0.961514330852881,1.21556908982967e-09,0.999953954574248,0.991906151487073,0.999999998104498,161.655363157895,198.7152,429.483275,130.69382,177.9481,123.9316,119.595277142857,9.31441551852408,NA,123.073378362872,25.986804142245,NA,NA,8.04623550649628,97.373,198.7152,231.1298,95.0647,177.9481,123.9316,84.6453,211.938375,198.7152,619.539975,121.9379,177.9481,123.9316,145.8051,76,1,4,5,1,1,35
"ZNF44",0.998599747759079,0.927491981644628,0.999999999610722,0.975494585208209,0.999999887422323,0.999984644431217,0.998091994492573,0.999999999992988,0.999999999999349,0.999999557680058,0.996353691681195,0.999999990745383,0.999999999120121,0.999995555873765,0.999999998929543,0.092562805760798,0.999999999218514,1,0.999883440476908,0.999999999998263,0.999999998571035,566.134631578947,180.7281,147.144325,265.43366,158.9542,108.6691,146.510011428571,105.683464977626,NA,17.9780623123654,129.944575089792,NA,NA,11.6521455189197,165.126525,180.7281,120.402875,124.1909,158.9542,108.6691,99.60405,483.357825,180.7281,172.83315,163.1358,158.9542,108.6691,174.1812,76,1,4,5,1,1,35
"ZNF790",0.977834160347402,0.995560950842349,0.937383146638252,0.325516530661411,0.999999714119181,0.43873208640976,0.999999931392426,0.993512257793725,0.99999362731878,0.953454163837877,0.998416686582732,0.999984862756236,0.987827087228125,0.999519478069764,0.999408006691338,0.0115093236268584,0.999999095109485,0.439493135111316,0.996971093274492,0.984588255129872,0.99999675822059,110.063840789474,65.9529,126.649875,59.15896,114.9819,83.0281,73.5805285714286,6.3212757896988,NA,45.2010172883564,14.217293720065,NA,NA,6.21537044664284,73.13905,65.9529,75.612575,47.4011,114.9819,83.0281,48.65655,132.40085,65.9529,151.93375,89.4956,114.9819,83.0281,97.499,76,1,4,5,1,1,35
"ZNF677",0.99935919518381,0.999353235952595,0.999994765515488,0.708063130980046,0.999981376028237,0.99047339710964,0.968105544971338,0.999876528355017,0.995872015962505,0.999995732603508,0.938037881471279,0.934314146468245,0.906950226587254,0.661861361847998,0.794163790892908,0.0372395448424461,0.999996960943289,0.98769940288274,0.999997175129409,0.999949044141884,0.631331888064973,41.1125144736842,23.1263,31.931075,12.4422,4.1065,83.6386,15.8366628571429,5.40574214444126,NA,19.720024730477,5.37471930374043,NA,NA,3.18954185959662,6.557125,23.1263,1.558175,5.5619,4.1065,83.6386,2.0771,54.240775,23.1263,51.34105,10.0038,4.1065,83.6386,24.43345,76,1,4,5,1,1,35
"ZNF823",0.871598725738143,0.996110538542071,0.979646493026125,0.618944512067154,0.999460065916252,0.992615702075748,0.950782633429187,0.999997661290503,0.995849040503644,0.999991967562255,0.850250518198651,0.999999999854643,0.973792467807203,0.999060825532373,0.999993133115963,2.04886131283111e-06,0.999999919742397,0.682975485663494,0.985569606912813,0.999999254243643,0.999999141243373,343.713671052632,66.8094,274.06395,171.5886,120.4572,56.1661,88.6913542857143,29.9231307374473,NA,177.067886386185,51.3095685423099,NA,NA,7.16770824146243,186.826475,66.8094,73.89955,66.7425,120.4572,56.1661,57.0913,426.3611,66.8094,311.59225,257.6005,120.4572,56.1661,116.46635,76,1,4,5,1,1,35
"ZNF311",0.999999999962312,2.41209429774347e-06,0.130532715910135,0.998113786080406,0.999993776480918,0.000147901768338565,0.995454477317843,0.999476301883945,0.0316456964498191,0.999832909262577,0.999621770674409,0.999965430247985,0.0556798995970985,0.999999089276971,0.999998446193859,0.385383065490987,0.999416982459851,0.00014729613120501,0.799223370487734,0.942110104697653,0.982382382245272,34.6602960526316,33.4047,166.75465,23.23738,5.4753,15.873,53.8114914285714,4.23890668734552,NA,68.5890155211642,9.18788207550576,NA,NA,8.22236394700134,6.431125,33.4047,67.2798,15.3722,5.4753,15.873,20.58915,49.970625,33.4047,268.62295,21.9315,5.4753,15.873,75.54665,76,1,4,5,1,1,35
"ZNF347",0.979544252875298,0.999999575571037,0.992294604395444,0.840616520979648,0.999990277971967,0.983509838566882,0.675682355251751,0.585592926443736,0.738489132511142,0.397390483259922,0.999999621205249,0.992818337292838,0.9999975415419,0.993775708548403,0.939431805470622,0.299260560048278,0.999697972743642,0.990550833596844,0.999887237299371,0.393454342750308,0.997492085316194,154.93465,77.0878,148.840575,99.09568,303.3331,166.6667,113.648077142857,11.1007590163397,NA,66.8076340751611,15.7488219517017,NA,NA,13.3108328811404,99.8805,77.0878,70.245225,69.5793,303.3331,166.6667,66.97415,181.987625,77.0878,214.6756,130.9589,303.3331,166.6667,157.7403,76,1,4,5,1,1,35
"ZNF273",0.999956014940175,0.729487208085142,0.962453328768892,0.220269320610727,0.989794712029862,0.0846616658288849,0.961099234899306,0.99902720494155,0.704471272365027,0.999999784608673,0.999999924022872,0.999966196859905,0.996325796569351,0.930219232809044,0.988686468680485,0.00368483199917891,0.998911057493511,0.0545302287032917,0.994930598498249,0.99999693660738,0.976251146802058,248.952539473684,207.7088,362.07495,90.60042,108.959,263.1258,135.472565714286,19.1364755445081,NA,81.1719913318371,17.6785118189682,NA,NA,14.6045820636958,131.47405,207.7088,343.5755,65.0128,108.959,263.1258,77.49445,334.9186,207.7088,447.17605,108.1185,108.959,263.1258,170.98265,76,1,4,5,1,1,35
"ZNF84",0.984821023634995,0.842829956688101,0.840335383808102,0.426303638471268,0.999999871529397,0.217895479032328,0.810848991640229,0.713742358112056,0.995335574975,0.355090774587609,0.999223177387056,0.972236922038285,0.999996329164063,0.866183667648503,0.994774081682857,0.00629785983185305,0.999999998695338,0.10610794992295,0.999852124323978,0.352379241910909,0.891888965387772,707.6348,391.0064,974.130325,345.0713,1256.04,891.9414,410.777051428571,51.9087114102785,NA,348.476132299606,26.5122977221515,NA,NA,32.090231059592,433.59715,391.0064,632.85645,298.9611,1256.04,891.9414,278.4931,819.1392,391.0064,1099.262275,394.3876,1256.04,891.9414,539.08985,76,1,4,5,1,1,35
"ZNF667",0.999998876844869,0.477637825155506,0.949834276736868,0.891504528699153,0.99979995178848,0.25808274449007,0.996522891257202,0.999905854193972,0.788891729272516,0.999999998693431,0.292689626546999,0.624535287306167,0.919935502651173,0.152329704512554,0.412988825037192,0.967774890813893,0.999999999841887,0.295659836205989,0.987606774365544,0.999591881653086,0.212119408575824,64.8782842105263,50.1071,159.0303,11.4977,6.2966,279.6093,46.7208885714286,10.9655569852841,NA,113.99562134762,3.67624245106331,NA,NA,13.8700967540734,5.083875,50.1071,1.8842,5.5619,6.2966,279.6093,2.54845,78.1837,50.1071,232.1142,20.0077,6.2966,279.6093,54.62285,76,1,4,5,1,1,35
"ZNF649",0.97530893936241,0.994624147083927,0.929744061858046,0.685242752483278,0.999999502768604,0.682611876891231,0.798942093224639,0.999773805032022,0.704955452527832,0.996153536719049,0.999999998710681,0.994473602539894,0.999975489772545,0.991260632577963,0.945035811165265,0.038836410937685,0.999980178821594,0.527808099438819,0.99999021842187,0.987338595453273,0.993880112391749,229.279830263158,94.2184,280.764275,116.55546,13.1408,236.8742,132.62774,20.2751871257602,NA,101.397511390988,21.3260895831045,NA,NA,14.1917027740115,115.7809,94.2184,138.99585,90.0013,13.1408,236.8742,62.18835,280.415225,94.2184,358.755975,118.5275,13.1408,236.8742,193.2125,76,1,4,5,1,1,35
"ZNF248",0.999994855275358,0.999983581911741,0.999999991516083,0.556765367655598,0.997430429000685,0.941144535735743,0.999886024988871,0.999999926714431,0.999995886121829,0.999359504550644,0.882857019514711,0.990314713098474,0.954540222076475,0.999785824326599,0.99549264150149,0.00244270784773126,0.996657852981412,0.851202755419209,0.999999999710641,0.999199504004744,0.999567660295195,311.629130263158,279.6574,291.816775,178.4401,257.6141,112.9426,181.400102857143,22.0764832527351,NA,35.2274201984613,30.545962702115,NA,NA,12.8923572604724,198.13105,279.6574,244.58715,131.068,257.6141,112.9426,122.86405,360.953175,279.6574,328.308575,179.4852,257.6141,112.9426,229.34675,76,1,4,5,1,1,35
"ZNF544",0.980057536619086,0.833303112223889,0.816425043641245,0.507555062078106,0.999999999999574,0.250256421389908,0.396197017636158,0.389688636696614,0.884100150267378,0.118233160338241,0.825266594174406,0.707008061573869,0.996560410711724,0.402294150887791,0.998961174835032,0.999987237296846,0.974777346359184,0.888969948070968,0.485029351088612,0.434603174042066,0.852369874771004,635.618303947368,386.8779,837.134525,382.54204,1238.831,1035.8242,649.415891428571,32.2368777868702,NA,101.198401872859,25.6199102963223,NA,NA,57.6951604448992,452.898775,386.8779,726.8959,349.1697,1238.831,1035.8242,473.58425,763.41095,386.8779,973.665925,427.2143,1238.831,1035.8242,750.3717,76,1,4,5,1,1,35
"ZNF251",0.999330108237655,0.88678638200593,0.960445779475199,0.957490475969266,1,0.680183295333836,0.999445851378236,1,0.963009754614008,1,0.99965382447042,0.999999999838559,0.968527450283954,0.99999999948748,0.999999999981048,0.0112192025494366,0.999975003900325,0.155374416771083,0.997919067859965,0.999965378665096,0.999930692943765,405.891475,295.0749,557.701925,295.80626,298.6791,307.0818,231.516845714286,32.5010854390111,NA,130.33086898997,74.8395009849785,NA,NA,21.2487458218337,219.652025,295.0749,400.82225,208.238,298.6791,307.0818,153.4479,513.861875,295.0749,681.699575,385.5329,298.6791,307.0818,269.0304,76,1,4,5,1,1,35
"ZNF607",0.999999999997397,0.249624133468346,0.934386319131192,0.490901483613842,0.986412409784148,0.041908890682919,0.999999996513895,0.999999999947492,0.923615332079425,0.989496645407127,0.999998880130933,0.99999971843813,0.968488757347808,0.965721565635871,0.99999898844087,0.0488701220893406,0.997034195774482,0.0153477946981523,0.99817388910928,0.998003276167464,0.98837370537139,237.046201315789,233.833,451.977275,78.55016,226.4048,264.9573,125.408291428571,22.7099466350622,NA,231.445861388149,24.2964852990222,NA,NA,13.9533876306081,125.561175,233.833,150.320625,21.4401,226.4048,264.9573,71.5035,279.73025,233.833,605.6419,106.6869,226.4048,264.9573,150.98885,76,1,4,5,1,1,35
"ZNF334",0.99633974449245,0.23246994926124,0.665883775889161,0.714177577522272,0.999999948424397,0.0725900114829395,0.984772250824312,0.999999517391612,0.554952372014487,0.999999976661654,0.998692457867452,0.999999986209497,0.724178289254453,0.999996392071107,0.9999933632051,0.052288018116023,1,0.0141422332217723,0.999989748670993,0.999995779278099,0.99999992895022,116.686939473684,29.9786,286.078725,15.89574,3.559,44.5665,30.81184,19.3545856677092,NA,96.7654940219427,5.90896627453567,NA,NA,6.72068508918573,8.725825,29.9786,247.13305,7.4656,3.559,44.5665,4.4203,131.18175,29.9786,406.193275,20.595,3.559,44.5665,47.5139,76,1,4,5,1,1,35
"ZNF485",0.99612218864088,0.997764006144897,0.98320700995078,0.360719915880933,0.999915615656519,0.502955159394934,0.993424120550427,0.99999999927933,0.976332312144838,0.999974253698372,0.998290090568723,0.999999995745103,0.989955447428366,0.999696463895679,0.999999881000049,0.540965244827954,0.99998006480263,0.874363654561841,0.872418833177947,0.99992504015543,0.999998293149031,75.6002736842105,50.9636,86.96945,37.23052,48.4566,54.3346,60.9169428571429,5.14931546120363,NA,31.1532435795082,6.68191574725393,NA,NA,3.92266196597613,46.555,50.9636,43.243775,30.7443,48.4566,54.3346,46.05195,101.07995,50.9636,124.044775,36.1678,48.4566,54.3346,75.27215,76,1,4,5,1,1,35
"ZNF192",0.999619632550449,0.00276602455602259,0.320461968810536,0.999999999988934,0.999731160265461,0.0522268378855593,0.745293249483291,0.822558506938477,0.999340400750402,0.817891486510366,0.997126961662842,0.999999663436909,0.2402928407123,0.998025960155733,0.75431543244171,0.999004168357543,0.998752085874938,0.0076378343056821,0.999996416661094,0.806431533724757,0.993542445883334,232.103381578947,176.4454,503.591725,233.49392,435.5622,152.6252,245.463131428571,16.2101728550888,NA,58.0439810335429,53.6160156696989,NA,NA,20.812248853091,117.79555,176.4454,459.29905,188.9188,435.5622,152.6252,144.8523,311.3553,176.4454,535.051375,351.4094,435.5622,152.6252,334.9703,76,1,4,5,1,1,35
"ZNF442",0.985147737321008,0.999999250746546,0.986431334758645,0.999996524910824,0.994809817987672,0.999984973310362,0.99866553974253,0.967227706614267,0.999697072293824,0.998033395266458,0.828876660606813,0.730635184178563,0.912321830634444,0.844061328436713,0.996871717796783,0.00272865521045784,0.695921650545995,0.810800587236328,0.513437920181555,0.999955080912139,0.998080854532364,22.7349421052632,32.5482,21.8358,23.78158,16.426,6.105,12.88534,1.51178241810525,NA,7.67380767263988,5.4835135578751,NA,NA,1.6280723165612,14.37605,32.5482,14.8278,12.1359,16.426,6.105,5.0436,28.968175,32.5482,28.3367,30.7811,16.426,6.105,17.8827,76,1,4,5,1,1,35
"ZNF813",0.955976098236339,0.978804844460829,0.998841663974951,0.705281955918287,0.999980232668202,0.999526649666286,0.999999886951963,0.995755416367565,0.999942201215427,0.997672248122551,0.999910040035856,0.999118555649991,0.99999989750083,0.999805365467571,0.999998835163461,0.0563819112400052,0.999739857287805,0.999914802581048,0.999980265688403,0.99891523109284,0.999960807210336,165.363840789474,43.2548,111.6933,76.57984,152.4879,125.7631,91.1199714285714,16.6248931191439,NA,43.5124854847625,14.6998327742053,NA,NA,11.2718275647939,70.58355,43.2548,58.2594,49.0456,152.4879,125.7631,38.64255,226.8476,43.2548,171.58545,100.7854,152.4879,125.7631,131.6982,76,1,4,5,1,1,35
"ZNF26",0.999962279697665,0.840316236630418,0.978271941584361,0.871884655053821,0.99996381019717,0.502448778500481,0.999920945836299,0.999566726925572,0.999901812935426,0.98296597926928,0.999960023750261,0.999693537082984,0.999833148183174,0.986108913368522,0.999999999981167,0.252983768922794,0.999995965360336,0.317098698305886,0.999988312392227,0.987003557275785,0.989739550513479,278.832382894737,232.1199,392.859525,181.63806,331.8048,326.0073,199.838588571429,22.6144334027028,NA,87.8077566827705,36.9981425796566,NA,NA,14.3271731009077,175.1363,232.1199,252.228975,135.0519,331.8048,326.0073,155.57635,345.83725,232.1199,530.66915,201.8608,331.8048,326.0073,237.50435,76,1,4,5,1,1,35
"ZNF69",0.982521131194459,0.621282891438344,0.999999999651915,0.892776356582609,0.999980397695895,0.999169931467287,0.999982399607678,0.99961613199536,0.997777569909957,0.999956366506443,0.982914336797018,1,0.999999999441204,0.999981907155819,0.999629825914271,2.85860745939948e-05,0.999992164512646,0.999905364188338,0.949600596167531,0.986082333455942,0.999991341873635,151.689973684211,52.6767,47.356125,85.16792,122.3736,53.1136,26.9059057142857,16.9678543287555,NA,15.9195618453302,23.2690646791271,NA,NA,3.75384772280377,68.4782,52.6767,24.593025,36.405,122.3736,53.1136,8.2556,175.336875,52.6767,73.12505,136.591,122.3736,53.1136,33.77875,76,1,4,5,1,1,35
"ZNF583",0.995506407444233,0.827445139647612,0.896573736250622,0.993887000401792,0.999938186810244,0.748181780278318,0.863023576508229,0.822858981314856,0.998401960137735,0.771930681650474,0.999995742050196,0.999916674360084,0.985466697137767,0.999999862016856,0.943098963017965,0.00985074208966752,0.999999967545027,0.11179036327781,0.976703534884613,0.434511082546312,0.998438390117973,71.1467315789474,43.6831,100.87925,57.81688,126.2063,62.8816,40.0008971428571,5.52659736341313,NA,28.6839474554003,11.875194682,NA,NA,4.80979813139434,46.29485,43.6831,67.931775,42.4975,126.2063,62.8816,20.555,76.990125,43.6831,140.156125,71.9508,126.2063,62.8816,61.80445,76,1,4,5,1,1,35
"ZNF568",0.99972127224997,0.000141719584659916,0.16604441004408,0.980582052187878,1,0.00111818236782946,0.98213315102075,0.977344234899644,0.791352083548766,0.924313282842792,0.955336409214837,0.957206551226824,0.865284621636458,0.867706809010041,0.999999751703872,0.0160160227550856,0.999940852742368,8.15445614921195e-07,0.995215475773943,0.744193207430552,0.640092068374829,105.567594736842,78.3555,273.519175,78.69154,163.2168,174.8962,57.3263028571429,7.35195748736966,NA,129.893210927101,20.7600553274215,NA,NA,5.9909085338059,62.231625,78.3555,116.773725,52.589,163.2168,174.8962,28.2431,132.943675,78.3555,316.67185,86.9334,163.2168,174.8962,79.96395,76,1,4,5,1,1,35
"ZNF480",0.929166904533802,0.99998434620059,0.975670522756617,0.376765263735399,0.999999551737042,0.875482336433817,0.999999995735592,0.982407482443426,0.999998325264325,0.967266322151472,0.999996877112531,0.994947985156079,0.999999997748198,0.991990931786843,0.999997727665224,0.00373639623391397,0.999923192701723,0.871138175227251,0.999819070105238,0.981031618547826,0.996915088568828,612.523997368421,276.6595,575.2568,320.48276,631.0314,556.7766,373.138457142857,41.4218619686961,NA,162.06934386716,27.7445154576828,NA,NA,24.4258568880459,403.263875,276.6595,310.512575,310.2321,631.0314,556.7766,271.15885,666.97025,276.6595,778.820925,346.2167,631.0314,556.7766,438.93195,76,1,4,5,1,1,35
"ZNF587",0.800634402158917,0.999999967842281,0.850942322204718,0.256945134334137,0.999908603899241,0.655698232371184,0.999999986491303,0.964308705225008,0.999999884636516,0.972083743782944,0.999001879188775,0.830687384726853,0.999679474897523,0.794636284288517,0.999683224210251,0.00173217304848106,0.997439345640226,0.649727477978762,0.999047456637429,0.98942974288793,0.851668713530255,821.676884210526,304.7709,837.542925,433.66304,794.7409,1000.696,517.997451428571,47.8786884844217,NA,195.899426552931,76.3669965433996,NA,NA,40.5505133902987,562.000725,304.7709,645.61905,320.9304,794.7409,1000.696,354.23495,1037.267425,304.7709,975.778625,443.5175,794.7409,1000.696,611.9297,76,1,4,5,1,1,35
"ZNF808",0.90318755858443,0.997624847727324,0.843773563722472,0.313000363158372,0.999998671874192,0.46191346830823,0.99995956341012,0.995479743089636,0.998657924930445,0.994291584723464,0.920719527547313,0.662328798821421,0.989057838056292,0.452587029553982,0.953934589914309,0.0451227693983313,0.997941933082048,0.600371955556135,0.983582946468093,0.999882725501818,0.601677810558543,203.326548684211,115.2034,224.999375,128.0586,182.3284,287.5458,156.96624,8.96778779282623,NA,44.9138890090689,10.7149056831593,NA,NA,11.677504409417,158.547475,115.2034,184.788675,111.3617,182.3284,287.5458,123.95115,235.705225,115.2034,255.27115,144.671,182.3284,287.5458,198.26445,76,1,4,5,1,1,35
"ZNF43",0.991640632209536,0.988583419313576,0.999944715489839,0.337482361162337,0.999980367828133,0.97275364553893,0.622469523660931,0.992489949612016,0.901339897226167,0.99472160078201,0.999667363005713,0.99998969175095,0.999999999999381,0.99829140708614,0.968748142152946,3.77284848585013e-07,0.998641348039262,0.677556645938978,0.998517882722697,0.999252425603961,0.982324797000751,551.690707894737,328.4797,431.0474,244.15428,21.08,426.1294,166.713442857143,40.4545904233881,NA,208.045477162703,47.4380180995096,NA,NA,33.8255895121585,314.03785,328.4797,107.3946,164.2395,21.08,426.1294,43.22715,717.25595,328.4797,762.6668,310.559,21.08,426.1294,200.06505,76,1,4,5,1,1,35
"ZNF28",0.672605864195037,0.999992949884747,0.822082418169988,0.120770019847131,0.999798189910579,0.640427286699106,0.999989727758847,0.954781339143388,0.9999998868955,0.969747644471614,0.999301950810674,0.75950152537783,0.998737057195937,0.722828466419055,0.9990374019324,0.00950869709017443,0.97390149842841,0.902147082746273,0.943735858640173,0.998855698485197,0.904384322324621,571.402030263158,183.7259,545.972175,279.68266,518.2397,680.7082,398.127705714286,30.5999155833579,NA,163.020146000412,18.8808842038608,NA,NA,27.9452487238574,396.373575,183.7259,353.50025,280.1077,518.2397,680.7082,287.5382,716.261075,183.7259,668.724575,301.8582,518.2397,680.7082,505.5225,76,1,4,5,1,1,35
"ZNF627",0.955003905149943,0.0707688496936419,0.298978449646007,0.919032042118227,0.999454136329614,0.0545157909423689,0.999989712590808,0.998015325762555,0.734797425947479,0.999966349461303,0.703355994082304,0.999619464541102,0.10070549061129,0.960316855672428,0.961872886881669,6.82709581423246e-07,0.999992646739076,2.94909787703634e-05,0.776599662212252,0.958784870912891,0.999814449083076,359.189410526316,242.8266,530.846425,298.5838,333.1736,175.2137,218.054908571429,13.796142085025,NA,124.121655022424,37.4110951331954,NA,NA,15.3455503457475,273.84385,242.8266,364.724425,230.565,333.1736,175.2137,160.76875,445.776225,242.8266,725.4431,344.3632,333.1736,175.2137,250.35225,76,1,4,5,1,1,35
"ZNF789",0.992755318370164,0.973121866472109,0.999991454590668,0.999010140077448,0.980027494146134,0.949529528259924,0.999539113368478,0.999995644282022,0.999999999958762,0.996897412703736,0.994887971202765,0.962199464158111,0.954297970658027,0.999701346903069,0.98783576575806,0.273446836284408,0.913348404447069,0.590197517093192,0.998849989975456,0.975535646975874,0.999995851273146,92.9901171052632,137.4732,122.16355,78.73578,120.1834,51.2821,63.5802257142857,8.60033689778557,NA,13.5388899646229,14.0073687532456,NA,NA,6.06446912969561,49.877125,137.4732,102.2038,53.5034,120.1834,51.2821,46.79645,108.59145,137.4732,141.1396,102.321,120.1834,51.2821,68.7573,76,1,4,5,1,1,35
"ZNF534",0.999475350431473,0.999841552138663,0.997928867129805,0.993558031483488,0.99325247950021,0.999994850851872,0.999998420885102,0.999995424419219,0.999928978613085,0.999467913176159,0.986806558430267,0.999981823386428,0.977568245496874,0.953282874111158,0.999447671071855,0.999987992603899,0.999103073564978,0.999976603502644,0.997802828344155,0.999993267361947,0.982880051266764,6.07453552631579,8.137,5.219625,4.5941,6.8442,9.768,5.85486571428571,0.598443586421298,NA,1.59265125988868,0.807866306389863,NA,NA,0.653336368948367,3.1679,8.137,3.505,3.7328,6.8442,9.768,3.7972,6.90675,8.137,6.535275,4.5506,6.8442,9.768,6.64065,76,1,4,5,1,1,35
"ZNF525",0.966973713535431,0.886524519059158,0.803339589433846,0.305228626674755,0.999999988021691,0.190828587874629,0.999999928175821,0.990413310607492,0.999152427280908,0.949729819537398,0.999831468997574,0.96943340995767,0.999984540143297,0.871370252386786,0.999996492618938,0.348472525569436,0.99886555541622,0.418802091740539,0.886605720782391,0.998476240980195,0.986420924579376,348.861581578947,196.5739,450.381675,183.82634,364.6568,407.2039,278.424205714286,19.9092495600997,NA,84.6184336221663,45.1855256872109,NA,NA,23.9862791792924,241.09985,196.5739,438.0478,97.08,364.6568,407.2039,191.6237,427.29625,196.5739,540.896825,248.1724,364.6568,407.2039,347.0978,76,1,4,5,1,1,35
"ZNF814",0.998367088403117,0.987731967819461,0.999999659594324,0.769290542059462,0.99999960964265,0.999577039509099,0.999541154338834,0.993574576728365,0.990278548612695,0.952350666512966,0.997705676116319,0.999999999984752,0.999998780976326,0.999999922908073,0.992278634603115,0.002317259034049,0.999962978875996,0.985177886031225,0.999949108374945,0.884887008299391,0.999982528377177,367.954546052632,236.8308,271.268125,202.30754,472.9012,228.6325,168.119462857143,33.7224794374307,NA,69.6040417708313,37.1811081719547,NA,NA,19.7771022481399,186.405125,236.8308,202.0953,177.9915,472.9012,228.6325,92.29465,448.47205,236.8308,276.641925,229.7735,472.9012,228.6325,173.7418,76,1,4,5,1,1,35
"ZNF551",0.998247175684045,0.390834487993165,0.788958490838581,0.662349991272536,0.99999513844512,0.110374927685567,0.999997634114052,0.998751173851587,0.986117004428517,0.979338740390691,0.97571807701341,0.952285670538955,0.999998882894537,0.749741108119091,0.998827106770173,0.999612984561637,0.999357980085698,0.331336034846324,0.800887557187859,0.99997659577703,0.963265808716215,140.081614473684,100.2141,217.743175,84.39454,152.9615,205.1282,133.872937142857,9.02549446148854,NA,69.1151969653488,19.9223211856852,NA,NA,9.36767684983274,83.221675,100.2141,134.549075,70.9382,152.9615,205.1282,98.933,182.163975,100.2141,285.81615,113.89,152.9615,205.1282,180.337,76,1,4,5,1,1,35
"ZNF805",0.802238010045296,0.997312770597875,0.954680206334096,0.613326126747489,0.997643035060959,0.99030309135098,0.903433702707472,0.999998475239995,0.985599402829947,0.999828644716872,0.999828667545969,0.989713101729812,0.999999997148605,0.999711144278387,0.9972820705679,0.000677566144035247,0.998527119418851,0.925549476266088,0.999995572563964,0.999943919392213,0.998630456363237,401.99495,209.8501,361.4675,294.37938,240.9144,352.8694,281.820268571429,17.6185464431483,NA,69.3089811957657,49.7380419962467,NA,NA,15.5683870886085,307.5252,209.8501,249.163275,225.5088,240.9144,352.8694,215.2432,444.783075,209.8501,449.106975,351.289,240.9144,352.8694,306.2127,76,1,4,5,1,1,35
"ZNF468",0.562752868478192,0.925229532160588,0.927814992500108,0.0856506138581334,0.999260216459975,0.9336304469054,0.998570407802712,0.971802747500277,0.999999999499048,0.992214759750778,0.999892305346352,0.945156471411304,0.999992470509833,0.975714827169946,0.999999510657801,6.89133065414627e-05,0.985924808029723,0.983110323407877,0.996302937488248,0.999164835969195,0.994650180009592,649.725730263158,190.5782,504.542575,319.60764,516.5971,564.7131,394.576062857143,33.3666733372367,NA,157.381852731313,53.0320715749498,NA,NA,27.5115147399311,418.736075,190.5782,298.131675,254.3294,516.5971,564.7131,286.879,822.03665,190.5782,698.16715,340.6342,516.5971,564.7131,463.81805,76,1,4,5,1,1,35
