"gene","p-adj-M1-M0","p-adj-MX-M0","p-adj-MX-M1","mean-M0","mean-M1","mean-MX","SEM-M0","SEM-M1","SEM-MX","Q1-M0","Q1-M1","Q1-MX","Q3-M0","Q3-M1","Q3-MX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF432",0.760558525206814,0.621391043531116,0.439026424620419,161.607643942993,171.457218987342,141.885477419355,4.54794319266973,22.1724636385728,13.3610228142512,114.1088,102.41885,105.8859,189.2189,187.4594,157.5679,146.698205555556,161.702650469043,148.65315,146.6008,118.8455,175.23825,109.4161,188.0734,4.41384874362674,4.92686395096437,1.10228103920334,0.986193699898051,0.140492102468966,-0.0200570583886981,"KIRC"
"ZNF10",0.250751098313225,0.112102370045632,0.020701128301304,216.435926603325,196.029708860759,255.478232258065,5.13765454638573,9.62648025809676,24.217552975496,144.9337,142.5621,189.63295,263.1579,233.3274,276.63405,312.374430555556,215.716458536585,305.2423,191.358,251.4783,349.563925,145.7643,261.0236,10.2604239015242,4.54766492571332,0.690570153750854,0.626905248715529,-0.53414011222534,-0.673680686210929,"KIRC"
"ZNF486",0.716017677601096,0.118125930153493,0.0738972391775266,115.513772209026,127.975196202532,67.4461290322581,6.26291884805502,17.5839062918691,12.4130580121705,49.8147,46.108,29.4161,131.9816,142.968,80.50105,163.727459722222,114.302050469043,153.53175,78.0543,104.4701,192.724075,48.3042,130.4061,10.4574353700667,5.65810230735684,0.698123886261757,0.508391912422024,-0.518445020864797,-0.975987014980066,"KIRC"
"ZNF225",0.0258359051674509,0.0754852697885068,0.911576742081567,101.382749643705,91.2871898734177,88.5371387096774,1.57230802400345,3.24007399394873,5.42123932435458,78.5423,72.67925,68.3086,123.1246,110.13255,110.4463,92.5053375,98.9633938086304,96.9036,97.502,80.108875,104.055375,76.7776,119.9639,2.4366497408104,1.38582328738203,1.06981279657112,1.00617520917696,0.0973583657038641,0.00888154908104292,"KIRC"
"ZNF350",0.378408600650582,0.882604935100226,0.460688870793234,269.172759619953,249.176611392405,280.026522580645,5.86236822414372,11.9551320566085,32.2277807006949,198.5089,189.66095,200.4237,312.745,296.88955,320.5324,229.210134722222,266.494958724203,229.8477,251.983,199.068175,259.381275,197.9094,309.4942,4.98431299776446,5.30195332710169,1.162666559431,1.09630420491482,0.217437406330293,0.132648176059753,"KIRC"
"ZNF253",0.0961961994650598,0.00489301722462021,0.261129616969451,243.232615914489,219.692524050633,188.962893548387,4.78762935685587,7.50534455509594,11.5203016535055,182.4885,164.43585,142.95225,280.1745,255.37085,227.92445,295.61305,235.830250469043,295.8325,224.2864,250.6424,337.1478,177.1892,276.2836,8.0261018675459,4.06965422000532,0.79776671046506,0.758153346910836,-0.325961171573838,-0.399438412120805,"KIRC"
"ZNF878",0.955270531844391,0.491546974899861,0.683343197386255,4.4726890736342,4.33687974683544,3.65909032258065,0.199494489023707,0.331408222361312,0.308785060483054,2.3519,2.6347,2.3622,5.8241,5.71365,4.0311,10.7016263888889,4.40490544090056,8.4986,3.6427,6.05415,11.4661,2.3695,5.723,1.13666330400972,0.16608691951765,0.411610841271194,0.428623537994493,-1.28064711352475,-1.22221701665195,"KIRC"
"ZNF727",0.213770079252598,0.627106088083932,0.985445055601309,14.1320513064133,10.6839949367089,11.2625064516129,0.845804954362518,1.61001820397991,2.42218037199818,2.5577,1.5672,2.28515,18.018,14.46735,14.32455,24.2019208333333,13.4448322701689,21.74105,7.2491,13.358075,32.052725,2.2489,17.6339,1.66785704613838,0.725111997783857,0.555527487374113,0.33342915820533,-0.848069797283399,-1.58454782212021,"KIRC"
"ZNF578",0.730056109243434,0.999548314984442,0.888792847914899,44.6410320665083,41.7057493670886,44.8097032258065,1.579840374327,3.01049982452462,5.87711330845867,24.7276,22.85015,23.4109,57.1994,57.37195,51.90565,88.1023583333333,44.2760013133208,81.2762,37.9147,64.705375,100.260625,24.3803,57.0989,4.00996530244909,1.36725906942986,0.502551828928387,0.466492035798918,-0.992655703606576,-1.10007564406003,"KIRC"
"TRIM28",0.0804398566112634,0.545797811573471,0.943858212717396,3401.6402432304,3656.50023417722,3590.2521483871,45.4750681053422,128.720330795402,161.8500632052,2856.6108,2914.52835,3015.74235,3782.7318,3903.8502,4112.24515,3070.31207638889,3456.55518574109,3037.6726,3324.6689,2703.3349,3371.923025,2872.6397,3854.7087,55.4529212506272,41.9473487606763,1.12579929979186,1.09447901001576,0.170949656012335,0.130244286691956,"KIRC"
