"gene","T1a-T1","T1b-T1","T1b-T1a","T2-T1","T2-T1a","T2-T1b","T2a-T1","T2a-T1a","T2a-T1b","T2a-T2","T2b-T1","T2b-T1a","T2b-T1b","T2b-T2","T2b-T2a","T3-T1","T3-T1a","T3-T1b","T3-T2","T3-T2a","T3-T2b","T3a-T1","T3a-T1a","T3a-T1b","T3a-T2","T3a-T2a","T3a-T2b","T3a-T3","T3b-T1","T3b-T1a","T3b-T1b","T3b-T2","T3b-T2a","T3b-T2b","T3b-T3","T3b-T3a","T3c-T1","T3c-T1a","T3c-T1b","T3c-T2","T3c-T2a","T3c-T2b","T3c-T3","T3c-T3a","T3c-T3b","T4-T1","T4-T1a","T4-T1b","T4-T2","T4-T2a","T4-T2b","T4-T3","T4-T3a","T4-T3b","T4-T3c","mean-T1","mean-T1a","mean-T1b","mean-T2","mean-T2a","mean-T2b","mean-T3","mean-T3a","mean-T3b","mean-T3c","mean-T4","SEM-T1","SEM-T1a","SEM-T1b","SEM-T2","SEM-T2a","SEM-T2b","SEM-T3","SEM-T3a","SEM-T3b","SEM-T3c","SEM-T4","Q1-T1","Q1-T1a","Q1-T1b","Q1-T2","Q1-T2a","Q1-T2b","Q1-T3","Q1-T3a","Q1-T3b","Q1-T3c","Q1-T4","Q3-T1","Q3-T1a","Q3-T1b","Q3-T2","Q3-T2a","Q3-T2b","Q3-T3","Q3-T3a","Q3-T3b","Q3-T3c","Q3-T4","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF786",0.710825621029645,0.993877540128132,0.896793520811236,0.997250308135018,0.971833849861912,1,0.752155243227126,0.999347884647208,0.949376126307694,0.95823472518774,0.838120363597042,0.997397921579561,0.963685798127423,0.965963060642058,0.999999598488749,0.998114637552115,1,0.999997341711573,0.999997200590116,0.999995110938621,0.99978868014866,0.237567426490395,0.947502495978274,0.146259537191939,0.419309928304056,0.999999980195797,0.999954571091658,0.999999492430995,0.971286429089508,0.999783172567113,0.999992037955834,0.999996204896746,0.991376502103575,0.987863726993454,0.999999988184513,0.812310265809508,0.695590219261019,0.95273604644601,0.856941071763825,0.860300434549032,0.997637062498723,0.99996300404197,0.985369657753779,0.988412650179203,0.911408006758391,0.999925807747725,0.999851164051779,1,1,0.991709509573543,0.984248089772504,0.999998952966877,0.979112898596225,0.999999949615696,0.899815548187092,104.67469047619,120.890297142857,113.698335714286,113.497158181818,130.40406,138.215575,121.03532,127.20795785124,116.719246153846,156.5649,113.174763636364,4.73333098313945,3.04820886817345,3.20820417592168,6.3035938900614,17.3238609679649,28.2557191543109,18.160701362899,2.96036357651035,4.54284115140475,59.0848,13.1240734578537,89.8449,100.955275,90.18745,81.50915,101.364625,101.205675,104.4349,105.197,97.1226,127.0225,81.3439,118.3368,135.730425,135.10985,133.53915,125.5783,174.3601,147.1334,149.7994,140.0068,186.1073,133.0244,120.677372222222,119.313800375235,116.6975,115.219,103.5814,137.916625,96.877,138.6186,3.1202304467313,1.58276325075793,0.988700683302279,0.987330491227319,-0.0163942655847872,-0.0183950129959702,"KIRC"
"ZNF517",0.982467995927715,0.8340933122782,0.996390781047562,0.993419140184126,1,0.99924641438607,0.359697229245866,0.665781300837629,0.888821895544766,0.71040887946768,1,0.999965255510382,0.999181954763899,0.999979301002881,0.885972852221532,1,0.999973576735882,0.999086487407231,0.999985716180192,0.860228716521001,1,0.277196533994328,0.251599304227025,0.914947801021951,0.61725466543369,0.996220462004331,0.980836472501045,0.973580905176618,0.548528733908977,0.845215051494024,0.998440993912534,0.931484257915301,0.991930214201806,0.991345775457526,0.98876111874339,0.99999993850814,0.925364255942915,0.987519860646103,0.996675789992163,0.98739711375332,0.999999997337331,0.971583437662173,0.971603053197017,0.999823119644073,0.999618544965985,0.999887472966641,0.999999999996179,0.999990512698057,1,0.897514743653669,0.999997307917306,0.999998736600506,0.988217326632016,0.99767142865688,0.990374330809797,158.015461904762,180.030218571429,189.773336607143,179.253694545455,230.77603,156.95535,159.91696,205.345291735537,201.437780769231,244.0547,177.245818181818,10.0981802250407,4.52400469709955,7.16013428159631,10.5307304766744,29.3072883114576,6.80339775167526,33.8551429203098,7.81610346625852,17.2179638062083,34.4599,16.1622389663562,133.5728,141.673325,137.18565,117.8864,182.52055,148.238775,121.7091,146.7917,144.213225,226.82475,136.0735,182.3045,212.27025,225.2013,211.50775,236.226875,160.794625,150.081,250.3303,218.7509,261.28465,222.00165,158.047854166667,189.941841275797,159.1646,178.2739,139.101825,176.58195,139.4719,220.4908,3.77549367330152,3.41938631925712,1.2017995579712,1.12005998821346,0.265196296352971,0.163576002265421,"KIRC"
"ZNF675",0.999999999870539,0.999999995150217,0.999703360236225,0.995358873301776,0.950176628964961,0.711081281887722,1,0.999999997770403,1,0.998923336839319,1,1,0.999999999823864,0.999997261797187,0.99999999999831,0.9998770815692,0.999281821664249,0.999949987486093,0.974399205867634,0.999980719294937,0.999983128820077,0.999999999999459,0.999993584226844,0.999999990118197,0.818452621426127,1,0.999999999998737,0.999857565934957,0.999987446150468,0.993138487890151,0.999994948469913,0.623927286170185,0.999999947617916,0.99999989893097,0.99999841403293,0.999857200356565,0.994563183595506,0.989259770160295,0.996018997627848,0.943318839796392,0.997380365584492,0.997964843890796,0.999988472209555,0.994233703687271,0.998647296281738,0.976098381930787,0.955813500469327,0.86044427289615,0.999930180564143,0.987981631432729,0.999647220536701,0.92694764080669,0.901871871676507,0.774706169325839,0.882964944504095,115.931485714286,117.665925714286,113.392400892857,127.851487272727,114.43474,117.282375,100.71244,114.896997520661,109.741636538462,80.86205,137.350027272727,12.1720991926781,3.65243896639363,3.88431089820903,9.50221185164889,9.10692241736045,27.1921872965801,10.2262001592283,3.29319649615661,5.99488283485908,13.22275,22.388908681411,83.6992,86.1313,90.538925,89.78885,91.73545,85.70415,95.8512,89.955,84.894975,74.250675,107.0157,148.5043,134.494375,127.968,137.34845,138.9473,133.824125,109.5477,134.9084,126.60485,87.473425,135.5783,128.466255555556,116.261576547842,116.19015,109.6563,99.224475,145.911775,88.0777,133.0651,5.3987051689453,1.99553795473695,0.90499700520628,0.94376588721161,-0.144015076814389,-0.0834990692486598,"KIRC"
"ZNF860",0.999999999988426,0.997915775044749,0.923947754579946,0.999993209660576,0.999952034155064,0.999973186708791,0.999999785054709,0.999992779218098,0.993286490166652,0.999654558458561,0.999999999996735,0.999999999643761,0.999979551937099,0.99999964604291,0.999999999993898,0.999996565346521,0.999974229808466,0.996624705780569,0.999627004415863,0.999999999732323,0.999999991299166,0.999952310599105,0.998145753086035,0.999964644271879,0.999999999998641,0.99911388380937,0.999999020277289,0.999309627584123,0.992035039019503,0.905993481969938,0.999999569902285,0.999367768891973,0.983499106470212,0.99989135143486,0.992109538149989,0.999107177156005,0.998146682196267,0.998251097177906,0.999922522235793,0.999610010312201,0.994442793939514,0.998982885573759,0.992658608931212,0.999678108315393,0.999982013876857,0.724119486979815,0.540857794870304,0.907255948866638,0.80845264533673,0.710860492198553,0.967158330583766,0.823243275797255,0.79007093013264,0.972396245026011,1,54.8184285714286,54.0029471428571,48.8119633928571,51.3708218181818,58.43072,56.495075,61.04624,50.9108619834711,47.1179519230769,36.3852,35.4464454545455,6.14426376413745,2.51707975202595,2.06213713265639,4.43564115795367,13.3509423112611,9.72958784262168,14.2628612852611,2.61677241275244,2.78967807739827,9.3708,6.15752515177919,39.5167,34.930625,34.6131,32.87675,38.025175,56.13355,43.7186,31.8413,30.67215,31.6998,25.446,67.3928,64.97245,57.995375,63.5884,69.137,66.431375,65.831,63.8064,56.796025,41.0706,37.1266,63.2471513888889,50.9830022514071,60.4882,44.821,49.5196,70.8504,33.6195,62.48,2.0736520742438,1.19325950895795,0.806091675780416,0.740987498388115,-0.310984170932384,-0.432478892660728,"KIRC"
"ZNF695",0.265609483485934,0.538713920253917,0.999780088065988,0.794377742795808,0.997809443415209,0.999999756754856,0.787761008638393,0.999999986491203,0.999985706186794,0.999864351477612,0.998824324914742,0.99999998194014,1,1,0.999999530351939,0.988822974484721,1,0.99999999999744,0.999999995871244,0.99999999609804,0.999999999966461,0.959176095008007,0.4502998145951,0.928587629745448,0.999048143171297,0.989827873728385,0.999999953572786,0.999984601972787,0.971924987641566,0.850037515619166,0.992046983407469,0.999908903705394,0.994590258607845,0.999999982976756,0.999992398071249,1,0.999996249169616,0.999999539102469,0.999999992549707,0.99999999986998,0.999996989154559,0.999999999943705,0.999999981244871,1,1,0.945488993099314,0.0152723312253826,0.0429683700837392,0.105406884152677,0.171563008850074,0.835114134093191,0.638135962535285,0.211216999218487,0.262371759930202,0.989198237260569,9.04225714285714,3.577675,4.39328839285714,4.90977818181818,2.81273,4.798125,3.94158,6.14434380165289,6.03946730769231,5.96295,13.8073909090909,4.12007412015835,0.268930910254595,0.662180722647662,1.09630189636693,0.659250219576081,2.2908481705746,1.69307678721315,0.822211711746043,1.99786831724898,0.57175,6.6548154119125,1.6329,1.834975,2.08085,1.6888,1.629875,2.00875,0.761,2.3162,1.8246,5.677075,2.51425,7.0135,4.48725,4.85915,5.7248,3.471375,6.361125,4.7787,6.4869,6.299625,6.248825,13.0526,3.86882222222222,5.13806341463415,2.9382,3.4306,2.09185,3.9069,1.8658,5.5457,0.443508396642167,0.397430310599568,1.32806914340015,1.16758559662378,0.409330259820189,0.223528318926774,"KIRC"
"ZNF665",0.999999999608938,0.999994695491013,0.979583215091264,1,0.999999997104325,0.999715149928966,0.999999998970479,0.999999999998368,0.999968646836571,0.999999998818699,0.998934451457663,0.995904069332374,0.999835749590139,0.998107813691816,0.998036572735639,0.991402314913387,0.970892424877927,0.997405377392705,0.984609271253431,0.988694666061661,0.999999999992851,0.98139878492909,0.230255163603407,0.965677102355392,0.779518495263515,0.99086929217063,0.999999743636303,0.999973107322712,0.958563874013671,0.359066273046538,0.945144602945411,0.751743204772032,0.978294161380632,0.999999997569883,0.999998635967438,0.999999258098011,0.988623400816066,0.978165128197054,0.995148527609825,0.985055054970391,0.98443593617207,0.999997812523232,0.999999709729518,0.999516200285563,0.999855420069423,0.481673219252674,0.294848162605484,0.0997622398527291,0.309262958921755,0.820390510436106,0.494483157511613,0.278930233400291,0.0182700134223093,0.0175130249073084,0.526317080985186,28.9094952380952,29.583615,27.1010366071429,29.0226690909091,30.12964,21.51365,20.219,24.3386669421488,23.3105576923077,15.5085,42.2093,3.43582777689034,1.24584356549011,1.38011899793825,2.88474489595642,4.28018229469519,6.65125558403575,6.83395107020821,1.20082289058785,1.7180943747165,1.0697,12.8363069394943,19.6765,18.641875,16.40585,15.2774,22.994775,10.61995,16.5829,15.0425,13.872875,14.97365,22.9063,37.8822,36.80355,36.326075,37.8094,40.908275,31.29675,17.2637,32.1643,31.84665,16.04335,42.56305,27.3981916666667,27.2264317073171,27.1771,25.3404,20.57485,33.2414,16.406,34.997,1.05993801457851,0.701988441511142,0.993730974604482,0.932417366091305,-0.00907276033912053,-0.100952220257037,"KIRC"
"ZNF624",0.999999952139268,0.999999999734003,0.998724160197079,0.999999999999099,0.999958863988238,0.999999999999416,0.999999775073441,0.999999999216068,0.999986628142552,0.99999634344874,0.99999452082808,0.999999417120103,0.999957674940439,0.999978250412471,0.999999997488471,0.999975958810975,0.999588765541008,0.999988234390903,0.999982372895791,0.999647682739561,0.999343486361107,0.999999975746918,1,0.999305124749216,0.99997746096249,0.999999998647436,0.999999305299644,0.99963726622257,0.99990024612706,0.933002507116858,0.999608953219363,0.99968764202235,0.998688739397315,0.99915215706692,0.999999994812532,0.947411964461751,0.665504272023268,0.541756552738435,0.654370349460022,0.651587732589376,0.607783969965201,0.656519820796881,0.9440318089915,0.547435013984505,0.781932244853199,0.999999545887537,0.999890137588379,0.999999931448432,0.999999803595041,0.999939690912805,0.999847948992969,0.999999985045171,0.999912617447694,0.999999999999615,0.822579071501948,109.065833333333,111.786002142857,107.430370535714,108.0548,114.29596,119.39765,98.04968,111.630303305785,102.394342307692,51.00155,103.620681818182,7.97203794944535,2.77237689828333,3.68767942349358,8.39289778094876,9.30703984637674,13.9943462948733,9.53262215900746,3.00062789966566,6.560777423321,11.87685,10.0083736866942,84.2587,91.210625,85.981575,82.97735,99.73165,104.3332,81.5451,90.9545,77.5588,45.063125,80.27335,134.4452,131.80075,129.206275,114.26785,130.83,140.5065,111.0553,127.6126,112.352225,56.939975,109.81425,124.207581944444,109.056742776735,122.19485,106.0424,106.1543,141.71395,86.6142,126.896,4.39516601205355,1.71370868665302,0.878020013508631,0.86781398725069,-0.187674270091898,-0.20454225547783,"KIRC"
"ZNF841",0.99999999402893,0.999992030103205,0.999992491462081,0.999999998768863,1,0.999998952206562,0.999975796672539,0.999993518050108,0.999999953201506,0.999994965107174,0.999971217362562,0.999991070323265,0.999999425079567,0.999991635014876,0.999999999865404,0.99999895304549,0.999974552562682,0.999815305314851,0.999982575531697,0.999607143909266,0.999588850422053,0.906870302268532,0.319018164364818,0.736359792098694,0.707379926345477,0.999996704688073,0.999999999998324,0.97837825446416,0.766332874794002,0.27274951290489,0.57421608779272,0.528689670513896,0.999661687873762,0.999999914826717,0.939596374487021,0.999898540185347,0.994830200048788,0.996190615102928,0.998273174313261,0.996361740170282,0.999800310810354,0.999988259376363,0.987637110418836,0.999977663363347,0.999999051229783,0.0796641126948224,0.0233732437529592,0.0482288698333821,0.0402084620937295,0.559069277281789,0.94126674130428,0.31255195646302,0.320473814382787,0.631346426485688,0.999991153103829,231.7165,241.683162857143,252.91243125,241.031545454545,270.23303,287.426325,195.81298,296.972309090909,316.369159615385,367.83375,437.108290909091,22.2404074476851,11.3359749067843,13.5823596603474,18.8497110279551,36.8320210834873,87.4795551273875,76.2440238105348,17.4002897282,42.6163363211466,158.94785,104.233620053118,162.5305,156.3049,161.661775,138.27215,208.259475,185.5498,95.9799,152.5763,136.76165,288.359825,249.7058,266.9027,283.623775,316.51445,336.47005,325.728975,404.641225,211.3141,376.7123,330.7059,447.307675,503.2717,126.547713888889,268.115904502814,129.6844,228.1274,100.27515,146.200325,150.2957,326.207,4.03862095582212,7.88768141028941,2.11869417679267,1.75909669937171,1.0831753567208,0.814834791433811,"KIRC"
"ZNF615",0.999999968731628,0.977337700684665,0.143489192700149,0.975900913835544,0.348548746789557,0.999999999895025,0.999863682611775,0.996069296596938,0.99999999999663,0.999999999540798,0.970275801043053,0.913693990959881,0.999335093803028,0.999681963504987,0.99962268478225,0.966543429719606,0.890714537763523,0.99946970005467,0.999777069723182,0.99974597829678,1,0.976410635791704,0.123533933344832,1,0.999999999876516,0.99999999999662,0.999326098777776,0.999460847236765,0.993148466280502,0.583041092039889,0.999999999989183,0.999999992275389,1,0.9991298675248,0.999289954594511,0.999999999988374,0.955174938678045,0.914369694576091,0.99548868372296,0.996900110215913,0.996529971699252,0.999999660678751,0.999997930165029,0.995459531144621,0.994744482135386,0.986478770885143,0.887760774747723,0.999997998714626,0.999999834814445,0.999999105909989,0.999995511959963,0.999998678342531,0.999997918326286,0.999995003323419,0.999600400101298,342.973338095238,352.128341428571,301.767709821429,298.142985454545,306.92159,244.773875,251.87184,301.781940495868,304.709930769231,201.55895,282.832981818182,38.9815475646402,11.9723739349169,12.2616848140382,19.2430420888725,23.637877852889,49.0266404398564,39.9938517182404,13.3085752081122,18.3326198246577,53.68095,40.9995288547914,280.1428,271.132325,232.463,203.07515,247.730175,193.30305,192.4623,206.6667,224.2628,174.718475,221.606,383.9506,407.9129,372.671875,364.19845,374.039325,262.923175,287.5536,368.8969,373.70825,228.399425,368.99895,302.001822222222,314.743843527204,300.2133,304.5149,262.909575,336.560025,224.7464,379.3427,6.57496309749256,6.09222881261004,1.04219186894709,1.01432847911801,0.0596209041965579,0.0205249289225526,"KIRC"
"ZNF433",0.999999991331023,0.999999974953522,0.996707800716896,0.999999998923263,0.999842046867286,1,0.999999999389102,1,0.999998501868171,0.999999644881538,0.999992987277971,0.999913088272611,0.999999070405123,0.999998497313565,0.999968597760704,0.969400852772026,0.904535312947978,0.973743296147844,0.973316831770092,0.967085133908841,0.99997376246105,0.738176378462669,0.00320835044146339,0.135647077443709,0.368342153751544,0.897442632239022,0.999999772809891,0.999997177332465,0.503388227403904,0.00590366748493698,0.095258433845661,0.211426332421622,0.743382618191399,0.99996340259614,0.999999999878867,0.999522804302993,0.969832884539614,0.941978251489849,0.976297161930663,0.975145685506651,0.963548240684412,0.999380367851998,0.99999948907116,0.999738510208119,0.999983108428753,0.74158681811205,0.370143553370308,0.657934570315397,0.687986999068666,0.807467090873159,0.999714764927736,0.99999999999981,0.999361838014353,0.999999503210472,0.999999774963944,122.106066666667,125.406203571429,118.371771428571,119.175730909091,126.25152,106.807925,85.1799,96.8160925619835,89.4730423076923,67.3035,82.4025454545454,13.0478513567329,4.00775432535853,5.78591436262821,10.2550538015156,14.4383484556756,18.5879524856996,11.6628229858812,5.29820560770292,6.33255884193755,10.9458,23.4163981082891,91.7616,97.615975,82.701325,72.42665,110.803375,85.807725,63.8757,54.9742,49.947925,61.8306,40.1373,168.4856,150.20995,149.818025,161.50245,137.4264,136.20785,110.8553,124.4134,120.7729,72.7764,77.4617,192.764488888889,111.669124765478,190.5756,105.8079,159.512925,207.88405,75.1124,142.0227,6.64686906644162,2.52905193465871,0.579303404943249,0.555201715224824,-0.787608950194744,-0.848916069942144,"KIRC"
"ZNF595",0.997513811859841,0.999999998554415,0.960703891125206,0.999998692565334,0.999763711941137,0.999999770794858,0.999000602534837,0.999999892516628,0.999098493847476,0.999921164189308,0.999999976981776,0.999732325309709,0.999999261663793,0.999992938125855,0.999376025650374,0.999841740456833,0.979003180110391,0.998894462812013,0.997098642330446,0.981119934946271,0.999999961914497,0.999943529125352,0.116726249840572,0.927745611786065,0.906895497149704,0.942768841996096,1,0.999998025719946,0.999941301268431,0.417374673625344,0.978034563206853,0.956125665848111,0.949234810313815,1,0.999999256336807,1,0.98905656031401,0.92654174827337,0.977998015689103,0.967901401428141,0.921729899705694,0.999414341453844,0.99995947010446,0.996767717635008,0.997510826695586,0.99142845324641,0.651160942123657,0.937702745318244,0.902299037583906,0.85050341113308,0.999997378219461,0.999999999991738,0.999099926471363,0.999652951561227,0.99997664814755,172.714038095238,185.187818571429,175.494866964286,178.714747272727,191.11206,164.2734,153.34982,164.491270247934,163.682957692308,125.2679,149.5925,13.3680056867338,5.18546878193525,5.03076894171012,11.4037120792286,19.6886633945538,8.47533907237148,10.7070571931974,4.04759025917337,6.45889296176411,6.0318,7.05726182710856,122.8371,147.35895,141.667725,125.40985,148.651725,157.250925,135.0786,138.4701,130.003375,122.252,136.7652,205.5336,210.192525,201.4333,202.93665,239.634825,171.033975,169.9736,180.37,198.4294,128.2838,169.1165,140.456748611111,173.734374859287,139.55905,168.9331,121.8148,156.483075,139.6651,199.9772,3.26482583812466,2.48426214411359,1.23692436694739,1.2104775720385,0.306757287892414,0.275576349053014,"KIRC"
"ZNF460",0.999125609190593,0.99945551151493,1,1,0.989595716625778,0.994252190740957,0.999066597761266,0.999999260926511,0.99999883170535,0.998427166548651,0.999999942086693,1,1,0.99999996450894,0.999999980874832,0.998598873815039,0.999984913676653,0.999980856974651,0.99824647477436,0.999999998249309,0.999998830296145,0.999586149388619,0.999999999996352,1,0.995411101876251,0.99999806501068,1,0.999974997429796,0.999354662030001,1,0.999999999992849,0.996133498649153,0.999999847019243,1,0.999993181886975,0.999999999855996,0.914375219168498,0.968223558279959,0.966863209186623,0.907122472331256,0.99441815260001,0.9904379711032,0.999200099525436,0.965009354842627,0.973524318481,0.573530436318885,0.0691332704107573,0.0797946707333183,0.355180130873286,0.290727741739444,0.872752947335332,0.462899571041318,0.0823105447658736,0.100850361900288,0.319623487631446,58.4305428571429,52.5468028571429,52.76661875,57.9517054545455,48.69738,53.48725,45.2154,52.9718355371901,52.1520903846154,24.3936,82.2212363636364,6.22478884219251,2.59792020562772,2.34663441496284,4.47135333616318,6.82549682214172,23.5911280943176,7.67896860932508,2.95828363949847,3.97574549378407,9.1416,14.8394299398612,39.5062,32.577325,35.3256,33.1373,31.3409,24.19505,36.6834,32.7129,31.2582,19.8228,47.5766,81.0256,61.89275,66.996625,74.9144,65.628625,68.6759,58.8534,62.9797,65.285825,28.9644,107.45485,87.761625,53.7223380863039,70.95575,46.6631,54.947125,106.381625,32.7808,64.9148,6.82990691918055,1.32092512276591,0.612139281676974,0.657636625643447,-0.70806814438348,-0.604637445863587,"KIRC"
