"gene","Cluster 13 (HNSC-LUSC)-BRCA basal-like c8","Cluster 14 (HNSC)-BRCA basal-like c8","Cluster 14 (HNSC)-Cluster 13 (HNSC-LUSC)","Cluster 5-BRCA basal-like c8","Cluster 5-Cluster 13 (HNSC-LUSC)","Cluster 5-Cluster 14 (HNSC)","Cluster 6-BRCA basal-like c8","Cluster 6-Cluster 13 (HNSC-LUSC)","Cluster 6-Cluster 14 (HNSC)","Cluster 6-Cluster 5","Low purity c2-BRCA basal-like c8","Low purity c2-Cluster 13 (HNSC-LUSC)","Low purity c2-Cluster 14 (HNSC)","Low purity c2-Cluster 5","Low purity c2-Cluster 6","mean-BRCA basal-like c8","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 14 (HNSC)","mean-Cluster 5","mean-Cluster 6","mean-Low purity c2","SEM-BRCA basal-like c8","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 14 (HNSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-Low purity c2","Q1-BRCA basal-like c8","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 14 (HNSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-Low purity c2","Q3-BRCA basal-like c8","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 14 (HNSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-Low purity c2"
"ZNF248",0.999991039209519,0.992226272543604,0.966974901905736,0.999999953007322,0.997590726778163,0.480307331760094,0.999975214648421,0.979706431506055,0.310030643678228,0.98468411707021,0.999721011968435,0.999832451634546,0.989765422965659,0.929955033139393,0.802134681852018,269.0049,242.4037,165.707375,277.543961428571,299.133637777778,217.4021125,NA,44.47454340674,25.5592577017517,19.7807539853488,29.0598572168698,33.4030307906998,269.0049,194.2618,142.7652,178.763375,179.9949,172.2422,269.0049,259.2332,182.6931,327.805375,346.7313,237.013975
"ZNF544",0.913309173290867,0.998483289145921,0.845105430691825,0.871098416389131,0.999999960366728,0.428507321564335,0.824478137461836,0.99978771045458,0.298254025063455,0.99350714710817,0.972858474435272,0.995270737061852,0.974680851036461,0.956057743492426,0.876396168601091,314.8516,640.89464,442.801275,647.534272857143,678.864575555556,553.5459375,NA,77.6780721537076,50.4546896141328,29.4994328604839,57.5055570985624,75.9722190566275,314.8516,489.3873,388.72925,459.921925,395.6262,444.429075,314.8516,775.1197,550.159825,761.350975,825.3986,592.8088
"ZNF251",0.999994570938784,0.999713048571504,0.968329629781118,0.997975324713169,0.987883303382193,0.346471405749119,0.999608191541921,0.999171336872848,0.585382422390339,0.986491346620727,0.999988271477263,0.994646331949225,0.999698655547255,0.594343357933924,0.816779123796598,279.3017,314.20622,203.99025,386.273992857143,355.805373333333,239.8486375,NA,78.3160627561256,43.0171091550543,28.6609665193872,42.2204695767278,35.0438787364036,279.3017,204.5756,149.696825,207.06895,204.1483,200.65975,279.3017,332.9348,241.02335,507.47225,414.9462,268.210125
"ZNF607",0.855647720108085,0.537079658555911,0.938244617831282,0.921510410772104,0.99124963188472,0.26516630697296,0.951858113167762,0.964333638305185,0.170181314178571,0.992778497976638,0.923625115219022,0.998610456684907,0.652856892654619,0.999996090113611,0.998605404959397,404.1509,164.23642,64.047025,216.27556,236.880608888889,207.6435625,NA,37.6879299935987,16.8005729913314,21.3908062847194,32.9739232959823,70.3351308319598,404.1509,170.3177,34.0786,108.04545,120.5135,77.890525,404.1509,214.2781,95.990275,250.51345,284.9576,284.78795
"ZNF334",0.995462923666775,0.999521241139512,0.604367801017393,0.999519623725912,0.995393453331129,0.474757905202949,0.999999999948733,0.822747266403825,0.955291116177323,0.486572749775322,0.999997066195149,0.970927149180231,0.937905861705193,0.994165219146899,0.999263356032755,71.1125,162.70204,15.5854,123.873012857143,69.00148,90.9470875,NA,68.8938408348352,7.28348384943634,23.4178255713066,17.6284880855592,36.3773374135917,71.1125,53.7065,4.439775,10.61525,4.9177,26.047275,71.1125,181.4633,16.720925,139.714225,77.4648,101.0104
"ZNF485",0.999999802762921,0.98852522005361,0.901941960095437,0.999948842917064,0.99973080455513,0.816927866075594,0.999034551372966,0.987328018931985,0.973674481877638,0.947270100198371,0.997236775747124,0.977124372334645,0.999275720087034,0.972490007394221,0.999661937726208,82.3747,79.48322,56.105925,74.2599957142857,67.5505533333333,63.0151625,NA,15.69822814452,4.95897663145727,4.92472789923766,6.00265168035954,11.3222870782575,82.3747,82.4549,50.1406,48.920675,37.4716,44.5488,82.3747,99.8207,67.894675,92.794025,88.648,82.9057
"ZNF192",0.965937106751875,0.999983085626368,0.814406516248474,0.99906607039811,0.880158196313507,0.994673949234794,0.999714935875192,0.811225809101893,0.999595462133483,0.998368552149452,0.987757773080187,0.999203541083851,0.914245060079571,0.963855509941711,0.91638247554392,192.1004,314.77634,216.28725,243.980137142857,232.930873333333,286.3581875,NA,68.2216304618015,43.0287530586525,16.3561004516981,20.261383838463,63.485862202753,192.1004,203.8255,138.43225,130.8062,138.1016,207.1426,192.1004,403.8416,255.73315,328.499325,292.8177,341.203675
"ZNF442",0.632574241865951,0.558382717391784,0.999997005212406,0.864153495471648,0.840803465377025,0.564868743130972,0.910169877567681,0.719419059731268,0.402155834849642,0.990788836963146,0.875261785865454,0.943847833915401,0.851416764409783,0.999999185024044,0.998863211590618,41.5091,11.31422,10.138925,21.1116328571429,23.1541022222222,20.518925,NA,3.90594873025748,2.45732601438681,2.46331341601312,2.24145933096917,5.20854522010808,41.5091,3.7719,4.5622,10.341975,10.8291,12.25585,41.5091,14.9432,16.999575,27.774225,29.7483,26.245275
"ZNF813",0.999501860858498,0.974985988884095,0.971963260370521,0.999999241683965,0.992213464908182,0.409105114601606,0.999999961018784,0.986562657946543,0.378364576683175,0.999946729431854,0.999679585813004,0.999999717964437,0.929284772382105,0.990250089547359,0.982218429767753,154.4526,108.25748,51.40265,142.979617142857,148.0949,113.5847125,NA,42.7665348370008,18.1459016605384,15.3805083261432,22.0702523411574,23.7214389147804,154.4526,35.6423,13.800825,63.931175,60.173,55.1102,154.4526,202.2342,68.324575,188.831775,183.7254,160.38805
"ZNF26",0.999900770776196,1,0.997561519692175,0.992784244531792,0.983306466676172,0.63807852434283,0.98238648184971,0.93467735343188,0.449945216613146,0.985456436055654,0.998858589922469,0.999807585990478,0.962945618158969,0.997871802206097,0.973770395762433,172.7938,217.37354,172.6003,272.3978,294.42336,243.910675,NA,40.6659956232059,29.0429811733342,16.1090381001371,35.1145294804307,54.4331302892718,172.7938,147.1256,113.601775,186.1128,165.9075,166.62785,172.7938,271.9847,191.4537,328.0992,346.8748,267.5652
"ZNF69",0.99999999033429,0.999991925326193,0.999439330511039,0.976484274562327,0.649725427487831,0.16389619846611,0.988101205233809,0.796382860673468,0.311370529925617,0.99450264948318,0.99921249649414,0.991181463697672,0.896307045958442,0.923490365894592,0.983276124267373,31.2123,36.7872,10.437575,134.424648571429,120.198826666667,83.7834375,NA,16.3859619943719,4.07352528301216,17.1874724861528,22.3092497740784,40.487522008312,31.2123,12.1863,2.510275,34.26595,41.4869,30.873375,31.2123,43.1014,13.8906,158.786125,142.2905,71.881325
"ZNF583",0.999999357115204,0.999474176333294,0.970997138378256,0.97420567736861,0.70045361876651,0.0397230065840692,0.991225205288239,0.889351278391307,0.138156821032266,0.959913619260087,0.981545906407637,0.863590485115327,0.251459924737127,0.999999961373127,0.999077296566494,36.6825,40.96764,20.6299375,71.65667,64.30592,70.825225,NA,15.0414875934397,9.15668855971527,6.10594781544464,6.21782072672272,13.6900044902652,36.6825,22.1754,2.9549,42.4826,27.6149,49.01155,36.6825,67.8901,33.012725,71.15665,80.5172,79.210275
"ZNF568",0.999999998729231,0.993206359740541,0.882906382771623,0.999606626976863,0.989579604016283,0.151152255871805,0.996385802858395,0.917794099268504,0.0556423253745356,0.927699054290196,0.998717546972319,0.982820367797954,0.328950174371557,0.999729883137381,0.999953213450491,74.5041,76.73446,24.8902,100.493291428571,115.839262222222,109.4126375,NA,20.4351632525312,11.2368166335997,6.64051271975225,17.7923047406216,29.7602085840781,74.5041,78.5828,4.38025,66.025125,53.9882,74.5917,74.5041,107.3538,32.7431,124.3261,133.2095,121.22485
"ZNF480",0.981465387355606,0.964629954843679,0.999982546910348,0.999999999999025,0.551991131444519,0.190598107461524,0.999888849168001,0.874269368617561,0.589689922479716,0.783708360242762,0.999851679526897,0.951963422241277,0.843113213291678,0.976612034803689,0.999999740171173,583.3803,338.20104,308.1532,585.281335714286,505.93996,497.2441875,NA,49.9222092244484,38.3580443321681,44.9200093402327,35.9452028431078,126.544857910826,583.3803,273.0711,294.731025,367.57745,339.5576,266.18365,583.3803,441.2857,367.477625,651.578125,612.5611,676.7692
"ZNF587",0.679909949298397,0.465443347960093,0.995154796715731,0.903839694419288,0.819904870774036,0.190024961704124,0.818190285745856,0.970636311553263,0.51146330070112,0.89419181719669,0.454916303563643,0.993671575216773,0.999999992322881,0.172375196079972,0.481795497043901,1236.1837,564.5644,440.61755,801.593382857143,717.061546666667,433.3275875,NA,72.7910782065357,58.5205220067163,55.9497669409479,58.5490985998232,83.2950342871703,1236.1837,480.8745,414.6379,496.4458,431.0544,253.845225,1236.1837,720.2553,487.800025,979.302325,792.4087,519.3192
"ZNF808",0.952000362302378,0.651454278649997,0.859416731266325,0.997875760888785,0.875698932155779,0.0252953140134041,0.982813746625577,0.993779501408782,0.168488786611976,0.767141164727273,0.964164003646911,0.999984125098661,0.667575573384956,0.867392492271976,0.997926434267457,248.4112,162.18254,103.167725,208.523587142857,185.622042222222,170.50205,NA,19.6084281185821,24.237797174858,12.2618993802977,11.3773078576921,26.3144447217751,248.4112,158.3981,55.68725,142.92045,126.3591,124.2658,248.4112,195.6084,144.945875,236.430275,243.874,187.0546
"ZNF43",0.230802572307801,0.0644601214505022,0.942190144134744,0.5877495941463,0.496524069676958,0.00635232001972019,0.432004310121616,0.837578273846779,0.0590569456607152,0.781624056209871,0.512360295851099,0.895515798708109,0.221042410001133,0.993451134263804,0.999998003155624,1052.2082,209.6146,29.87145,490.156892857143,404.165631111111,418.3057,NA,84.8574524647482,10.0333238100058,41.867233270294,56.2068621240583,111.80176815868,1052.2082,139.5619,11.25305,234.7476,119.4939,246.91795,1052.2082,199.0436,42.88595,653.500225,561.7261,522.990425
"ZNF28",0.586498882258419,0.284578502234642,0.962144547714486,0.779280702707164,0.921725008259067,0.136090812303404,0.728898641112303,0.972047979763974,0.256991606511427,0.996509868278578,0.671827286645032,0.999355275914655,0.765588560730361,0.981887687900964,0.997971193936312,856.2465,410.80984,292.6006,525.314601428571,501.904408888889,459.9589875,NA,79.7051372507732,43.3599610850634,31.7335310222222,33.5892511695657,127.961676522502,856.2465,261.3464,256.762125,318.308675,316.1164,207.911225,856.2465,554.153,366.954,687.345475,649.3582,582.160975
"ZNF627",0.894721592790488,0.654907675313538,0.97120136683323,0.991884345577343,0.813690019023133,0.0763695931872417,0.986764018841988,0.889996580704748,0.139365305250425,0.999176308613238,0.995060902535716,0.893816268250691,0.293794688411836,0.999999387849867,0.999829083860721,446.3036,252.353,178.78145,348.277051428571,336.786157777778,353.5152375,NA,35.3762172651204,24.7901803017632,22.4253358188997,21.3935936398541,64.5602439784123,446.3036,202.7016,126.53705,228.757725,201.7182,252.045225,446.3036,303.0484,198.204675,440.359175,418.7515,367.289875
"ZNF789",0.994997613984609,0.999934364989522,0.990051809853731,0.983499745248574,0.999889591636678,0.820778791071157,0.940777720850969,0.975378135274238,0.451886128685487,0.803461955872698,0.99949007343993,0.998594543983683,0.999896047881345,0.942342038653354,0.652842635443248,41.8309,84.68218,58.8175625,92.9187442857143,110.854191111111,67.6061,NA,16.8207189138396,15.3965952981372,7.79817109224304,14.1506301093158,14.8535048510564,41.8309,74.1184,24.7644,53.967025,52.9337,41.38495,41.8309,94.3234,77.257925,109.13335,126.4536,97.073375
"ZNF534",0.999561661262131,0.997944553706575,0.713128763590021,0.999967082748245,0.854981733030816,0.977216331983358,0.999798474358603,0.774193780915943,0.996319473029663,0.997779565766201,0.999996229067816,0.960256368618246,0.984999906141778,0.999984407321809,0.998973272710064,5.1484,3.51384,7.3264375,6.03708571428571,6.43583333333333,5.753775,NA,0.795153398785417,1.60565987502441,0.529352095951008,0.814544356153435,1.1177270756428,5.1484,1.7932,5.4587,3.219075,3.7328,2.9136,5.1484,4.6849,7.89235,7.209775,6.7542,7.433575
"ZNF525",0.999164457034282,0.810529731472942,0.579248975139136,0.99646556767936,0.999945914201378,0.229051711063244,0.998688905933775,0.999999999976574,0.16014672645454,0.99692051943502,0.984656547264076,0.99364277212271,0.822542163742508,0.991540515956396,0.965093420710727,416.0566,349.05516,192.0835,332.843741428571,348.178237777778,295.675025,NA,110.141708556121,42.5107765040861,21.2653904503752,22.4961496485694,59.8465939680087,416.0566,176.466,130.517875,237.5446,227.5496,169.032775,416.0566,547.2218,284.16485,368.13225,447.6946,442.274875
"ZNF814",0.979981043983759,0.929750341596348,0.998420567348402,0.999999462080015,0.658236951130114,0.130142856195565,0.999943427998624,0.83150290022213,0.29348783188385,0.984409227870271,0.984700982400903,0.999996275665978,0.990181167109676,0.541901136772885,0.78119916009209,374.6312,164.54928,101.2120125,352.394407142857,317.746397777778,183.1015125,NA,54.5856004744786,19.2271515329925,31.5311404616122,47.6186923443576,38.6509089751986,374.6312,72.9803,69.16785,173.794575,157.398,129.35365,374.6312,190.4106,136.065,462.45315,323.9288,213.70035
"ZNF551",0.972329866251632,0.945970025740972,0.999957936509517,0.992350212611135,0.993252668916483,0.917711673800874,0.996613093841388,0.975845310301099,0.832194510143206,0.996905013976916,0.990996837630332,0.999152553523323,0.987795133772411,0.999991827154064,0.999014106448193,179.2293,116.67824,108.32145,136.011901428571,142.771888888889,132.0781625,NA,43.8539309629205,9.74331374397702,8.4244365166478,11.3571770114726,38.1493487935899,179.2293,71.1044,108.385925,80.87525,81.0622,84.99705,179.2293,97.0501,124.04525,183.4916,180.4457,111.445875
"ZNF805",0.999760755453223,0.999784180099378,0.899816938266849,0.994602199660858,0.996034910310986,0.232834620404191,0.994090684616718,0.995322852865078,0.245429074012861,0.999999812896387,0.999297072496431,0.841028594287914,0.999985480873116,0.150416577059789,0.161704488305382,295.7123,342.2768,251.562425,377.464638571429,379.390377777778,239.501175,NA,68.2873178404819,24.452324955701,18.3952428559805,24.9471588791379,15.8584986427484,295.7123,218.0058,202.691875,290.94495,269.6833,206.54915,295.7123,476.3897,280.2898,425.8456,440.7808,271.6408
"ZNF468",0.887997613115757,0.643758837485339,0.971429052372552,0.992789756172617,0.774211445245352,0.0608351606816405,0.984394988320048,0.894289112782239,0.144342711868272,0.992955824556993,0.941428010002616,0.999063776640593,0.781487246398256,0.892830041794532,0.974041916396999,737.5111,416.48486,296.8994875,581.914577142857,552.542757777778,473.8090875,NA,107.542566909822,37.068749244856,33.1798341896364,40.1245470249673,120.056136813669,737.5111,221.7537,275.537675,383.76675,340.6342,310.270475,737.5111,523.6103,351.290675,674.0857,750.496,539.5671
"ZNF616",0.219280539580798,0.134602284819886,0.999693098627453,0.499267188970228,0.647674382884213,0.184009849424558,0.368510637148946,0.90602721617781,0.529326785589437,0.858994235463336,0.618468081396114,0.718974162714969,0.378110358183364,0.999819326133237,0.961289596349882,387.4186,135.01964,117.8455125,207.159578571429,184.717804444444,217.2526625,NA,16.6206271012137,11.7350156543574,13.4280521990171,12.1709238085158,57.8288482552855,387.4186,113.0632,98.461525,132.585425,133.2721,120.032575,387.4186,157.2026,146.281825,243.2285,218.9296,256.140425
"ZFP57",0.999999997963066,0.99999999982755,0.999999999388339,0.999497323500371,0.987153875555116,0.960573934096129,0.999994326125711,0.999927585171923,0.999657163002394,0.909323787519327,0.999999086683743,0.999996692583301,0.99998557887671,0.989284565887925,0.99999890726632,0.9653,4.68792,3.1649375,42.4684585714286,17.7860222222222,13.1986375,NA,3.00420441654692,1.1339010419057,19.9319914823227,9.0447842805484,10.2706009770596,0.9653,1.1955,0.4056,0,0,0,0.9653,2.5459,4.94025,5.5123,6.7587,6.095625
"ZNF155",0.999992999611191,0.999980487741132,0.999999954299605,0.977768783647999,0.397366050743504,0.146240047289776,0.968389684430718,0.337335674031471,0.116149209167082,0.999387118736201,0.997414120499252,0.873541478944754,0.767378442509793,0.984954184481454,0.963252007296544,109.3074,91.14516,87.696425,198.077605714286,205.912668888889,167.9405875,NA,8.31655396366789,21.7512216433169,12.9621021265691,22.0580342201524,42.7207532258262,109.3074,90.803,46.114375,120.8354,128.2936,104.2688,109.3074,95.8277,131.7064,247.315825,220.9897,173.8414
"ZNF425",0.493868450537031,0.330077961712045,0.998733917437531,0.667444529687485,0.942116475621579,0.509437385687124,0.583691314691159,0.990199806547261,0.764765342291825,0.980094788990934,0.617510771338282,0.997413903495777,0.925703973595486,0.997999824849975,0.999999798290864,130.3194,45.62846,35.7484625,64.2097485714286,58.2327755555556,57.0958875,NA,11.7425617853005,8.44650011088569,5.88148659967427,6.03575236934235,10.5746364076879,130.3194,24.6102,15.502975,30.059125,29.5878,45.123325,130.3194,52.0024,59.094725,87.392375,76.4032,66.467075
"ZNF611",0.864610635282027,0.619315350240473,0.977168751023061,0.975974435327065,0.890707291681378,0.14518111935267,0.983559642985648,0.845834303068275,0.119707418178575,0.999626279595724,0.957435665904735,0.990446565882902,0.646050703865051,0.998536571107052,0.99395404442505,286.059,147.56318,100.9880125,202.819521428571,209.342166666667,185.9431125,NA,29.9696502250927,13.2842339451891,13.3083725392614,17.2612894558058,50.6546423787503,286.059,84.3419,81.12385,122.1577,135.428,92.23805,286.059,196.0327,119.768725,242.5721,252.7143,219.701125
"ZNF254",0.989796791746709,0.999998695405753,0.917636920579755,0.714812782464908,0.577137723879486,0.00687894181038318,0.827492177444793,0.844096080036673,0.0442497322611733,0.903033502299272,0.853326697680954,0.922562495647305,0.218336656814847,0.995049165338896,0.99999999999764,64.2137,264.70074,95.2065,490.011677142857,430.775593333333,431.5733625,NA,139.256257309812,29.0608552271903,38.1268632888424,41.7492084213329,112.128135255474,64.2137,130.4423,28.697225,274.213975,220.9913,226.47055,64.2137,257.6372,137.723225,590.55175,551.1649,582.8576
"ZNF625",0.994804062684956,0.667139956046399,0.493106127292653,0.999980904599368,0.947951071990732,0.00297828156903068,0.999999981064513,0.861694951200007,0.00131707617419041,0.985499042481069,0.999983335888059,0.979637534126749,0.0593963871873449,0.999999999974553,0.999372996110493,25.2498,16.93276,2.57185,22.8290857142857,24.6422555555556,22.769325,NA,5.0088112622258,0.514512818457561,1.56252910433222,2.31744329656488,8.23703611244772,25.2498,11.8961,1.736,15.085375,13.6202,14.9722,25.2498,24.118,3.265875,27.6245,33.2336,19.973775
"ZNF845",0.87381345215759,0.710528898471475,0.995720538594548,0.947709603341457,0.981622111781807,0.568902802147992,0.974032090391591,0.926557340904607,0.377132922487653,0.981970497209951,0.925104276245797,0.999460119518514,0.929866865480009,0.999164579435144,0.981679845331481,346.2312,212.55128,180.779025,247.98145,262.542953333333,233.196425,NA,57.7753737459343,18.0851686232586,13.0552503277664,16.9643920999315,39.4240509235513,346.2312,110.7457,152.09965,179.947725,189.6689,150.83445,346.2312,277.673,219.111325,276.30495,286.6296,289.6863
"ZNF90",0.999510262271243,0.999944150610082,0.913005816496511,0.995617041530005,0.999329014053292,0.36138636179262,0.999569858580722,0.999999626148447,0.720528565213075,0.907806327245235,0.999928784876485,0.999934305131708,0.943735452404067,0.973710052688739,0.999916042648135,208.1892,345.53872,122.6540125,407.4551,331.6325,298.0314,NA,139.225769504188,26.2470151797606,47.4478704725981,63.6395292205666,60.977733598749,208.1892,119.1377,47.523925,177.4973,148.2883,220.6487,208.1892,497.2281,182.278175,515.949025,357.2933,356.7024
"ZNF788",0.247137826984587,0.202094548448767,0.999999899496446,0.183269684970552,0.999999196409498,0.999954739749345,0.198218184153956,0.999989118431651,0.999795045395163,0.999987340678157,0.949432913816034,0.11197716423309,0.0374554043641309,0.00280163735045469,0.00523636282084872,189.2044,51.69448,49.7795625,54.0522428571429,55.7445355555556,135.5044125,NA,18.6315090454155,20.2007315501103,5.04601519156917,9.0388862536658,45.0945821150725,189.2044,15.2753,8.691,19.078575,11.2465,55.13965,189.2044,83.682,83.323925,79.14565,82.2281,149.97665
"ZNF880",0.557486711206236,0.559034088395804,0.999998089402133,0.976642398337789,0.189166695910013,0.0762408309590071,0.911576864158888,0.542505582355774,0.397242700770953,0.674683575728981,0.890736931567604,0.836193005780716,0.812575866522468,0.896716461636999,0.999716732981759,248.733,47.26702,53.939875,166.488411428571,135.150328888889,122.8417125,NA,18.5015568736093,21.0144906001936,15.1448372372125,14.287907162074,31.4202885723224,248.733,3.0257,9.355125,75.687125,35.7222,52.692375,248.733,72.9819,89.854225,205.23605,195.1937,184.265425
"ZNF630",0.980938290091294,0.532623697172218,0.462326332441686,0.956477426620469,0.999967248325245,0.121952966736191,0.917278337978998,0.99596208483774,0.308422341604042,0.969105650214701,0.734972978529361,0.824756040078136,0.984907303731997,0.576391184195174,0.836745048986302,114.8902,78.36476,29.6041625,74.2645128571429,67.1521244444444,45.4281625,NA,34.5484308011898,8.63925081771598,5.60483771679708,7.44653661247976,6.85431770788982,114.8902,41.5398,14.671875,44.030625,41.1098,33.37165,114.8902,76.2339,40.547875,88.2166,83.1383,51.5402
"ZNF844",0.000396314147310339,9.57921178734722e-05,0.998789694588008,0.00279893193191405,0.364098481772678,0.0329647458978348,0.00562655850498162,0.185795284847626,0.00943795904711309,0.91851669136312,0.0245563290310133,0.134293218916561,0.0160945033927722,0.750959605527845,0.962150577532664,330.1424,53.97572,41.024275,106.972007142857,118.020226666667,136.429725,NA,23.4618066919281,10.6432213847552,6.91321413135153,9.02343365601527,23.9750000921775,330.1424,2.9886,16.664475,69.11555,81.0684,103.338075,330.1424,93.3489,67.020275,147.129375,153.1002,196.42085
"ZNF717",0.990757954094173,0.719680527731583,0.00314672986640108,0.998863390202574,0.216478062283267,0.0403853577471293,0.995854629206952,0.136378806939726,0.112427617401474,0.987386121318896,0.995102699237186,0.277371273199995,0.417596985997131,0.997657727974754,0.999996994974734,54.0584,71.64868,14.082225,43.6761128571429,40.3917222222222,39.2035125,NA,32.3501635744613,4.70971614085294,3.0876840653345,3.2912604338234,8.08027925481976,54.0584,25.7186,2.815,27.417775,23.5555,24.17085,54.0584,99.0084,22.42255,54.799275,50.2467,41.935675
"ZNF492",0.999959552811216,0.999707870683286,0.999981260444521,0.995217295566379,0.600723961067006,0.227157229101515,1,0.997527949020595,0.965815063219746,0.0718036277537433,0.99687979682132,0.804269223230647,0.579345795938335,0.999999936893246,0.77399360991182,12.5493,4.22624,0.5168875,32.9627985714286,12.53714,32.187425,NA,2.72487693127598,0.178166361300631,5.82811803481261,3.48164611994808,12.8488085966275,12.5493,0,0,0.9395,0.3239,7.917425,12.5493,5.5128,0.760025,44.903475,11.5304,40.8643
"ZNF688",0.995715642878495,0.998877737768486,0.999824923311021,0.914612101771266,0.921745138427531,0.583697421504707,0.934694219326615,0.960274313664848,0.716037518812132,0.999500170485134,0.947613282901638,0.983743197791747,0.889731657888544,0.999971730705193,0.999999999901438,100.0724,170.77356,151.7795625,228.523101428571,220.637602222222,219.9242375,NA,22.8767674007627,32.485412829997,15.5293355795402,20.296721920983,29.2671390404466,100.0724,155.2944,106.775075,151.37465,130.2337,184.02245,100.0724,206.5777,150.30495,259.5535,253.6106,262.82425
"ZNF879",0.608003055679872,0.401633082951238,0.996106683917069,0.842145340073991,0.84840067437422,0.235888821695483,0.627116488669996,0.999323112685177,0.850785144315694,0.354676286531282,0.831036226060721,0.967259781420029,0.677192594770237,0.999897828526769,0.973543301347575,137.0767,39.34514,23.3376875,69.8822971428571,48.5376466666667,64.9330875,NA,10.6502652571943,5.68139538558083,7.31424999704743,8.30431162500772,16.1156624379873,137.0767,39.4603,14.70365,30.189025,8.8372,32.37565,137.0767,53.4635,24.217675,87.19945,71.6993,74.953925
"ZNF737",0.999906601359138,0.999117044377692,0.999896364645394,0.99953017148065,0.811713104328774,0.400271985371788,0.999999722160693,0.982452913412029,0.834670440242624,0.775579376759396,0.999999951336877,0.9992865907117,0.984927957290683,0.912780789383902,0.999469300444227,640.9782,242.71458,31.03915,1149.68457857143,755.165506666667,556.4557,NA,153.97863291842,10.623085301042,226.740181378733,190.300399250427,181.759086091447,640.9782,49.3254,14.2219,137.20765,90.2424,173.2885,640.9782,189.2715,39.005225,1246.03115,807.2185,847.898675
"ZNF709",0.999981151206263,0.989113625692284,0.959911180125701,0.999873660471686,0.937228522707071,0.151338783888503,0.99969389310252,0.909615083155062,0.131373332038598,0.999828335728267,0.998155576380602,0.873548017177509,0.231827796053945,0.993952893059588,0.998598983593191,62.1028,54.19404,33.6467875,72.7804157142857,74.9362577777778,81.5954875,NA,15.2183868362123,6.56168032985665,4.49042925880844,6.41938805141749,31.7663773516649,62.1028,43.0365,25.237475,42.79135,44.5196,41.78755,62.1028,64.123,47.23005,92.67065,101.3361,75.1562
"ZNF585B",0.999835763705557,0.985911573750348,0.978097465673344,0.999103944362606,0.717928212561533,0.053381580458552,0.995031349074246,0.512824351369327,0.0202162595453657,0.957985101057031,0.996631859679045,0.726335474522376,0.154281477969882,0.998879190087992,0.999999966337061,60.4939,48.0576,29.9155125,76.6715742857143,83.74136,82.9503875,NA,8.26109074347934,6.95147433004163,4.04707337080844,8.73082135685047,16.8446138635453,60.4939,34.6683,14.768625,56.122075,49.7765,48.9842,60.4939,54.3121,47.57785,94.5305,93.2803,112.1587
"ZNF324B",0.999977903546256,0.999584118840137,0.941484126008953,0.999999999996479,0.998169646208705,0.952491070762966,0.999118289439075,0.998902646070479,0.447832284053928,0.359895926306396,0.999946174995021,0.979376097179893,0.999916758346577,0.992866134735959,0.63994806797287,147.3735,164.88144,116.643,146.670848571429,181.556306666667,127.0873,NA,52.928198342411,16.4289356662914,7.23135214630791,19.6128751186101,22.9655058705286,147.3735,103.2526,73.99225,111.488475,120.8255,89.326425,147.3735,174.5368,153.8954,175.984025,189.9938,127.8196
"ZNF564",0.134866952394979,0.0541751634877058,0.994293208835483,0.528894109803591,0.2569741023896,0.00755271944529812,0.455265557210522,0.42128248649419,0.0271755882663746,0.987924212016115,0.413780623805047,0.801100317317217,0.311932527625252,0.973963287323539,0.998310370612106,357.4934,145.3427,121.2957,223.644631428571,214.162306666667,201.6428875,NA,14.277546586056,10.2844750016712,9.33853121723638,13.135483312002,18.9570294853014,357.4934,114.8992,102.400875,156.842775,162.5779,178.809875,357.4934,175.7322,134.377725,271.7623,266.6217,251.18195
"ZNF674",0.747336844124133,0.198985861914038,0.556155414257023,0.257039219331665,0.666176286662319,0.983016486800308,0.352613729277536,0.88122717566572,0.86939742715152,0.940972258802293,0.0626028415464633,0.104955895392515,0.895361538400779,0.288108173505696,0.128407561526057,105.5426,72.0121,50.7157625,56.4703342857143,60.4066511111111,38.81225,NA,15.929247313825,6.44769897637736,2.5402138032796,3.64046970199141,4.21874584901383,105.5426,53.7065,36.6851,43.794925,43.5272,33.6272,105.5426,83.1654,61.6801,62.936875,66.9476,41.7269
"ZNF432",0.999986407619527,0.999963332090403,0.999999927069867,0.999999695879204,0.999939494568185,0.999319464168896,0.999981086779804,0.978528764388464,0.925763339237695,0.798149909502538,0.999991856017321,0.999999988311471,0.999998053282712,0.999949131874014,0.960598660636173,270.9356,109.2942,79.7995875,201.588837142857,430.378091111111,129.741425,NA,26.5363156842091,17.3062908742378,22.8271399206079,238.813395894607,40.0696112120241,270.9356,55.9069,56.224275,81.456675,86.9821,55.674225,270.9356,157.5511,91.0251,233.009225,215.1788,151.68505
