"gene","T2-T1","T2a-T1","T2a-T2","T2b-T1","T2b-T2","T2b-T2a","T3-T1","T3-T2","T3-T2a","T3-T2b","T3a-T1","T3a-T2","T3a-T2a","T3a-T2b","T3a-T3","T3b-T1","T3b-T2","T3b-T2a","T3b-T2b","T3b-T3","T3b-T3a","T4-T1","T4-T2","T4-T2a","T4-T2b","T4-T3","T4-T3a","T4-T3b","T4a-T1","T4a-T2","T4a-T2a","T4a-T2b","T4a-T3","T4a-T3a","T4a-T3b","T4a-T4","TX-T1","TX-T2","TX-T2a","TX-T2b","TX-T3","TX-T3a","TX-T3b","TX-T4","TX-T4a","mean-T1","mean-T2","mean-T2a","mean-T2b","mean-T3","mean-T3a","mean-T3b","mean-T4","mean-T4a","mean-TX","SEM-T1","SEM-T2","SEM-T2a","SEM-T2b","SEM-T3","SEM-T3a","SEM-T3b","SEM-T4","SEM-T4a","SEM-TX","Q1-T1","Q1-T2","Q1-T2a","Q1-T2b","Q1-T3","Q1-T3a","Q1-T3b","Q1-T4","Q1-T4a","Q1-TX","Q3-T1","Q3-T2","Q3-T2a","Q3-T2b","Q3-T3","Q3-T3a","Q3-T3b","Q3-T4","Q3-T4a","Q3-TX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF138",0.999203895830512,0.993255260217644,0.999922431201132,0.999942088205877,1,0.999993985473567,0.877258083875677,0.925601113009562,0.998511966871939,0.987277347960405,0.999741434363885,1,0.999997965249451,0.999999999998028,0.986745545305655,0.943118784486481,0.195701479566787,0.204250479688439,0.602352307773009,0.0735889738630513,0.453544577054164,0.991625787851986,0.999437681990173,0.999983518802496,0.999636127769638,1,0.999742919988989,0.635485467458943,0.984975934682469,0.999169949869394,0.999999663684124,0.999828325715939,0.999995545387332,0.999889359643254,0.264638528187492,0.99999987355243,0.999841233600884,0.99999999992369,0.99999998937918,0.999999999709517,0.998633840065293,0.999999999998469,0.671452714473899,0.999938230595425,0.999994359241206,288.148133333333,239.343539189189,214.809966666667,242.948575,162.349222222222,237.340009090909,404.1092,160.4381,193.6397,230.99704,53.514563160562,14.5877379007898,21.7802133640379,35.6374350994035,24.2947655946295,34.9768502437293,186.870440419456,15.9159,58.5574089855661,55.7953407298817,202.56085,144.236275,151.1711,177.203225,121.0221,147.48475,184.36775,152.48015,111.18235,154.9547,367.660325,302.6931,279.1213,347.822575,166.3067,319.53895,309.4222,168.39605,189.2871,286.5633,123.397921052632,228.520941176471,108.2337,202.6043,64.0982,174.06535,139.37565,277.91795,15.0827324192009,6.82638953833741,1.85190268383048,1.8719151244021,0.889008287991243,0.904515022325076,"BLCA"
"ZNF429",0.999978941913737,0.977027353802743,0.959837113844812,0.999999396843692,0.999999999995941,0.996593409366788,0.999998510189122,0.984185833317151,0.753942516824101,0.999238932357779,0.999999955715615,0.999999910300214,0.982985034752073,0.999999999949638,0.999594189062205,0.999999983794298,0.998355684141354,0.897728955627497,0.999920488392214,0.99999999970536,0.999973203693358,1,0.999999874283859,0.999282100917869,0.999999989326158,0.999999919615761,0.999999999582379,0.99999999850756,0.998777788621908,0.842627670366872,0.482488105112247,0.975979468549222,0.999972477674324,0.979111874455686,0.999870600718612,0.999923028197262,0.999999999995618,0.999999200927867,0.992628819647381,0.999999983956788,0.999992384409409,0.99999999982263,0.999999744020871,1,0.998037884690152,84.7517166666667,98.3758540540541,122.46794,96.2771875,72.2850111111111,92.8163818181818,76.8549,85.5691,55.596,88.1945,13.905095269203,7.91792308015267,27.1925689661905,16.6003347153694,16.4635468334122,18.5983060883649,18.5193357980376,22.0927,11.9422783733535,25.7663437390135,61.315475,42.912625,35.54595,71.652475,46.5116,54.8912,52.7043,74.52275,34.961,58.8555,98.4278,137.613025,198.23775,122.449925,78.9801,112.67705,89.9014,96.61545,74.805,127.8853,98.5085315789474,92.980318872549,81.8735,79.9286,50.8637,105.80835,43.2431,123.413125,16.365688867256,3.49575626751806,0.943880873891944,0.976245060978216,-0.0833233046754244,-0.0346847505011282,"BLCA"
"ZNF470",0.999818658037924,0.999691046851257,0.999999991045872,0.860500078719494,0.857658292047288,0.969347401870801,0.999998158685369,0.957099893805283,0.970935341914279,0.506986294412818,0.999999998957027,0.999911555470952,0.999852169844376,0.818511328224479,0.999858321897716,0.999996468117623,0.999999999930027,0.999999975174263,0.96785571012036,0.998415229224727,0.999999775347559,0.9999998160098,1,0.999999999891278,0.998684323397299,0.999946287268161,0.99999999298598,1,0.99759943998248,0.699188987544129,0.779852652290534,0.252426458777787,0.999916570576664,0.979594172887788,0.954957839509273,0.997069678659703,0.9998969227021,0.947732762703137,0.954762945650924,0.532866330832208,0.999999771272819,0.998607802225351,0.993789281414182,0.99955343268125,0.999999983012677,106.357166666667,132.37707972973,137.942813333333,190.79555,87.4546,114.200581818182,127.855485714286,128.90235,59.3040142857143,71.66984,33.5702625442684,11.2463362946194,28.0109052790599,56.503930396108,20.3783769030504,25.5136185411414,57.4956525884532,22.35265,18.1527652520075,27.0881651044068,53.64665,79.41285,47.5647,84.6764,53.9516,50.1651,47.72085,117.726025,29.90975,15.1963,155.192,150.176125,181.96775,205.437025,110.4779,152.56455,104.34175,140.078675,68.6066,127.9555,136.676336842105,112.812978676471,130.5896,99.2036,83.60635,171.8683,53.8075,146.56205,15.1448263343073,4.26409331611253,0.825402416270472,0.759659268425663,-0.276830433212726,-0.39657562630344,"BLCA"
"ZNF100",0.999644622606404,0.99971963765385,0.999999999966797,0.998688553173894,0.999997154813737,0.999999917058907,0.963411169654366,0.987889799936475,0.998269111151586,0.999978517180233,0.966883279330185,0.98850146183467,0.998776867681419,0.999991949132595,0.999999999998403,1,0.999049820776343,0.999367001444617,0.997612392354059,0.944441340412668,0.947925397715363,0.984003466692026,0.99740441949179,0.998800759138786,0.999854449561166,0.999999519935601,0.999998225110647,0.97974312861069,0.774054694596094,0.780410558244459,0.917850046067084,0.988828065105886,0.999826289446277,0.999424383755448,0.713373221027085,0.999999999996045,0.997596665555377,0.999968762363803,0.999996387870298,0.99999999879149,0.99999991156432,0.999999989561059,0.996145955684688,0.999984881363441,0.998880850147085,274.8729,233.715408108108,229.371693333333,213.2647625,179.539011111111,184.486936363636,277.0261,144.46675,134.740714285714,200.20878,49.1626713474495,16.00690830385,29.7868158084259,49.1921848689945,36.6661827181602,26.1450908830433,134.917385348604,46.41835,32.990462390208,55.7444471704528,181.845875,130.18185,132.36795,133.276425,93.3141,118.68375,112.46625,121.257575,82.94015,192.9687,376.725825,287.152,320.83355,219.926575,205.1266,253.81515,206.46205,167.675925,164.8172,230.5376,134.123952631579,200.484443872549,116.2019,178.63665,82.0911,194.06715,111.403675,266.449625,14.166678494132,6.13181761153399,1.49476987472367,1.53729543148606,0.579923393353159,0.6203944432218,"BLCA"
"ZNF398",0.99829573240463,0.999999557623092,0.999504860169006,0.909189315445424,0.974784312615522,0.908924847908134,0.811660484174757,0.884944984433625,0.774477316380568,0.999999990689642,0.991091018361373,0.999953871524528,0.99552250505898,0.999891336675321,0.998292462362858,0.999998608801866,0.936395381579318,0.99912163954959,0.678087523668674,0.51109155705535,0.903946810108335,0.999999989883488,0.999999917398762,1,0.998717640089031,0.995746046438243,0.99998570396595,0.999988232114369,0.992496920331123,0.999956785340768,0.996885208322598,0.999987308262265,0.999704708562269,0.999999999998572,0.927924117313538,0.999976836808325,0.997151801433006,0.99999617468386,0.99925479131401,0.999987037172689,0.99976999407234,1,0.966418880388617,0.999990804209026,1,661.263983333333,581.393774324324,627.01204,479.9754875,457.668866666667,542.262063636364,706.201857142857,623.43095,533.874285714286,539.49156,136.069426653924,28.409877142184,42.9631537449351,62.3489982309386,64.7313146904787,70.3079205682976,84.8227424846209,75.38015,87.5526176120923,98.0891957645673,434.984475,419.939375,509.1284,366.057225,313.9535,378.1661,579.2736,585.740875,362.7154,376.289,837.9917,707.829775,777.4953,572.4427,662.707,558.9623,736.49595,661.121025,583.34065,651.4695,461.515852631579,567.409092892157,435.2941,531.02905,394.63545,534.0203,407.490675,673.238625,29.1481533820724,11.9692811541513,1.2294465935607,1.21993165080804,0.298009066468285,0.286800320081137,"BLCA"
"ZNF498",0.00268295577571298,0.128989244683509,0.954512645343752,0.0540543831810635,1,0.99870327240126,0.00120753028077725,0.885781711098075,0.509691596642005,0.979282433624485,0.0178125745445631,0.999999992643621,0.986180222822181,0.999999995876255,0.988590367267525,0.0213479453663299,0.99995810294687,0.963682874962027,0.99999009794192,0.999704559384221,0.999999692636005,0.626689420216829,0.999999990476792,0.999999672051297,0.999999999097263,0.997243408536626,0.999999870749042,0.999990915957526,0.00381423849554496,0.965368424268315,0.692925630173684,0.992659036034459,0.999999999992685,0.996812275454,0.999947121544059,0.998674244703734,0.197846302590594,0.999999801340742,0.999985421591517,0.999999994023566,0.973105683957532,0.999998365166266,0.99990467549668,1,0.988062577524252,576.043166666667,342.889297297297,391.67512,345.7871375,271.620266666667,334.555418181818,315.579185714286,361.9126,277.6366,360.15158,159.844303444718,14.2889041003191,27.9790696466249,31.9386716022841,33.6118806608202,30.5616242217494,42.5655913594393,89.8708,18.8995309681786,23.7682935624836,415.33495,259.30235,326.31395,271.41175,180.8562,263.8691,233.47315,316.9772,246.2085,316.7394,534.482625,403.348975,447.3233,414.091575,317.4674,383.5188,354.89025,406.848,308.0052,390.5376,315.306294736842,336.015663480392,308.9725,321.735,279.8064,363.85335,253.360075,396.781425,16.8366292220135,6.31728659078738,1.06568016271554,1.04130626512068,0.0917745141756545,0.0583944511418564,"BLCA"
"ZNF441",0.999826360904812,0.999979132990102,0.999999999968505,0.999995592269209,0.957488298158162,0.990822186151506,0.9999993721144,0.969399769917014,0.994654045515736,0.999999999984914,0.999387752462349,0.652215610836209,0.893113042370326,0.999999391710747,0.999990877322511,0.999992440868579,0.962055421426997,0.990764788861623,1,0.999999999713244,0.99999988735531,0.999999933966105,0.999999999996933,1,0.999950723064964,0.999980479049293,0.999238067454759,0.999934100422828,0.941617337309567,0.254256967676674,0.506802097054518,0.990003957506328,0.978369369394914,0.998544483285294,0.99406632316449,0.973763283936833,0.99576546247682,0.999760111941288,0.999787768794354,0.940166000127869,0.953479255106866,0.794493756526846,0.940242112466542,0.999992788105534,0.447414960130023,116.375,136.261739189189,133.985753333333,99.9282875,103.526833333333,88.6416545454545,98.3461428571429,131.8064,59.1835714285714,158.77216,13.5777963498255,10.1151463570775,19.6535450217072,18.8104385701173,25.9636913475605,12.1053853441078,26.2978440251184,64.3627,10.0490537166137,31.5846430575303,101.66045,75.96925,76.9302,55.54635,63.3008,65.4983,60.73815,99.62505,41.2032,135.914,143.9397,186.683275,173.5132,136.833575,104.4776,103.64495,106.9841,163.98775,75.08915,161.3701,138.240315789474,116.618428186275,108.9722,101.03505,72.5041,217.5959,67.7745,150.924075,19.6712248185279,3.38169548021632,0.843592026828648,0.927163533451651,-0.245382635257333,-0.109104270500549,"BLCA"
"ZNF420",0.99999335280762,0.999999999998217,0.999030722904552,0.999948827061684,0.963769835100454,0.999906717872189,0.99544360984125,0.996906140877388,0.963979703123278,0.850860019697769,0.999972540973312,0.94732821438848,0.999943353465284,0.999999999997936,0.826877220749371,1,0.999969730176387,1,0.999959887970535,0.991529465595789,0.999979391560794,0.999999039808475,0.999999999723766,0.999994064917905,0.999436044873815,0.999999835474914,0.999588596795245,0.999997927703746,0.999981038577408,0.999999980793765,0.999702294599586,0.987746181110418,0.999988126579462,0.987765569201943,0.99995054620501,1,0.999990734686853,0.999999995003392,0.999889222263092,0.993858877726531,0.999995146747753,0.994413298189296,0.999976973293152,1,1,116.0735,100.342116216216,119.363073333333,141.4636625,72.8187,138.250736363636,117.82,91.82685,92.7913571428572,92.75466,26.6141156379718,7.72167796521781,23.8362599523508,36.9014137737003,8.73211584427152,61.0235741929465,32.1392432817472,60.08865,31.4325243680344,24.4870087104285,67.0697,61.6205,66.54715,82.582375,63.9731,51.4476,57.8821,61.782525,46.3408,85.448,159.07365,129.38325,132.8871,163.975125,84.41,95.7519,159.5805,121.871175,109.65645,117.4697,97.5291473684211,98.0589774509804,95.3425,84.5598,70.4565,132.9821,56.36325,122.019425,8.76996926741956,3.58204364159372,1.00543253065217,0.886905629703438,0.00781627313072323,-0.173147490701409,"BLCA"
"ZNF763",0.999999999989167,0.999996940769548,0.99996193784583,0.999943015943063,0.999628488538257,0.999999948426103,0.994800375883543,0.95400952964715,0.999198825894051,0.999992309343217,0.959375009127508,0.691731525277613,0.977717323294667,0.998988164925881,0.999999202593153,0.99756538471814,0.984335402875887,0.999776351049235,0.999998370634924,1,0.999998541444238,0.999858314193685,0.999792677137189,0.999995068122398,0.999999924193432,1,0.999999989151516,1,0.959778614156997,0.805641880502214,0.980273490630768,0.998489056254669,0.999993985611594,0.999999999843051,0.999991234959841,0.999999858815585,0.999998213669731,0.999996730673864,1,0.999999999830757,0.99996893391041,0.99864552159928,0.999990041338284,0.999999284296177,0.997978781217423,83.685,81.3592608108108,72.8590133333333,66.6832,54.5746333333333,45.9342818181818,55.8903428571429,55.0369,42.3676714285714,70.9241,18.7389731979459,7.76504670339112,13.7914563687567,21.510766176424,13.8708482940242,8.98190309061725,22.7559418906972,5.7293,15.7674612449744,16.5245602934541,43.3521,33.59335,30.2198,21.952575,23.237,26.0294,6.8295,52.17225,7.83435,63.4385,124.102925,104.05915,114.91685,100.4134,79.1937,62.60595,73.5396,57.90155,63.13185,87.7419,64.8132894736842,70.5064615196078,69.0959,60.94225,38.6697,85.1188,31.129625,98.8682,7.13671745021508,2.69366130832144,1.0878395787678,0.881995169033184,0.121465821312332,-0.181157341180479,"BLCA"
"ZNF679",0.999999999993577,0.633442238229757,0.0241971371745225,0.999999996871006,0.999998371987719,0.643389112665128,0.99999999849295,0.999999999691595,0.3118248773259,0.999997645846096,0.999999999745303,0.999999999990002,0.254677549995433,0.999998610342005,1,0.999999999999707,0.999999994430795,0.614119884346339,0.999999999942342,0.999999945491178,0.999999980888029,0.999999999822115,0.999999999989532,0.928061200640669,0.999999922703496,1,1,0.99999999688337,0.999999994480805,0.999999997826975,0.404039910899336,0.999996769703522,1,0.999999999998364,0.999999884506297,1,0.99999999741156,0.999999999461104,0.581325897536647,0.999998613188023,1,0.999999999999509,0.999999948592895,1,1,0.529683333333333,0.339206756756757,5.33503333333333,1.012225,0.0957,0.187,0.716071428571428,0,0,0,0.336843253771114,0.21289928256824,3.88244334475165,0.907007989756509,0.0957,0.187,0.589798406525599,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0896,0,0.13075,0.19295,0,0,0.39145,0,0,0,0.0629578947368421,0.466828921568627,0,0,0,0,0,0,0.0629578947368421,0.171855223003049,7.4149385636214,NA,2.89043473929812,NA,"BLCA"
"ZNF682",0.999999881273743,0.999999995860226,0.999999999994431,0.958783041392393,0.873186538554377,0.935401626479973,0.995859586852764,0.988853496626016,0.995103953863648,0.999992741026687,0.996837439660349,0.989496908429773,0.99609383504838,0.999960096476647,0.999999999998425,0.999999998732079,0.999964883179167,0.99999678741577,0.892156612283627,0.980875068511428,0.983344213025687,0.99999467268306,0.999999544944786,0.99999925109854,0.999987902910055,0.999999993554272,0.999999999267037,0.999952825212796,0.99998708534967,0.999998540106845,0.999998309006464,0.997783975758584,0.999985506658181,0.999994802370849,0.999768070548474,0.99999999997673,0.999436292497367,0.999568638261617,0.999679286216477,0.999986761351244,0.999999999987669,1,0.996800510974774,0.99999999993095,0.999999597958145,226.278983333333,203.60192972973,208.575026666667,87.4623125,128.931377777778,135.820881818182,244.143,159.03825,175.525128571429,139.61932,57.5773614134318,21.3885542427846,65.7162972161414,19.0887538625911,35.3428269335471,39.513987320128,179.987879192117,73.45845,89.1077231688908,40.955262732821,141.67185,66.831775,77.332,53.289525,47.0293,49.00295,10.38125,122.309025,9.7016,95.0371,256.88655,277.8995,225.9394,114.1961,153.8449,211.2669,134.4859,195.767475,298.78355,211.2571,62.9201736842105,161.441874754902,48.9845,100.9944,37.6226,75.69145,55.445325,205.512025,11.6755938491714,9.86106684226761,2.5658205516908,2.06176239422675,1.3594202747773,1.04387808031882,"BLCA"
"ZNF772",0.999999999999463,0.999999858399084,0.999915201600757,0.73307869817119,0.187492925828911,0.651759302877003,0.995282726746101,0.951418435441624,0.902227728348855,0.0880845741217019,0.999999999291946,0.999999282381145,0.999999999645897,0.6475914241471,0.961417423301775,0.999939783229526,0.999560094446949,0.994827463668552,0.300032607794823,0.99999736541674,0.998800752016429,0.999217087413575,0.998513732036068,0.993404044693101,0.606918362695579,0.999999999492041,0.996840662231643,0.999997349706589,0.750302032189374,0.321447899740903,0.311234547642148,0.00843563640855527,0.992519159735105,0.464049610972207,0.955438012651563,0.999977137375901,0.999865427122008,0.999380575536406,0.994483997207593,0.37250636255052,0.999999961364413,0.998391259362684,0.999999999977103,0.999999735742032,0.986627708502645,179.900566666667,176.743931081081,194.00298,285.4845875,126.832477777778,188.080854545455,147.339428571429,114.69085,72.8122285714286,140.90076,25.1449439622186,11.6782556739549,32.5224259448083,92.504755565074,19.4425802485362,21.392016200015,18.2690066594025,27.97755,17.8725155297672,26.8221462905488,134.01,108.19005,84.84435,143.093675,80.764,143.63635,142.1081,100.702075,50.52185,140.4729,220.5671,207.843275,297.2332,298.65445,163.5572,234.76385,171.1294,128.679625,103.27645,178.9247,87.1161526315789,154.477133823529,91.4729,137.80205,44.8124,106.5987,91.264375,198.982775,10.3861920963059,4.86568377793083,1.77323181932546,1.5064795146978,0.826381155937029,0.591181055113033,"BLCA"
"ZNF257",0.994031201194145,0.989581770844311,0.999999170304166,0.972680378493252,0.999764186321207,0.999999201305672,0.874499353022129,0.979067891475381,0.999209029675348,0.99999874310368,0.999609315233423,0.999999990947645,0.999995833377124,0.999728500611947,0.989143515592759,0.998879937932881,1,0.999999998911489,0.99999367795314,0.999008471203071,0.999999996607085,0.994753984233858,0.99996549825754,0.999998278563226,0.999999998706277,1,0.999924630394295,0.999992282054696,0.882265605020464,0.983023395705191,0.999041859439737,0.999996224765368,0.999999999999398,0.989234186680233,0.998759409585388,0.999999999986454,0.96509507935488,0.999181335415974,0.999976856169103,0.999999994876771,0.999999999948932,0.999066464783358,0.99993224031248,1,0.999999998186241,104.939483333333,73.3092918918919,66.0686933333333,54.9223125,41.8956444444444,78.2745454545454,71.6183571428571,45.15065,39.1877428571429,46.70364,29.0307927814291,10.1868858347152,17.1258070444341,18.7765630411334,12.7028507520415,11.9987360579306,42.7635070743283,44.01715,27.1067160208706,15.6029376622032,49.914425,14.9136,11.4529,11.988825,16.9306,57.2354,10.90215,23.142075,2.49515,23.1562,161.769625,84.89075,109.2548,96.25795,54.8434,104.9615,62.2442,67.159225,24.9719,67.309,26.8272842105263,54.5190789215686,19.9152,32.36375,13.60985,30.98355,8.764225,74.9982,5.1015731829572,3.18546727996937,2.03222504722177,1.6250778299992,1.02306017402594,0.70050881491955,"BLCA"
"ZNF785",0.99999950535921,0.999999999990715,0.999803885230858,0.993919277201332,0.989177124426685,0.955258140180786,0.999495614173941,0.9996436804716,0.993139306048671,0.999999484961843,0.995092116408056,0.987776879926982,0.951111071645799,0.99999999998429,0.999999955520657,0.678755547706369,0.383233038591039,0.341181939013274,0.990244671458643,0.938982044077665,0.972680669359407,1,0.99999992584408,1,0.999370460118077,0.999947364396005,0.999597035174951,0.934821866252044,0.957613534035457,0.904958728036587,0.822880886328096,0.999997755209316,0.999594990462071,0.999974502986728,0.999761746769146,0.994642171140075,0.965719852339847,0.944718638223172,0.877177157068358,0.999995405383547,0.999587924755722,0.999964852255702,0.999958133468427,0.994417659034311,1,269.546166666667,251.523252702703,275.614153333333,198.502225,219.228455555556,204.688054545455,125.837371428571,276.0779,172.397228571429,167.28564,46.3839045694277,16.4494073907668,56.8996540208863,41.4740973929716,23.0499514534986,30.6904623126036,27.227117315452,7.25360000000001,26.6054792844195,22.0173943865209,208.18455,157.853775,176.40385,108.20955,176.9243,148.38595,79.16915,272.4511,123.14815,127.1013,319.6547,311.314475,290.3925,305.665875,238.5866,236.78835,160.83,279.7047,233.2603,205.0693,171.169436842105,216.043081127451,152.1059,191.02275,135.16435,201.54765,131.6185,274.393475,13.1257231300614,5.95478999483052,1.26215920968846,1.25585365196222,0.335893904409766,0.328668352852171,"BLCA"
"ZNF98",0.999955032718739,0.992693334364096,0.996292995705101,0.990872003712802,0.996858562617387,0.99999999806451,0.993152715649453,0.997972173079944,0.999999999990578,0.999999999999302,0.996968858235533,0.999535612825921,0.999999999997506,0.999999971716522,0.999999998882749,0.999999898213229,0.995427710496192,0.938605184707876,0.942810047060577,0.950519408566522,0.968482289973195,0.996472392818847,0.999423626574808,0.999998981647411,0.999999967045489,0.999999831200782,0.999997630559776,0.985045924798889,0.999817108971188,0.999999544112244,0.999999720027094,0.999995613175576,0.999998860180431,0.999999984419164,0.995897003597161,0.999976964286791,0.988158281434548,0.996200192910191,0.999999445678312,0.999999998852221,0.999999975095733,0.99999819843585,0.943518211028225,0.999999999956212,0.999966101213453,36.73235,26.6880986486486,15.1335733333333,11.8294875,13.3749777777778,16.5651363636364,43.2811571428571,3.63275,21.1737714285714,7.771,20.1154877626793,5.59405935752448,8.19358584452885,6.18934892342244,7.28951242788756,6.15526600401895,35.5118431185915,3.63275,20.4162399539204,4.61471869250987,1.41455,0,0.45825,0.786975,0,2.2077,0.45655,1.816375,0,0,45.035675,26.2483,12.07765,11.118575,9.8226,26.3095,23.59155,5.449125,1.893,18.6599,4.78745789473684,14.5637441176471,2.3744,1.44035,1.63365,5.2976,0,10.7134,1.69399375207385,1.64098845593809,3.04206207926297,0.606616408355795,1.60504959439409,-0.72114357296653,"BLCA"
"ZNF786",0.820993515456835,0.956692753135444,0.999999716510648,0.49687312543194,0.964945928860073,0.964437095941814,0.264891346296252,0.742426684083779,0.798491501471986,0.999998539697519,0.450728890843549,0.948664139374991,0.956956967426713,0.999999999998237,0.999985050817417,0.911953872421734,0.999999907681959,0.999995223899339,0.999514219074519,0.988381606085973,0.999638401549129,0.994890497422348,0.999999999990887,0.999999991324105,0.999968672598802,0.999321768285757,0.999982248369715,1,0.28504745796343,0.777379261597578,0.808430685510117,0.999991153526426,0.999999999969281,0.999943776117927,0.985037776934817,0.998870460283226,0.633119213616538,0.988883665088974,0.984596774063271,1,0.999999871829945,0.999999999963815,0.999712151312208,0.999969351992897,0.999998776747414,307.307516666667,244.082893243243,251.522773333333,202.513375,187.133722222222,205.724718181818,234.929157142857,238.16215,182.369414285714,200.53186,34.7680070171071,11.3065663824302,21.9550007261443,30.2639428434869,16.8140295906489,17.3653665318793,37.3276931622065,55.10075,38.8232835431046,39.8272470580205,250.54745,160.20445,191.8807,128.264525,164.9161,177.7331,181.30005,210.611775,89.6821,133.3896,370.499075,311.1077,312.32765,271.735125,200.3189,224.1239,278.34825,265.712525,254.274,236.9145,157.875389473684,229.788184803922,160,218.31545,108.7576,196.6283,160.2709,288.2398,14.4949869711193,4.60069395719198,1.45550351812259,1.3644715625,0.541518326627893,0.448342327138438,"BLCA"
"ZNF517",0.999999999943292,0.998799177720122,0.892790307726518,0.996451247061645,0.975838324726333,0.628933153667136,0.999999999959564,1,0.99025456588229,0.996947075913255,0.999995531871552,0.999978267452075,0.90716238110801,0.999846023466562,0.999999282605826,0.99880656522812,0.993375133812906,0.756969624888876,0.99999999998301,0.999147808438209,0.999979675704235,0.999699926181907,0.998305803341095,0.999999983753567,0.955268988382948,0.999032571300005,0.994040691972793,0.97051190353665,0.998586982207737,0.992105503365306,0.744492037303784,0.999999999997349,0.998962994572698,0.999971389942495,1,0.968602008136284,0.999999996993366,0.999999099427044,0.999954508206188,0.989765164959595,0.999999711771043,0.99990278480344,0.995649333638017,0.999961399025203,0.995050925108132,263.178066666667,255.040909459459,327.33336,180.6690375,253.4481,228.599236363636,189.344842857143,354.48085,187.744642857143,281.25592,44.3688702171065,16.1073479485018,97.1472527042755,28.1508838531501,46.9562311864346,33.0112515862568,45.6147913101601,47.34745,15.2898753536583,50.7912050197906,168.693875,160.4385,119.45425,139.65175,149.0095,132.17205,102.3803,330.807125,152.13145,197.276,353.11475,292.864475,362.82415,255.173175,312.1419,314.9901,247.16175,378.154575,206.5146,381.529,190.077652631579,251.663586764706,213.9399,221.50135,142.1168,231.739,153.9455,306.989925,16.0627771004298,7.22889571512592,1.32400407560008,1.03534380449837,0.404907563111118,0.0501099200743793,"BLCA"
"ZNF675",0.169163077390534,0.192093549181902,0.999981961735884,0.124117172506744,0.988917997196849,0.999882181309948,0.0314665108242514,0.766099729124799,0.978447833735693,0.999981191348566,0.0111152205131104,0.447983266100677,0.900075994204371,0.999421823630687,0.999999972124533,0.680342465479515,0.999999718748353,0.999938391909965,0.993328531298814,0.907926148622282,0.781053996882224,0.401705240338281,0.9925049588754,0.99894039322264,0.999994909942284,0.99999999991953,1,0.990133521263533,0.072550148861198,0.926285485943344,0.995679547055527,0.999999397740713,0.999999999811145,0.99999882704074,0.962827984517337,0.999999992212199,0.290918222507456,0.999275008468009,0.9999958054602,0.999999999991921,0.999967152181644,0.999439410387384,0.998859652301859,0.999988646611114,0.999997761952156,413.154616666667,242.258313513514,222.770466666667,185.1793,151.574266666667,136.771209090909,259.157071428571,138.1813,161.068914285714,192.74702,144.10327408247,16.666888805597,31.0488783438609,24.4175697074361,24.2853077315792,20.2427460231356,78.6801120844873,59.9693,49.9172976520423,61.8518685078584,158.12065,122.6895,149.44395,149.653975,98.9856,97.4704,142.52295,108.19665,63.7727,100.3437,675.6057,321.27885,295.94925,201.56315,223.5559,167.5042,274.52575,168.16595,238.2617,316.8857,94.0995736842105,207.431733333333,70.6849,178.17625,35.47995,108.10835,107.482725,271.149175,18.5527388895902,6.97166290835875,2.20438547393907,2.52071163713891,1.14037652550338,1.33383108707208,"BLCA"
"ZNF860",0.999822513614452,0.999999999998835,0.998561559116001,0.999919592625701,0.999999999951749,0.999836464458409,0.999728811238822,0.792452842073096,0.996510087717104,0.947146768497338,0.99999688212446,0.923291431541263,0.999892090760375,0.987084716161542,0.999999234032916,0.93621179519191,0.960833703091339,0.855930181730178,0.996764242859536,0.475599705765581,0.621709953965429,0.999993603395933,0.999999999953523,0.999995033506658,1,0.997120884036125,0.999515507489446,0.999953737594997,0.999591264832973,0.839087533689787,0.996159032283569,0.949191978802339,0.999999999998698,0.999997033795599,0.51326884472903,0.996431350000331,1,0.999973287047213,1,0.999981639858817,0.999628394626415,0.999992533483117,0.964968413420213,0.999997938087211,0.999457215701402,50.1747166666667,63.2156540540541,51.94906,65.2673375,33.1302,40.4600636363636,88.1378714285714,67.1496,31.2580428571429,51.87518,13.0546744909098,5.87034159730593,10.8031844000554,7.8705256248491,9.31128433039121,7.2419175826481,42.2800904070626,40.5122,7.40387825717541,34.6526452910222,24.695475,25.451275,22.78185,49.991075,16.3711,23.7277,23.299,46.8935,21.99005,16.1611,62.670725,91.0802,70.46055,75.542175,36.6064,56.7861,120.8984,87.4057,42.4507,28.1004,68.6006210526316,55.6913031862745,74.6457,42.35085,39.12045,85.7368,22.724925,74.592825,8.70938127633215,2.67757257972426,0.811819227460742,0.567358200137449,-0.300769585063921,-0.817668230274049,"BLCA"
