"gene","MALE-FEMALE","mean-FEMALE","mean-MALE","SEM-FEMALE","SEM-MALE","Q1-FEMALE","Q1-MALE","Q3-FEMALE","Q3-MALE"
"ZNF195",0.621279084466042,416.016135483871,430.772836259542,22.7416214618921,15.8382098114449,256.8956,254.66485,478.1563,527.927175
"ZNF263",0.836523294245984,616.587411827957,612.335879007634,19.6974351811947,10.0822298719574,487.1795,492.673775,694.6986,708.53995
"ZNF200",0.494436986976622,229.626974193548,236.28383129771,8.06105329412752,5.04292436967418,183.1256,181.710525,263.902,274.3255
"ZNF582",0.322542790813987,27.809535483871,30.6726950381679,2.73853303245928,1.4217552427553,7.5496,12.47385,39.1265,46.2296
"ZNF285",0.237834507763527,65.6864322580645,75.7630003816794,6.21654552211291,4.57126189155864,20.8457,29.6945,89.2364,95.114025
"ZNF275",0.362598879061865,473.191898924731,448.353544274809,27.7087027730767,12.9218993499904,297.9852,296.653275,553.8592,529.22775
"ZNF37A",0.0638821780581874,337.574982795699,375.090122900763,13.8480063714477,10.9692044502495,257.6076,246.2138,395.8812,445.03575
"ZNF510",0.794809773614742,177.264807526882,174.753014885496,8.07294807105152,4.98457240239083,125.8782,120.699675,202.7668,207.27105
"ZNF506",0.0302699179923941,385.607277419355,451.828583206107,24.8657860959953,15.8426757279501,201.1932,273.09405,497.3625,600.93895
"ZNF324",0.891584560836395,200.03165483871,198.580206870229,7.64393961522019,5.72806297329823,153.5491,144.7199,230.5953,233.1395
"ZNF671",0.256432976078191,56.8617365591398,65.6376530534351,6.6027699059287,3.9578317474154,16.0338,19.968925,67.8733,87.0745
"ZNF416",0.0814286811089442,130.251258064516,118.770185877863,5.54577486077283,3.3832871891303,95.0461,84.6199,152.8103,141.765275
"ZNF586",0.88768691326399,197.148037634409,195.646474045802,9.55195295286343,5.34575212783716,134.6039,134.403725,240.1207,238.40845
"ZNF446",0.842089227684087,354.024669892473,359.006609541985,19.5774530697376,13.1639120918215,212.8541,228.822875,418.2318,413.632975
"ZNF8",0.271810698950178,107.114216129032,115.106933587786,4.63475485689146,3.9997009345277,72.8342,76.8709,128.5894,137.73445
"ZNF264",0.616596469547831,637.011184946237,653.53291870229,27.4412977400415,17.0561912705124,467.0643,466.836525,765.4933,808.157875
"ZNF213",0.0653964471302659,486.596901075269,532.126434351145,23.986226230654,11.9587299313366,338.794,393.35665,584.127,638.140075
"ZNF343",0.572362732343243,294.572277419355,287.404080152672,10.9825230156376,6.47447370208304,223.8285,219.022725,355.6284,336.8487
"ZNF302",0.313516657015326,396.953578494624,435.397238549618,21.1024560050731,21.4082091509125,237.9714,243.61155,517.0233,515.428275
"ZNF268",0.262396578924124,270.30414516129,290.285328244275,15.2460878172876,9.12017303507444,181.7498,186.0967,319.6789,367.19965
"ZNF184",0.132651225800553,216.781178494624,242.026750381679,11.9352428632957,9.032295311767,148.7357,161.55805,243.89,282.120275
"ZNF500",0.995298662362749,203.058283870968,203.107552290076,7.47914287362159,4.21163030717744,146.9045,152.62175,252.3527,244.654125
"ZNF419",0.411990774320199,179.025266666667,188.079200763359,8.18459811645112,5.88811265185677,129.3051,125.9199,218.5886,219.306825
"ZNF175",0.96834938444539,195.403405376344,196.625629770992,28.8523709861564,15.2167921853229,81.7175,75.850925,174.2761,210.747125
"ZNF14",0.16806018675836,161.808643010753,176.50670648855,8.0426464717254,5.65897933850445,106.7937,108.058125,205.8951,225.57655
"ZNF85",0.229148791601679,129.054032258065,143.916828625954,10.9698559603416,6.23527949165203,59.8291,76.510575,177.2853,185.77755
"ZKSCAN1",0.282909069895571,512.594804301075,556.682508396947,30.4450498332456,21.8969392338199,284.4727,313.87235,678.8767,689.816975
"ZNF862",0.644184703716124,422.652244086021,442.222253053435,35.3208780513509,21.8851336756389,202.9467,230.17065,554.9048,537.1441
"ZNF684",0.482455067766966,50.0458946236559,53.2546435114504,3.06168565280627,2.49129553246086,33.2141,31.63505,57.4489,60.9422
"ZNF430",0.319673786518217,110.14547311828,118.840741984733,7.89192389841275,4.37981648548601,64.1026,64.6895,139.3665,158.245975
"ZFP30",0.434293442477678,174.189321505376,185.543491603053,9.93868228395071,7.88607550706909,103.0371,106.3937,216.4397,229.808825
"ZNF549",0.444839598381832,150.84433655914,159.371713358779,7.71462774628051,6.04889635488357,101.5516,96.713675,193.7939,194.1355
"ZNF211",0.241115795901625,352.427159139785,393.233801145038,23.9114686305212,18.8786108148147,167.4208,195.03025,488.8214,499.821725
"ZNF205",0.0492116046450525,349.410383870968,400.20548129771,16.821515783492,14.1175810089652,256.5403,262.785825,414.6857,462.846325
"ZNF45",0.810277163893798,235.363407526882,238.609125954198,9.65050674937739,7.28115670606578,177.8594,158.5689,283.476,283.015325
"ZNF133",0.561709472254606,471.924702150538,456.196284732824,24.5171896958842,13.586107906935,334.4875,310.893375,556.7338,529.500675
"ZNF436",0.655734011510599,991.350955913979,1032.40632671756,87.9445584710339,45.0785116484722,466.9926,504.98805,1197.8396,1295.432175
"ZNF484",0.798959702299814,72.9884956989247,71.8401751908397,3.68532522659446,2.3435501151534,46.4135,51.468875,87.4292,86.48735
