"gene","p-adj-Cluster 13 (HNSC-LUSC)-BRCA CIMP c7","p-adj-Cluster 5-BRCA CIMP c7","p-adj-Cluster 5-Cluster 13 (HNSC-LUSC)","p-adj-OV-like c1-BRCA CIMP c7","p-adj-OV-like c1-Cluster 13 (HNSC-LUSC)","p-adj-OV-like c1-Cluster 5","p-adj-UCEC CIMP c18-BRCA CIMP c7","p-adj-UCEC CIMP c18-Cluster 13 (HNSC-LUSC)","p-adj-UCEC CIMP c18-Cluster 5","p-adj-UCEC CIMP c18-OV-like c1","p-adj-UCEC non-CIMP c3-BRCA CIMP c7","p-adj-UCEC non-CIMP c3-Cluster 13 (HNSC-LUSC)","p-adj-UCEC non-CIMP c3-Cluster 5","p-adj-UCEC non-CIMP c3-OV-like c1","p-adj-UCEC non-CIMP c3-UCEC CIMP c18","p-adj-UCEC Serous c4-BRCA CIMP c7","p-adj-UCEC Serous c4-Cluster 13 (HNSC-LUSC)","p-adj-UCEC Serous c4-Cluster 5","p-adj-UCEC Serous c4-OV-like c1","p-adj-UCEC Serous c4-UCEC CIMP c18","p-adj-UCEC Serous c4-UCEC non-CIMP c3","mean-BRCA CIMP c7","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 5","mean-OV-like c1","mean-UCEC CIMP c18","mean-UCEC non-CIMP c3","mean-UCEC Serous c4","SEM-BRCA CIMP c7","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 5","SEM-OV-like c1","SEM-UCEC CIMP c18","SEM-UCEC non-CIMP c3","SEM-UCEC Serous c4","Q1-BRCA CIMP c7","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 5","Q1-OV-like c1","Q1-UCEC CIMP c18","Q1-UCEC non-CIMP c3","Q1-UCEC Serous c4","Q3-BRCA CIMP c7","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 5","Q3-OV-like c1","Q3-UCEC CIMP c18","Q3-UCEC non-CIMP c3","Q3-UCEC Serous c4","count-BRCA CIMP c7","count-Cluster 13 (HNSC-LUSC)","count-Cluster 5","count-OV-like c1","count-UCEC CIMP c18","count-UCEC non-CIMP c3","count-UCEC Serous c4"
"ZNF484",0.997406103289946,0.999999260032835,0.997853728458073,0.999836955761492,0.986533077037778,0.999999994881467,0.999947553127167,0.999005892125778,0.999948503007465,0.987885364740788,0.996954177073544,0.999863553460861,0.999486511123985,0.937622693378296,0.995830386241946,0.999947081633345,0.999004279771424,0.999948394135545,0.987792168591158,1,0.995688249177576,45.12034,68.0361,39.4394,36.96422,50.168282051282,55.3641236842105,50.1687775,8.01182625820106,NA,NA,6.40945138841071,2.86127531367501,9.26671928470832,4.128878074557,30.8137,68.0361,39.4394,28.8462,37.7008,32.807575,30.42275,55.9264,68.0361,39.4394,44.5572,62.73785,63.449325,68.278625,5,1,1,5,39,38,40
"ZNF780B",0.999996965782654,0.950485318643022,0.968132820174764,0.99974915964332,0.999666326089507,0.985434099185461,0.999920269110455,0.99986666307206,0.963918444833057,0.999995274670188,0.99999606562728,0.999955687957961,0.951931781068881,0.999912293806209,0.999973619684209,0.971760199778062,0.99614325928067,0.993867215336909,0.999705287433529,0.878039572702197,0.749720870158791,209.41026,176.9681,391.1871,249.00022,233.845530769231,224.127489473684,279.529355,98.2262589856124,NA,NA,42.625896599396,18.2979779936265,16.5508285320862,37.3160461997877,98.0574,176.9681,391.1871,257,145.7715,156.984425,165.277075,220.6827,176.9681,391.1871,309.6422,288.48515,272.405775,317.636425,5,1,1,5,39,38,40
"ZNF557",0.987039520756509,0.999998608380706,0.991003993906252,0.986730342962075,0.999901674214182,0.996487868459029,0.999988254094812,0.964627262106336,0.999999993255438,0.867919814863235,0.999789472589735,0.95072885542474,1,0.798974156354124,0.999938137478518,0.999937737112061,0.957838543694542,0.999999999927459,0.833164172691816,0.999998768037354,0.999999071907747,146.4636,94.4326,157.1161,116.28772,153.074251282051,157.276644736842,155.21834,16.8572027028508,NA,NA,15.3159477310221,7.37936721661394,7.63018242898912,13.5592665427875,130.5483,94.4326,157.1161,97.7564,119.18365,125.605225,105.188525,143.5949,94.4326,157.1161,117.8771,179.99185,182.76485,175.2431,5,1,1,5,39,38,40
"ZNF337",0.993006018172983,0.999942921220659,0.999933381940933,0.439010987945188,0.999362763570449,0.980044732395994,0.996981495556091,0.99918644947837,0.99999999940577,0.400048534686913,0.900274239424191,0.999995807437434,0.999985845015621,0.779735318193183,0.880142517272356,0.879467636245181,0.999998080206103,0.99997494320047,0.804808210821771,0.824590460626552,0.999999879236115,439.2435,634.9809,523.4179,762.41568,512.028779487179,584.893005263158,591.0764425,117.290423327209,NA,NA,123.801806758114,32.3455852292364,44.9228042821319,45.5614760392618,338.879,634.9809,523.4179,577.6015,366.2923,388.685275,402.009,447.271,634.9809,523.4179,775.4974,612.09775,647.44845,660.7459,5,1,1,5,39,38,40
"ZNF317",0.999512660957676,0.999411547570007,1,0.999867907244681,0.995866247738002,0.995322402265802,0.99997702407829,0.999863108095936,0.999823134065989,0.991837427263656,0.999840885164095,0.999941906759837,0.999921778644601,0.983835310114025,0.999993075323904,0.913495976855288,0.999999987373277,0.999999997016926,0.683628528718455,0.502431006147578,0.649349695300301,685.85746,895.6223,902.6161,589.14576,739.810884615385,760.959231578947,928.315475,78.6312653268317,NA,NA,71.778026862046,26.1903324484884,30.6930210919085,118.342929917402,605.2219,895.6223,902.6161,513.5105,633.2735,646.799275,477.41815,770.3416,895.6223,902.6161,656.0566,855.3049,866.543775,1127.003175,5,1,1,5,39,38,40
"ZNF426",0.994750514233085,0.224902783060022,0.84046630079752,0.999776903057352,0.999447994870884,0.334041712149419,0.78101844889629,0.999999999885054,0.498206988231132,0.965501023443667,0.926629574342111,0.999995975294141,0.398569374151271,0.99658428942679,0.992671495964428,0.521164858220415,0.99999867315075,0.624441333199161,0.828916704163801,0.978265191162434,0.714641191906397,41.6528,77.7024,171.8658,53.56654,76.0205051282051,68.0421052631579,85.71642,12.3715970938679,NA,NA,13.5144213129013,7.8315315620618,7.0312708530295,9.55470093498899,28.7206,77.7024,171.8658,33.1197,34.79265,37.36215,38.963375,36.5586,77.7024,171.8658,69.8901,103.7054,95.1975,120.289325,5,1,1,5,39,38,40
"ZNF331",0.999846758657099,0.998095235132066,0.999999005392193,0.610660617205009,0.995438959164526,0.999403181465139,0.992937859112883,0.999999997371536,0.999970634893136,0.690967252565179,0.860392713386429,0.999989809090459,0.999999999999847,0.95426470102589,0.880889775046754,0.464503769732923,0.998438662030412,0.999916793500659,0.999848838456334,0.131404929455068,0.823366437584113,291.66634,383.307,433.8329,549.7237,369.882569230769,436.807731578947,510.1349325,62.4185798131021,NA,NA,109.292673016584,26.33859327314,42.8052359605799,44.0277431819371,199.5054,383.307,433.8329,376.0684,268.2467,241.583525,357.096525,371.8779,383.307,433.8329,599.0956,435.20815,500.768925,593.9911,5,1,1,5,39,38,40
"ZNF227",0.0029551196048283,0.938561198641168,0.303839061200773,0.215287617031524,0.160354978907711,0.999916856284179,0.970126696477921,0.00432461936779183,0.991245652186645,0.272175277724192,0.99531779135485,0.00278736916498279,0.97956882277045,0.158994052307919,0.997665541018754,0.976309912563039,0.00401995973004809,0.98985585587001,0.249780047781874,0.999999953157769,0.9990791786421,211.89602,689.934,341.8077,380.54012,260.363066666667,245.969118421053,258.09974,25.4301786379766,NA,NA,128.617740704035,14.4312673303235,18.2649864617503,16.1626636299127,186.971,689.934,341.8077,183.68,203.94035,196.58325,192.345625,245.2392,689.934,341.8077,408.2294,319.63265,289.8069,329.2183,5,1,1,5,39,38,40
"ZNF141",0.99837763002444,0.999865686005724,0.993733736941717,0.948767158067477,0.921826983209976,0.999981182749363,0.996884287661978,0.978891651183379,0.999999945585499,0.987998121243693,0.963658055944157,0.949214292569844,0.999999984451727,0.999640321271447,0.989644640709223,0.998962667176602,0.984496397911785,0.999999273946685,0.976310051039695,0.999988905712409,0.959665379421393,76.57914,39.4089,100.6826,117.94272,94.6944820512821,105.542413157895,91.45121,23.2781701226836,NA,NA,34.3982327892495,8.69623258281876,13.7552821131161,7.59767127624946,49.0287,39.4089,100.6826,61.0989,61.4153,51.794875,64.773575,66.5071,39.4089,100.6826,193.9103,110.8281,122.947425,112.51515,5,1,1,5,39,38,40
"ZNF304",0.991151390823907,0.982962865766715,0.999999985112051,0.977767356696001,0.999989137951401,0.999911004223909,0.993431873288418,0.999270520348429,0.997694298000803,0.999234586213488,0.937164685671641,0.999960371687192,0.999747524705492,0.999999980246882,0.984305605327394,0.55506415187022,0.999999995201972,0.999999999493445,0.994988705496642,0.232491153779421,0.732479991985134,163.46904,281.8106,297.5587,245.02708,212.012317948718,239.473615789474,291.14376,38.7942455517903,NA,NA,84.9770732681786,18.0462673378043,29.0246992571872,24.1051039676782,95.2821,281.8106,297.5587,155.4487,154.11245,175.970175,174.2793,228.7442,281.8106,297.5587,236.044,270.47545,294.6343,348.3679,5,1,1,5,39,38,40
"ZNF132",0.984954051468016,0.996268153279457,0.999999298226409,0.731783299554493,0.999999973098193,0.999970905530137,0.995014912292556,0.997809321991227,0.999819953951608,0.812538297998739,0.859605791511981,0.999973767350172,0.999999994686169,0.989638172436099,0.839548322852876,0.23459950593484,0.999985810134377,0.999490605712098,0.999924889975064,0.00922663441684768,0.299378290023274,22.57174,56.5108,48.7381,60.00166,34.533741025641,46.2751815789474,65.73108,3.30902869549359,NA,NA,19.368015174137,3.4961539154007,6.89472976612519,7.68150750546001,19.146,56.5108,48.7381,35.6044,17.8603,19.177175,30.565275,22.4574,56.5108,48.7381,58.2265,44.9197,63.94725,101.719775,5,1,1,5,39,38,40
"ZNF20",0.999999982630729,0.966909001000227,0.986505716765396,0.996839933931127,0.999562943382524,0.997096882056143,0.960427254044861,0.998262579507071,0.997894770365605,0.999997709983441,0.997496392072571,0.999846957017465,0.989900335578689,0.999989983576713,0.982539596985002,0.779753811979517,0.988492400655038,0.999887069058831,0.995128725764944,0.954253710771414,0.542051257881973,147.17116,136.4588,278.1051,195.5622,206.069946153846,182.075757894737,234.8277475,18.4679262145645,NA,NA,104.513430441771,11.227787925186,10.6941807237168,30.3833104028441,134.4416,136.4588,278.1051,58.2265,161.7095,131.201725,113.13875,183.9023,136.4588,278.1051,128.0874,244.80775,211.360825,285.114525,5,1,1,5,39,38,40
"ZNF670",0.984551164546329,0.98627194545021,0.999999999999438,0.284009463206711,0.998931270436858,0.998689604709203,0.962887207224237,0.999570073890913,0.999673324160653,0.404290573916615,0.816286109712777,0.999989700867492,0.99999402781096,0.680747120621344,0.975575123913538,0.588330390156505,0.9999999987664,0.999999999940756,0.877644607203203,0.640754386187956,0.98712506853326,62.52346,116.1855,114.9801,149.11068,90.2215615384615,102.43535,113.150585,11.0396679089817,NA,NA,49.3404037313377,7.78218221559538,12.1432026127802,8.35550911246858,51.0915,116.1855,114.9801,67.3077,50.48715,57.51205,72.62005,83.6125,116.1855,114.9801,190.3183,115.8146,121.203,151.16045,5,1,1,5,39,38,40
"ZFP37",0.999752470658418,0.777304530488808,0.794066525723495,0.999639890491502,0.996222324995763,0.889666091317112,0.828993365770883,0.942865763134763,0.96703502897171,0.984110643089659,0.984192123292223,0.985634273731292,0.899359019989929,0.999971157555453,0.918887691479672,0.827259804956278,0.942594032447271,0.967112683410462,0.983831233393188,1,0.915534123029661,43.80708,24.9094,115.4322,55.44694,72.7657769230769,61.1345631578947,72.799575,19.0204887511441,NA,NA,17.0865843811336,8.27107187220302,5.7971082349811,7.54351762665303,6.4755,24.9094,115.4322,24.5726,38.42805,41.803525,39.1242,69.5302,24.9094,115.4322,92.2025,101.6216,80.696075,95.32105,5,1,1,5,39,38,40
"ZNF189",0.999976611171578,0.691768444274051,0.945872371425747,0.999998015016099,0.9998439076487,0.628886211140052,0.999753947388111,0.999999925552173,0.722232839441825,0.996581343650837,0.999975156684153,0.999998798593056,0.686627244460451,0.999051910766789,0.999976071488486,0.999621137342773,0.999999969641005,0.730184812524972,0.995547296384569,0.999999995450442,0.999913906485634,344.4359,391.858,639.6871,326.36004,375.1472,365.241457894737,377.47614,99.5529408613126,NA,NA,60.3157476177043,24.6622336437217,30.1883243467832,26.2108217011252,188.7142,391.858,639.6871,232.3176,254.49235,218.266375,244.91925,580.5852,391.858,639.6871,453.9539,444.4692,506.249475,443.1599,5,1,1,5,39,38,40
"ZNF434",0.999518179499162,0.669917647625048,0.69175531176526,0.999999820760358,0.999814519335083,0.627537063464768,0.907833637904944,0.951812967791714,0.889737523780276,0.846631577126681,0.997060278749317,0.989894549994537,0.758815728543813,0.989940574230749,0.897228395262926,0.860725856369976,0.938117784874223,0.909690792134348,0.785742258126551,0.999980515745512,0.778254859419035,268.48992,219.723,453.3922,261.08086,325.870505128205,297.636668421053,331.6609475,33.1273853912952,NA,NA,34.2528937480266,16.3104072958322,17.941557922411,16.6526832726287,227.1855,219.723,453.3922,200.4396,257.41935,218.70655,264.3768,339.0618,219.723,453.3922,276.6504,380.7601,381.999725,408.839,5,1,1,5,39,38,40
"ZNF287",0.999181285298807,0.634336524121552,0.64381965170792,0.999999935332661,0.999598806498569,0.598054330178481,0.940145695559632,0.95291055184155,0.842794482950695,0.90055056270221,0.999984543074808,0.999692769788974,0.469954142581815,0.999999830204417,0.109420791101767,0.996690196593153,0.985703262651645,0.726149022118815,0.990665097968548,0.961965791857709,0.579810209718771,104.68304,78.0742,199.7619,101.57462,130.621387179487,98.8273105263158,119.45268,13.6837164540778,NA,NA,19.7710185915243,7.01326571643152,7.42176129961006,10.3136513392726,71.5504,78.0742,199.7619,63.0342,92.18085,69.17015,77.525525,124.4489,78.0742,199.7619,137.466,152.20085,125.55145,145.17695,5,1,1,5,39,38,40
"ZIM3",1,1,1,0.614868294796186,0.956660102845233,0.956660102845234,1,1,1,0.267886575240342,0.99995532192277,0.999999500241779,0.999999500241779,0.432071623514871,0.996914474758351,0.995112587660948,0.99993594492928,0.99993594492928,0.66530275422368,0.822104599860867,0.988727501910245,0,0,0,0.35164,0,0.0441157894736842,0.0998125,0,NA,NA,0.35164,0,0.0335269235403624,0.0756946075872546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,5,39,38,40
"ZFP14",0.999999910628089,0.312264179863385,0.673855537543686,0.0452098426805585,0.648873968409213,0.999492902515432,0.872144610153657,0.999073750908499,0.567731536248306,0.0861170810483998,0.954682859285734,0.999826858299463,0.487906282096893,0.0443481712860753,0.99824339075776,0.494776138990763,0.986976987326912,0.756371866545409,0.323636324485578,0.836897988748965,0.510678756267017,108.0004,117.483,314.8735,274.03334,159.428820512821,148.857789473684,185.3039675,25.6652727649639,NA,NA,136.468263153997,9.21688146228796,11.5202208582061,11.7306109416825,63.1854,117.483,314.8735,139.1843,122.112,106.158925,136.890875,151.8811,117.483,314.8735,220.5801,204.82915,203.321325,212.051225,5,1,1,5,39,38,40
"ZNF473",0.725767825999444,0.901311393223631,0.999964209087601,0.54511984198049,0.998982264632293,0.999999499024055,0.943350757246302,0.904874822627842,0.985985016149511,0.818311679853813,0.899501765492771,0.927001742637062,0.991269817518925,0.884521175284146,0.999940259782024,0.565977866778822,0.982065904933273,0.999417965494551,0.995546004615182,0.714928495857664,0.877902813165986,238.09104,465.4708,412.9909,393.16194,305.138412820513,314.36565,352.38762,30.9627754936246,NA,NA,71.2613760304178,20.7271882275135,20.1625045406934,24.2049305774483,186.9253,465.4708,412.9909,325.5763,215.7648,228.616475,259.198875,241.059,465.4708,412.9909,461,362.9703,365.078225,395.1546,5,1,1,5,39,38,40
"ZNF614",0.972333285102331,0.928757032881276,0.999998896797934,0.868925773003401,0.999997846660557,0.999799598968863,0.816774235159491,0.999895666622973,0.998150874889274,0.999929749548976,0.879458848901876,0.999711540717626,0.996599810023153,0.999429300537906,0.999960187201839,0.787990873639932,0.99993360257416,0.998572087442336,0.999976339751383,0.99999984280042,0.999716823061363,164.05706,276.9774,301.7271,255.53174,238.787023076923,231.491031578947,241.6297175,51.7434953982102,NA,NA,68.6082204959187,20.629568268695,17.930082947753,15.5901827850787,112.8585,276.9774,301.7271,157.5855,158.21665,154.872475,191.19585,220.1789,276.9774,301.7271,248.3516,303.174,307.19215,287.602425,5,1,1,5,39,38,40
"POGK",0.999857615790094,0.589059601826316,0.932404456212941,0.122613351810454,0.900672931165185,0.999990926966394,0.387644693355081,0.997052871024662,0.968345375113157,0.764517372671125,0.731065312024882,0.999871122787329,0.904205240014926,0.42593858093713,0.926843635633766,0.164880175801168,0.984440951999625,0.991810554507687,0.950163683502605,0.961799862561585,0.383491717072862,1048.51122,1309.7872,2363.4753,2199.6857,1720.14064615385,1547.32934210526,1868.6921625,110.337579800326,NA,NA,218.774127844656,119.237198470196,100.226645920976,117.394511617249,882.6287,1309.7872,2363.4753,2089.2308,1219.469,1224.442275,1409.23425,1144.7286,1309.7872,2363.4753,2528.0001,2244.8451,1875.675475,2135.61625,5,1,1,5,39,38,40
"ZNF514",0.999997744087816,0.642259378258199,0.789708144897768,0.661290177121397,0.922531424054897,0.991177196586875,0.931747615520193,0.992711419848128,0.855487869021962,0.929833758377073,0.855997316944522,0.985476526753094,0.895829885287962,0.974546289610488,0.999496592706008,0.246931058602921,0.864694500173867,0.991431084625637,0.999999480859557,0.139778327281562,0.33927251377315,96.6795,74.7281,309.1019,217.16854,156.741120512821,168.187407894737,224.5998325,38.4344106785573,NA,NA,31.8579757395162,13.915101613926,17.9579554327561,23.6160039327084,36.5535,74.7281,309.1019,168.3516,95.02125,106.237225,141.485525,86.9565,74.7281,309.1019,247.4388,210.4334,203.724975,251.367725,5,1,1,5,39,38,40
"ZNF300",0.554513230863357,0.267194393058632,0.999795460166136,0.337213117750585,0.997765738552516,0.9447781964796,0.980185922175584,0.236236676622865,0.0740253758595343,0.00611616082935673,0.868282289900775,0.82766186976393,0.509076782588925,0.693916181094154,0.000490993635306025,0.438438636607516,0.948991295407627,0.724688253962293,0.974887677306295,6.08649803890415e-07,0.756446942934048,128.09596,472.1628,563.3735,364.84134,58.2495205128205,233.084428947368,291.75115,70.8154381102214,NA,NA,58.8276311024981,18.0667811106626,32.1012517019046,32.3884268721936,7.834,472.1628,563.3735,276.1752,5.57315,57.8681,133.940075,249.9055,472.1628,563.3735,455.2774,36.41875,383.68365,419.684625,5,1,1,5,39,38,40
"RBAK",0.999454352340126,0.104023991939955,0.57572741444538,0.999994296605281,0.997922398847535,0.0781661427400336,0.982525225470888,0.999999959311583,0.15144354607736,0.930880357234863,0.946834238081303,1,0.187228954450566,0.853583214570174,0.9994633242798,0.847298990908314,0.999999328085497,0.242236536263152,0.698365034580792,0.947122290289264,0.997247297580205,388.93178,474.1482,918.3277,366.30796,458.311364102564,475.992134210526,499.4464125,86.2578782484209,NA,NA,45.2684643749774,24.4932951889316,32.2561568545313,29.2255673870509,241.2867,474.1482,918.3277,301,364.25255,382.28585,404.576125,565.1845,474.1482,918.3277,470.3297,557.90845,582.936575,630.516725,5,1,1,5,39,38,40
"ZNF92",0.505064233834398,0.134156955682384,0.997549564052226,0.920433976488135,0.884703170675037,0.448172333255865,0.98832605999864,0.640251344795651,0.18346589159778,0.990148508822365,0.984631204521369,0.653552434682749,0.19152049031861,0.992876179555146,0.99999995873927,0.748057750539676,0.840465628663644,0.34961304746094,1,0.715534011305226,0.774034391985417,192.72102,487.7777,603.7748,294.95086,244.657125641026,247.547247368421,294.8578675,37.0641653418959,NA,NA,64.7850344442495,23.0510904196925,17.5535204030995,27.7703162792302,138.7604,487.7777,603.7748,201.3889,152.882,172.826975,203.7879,252.2062,487.7777,603.7748,335.0734,308.18935,317.8782,333.364725,5,1,1,5,39,38,40
