"gene","p-adj-cribiform morular-columnar cell variant","p-adj-Diffuse sclerosing variant-columnar cell variant","p-adj-Diffuse Sclerosing Variant-columnar cell variant","p-adj-Diffuse sclerosing variant-cribiform morular","p-adj-Diffuse Sclerosing Variant-cribiform morular","p-adj-Diffuse Sclerosing Variant-Diffuse sclerosing variant","p-adj-Papillary carcinoma, diffuse sclerosing variant-columnar cell variant","p-adj-Papillary carcinoma, diffuse sclerosing variant-cribiform morular","p-adj-Papillary carcinoma, diffuse sclerosing variant-Diffuse sclerosing variant","p-adj-Papillary carcinoma, diffuse sclerosing variant-Diffuse Sclerosing Variant","p-adj-Papillary carcinoma: mixed papillary and follicular variant-columnar cell variant","p-adj-Papillary carcinoma: mixed papillary and follicular variant-cribiform morular","p-adj-Papillary carcinoma: mixed papillary and follicular variant-Diffuse sclerosing variant","p-adj-Papillary carcinoma: mixed papillary and follicular variant-Diffuse Sclerosing Variant","p-adj-Papillary carcinoma: mixed papillary and follicular variant-Papillary carcinoma, diffuse sclerosing variant","p-adj-Thyroid Papillary Carcinoma - Classical/usual-columnar cell variant","p-adj-Thyroid Papillary Carcinoma - Classical/usual-cribiform morular","p-adj-Thyroid Papillary Carcinoma - Classical/usual-Diffuse sclerosing variant","p-adj-Thyroid Papillary Carcinoma - Classical/usual-Diffuse Sclerosing Variant","p-adj-Thyroid Papillary Carcinoma - Classical/usual-Papillary carcinoma, diffuse sclerosing variant","p-adj-Thyroid Papillary Carcinoma - Classical/usual-Papillary carcinoma: mixed papillary and follicular variant","p-adj-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)-columnar cell variant","p-adj-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)-cribiform morular","p-adj-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)-Diffuse sclerosing variant","p-adj-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)-Diffuse Sclerosing Variant","p-adj-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)-Papillary carcinoma, diffuse sclerosing variant","p-adj-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)-Papillary carcinoma: mixed papillary and follicular variant","p-adj-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)-Thyroid Papillary Carcinoma - Classical/usual","p-adj-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)-columnar cell variant","p-adj-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)-cribiform morular","p-adj-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)-Diffuse sclerosing variant","p-adj-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)-Diffuse Sclerosing Variant","p-adj-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)-Papillary carcinoma, diffuse sclerosing variant","p-adj-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)-Papillary carcinoma: mixed papillary and follicular variant","p-adj-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)-Thyroid Papillary Carcinoma - Classical/usual","p-adj-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)","mean-columnar cell variant","mean-cribiform morular","mean-Diffuse sclerosing variant","mean-Diffuse Sclerosing Variant","mean-Papillary carcinoma, diffuse sclerosing variant","mean-Papillary carcinoma: mixed papillary and follicular variant","mean-Thyroid Papillary Carcinoma - Classical/usual","mean-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)","mean-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)","SEM-columnar cell variant","SEM-cribiform morular","SEM-Diffuse sclerosing variant","SEM-Diffuse Sclerosing Variant","SEM-Papillary carcinoma, diffuse sclerosing variant","SEM-Papillary carcinoma: mixed papillary and follicular variant","SEM-Thyroid Papillary Carcinoma - Classical/usual","SEM-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)","SEM-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)","Q1-columnar cell variant","Q1-cribiform morular","Q1-Diffuse sclerosing variant","Q1-Diffuse Sclerosing Variant","Q1-Papillary carcinoma, diffuse sclerosing variant","Q1-Papillary carcinoma: mixed papillary and follicular variant","Q1-Thyroid Papillary Carcinoma - Classical/usual","Q1-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)","Q1-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)","Q3-columnar cell variant","Q3-cribiform morular","Q3-Diffuse sclerosing variant","Q3-Diffuse Sclerosing Variant","Q3-Papillary carcinoma, diffuse sclerosing variant","Q3-Papillary carcinoma: mixed papillary and follicular variant","Q3-Thyroid Papillary Carcinoma - Classical/usual","Q3-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)","Q3-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)","count-columnar cell variant","count-cribiform morular","count-Diffuse sclerosing variant","count-Diffuse Sclerosing Variant","count-Papillary carcinoma, diffuse sclerosing variant","count-Papillary carcinoma: mixed papillary and follicular variant","count-Thyroid Papillary Carcinoma - Classical/usual","count-Thyroid Papillary Carcinoma - Follicular (>= 99% follicular patterned)","count-Thyroid Papillary Carcinoma - Tall Cell (>= 50% tall cell features)"
"ZNF573",0.509743276562613,0.750331275330382,0.764197693060762,0.999992766933081,0.99998822958774,1,0.870078007850741,0.993001317857153,0.999916328922819,0.999945358318204,0.991890896619839,0.969389625950634,0.997472798570038,0.997956839227175,0.999979299425022,0.910658038460055,0.841197047575883,0.98309286431657,0.986239094215079,0.999563140579352,0.999999999987231,0.958352147523496,0.750542401022041,0.957772580749312,0.964107373953115,0.995508310269883,0.999999999627067,0.847846115840275,0.832512355986813,0.928151399495312,0.9964241116859,0.997298024430909,0.999997253609435,0.999999246413019,0.966570889407376,0.611759733011833,37.1703,2.0276,8.1227,8.5164,15.37355,21.4178,20.6039153846154,22.6635843137255,18.14184,NA,NA,NA,NA,2.41525,NA,0.622535987931659,1.35009132155497,1.68807427607602,37.1703,2.0276,8.1227,8.5164,14.165925,21.4178,11.6698,13.0992,11.0363,37.1703,2.0276,8.1227,8.5164,16.581175,21.4178,28.0371,30.17035,22.6012,1,1,1,1,2,1,364,102,35
"ZNF527",0.999409633525634,0.619315562056536,0.90608810447052,0.942493541241073,0.998119569875926,0.999873800167402,0.908860247927133,0.999381068511236,0.996384338365345,0.999999828565843,0.949005253547188,0.999610193079513,0.99920499319693,0.999999994097902,0.999999999997811,0.639311658437068,0.988471050845707,0.996586382231847,0.999999999939641,0.999999242629974,0.999999998397139,0.976952116857967,0.999999952426961,0.813471917448245,0.994865214072735,0.99594859415083,0.999246118010501,4.84623230434522e-10,0.235697940330648,0.797053126211414,0.999999994994732,0.99970472854957,0.961042857939921,0.997394307512477,0.00573085095283388,1.50885970384707e-10,166.267,141.1192,91.1552,111.6091,119.2001,117.3454,113.896437087912,135.820416666667,95.1846771428571,NA,NA,NA,NA,37.3417,NA,1.39172808841305,3.48635309255557,2.76618268229887,166.267,141.1192,91.1552,111.6091,100.52925,117.3454,95.007175,114.0414,84.7124,166.267,141.1192,91.1552,111.6091,137.87095,117.3454,131.0059,152.0959,106.58105,1,1,1,1,2,1,364,102,35
"ZNF33A",0.0230476280335596,0.159480471920444,0.699164402649634,0.998882426076809,0.808953002127811,0.992891744224093,0.100670453869012,0.983344449187237,0.999999787918569,0.99647030172181,0.998318338529746,0.175016684086018,0.584028441378261,0.981499400158774,0.532304308392215,0.197505876160724,0.424307624459447,0.95687297720977,0.99999999997045,0.93136500824128,0.83274507212504,0.0877335569629001,0.666529545078409,0.995191841710648,0.99997491958744,0.996634038032238,0.624999804612755,0.0559634349665686,0.165394163163382,0.519483890994473,0.978091619005348,0.999999957885099,0.972390044406429,0.783000032441685,0.999370767153063,0.96002438818856,1742.6059,580.292,819.0433,1129.9866,886.8741,1489.8944,1111.7886543956,1027.64088039216,1084.17578,NA,NA,NA,NA,104.3204,NA,12.6121402386118,26.6004994702846,34.4404867614444,1742.6059,580.292,819.0433,1129.9866,834.7139,1489.8944,940.88445,849.203025,957.29505,1742.6059,580.292,819.0433,1129.9866,939.0343,1489.8944,1258.655125,1156.5815,1223.8168,1,1,1,1,2,1,364,102,35
"ZKSCAN3",0.976547693578093,0.938959038517213,0.944269900503707,0.999999948756766,0.999999979204651,1,0.938480045994274,1,0.999999935980814,0.999999976907811,0.999999917402998,0.993865829875018,0.97809051415581,0.980577153047728,0.981609896600838,0.963204616318094,0.999991432040053,0.999426982185214,0.999593880203178,0.999781423459427,0.993861480045646,0.982572437003281,0.999912717540988,0.997847352833072,0.998363662233117,0.99831823017227,0.998014275801116,0.964854317272847,0.828910387894652,0.999999999999634,0.999999834512991,0.999999944674984,1,0.938660781824308,0.337579724938679,0.133713085195457,82.7338,51.5004,46.0289,46.6159,50.9021,76.9231,58.9199788461538,61.5638441176471,50.5777742857143,NA,NA,NA,NA,6.0222,NA,1.02242022884648,2.44352559147994,2.5868482622888,82.7338,51.5004,46.0289,46.6159,47.891,76.9231,46.884725,43.93655,43.23215,82.7338,51.5004,46.0289,46.6159,53.9132,76.9231,69.25085,76.8969,59.44265,1,1,1,1,2,1,364,102,35
"ZNF676",0.933177102382091,0.631258286589425,0.591890578073414,0.999684770366762,0.999373326161651,0.999999999996755,0.0906676149462489,0.894259966655678,0.998239248210906,0.9990992113791,0.937941431145753,1,0.999609273820173,0.999239905718065,0.886478326778074,0.187830941975332,0.997431562874699,0.999999999999578,0.999999998127668,0.920024001863751,0.996818421587252,0.314467140379337,0.999843825670553,0.999998561065696,0.999990332519489,0.764267789849196,0.999782087070828,0.41364185927258,0.0838911408426322,0.969809248029986,0.999997091152418,0.999999697286321,0.996853388755048,0.965756445928835,0.496590059859805,0.0492286583150983,195.4436,112.3277,74.9097,71.2685,33.90085,113.4238,76.9640285714286,88.1167794117647,60.3299885714286,NA,NA,NA,NA,21.09285,NA,2.30391258654314,5.3938091720243,4.92806740373044,195.4436,112.3277,74.9097,71.2685,23.354425,113.4238,45.7138,49.402025,41.2706,195.4436,112.3277,74.9097,71.2685,44.447275,113.4238,101.802625,120.784825,78.0498,1,1,1,1,2,1,364,102,35
"ZNF699",0.786328176910335,0.930155560404923,0.797698352716214,0.999996003679168,1,0.999997563972299,0.963676330896455,0.998471945533813,0.999994652782308,0.998792951518979,0.999652263301538,0.981438497594431,0.99859817824478,0.983607319720502,0.999923936588634,0.994624090445036,0.881076591264794,0.987842147788485,0.892555557234199,0.997148418475782,1,0.961813716317675,0.970311240482866,0.999191755905734,0.97461611523829,0.999994344190923,0.999994526421316,0.118915949135136,0.967931277693639,0.968227632312811,0.999028781231431,0.972720637663737,0.99999005739528,0.999997053345499,0.782912933603951,0.999999998757114,34.7722,3.6496,9.9278,4.0341,15.5713,23.5294,23.1077593406593,18.8850960784314,19.1989457142857,NA,NA,NA,NA,2.9291,NA,0.714550526536966,1.35939042391934,1.86187381699887,34.7722,3.6496,9.9278,4.0341,14.10675,23.5294,13.0979,8.463225,10.3164,34.7722,3.6496,9.9278,4.0341,17.03585,23.5294,31.7061,27.3472,26.1841,1,1,1,1,2,1,364,102,35
"ZNF250",0.345141395473867,0.974915695486367,0.875347626915251,0.955532694296374,0.995473490185247,0.999991842429791,0.988887179384329,0.752283892226839,0.999998053935735,0.998546034371088,0.872506394437044,0.995712282703481,0.999990606022728,1,0.998431486927674,0.552145305565068,0.942929531498463,0.999960255960519,0.999999999987531,0.967035824893231,0.999999999964573,0.767886950014589,0.820849830877525,0.99999999822357,0.999986894607796,0.998895599879073,0.999984221756964,0.105546098748038,0.384035524277463,0.988457910467305,0.998651614477235,0.999999899397319,0.857121557130181,0.999999929948782,0.825219687042097,0.0626936097763817,636.6387,282.6075,468.046,412.4473,508.1338,411.4299,419.73597967033,454.438329411765,389.636877142857,NA,NA,NA,NA,54.6285,NA,5.04489465586131,14.6003076933505,17.2942062325295,636.6387,282.6075,468.046,412.4473,480.81955,411.4299,361.5792,361.826975,317.63725,636.6387,282.6075,468.046,412.4473,535.44805,411.4299,472.543075,534.885275,445.4871,1,1,1,1,2,1,364,102,35
"ZNF79",0.232412240021318,0.189595728667775,0.334508286733128,0.999999999795516,0.999999951587934,0.999998781431065,0.655571013715566,0.980422011028041,0.964029521132531,0.995777505482513,0.540998188536154,0.999900071461168,0.999631216427345,0.999997424263256,0.999932301755557,0.257044732311232,0.976659230664177,0.952913717924822,0.996386424995208,0.999998564870136,0.999988776288322,0.410918631088204,0.92209959831777,0.871966836463294,0.978858951170369,0.999999999986829,0.999456757500639,0.369831960128691,0.187646011447611,0.99352581258173,0.983847908558373,0.999461947333961,0.999837636556434,0.999999944841637,0.982775989233315,0.392490312711471,178.6571,84.3471,80.7762,91.4388,118.6536,103.1674,113.195327197802,119.932918627451,108.337368571429,NA,NA,NA,NA,5.8723,NA,1.37339089600101,2.85507687173996,4.16323497205608,178.6571,84.3471,80.7762,91.4388,115.71745,103.1674,97.34605,100.830625,92.1408,178.6571,84.3471,80.7762,91.4388,121.58975,103.1674,128.18205,135.410325,128.2184,1,1,1,1,2,1,364,102,35
"ZNF681",0.00871817749236026,0.00144716547506274,0.0977463103340281,0.999937737074222,0.997392692968018,0.945184264935048,0.000981051513465059,1,0.99981222888378,0.993021211311101,0.0234920051600033,0.999998473859921,0.997783031387037,0.999917457633549,0.999995388536556,0.00014698676081637,0.999887129854412,0.962195659559277,0.99964336770133,0.99857046371335,0.999999999767331,0.000289943152020022,0.999362061031808,0.930805764554969,0.999950722623605,0.992946306306389,0.999999760912479,0.955349912055258,0.000147980763380073,0.999959407250914,0.974263981354557,0.99935229977978,0.999508970763157,1,0.999996113899712,0.987106275211334,255.3957,79.4809,56.8592,116.9879,79.51975,93.5143,96.8009417582418,101.397694117647,94.8225628571429,NA,NA,NA,NA,25.79025,NA,1.68140882315704,4.0488492606539,5.43524142990874,255.3957,79.4809,56.8592,116.9879,66.624625,93.5143,76.674125,72.88615,75.23335,255.3957,79.4809,56.8592,116.9879,92.414875,93.5143,116.336025,122.26875,109.6043,1,1,1,1,2,1,364,102,35
"ZNF766",0.00878789280650372,0.261422690469926,0.425894361052762,0.955596178020152,0.865429420529779,0.999999043269795,0.0448377625211683,0.979203559091606,0.999996161458306,0.999329306618006,0.673409203491494,0.657742800920763,0.999413726424025,0.999992265236911,0.979611245901083,0.190400373568076,0.207610737567471,0.994893830985368,0.999937303247913,0.697162997314674,1,0.0565729518272975,0.499679633661487,0.999990136064845,1,0.976547423651031,0.999862909285954,0.00055698190071507,0.226663126877848,0.20062862816941,0.993183679268395,0.999879506702079,0.681887256564081,1,0.99999901458371,0.137812727962525,619.9041,216.1395,349.278,379.6504,317.88295,419.3062,416.471101648352,378.35031372549,420.286105714286,NA,NA,NA,NA,43.23065,NA,4.2015560383214,7.42947563024183,11.1755987334629,619.9041,216.1395,349.278,379.6504,296.267625,419.3062,363.847725,331.68725,376.3352,619.9041,216.1395,349.278,379.6504,339.498275,419.3062,466.022275,428.75905,454.67445,1,1,1,1,2,1,364,102,35
"ZNF471",0.999999999357837,0.562230644394342,0.56002366706546,0.638461073671882,0.636300299227814,1,0.476519895745933,0.564681722754911,0.999999962178638,0.999999955773818,0.794404036300245,0.851107588800629,0.999992735325748,0.999992219627166,0.999999778873133,0.159843462634556,0.225061024539782,0.999999999110444,0.999999998793381,0.999999990056919,0.999985631132731,0.131104862126381,0.187845646192844,1,1,0.99999877474706,0.99992730020816,0.995963475374355,0.0560917656641019,0.0856751910979104,0.999996568681804,0.999996916894437,0.997841024084092,0.996292170069264,0.236243977065436,0.694852483276091,400.8793,388.8889,184.5668,184.2223,201.88815,223.5294,193.410851373626,186.215217647059,159.183637142857,NA,NA,NA,NA,85.57965,NA,3.99028257599915,8.77426388627778,8.397691358696,400.8793,388.8889,184.5668,184.2223,159.098325,223.5294,148.352675,135.318575,132.30715,400.8793,388.8889,184.5668,184.2223,244.677975,223.5294,234.127175,217.8758,192.15335,1,1,1,1,2,1,364,102,35
"ZNF836",0.203354869874956,0.97649398135098,0.963268093673453,0.862741556345921,0.897040837514143,0.999999999933428,0.50971189882875,0.992094457740151,0.996886833350793,0.998735671886064,0.999480296258626,0.583186131984561,0.99994661863051,0.999813649042253,0.922004508531475,0.820687325105064,0.50546846257754,1,0.999999999966031,0.924522463873196,0.998892777319106,0.487921313908885,0.839991316958405,0.999775302475711,0.999961945415481,0.999665384946892,0.955462172409817,0.00016291881308117,0.885649899513133,0.441169761613602,0.999999999949648,0.999999937492558,0.874948292063055,0.999756835464265,0.998947922817017,0.0317390952564747,167.466,45.4177,115.9747,112.0574,83.09305,137.8582,114.607535164835,97.1790607843137,118.687697142857,NA,NA,NA,NA,15.45715,NA,1.78143276467933,3.15297154713789,5.92620464007461,167.466,45.4177,115.9747,112.0574,75.364475,137.8582,90.7504,77.227225,97.22885,167.466,45.4177,115.9747,112.0574,90.821625,137.8582,133.163775,115.234425,142.0543,1,1,1,1,2,1,364,102,35
"ZNF493",0.999942204911231,0.996962551239948,0.999749561034792,0.941977985255931,0.982907476666467,0.99999975269394,0.999953326238737,0.986773506372589,0.999940730537065,0.999999923364372,0.999999999947882,0.999986480074514,0.994121524027711,0.999331843144591,0.999808722784879,0.999946346718589,0.971502351815057,0.999174560589937,0.999995265437955,0.999999997343144,0.999718234614136,0.999997353761108,0.988599321103206,0.996638065837963,0.99992419333426,0.999995332866093,0.999971084245546,0.927059856695288,0.999017721601122,0.922706917498235,0.999968145942667,0.999999999430871,0.999999956566223,0.997094174246435,0.934915542580845,0.604372170709333,459.2326,570.9651,268.0505,323.6217,365.133,478.4314,380.882588461538,405.886669607843,342.19216,NA,NA,NA,NA,126.1949,NA,8.60005799848359,19.8610425170498,21.1581917497315,459.2326,570.9651,268.0505,323.6217,302.03555,478.4314,269.48205,294.3098,253.35895,459.2326,570.9651,268.0505,323.6217,428.23045,478.4314,454.01,461.077025,419.949,1,1,1,1,2,1,364,102,35
"ZNF167",0.331452160176602,0.00635946626982975,0.178576194297049,0.890599525491751,0.999997825910651,0.972106418544873,0.314245548169124,0.999995968212863,0.566972856176073,0.998992892348586,0.0725485052707683,0.999171912894194,0.997909641640731,0.999992206968762,0.97469460746522,0.00315215228713184,0.999306380726699,0.913717471441321,0.99999984935884,0.86261305801932,0.999998549131846,0.00471677119319469,0.999784141614801,0.880742364708407,0.999999998204284,0.917335027642727,0.999987704817476,0.996081373406527,0.000374909208054497,0.955355340223424,0.997522043010923,0.997369388529793,0.384017752586979,0.999998904863292,0.0345464026702477,0.0208246918135369,215.028,103.4063,35.1986,88.7494,117.14065,71.4932,81.3505623626374,84.4953568627451,61.8603714285714,NA,NA,NA,NA,22.32395,NA,1.77253492607332,3.8433890363127,2.71513766739065,215.028,103.4063,35.1986,88.7494,105.978675,71.4932,57.707175,54.11425,50.16165,215.028,103.4063,35.1986,88.7494,128.302625,71.4932,99.346525,102.51065,72.49375,1,1,1,1,2,1,364,102,35
"ZNF565",0.980397547269488,0.941908603193073,0.937309024694008,0.999999888902087,0.999999792084793,1,0.91057807499285,0.999999992222812,0.999999999841985,0.999999999244643,0.985759629406907,0.999999999998523,0.999999368204955,0.999998953845743,0.999999889415663,0.844630203579875,1,0.999999406865959,0.999998795410808,0.999999899908541,0.999999999356384,0.881603378589593,1,0.999995509757979,0.999992249669494,0.999997315553703,1,0.99890854000342,0.73164927321358,0.999999434671933,1,0.999999999995631,0.999999999494068,0.999996088974298,0.94139888549635,0.838461564810384,72.7458,52.717,48.7365,48.4088,50.2501,53.6953,52.2197225274725,53.2592647058824,49.2106114285714,NA,NA,NA,NA,6.3184,NA,0.693008082753111,1.53452535354392,1.48840378182833,72.7458,52.717,48.7365,48.4088,47.0909,53.6953,44.3991,43.16805,43.9822,72.7458,52.717,48.7365,48.4088,53.4093,53.6953,58.197225,62.6213,53.9504,1,1,1,1,2,1,364,102,35
"ZNF34",0.999999721829556,0.988519995012119,0.934190980392792,0.998296955562107,0.980078324479397,0.99999669569569,0.947335146836932,0.988487216573902,0.999999998494803,0.999999550790041,0.998207940768876,0.999893806795343,0.999999767426713,0.999791027187066,0.999986031053543,0.659642114380754,0.85440815497791,0.999940773858308,1,0.999956153348614,0.997095364459197,0.903926573698063,0.980318996257097,1,0.99996738109301,0.99999996670725,0.999994417905076,0.00250921367979073,0.390443159880474,0.615136644434415,0.994106722011892,0.999969597662932,0.984205287403008,0.957173812876444,0.297141748928385,0.000395625365808505,254.5963,239.2539,191.3357,170.3272,184.44475,206.3348,169.746516208791,190.371421568627,150.281657142857,NA,NA,NA,NA,34.00225,NA,2.12373705086104,6.52011311435745,4.9625829622484,254.5963,239.2539,191.3357,170.3272,167.443625,206.3348,141.5327,150.981775,129.71855,254.5963,239.2539,191.3357,170.3272,201.445875,206.3348,193.195375,214.898925,165.2535,1,1,1,1,2,1,364,102,35
"ZNF140",0.965413518340498,0.440590035103379,0.91870521558361,0.0282022138852907,0.237326822102722,0.996577890056536,0.790583700095452,0.0781074486494278,0.994925893694813,0.999999999958322,0.857549901258868,0.169331214466202,0.9992518000372,0.999999989660403,0.999999999651887,0.388967945688548,0.00408954011601392,0.996623714159971,0.999995407475847,0.999994961373325,0.999999998956665,0.512537606151727,0.00821105225729191,0.987529345435886,0.99999998748638,0.999999999862214,0.999999999995187,0.81955365593782,0.185918006345516,0.000978993637317571,0.999985112993022,0.99820300163537,0.992941564746864,0.99985980491806,0.322162450905887,0.0675813363914679,733.0136,891.7275,437.2744,548.6329,539.3745,527.3002,515.97238543956,533.106803921569,475.747305714286,NA,NA,NA,NA,4.60839999999996,NA,4.94433427996033,11.4457898035272,10.9220827227135,733.0136,891.7275,437.2744,548.6329,537.0703,527.3002,456.898925,448.723,442.2367,733.0136,891.7275,437.2744,548.6329,541.6787,527.3002,556.587375,582.79785,505.03345,1,1,1,1,2,1,364,102,35
"ZNF658",0.922834383789265,0.507174100625747,0.780963784436144,0.99842429141732,0.999997200283253,0.999977825474561,0.744526800478136,0.999999978158183,0.999138408685225,0.999999940907773,0.97237314080699,0.999999857764439,0.990471058785878,0.999843010709361,0.999973862932695,0.768301811781286,0.999999881131636,0.948374297071181,0.999243655529175,0.999642449568227,0.999999999813025,0.983960985152697,0.995249337682838,0.635118320231691,0.933550324048374,0.861467541444674,0.999806879658714,6.26274090920198e-07,0.441274952745841,0.999998189257973,0.998597053467938,0.999999995110544,0.999999997705927,0.999612433732491,0.0912624854435704,2.4666068920709e-07,74.3405,38.5239,18.9531,30.0314,34.54325,44.3439,42.5526348901099,54.7974696078431,32.7626657142857,NA,NA,NA,NA,12.41935,NA,0.945962282924003,2.38151034784105,1.98059929009677,74.3405,38.5239,18.9531,30.0314,28.333575,44.3439,30.143,42.2183,25.9707,74.3405,38.5239,18.9531,30.0314,40.752925,44.3439,51.595625,64.52555,37.569,1,1,1,1,2,1,364,102,35
"ZNF765",0.324743455654184,0.453283458592417,0.822782323204861,0.999999917877925,0.997673357630738,0.999748080860845,0.874883691395046,0.948036890709787,0.985426110534096,0.999993295770621,0.968643686291804,0.956939729147547,0.986189585437869,0.999967761343472,0.999999993693924,0.808450972840305,0.746017441407751,0.891290713847173,0.999504760751162,0.999999258090664,1,0.870586654190907,0.671634518104184,0.839728408097091,0.998222677532945,0.999965705521415,0.999999997287677,0.976001883909584,0.698798020794636,0.86578930601765,0.95706590497549,0.999978540087926,1,0.999999943127175,0.964691098690283,0.766245473948731,198.6411,65.6934,77.1661,109.368,126.7423,133.9367,134.339646978022,139.246564705882,126.081397142857,NA,NA,NA,NA,17.7031,NA,2.04485906891711,4.68206429188621,5.1669632364034,198.6411,65.6934,77.1661,109.368,117.89075,133.9367,107.8239,100.600575,98.9843,198.6411,65.6934,77.1661,109.368,135.59385,133.9367,159.7806,167.524325,143.54075,1,1,1,1,2,1,364,102,35
"ZNF124",0.637826916877237,0.231715418645795,0.471199674776974,0.999365015361983,0.999999678466972,0.99998159479766,0.801006522402855,0.999800599592699,0.935044056180059,0.996138804494131,0.885663095979717,0.999965342403524,0.977555150231471,0.999070396336748,0.999999999999575,0.826938633750519,0.977326000716543,0.557781491762655,0.892091572364387,0.999713004521701,0.999944786938286,0.581818463802477,0.99901735430949,0.815501158355488,0.984306975831165,1,0.999999999987166,0.0133322682121747,0.789327826750502,0.988052745858371,0.637392199648676,0.928989809236226,0.999964640590807,0.99999065617578,0.999881388028203,0.827274905887729,71.1431,26.3585,10.9973,20.6186,37.7418,36.8024,44.6603032967033,37.9462980392157,43.1248914285714,NA,NA,NA,NA,4.2399,NA,0.917713933059938,1.54690252657775,2.56060909625123,71.1431,26.3585,10.9973,20.6186,35.62185,36.8024,32.5705,27.25985,35.7598,71.1431,26.3585,10.9973,20.6186,39.86175,36.8024,55.796875,47.258725,52.45565,1,1,1,1,2,1,364,102,35
"ZNF569",0.887838141034546,0.853375442006376,0.982580192851679,0.999999999951736,0.999984328128819,0.999935587368302,0.922437982586146,0.999997041777547,0.99997873612135,0.999999996293163,0.99941480328258,0.997053380884066,0.994311021103371,0.999981963149939,0.999615247174153,0.877489678442008,0.999756199300684,0.999070065460747,1,0.999999586825411,0.999774713686225,0.996690165166274,0.956323864852849,0.927762552755012,0.999306909058084,0.96690341036091,0.999999999914485,5.97888261233415e-07,0.719469126912603,0.999999619118416,0.999992881664181,0.99999791615084,0.999999940685495,0.994779977780236,0.693836165886507,4.73216260051812e-05,237.0104,132.6034,126.8051,161.3626,152.71315,190.6486,161.77895467033,195.073868627451,145.437788571429,NA,NA,NA,NA,40.82945,NA,2.73216835783732,5.52029950389473,5.457170800255,237.0104,132.6034,126.8051,161.3626,132.298425,190.6486,131.095075,167.4517,124.6566,237.0104,132.6034,126.8051,161.3626,173.127875,190.6486,183.73175,226.54415,154.67535,1,1,1,1,2,1,364,102,35
"ZNF777",0.901812137582409,0.997847833530121,0.999872835262164,0.999426621077931,0.994242413345862,0.999999647429206,0.994393008325862,0.998282702130937,1,0.999999059296789,0.9999999991857,0.854648000004055,0.994353746169473,0.999443135604748,0.985837534765088,0.992403845572689,0.980412364286295,0.999999986317904,0.999999964590827,0.999999847829774,0.978353577768544,0.997070542526837,0.963726962190205,0.999999036915882,0.999999999989132,0.999988436253466,0.989831582103834,0.982970771459913,0.968924610928357,0.996756350461571,0.999999999962334,0.999976328115123,0.999999998969361,0.933878520664999,0.91595153203543,0.677747573658217,567.1463,400.2433,476.083,505.1546,476.64345,580.6938,489.750736813187,499.546034313725,469.470117142857,NA,NA,NA,NA,87.26295,NA,4.45690699664651,8.87270942304011,11.3082725665187,567.1463,400.2433,476.083,505.1546,433.011975,580.6938,434.947275,424.884125,431.90215,567.1463,400.2433,476.083,505.1546,520.274925,580.6938,532.028225,561.941225,507.98035,1,1,1,1,2,1,364,102,35
