"gene","p-adj-T2-T1","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","p-adj-T4d-T1","p-adj-T4d-T2","p-adj-T4d-T3","p-adj-T4d-T4","p-adj-TX-T1","p-adj-TX-T2","p-adj-TX-T3","p-adj-TX-T4","p-adj-TX-T4d","mean-T1","mean-T2","mean-T3","mean-T4","mean-T4d","mean-TX","SEM-T1","SEM-T2","SEM-T3","SEM-T4","SEM-T4d","SEM-TX","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q1-T4d","Q1-TX","Q3-T1","Q3-T2","Q3-T3","Q3-T4","Q3-T4d","Q3-TX","count-T1","count-T2","count-T3","count-T4","count-T4d","count-TX"
"ZNF248",0.111720210435658,0.89318544053616,0.982282023682764,0.859811474033326,0.999997274674838,0.997270136639652,0.976714915376331,0.996999613628746,0.992886531892982,0.998035010794747,0.662435093008681,0.846428272007085,0.791221982923199,0.881186895237166,0.998976624877571,317.258443076923,295.380378911565,303.518575213675,293.054655882353,256.5754,216.604433333333,8.90317753495054,4.20199510730756,10.3551369650262,17.8766899345382,68.9281,55.869972256551,238.734625,219.25035,228.9186,230.65255,222.11135,182.90715,361.021075,348.916675,354.8747,340.67825,291.03945,272.0466,260,588,117,34,2,3
"ZNF544",0.99204134499824,0.189346279739722,0.280601075129856,0.530305295752151,0.655671372934482,0.999800538387856,0.872609841730755,0.896191689101441,0.974769457775981,0.985453861346622,0.999981742049459,0.999884053410482,0.990552879611324,0.984453672297498,0.924790510488532,754.525710769231,739.065165816326,663.08525982906,644.298644117647,471.97565,789.058566666667,27.7686541557643,13.922905330676,18.4123275366387,42.8464146304421,321.30115,105.087285129796,560.867775,547.46545,517.992,528.0745,311.325075,687.6272,863.643375,865.419475,801.4475,799.6051,632.626225,863.5705,260,588,117,34,2,3
"ZNF251",0.881804169187316,0.987370238431041,0.651556920064455,0.999663598026876,0.971464410267684,0.999999314664398,1,0.999997544805832,0.999998256005321,0.999999562348136,0.993382594788438,0.998289177787252,0.984019235341921,0.988518521067854,0.999264518199189,526.750436153846,549.980971428571,506.319702564103,511.113,527.4759,619.357833333333,18.3108933243966,11.748881450278,21.4682684405082,56.5484686305242,8.59199999999998,227.673505628574,332.47565,356.617475,344.4351,308.1067,523.1799,392.0142,625.9191,670.863075,595.5556,601.6609,531.7719,743.6397,260,588,117,34,2,3
"ZNF607",0.999939934967827,0.654288294420485,0.451031852239998,0.994070172481002,0.986387657556957,0.999289044508631,0.316059056092018,0.326067314374572,0.205321901218881,0.269913905551541,0.999999395685312,0.99999751725888,0.999950760971257,0.999999389594602,0.568040930240649,286.678101538462,289.171054421769,260.162041880342,270.946158823529,515.1166,278.963733333333,9.91204250158417,6.83228472222828,10.256030159719,15.0195964800625,341.5548,34.8305606120226,216.226675,199.06505,186.5131,221.37405,344.3392,253.64965,322.59035,331.984875,320.2515,322.11,685.894,312.3397,260,588,117,34,2,3
"ZNF334",0.207708219409433,0.088509049602296,0.819571485305347,0.896874786898088,0.999992991609524,0.995537999765893,0.960540346371165,0.991014403711363,0.998315916646656,0.993967998296672,0.0980638925415453,0.0439764648994119,0.0254341719260323,0.0539222258248269,0.192878319214909,105.734348461538,82.011618707483,64.4623666666667,78.5901794117647,22.32465,317.6789,12.6842661586506,4.6879844209062,7.10459365851799,17.316748525211,14.30955,191.950505277411,21.4306,13.83085,13.9664,10.590175,15.169875,130.1186,132.695825,103.93045,89.2394,109.77985,29.479425,446.8087,260,588,117,34,2,3
"ZNF485",0.999637033147526,0.922187121762652,0.779023696644349,0.994775575533373,0.9839438296249,0.99999985181075,0.00675116159426115,0.00736653471703308,0.00410761218868572,0.00567850388999314,0.985857708215287,0.989138509659692,0.95867125296318,0.967346086488921,0.199244665647038,97.6710988461539,98.8447035714286,92.029841025641,92.6680911764706,224.76035,117.440566666667,2.68620432217044,2.20039587872883,5.20626558351324,8.39740896343973,30.77945,65.3192440512068,68.62345,63.8665,50.8898,61.548725,209.370625,55.19855,118.874475,123.1584,119.3268,123.8246,240.150075,165.7197,260,588,117,34,2,3
"ZNF192",0.259359682629326,0.780845453105141,0.999989985091094,0.984569356768036,0.999941700470877,0.999997251044545,0.808630629440233,0.907094962623922,0.902063908347326,0.898458091024769,0.801547694678981,0.919182638454432,0.914035348320653,0.911498461085999,0.999980822411274,462.82213,420.320451020408,424.297593162393,430.202132352941,226.8505,267.721533333333,17.3551306627781,10.718212257725,23.7661144031182,44.4175247732933,45.8038,105.634775512081,289.342525,229.44955,225.9211,211.367725,203.9486,162.48025,610.312425,591.018,577.3784,616.8382,249.7524,328.231,260,588,117,34,2,3
"ZNF442",0.932642084269209,0.344776185766287,0.667274757850573,0.912610140840905,0.694559121125543,0.292135790609276,0.783465624343808,0.834191026069503,0.922683026239069,0.647605691566627,0.999735559074903,0.999982504867377,0.999998946299153,0.992023709643131,0.961920716165025,44.9973534615385,42.724580952381,37.8719837606838,50.9375264705882,15.3509,39.643,1.68888412820452,1.42780708757976,2.04677561897803,8.01968828619886,0.2637,10.2433838385239,27.7066,21.5999,24.163,27.6068,15.21905,33.53565,56.7443,53.368075,49.2793,52.00245,15.48275,49.8185,260,588,117,34,2,3
"ZNF813",0.990711098143918,0.863133589036591,0.96529383444406,0.999979029226482,0.999999615490508,0.996455492809764,0.988228659284136,0.992665924079417,0.997547521199134,0.992457628983617,0.921609843076301,0.942979805179676,0.973385760101657,0.946256447577199,0.999994042921,155.359239230769,150.554149659864,141.779346153846,152.007335294118,107.1335,94.1058333333333,6.14829423061562,4.68675407522589,8.70706043363512,13.2926960230393,0.834400000000002,34.2190724242263,84.514875,79.543925,74.0863,104.3897,106.7163,60.762,210.891225,197.284675,194.7577,197.2481,107.5507,117.43735,260,588,117,34,2,3
"ZNF26",0.994627605026084,0.468104401741394,0.167270009545742,0.709821496327342,0.529711184772946,0.999618406550326,0.806038529352896,0.773740402335154,0.925899940534981,0.953022912587415,0.997249519492223,0.998702572970706,0.966572800655509,0.950794035815216,0.797445805525453,231.216500384615,235.03923792517,212.110839316239,206.342170588235,145.71815,257.082866666667,5.77439354966628,4.18802430625692,6.85200468700541,11.9041960491375,34.44985,28.5513570942103,177.78175,173.231175,165.704,157.0276,128.493225,235.72525,253.914425,275.4074,250,242.11595,162.943075,284.17125,260,588,117,34,2,3
"ZNF69",0.940246090606377,0.999546573776499,0.999504995579071,0.894864642568955,0.980580719091433,0.964988338526406,0.999962522752247,0.999998808647539,0.999991802674439,0.999999590146755,0.499081458441064,0.418688980637188,0.466934144685595,0.337427478939245,0.804797394481167,76.3030926923077,73.059712414966,74.6189324786325,67.1477352941177,69.8283,124.163533333333,2.7433620498187,2.02704631309407,3.97349864577175,7.8549610774634,1.3645,31.5490329538183,50.543825,41.8437,40.7156,38.153975,69.14605,98.42565,95.1424,89.6396,96.617,84.41935,70.51055,152.83365,260,588,117,34,2,3
"ZNF583",0.345135459967706,0.00262640870433628,0.0868065020536914,0.184374239702324,0.623639522146672,0.999999988596579,0.53061797475326,0.667010710747023,0.877430434396886,0.890375102071892,0.874886474086499,0.955203324555485,0.998755590250263,0.999079550350034,0.990054491911069,84.8493734615385,78.9818479591837,68.3990290598291,68.1054029411765,37.1647,59.2762333333333,2.44748859026992,1.68180160195706,3.13475758735991,5.98443990391381,23.4919,5.53316339006098,59.260975,50.14015,44.3386,38.719025,25.41875,53.9211,107.403775,103.901325,87.6077,95.323075,48.91065,63.15955,260,588,117,34,2,3
"ZNF568",0.455301328013043,0.353128508527366,0.959263551339476,0.985581292334194,0.99999957783549,0.995820934074377,0.682655882984166,0.794106332770979,0.857852389513455,0.802134370041256,0.974167195964013,0.995071532721371,0.999019618129356,0.994961582048403,0.986015601409494,154.742824230769,145.831327040816,140.207895726496,146.745279411765,85.95325,125.716533333333,4.16563087211439,2.76419080614368,5.31903658924137,10.9655602263551,36.50315,16.4661201556745,106.845725,97.42965,104.3982,94.942,67.701675,115.274,188.374575,182.49585,172.7177,194.604275,104.204825,141.96345,260,588,117,34,2,3
"ZNF480",0.973632654817766,0.0417382169995141,0.00237134405545103,0.999999977549877,0.999781302683712,0.526233674233138,0.323263646133824,0.278034713094403,0.618828807769597,0.345254563721019,0.991519468678711,0.982754873370067,0.999999994476903,0.992037704937488,0.83449360323192,545.099372307692,558.677548639456,467.410173504274,547.006023529412,199.78125,462.7926,15.9214983300807,10.1903003696161,15.5892644198397,26.4608727153702,86.87595,77.9875463630145,399.017475,396.655925,356.9647,442.68195,156.343275,385.306,634.3509,651.703225,547.2951,665.6624,243.219225,509.17875,260,588,117,34,2,3
"ZNF587",0.861059749474457,0.856457206807157,0.998152428681597,0.970255461591999,0.999513855692759,0.999999729874783,0.976773524549125,0.989446977363977,0.993672054766027,0.995132132845623,0.914558170431009,0.954479389654215,0.970423454140909,0.97733280297301,0.999999815739198,1613.19169038462,1488.4267329932,1425.02869487179,1404.57420294118,845.8052,757.0324,90.8825412354964,64.9854327127124,83.8212366047618,116.7802798338,205.5412,322.442427216788,791.71725,709.706175,784.0263,846.766425,743.0346,434.7777,1918.515675,1877.131125,1955.6545,1769.9635,948.5758,927.6871,260,588,117,34,2,3
"ZNF808",0.999722348528297,0.992076629950075,0.956588655270784,0.681898388457701,0.727159136780742,0.523906411641125,0.474040786680742,0.451765042927384,0.539781047230836,0.281120422664425,0.586491100762722,0.558096920222966,0.666946633056015,0.339376272031258,0.999201082753459,223.503971538462,225.617525510204,217.151634188034,249.735379411765,99.54825,131.714566666667,5.38279949787943,4.35194547891039,7.74357131561773,13.825727998385,41.89445,12.6751671526563,165.916925,167.32355,166.128,204.259575,78.601025,120.30745,258.736125,262.81795,267.6301,282.9539,120.495475,142.20385,260,588,117,34,2,3
"ZNF43",0.935847627527464,0.999999854000935,0.98941534057188,0.619257476756129,0.824624376278437,0.707248943394614,0.529389396494779,0.592923276441208,0.541262297232545,0.801868151537898,0.969379581947737,0.985105972263539,0.972233559430913,0.999744083549005,0.963310838198113,723.620924615385,694.372086734694,720.664746153846,604.161170588235,218.6549,532.308566666667,24.8337460906587,17.8253490829638,35.9497677542608,67.3262280640027,173.6129,97.6081631100653,443.3886,380.7939,444.8507,277.9986,131.84845,459.12585,894.24045,924.506925,905.7983,881.176775,305.46135,624.835,260,588,117,34,2,3
"ZNF28",0.356801815590426,0.950240099577624,0.148047748602853,0.675331645314388,0.98208145149344,0.406709774452419,0.796164994768454,0.670631946945281,0.866427898349926,0.585321805640836,0.937401864032937,0.840644053989736,0.973986589884573,0.756498337909386,0.998678008163542,597.629785,642.731487755102,567.454985470085,680.505114705882,319.25505,431.242766666667,17.0026833243325,13.723214545807,21.1399316744767,52.8030026461882,160.70725,32.9462310417714,405.343325,431.141025,385.6488,514.41065,238.901425,398.5391,716.57225,812.43495,706.4961,821.288575,399.608675,451.0505,260,588,117,34,2,3
"ZNF627",0.856990856054737,0.53237316718287,0.912096411039799,0.293551632832564,0.550886921993049,0.922848759365739,0.994224660131067,0.998230702083755,0.999776556585606,0.999999999992764,0.99999330696461,0.999741968860131,0.997437281977067,0.97330667722333,0.99574189649736,588.817174615385,570.560030272109,548.733596581197,508.087697058824,506.73685,605.6611,11.3593413705858,9.37764486975979,18.4756323673343,30.4318765651156,25.08775,114.594714520828,451.759675,424.023475,402.8032,395.588275,494.192975,532.65045,687.6764,679.4244,676.3247,612.50205,519.280725,718.65855,260,588,117,34,2,3
"ZNF789",0.99999929848982,0.999679880733299,0.998790572006955,0.18141975570777,0.165542273331036,0.173189820825408,0.998741482043216,0.99858068598959,0.999331890542852,0.926895499530782,0.99999997117106,0.999999913139376,0.999999999974221,0.975333697049593,0.99977297375156,80.2264192307692,79.9129272108843,81.8356102564103,59.6560911764706,93.81965,81.5165333333333,3.10117975776828,2.02615120684483,4.17819946230482,4.51948369794952,50.91535,14.4875400645213,48.3058,50.3839,48.9757,40.00215,68.361975,67.0931,96.108975,95.233075,103.6796,75.95565,119.277325,89.90725,260,588,117,34,2,3
"ZNF534",0.9153731410696,0.999982573278681,0.993541692991491,0.99983213945858,0.999987820440857,0.999989225636342,0.946003478331837,0.914701269507998,0.940433714441165,0.934435302041555,0.989735208020868,0.975534212055164,0.98749162669911,0.984643700304797,0.99962860359241,6.14348653846154,6.48932568027211,6.22860427350427,6.36383823529412,3.19365,4.4903,0.29582063379875,0.191724818808468,0.385174957701902,0.715733256833769,1.99255,0.947185522130344,3.62035,3.7031,3.5211,2.58225,2.197375,3.7072,6.867375,7.901475,7.6768,9.5532,4.189925,5.3433,260,588,117,34,2,3
"ZNF525",0.999609577655951,0.41760956738197,0.198098962835127,0.99989285875461,0.999997064768247,0.787296631877082,0.552795174982616,0.528587770658958,0.746072092098337,0.539974929948871,0.991677483362022,0.988591235378296,0.999913672480579,0.98780173025066,0.940875223469998,378.857551538462,383.434293707483,337.654498290598,387.472479411765,145.1436,311.215333333333,12.0953412778342,8.61456101658985,13.5997264920283,27.3584296005034,58.0624,61.5059897610342,255.762875,249.8873,230.6011,250.132425,116.1124,254.1718,450.5575,465.671025,414.1908,489.65445,174.1748,359.6561,260,588,117,34,2,3
"ZNF814",0.415775620791017,0.720750127559339,0.999981100535861,0.436733293630661,0.875277884139704,0.940964163827237,0.86369692657183,0.934113134572027,0.942330722308455,0.986939808382413,0.997200976079274,0.999916095183885,0.999959823232419,0.999997992252921,0.99169341796728,522.277078461539,471.947054251701,465.805073504273,401.214055882353,230.7289,424.5073,28.2134865797567,13.7218349498065,26.3733318024433,30.0494289478483,18.5035,92.705297508305,285.457375,258.7433,256.9593,315.64635,221.47715,369.212,583.154625,572.41385,572.4133,469.23785,239.98065,516.59505,260,588,117,34,2,3
"ZNF551",0.535737457630805,0.301243049421328,0.906009268765884,0.824619933577171,0.993957746366205,0.999999987379194,0.998116043800116,0.999857576901703,0.999998217967753,0.999997390511622,0.882135507932686,0.950413887898912,0.982445241457357,0.983299434998148,0.999170715497548,169.628889230769,153.087414455782,139.350571794872,140.345738235294,129.5369,86.0380333333333,12.4814270970268,4.03926664345683,7.93500633776048,12.2604451959498,3.4193,9.69158644569837,101.909825,92.6211,83.2205,99.37585,127.82725,76.67735,192.66795,191.1015,181.6075,178.3928,131.24655,92.89285,260,588,117,34,2,3
"ZNF805",0.476079311368034,0.0214460134184252,0.267449405188295,0.757024675841094,0.98780037793056,0.99492306002226,0.991159382124596,0.998484380742539,0.999998196266436,0.999879200313972,0.999992566936943,0.99999920247769,0.997451935939434,0.999792427783461,0.999020815842318,405.398838076923,383.786976530612,348.561492307692,365.381805882353,336.35875,392.197066666667,12.2892858318206,6.36653703394341,11.8088391923978,15.8401528852567,18.66245,88.198779672063,310.016425,296.1436,270.5532,306.4962,327.027525,305.32115,440.83335,433.334075,400.1102,424.064625,345.689975,448.81455,260,588,117,34,2,3
"ZNF468",0.844065679088076,0.712789190559466,0.144526145299935,0.848762760462231,0.980215102790299,0.394540588403033,0.710711246401606,0.628909047477182,0.837947558986184,0.541131375906765,0.938101934148529,0.886270416374698,0.986611844109879,0.809387988657326,0.995552520354562,548.579108076923,572.602551020408,505.450052136752,606.905861764706,272.9324,401.202733333333,15.4043275859528,12.178428464953,17.6221900158969,47.2547315136972,89.161,67.5198675256484,380.577875,387.3294,340.6061,432.143675,228.3519,344.5699,645.258225,715.740625,619.3548,801.8348,317.5129,461.35845,260,588,117,34,2,3
"ZNF616",0.597391334641699,0.0777869502877415,0.47835805799538,0.98526985447211,0.999999999883503,0.94357259956965,0.999885054992216,0.999999668702215,0.999975034353304,0.99999977663775,0.788234394016217,0.884516725680436,0.972021310294295,0.90241573712576,0.988420609083866,232.935520384615,220.413063435374,201.487731623932,220.130461764706,214.8416,154.0531,7.01955930560528,4.45018068541017,6.93601705146024,12.1484036819049,90.8435,27.5635215388624,163.564525,155.11645,145.0361,165.254,169.41985,127.44575,274.58255,260.43315,243.9809,260.339625,260.26335,173.58955,260,588,117,34,2,3
"ZFP57",0.997893100057001,0.972428761569456,0.995286401322447,0.568068888271067,0.654290604740223,0.881217294118565,0.999244503490472,0.999612426951551,0.999902896412447,0.999999841697305,0.997395019348175,0.998587539698427,0.999610796899928,0.999999936660752,0.999999999851746,42.2054238461538,38.6089732993197,32.8166145299145,9.34283823529412,14.49215,12.8912,6.50908173200869,4.90567193256255,7.5803511784885,4.30468920817569,2.48095,11.8960834182236,0.494325,0.402325,0.4968,0,13.251675,1.0094,24.068775,18.83885,12.0296,8.149875,15.732625,19.3368,260,588,117,34,2,3
"ZNF155",0.855735785819611,0.221781114954417,0.594355189019406,0.370117200318722,0.644835645675425,0.993989188703417,0.999602720027749,0.999964717862378,0.999999988794542,0.999970355957097,0.972165319254914,0.989167703228151,0.999393935441186,0.999988440366002,0.999872492759177,175.434690769231,168.784327210884,156.263437606838,148.00625,158.3526,140.920733333333,3.96134106589614,3.53845164376783,5.55699019693428,9.12737108298597,93.3361,33.7428939618568,130.11695,126.55975,120.3289,105.258275,111.68455,110.9437,210.3355,202.194075,192.37,178.897425,205.02065,169.32455,260,588,117,34,2,3
"ZNF425",0.112989840788069,0.980591485160814,0.886204125646274,0.108795026592922,0.617771080405888,0.349929030136057,0.984028435271108,0.998422850915109,0.99310735303949,0.999999999028523,0.998407432600419,0.97625585061941,0.994081352022534,0.848452794935939,0.968507294050289,108.957031538462,98.8051557823129,104.710773504274,83.9457676470588,83.0356,121.9111,2.9332249880413,2.30706205922627,5.25235869784844,7.23910365613787,51.8065,47.6643890876966,75.185225,57.7085,60.0115,47.340075,57.13235,88.37435,134.151675,126.0396,136.902,117.468775,108.93885,168.0118,260,588,117,34,2,3
"ZNF611",0.999999958188405,0.592404001198465,0.509764423751741,0.92727851790354,0.909911568593872,0.448144009485246,0.994034768309537,0.994236568335683,0.999696839944892,0.970998411549917,0.608108667338736,0.608972163331938,0.802184873382557,0.451434457091299,0.992250438560437,248.043421538462,247.603997108844,226.696361538462,269.124847058824,201.56515,138.3319,7.0099605106717,5.21783387122176,8.70972247185913,19.4544361814084,26.64765,24.4460460792743,169.392225,168.5805,159.0508,222.618825,188.241325,119.7923,301.818525,305.411525,291.1668,340.239375,214.888975,161.40095,260,588,117,34,2,3
"ZNF254",0.991331607073129,0.992522080891458,0.892202495119278,0.999426255730636,0.991039939264011,0.999999999918843,0.99810045115424,0.996345297872924,0.999404659502068,0.999429497043969,0.967774210403873,0.95180999536347,0.983810554947418,0.985386103271707,0.999979003506676,448.079666538462,465.557430952381,422.775971794872,423.86595,327.3707,265.403633333333,11.8708112041051,20.1651942229183,15.2755509626565,40.8192083399951,64.4287,31.6909900637039,307.30235,302.041625,308.7616,234.4288,295.15635,244.1091,555.26965,555.023825,528.6661,549.779325,359.58505,296.3769,260,588,117,34,2,3
"ZNF625",0.999675990916293,0.981632479786852,0.993903646942748,0.985955144840521,0.993605991298476,0.999932396257578,0.442628313705946,0.460392307720853,0.519893836653318,0.581635452746896,0.950761579492373,0.958632900653964,0.97655878300228,0.987058407370608,0.954281743494811,43.5444403846154,42.9990180272109,41.6337871794872,40.5957647058824,11.7054,31.0316666666667,1.38477142370901,1.06918358315518,2.03495360378745,3.62914725451249,1.4959,10.514422642151,27.273325,25.4872,26.4887,28.367625,10.95745,20.6065,58.02,55.8178,56.8923,54.991975,12.45335,37.4282,260,588,117,34,2,3
"ZNF845",0.999998613437307,0.303839079577923,0.175263164805598,0.826540149995564,0.826914478325051,0.18453006550747,0.997653531594251,0.997881314934029,0.972137381680069,0.999993981074353,0.767127328070594,0.757279997185545,0.939115146006058,0.562710659710554,0.837857852244114,288.105974230769,289.038317687075,259.208915384615,316.030605882353,328.25855,191.120433333333,7.33143231862311,5.49858279440072,9.11539643574886,20.708153811662,93.93515,37.7487018271416,212.7744,196.4646,181.9147,230.3549,281.290975,161.03895,351.2146,348.34525,336.1782,363.7935,375.226125,225.9109,260,588,117,34,2,3
"ZNF90",0.999999999916113,0.99999998762221,0.999999995158841,0.978266223270173,0.973929270946616,0.98132786322838,0.999644013782177,0.999631551086277,0.999616745542278,0.999997160810112,0.984114719326926,0.984079441535362,0.98534784413144,0.952008632717913,0.985130336470796,159.757256153846,159.906318197279,160.362298290598,141.123123529412,129.3803,215.066733333333,9.81969385047592,5.78352216735717,9.45819362514174,16.1999862595258,70.5254,33.0123558578367,76.177775,74.812675,85.6826,78.12685,94.1176,183.6978,196.139575,194.736675,208.4595,180.46465,164.643,239.6593,260,588,117,34,2,3
"ZNF788",0.412764556968945,0.783575193690867,0.999999968441255,0.82849394588299,0.312675501926637,0.412712009459001,0.921784575985066,0.968875920756613,0.970870315543492,0.801888384004099,0.999787323828346,0.999999993902137,0.999999998558509,0.988468014548624,0.991491803448273,155.075601923077,142.656136564626,142.236635042735,174.727091176471,92.98695,140.9298,6.07699092056236,3.59768599325946,6.09032947903657,17.1534638439836,43.74105,69.468162745702,87.90995,82.10265,95.9458,92.669975,71.116425,71.91365,204.16375,189.738675,189.5141,235.3923,114.857475,182.2897,260,588,117,34,2,3
"ZNF880",0.872433856232404,0.848789561401544,0.997236425804702,0.757775681922716,0.94132375021315,0.991662243472305,0.902750131681647,0.939124949107114,0.956605201549124,0.984049559550453,0.998191067036349,0.99975037857856,0.999955336725164,1,0.994492113666204,163.546739615385,151.464523639456,144.629100854701,127.985567647059,56.33225,127.664466666667,8.32402780934196,6.34471724251354,11.9233304330507,18.321265955597,24.74335,31.6585648917389,73.187225,63.549875,60.7211,61.742375,43.960575,97.957,202.0951,193.1816,164.8637,154.1864,68.703925,151.9944,260,588,117,34,2,3
"ZNF630",0.999810612021236,0.964598774236811,0.981968940468377,0.806992344126777,0.842404994634012,0.980463937143348,0.937714693321085,0.92911046976037,0.898145784634922,0.823778306444668,0.959132429905492,0.950970789994717,0.920021009553599,0.839288116200902,0.999966551861879,86.2243092307692,87.0682794217687,90.0549974358974,95.9074588235294,58.2759,65.5597,2.42299723009409,1.75253509342979,4.49111133066925,6.22265985233223,2.9812,14.6477561463636,60.8319,61.011475,63.4544,75.664325,56.7853,51.2343,102.970675,106.0695,106.1479,103.735275,59.7665,75.36905,260,588,117,34,2,3
"ZNF844",0.570764541820132,0.999999077282907,0.878644485812315,0.983289721450249,0.724268927849675,0.982336579997676,0.90508972382452,0.954139340140683,0.911758556311929,0.84413525037816,0.985683252959023,0.997539123783774,0.987719668403306,0.958055384799685,0.998916900397671,281.570183461538,261.097553571429,279.855313675214,302.575626470588,158.23785,216.9432,9.76145611357136,7.15808626232924,14.7688829438624,27.3284613212143,19.50845,107.515453190057,161.740725,135.145325,164.691,203.7512,148.483625,109.8053,390.16605,356.91245,363.1339,422.8429,167.992075,278.30845,260,588,117,34,2,3
"ZNF717",0.0755061632739293,0.0633939085699168,0.898387309336663,0.933400804790017,0.999985600255679,0.982690016581396,0.863691598561811,0.955720315252757,0.981423610478354,0.952176803513408,0.99827946153607,0.999999635193001,0.999998018546866,0.99999650113264,0.989655010486438,56.6421965384615,50.0065232993197,46.481705982906,50.9351235294118,29.9218,48.5487333333333,2.02254514889627,1.38327317536197,2.69185504030829,6.51762411665814,19.1117,16.9172369704525,33.9198,26.5491,26.3041,21.107075,20.36595,32.10265,74.7505,68.02905,61.9933,79.2448,39.47765,60.20535,260,588,117,34,2,3
"ZNF492",0.0592903884971354,0.999766756465298,0.500955032421216,0.641555279602185,0.0637618821700883,0.600628550884772,0.973567767391544,0.99712276707399,0.980073176341425,0.869301683800997,0.999623466532157,0.999999959212474,0.999857594367622,0.973576639340468,0.998736291601962,16.0024030769231,22.0117083333333,16.9040401709402,7.91639705882353,31.6447,21.1878666666667,1.32397505523665,1.35739590744219,2.30510183567663,2.26612072219217,0.4156,10.667900274864,1.971825,1.56165,2.4194,0.896925,31.4369,14.80485,21.9009,27.7446,23.0422,8.691875,31.8525,31.7818,260,588,117,34,2,3
"ZNF688",0.999996630783588,0.718751889158923,0.685564264124823,0.997818745070448,0.99853406478976,0.998807131297751,0.993171532037732,0.992366157457914,0.970266804641587,0.985829415454631,0.998841473924351,0.999030815838349,0.999996852555439,0.999889342485165,0.983324164533802,224.428481923077,225.946199659864,251.311817094017,238.269502941176,155.8269,263.065466666667,8.17322567577811,7.57306305332391,16.1142564192176,33.5130481785078,8.7265,84.7062857341046,137.11205,123.19975,134.674,135.8708,151.46365,218.14295,283.14595,258.765225,307.0426,277.3671,160.19015,347.7187,260,588,117,34,2,3
"ZNF879",0.540010488942952,0.401182581431252,0.957871870643303,0.701039510686933,0.971148747589322,0.99982978518127,0.999999795762808,0.999878385259824,0.999157868616163,0.998179241916877,0.9776653075358,0.995421087808157,0.999131309940609,0.999801926638784,0.995398944236995,92.8852934615385,86.5197969387755,82.162317948718,79.5678088235294,95.33015,71.2964333333333,3.23132030855444,2.06365127204569,4.68035195700076,8.7011350809962,28.66795,15.7142684700172,56.81855,52.188675,45.6647,42.53985,80.996175,55.60905,115.104525,112.74915,109.6735,103.716925,109.664125,79.93585,260,588,117,34,2,3
"ZNF737",0.727428098276628,0.999999940949509,0.926992211957269,0.977823611728506,0.757448625696925,0.979962422564222,0.671192328998491,0.759449454049648,0.680898495630963,0.574259233461998,0.714861512265061,0.814744777475181,0.727024397623969,0.604681793729912,0.999854275438168,515.507053076923,474.770571598639,513.198135897436,567.762435294118,102.3043,193.231633333333,23.9485055940666,15.4204297508147,40.3129323526573,92.9395613548231,65.0696,5.34620449613036,253.343575,211.98195,264.8074,133.779175,69.7695,187.98575,689.321925,627.47655,644.6043,718.57075,134.8391,196.7473,260,588,117,34,2,3
"ZNF709",0.318763362388583,0.315032837141776,0.97533403521762,0.531028884433697,0.947328768003211,0.998304522275448,0.552778123725085,0.691374887958695,0.761874949776977,0.836149780536926,0.947617771312298,0.855129962405799,0.796280757503491,0.739988391707463,0.42306810835653,128.607989230769,120.204843197279,116.005799145299,111.469638235294,63.18005,157.326466666667,3.4022754783101,2.32946581340263,4.59607788653002,8.89108948553875,6.12685,52.2030895722125,88.543175,82.57955,79.1849,81.6528,60.116625,114.6985,160.41435,147.77125,146.6884,130.169325,66.243475,204.7367,260,588,117,34,2,3
"ZNF585B",0.365935333386677,0.104610562086157,0.734136786134761,0.997981495246013,0.999025202767534,0.896408071535711,0.958981973163404,0.987913118048465,0.997939096135121,0.980204223672031,0.682214329235979,0.824857485281176,0.9267959231981,0.792270586785016,0.999770404299942,101.136082307692,94.2513170068027,87.6249153846154,97.3771764705882,72.86225,60.8317666666667,2.85268965792732,2.04424213473211,3.5161226252054,7.17671568099185,26.61915,13.9095765778274,69.867625,61.15555,57.4913,62.553025,59.552675,47.91695,128.644025,120.01455,113.8084,130.23,86.171825,71.76275,260,588,117,34,2,3
"ZNF324B",0.383357783025115,0.863190475650832,0.9999836030767,0.999016194030962,0.998212363989664,0.99967141722052,0.412580747011426,0.29266024720977,0.31276715412412,0.382866898805149,0.900621485061164,0.966619539765013,0.962857066482353,0.946866231060198,0.27104986236364,147.090911538462,137.37964047619,138.499967521368,142.454847058824,237.36935,105.921566666667,5.34107481909616,2.5875659114191,4.00698536845823,9.17481915750245,24.77115,19.8987683798381,108.067425,97.679075,108.8163,114.519675,224.983775,86.31645,166.612025,164.31305,167.5047,168.31795,249.754925,118.67375,260,588,117,34,2,3
"ZNF564",0.832189346693262,0.948570489713281,0.999999156661149,0.999999358461336,0.998288909059062,0.998148966375616,0.984084973069279,0.993764713455835,0.994588777464738,0.987736339882809,0.999999999997642,0.999984210914714,0.999976200970463,0.99999999477435,0.994801846062958,331.151263076923,320.092514965986,318.969674358974,329.236320588235,271.85675,331.651166666667,6.56476140090038,5.44159533780326,9.79747989257026,22.022361623268,5.00145000000001,103.860384166202,259.969,237.7612,247.5578,239.3778,269.356025,237.3184,391.6259,375.309175,372.1485,381.93005,274.357475,416.4504,260,588,117,34,2,3
