"gene","p-adj-N0 (mol+)-N0","p-adj-N1-N0","p-adj-N1-N0 (mol+)","p-adj-N2-N0","p-adj-N2-N0 (mol+)","p-adj-N2-N1","p-adj-N3-N0","p-adj-N3-N0 (mol+)","p-adj-N3-N1","p-adj-N3-N2","p-adj-NX-N0","p-adj-NX-N0 (mol+)","p-adj-NX-N1","p-adj-NX-N2","p-adj-NX-N3","mean-N0","mean-N0 (mol+)","mean-N1","mean-N2","mean-N3","mean-NX","SEM-N0","SEM-N0 (mol+)","SEM-N1","SEM-N2","SEM-N3","SEM-NX","Q1-N0","Q1-N0 (mol+)","Q1-N1","Q1-N2","Q1-N3","Q1-NX","Q3-N0","Q3-N0 (mol+)","Q3-N1","Q3-N2","Q3-N3","Q3-NX","count-N0","count-N0 (mol+)","count-N1","count-N2","count-N3","count-NX"
"ZNF34",0.999918351347003,0.920758692270496,0.999689509868689,0.0180369692616427,0.993416409677736,0.146716364399867,0.453758394143819,0.997439767184253,0.816234047892851,0.986506648204298,0.112911542019786,0.961862553334116,0.22042095934989,0.874793086415607,0.69955910743758,136.091656355932,120.0411,141.102282985075,159.934951351351,152.785854411765,180.501105882353,2.97031543600325,NA,3.5898382532442,8.57356939063676,11.3252722563726,20.1300311877525,92.3738,120.0411,98.9744,94.41695,105.549525,119.9137,161.31065,120.0411,165.6849,199.8055,181.4999,271.6679,472,1,335,111,68,17
"ZNF140",0.996550058050839,0.928006462674736,0.993594983194696,0.999656715194821,0.997538631279109,0.940483229168475,0.913544531480281,0.99925422970222,0.659110142663374,0.987451985389349,0.94229868595385,0.982419601465214,0.988617935192772,0.920634700256366,0.77437955271367,513.112699576271,417.6773,526.586961791045,506.875905405405,487.497002941176,557.210088235294,8.80410002664444,NA,11.0888431888935,18.7454290250516,19.1117693770309,59.2120936825706,395.340625,417.6773,400.28525,359.26355,403.643275,427.8183,630.026075,417.6773,632.56855,619.09745,582.763275,585.8632,472,1,335,111,68,17
"ZNF658",0.994654042575283,0.398200459274001,0.984900622439781,0.87441912137105,0.998377117215833,0.186869956696782,0.993497621480514,0.99738669995368,0.618363792857781,0.999707763185312,0.988424496619105,0.999095605283362,0.847385774326442,0.999989831505903,0.999619936105151,51.1969947033898,36.999,54.796516119403,48.0841648648649,49.2785705882353,47.0595235294118,1.21900198421745,NA,1.44481321755125,2.71533450020816,2.74373513220221,5.50831299890107,32.98975,36.999,37.07305,26.1433,31.59055,35.8479,65.000775,36.999,68.2852,65.5977,64.607775,61.6383,472,1,335,111,68,17
"ZNF765",0.988471027300765,0.999282413560257,0.990443973603451,0.867748473883551,0.975389508565314,0.773296023176104,0.999784943880162,0.991416616519369,0.999999556764402,0.915280418721989,0.951179440385649,0.96236876352359,0.925642774362504,0.999026164618517,0.937820314874217,305.080127330508,206.7831,301.174909552239,323.589725225225,299.538004411765,338.751335294118,7.90746379916447,NA,7.53494659102442,14.0857828682543,14.4975157634409,34.0747883332481,211.742825,206.7831,214.3691,225.162,203.839725,259.6065,360.756,206.7831,359.0073,385.5896,385.5815,446.9122,472,1,335,111,68,17
"ZNF124",0.972175657417185,0.516925515526621,0.987184844376084,0.563607649908821,0.991324402603414,0.997202345814513,0.493817869837097,0.994466242660994,0.96944034370708,0.999325562152193,0.500143328146705,0.999469605881903,0.816648499700775,0.921954264332693,0.975384987059492,107.539365677966,55.9096,99.3169217910448,95.8920063063063,92.3075426470588,78.7082117647059,3.37105397865234,NA,3.48612983204384,5.44390879324949,6.37673385766935,8.81386896382411,60.10075,55.9096,59.0735,56.82915,57.176925,57.8965,133.087,55.9096,117.61975,116.61565,111.937975,87.4528,472,1,335,111,68,17
"ZNF569",0.999748533931336,0.999999999992314,0.999751793401454,0.999624649443967,0.999579674032359,0.999656717518209,0.638465193727158,0.999999390125881,0.666369848934567,0.658785550223423,0.964529157537834,0.999999508238494,0.96605130570462,0.946730583389428,0.999999999997986,184.272961652542,153.7513,184.205128955224,187.763043243243,162.886076470588,162.688752941176,5.43931176168132,NA,5.13351299392001,11.1042048765391,8.23998743878822,19.3461829163311,125.859175,153.7513,130.8652,118.22635,113.456425,103.9358,221.778,153.7513,211.93395,223.6757,187.53705,237.7666,472,1,335,111,68,17
"ZNF777",0.998494264111602,0.977183543734747,0.999225426412409,0.485113534246318,0.999923103382149,0.824907922246637,0.342528995140219,0.985533466001488,0.176261163705596,0.0442714326826027,0.99999489309885,0.998109532799872,0.99939426881489,0.959925825071683,0.96017424700931,475.402093220339,408.6331,466.853420597015,445.105738738739,517.488216176471,480.593882352941,8.02637896081632,NA,8.46538978010097,11.8186983869289,20.2608877294088,34.8997982216296,361.899675,408.6331,360.16265,353.85665,422.720075,435.9465,563.057575,408.6331,545.7688,516.4076,608.349675,554.599,472,1,335,111,68,17
"ZNF605",0.999875102548141,0.999996691205584,0.999895109575003,0.999999999931669,0.999880700988024,0.999999845611545,0.893012686819407,0.999997985528695,0.924246560469439,0.948369076174599,0.999697543653187,0.999980725645638,0.999840925139582,0.999789257162332,0.999884864570359,504.955879872881,452.2097,503.144412238806,504.647123423423,475.332051470588,489.385970588235,9.59908928726468,NA,11.9066910954966,23.0265193241167,18.9183306820917,59.5162980001491,356.7558,452.2097,365.3742,342.9366,371.672925,325.3566,620.669725,452.2097,627.2636,624.34005,561.1695,583.7137,472,1,335,111,68,17
"ZNF799",0.998627167660887,0.965678325002997,0.997396182481565,0.999999999999873,0.998641905486487,0.995221140687975,0.994267934545906,0.999476235936049,0.928369740685677,0.997368736503435,0.917507426214436,0.988562072124358,0.973781892123301,0.933971567895521,0.85000973326359,232.582402542373,187.0504,239.108351940299,232.636489189189,224.614058823529,260.452452941176,5.55320207756201,NA,6.18432034702082,8.1105691289934,9.99393890949892,32.6564229134281,146.30825,187.0504,160.86285,175.24235,162.5358,175.8043,289.123475,187.0504,289.26155,283.45735,266.0812,337.0763,472,1,335,111,68,17
"ZNF782",0.986808918466435,0.960050236813455,0.991527825305274,0.937141375368256,0.993893004430029,0.999272437696934,0.934339046690421,0.995098998923866,0.997099532655596,0.99998730805106,0.850036149541749,0.999271899401593,0.940689839240762,0.977964034703483,0.989981335146581,86.3922506355932,110.9969,88.6502256716418,90.1091891891892,91.0118647058824,97.2868588235294,1.76613488260083,NA,1.94279532942357,3.65939919922784,4.73105225876643,11.0245125142561,59.02885,110.9969,62.13575,64.97335,62.855075,77.0578,108.366425,110.9969,111.29595,109.89055,111.78255,119.1212,472,1,335,111,68,17
"ZNF846",0.999929574982918,0.991669247180037,0.999975513361475,0.999999999093167,0.999934453764169,0.999175832423828,0.992886874202231,0.999715102448946,0.952705299097554,0.99629958465892,0.824523887818524,0.995880463469057,0.735342062030328,0.850796735151578,0.959473660981162,74.8061764830508,82.631,76.3055611940298,74.8924468468469,72.1751352941177,64.0569764705882,1.73146112783483,NA,1.89336024691685,3.01601667667065,3.8534552562655,7.20532629023759,50.890075,82.631,52.83785,49.832,48.1876,40.4672,91.919825,82.631,91.84845,93.32915,96.17495,87.3431,472,1,335,111,68,17
"ZNF136",0.984904472952401,0.998896171503027,0.987531773885098,0.998779814500975,0.988869197455939,0.999995274763867,0.666378013973251,0.955508026635012,0.554125063897864,0.644566966250628,0.996943100360776,0.972671840367305,0.992066628724075,0.990219629176294,0.999760783412892,275.080775211864,351.0791,278.190212537313,279.76833963964,253.167283823529,261.793382352941,5.43035155516977,NA,6.15659146895708,9.11027354360545,12.2668194529482,28.2312329039618,201.381675,351.0791,208.79545,221.4108,180.8203,181.4854,332.799,351.0791,338.75835,344.3496,308.0613,345.5936,472,1,335,111,68,17
"ZKSCAN5",0.999998715897605,0.523085952416401,0.999928692112972,0.952716413542,0.999966123076557,0.999783794979074,0.965386329688085,0.999999999997918,0.524000929506949,0.794740178306707,0.998053790157573,0.999956308022522,0.999999875768975,0.999999913177474,0.970349402908554,416.254848728814,404.9332,430.336505970149,426.857896396396,404.140383823529,428.575276470588,5.29786066928979,NA,6.24344051997463,12.1616843127303,11.4748162702741,27.0738090163037,342.960525,404.9332,356.4327,341.028,340.647875,357.5526,473.699975,404.9332,493.3325,494.388,455.9399,482.7203,472,1,335,111,68,17
"ZNF33B",0.999417834088192,0.999425497879123,0.99918832745262,0.999447901586247,0.999072909100552,0.999998444613763,0.827303128516413,0.996422502166098,0.915230882585347,0.967821951724437,0.999999996847328,0.999542298808746,0.999995542220716,0.999983861325979,0.990307135420214,785.296491525424,915.519,776.028427761194,771.722614414414,724.415479411765,788.101505882353,19.0874180315826,NA,18.8045663903077,41.0375540516582,32.0683155960339,85.4555542694669,512.0529,915.519,533.2806,508.2547,549.2516,504.3517,925.78215,915.519,961.3199,940.8637,896.529325,1025.0173,472,1,335,111,68,17
"ZNF431",0.99636710694065,0.527464760463003,0.999065388245247,0.842122275799283,0.9991200461553,0.999999995287616,0.978179329710783,0.998723047637059,0.999950933913827,0.99995671770553,0.999124217255684,0.99879125697669,0.999995675829872,0.999994169275191,0.999999999903461,175.831925423729,218.2939,186.289951044776,186.590497297297,183.957641176471,183.615729411765,3.63636881043465,NA,4.97867025305035,8.56881602195822,9.90574913535125,32.3000428329218,117.951325,218.2939,119.8215,130.17755,123.67405,105.1879,218.74485,218.2939,229.5528,228.04955,228.169125,204.6001,472,1,335,111,68,17
"ZNF418",0.999995835635922,0.954747739109407,0.99996922107,0.756590739583745,0.999820519051333,0.977353153131017,0.999408386398958,0.9999818236957,0.999994055906539,0.988010612608328,0.745469265585363,0.999947321937394,0.593301368407674,0.437297422426477,0.721703050008637,140.887122245763,127.852,147.349114925373,155.788064864865,145.488939705882,105.525752941176,4.62273463032736,NA,5.51005365001564,13.9568852670974,8.42882644999373,16.1369412904925,89.4212,127.852,88.64595,92.0683,96.3285,65.7307,173.648725,127.852,182.98785,190.05135,174.5483,139.2199,472,1,335,111,68,17
"ZNF700",0.999974250822972,0.919229681622483,0.999866089495854,0.999214660047153,0.999992207222724,0.919254244820996,0.878690870201676,0.9999999916153,0.589207204169517,0.98351595939793,0.998157258094381,0.999999733401755,0.980503696078886,0.999836219587035,0.999992811106977,364.550678813559,335.8643,375.909366865672,358.497911711712,341.637708823529,347.649447058824,7.73312828877596,NA,9.2861933562728,11.0726264049783,12.790689571404,29.6924284550633,257.2836,335.8643,275.2615,276.4832,260.598675,254.2351,430.17105,335.8643,430.3258,429.28255,425.12755,382.7385,472,1,335,111,68,17
"ZFP28",0.962984888460753,0.99981948441317,0.959287849809434,0.353001761326605,0.990058948540806,0.296822836782187,0.955899997267697,0.980897035442963,0.923985467272019,0.988440920681334,0.743025048986796,0.997065721801234,0.70229782351305,0.996217953937,0.960111814460282,182.554090042373,101.5416,184.42004238806,162.031215315315,171.615322058824,149.282935294118,4.06006607152799,NA,6.32501731435488,8.21780025513365,10.2794727955634,24.4790065540937,122.323575,101.5416,105.6322,96.9091,109.3799,73.2218,233.3524,101.5416,231.2758,217.8524,223.995525,194.2052,472,1,335,111,68,17
"ZNF585A",0.999921846551305,0.994409192262416,0.999829201032582,0.999963773932493,0.999951876283864,0.994562507638545,0.446542351862282,0.997454064730162,0.668320978163553,0.549754734407315,0.999999998855776,0.999922385092313,0.999994460121581,0.999998549495939,0.957144535807325,165.039815042373,180.8839,162.311380597015,166.469277477477,148.311298529412,164.620476470588,3.48411336151315,NA,3.73766120818924,6.10732827182858,6.34604268357311,14.086957593166,119.3818,180.8839,114.4624,117.02985,107.594575,114.6351,195.978375,180.8839,198.34065,205.31665,180.1057,205.6248,472,1,335,111,68,17
"ZNF138",0.998760144941943,0.761329790296374,0.999679791899601,0.943930913297572,0.999685179221441,1,0.939040588479103,0.999795712975348,0.999970066338175,0.999985947279967,0.998853288022172,0.996923001084439,0.972229418708049,0.977284693579376,0.967825715744617,322.715051694915,382.7338,337.267860298507,337.289133333333,341.003747058824,308.151582352941,6.7808304160019,NA,7.93809275731311,17.5797075465938,17.7806528814025,42.9863483759082,216.0826,382.7338,230.20915,234.3404,243.522225,213.0867,405.8329,382.7338,419.9381,389.837,418.3739,331.015,472,1,335,111,68,17
"ZNF429",0.180423037466053,0.197980938573316,0.251824882138266,0.997813617140124,0.202382708953482,0.894284376835395,0.93946592923812,0.143138064930476,0.269681434631114,0.887177543162982,0.999999310591212,0.214995128704583,0.992781655371325,0.999998750745693,0.995287375219475,200.797118644068,424.2549,216.443445074627,205.276877477477,189.304867647059,202.844088235294,4.53635711747427,NA,5.33271327377978,8.11181614617715,10.0304337317807,18.1812738510973,126.789825,424.2549,141.4133,148.42275,138.857975,153.6891,261.491725,424.2549,276.56855,252.42185,226.0185,278.4071,472,1,335,111,68,17
"ZNF470",0.80079800738752,0.996067360911281,0.819762101163026,0.986959869431876,0.837738039081601,0.99967935671324,0.95902468747339,0.858178409437505,0.993833303021587,0.999822369078874,0.641402900803551,0.953958352289234,0.739111770416414,0.841021756096037,0.919990362175397,173.246263135593,60.8428,170.072245970149,167.177655855856,163.568625,139.764623529412,3.91589684988717,NA,5.16104394201976,7.70792033944912,10.7034678911378,23.555862486238,113.122125,60.8428,102.6224,107.0904,100.4884,57.2114,221.608825,60.8428,220.69335,212.77415,194.601125,216.5836,472,1,335,111,68,17
"ZNF100",0.888159395591721,0.887597208636164,0.916238075408109,0.945943593742114,0.922857747924855,0.999984736506403,0.935284510010406,0.838009281232901,0.663158812162774,0.719719750027068,0.992887878635573,0.841419867919919,0.951659352404878,0.94490718194286,0.999999785952674,270.02490911017,439.0545,282.103605373134,284.86243963964,250.963180882353,248.060447058824,6.82412024994424,NA,8.83572231309665,17.8991966619172,13.4344732277191,39.7719613926142,169.8247,439.0545,173.71685,172.4911,178.22085,160.483,332.531625,439.0545,340.20705,335.9639,319.485225,277.7319,472,1,335,111,68,17
"ZNF398",0.999664881879271,0.296472826320837,0.999988322382932,0.980978808040467,0.999918569199013,0.984435008105079,0.992776559362477,0.999918942727344,0.993443062020767,1,0.201244526142679,0.999855574603221,0.552255978580767,0.415966505120394,0.462290166482891,550.609275635593,603.0832,576.458028059702,563.58048018018,563.50595,648.530682352941,8.08080912419012,NA,9.26350859437692,15.1930360691586,21.3719484869565,62.6148619291885,430.89835,603.0832,468.6797,441.15045,445.764275,506.8507,643.277375,603.0832,656.3106,643.2024,633.270825,640.661,472,1,335,111,68,17
"ZNF498",0.999921272618451,0.94508571216879,0.999727340659264,0.408389253907984,0.99828127451579,0.821941320429679,0.999983494778241,0.999953310313077,0.987380491848491,0.706552115423967,0.518458010353472,0.988657451983094,0.697411334902876,0.954696208628498,0.568872433338043,366.935038347458,389.3114,360.50573880597,347.116881081081,369.050748529412,324.733811764706,5.06148828466198,NA,4.76940534491913,8.07479203108823,12.1665215961419,22.8525261881786,296.6308,389.3114,298.46065,290.88905,309.647875,268.2132,423.734925,389.3114,414.9824,393.18865,414.840975,367.4671,472,1,335,111,68,17
"ZNF441",0.970504372797455,0.783894257892433,0.983164476132585,0.985332209109455,0.980822372514251,0.999949471086149,0.98091721968948,0.953838469467986,0.732764890371403,0.898951149080335,0.99765821020865,0.986802911014049,0.999999697784135,0.999986891077795,0.975545059556206,208.073408898305,291.4697,217.979270746269,215.58080990991,198.284841176471,219.927064705882,5.23986893027495,NA,5.57418362580241,8.9254346313406,11.7444215570916,22.1360519875117,128.320025,291.4697,147.4724,147.09245,138.261975,161.5329,269.18475,291.4697,281.0775,270.1339,253.130425,275.8313,472,1,335,111,68,17
"ZNF420",0.992656000680306,0.999585646552971,0.993913857312953,0.998723628194541,0.99492234538029,0.999975922945517,0.602409854875575,0.971467611291984,0.515919704095265,0.588599309643833,0.998142056103563,0.985936925588157,0.995511856040335,0.993033041369895,0.999078379282259,204.683796610169,261.4594,206.906628955224,208.820925225225,184.273916176471,194.216241176471,4.60602092477101,NA,5.56820549403236,9.03741079815581,9.86240850039501,18.5183541109459,145.39455,261.4594,146.77785,141.03045,128.435625,138.4036,249.10625,261.4594,245.4743,249.8832,234.621675,266.5222,472,1,335,111,68,17
"ZNF763",0.789248887899121,0.336100405443391,0.860866395684579,0.988938317025975,0.754448312112869,0.391920127325928,0.997568424225136,0.760864431004981,0.648868895021533,0.999999966251161,0.992728340340302,0.873238270498397,0.999999999993031,0.967869693149706,0.976957205930939,86.7503091101695,151.6999,93.9656074626866,83.424063963964,83.7908323529412,93.8570411764706,2.25277177976989,NA,3.11818237493822,3.81150530011446,4.63339616193035,9.2884067495179,50.552775,151.6999,58.45895,54.1734,51.258,64.3722,110.864475,151.6999,119.36755,109.15065,112.671275,130.4348,472,1,335,111,68,17
"ZNF679",0.999998529991419,0.998272474843298,0.999994596233274,0.99999894741605,0.99999769063157,0.999970066747006,0.974628093548377,1,0.929026211530052,0.981786150013797,0.998868927128837,0.999999999999478,0.995935546018265,0.998591010191636,0.999999999993002,0.450629025423729,0,0.585357611940299,0.49503963963964,0.0137205882352941,0.0242411764705882,0.168730706721165,NA,0.321107707462376,0.399771113431116,0.0101015494771128,0.0242411764705882,0,0,0,0,0,0,0,0,0,0,0,0,472,1,335,111,68,17
