"gene","p-adj-stage II-stage I","p-adj-stage III-stage I","p-adj-stage III-stage II","p-adj-stage IV-stage I","p-adj-stage IV-stage II","p-adj-stage IV-stage III","p-adj-stage Tis-stage I","p-adj-stage Tis-stage II","p-adj-stage Tis-stage III","p-adj-stage Tis-stage IV","p-adj-stage X-stage I","p-adj-stage X-stage II","p-adj-stage X-stage III","p-adj-stage X-stage IV","p-adj-stage X-stage Tis","mean-stage I","mean-stage II","mean-stage III","mean-stage IV","mean-stage Tis","mean-stage X","SEM-stage I","SEM-stage II","SEM-stage III","SEM-stage IV","SEM-stage Tis","SEM-stage X","Q1-stage I","Q1-stage II","Q1-stage III","Q1-stage IV","Q1-stage Tis","Q1-stage X","Q3-stage I","Q3-stage II","Q3-stage III","Q3-stage IV","Q3-stage Tis","Q3-stage X","count-stage I","count-stage II","count-stage III","count-stage IV","count-stage Tis","count-stage X"
"ZNF551",0.684696024095979,0.985246152999694,0.973244016874342,0.910665151620657,0.993399332308589,0.971441422358481,0.979091339761063,0.991266153466286,0.986528767811416,0.998007647916492,0.999608733864562,0.999956385368731,0.999999976537408,0.993841871394543,0.988943225951942,167.629339053254,150.762157538995,158.673091071429,131.4686,72.3284,157.215388235294,11.2603337035812,4.0048987574083,12.6624406602163,23.4897305348407,NA,22.9661157434803,99.7442,93.8607,93.35265,77.03325,72.3284,75.0645,201.3763,184.763,193.028525,127.39845,72.3284,237.8795,169,577,224,15,1,17
"ZNF805",0.323434682199082,0.0924306899814411,0.86639532332283,0.998052462201729,0.999905536384683,0.993262416392873,0.934290138695601,0.870613684365073,0.830262808531011,0.907130094571733,0.999137128441919,0.999364805230956,0.982844864655022,0.999999814385464,0.913705180197804,411.397807692308,382.419429809359,367.858155803571,392.36054,565.9489,396.210541176471,13.0760688702992,6.46833984428293,11.9251168170174,37.1673154304357,NA,32.4512530533367,320.6465,295.6688,291.172925,329.49415,565.9489,320.3333,462.4625,430.6077,419.465625,440.30915,565.9489,464.4696,169,577,224,15,1,17
"ZNF468",0.999952907072192,0.999617751799639,0.989055450927603,0.999999816588398,0.999993432632902,0.999999950492092,0.999985217547807,0.999991640866883,0.999963884814424,0.999978403589937,0.932192792680274,0.897741563924506,0.960193398496734,0.988434527633516,0.998801066828407,558.510468639053,553.659720450607,567.152880357143,563.416253333333,514.4684,624.871635294118,20.7264507665749,11.674216314678,17.4407253004633,63.9534719703145,NA,61.582185362044,375.3351,382.1908,390.892375,360.6786,514.4684,457.3484,662.4411,671.311,710.82835,678.1009,514.4684,808.596,169,577,224,15,1,17
"ZNF616",0.552816427544548,0.593397252794042,0.999917640227065,0.960306226202879,0.999645163441963,0.99990729938567,0.999852115490833,0.999997720789347,0.99999906197021,0.999999996839646,0.999346808012961,0.932927364100515,0.917540705970403,0.949846470619585,0.999445068331123,234.236355621302,218.881040901213,217.000975,210.47728,207.2678,243.500658823529,9.37423011874047,4.51496624424139,5.57034993172456,18.8860791918739,NA,22.5321051240862,164,151.4578,162.38295,169.74685,207.2678,174.2122,274.9454,260.4825,260.295225,263.27685,207.2678,275.9434,169,577,224,15,1,17
"ZFP57",0.980282863656783,0.951301237174747,0.999351166123738,0.899138124981265,0.958469975360949,0.978391003798811,0.998848201576783,0.999501343906387,0.999675800370498,0.999998396835521,0.969058581306787,0.993260687897737,0.997832639890431,0.999905102632762,0.999971225485992,44.7838396449704,37.9398012131716,34.9576361607143,13.6534533333333,2.0188,22.7239058823529,8.34416943044822,4.92367988569084,6.14885745158024,9.73128646534253,NA,11.0213683350047,0.4749,0.5216,0.290425,0,2.0188,0.2662,24.6528,17.7564,21.1205,5.94895,2.0188,26.7215,169,577,224,15,1,17
"ZNF155",0.720448913519146,0.108653315031395,0.50292072722909,0.49962116678793,0.76844702327967,0.969371371138417,0.999750989989278,0.998550089181748,0.994289717734129,0.977950098098721,0.997955564627354,0.999999963240168,0.991514592002324,0.912923730419739,0.998899988849707,178.94875739645,169.455044540728,158.893472321429,142.70052,200.8748,170.368735294118,4.88708669416983,3.5605308949219,4.14136422778575,17.5064561257845,NA,17.9839340034334,132.7403,124.6098,118.922575,112.8716,200.8748,134.2217,216.119,199.9123,197.9306,190.8475,200.8748,193.5055,169,577,224,15,1,17
"ZNF425",0.905322029290851,0.852809248204028,0.999239816267566,0.983850386350586,0.999245796749469,0.999881948632013,0.974471003902262,0.958081333378515,0.952197131943932,0.943193585832759,0.974494563892849,0.998448840816291,0.999710375172047,0.999999998816922,0.940131448623364,106.147428994083,101.260902772964,99.7467580357143,96.2388133333333,147.039,95.7757294117647,3.49803465031833,2.36176268422505,3.54513432269693,9.86558102110983,NA,12.5777815684157,72.5136,62.0323,56.770275,77.8679,147.039,51.6558,133.2971,128.1429,131.2062,119.65145,147.039,123.4277,169,577,224,15,1,17
"ZNF611",0.999866451529001,0.999999733098418,0.999083975359407,0.999999875788249,0.999999999515875,0.99999919078853,0.79091633348174,0.801253120650967,0.786411426645066,0.819028847037552,0.923340412730862,0.879179916249671,0.928771894136455,0.975050251372856,0.664424710258423,246.649198224852,244.033712651646,247.522575446429,244.66772,92.1938,276.525547058824,9.22470564975811,5.1446777426894,7.37716815222108,24.2037744783097,NA,24.7758611711271,162.4821,168.4974,170.751225,174.7103,92.1938,190.1336,290.3711,302.8745,311.336425,316.14235,92.1938,363.3892,169,577,224,15,1,17
"ZNF254",0.996144438709014,0.997690846649973,0.865267140255028,0.984721279778787,0.955276346841162,0.995818399388653,0.998433341721278,0.99744361215383,0.999105330014059,0.999918106414826,0.999310204009804,0.999970996229789,0.994689116997602,0.973358041129172,0.996498949548763,448.690133136095,465.95662270364,430.6331625,377.070246666667,284.7611,483.792764705882,14.5196819721442,20.5087305496028,12.5651670102648,40.0663382713812,NA,57.0766080086338,308.6901,296.0458,299.611175,265.60415,284.7611,307.9927,551.2066,546.7613,543.2804,454.7991,284.7611,657.5277,169,577,224,15,1,17
"ZNF625",0.999935583917359,0.999976882708072,0.999999999954798,0.460720170741464,0.47225291016864,0.492546896927455,0.961810875837357,0.965072617268139,0.965093725532069,0.999442742293625,0.984678161010946,0.971764797934253,0.974942218834521,0.427638150563045,0.925358555831212,43.3213893491124,42.859991507799,42.8842794642857,31.4238066666667,22.9744,47.5147470588235,1.71151528654538,1.06484637178688,1.56987992031217,4.63962166722642,NA,5.03577643471688,27.7397,25.0855,27.3525,16.0836,22.9744,38.0182,57.2099,56.7424,57.001375,49.46385,22.9744,55.1318,169,577,224,15,1,17
"ZNF845",0.996449790756371,0.999999999999594,0.993836527601993,0.999999906900639,0.999998240339659,0.999999884671941,0.982066026622,0.986391718575014,0.981948045157413,0.985801303449271,0.949478433161079,0.884329330278415,0.947541873069955,0.983954703121047,0.946317316779309,288.811126035503,283.390317331023,288.876770535714,286.839153333333,200.5384,317.253358823529,9.91531055414982,5.4985787810734,7.24143286575909,31.3418004921404,NA,22.9122520580854,202.3434,194.7115,207.037775,192.9998,200.5384,262.4234,353.8261,341.6988,360.128775,354.8513,200.5384,357.5657,169,577,224,15,1,17
"ZNF90",0.999983481919115,0.952413094080233,0.776761216297134,0.925481166657569,0.89682375408758,0.986908861725962,0.999999995631222,0.99999999978628,0.999996457027345,0.999746271192151,0.999997442529126,0.999999905054598,0.997188051036746,0.963213062903123,1,161.457214201183,163.467175736568,148.977333482143,124.645753333333,165.8816,165.477158823529,13.1050016964373,5.9977801641682,7.02269543081029,17.3108527270333,NA,25.2151731555436,79.7524,77.1307,70.246725,83.66615,165.8816,74.4655,204.089,196.3115,188.3208,138.2177,165.8816,201.514,169,577,224,15,1,17
"ZNF788",0.32230647737475,0.98870943684093,0.69872359102298,0.617952178088903,0.936790340733283,0.759163397581746,0.874851992514642,0.935943603413037,0.899749661700217,0.984775669750108,0.391322815455903,0.0746219012274028,0.240469417639715,0.104964068691673,0.623817087721765,157.060075147929,141.328960138648,151.382298660714,119.680153333333,58.21,200.170447058824,8.15114697556133,3.5248513729286,5.4316904376687,18.8599357001249,NA,27.9224882993636,92.7579,81.8631,91.42005,64.91265,58.21,101.7472,204.4,190.9836,197.498975,160.32595,58.21,265.4336,169,577,224,15,1,17
"ZNF880",0.988253414131435,0.999999982298182,0.973847345907356,0.999528870932597,0.999996446148949,0.999375821832717,0.999955386950157,0.999849235125294,0.999959721671791,0.999771612511334,0.98475329684472,0.997123969520864,0.982092351673439,0.999895914231673,0.999185497793046,157.943718343195,149.880886655113,158.559065625,145.31342,187.0794,133.100229411765,10.7842338434028,5.2206561967339,12.8321352728396,30.6264570309183,NA,21.9727932279778,64.8216,63.9561,66.580775,52.3915,187.0794,78.6164,198.1501,194.1718,182.365275,175.56375,187.0794,152.7221,169,577,224,15,1,17
"ZNF630",0.999904817706002,0.999162643199675,0.978081932245626,0.609516768072457,0.629633044448228,0.506162752374632,0.979620116809042,0.976722110935568,0.983854219082707,0.87665986894464,0.998642475581287,0.999458022918406,0.993774671699788,0.942631267036303,0.967410596389977,86.9490284023669,87.8112554592721,85.3839254464286,104.942033333333,56.5276,91.2679764705882,3.05954944925468,1.78463005023283,2.85723813520345,9.69687318342345,NA,8.80023641464906,60.6757,62.1444,59.942975,82.29915,56.5276,66.0238,102.9412,106.314,102.78385,120.9104,56.5276,117.5468,169,577,224,15,1,17
"ZNF844",0.998705936974957,0.936959789680497,0.562006470583759,0.867584492560774,0.906487115184155,0.662809595375679,0.901768810311895,0.913190155587812,0.863216429735084,0.979367382300901,0.996272949033659,0.986539538535469,0.999995982267843,0.82768691934326,0.863002981537329,270.114392899408,264.275697573657,286.099132142857,218.984766666667,94.2127,291.306558823529,12.2277927323803,7.35050744949528,10.2546811524717,34.2721030075117,NA,31.3679677823936,161.3765,135.6281,175.194975,117.1676,94.2127,217.1545,361.5135,366.916,375.650025,327.4623,94.2127,385.8565,169,577,224,15,1,17
"ZNF717",0.977406680489853,0.509387082529301,0.710883913041433,0.999979260307175,0.998271006855002,0.960747654044543,0.955976363378111,0.968126883371433,0.983789523677666,0.951503260881872,0.974085093319677,0.901805640075366,0.683227791024281,0.998430715397014,0.909553546824,53.7308988165681,51.6012025996534,47.88726875,55.2623866666667,25.2355,60.1224470588235,2.61669301002527,1.4252858924817,1.87250927088289,10.402236567891,NA,9.21368956650246,30.7384,26.759,28.881925,26.9794,25.2355,35.2861,69.2337,70.4977,63.285925,63.2014,25.2355,81.3777,169,577,224,15,1,17
"ZNF492",0.527767432810659,0.999597975635619,0.670553337356048,0.999974326243052,0.97467907964679,0.999670017612093,0.997753866591529,0.999681244234537,0.998418375445752,0.996818734100435,0.959034214562498,0.999817611069267,0.978593764215295,0.976462947467413,0.999917887773953,16.5886112426036,20.9232745233969,17.5158267857143,15.18472,29.6097,22.8295176470588,1.78243889448084,1.3315239478329,1.6566514061328,5.43765798049824,NA,8.16656719894864,1.8666,1.5326,2.380975,2.20855,29.6097,1.7129,22.5824,25.9187,23.48125,15.6291,29.6097,24.3735,169,577,224,15,1,17
"ZNF688",0.982582117905343,0.998312945941221,0.775905618706192,0.999279316210086,0.999994506995789,0.99549511121357,0.98863956066772,0.982647562543444,0.991740948726415,0.981279567713967,0.876596226852828,0.945829881361629,0.787852852812359,0.994969509425527,0.948756405498327,234.265755621302,223.889290641248,241.596152232143,218.009593333333,342.5269,185.9367,10.5347327184852,6.74360718159334,14.5065553956095,30.7350386347762,NA,21.3360909069534,140.8035,123.3603,131.595075,137.12935,342.5269,127.3222,304.0388,264.3462,267.44405,310.46935,342.5269,236.6352,169,577,224,15,1,17
"ZNF879",0.278537457973427,0.694018664206258,0.997079278242088,0.999795868413861,0.921323292435302,0.961770134254539,0.977069637716432,0.993750324784132,0.991611058310964,0.969485122088526,0.751264034625913,0.98682314440476,0.969856498695632,0.844571553549591,0.998920924388251,94.7099455621302,85.3295133448873,87.212134375,98.4324066666667,57.2005,77.1970823529412,3.96631606721651,2.13892008824417,3.20744644996176,12.3854247029146,NA,12.4645068042081,56.4785,50.3065,54.787125,63.33465,57.2005,40.9902,116.2592,111.1111,114.298,130.6253,57.2005,102.6712,169,577,224,15,1,17
"ZNF737",0.909051104216813,0.999999936086344,0.892936990923318,0.99976614104615,0.999999933698001,0.999830410742701,0.963744364176601,0.977878512510508,0.964661112457412,0.979044227967529,0.994598619424549,0.941108480740022,0.99315702181142,0.99104858340544,0.937960364224118,512.25995739645,477.081745407279,510.107869642857,482.646513333333,189.7712,565.896035294118,30.3594285886103,16.1984516259416,25.4542422047439,123.297335226647,NA,122.716416830958,249.931,211.7769,246.235075,208.27675,189.7712,243.3101,681.0715,624.515,652.470325,635.78325,189.7712,690.4184,169,577,224,15,1,17
"ZNF709",0.852956231211183,0.279723063140684,0.700450558196236,0.997854470170662,0.999999822070377,0.99919727220689,0.980307692720101,0.96441662870875,0.938934789288209,0.965980832269054,0.808938553592289,0.523572691699091,0.274096776377429,0.817738499232392,0.998902261746506,127.310921893491,121.672376083189,115.390558035714,120.71548,166.891,144.975811764706,4.17661182359303,2.40435482448412,3.1830538159758,19.828924340759,NA,12.4999507425967,88.2729,82.5788,81.491775,87.6091,166.891,108.8635,160.1915,149.4456,143.29335,138.17445,166.891,166.838,169,577,224,15,1,17
"ZNF585B",0.904220003520465,0.688275126014342,0.977281089489536,0.9999500657059,0.999993397329963,0.999296045505391,0.948989404140952,0.967392629185241,0.976650754693153,0.965633914009578,0.566398995087466,0.301646549726668,0.211793880885958,0.762511449919418,0.798769684491192,99.010398816568,94.7130857885615,91.9724325892857,96.3996466666667,56.8641,118.8201,3.57071755464185,2.06998563165621,2.58692888413039,13.4998570870702,NA,15.4702253404203,69.4444,61.369,64.476325,48.97275,56.8641,83.5903,123.0865,122.9846,118.502125,128.4854,56.8641,137.0531,169,577,224,15,1,17
"ZNF324B",0.759425388770993,0.95731339805053,0.998818342568959,0.999999500934186,0.999141246354875,0.999883308871106,0.927073844637026,0.956760107430692,0.950129365068093,0.940984187989844,0.998276177421864,0.999999984042535,0.999999466772987,0.99988717445153,0.95960146929097,146.283310650888,138.323764644714,140.406283928571,144.80086,80.4172,139.003535294118,4.94455790138691,2.58217592139053,5.66192362798072,11.501356448643,NA,8.90558009215926,109.0387,99.3377,103.4488,112.70955,80.4172,131.444,169.1569,165.1495,164.185125,174.2167,80.4172,162.0323,169,577,224,15,1,17
"ZNF564",0.966037474289319,0.997222763832113,0.999709778696645,0.973551373716004,0.995573074099103,0.99155753156928,0.999993215243358,0.999999811540062,0.999999179329128,0.999999827988197,0.989226874929344,0.937945816639046,0.963699962718325,0.908240824459643,0.999732946038802,329.49398816568,320.811759965338,323.64605625,304.247773333333,312.5841,349.008170588235,8.36140891934274,5.46772922969467,7.38419672228379,37.4332057749158,NA,18.8017644427359,249.6413,240.0068,247.22785,234.45605,312.5841,297.166,385.4419,383.887,365.63705,350.8975,312.5841,382.9902,169,577,224,15,1,17
"ZNF674",0.750156392057047,0.909582164121858,0.999969420974068,0.999999274369712,0.994234020910935,0.996841932493927,0.987488521248818,0.973157123393134,0.975479681574282,0.990771531620702,0.935973446844406,0.996580780907842,0.994703770087055,0.976610191841204,0.955444268970861,70.0718082840237,73.4301022530329,73.0174375,69.4055066666667,51.817,76.8190647058824,1.58926464496641,1.0810195263898,2.51120961316336,5.89181568068684,NA,6.25755459849004,55.4588,56.9164,53.167775,57.0921,51.817,63.6792,84.2491,85.6783,85.81995,78.63285,51.817,84.2252,169,577,224,15,1,17
"ZNF432",0.207300316274403,0.229597796893947,0.999307643706064,0.561319123986555,0.934135978662703,0.962919086429615,0.974464737879295,0.993480907086482,0.994882705777823,0.999658396323115,0.981633066332308,0.999999531229212,0.999967462132668,0.974784377165707,0.993266784091369,157.537659171598,140.711649740035,138.374944196429,119.729006666667,93.2032,142.386958823529,7.99179834784508,3.53071393848028,4.70209693933842,14.972753423534,NA,13.6862476370847,107.3091,89.1231,97.998125,76.09535,93.2032,96.9583,181.7052,177.2281,171.4387,145.5985,93.2032,162.7554,169,577,224,15,1,17
"ZNF10",0.513275095662686,0.300342846021974,0.972854673141856,0.308305357541331,0.634371493442215,0.790866582671709,0.254788182668072,0.186318846706349,0.164729623745439,0.0885160555021253,0.974648971439489,0.999981959738477,0.999999627250959,0.909478054457106,0.195744609673837,218.203829585799,202.551350433276,196.294020535714,160.682173333333,443.1359,198.292935294118,8.0645628696068,4.37919228284374,6.74488290855901,13.7121244049458,NA,24.0560986533911,154.7147,137.173,128.46145,122.5578,443.1359,137.876,257.56,254.073,242.62715,200.8735,443.1359,243.3341,169,577,224,15,1,17
"ZNF486",0.999999971372961,0.853767595731278,0.692584322267271,0.993052970961898,0.991014443600231,0.911860226456825,0.998441853058674,0.99849801420895,0.99969503155121,0.993995329674867,0.999931426581576,0.999944148554232,0.999866787578202,0.99177032094166,0.999313860722145,143.606424260355,144.533950086655,171.006427232143,108.266093333333,239.5693,156.464241176471,16.2346942274924,10.3004247544662,13.9816880453394,32.5782252660175,NA,41.3042340845343,39.4184,28.4466,33.497975,23.44005,239.5693,46.9707,161.3079,167.9477,215.23315,127.8708,239.5693,187.9656,169,577,224,15,1,17
"ZNF225",0.82486061638614,0.570449468213665,0.973225962920619,0.99761155384223,0.999999916120868,0.99998033611539,0.98955230965002,0.995617290965022,0.997585929441155,0.996710906413921,0.103307830100625,0.0241474001537583,0.0139517349400651,0.239977730494662,0.815794934652442,92.5164621301775,87.7112887348353,85.0087334821429,87.0433533333333,64.603,121.958611764706,2.73800383129007,2.10738018479639,2.19941093222481,10.4849445793293,NA,13.9674358890886,70.1499,59.5593,65.371975,67.0531,64.603,79.6888,113.4216,107.0799,102.5451,106.57215,64.603,144.5302,169,577,224,15,1,17
