"gene","Stage IA-Stage I","Stage IB-Stage I","Stage IB-Stage IA","Stage II-Stage I","Stage II-Stage IA","Stage II-Stage IB","Stage IIA-Stage I","Stage IIA-Stage IA","Stage IIA-Stage IB","Stage IIA-Stage II","Stage IIB-Stage I","Stage IIB-Stage IA","Stage IIB-Stage IB","Stage IIB-Stage II","Stage IIB-Stage IIA","Stage III-Stage I","Stage III-Stage IA","Stage III-Stage IB","Stage III-Stage II","Stage III-Stage IIA","Stage III-Stage IIB","Stage IIIA-Stage I","Stage IIIA-Stage IA","Stage IIIA-Stage IB","Stage IIIA-Stage II","Stage IIIA-Stage IIA","Stage IIIA-Stage IIB","Stage IIIA-Stage III","Stage IIIB-Stage I","Stage IIIB-Stage IA","Stage IIIB-Stage IB","Stage IIIB-Stage II","Stage IIIB-Stage IIA","Stage IIIB-Stage IIB","Stage IIIB-Stage III","Stage IIIB-Stage IIIA","Stage IV-Stage I","Stage IV-Stage IA","Stage IV-Stage IB","Stage IV-Stage II","Stage IV-Stage IIA","Stage IV-Stage IIB","Stage IV-Stage III","Stage IV-Stage IIIA","Stage IV-Stage IIIB","mean-Stage I","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage III","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IV","SEM-Stage I","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage III","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IV","Q1-Stage I","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage III","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IV","Q3-Stage I","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage III","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IV","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF764",0.963266232763403,0.999606152672255,0.47541643004421,0.999976649563238,0.999999583419752,0.999999999964941,0.966839617793523,1,0.642821369462926,0.999999675681131,0.999985673390108,0.18987731008704,0.998176076333138,0.999999900843144,0.30871823876299,0.681869625962091,0.93998719990503,0.687748912089995,0.98335883230693,0.939648939325167,0.565816894645354,0.999506048540594,0.812350115721775,0.999999999962833,0.999999999996338,0.878549999699465,0.999005781013724,0.722813271209842,0.999989771577123,0.828827601466134,0.999988907229746,0.999999945973812,0.864318231843014,1,0.643607588164959,0.999980700702946,0.999999994199689,0.947111363662296,0.999888097028129,0.999997419052777,0.954113576411824,0.999999696575877,0.662357530538281,0.999845671637,0.999999811407976,158.120125,222.496051190476,192.788538815789,200.4551,221.963028571429,181.725151685393,302.4549,194.422311290323,182.350857142857,170.058485714286,22.6697662164234,17.2469650207563,6.77155121709043,11.7798,13.6799496821871,7.81071653482806,73.9541507944168,9.61630971523778,13.5512508828162,17.1667861498167,144.263425,154.48635,141.214975,194.5652,161.76875,135.3033,260.1807,140.59315,149.421,154.9428,185.8062,241.813725,213.8213,206.345,244.294,204.7594,376.14275,226.41585,200.6056,190.14145,153.803474509804,199.997315768463,150.3025,178.7905,131.94595,176.7828,144.6968,227.3046,3.8781458061506,4.51988463083347,1.30034328812068,1.18953776550623,0.3788925422458,0.25040107524658,"LUSC"
"ZNF747",0.8808383050006,0.998486557599039,0.158433452298275,0.999531657854346,0.999999931941728,0.99999984923458,0.984513256401716,0.957013343854068,0.987770267908923,1,0.999655799778764,0.112431258683229,0.999974652235594,0.999998125594941,0.936628171390854,0.726454807457883,0.990512862156927,0.80873922291878,0.997549983983296,0.931945831785181,0.750067611575088,0.996910784876968,0.637364035211586,0.999999461750351,0.999999988545659,0.999804942153251,0.999593307105467,0.860991982449337,0.998707908097295,0.914876370434002,0.999999999985057,0.999999964567543,0.999940681600629,0.999998124022352,0.872696822543431,0.999999999983632,0.999991494712646,0.95408127709423,0.99999852671673,0.999994294328451,0.999198259143257,0.999999996066188,0.840945181124909,0.999984914696509,0.999998046948018,185.22285,265.573616666667,227.182786184211,247.18765,243.580552380952,220.440769662921,327.628933333333,232.073888709677,229.516795238095,213.113885714286,29.7191479968303,16.5854813373441,7.7179656024295,24.00875,11.7712231151251,8.95908577195877,99.8519212002843,10.0573852321724,17.1277628104733,15.3099662835999,134.39035,189.573175,162.10395,235.183275,188.97595,163.8496,236.86805,173.341675,185.9024,195.968,234.96825,304.95545,269.1565,259.192025,277.16425,253.276,409.06005,267.166775,275.6455,233.25215,233.51812745098,235.828626147705,224.6319,216.8435,207.8048,260.2904,173.0885,275.6382,5.3833923702993,4.63414573563085,1.00989430123453,0.965328165768085,0.0142043038042084,-0.0509086212703878,"LUSC"
"ZNF778",0.999976096976269,0.999999997799348,0.971725937870141,0.999999826357196,0.999587192820381,0.999985854332095,0.999995126002301,0.999999948066274,0.998233443333512,0.999803078384619,0.9999999624314,0.997572605230458,0.999999932718715,0.999968703957381,0.999938210789873,0.999135442363269,0.999932763444212,0.997984335889814,0.996680420755859,0.999828041751859,0.998905507946985,0.999999999103661,0.991155764112246,1,0.999989112744204,0.999338245449883,0.999999948078098,0.997984601698345,0.985279954707778,0.0201926389957007,0.0999558536592571,0.999979025646796,0.0474041891662066,0.0950686330435997,0.67250715508689,0.186605579827474,0.999980976780748,0.929459314545148,0.992565389153132,0.999999999999203,0.959218924126755,0.987879759350453,0.961272604985913,0.994816016389288,0.999594872553057,64.135,72.3998380952381,66.9871427631579,56.1733,71.0624126984127,68.0898539325843,83.1143,66.7624370967742,44.4031047619048,54.2784714285714,13.9969725103324,3.2900760544294,2.64306412188834,7.0085,5.47407770543245,3.49705484767186,25.5106766960424,3.75235167761321,5.43084485388992,6.68319022105583,49.708675,50.93255,48.8861,52.66905,44.90845,46.2842,62.63735,48.0714,31.8447,45.3655,73.072725,85.596975,77.767875,59.67755,80.59815,83.6777,106.52915,81.064775,50.4296,67.0575,85.0863549019608,67.6480994011976,86.3827,60.1697,72.2605,98.00445,46.0193,81.0617,2.65834507423405,1.51199417507452,0.795052267536245,0.696548035659918,-0.330878387148673,-0.521705246843723,"LUSC"
"ZNF212",0.994133654332134,0.976053633338936,0.99913684035736,0.997842254116038,0.99999914907887,0.99999999383635,0.988019317844625,0.999999203918473,0.999999486649695,0.999999919596623,0.966558673499372,0.996104123253951,0.999999849587014,0.999999999639605,0.999966651781945,0.999153058157048,0.727927708911262,0.599167230716799,0.918564676375239,0.673212234011897,0.564673041866887,0.997724826284575,0.99999931660036,0.989799390266076,0.999995036403343,0.999839614318853,0.977064199648626,0.790451655735403,0.999417528017069,0.999993568708937,0.997061752734028,0.999985687223787,0.999808914164178,0.992609564326805,0.86717811133051,0.999999994129693,0.996023402045173,0.999999989022422,1,0.999999991900033,1,0.999999999335615,0.818159241538964,0.999999040188762,0.99999373264436,517.31515,434.141463095238,416.897117105263,393.93925,424.847166666667,410.73334494382,613.960733333333,443.31804516129,451.417785714286,420.604728571429,84.7599736246272,15.1400623637046,12.3018388765685,76.25885,18.891572248807,13.3909732802608,63.9357414982766,18.7221375748781,100.0254152556,48.340580637295,458.377275,340.724975,318.691025,355.809825,313.794,327.5873,580.91625,335.267425,278.4679,370.474,573.927675,530.09695,499.9416,432.068675,511.50235,489.7377,677.88425,556.080375,403.5757,447.40455,242.699478431373,427.031861876247,250.7533,408.1341,209.1521,271.60375,324.4679,513.5119,6.917570199964,7.58474343957521,1.75950877453986,1.62763201919975,0.815172708718767,0.70277456687491,"LUSC"
"ZNF282",0.894576414263113,0.772484023005797,0.997506523552086,0.999999999999796,0.992773774460347,0.977981245313923,0.88673616088652,0.999999999987614,0.999642893440235,0.991737250293514,0.956663207517474,0.999477245696109,0.806955639514297,0.997903099868343,0.999157456475287,0.999999998360388,0.886055400589897,0.779858776527833,0.999999990937586,0.878423231849736,0.94554982411479,0.968802177716048,0.99854385993289,0.814098961975244,0.998589253381522,0.997915602082346,0.999999998513981,0.958107993291419,0.998628594376323,0.940460132778249,0.655776551113699,0.999964756658054,0.93490515108581,0.99585380944519,0.996222026865194,0.99887978121653,0.801875644168593,0.999168194391671,0.999986058439628,0.963759930122117,0.99952100541672,0.990844332116422,0.78632741758866,0.986979991895079,0.917445518317343,1222.83965,955.041360714286,914.112169078947,1203.13755,949.463350793651,992.647060674157,1266.90293333333,1002.08644677419,1070.71485238095,852.026385714286,198.892378146082,34.424175481517,24.0673774168028,78.64965,38.8521691902609,36.7295509392916,99.3996067037379,40.3675215561255,179.978424842697,77.1391588773526,1035.75505,719.05505,737.770525,1163.812725,706.6225,733.0961,1187.3991,763.789175,645.9701,695.22035,1470.95285,1158.8881,1078.091675,1242.462375,1106.73535,1224.0229,1358.3227,1244.39765,1209.6273,1020.4626,570.576443137255,962.079151896208,572.8234,929.8309,479.7181,640.26025,724.8445,1145.6483,17.0008750109994,15.6709095515375,1.68615294842233,1.62324182287246,0.753735406933807,0.698877941765481,"LUSC"
"ZNF160",0.0408525238243612,0.025084245654785,0.999987425903846,0.426013700702606,0.999995885402087,0.99999949112022,0.0340088648296556,0.999999906463433,0.999999999882157,0.999999056835525,0.00764775940311524,0.814504622200444,0.915201036849842,1,0.95853530957735,0.0611130374040818,0.969755831042153,0.982633331872499,0.999982613039966,0.980839829459163,0.998768299182033,0.06010636157017,0.99999936378081,0.998985167459014,0.999982206633381,0.999941032518006,0.698158667735835,0.953632092643383,0.0680918331267657,1,0.999999990067562,0.999998069851593,0.999999999943519,0.993083427731824,0.981089132753175,0.99999985809033,0.0857230892494807,0.999944204784179,0.999996620534229,0.999999999992166,0.999992911485545,0.99999999997061,0.999328920151637,0.999669613363022,0.999987584824694,957.54705,537.963908333333,522.413945394737,466.0208,527.058607936508,473.986386516854,357.607833333333,551.570370967742,534.255147619048,484.4109,154.639361645305,24.8442090474069,22.2602116251123,49.5796,30.2694696989367,20.5003316846162,170.082509212072,36.0403521982645,74.7840187379657,61.0615420899744,805.480525,375.590275,346.4141,441.231,371.748,363.1757,222.24775,377.858375,279.9956,394.60605,1125.215025,705.9165,691.74345,490.8106,626.51615,583.6145,514.47465,643.825725,656.1194,534.42975,585.555415686275,525.682926946108,586.6742,507.6679,521.78175,643.6872,358.258,647.5491,15.9073316819804,11.4643770249783,0.897750943572103,0.865331899715379,-0.155612830666515,-0.208674507532672,"LUSC"
"ZNF415",0.999999722031411,0.999999946269726,0.999999992240422,0.999910713687642,0.996460875475302,0.997333948913298,0.999999999761424,0.951088507627162,0.957825038361675,0.999877396065629,0.999999999990259,0.953876235100396,0.957795150494895,0.999809921026878,0.99999999983872,0.999999999424549,0.999999999999821,1,0.999684594400749,0.999999601402039,0.999999858029912,0.999661254149102,0.977094352849309,0.902710065221588,0.976875848556448,0.38334895316586,0.34435431102599,0.999996199877238,0.999932726680751,0.999824766757271,0.99903074307835,0.98705265694523,0.905327300531878,0.915717265053494,0.999999593782494,0.999999996999724,0.836735918504819,0.455445896635276,0.383203143798543,0.680101627373386,0.16690334810616,0.171863362081495,0.950765584851787,0.803591762726047,0.82707089174821,74.78875,88.222394047619,85.8359986842105,30.57025,68.6547206349206,70.5297539325843,84.8123333333333,105.709419354839,101.724638095238,165.916071428571,24.4263282483778,8.62105379199694,7.07048371683696,13.76175,8.67605163706792,8.03161351581731,40.5511708201433,13.1756204152965,38.2568365541174,42.7144952167668,52.99835,16.711675,19.838025,23.689375,19.98985,18.0888,57.8628,19.55245,27.7052,93.3026,108.33005,145.473475,137.23245,37.451125,110.01285,99.7937,124.5281,164.0804,77.4893,206.33135,127.391984313725,85.0702027944112,124.374,48.8266,96.6822,158.68645,19.0822,130.2361,6.14264942137867,3.99434813587466,0.66778301046721,0.392578834804702,-0.582548705629038,-1.34894570034461,"LUSC"
"ZNF439",0.992947431193255,0.999994314159599,0.477069145544329,0.999924732646075,0.932561421552712,0.993589543450248,0.999947033548569,0.93551126763455,0.999988854033042,0.988297843868968,1,0.0391182017610878,0.890905168453755,0.999570668504359,0.83577519620914,0.928901251247068,0.994540033228337,0.904564744087481,0.797632238961423,0.94538818291285,0.736087616786951,0.999969818268979,0.903594612828922,0.999999251795583,0.990112685411076,0.999999999984407,0.887559347073718,0.937725338587861,0.999999894325577,0.899116518929281,0.999999791701902,0.997762677414812,0.999953499765385,0.99992898115751,0.894875008829993,0.999986383622823,0.998628547021705,1,0.999154566127398,0.968114575233187,0.999924557759568,0.964015446971828,0.99826673399115,0.999858365663431,0.998353154714378,65.504525,100.595086904762,80.0562131578947,31.88305,84.7084698412698,66.1128853932584,139.511333333333,83.4898435483871,75.4667190476191,100.180071428571,20.8772725278142,8.54535310188006,5.929343435622,1.62775,7.62010181465224,5.22836036733765,91.8641667114429,10.6790990205527,11.1592134407395,15.0043084281009,46.456575,34.83455,32.989225,31.069175,43.59245,28.8419,47.6589,36.719425,33.687,87.20785,78.38115,142.89385,104.9615,32.696925,110.61665,92.1955,186.70905,95.876725,113.0802,126.4013,142.830315686275,82.7320233532934,134.8752,64.4567,111.3525,162.7871,33.9347,111.4085,7.46149728112043,3.11083587785744,0.579232937740007,0.477898827953545,-0.787784452129456,-1.06522286550696,"LUSC"
"ZNF440",0.959229344407185,0.973387394617216,0.999998661125806,0.999861035168176,0.999999995701243,0.999999999920699,0.999456484274254,0.786413199838186,0.852498538049743,0.999999981887579,0.999975960775013,0.201453314340488,0.195998996271647,0.99999735216636,0.999485581491614,0.999999997492478,0.94559958096191,0.961435316388098,0.999421527869778,0.99787276351025,0.999733183567536,0.95767705900181,1,0.99999747843819,0.999999992448608,0.823021089331637,0.279697518516334,0.943742561372768,0.999770465306183,0.964940916594241,0.984754454690484,0.999999964120302,0.99999999999945,0.999995111626555,0.998857211115289,0.965985504759151,0.970944674879657,0.999999870607026,0.999996019374622,0.999999700147565,0.993116566240872,0.95498994430429,0.956010852859364,0.999999948451543,0.995166865920265,262.4958,433.465948809524,420.971033552632,399.03305,358.424480952381,327.999961797753,227.889266666667,435.858183870968,353.856742857143,461.211728571429,38.1880963409629,28.9569513404115,25.9501100393701,83.03345,20.6414090241343,21.9574324584494,42.5885731580797,36.8002930824391,32.6011527446351,110.089573153721,227.193,254.031725,248.227225,357.516325,240.3464,175.9805,192.41335,228.932325,231.4829,231.53385,317.6514,562.634575,496.21885,440.549775,459.6367,409.1308,266.03395,570.264825,430.6723,725.7887,321.300615686275,397.189429341317,296.7005,341.6714,226.94935,378.8403,230.0076,482.0665,20.1651262423188,11.8776326877653,1.23619255597425,1.15157001757665,0.305903482653496,0.203602132311499,"LUSC"
"ZNF562",0.999999999993865,0.999983228939015,0.923348798698725,0.999984254018291,0.999970867701013,0.999999964465545,0.999997683616325,0.919119636976099,0.11836707803801,0.998125075898381,0.999999989918133,0.993502792134708,0.245219977707394,0.999466520533445,0.999942233574583,0.995124597890309,0.954169200856708,0.829894453328115,0.967975330403075,0.996800440735271,0.989260473704196,0.999999978063455,0.999994925673621,0.998255108687308,0.99999549529328,0.790050142780046,0.951235497954329,0.92565505473319,0.999959444544749,0.942214123352511,0.43406428081538,0.995559227868003,0.999998245555506,0.999210633125983,0.999496214640794,0.861401357552219,0.999999999988646,1,0.999985553583699,0.999992262388167,0.999790000204601,0.999994257292464,0.982070528204844,0.999999999702389,0.998771294237535,546.1502,557.042117857143,603.231397368421,643.02945,499.892587301587,521.337231460674,373.683966666667,573.475462903226,477.993633333333,560.4175,77.7264115580519,21.3555593815075,25.9234618061343,108.51955,17.1210751203678,22.211897745708,105.870408899124,28.1839527891977,34.4008127263866,91.5037746001224,441.253975,423.74325,409.066925,588.769675,404.64015,408.8554,270.3236,437.366825,370.7676,464.63345,615.381525,652.8308,680.98745,697.289225,595.48075,581.557,445.21065,645.6825,521.5178,689.41155,414.26658627451,556.845264471058,429.8184,519.1043,348.39635,474.586,408.7373,645.1925,12.1809071992405,10.9493439609829,1.34417132088483,1.20772935732858,0.426717028026786,0.272297194244473,"LUSC"
"ZNF561",0.999028059336236,0.989650744618117,0.991849329568336,0.999998850386321,0.999999999822661,0.999999372142899,0.999999899631042,0.878930154429625,0.212809107321532,0.999999970569041,0.99963197645346,0.999999722053988,0.938955199832421,0.999999999999694,0.957793892955056,0.999407534092592,0.999999875255873,1,0.999999851526115,0.999519915259892,0.99999886060986,0.999823429572756,0.999992864634153,0.933276207532441,1,0.990327589104275,0.999999998736118,0.999996849480654,0.987588058577592,0.998743726151746,0.999999957231632,0.999997022359493,0.750733400154639,0.993512360400921,1,0.989515095804373,0.952837938186811,0.986075723795131,0.99914696004722,0.999743791711491,0.788785227584484,0.97216600118164,0.999996543264293,0.964091732839953,0.999945576465043,561.716275,694.911444047619,741.628591447368,663.5198,607.710093650794,679.689233707865,748.6225,670.653116129032,760.493952380952,840.610357142857,62.7515357190215,27.740265710295,35.8262962088752,84.8876,24.5909060360031,36.2776754243605,232.149726767812,40.7275600227518,50.8119706611386,100.542969812643,477.24425,530.1054,479.7768,621.076,497.12965,475.3477,555.708,469.186975,642.2521,716.0558,639.543725,821.51085,864.82895,705.9636,698.5713,788.3111,956.91945,769.7057,855.0725,929.7697,569.99128627451,697.044447904192,559.1165,632.3397,505.26545,612.95725,493.75,801.445,16.50889602088,15.5574280442929,1.22290369114256,1.1309623307486,0.290310789979682,0.177550877915511,"LUSC"
"ZNF584",0.999973117388246,0.999959231199351,0.999999999998976,0.999993388051615,0.999999999041273,0.999999999566695,0.999531358176537,0.999781534752294,0.999767187649825,1,0.999994104580188,0.999999864130945,0.999997103506697,0.99999998386447,0.99668203729697,0.999913883449286,0.999999583823816,0.999999730021485,0.999999999998489,0.999999999850683,0.999997445601842,0.999657330158555,0.999931932783959,0.999936641909675,1,0.999999999998758,0.998468406064399,0.999999999348941,0.999999938288909,0.999977348838965,0.999932874483619,0.999999544597449,0.996756050997639,0.999999422520377,0.999977874431544,0.998008874667861,0.90061699303352,0.78935220429818,0.786762471692052,0.999504313532581,0.919540892140205,0.723123981554547,0.999423747434534,0.908528047697071,0.726980697380361,238.71905,217.727377380952,216.903260526316,208.52925,208.962617460317,221.135374157303,202.7887,210.06720483871,227.536695238095,161.9389,50.2739255199369,8.48076926643502,7.26233169294265,13.13055,9.31519747857042,9.28011861315729,31.9668113922862,9.15243953349115,21.4473916159324,13.1140090149537,187.091525,161.017325,162.07475,201.963975,154.07525,144.0526,178.35525,158.45335,157.3381,145.57145,252.016425,254.694425,269.5102,215.094525,264.34845,270.5058,232.85655,247.906025,268.2453,175.9929,177.422752941176,215.245903992016,170.3767,206.878,143.39335,203.5266,156.1798,262.8475,6.66118426044814,3.79090096612878,1.21318095015344,1.21423880143236,0.278794749485097,0.280052180870585,"LUSC"
"ZNF274",0.999992159800772,0.999779847671444,0.999131640124119,0.97748399725791,0.984542165132055,0.994091233344386,0.999985638878718,0.999999999967952,0.999918655904541,0.987170695647096,0.999921319165927,0.999989491802376,0.999999904332493,0.991792605110163,0.999999632752565,0.999982372466475,0.999999954771363,0.999999999999763,0.99945588042035,0.999999987070419,0.99999999987058,0.999999998070872,0.998651167060823,0.866542249106146,0.95752401747134,0.997863365159538,0.970365767751347,0.999985009772045,0.913387174548314,0.37493491192333,0.601256164766422,0.999999680173465,0.471644377033101,0.557058012580495,0.999554703112896,0.148815068690506,0.999966607407446,0.999999930230455,1,0.997505723502888,0.999999989290968,0.999999999997718,1,0.999895281815416,0.987006608891352,495.332825,451.617927380952,431.270618421053,294.75115,448.093041269841,438.176614606742,423.6743,478.103514516129,338.628719047619,431.973942857143,169.942324735842,18.8976400048117,15.5556554921324,142.63435,29.3592503738181,22.4663316619754,98.082773649114,26.449195172579,29.6974759449581,50.4831576653039,298.2944,333.24595,296.98065,223.433975,324.66665,278.2799,339.18555,357.907975,248.9005,377.55825,551.240075,550.1599,559.549925,366.068325,498.272,556.0169,509.06275,612.6436,407.1642,472.0806,574.844054901961,439.386569061876,561.8516,405.2221,486.98065,635.6744,300.8511,546.7005,18.8045254019996,8.85964141369248,0.764357855517551,0.721226209910233,-0.38767986041293,-0.471476268526937,"LUSC"
