"gene","p-adj-Stage IB-Stage IA","p-adj-Stage II-Stage IA","p-adj-Stage II-Stage IB","p-adj-Stage IIA-Stage IA","p-adj-Stage IIA-Stage IB","p-adj-Stage IIA-Stage II","p-adj-Stage IIB-Stage IA","p-adj-Stage IIB-Stage IB","p-adj-Stage IIB-Stage II","p-adj-Stage IIB-Stage IIA","p-adj-Stage IIIA-Stage IA","p-adj-Stage IIIA-Stage IB","p-adj-Stage IIIA-Stage II","p-adj-Stage IIIA-Stage IIA","p-adj-Stage IIIA-Stage IIB","p-adj-Stage IIIB-Stage IA","p-adj-Stage IIIB-Stage IB","p-adj-Stage IIIB-Stage II","p-adj-Stage IIIB-Stage IIA","p-adj-Stage IIIB-Stage IIB","p-adj-Stage IIIB-Stage IIIA","p-adj-Stage IIIC-Stage IA","p-adj-Stage IIIC-Stage IB","p-adj-Stage IIIC-Stage II","p-adj-Stage IIIC-Stage IIA","p-adj-Stage IIIC-Stage IIB","p-adj-Stage IIIC-Stage IIIA","p-adj-Stage IIIC-Stage IIIB","p-adj-Stage IV-Stage IA","p-adj-Stage IV-Stage IB","p-adj-Stage IV-Stage II","p-adj-Stage IV-Stage IIA","p-adj-Stage IV-Stage IIB","p-adj-Stage IV-Stage IIIA","p-adj-Stage IV-Stage IIIB","p-adj-Stage IV-Stage IIIC","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IIIC","mean-Stage IV","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IIIC","SEM-Stage IV","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IIIC","Q1-Stage IV","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IIIC","Q3-Stage IV"
"ZKSCAN2",0.461657322609619,0.970117807490809,0.997225203636735,0.99932142436488,0.63444446580582,0.998545485799552,0.933957677213487,0.999584796103258,0.999999985930775,0.992490180460275,0.845106183173219,0.99968800238078,0.999999300006432,0.966068344321761,0.999999999891949,0.899758496373089,0.993467999277218,0.999999999996155,0.987838733703872,0.999999997704294,0.999999543355752,0.345501670573924,1,0.99600467590958,0.465524830479708,0.999418868728255,0.999498108523835,0.987932102884887,0.962929964889091,0.998169432697282,1,0.997699733728797,0.999999998551768,0.999999832919715,1,0.997373635088438,96.0613333333333,205.69545,162.3288,125.064266666667,172.4952,177.533633333333,165.48425,204.684542857143,164.85435,19.3882754194671,30.4775235952251,37.9251,20.0588196842464,60.9778,34.5356286543975,32.4562044751719,33.6966271066582,38.87965,84.05835,176.623075,143.36625,86.8007,142.0063,151.8455,148.4425,146.3754,145.414525,115.249,215.061475,181.29135,151.496525,202.9841,210.36825,203.2541,228.02515,184.294175
"ZNF689",0.999999985273482,0.999941495917965,0.999424414736664,0.975872684156134,0.910754273258231,0.999963943897634,0.999337331213694,0.999826095606161,0.985730919356711,0.796846265483591,0.999999999959776,0.9999999999501,0.99983470861623,0.96214257605936,0.999709366090711,0.99999999984049,0.999999055279342,0.999977809675508,0.976230507896756,0.997867360639784,0.999999973505811,0.701477605567824,0.70671642914899,0.541830591901177,0.0376489437738591,0.994965053295352,0.7519121032696,0.525477350482325,0.998325133448456,0.999427385036856,0.97705387647869,0.744695195665445,0.999999999934183,0.99916689938186,0.995255412755881,0.997866261277798,235.436666666667,245.296075,201.45895,172.94085,282.55295,240.464533333333,229.848725,337.9002,289.10195,33.776395962187,20.5511587906203,56.87175,26.3175696920486,41.23665,65.0458579288062,36.3490120496503,44.3479180978039,38.85625,201.89525,230.384775,173.023075,146.7864,261.934625,178.02745,195.48305,269.7455,269.673825,255.65175,256.46395,229.894825,213.589,303.171275,287.47645,253.083775,363.1414,308.530075
"ZNF19",0.716607009890533,0.99807055982328,0.996343539460305,0.758009201579066,0.999999617040089,0.999030301070716,0.997366860163653,0.997312853043801,1,0.999361897856282,0.736592621733093,0.999999999885198,0.995300180581391,0.999996957685926,0.996438843514215,0.999395863386743,0.942398361686384,0.999999766620517,0.966690454242873,0.999999255504284,0.944244442643544,0.971633026259497,0.988541826996827,0.999999998249173,0.996416590744295,0.999999999916616,0.987984833919433,0.999932732990705,0.999084896665339,0.99324752473233,0.99999999998412,0.997798492338551,0.999999999676012,0.991805336094919,0.999999991969144,0.999999885473693,34.5314666666667,71.0525,52.4251,66.9442666666667,53.24595,72.8047333333333,47.248625,55.0132428571429,50.6334,5.63347561644773,27.7946756681323,23.4746,12.4976775913945,17.38935,15.3209280524313,5.78499011917551,1.65196251555207,12.4685,29.2885,28.08385,40.6878,46.848675,44.551275,59.52575,39.668475,52.81985,44.39915,38.93775,109.51635,64.1624,86.3786,61.940625,86.06235,56.48995,58.1325,56.86765
"ZNF230",0.545464665548288,0.532406106937513,0.999985279327431,0.663555599900368,0.999979944846122,0.998373754058101,0.842102952202572,0.999999907343776,0.999878399417485,0.999999999557727,0.799199260632944,0.999995628653687,0.99932780256759,1,0.999999999912102,0.598040918014396,0.999999999774444,0.999940332619188,0.99999803635313,0.999999998012086,0.999999613950703,0.716090124870097,0.999733529066797,0.994886721858484,0.99999997499377,0.999999790866463,0.999999991876919,0.999944686926133,0.964326550561635,0.999471288896935,0.994346498400833,0.99999430964497,0.999990830536952,0.999997080214515,0.999801513109301,0.999999753753871,58.6332,106.228425,116.1132,98.5587333333333,101.05165,98.7751,104.244175,95.7393571428571,90.31605,15.3366855190422,22.7432825818004,5.3547,14.4748206455824,16.49955,25.2453428002737,4.47377703035049,9.94699441250034,7.94795,47.19565,75.237575,113.43585,82.14505,92.801875,75.17135,98.803825,76.53735,86.342075,73.20055,122.79095,118.79055,116.4356,109.301425,118.33215,109.445,100.7568,94.290025
"ZNF222",0.911484318442384,0.316909158833535,0.895115756648436,0.996860335100478,0.997601463953852,0.529905975280071,0.920405678603406,0.999999880054134,0.97988745266434,0.995973553049015,0.986181431029292,0.999996670650854,0.814436961831882,0.999991851507978,0.999939065234563,0.988469245049052,0.99995263264673,0.723276786894851,0.999998911985722,0.999696685975282,0.999999999718524,0.947165766701317,0.999997498749704,0.729790941965721,0.999796169689747,0.999938076963552,0.999999999970177,0.999999914867353,0.999999927135403,0.897252213579645,0.336582021514784,0.992449733929608,0.901066458732831,0.976566866574296,0.979839454494835,0.935478005507068,22.5848666666667,39.9903,60.4174,31.8538666666667,42.9559,35.9994333333333,34.7776,36.8329857142857,19.64955,7.82770334651941,11.3161916106966,15.5459,7.63523348993191,9.4184,14.9412331403551,5.07349607814966,5.02891481546034,0.851650000000001,15.09315,26.9245,52.64445,20.66465,38.2467,21.2677,29.650075,28.3654,19.223725,28.2955,42.976,68.19035,44.14935,47.6651,45.52455,37.475975,43.24855,20.075375
"ZNF221",0.997286785889232,0.999346737990933,1,0.984573991755338,0.583844947607668,0.829865561581236,0.999999999464444,0.99968572595892,0.999912587620988,0.98622764236028,0.999999335330994,0.999885536122291,0.999977575799105,0.932196691802058,0.999999997794108,0.713657522772337,0.972321183530888,0.991214511841426,0.0866218002952377,0.873649681260779,0.853418985567441,0.999999999762519,0.995302100970475,0.999297766026643,0.903346712995221,1,0.999999867579817,0.540385405319875,0.999997625427333,0.99998970693995,0.999997610873692,0.954714601575531,0.99999995959964,0.999999999971902,0.940870108255171,0.999999208828523,35.6268,49.42,49.1034,18.9856,37.8546,40.5152,67.751325,37.1477,42.05555,22.5058681157456,5.61453256395104,5.9425,9.40667820533193,21.5604,27.824027172931,11.1694727014733,3.31758108387651,10.93865,13.12425,40.628425,46.13215,5.156475,27.0744,13.1947,51.36095,29.859,36.586225,47.21275,55.326825,52.07465,26.192475,48.6348,58.7389,77.624425,43.046,47.524875
"ZNF233",0.976163465647137,0.540352855932549,0.945999666627494,0.988273684498936,0.999999769987044,0.863894372081647,1,0.989616856132143,0.654768013483079,0.995729725295332,0.798215764909174,0.998943820589681,0.999434469970238,0.990413450140398,0.87952746207976,0.999999988225086,0.985038219300565,0.554070210582968,0.993785804369368,0.999999997375309,0.818130099580908,0.999996439582237,0.98790715598347,0.530540466396905,0.995536611542157,0.999999152543975,0.806333757074798,0.999999982415435,0.99959482244928,0.830272984842373,0.340414474350313,0.865961510500674,0.999771889943824,0.557073458814405,0.997596537565091,0.989544647217927,22.4636666666667,35.306025,52.11275,33.0591333333333,22.5751,43.3251666666667,24.291075,25.8683428571429,14.069,7.38820198364332,9.72994517108353,13.58065,7.56028459048409,15.3591,15.5779058323355,3.43290958818099,3.57009139964746,1.6532,15.2904,27.470625,45.322425,17.1655,14.89555,28.10995,18.99055,21.49735,13.2424,27.5824,39.73755,58.903075,47.27485,30.25465,53.82695,28.664125,29.1893,14.8956
"ZNF235",0.361942495467627,0.885957324200487,0.999566090868681,0.702290206712814,0.994742099782442,1,0.999010687540613,0.896963362423495,0.998517705701788,0.995677745639033,0.940573667262875,0.980509893720542,0.999997128935829,0.999992019193222,0.999930006422979,0.94988370073971,0.941464585530003,0.999957579623789,0.999804018624202,0.999985446675253,0.999999997433165,0.697219485191184,0.991460191026265,0.999999999972051,0.999999999999488,0.996210679837411,0.999995757541641,0.999860426236544,0.999999944875754,0.640652564652372,0.966074719160492,0.913295024753312,0.999955513964401,0.98933054906191,0.993041073390833,0.915219400083656,56.8994666666667,117.9023,100.7257,99.6338166666667,77.19225,91.3638666666667,88.139325,98.8041285714286,62.56775,16.2534707421044,6.98533129863335,33.9532,20.6387867644946,7.35984999999999,29.9228454783483,9.85988666587798,10.0101105606309,0.134550000000001,43.7186,111.258725,83.7491,62.9349,73.512325,61.89725,78.639175,95.4021,62.500475,71.7258,120.186375,117.7023,120.466,80.872175,110.6051,93.5267,110.34085,62.635025
"ZNF208",0.999999999418911,0.0218129072058392,0.0167970915978988,0.999999999998556,0.999999999978592,0.00853049247206861,1,0.999999999997512,0.0488155439566913,1,0.999992914303525,0.999999127824443,0.042766609336613,0.999992357000501,0.999998915147326,0.999999499311848,0.999999988784195,0.0221888520867168,0.99999963551846,0.999999961890284,0.999999997951008,0.999999999324237,1,0.00794819346376407,0.999999999979301,0.999999999998656,0.999997536217749,0.999999953912628,0.99999999999915,1,0.049748249516104,1,1,0.999999188354368,0.999999976366254,1,8.97643333333333,54.340325,2006.3921,28.9771666666667,28.2383,168.371166666667,115.239825,50.7459857142857,33.31995,2.84872653322693,24.7659756238061,2001.3143,14.9355943938335,1.4692,58.7813619712443,36.3104576684269,18.6228272715737,13.01205,6.56785,25.0207,1005.73495,13.4291,27.5037,120.52275,72.39485,21.7419,26.813925,11.4981,63.939375,3007.04925,21.79425,28.9729,221.8645,164.303775,69.4749,39.825975
"ZNF714",0.999999999927897,0.0587830076936589,0.04638156037999,0.999988589494444,0.999997195050017,0.0492713976841697,0.999999923486028,0.999999996152581,0.148914156996786,0.999999999572438,0.999702941284765,0.999832310885923,0.157529177770464,0.999998419817849,0.999996854841485,0.999999999891486,1,0.0467504344723266,0.999997534700638,0.999999996934319,0.99984221016899,0.999973464681352,0.999991671407922,0.0457311679583597,1,0.999999996462725,0.999999264806729,0.999992573097546,0.999998617448433,0.999999762808811,0.171619135051451,1,0.999999999943115,0.999999752612031,0.999999792396695,1,254.972233333333,275.199425,1274.0875,339.979983333333,312.9568,405.9238,276.260975,347.546371428571,338.6663,32.1043103574029,50.1668616282265,951.9675,93.7635873176946,99.5199,189.360899203857,100.398910592034,74.939813405269,42.8917,223.1663,218.965925,798.10375,192.045825,263.19685,219.0552,159.61615,214.3568,317.22045,274.657,296.42185,1750.07125,333.9786,362.71675,525.8771,310.217925,425.1372,360.11215
"ZNF394",0.999854068689305,0.988872962852399,0.999752592381105,0.941184613256012,0.594976744775131,0.49385405316547,0.999999835645008,0.998883865126673,0.977837639868341,0.994472041949427,0.999999995431872,0.999090715840278,0.97661502403226,0.972135637009412,0.999999999798731,0.99944618498703,0.999999999169897,0.999934673680873,0.521932037887706,0.997334895432007,0.997502080426328,0.999999989055798,0.999937910678521,0.988784250135904,0.712839042359837,0.99998685280427,0.999996710004021,0.999628921102882,0.999461061492002,0.999999926181433,0.999996951832754,0.721414177059933,0.997636623443119,0.998038940430121,0.999999999486463,0.999694963134593,516.823633333333,465.843475,403.7869,632.991016666667,542.19775,531.275266666667,455.739025,503.192328571429,444.0867,66.095670263448,41.5946014119496,78.2823,84.6301101033291,0.763849999999991,106.36476434331,75.8774684277924,19.7573303964656,2.88130000000001,452.02555,447.157125,364.64575,487.32615,541.815825,435.89595,377.1445,471.2286,442.64605,560.50915,504.5976,442.92805,731.72625,542.579675,619.73485,482.623725,511.19415,445.52735
"ZNF333",0.996982680780473,0.105330568143626,0.265700167526315,0.999809421266695,0.999993409031576,0.12567849329982,0.999999994893833,0.999775297273985,0.217165179187728,0.999997210428686,0.962427023227234,0.999932179232373,0.542034522437371,0.996055881366319,0.992039670966812,0.960675545697216,0.999965594470749,0.438890642915029,0.996262442092353,0.992796898468439,0.999999999974576,0.99997942538216,0.99984816072699,0.0881197637007126,0.999999949078115,0.999999949606141,0.986500482411039,0.985383180847573,0.998723151472045,1,0.459377709272854,0.999996802973059,0.999871273794479,0.999991979281748,0.999997146872661,0.999949915106463,143.428266666667,241.739375,612.44265,205.370066666667,164.1755,300.042866666667,291.110125,188.481928571429,247.29045,21.9111810435778,51.0826285852209,478.19955,51.1574002106027,53.3748,74.3761654752456,48.9638136145013,32.8814317432579,33.73005,121.8022,171.54205,373.342875,126.069925,137.4881,229.75285,241.27365,131.32515,230.425425,157.2925,309.906325,851.542425,271.6071,190.8629,356.24365,358.201075,233.93795,264.155475
"ZNF382",0.998329186169357,0.999495159483937,1,0.981745453457305,0.999998626292934,0.999999835216141,0.897894189817522,0.994684931852182,0.9981187979887,0.998855714222708,0.619790760408145,0.911362863206516,0.967243877547473,0.951036476068395,0.999994071681691,0.584251561000668,0.902284082748359,0.968194357158678,0.945007117887687,0.999998257968315,0.999999999954867,0.998363852619834,0.999999999874092,0.99999999995895,0.999966542852571,0.986135370973569,0.820382564546145,0.786532165913999,0.99999832393688,0.999994971882127,0.999998071544256,0.999675038617976,0.982645985592355,0.87912377084983,0.874573226939753,0.99999822860076,19.7845,42.24445,42.4936,49.6455833333333,72.40315,85.026,82.63845,40.0167,30.5204,8.93776157603233,22.1429256110727,18.0569,20.8000300460106,23.50005,49.2765408856317,15.0163598707376,9.45339658898173,12.1778,11.27165,17.844025,33.46515,18.3749,60.653125,35.8222,80.107375,24.98895,24.4315,26.39915,48.139325,51.52205,56.7132,84.153175,111.9458,98.043775,58.58295,36.6093
"ZNF577",0.702504039288822,0.992555223323272,0.999128035220174,0.999999882541351,0.638562527146838,0.995726603541387,0.999969257355361,0.963753360826511,0.999957989053202,0.999998198901791,0.818910842110285,0.999999999348905,0.99980896486498,0.79820174582354,0.984000357439579,0.994189917842622,0.982206022378614,0.999999951495562,0.99661530995991,0.999996144041649,0.994940486654585,0.999999998112597,0.544741172257138,0.991458562965714,0.999999999205645,0.999987702680078,0.729064537667161,0.991338942830609,0.999999999571188,0.865502801751567,0.998219975087389,0.999999999988526,0.999998230288341,0.924256919180213,0.999144780545322,1,69.9246,210.338175,152.78805,84.62225,108.6245,202.078066666667,136.688525,78.4534142857143,79.2938,48.0809002852831,105.553999435189,112.16605,34.0058921655032,75.1049,46.7133505983508,37.3809177981756,16.6413277084124,4.2856,22.72125,76.84505,96.705025,26.581125,71.07205,169.3634,112.155325,57.9975,77.151,101.4454,300.373525,208.871075,135.2086,146.17695,247.313,174.71265,108.0231,81.4366
"ZNF75A",0.999999999888254,0.299738965299406,0.212778592673129,0.999995196369122,0.999999258446092,0.108506607143833,0.996356810390514,0.99723763819979,0.123651100006278,0.999453009690021,0.999999982610064,0.999999283797598,0.3705597579239,0.99985158528757,0.989207455847503,0.999992040666655,0.999998356300583,0.140468320195425,0.999999999996815,0.99979309396767,0.999832795060717,0.998910960316024,0.999263768615122,0.0537817268683167,0.999967723890292,0.999994604910974,0.993980498824501,0.999996393950321,0.99656793279786,0.997415083724627,0.125158073109449,0.999501923213114,1,0.98970812338397,0.999813365152012,0.999995533744705,201.937933333333,194.7072,456.99695,176.207666666667,120.68175,216.499533333333,172.278975,150.295971428571,121.3923,59.2242389047011,36.0623172998492,196.44645,44.2028973605778,30.59795,116.834837562152,18.9050169742662,28.7427430249024,86.3448,158.07375,152.91455,358.773725,92.525475,105.382775,100.99845,156.9553,113.0995,78.2199,258.33135,249.5541,555.220175,211.76055,135.980725,289.49505,186.018075,192.2484,164.5647
"ZNF496",0.999528613397135,0.99216050121308,0.869729633794034,0.993005023779317,0.774693732369195,0.999999579443646,0.999888493091515,0.979285515879131,0.999987633953904,0.999999835367717,0.999987310678994,0.999999888750727,0.948010500953998,0.92701756279539,0.995532925917997,0.999999999344389,0.999802569681771,0.980207242019878,0.973474177347058,0.99943936391515,0.999998115284225,1,0.998688309596674,0.978681768529777,0.961349504491424,0.999566866048374,0.999975879447461,0.999999999822531,0.999999990135871,0.999987285633632,0.988277694575073,0.990091251208192,0.999596374767269,0.999999951665875,0.999999999989036,0.999999994320535,442.424066666667,510.14815,321.08295,350.059833333333,375.79085,487.242433333333,454.434675,446.066871428571,462.59895,136.733499613108,108.928256283042,88.45835,50.7093729306504,73.23145,75.2181452204483,71.1946091288211,46.2989433313224,56.44105,348.32965,419.078875,276.853775,286.381425,339.175125,427.4338,444.8902,397.77275,434.378425,575.3882,601.748425,365.312125,386.13885,412.406575,556.6502,531.824275,486.31945,490.819475
"ZNF2",0.196108721106647,0.114071408992118,0.996705530531516,0.923613288800525,0.687766430086581,0.417065649786275,0.975216788483383,0.928665539105718,0.697481638596703,0.999999999990859,0.614176722699369,0.998774547737958,0.924165049849317,0.990091485903056,0.998991916919562,0.738306238625493,0.970731267156512,0.763933149313224,0.999445221821572,0.999978168866638,0.999992850254601,0.743939843288687,0.872081740502557,0.584441498928173,0.999925368365331,0.999999179277161,0.999640765277944,0.999999816146984,0.984491239808335,0.902001672638209,0.653878778000411,1,0.999999999966462,0.997754413324827,0.999905412606558,0.999991457076139,84.9505,137.954925,155.0615,108.372533333333,109.64605,124.866366666667,118.278325,114.888514285714,107.81185,13.8559963550082,20.535053820779,33.1954,13.4405782434305,1.87135,6.68614075091985,5.66525438901835,5.37355318651442,3.32445000000001,71.1149,117.5031,138.4638,84.018475,108.710375,119.16395,114.3629,105.669,106.149625,92.51915,164.415925,171.6592,125.643125,110.581725,130.74085,123.364075,121.15125,109.474075
"ZNF589",0.864052009076629,0.99996501723153,0.99378342690735,0.999232632136528,0.977893150086244,0.999999999919021,0.999999999969003,0.902068245340865,0.999941750138644,0.999272926496604,0.998847666996572,0.997356812773935,0.999999949421431,0.999999993234323,0.99883672389835,0.998874160206083,0.993246568979952,0.999999989713906,0.999999999656826,0.99891381941221,0.999999999998747,0.999999523624423,0.839037408561593,0.99999886003523,0.999851772048144,0.999998011739686,0.999716737122649,0.999728975605107,0.999999993047777,0.87435348169745,0.99984171390022,0.998332616389999,0.99999999998824,0.997676261947692,0.997733833762175,0.99998691244789,191.763966666667,368.1482,251.69455,262.050483333333,181.49615,277.671133333333,271.860275,217.840571428571,171.52875,38.2322444663896,162.908771785627,138.39715,59.7984046988179,75.81645,89.6197815657223,49.3361222677728,31.4784985551492,0.433250000000001,153.5516,179.9003,182.495975,205.8231,143.587925,190.27185,218.782275,167.26175,171.312125,211.9377,425.01665,320.893125,251.513575,219.404375,338.5406,316.7436,241.2095,171.745375
