"gene","N1-N0","N2-N0","N2-N1","N3-N0","N3-N1","N3-N2","N3a-N0","N3a-N1","N3a-N2","N3a-N3","NX-N0","NX-N1","NX-N2","NX-N3","NX-N3a","mean-N0","mean-N1","mean-N2","mean-N3","mean-N3a","mean-NX","SEM-N0","SEM-N1","SEM-N2","SEM-N3","SEM-N3a","SEM-NX","Q1-N0","Q1-N1","Q1-N2","Q1-N3","Q1-N3a","Q1-NX","Q3-N0","Q3-N1","Q3-N2","Q3-N3","Q3-N3a","Q3-NX"
"ZNF483",0.670505870351551,0.498264418227061,0.999583529786233,0.999578162089574,0.859118068773008,0.764524757380113,0.999958430300987,0.938899564211333,0.853162910233414,0.998632272288233,0.999864800920195,0.884129270384325,0.796304270772395,0.999999958671977,0.999344342621139,36.3626733333333,71.8834428571429,80.8054,24.259,42.01225,26.7665,11.7358984188988,28.0732300906538,23.6904470111196,7.7182,12.7304815109576,2.0705,7.002,27.32635,49.780425,20.3999,32.7299,25.73125,36.79065,99.492,122.145525,28.1181,49.5864,27.80175
"ZNF417",0.9999885444875,0.999591363075021,0.998713457510073,0.0265811447086323,0.0351186950121385,0.0729401266845299,0.999997929441742,0.999945982047091,0.999992203670306,0.0832438065316308,1,0.999999220516803,0.999970659970921,0.158654922454235,0.999999787192336,263.36662,255.597185714286,280.281566666667,547.23585,270.140975,263.5325,30.1301701332437,37.4834932839042,24.4970795906868,205.01155,48.8092247276642,65.5905,196.16365,206.01855,246.15865,444.730075,203.284975,230.73725,295.39925,320.2757,321.582975,649.741625,343.79395,296.32775
"ZNF791",0.800991997592085,0.999999999282623,0.906735910570366,0.999999997512365,0.9739509426132,0.999999987406431,0.999976003492547,0.970735094068068,0.999993064538749,0.999992654438191,0.999649274908678,0.913577602071959,0.999706040247268,0.999946147050037,0.998977737037089,402.19968,489.893385714286,403.769016666667,399.0634,416.941925,368.22285,41.5101783581835,78.6355778039202,31.1012498614382,32.2889,46.5879599585446,67.69855,280.31005,335.70715,363.561475,382.91895,360.719575,334.373575,441.904,602.77335,469.209225,415.20785,457.5445,402.072125
"ZNF519",0.9999779696861,0.999414160267629,0.997996655893046,0.951358081246731,0.978299816813527,0.915707993872952,0.993191564856023,0.98848986869925,0.999889355306758,0.871581414654956,0.949793801988656,0.9774539057126,0.913669951182846,0.999999999999585,0.869138791086414,58.8041133333333,61.0735,54.1403166666667,77.84205,49.705675,77.9895,6.82202557418575,13.973303553392,7.74017279335187,39.74155,11.0793284932929,23.4137,40.94705,37.71475,49.389225,57.971275,30.747325,66.28265,69.8254,66.48285,61.64095,97.712825,67.6524,89.69635
"ZNF25",0.672565327123159,0.882391571270017,0.999732607573922,0.997954529440152,0.806688887724402,0.900715425630893,0.999999473782471,0.851506709530172,0.94743446437983,0.999496857480986,0.999999987575198,0.946802252706748,0.983016442613174,0.999668791912345,0.999999999586896,264.936513333333,388.488971428571,360.08075,206.4178,256.7498,259.76265,42.1597112446026,88.0162015666237,83.0310608802784,108.2517,60.4800978018802,73.63305,152.27385,250.69875,214.98015,152.29195,204.539775,222.946125,350.88975,489.28505,445.062375,260.54365,318.472175,296.579175
"ZNF77",0.99999999081187,0.999984866986845,0.999997751632608,0.999883083712774,0.999868293391043,0.999555002482937,0.998635165004957,0.999440111259027,0.999910091435498,0.997057761625025,0.149677851053372,0.192487493303285,0.182085213641985,0.530447913236994,0.172157329690326,69.8096666666667,69.3620142857143,67.7252833333333,74.7191,63.733875,121.7694,6.92123179002165,9.2733926848969,15.6795257106291,9.0637,8.79266264065054,12.8826,46.6531,50.38605,44.851125,70.18725,54.9959,115.3281,83.85665,76.32735,78.61135,79.25095,66.025275,128.2107
"ZNF169",0.958603785249961,0.975050172845716,0.999999975968359,0.928623336314506,0.742757001751279,0.773026997519618,0.998965003972002,0.999764031863643,0.999902680042411,0.888795969441438,0.910956180790191,0.712283992831341,0.744312212847032,0.999999979256423,0.869257757685694,112.407553333333,96.5033857142857,97.5069166666667,142.31855,103.67875,144.07,12.7622698822736,10.7637552706034,12.7418118017655,62.13155,5.405232806195,2.9833,85.1655,76.74615,72.7407,111.252775,96.947,142.57835,130.25585,115.81795,114.559125,173.384325,109.09935,145.56165
"ZNF613",0.76695162130723,0.999971338743361,0.809226821613283,0.999763498158756,0.995775592827059,0.999126151115418,0.47958943169159,0.986228535604795,0.539116127376756,0.934987476696078,0.95802953030241,0.999999997648116,0.948929807164507,0.998091914170079,0.997616254704016,90.0305733333333,117.027971428571,86.1863833333333,99.21855,135.036,117.9961,11.4505353699686,12.3235065023972,7.82490772386131,47.85085,38.9465990560365,16.7092,70.30755,96.4359,76.635,75.293125,69.893925,109.6415,106.3657,121.3585,100.718075,123.143975,198.021525,126.3507
"ZNF404",0.234310102839508,0.983642702255135,0.788050456166031,0.999999828652001,0.749255444917695,0.997241401041425,0.999806564870289,0.71114305299838,0.999770428992104,0.999907351992318,0.998762653978039,0.933418011525057,0.99999998018434,0.999341054152668,0.999981341304188,25.40016,56.4376714285714,35.0747333333333,23.9621,29.822175,34.06185,4.74673137962977,19.7343628128669,11.1121307829977,0.4895,11.7884144980976,7.84645,12.0983,22.22125,16.375025,23.71735,16.16345,30.138625,37.81265,77.10125,56.366625,24.20685,33.576175,37.985075
"ZNF135",0.412547908681573,0.80854739120718,0.996152088349412,0.9999931190722,0.924622683188306,0.989014462476487,0.999987666791933,0.801952888847759,0.964591494009212,0.999999999644643,0.997568145782708,0.659635055912628,0.856195601043394,0.997787822763802,0.996344407602867,52.8908666666667,121.140671428571,99.8977166666667,60.77365,59.517175,26.80865,15.6832713670807,46.4016697235066,33.2376229061327,14.74705,21.1200589064588,18.46735,18.65125,33.8774,27.269825,53.400125,45.872675,17.574975,53.209,177.4141,172.286475,68.147175,76.31775,36.042325
"ZNF620",0.998189395457997,0.995293375549295,0.967276688167668,0.995633791167127,0.999892402141931,0.970885727367441,0.998464791865125,0.984093715670198,0.999999995605048,0.980408660069911,0.856185092745359,0.772487493779865,0.972519137700074,0.811142189241488,0.975570004980237,80.5353466666667,88.3165285714286,70.4851333333333,95.948,71.293575,45.3621,13.5848902465758,7.28471479213298,10.6703418321897,49.6831,3.40468827730602,3.6557,47.267,73.1303,49.575675,71.10645,66.774825,43.53425,90.1786,103.48795,83.48695,120.78955,74.0737,47.18995
"ZNF619",0.973627780906911,0.999949536454805,0.966780605081361,0.998530796867808,0.964476966477627,0.999850721088945,0.999997702687769,0.997414644138367,0.999867202826258,0.998191700765031,0.999041584636749,0.99999933684274,0.997250419517651,0.991795541076911,0.999856295257238,112.216993333333,128.3335,107.660333333333,98.0649,115.067975,125.16705,16.3280164307314,10.6406171800726,12.8203962486518,6.3713,5.11673515638879,0.190449999999998,72.48505,118.3776,101.34745,94.87925,107.81725,125.071825,130.90965,135.1392,117.805975,101.25055,120.917725,125.262275
"ZNF354C",0.400861566228475,0.1197614715239,0.981175020136658,0.997352310078061,0.982853102827161,0.860258393013957,0.765282087405432,0.999924016247284,0.963312642214287,0.996808769180512,0.999966489609787,0.793651241712091,0.524044013200789,0.996511283575957,0.90532356605022,24.6309533333333,51.8945428571429,63.7787333333333,35.12545,47.68495,20.3462,5.07026181614648,14.5557147661086,17.9356484775185,19.30385,17.0129287755665,10.3367,9.70525,20.7082,25.800075,25.473525,29.86725,15.17785,31.7062,81.43245,99.60725,44.777375,72.5187,25.51455
"ZNF114",0.93459565217447,0.97171097952452,0.999997925730193,0.99986352557776,0.999626394837466,0.999912977012289,0.958331350477578,0.999999760202658,0.999984796643922,0.999430562715528,0.985627537437117,0.999999458686658,0.999987623363082,0.999595649887889,0.999999998419647,44.8111466666667,7.28922857142857,12.45755,28.5532,3.51045,1.5992,33.0340084451188,3.2856751476758,5.50254829836443,21.0692,0.982027167394059,0.6459,3.6358,2.24615,3.174025,18.0186,3.128125,1.27625,14.8758,9.512,17.90065,39.0878,4.412125,1.92215
"ZNF454",0.612040984179124,0.363977506530629,0.997878022210764,0.993200832211309,0.710601380859881,0.544540650875422,0.935516751439656,0.999464252864704,0.981872678380298,0.88301265105152,0.994444758414627,0.723661081448762,0.558152122976104,0.999999999716862,0.890987449362523,14.5414333333333,27.9719714285714,32.4178166666667,6.83275,24.20785,7.1618,2.78797249722833,9.8929032416392,11.409435162514,5.75405,6.37540701243196,4.0636,7.8563,8.9038,7.308525,3.955725,16.798825,5.13,21.73175,45.23775,54.91245,9.709775,26.597675,9.1936
"ZNF543",0.970122990125284,0.972785590906874,0.999999999397815,0.843067280697495,0.984340198121743,0.986906467974561,0.497876384629927,0.905149684998398,0.920975709097751,0.99999496848128,0.89500777653502,0.708237256167154,0.715138647040897,0.553652168129932,0.330126581452787,165.621913333333,196.004385714286,196.9949,241.9119,251.31585,97.37595,25.7180376342713,27.860772499156,17.7555502702676,62.2952,52.1423995029717,10.38835,106.6545,161.81915,164.75405,210.7643,183.692925,92.181775,202.995,242.9547,232.1192,273.0595,280.003875,102.570125
"ZNF354B",0.924113439279139,0.999999508851005,0.976782691301019,0.625790604256888,0.938928100354216,0.72823206801896,0.967472631714266,1,0.988024172538457,0.955347876056669,0.956986638352839,0.758710458889337,0.960862159715055,0.472955192514013,0.811860320754519,126.486833333333,111.720057142857,125.21265,87.23345,111.7276,147.5868,8.68820434493784,15.4326469499049,13.5428726036182,12.44025,9.54180831682339,15.5563,103.00605,77.10155,103.576075,81.013325,107.41925,139.80865,150.27905,144.28745,142.35005,93.453575,121.9565,155.36495
"ZNF223",0.95002350979798,0.99998182027234,0.952950692861014,0.999922242478466,0.999680000074794,0.999643637976473,0.90639240908387,0.999737039041093,0.909417506847862,0.996721053528375,0.99999999999928,0.995647600097113,0.999998982335716,0.999978448180463,0.983973657236727,75.2256466666667,91.2867,72.0501666666667,81.86175,98.36485,75.05865,13.2764421220656,8.90283145904129,5.97832612234487,9.31765,18.9439666899297,35.66165,35.4196,74.58985,59.3344,77.202925,73.20895,57.227825,99.536,107.1849,82.0268,86.520575,124.8061,92.889475
"ZNF713",0.999503096810875,0.116852708896532,0.138538663810912,0.998957094372091,0.999979574133524,0.415920665239875,0.882557003958309,0.82854592518057,0.902986840226624,0.903756767455585,0.999484070512693,0.999996087289322,0.442915917008062,0.999999987564906,0.91851985819366,70.3268,64.9582285714286,117.171466666667,60.0387,92.743425,61.4295,10.4470819186166,10.2370234778966,10.708613769132,2.7931,24.872905991908,32.1159,52.51875,53.81075,96.2645,58.64215,70.161325,45.37155,75.96695,78.06365,132.4055,61.43525,104.657,77.48745
"ZNF552",0.997977823212679,0.99818110632562,0.999999999970703,0.286466088834607,0.491960618932233,0.516385846590366,0.914115644280763,0.991262863765398,0.992950239762323,0.820882127631768,0.981014225786223,0.944028081631435,0.946139962369587,0.291015143559466,0.806234980399203,179.287186666667,195.7567,196.285716666667,315.76775,226.5873,135.2813,17.4405717877102,34.2300318232258,46.0407292036042,40.21935,51.0596691028741,16.2916,135.67825,131.0122,127.988575,295.658075,172.026475,127.1355,215.64655,231.93855,230.687975,335.877425,263.080725,143.4271
"ZNF154",0.888643983692927,0.999919639549057,0.981703169496167,0.999942805563663,0.998192974139243,0.999999883388085,0.998899448068075,0.868640896017351,0.99602107500395,0.998065309621373,0.975029658052391,0.778682042978905,0.962723672739818,0.978884247716052,0.998561559511855,101.69674,158.498928571429,114.048816666667,119.66585,77.11735,37.1244,29.1137660412714,65.2250891207835,35.8811143918117,15.38685,22.8324755277251,8.5257,39.86695,49.0626,53.2769,111.972425,59.741075,32.86155,97.9829,192.37505,163.9285,127.359275,101.151525,41.38725
"ZNF571",0.999200718427266,0.995909351621461,0.999991289123546,0.997977063318279,0.999950084836862,0.999998366664334,0.999998382449069,0.999252858912409,0.997169656713566,0.997757426545238,0.998153105421333,0.990517200438951,0.982684821999227,0.987032505970919,0.999638739814165,88.50436,81.0882714285714,77.4863666666667,73.70895,91.1027,103.02015,14.069790360278,16.4447244787719,10.155909515373,2.15195,23.3394592866173,17.33255,47.0964,69.7264,72.6268,72.632975,53.897425,94.353875,120.2138,102.23175,89.23945,74.784925,120.721025,111.686425
"ZNF443",0.962099306093218,0.955905185839415,0.999999839342063,0.964181453276381,0.999691362790883,0.999873902926307,0.915421764813488,0.999648979255446,0.999891114825799,0.999999933655335,0.999551491219639,0.9999766505517,0.999934151271729,0.998987476723652,0.998929768676547,88.9287266666667,71.0826,69.4004666666667,59.971,62.1646,77.6665,12.3878215365371,21.745787546809,21.661149640738,0.4389,9.76867701934777,22.6141,54.4344,41.424,40.8695,59.75155,58.849125,66.35945,114.54415,67.00075,63.663925,60.19045,71.716025,88.97355
"ZNF792",0.6139120635812,0.999961860417945,0.860870702009411,0.962832492540806,0.999991084214868,0.987166339343189,0.998631624896266,0.964649743528825,0.99994835465561,0.997433122255579,0.998476988456236,0.994661596366463,0.999821341857594,0.999586731397022,0.999998826039969,197.24932,343.233871428571,215.7065,320.37295,241.9285,258.36605,26.3279221747761,154.662134804295,31.9820851345458,108.93825,22.0442134178488,40.96665,107.51785,166.73595,158.207725,265.903825,224.686675,237.882725,216.268,260.1749,256.130375,374.842075,259.851675,278.849375
"ZFP82",0.99999998124951,0.997761411777797,0.999275640502953,0.994936475947519,0.995301378637997,0.975369550911204,0.999999996951188,1,0.999623513189399,0.996829582019436,0.984430191285065,0.986144672942923,0.95023307846975,0.999997563682907,0.99045201464355,77.8078,79.4115,95.7734666666667,44.5148,79.178625,35.22885,26.5604656895957,24.0070399850008,22.6618669460052,33.7273,46.161326670103,24.26605,29.4297,31.1377,59.048525,27.65115,32.941825,23.095825,78.46145,119.58135,134.901125,61.37845,95.6582,47.361875
"ZNF707",0.857607657368363,0.999059865307231,0.803286712015667,0.834600940791926,0.493587435264942,0.946493611296783,0.999882954323962,0.896221579293648,0.999999811038902,0.946983053522342,0.985881406356805,0.999999975013838,0.962241761448421,0.731677201055644,0.977850263819618,213.691866666667,164.469614285714,230.2266,298.19325,226.266225,167.7508,27.8334663575681,16.2196932476194,47.3950030420718,87.27965,22.5047594699201,24.8135,139.0135,138.82025,156.771825,254.553425,220.138225,155.34405,289.8488,185.17465,285.7105,341.833075,247.4371,180.15755
"ZNF746",0.569066845969425,0.999461973222805,0.885090395556355,0.970221987108378,0.99991846065925,0.994993775733004,0.913177039880227,0.999579101178809,0.987710221797695,0.999999999622563,0.644026050974018,0.995910245244523,0.821447366654107,0.991886137456179,0.982387868603705,633.336553333333,556.887328571428,617.494516666667,574.7861,576.432975,516.7234,20.9455901959608,55.1885257561436,45.0670551452641,5.56639999999999,16.4750086851457,101.0078,573.73645,507.00465,561.491775,572.0029,559.3483,466.2195,677.7277,633.03935,672.292975,577.5693,600.088975,567.2273
"ZNF678",0.99999922576593,0.967884398888752,0.989420172143268,0.928575709796186,0.95605431936683,0.998258907296188,0.565634949652211,0.70943290053267,0.952685732026819,0.999849303688246,0.517942542144448,0.615192961859279,0.861173118663903,0.990883476635457,0.997904434523238,74.4041,75.8719857142857,88.4219166666667,100.9416,108.9687,122.77355,9.01097737235772,6.54320647969467,14.405374685684,3.4946,34.7765385449971,25.77645,57.2996,63.2514,69.958125,99.1943,69.215925,109.885325,82.9079,85.42325,113.1841,102.6889,130.002925,135.661775
"HKR1",0.96292510909155,0.999984139256731,0.994460815818889,0.999743498622172,0.999949027194471,0.999981804748852,0.999989289587229,0.997118728801136,0.999999999990135,0.99998914168021,0.992808789579125,0.999999844405927,0.998089151789384,0.999934395891559,0.998672439211517,465.465153333333,399.375557142857,451.805233333333,428.06845,450.760675,390.4085,45.9220896378989,78.0886642019059,62.1130930656206,80.74135,88.3214016456409,113.2398,359.67555,322.1566,349.64215,387.697775,326.91705,333.7886,606.3787,489.943,542.926425,468.439125,527.632375,447.0284
"ZNF101",0.999698229309657,0.996996835076165,0.986736419573983,0.995060479448331,0.999497598986466,0.973284836549306,0.978801334736615,0.997949823982993,0.923726638230832,0.999999999921067,0.877921538465486,0.834886156024494,0.975476865369024,0.825260300565427,0.715643483376251,190.931633333333,201.726971428571,172.585383333333,222.7179,223.692925,123.43505,24.662173875307,31.2034958059625,19.1099672101483,43.6456,34.6930089469136,30.72775,135.08315,149.4826,145.054025,200.8951,186.37395,108.071175,232.8817,225.93305,181.256925,244.5407,242.365425,138.798925
"ZNF716",0.984360061660639,1,0.993643655713407,0.703496298635865,0.923496449017408,0.768614418014112,0.993602248334571,0.921467121316378,0.996583171424928,0.600689110204867,0.998353394754259,0.971255113130268,0.99886968554931,0.731123237336731,1,10.1003066666667,19.3999,10.1277666666667,43.14995,0.708625,0.6804,5.7091928932578,19.0308623077533,8.41593068070576,43.14995,0.708625,0.4421,0,0,0,21.574975,0,0.45935,6.7663,1.11065,6.9309,64.724925,0.708625,0.90145
