"gene","p-adj-BRCA basal-like c8-BLCA nonsquamous-like c1","p-adj-GBM-like c6-BLCA nonsquamous-like c1","p-adj-GBM-like c6-BRCA basal-like c8","p-adj-LAML-like c13-BLCA nonsquamous-like c1","p-adj-LAML-like c13-BRCA basal-like c8","p-adj-LAML-like c13-GBM-like c6","p-adj-LUAD-like c10-BLCA nonsquamous-like c1","p-adj-LUAD-like c10-BRCA basal-like c8","p-adj-LUAD-like c10-GBM-like c6","p-adj-LUAD-like c10-LAML-like c13","p-adj-RNA cluster 12-BLCA nonsquamous-like c1","p-adj-RNA cluster 12-BRCA basal-like c8","p-adj-RNA cluster 12-GBM-like c6","p-adj-RNA cluster 12-LAML-like c13","p-adj-RNA cluster 12-LUAD-like c10","p-adj-RNA cluster 2-BLCA nonsquamous-like c1","p-adj-RNA cluster 2-BRCA basal-like c8","p-adj-RNA cluster 2-GBM-like c6","p-adj-RNA cluster 2-LAML-like c13","p-adj-RNA cluster 2-LUAD-like c10","p-adj-RNA cluster 2-RNA cluster 12","p-adj-RNA cluster 3-BLCA nonsquamous-like c1","p-adj-RNA cluster 3-BRCA basal-like c8","p-adj-RNA cluster 3-GBM-like c6","p-adj-RNA cluster 3-LAML-like c13","p-adj-RNA cluster 3-LUAD-like c10","p-adj-RNA cluster 3-RNA cluster 12","p-adj-RNA cluster 3-RNA cluster 2","p-adj-RNA cluster 5-BLCA nonsquamous-like c1","p-adj-RNA cluster 5-BRCA basal-like c8","p-adj-RNA cluster 5-GBM-like c6","p-adj-RNA cluster 5-LAML-like c13","p-adj-RNA cluster 5-LUAD-like c10","p-adj-RNA cluster 5-RNA cluster 12","p-adj-RNA cluster 5-RNA cluster 2","p-adj-RNA cluster 5-RNA cluster 3","p-adj-squamous-like c4-BLCA nonsquamous-like c1","p-adj-squamous-like c4-BRCA basal-like c8","p-adj-squamous-like c4-GBM-like c6","p-adj-squamous-like c4-LAML-like c13","p-adj-squamous-like c4-LUAD-like c10","p-adj-squamous-like c4-RNA cluster 12","p-adj-squamous-like c4-RNA cluster 2","p-adj-squamous-like c4-RNA cluster 3","p-adj-squamous-like c4-RNA cluster 5","mean-BLCA nonsquamous-like c1","mean-BRCA basal-like c8","mean-GBM-like c6","mean-LAML-like c13","mean-LUAD-like c10","mean-RNA cluster 12","mean-RNA cluster 2","mean-RNA cluster 3","mean-RNA cluster 5","mean-squamous-like c4","SEM-BLCA nonsquamous-like c1","SEM-BRCA basal-like c8","SEM-GBM-like c6","SEM-LAML-like c13","SEM-LUAD-like c10","SEM-RNA cluster 12","SEM-RNA cluster 2","SEM-RNA cluster 3","SEM-RNA cluster 5","SEM-squamous-like c4","Q1-BLCA nonsquamous-like c1","Q1-BRCA basal-like c8","Q1-GBM-like c6","Q1-LAML-like c13","Q1-LUAD-like c10","Q1-RNA cluster 12","Q1-RNA cluster 2","Q1-RNA cluster 3","Q1-RNA cluster 5","Q1-squamous-like c4","Q3-BLCA nonsquamous-like c1","Q3-BRCA basal-like c8","Q3-GBM-like c6","Q3-LAML-like c13","Q3-LUAD-like c10","Q3-RNA cluster 12","Q3-RNA cluster 2","Q3-RNA cluster 3","Q3-RNA cluster 5","Q3-squamous-like c4","count-BLCA nonsquamous-like c1","count-BRCA basal-like c8","count-GBM-like c6","count-LAML-like c13","count-LUAD-like c10","count-RNA cluster 12","count-RNA cluster 2","count-RNA cluster 3","count-RNA cluster 5","count-squamous-like c4"
"ZNF792",0.00531554344642882,0.00752233432896554,0.999526591437985,0.236444507769012,0.953158861016691,0.998464144376162,0.000291347122010954,0.999205349302952,0.99999999988257,0.988751341564336,0.00612547683940956,0.945969130442721,0.999454849215917,0.999995336653311,0.873808665514364,0.0174797099793482,0.994966646995492,0.99999964506351,0.999920910157057,0.999953385575046,0.999999237406296,0.0014096985407025,0.998795025620765,1,0.9964802270679,0.999999994185871,0.993484720311558,0.999998489527733,0.784536999974123,0.491534133146825,0.739641383523174,0.997549976445106,0.440552217565096,0.873607193388488,0.871570343187774,0.599911145200592,0.000222755055555801,0.998459361869399,1,0.990343096213181,0.999999991674348,0.808857310453195,0.999977007301526,0.999999999967524,0.436727656998654,367.2476,57.8411,105.93435,161.6536,100.797915789474,137.522825,122.89735,106.16704,229.973,103.458451612903,NA,NA,17.11735,NA,12.4075456762018,23.3025673884702,9.06665,14.8728186957483,NA,3.866060469821,367.2476,57.8411,97.375675,161.6536,83.54855,93.2407,118.364025,90.058,229.973,62.9926,367.2476,57.8411,114.493025,161.6536,109.4078,187.793175,127.430675,113.9288,229.973,125.4607,1,1,2,1,19,8,2,5,1,217
"ZFP82",0.983642824226417,0.997526592825412,0.505136307008608,1,0.979618341178838,0.998321843298376,0.999859569711725,0.995481128964679,0.433973494277404,0.999727896909288,0.977519171278723,0.20662650121726,0.999999966143057,0.983161489392206,0.000730134613393441,0.979929551976903,0.319059062002893,0.999998668586267,0.984461366476012,0.176690351785318,0.999999984560899,0.999999969175804,0.971595474807212,0.869702658534595,0.99999983893398,0.999315242402897,0.225096853209835,0.622129093346904,0.922327388886778,0.263031814157608,0.998856221516362,0.933275386515739,0.24908258377703,0.999341079637506,0.999974227316752,0.563260628857419,0.9998445635726,0.994326919850728,0.372169404481973,0.999697089964624,1,2.85224469181999e-05,0.134480910395521,0.998635350900452,0.223024748874561,114.4971,11.8126,183.24335,117.8467,74.1514368421053,195.18415,206.1176,98.12494,245.5331,74.5997221198157,NA,NA,4.81845,NA,11.258167190726,61.7247862019094,5.0296,24.8901967475872,NA,4.1134735680849,114.4971,11.8126,180.834125,117.8467,22.89805,108.9129,203.6028,84.1876,245.5331,29.7711,114.4971,11.8126,185.652575,117.8467,108.58115,196.867425,208.6324,129.0265,245.5331,105.9305,1,1,2,1,19,8,2,5,1,217
"ZNF707",0.999935456384927,0.999614685887772,0.950925691093666,0.995565148381913,0.902373518592688,0.999996493731561,1,0.998568566359701,0.988334055419449,0.966968268168013,0.847806829428707,0.997200835282718,0.0497735884301326,0.131962896313377,0.00198342773075311,1,0.99966000647734,0.99873243322438,0.990092276650597,1,0.459136385685464,0.999999984687373,0.999972234652021,0.959817594419111,0.925178810467925,0.999932275478576,0.237933053935898,0.999999211204485,0.995853656943721,0.999997803318229,0.774309792166305,0.708946079740322,0.951346828938829,0.999997345888294,0.984974751827101,0.993557451873563,1,0.998729811064341,0.97909131490266,0.955267932463766,0.999999999806705,0.000147421536894066,1,0.999939458749573,0.951341852710009,228.9943,310.7943,141.19055,90.6988,224.177026315789,408.4121625,224.32275,253.41546,366.0579,227.44897281106,NA,NA,9.11505,NA,25.5432941568079,44.8583416558246,8.64685,81.4843381449994,NA,6.9996547799938,228.9943,310.7943,136.633025,90.6988,123.74015,334.407825,219.999325,150.589,366.0579,154.6196,228.9943,310.7943,145.748075,90.6988,293.05635,517.55115,228.646175,282.2113,366.0579,267.3293,1,1,2,1,19,8,2,5,1,217
"ZNF746",0.99999998107498,1,0.999999990161692,0.999888449404119,0.999997890894975,0.999801867717613,1,0.999999800332481,1,0.998702839121678,0.99999845178988,0.999999999999608,0.999995520324392,0.999992840732582,0.997574507577128,0.999999897453293,1,0.999999900655599,0.999994214114907,0.999994810755774,0.999999999999113,0.998849406738083,0.988362489401764,0.985571706626953,0.879251171735476,0.780624301159665,0.493142203458082,0.92694672719888,0.999997869217108,0.999999999159758,0.999997410491763,0.999999981408418,0.999974037055036,0.999999999697731,0.999999998361488,0.963026527150442,0.999999999867509,0.999992010333335,0.999999904851712,0.994678547064937,0.999880216033755,0.929253738653728,0.999802637790722,0.844751813377067,0.999748655220587,634.797,523.0143,612.9748,332.5621,628.733363157895,496.9116875,517.73595,946.26426,444.1221,680.300294470046,NA,NA,128.6167,NA,98.3864740877464,106.061895457685,49.35345,260.712605984883,NA,24.3595013179398,634.797,523.0143,548.66645,332.5621,404.97555,359.06405,493.059225,563.531,444.1221,435.7309,634.797,523.0143,677.28315,332.5621,641.8009,628.106,542.412675,1102.027,444.1221,823.4573,1,1,2,1,19,8,2,5,1,217
"ZNF678",0.999999991777113,0.999996652769619,0.999827873041923,0.999748122793191,0.999988481585112,0.981128943295249,0.999999999633822,0.999999999765283,0.998049685673254,0.999142110906255,0.996310072881987,0.977000591518528,0.999838754697153,0.759632797575575,0.219673155148755,0.99999968083921,0.999955279122175,0.999999999949035,0.989503118130655,0.999602276646935,0.999118266594368,0.999999334373865,0.999899648178695,0.99999999944908,0.97842664611229,0.992842020443619,0.988047440915542,1,0.999974982186836,0.999999717418268,0.994456341289142,0.999999999052681,0.999945960305659,0.868530338894424,0.997404864948782,0.994393437644231,0.999999998664625,0.999999999921481,0.996535570908507,0.999147752496975,0.999999999998305,0.0645226994430549,0.999233244081259,0.980489300543441,0.999950605086456,45.1757,39.1039,55.54615,25.2969,42.0645263157895,66.0766,53.1119,52.89076,30.0653,41.6640695852535,NA,NA,8.44075,NA,5.05118061701057,16.1786149430793,17.1343,15.4870706621233,NA,1.37794258931196,45.1757,39.1039,51.325775,25.2969,26.5473,36.25865,44.54475,29.5231,30.0653,27.3821,45.1757,39.1039,59.766525,25.2969,60.8884,83.1934,61.67905,86.0177,30.0653,53.5787,1,1,2,1,19,8,2,5,1,217
"HKR1",0.999999999980048,0.999940057661967,0.999992382283412,0.993223934943418,0.996988890161222,0.999880798940193,0.671788302282769,0.760876495745109,0.780870529381411,0.999934848678777,0.999982770222382,0.999854764410632,0.903532782287729,0.751592098679732,9.2859374767329e-07,0.999584873532238,0.999911017046461,0.999999997262963,0.999988642219172,0.895012312545444,0.801649383474871,0.999935502457202,0.999993665813324,0.999999999998085,0.999392109291663,0.188129870579085,0.654461688750123,0.999999773897465,0.999999990059987,0.999999999980057,0.999999526854502,0.998829700917626,0.837638313247258,0.999247614256195,0.999987291681163,0.9999997578704,0.872268243760744,0.925162917999772,0.963940216385383,0.99999999829061,0.818621915737535,1.65763739123914e-06,0.991955934920563,0.528738755738961,0.960896417055079,841.9823,808.1466,683.77545,512.1086,378.265452631579,960.370675,642.3572,699.2473,774.3127,472.722840552995,NA,NA,65.23565,NA,34.2579810925192,200.541759723453,134.6997,152.506098957042,NA,15.2302294980998,841.9823,808.1466,651.157625,512.1086,290.93985,644.8316,575.00735,420.4191,774.3127,330.0941,841.9823,808.1466,716.393275,512.1086,487.0152,1131.564575,709.70705,718.0095,774.3127,587.3878,1,1,2,1,19,8,2,5,1,217
"ZNF101",0.966517669309856,0.998930993595286,0.465327294187627,0.0463505503260359,0.609210979941454,0.000466676621016848,0.999999799195403,0.921037500494585,0.819114445351102,0.00180397647732988,0.944357636596679,0.999999566907881,0.0895328700945072,0.0962362612786554,0.189142040367667,0.999999558070798,0.982828637989488,0.948591110945062,0.0259048369422574,0.999999999911116,0.949354578048317,0.99999999890712,0.767029894069596,0.995702819474832,0.000960790119067023,0.995843476987662,0.146837560600626,0.999705223908742,0.247999041189132,0.948941471334977,0.00939851996677077,0.999650498340455,0.0445121968368765,0.555243020051338,0.206752278636367,0.022880052991354,0.999999980578753,0.882241188796284,0.831707276138605,0.000911107014418322,0.999999642367433,0.032847358885287,0.999999972244494,0.99745211940348,0.0283369725183574,115.276,217.1079,60.2378,381.305,132.151394736842,198.0772125,137.3011,105.23724,325.9709,127.950801843318,NA,NA,12.7729,NA,10.8812812914067,36.6863156173994,47.3052,13.839619578211,NA,3.91689310825272,115.276,217.1079,53.85135,381.305,94.85135,146.7624,113.6485,87.0553,325.9709,89.4153,115.276,217.1079,66.62425,381.305,176.0837,211.08575,160.9537,125.6885,325.9709,149.6838,1,1,2,1,19,8,2,5,1,217
"ZNF716",0.996583615432228,1,0.991727109490789,2.36875844698003e-05,0.00121879293544758,4.84582600490668e-07,0.999992464501282,0.998462122644788,0.999936550976836,7.53846562950855e-09,0.954626855671042,0.999999999977031,0.797600830249999,2.94854323557026e-06,0.448214029947789,0.678904315425817,0.997556832510879,0.406961711035211,0.00264483542394156,0.263504147789651,0.973768844829668,0.998253923477729,0.999999084068798,0.989859029554538,7.86020083576311e-07,0.995883077926592,0.99801424462067,0.801032034462952,1,0.996583615432229,1,2.36875844699114e-05,0.999992464501282,0.954626855671044,0.678904315425823,0.998253923477729,0.999999994418292,0.986978971041934,0.999999975682279,6.97071733668508e-10,0.989735518993307,0.038193323572509,0.0890874358109848,0.863622048585865,0.999999994418292,0,14.664,0.3596,84.5288,5.06964210526316,15.9199,26.8192,10.41144,0,2.19038341013825,NA,NA,0.3596,NA,4.42130171983939,11.099415463132,26.8192,6.89625562523606,NA,0.608265781419367,0,14.664,0.1798,84.5288,0,0,13.4096,0,0,0,0,14.664,0.5394,84.5288,0,12.069175,40.2288,17.0326,0,0,1,1,2,1,19,8,2,5,1,217
"ZNF708",0.999944840094175,0.999999034235244,0.999999786994611,0.984072574937094,0.827369643458285,0.842362595690765,0.806256281269267,0.994985912825724,0.757413996985247,0.0490636162383674,0.999999999620242,0.99989956133217,0.99999909045439,0.842314009035761,0.00863167660843756,0.99999246888682,0.999999992609935,0.99999999995747,0.795206380284376,0.839055932820543,0.999981505045752,0.985772343602301,0.999996265911608,0.995404680207017,0.268826571733365,0.987744553952001,0.71815838042204,0.998565788186116,0.490904578742103,0.18300060875514,0.134088977019303,0.988582776934782,0.000230675201634556,0.0828895039812713,0.107372995070646,0.00540536410694559,0.915912312073817,0.999624728652609,0.912875835211213,0.088295680291913,0.971902712731538,0.0149414738620338,0.955644410720898,0.999936028191124,0.00049300261114682,219.6476,161.7108,188.20365,338.7321,88.1208947368421,208.36265,179.8671,128.88894,452.2978,110.030548387097,NA,NA,40.13145,NA,12.5930586335087,72.0833477037792,20.0739,11.374781494587,NA,4.81773282938838,219.6476,161.7108,168.137925,338.7321,54.9344,93.8885,169.83015,104.8194,452.2978,69.6416,219.6476,161.7108,208.269375,338.7321,123.6474,188.329675,189.90405,144.3868,452.2978,142.3686,1,1,2,1,19,8,2,5,1,217
"ZNF721",0.999999721983275,0.999972621190844,0.999999998891482,0.999999998821222,0.99999999973546,0.99999950619176,0.999997042881976,1,0.999999762069023,0.999999998357509,1,0.999998496209033,0.999384039545041,0.999999997050526,0.997852222041064,0.999972123639954,0.999999998823873,1,0.999999491437962,0.999999749175423,0.99937276823739,0.999999826742044,0.999999999980414,0.999998198037701,0.99999999999901,0.999999996822228,0.99998359973896,0.999998130266224,0.999999999764422,0.999999998701406,0.9999988900241,1,0.999999990394402,0.999999999590656,0.999998859935986,0.999999999966816,0.999996841406357,1,0.999999543069214,0.999999998548669,1,0.993797322250743,0.999999519084691,0.999999995704172,0.999999990980818,465.1777,329.8982,266.88155,391.9112,336.751363157895,452.7918125,266.4635,365.84294,403.9612,338.764114746544,NA,NA,114.88405,NA,24.274428520448,41.1950221740982,74.2,50.7375170030482,NA,23.6082778430213,465.1777,329.8982,209.439525,391.9112,269.46795,427.96095,229.3635,283.6907,403.9612,217.5477,465.1777,329.8982,324.323575,391.9112,387.5597,515.7056,303.5635,357.9531,403.9612,376.2393,1,1,2,1,19,8,2,5,1,217
"ZNF662",4.09704923163279e-05,0.000530898194917695,0.939712565784645,0.000535421470987063,0.999897674688766,0.999569064933865,6.74391897881321e-09,0.999999938343456,0.675834213687904,0.99993256033006,0.000279713914683288,0.527606554255066,0.999342202740741,0.945174410013809,0.000191832263319203,2.38782046912966e-07,0.999999949605837,0.632865921656644,0.996132420460625,0.999239821464973,0.0498748104186031,3.63854725593526e-06,0.993818861986272,0.999395124980216,0.9999999765932,0.845595857494479,0.561311244006708,0.838400316074855,1.11752634437412e-05,0.99999985379742,0.812772666088816,0.997678308109597,0.999812889940556,0.29312731379791,0.999999999999002,0.949004267555337,6.85418344303912e-09,0.999994180148602,0.764867698969784,0.999995427024582,0.999632616269854,3.84162490802975e-05,0.992176038848572,0.918337881410085,0.998593200181702,465.388,35.8452,135.93965,85.1458,51.1069052631579,170.4830375,18.0355,99.76036,12.6591,60.8372797235023,NA,NA,19.04055,NA,10.214309557839,31.6081364350504,1.4278,35.3459737786159,NA,4.08741151137149,465.388,35.8452,126.419375,85.1458,12.77125,102.57215,17.3216,21.5044,12.6591,17.6117,465.388,35.8452,145.459925,85.1458,80.56685,229.92905,18.7494,148.9077,12.6591,84.3834,1,1,2,1,19,8,2,5,1,217
"ZNF320",0.824184667211846,0.214916338915273,0.999384830649485,0.45029112842663,0.999910869584096,1,0.02850378900774,0.983317865791783,0.99999862815174,0.999999235943978,0.968411455394401,0.99349465915806,0.320100011365379,0.777141386547553,2.30948713423329e-05,0.0635876400639592,0.970460295375466,0.999856311222335,0.999929043967763,0.999985525225221,0.0522192751894476,0.131940098131338,0.999458536123804,0.999999999850242,1,0.999319395445566,0.0537508278254846,0.997774368875531,0.98754877087998,0.999892359655431,0.929856879796933,0.97893760211221,0.661608675899021,0.999999990967183,0.682994405641446,0.907631187348257,0.0212292664307973,0.978897528896408,0.999996907539683,0.999998702274152,1,2.18255399864198e-07,0.999984532022791,0.997948223408742,0.621745025074016,1266.4784,638.6965,401.58905,422.0268,331.406463157895,917.1066625,239.3945,429.94072,860.2888,327.998015668203,NA,NA,116.92945,NA,47.1104809178781,165.654079436295,178.9404,129.560558432647,NA,18.037499564854,1266.4784,638.6965,343.124325,422.0268,166.76225,667.1657,149.9243,291.455,860.2888,121.4358,1266.4784,638.6965,460.053775,422.0268,479.5827,1346.003,328.8647,636.2015,860.2888,470.8405,1,1,2,1,19,8,2,5,1,217
"ZNF530",0.999999999602888,1,0.999999994480828,0.80374702984902,0.719585309806993,0.656882370917086,0.999999995535508,0.999997395615109,0.999999985062864,0.503107560772408,0.935325263334625,0.867495745775284,0.736702538055314,0.997061150848363,0.085699547171609,0.999279095020102,0.996557988093869,0.997332183388661,0.969890088056498,0.994439245102785,0.999476750067014,0.99999521455372,0.999886443891136,0.999974416943227,0.753476943048668,0.99996684348079,0.752029954184385,0.999939188857599,0.981224800273489,0.959418395306424,0.957672926254476,0.999927656706557,0.934200339560032,0.999999999682938,0.999904878305226,0.9883724680368,0.999999999520133,0.999998918006353,0.999999998917409,0.437432462823769,0.999999994529509,0.0122248970464159,0.987924054414467,0.999685666136206,0.909612531661795,94.2459,83.8656,95.9282,219.0344,104.113842105263,170.37585,141.22855,117.42744,177.968,101.759801382488,NA,NA,11.4262,NA,11.5447418736066,23.7550936945111,48.82455,7.31136139570463,NA,3.56331065371162,94.2459,83.8656,90.2151,219.0344,69.78155,139.5373,116.816275,105.7023,177.968,67.6066,94.2459,83.8656,101.6413,219.0344,147.7745,201.620575,165.640825,126.6578,177.968,127.1651,1,1,2,1,19,8,2,5,1,217
"ZFP1",0.999698366254346,0.673246496813578,0.199134978971687,0.996776857683972,0.999999968562863,0.106436908404372,0.997452258126099,1,0.000985691129620547,0.999998153379119,0.999996748600446,0.960737292406078,0.321068345682423,0.86239344263237,0.0720982695671256,0.999999995849107,0.994910391540492,0.531720269391863,0.971024523837871,0.896765872582123,0.999999957578604,0.999287867319888,0.856760330762297,0.724913441364893,0.686141869442987,0.0314915046444048,0.999575091029432,0.999550588307943,0.997193874802243,0.999999983483435,0.111534077043769,1,0.999998932879877,0.87187509898385,0.973821345899559,0.69977846008045,0.9972910122967,1,0.000463487165294652,0.999996909734155,1,0.0164216256574525,0.876411543439516,0.0102037474821682,0.999998175449252,318.5668,227.2912,546.2202,195.5885,232.046747368421,358.7773375,340.4481,397.1445,197.7979,233.365924884793,NA,NA,155.326,NA,19.6459653906259,70.3811410106047,74.7448,84.4014262153253,NA,6.14172466663472,318.5668,227.2912,468.5572,195.5885,171.94085,211.428075,303.0757,219.9092,197.7979,175.7051,318.5668,227.2912,623.8832,195.5885,261.4345,444.1383,377.8205,506.6782,197.7979,280.0714,1,1,2,1,19,8,2,5,1,217
"KRBA2",0.638983298891527,0.999998242995147,0.679444466448302,0.483622728096142,0.999999976317068,0.501087853289487,0.39342774129842,0.999997143793368,0.232920086580203,0.99957589073029,0.802585012039027,0.996176950627927,0.79237442257632,0.971642099627501,0.939602902262106,0.517503307893199,0.999999999823701,0.493118589819335,0.999996952351494,0.999999464718022,0.990992320269158,0.99701877252373,0.830909788465787,0.999811413787995,0.656649449219446,0.148654303449653,0.909446662733319,0.634547544922429,0.999999560696294,0.424739282176068,0.999402671282106,0.288533172615626,0.170386499571365,0.532264281829908,0.289021086708522,0.958534260064617,0.435461622300137,0.999965742435629,0.256027587320496,0.998234060116235,0.999972964361189,0.961889530330679,0.999972100161385,0.132381604923209,0.192172932765063,97.7509,33.8086,87.49565,26.5309,42.8902263157895,56.1631875,37.4528,75.40622,107.8658,45.6363115207373,NA,NA,21.45795,NA,4.33972228961542,7.1796779093205,1.7687,16.3280355352198,NA,1.58689366713449,97.7509,33.8086,76.766675,26.5309,29.97325,42.44545,36.56845,43.1609,107.8658,29.1532,97.7509,33.8086,98.224625,26.5309,51.6944,70.7888,38.33715,87.0417,107.8658,57.2597,1,1,2,1,19,8,2,5,1,217
"ZNF93",0.999890715428357,0.999884477995616,0.999999999995015,0.999992914416057,0.999999998728951,0.999999999983916,0.991823652292,0.999999989534928,0.999993182189826,0.999993021200756,0.99997806138866,0.961826649465174,0.868677061042198,0.989108533146859,0.0114376068636676,0.999999999911384,0.999928339734394,0.999904963233291,0.999997803400185,0.973269840600773,0.998056050597171,0.999128087715651,1,0.999999999868089,0.999999988438621,0.999993817093453,0.369547854576277,0.998420805453901,0.994899428125228,0.881624010276902,0.809546525152129,0.936852525684543,0.391487072136932,0.998874943059613,0.970913756435956,0.624242210406553,0.996658158492249,0.999999999999427,0.999999938931325,0.999999703176412,0.999899560005645,0.00483381674476646,0.988584773451982,0.999999998870229,0.446739649239585,183.8185,91.2424,103.11245,116.6127,67.9417894736842,241.279775,167.49325,91.45514,333.619,83.44653640553,NA,NA,70.39045,NA,9.51961124959342,100.921095377108,16.22835,14.2860803386233,NA,7.31737591232568,183.8185,91.2424,67.917225,116.6127,34.0866,109.2841,159.379075,74.008,333.619,29.2826,183.8185,91.2424,138.307675,116.6127,95.3263,191.385775,175.607425,84.1876,333.619,112.5897,1,1,2,1,19,8,2,5,1,217
"ZFP90",0.514792423876049,0.931354945794959,0.987505005689052,0.174515996324772,0.999874281047937,0.766349029945164,0.181785219540432,0.999999968125877,0.913570818213393,0.989141406677819,0.424483231171468,0.99990024104577,0.996990816117821,0.936702250129965,0.996613409126248,0.947408585551307,0.981726732921926,0.999999999998913,0.729380099687057,0.875526709639375,0.993608340639692,0.883912088002783,0.968656363438413,1,0.611382737991573,0.465633605280353,0.958813233915939,1,0.889623960055667,0.999822737236989,0.99999851119022,0.970502442880378,0.999811497862797,0.999999937944356,0.999994164877876,0.99999274926292,0.257273095432666,0.999984934067577,0.973887229333615,0.953842073991585,0.994541707626806,0.99999423812573,0.955267194616106,0.647077627249416,0.999994641769886,923.7659,390.6314,622.57355,241.8633,432.354405263158,499.1701875,635.60105,628.14458,545.6583,472.770102304147,NA,NA,197.63505,NA,43.1378344272514,72.7146620947823,170.54645,94.8635905858586,NA,11.8276706217485,923.7659,390.6314,523.756025,241.8633,304.53395,372.497225,550.327825,422.4073,545.6583,339.4355,923.7659,390.6314,721.391075,241.8633,539.7996,578.519225,720.874275,751.8311,545.6583,562.7184,1,1,2,1,19,8,2,5,1,217
"ZNF479",1,1,1,1,1,1,0.99794075957209,0.99794075957209,0.978339212728591,0.999019994180462,1,1,1,1,0.643579898673898,1,1,1,1,0.978339212728591,1,1,1,1,1,0.842597416812236,1,1,1,1,1,1,0.99794075957209,1,1,1,1,1,1,1,0.0189578544456711,1,1,0.999999999999698,1,0,0,0,0.617,6.85088421052632,0.3282375,0,0.38896,0,0.150375115207373,NA,NA,0,NA,6.74757621723847,0.260373363747345,0,0.293371371473087,NA,0.0630223134379724,0,0,0,0.617,0,0,0,0,0,0,0,0,0,0.617,0.18905,0.133725,0,0.4308,0,0,1,1,2,1,19,8,2,5,1,217
"ZNF445",0.964164825290896,0.999316976009891,0.999431690735562,0.83050120188652,0.999996596974506,0.977640807154373,0.977986298598911,0.999920946600561,0.999995770334049,0.984835555135654,0.999999982100948,0.686189113401825,0.921954918419657,0.334995719024452,0.0307313245264126,1,0.922467372772846,0.997446976699905,0.695379158822921,0.868422901032141,0.999999246553557,0.999999999180069,0.907898853208823,0.997305385837831,0.630005215363246,0.579095231353966,0.999549154316215,0.999999998558601,0.203591056583888,0.00499924902622795,0.00743044292066519,0.00111138119358889,0.000118334111070872,0.0352935806131998,0.0694437640120249,0.0156343254073829,0.996363386382441,0.997509662963397,1,0.924954433878797,0.973673692417529,0.0585816129208993,0.967500535955338,0.833827572810266,0.000251496436900367,566.6439,272.5051,417.8997,180.7805,368.465742105263,604.6312,561.4597,538.85692,1191.0068,415.931699078341,NA,NA,26.1852,NA,30.8645533860592,107.35144185413,46.6205,124.639607406127,NA,10.9345552568294,566.6439,272.5051,404.8071,180.7805,255.10925,492.1108,538.14945,354.9936,1191.0068,302.1401,566.6439,272.5051,430.9923,180.7805,456.72525,681.8351,584.76995,543.9061,1191.0068,514.257,1,1,2,1,19,8,2,5,1,217
