"gene","p-adj-Cluster 13 (HNSC-LUSC)-BRCA CIMP c7","p-adj-Cluster 14 (HNSC)-BRCA CIMP c7","p-adj-Cluster 14 (HNSC)-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 5-BRCA CIMP c7","p-adj-Cluster 5-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 5-Cluster 14 (HNSC)","p-adj-Cluster 6-BRCA CIMP c7","p-adj-Cluster 6-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-Cluster 14 (HNSC)","p-adj-Cluster 6-Cluster 5","p-adj-Low purity c2-BRCA CIMP c7","p-adj-Low purity c2-Cluster 13 (HNSC-LUSC)","p-adj-Low purity c2-Cluster 14 (HNSC)","p-adj-Low purity c2-Cluster 5","p-adj-Low purity c2-Cluster 6","p-adj-OV-like c1-BRCA CIMP c7","p-adj-OV-like c1-Cluster 13 (HNSC-LUSC)","p-adj-OV-like c1-Cluster 14 (HNSC)","p-adj-OV-like c1-Cluster 5","p-adj-OV-like c1-Cluster 6","p-adj-OV-like c1-Low purity c2","mean-BRCA CIMP c7","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 14 (HNSC)","mean-Cluster 5","mean-Cluster 6","mean-Low purity c2","mean-OV-like c1","SEM-BRCA CIMP c7","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 14 (HNSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-Low purity c2","SEM-OV-like c1","Q1-BRCA CIMP c7","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 14 (HNSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-Low purity c2","Q1-OV-like c1","Q3-BRCA CIMP c7","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 14 (HNSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-Low purity c2","Q3-OV-like c1","count-BRCA CIMP c7","count-Cluster 13 (HNSC-LUSC)","count-Cluster 14 (HNSC)","count-Cluster 5","count-Cluster 6","count-Low purity c2","count-OV-like c1"
"ZNF785",0.99991441408039,0.999819135018006,0.999998247211412,0.913511467634214,0.00116681827697629,0.534490380953473,0.902935479972725,0.830407304440416,0.976471743908544,0.0447539715713378,0.99360828616152,0.621078203012127,0.894769025590629,0.99722524540047,0.292280009788323,0.787959159636649,0.558067559635901,0.614683559741955,0.960571782739087,0.278649545254869,0.919282090981094,164.50326,152.980313043478,147.683669230769,205.754205960265,109.956323076923,192.283633333333,267.986466666667,33.3113556946817,8.07626409627875,19.9215605622832,10.6300645574717,16.5859680058722,16.0960986781211,95.8310415719655,86.628275,91.847975,101.0187,134.09775,49.858,131.6263,200.03925,248.33535,189.248225,233.9725,244.04015,145.6522,216.8333,360.4842,10,138,13,151,13,27,3
"ZNF98",0.408717592241636,0.890715885658626,0.998565263331011,0.890725095163282,0.274071572124501,0.999709190807633,0.936805130205037,0.99120276597941,0.999999039172265,0.99999597524898,0.565598511849532,1,0.999434482914604,0.870754282894823,0.996311734801651,0.963043568504904,0.294773079330127,0.566009245411297,0.579630044426443,0.627783209112744,0.347396111759027,16.05411,4.29557753623188,6.98551538461538,9.01425562913907,8.03286153846154,4.32691111111111,27.2695666666667,10.9215145596962,1.04458627997362,6.12692602166701,1.71917975219218,4.82200791984453,1.68587333581899,12.9662314253003,0.57065,0,0,0,0.3997,0.5275,14.5604,15.300325,1.672,1.8842,4.30375,5.2372,2.9999,35.84905,10,138,13,151,13,27,3
"ZNF786",0.999711317948702,0.485661162680427,0.245690020792299,0.997381717343359,0.998691702478434,0.353270626858389,0.435267463480737,0.195894308311066,0.999999973209487,0.290384050999671,0.884607346070436,0.719505330913583,0.949706728700007,0.867717693277012,0.923756379251438,0.999437501152577,0.999962749348258,0.985784383976768,0.9999976433673,0.980433913771795,0.999969689511666,262.89407,247.869460869565,169.859430769231,240.83868807947,166.0912,209.988955555556,228.995533333333,35.9990291179824,8.93530136865824,18.4293993102381,11.005896993935,20.7074438329801,19.0389003130667,17.6869853298344,197.194825,174.822425,113.9241,155.5218,108.9918,149.9322,218.7171,353.245725,308.289825,222.6415,290.50435,184.2892,243.77025,246.6002,10,138,13,151,13,27,3
"ZNF517",0.999877726347116,0.999998556028705,0.996321186670366,0.678296160814048,0.00904027772059501,0.386453086555918,0.997575778866972,0.890157031927997,0.999444987697838,0.115959573157868,0.985587165552337,0.977164072521403,0.936769498303851,0.926041184452851,0.695239098520644,0.369403435869466,0.325156009494853,0.277649234367573,0.777397090283572,0.159537259023911,0.573878273476302,192.90232,205.165436231884,185.458384615385,250.843059602649,166.398184615385,225.315166666667,343.842,28.4968259548471,7.85895623423409,27.6904291164855,10.6492178267133,21.3295844668489,17.7838453118525,63.0759401500287,114.038075,137.01925,137.7551,159.78855,90.5886,154.2605,290.30165,254.770425,246.788975,211.9497,314.73565,221.4448,289.42765,399.4913,10,138,13,151,13,27,3
"ZNF675",0.999872840195077,0.944091178047267,0.485307128012901,0.999743471607318,0.999999764228229,0.448852006024396,0.999995529726151,0.994303958166689,0.971061468092675,0.991538297464468,0.999959203531578,0.999999999798893,0.678894033050496,0.999999895157549,0.998029772915916,0.999977027342895,0.999999931077292,0.964708202238054,0.999999987417017,0.99972559003301,0.999999884832475,207.10114,184.562451449275,295.402492307692,181.753006622517,223.528830769231,186.106351851852,173.226333333333,53.3805322306513,13.8916102725388,176.661773567171,10.4011017896393,101.411589464536,43.1333167099736,53.8097736377055,48.3846,85.9483,32.3575,96.648,83.4469,87.88605,119.42765,317.6591,233.9563,279.9444,236.54755,171.6602,220.6634,201.07175,10,138,13,151,13,27,3
"ZNF860",0.952022003235517,0.999392458965222,0.998974548191711,0.977611961278337,0.999637819813352,0.999904291810082,0.772978353000456,0.0218953903872846,0.39377355688926,0.0350820555057616,0.994217800682562,0.0908069613149702,0.856640954273728,0.150922960412369,0.934652590222869,0.999996891801927,0.999826159794827,0.999999876197227,0.999962004451333,0.91505764387701,0.996689428596863,41.43207,33.0297666666667,36.6467923076923,34.2545556291391,56.9769538461538,47.7258074074074,38.3788,15.3929592902805,1.87331851283557,8.12226824690459,2.1075412532452,9.1931098642464,4.41066671119717,4.0586178464267,12.8588,19.607075,15.0633,17.2733,37.9824,30.1821,34.5831,41.7743,43.157875,50.3338,42.40375,61.6082,52.89445,41.52115,10,138,13,151,13,27,3
"ZNF695",0.93441749204157,0.888636185058648,0.998153202388682,0.864295952488708,0.998374861342761,0.999897388607553,0.36560457664098,0.547172001136654,0.967294235963484,0.68701841916694,0.0902670283886861,0.0288343722185739,0.745516073656943,0.0639848756239753,0.999594690931124,0.452380670832913,0.078907499422371,0.0794226285934737,0.0587650665285658,0.0147462545074142,0.00354865148593686,89.53318,70.0406782608696,61.3304769230769,66.5843953642384,41.1476769230769,33.3782518518519,160.247633333333,28.8714320597592,4.44404322067186,10.1479038028396,4.73754136946589,9.18449717670303,8.68511594954046,62.2360335324677,24.5155,32.114,43.3594,25.6902,2.4013,10.86365,99.23075,116.172175,97.779325,80.6674,95.8398,62.1281,43.2116,201.372,10,138,13,151,13,27,3
"ZNF665",0.999941503930619,0.999606795480412,0.999972342083216,0.98912397387614,0.0576526505251607,0.772958202248848,0.281076914801541,0.0072877940646503,0.0709609610762965,0.201893703531451,0.936680091498285,0.225255363054096,0.624012084542558,0.991319506074067,0.676850612140245,0.973050017455665,0.90199485338977,0.896622042204551,0.997057963824863,0.998120673912805,0.99991500286844,12.97882,11.6032282608696,10.5299461538462,16.4255370860927,26.1690692307692,18.5395740740741,21.2637333333333,4.32222881529117,1.11603967213581,3.95309698069714,1.05724729164329,6.91674410594324,2.99540074016899,17.9878737932283,1.80115,3.5387,2.2689,6.6023,9.8696,10.6139,3.2783,22.36095,13.9788,8.0552,23.7157,39.1689,22.2464,30.51305,10,138,13,151,13,27,3
"ZNF624",0.925172511660404,0.893029258741003,0.998955013553699,0.949617802176703,0.999974223893043,0.996812400352252,0.615073289246271,0.887665903894774,0.998289971882303,0.839112587491222,0.926813952529284,0.999991564598152,0.999953107052844,0.999815688544162,0.970725017916435,0.998749042939581,0.999999998619563,0.999969121571496,1,0.996891118602072,0.999999707844739,104.3507,90.3259449275362,84.8203307692308,91.5093529801324,76.7004230769231,88.5745666666667,91.4564666666667,14.9803039070418,3.04279816087131,10.5329782438569,3.50851747687774,7.82370872693981,4.80235915163689,17.921938587695,64.8251,65.56,69.3374,63.8804,47.7394,69.2899,74.0662,119.2915,104.00995,102.0987,108.544,102.7174,110.21915,103.90405,10,138,13,151,13,27,3
"ZNF841",0.739038552017616,0.97547644710986,0.999517960458817,0.999417444519101,0.0497344684343989,0.986912463550532,0.999221117851103,0.209950766939904,0.77779866096495,0.901224548314167,0.99998585279446,0.45818919584233,0.980831632409339,0.999962891901984,0.980626485129259,0.979569949863723,0.999999850914301,0.999946709223504,0.99201134266204,0.902041277948407,0.987248458959741,237.04578,180.065096376812,194.420861538462,220.347641721854,259.673292307692,227.013203703704,172.6942,46.3012396345709,7.863195179222,60.8134315456736,9.22796158579141,40.1163682104428,25.1244834488276,101.417034382839,127.107975,118.81995,72.4971,149.5224,190.7357,166.3825,71.29055,289.242275,222.1163,220.9268,271.0436,330.4439,291.5564,224.8229,10,138,13,151,13,27,3
"ZNF615",0.0877616870689579,0.0929747520187454,0.979065060199139,0.687971371034573,0.0211568055834062,0.308569614310459,0.999687064488362,0.150385164354505,0.160705886976958,0.886875381661224,0.925112888970907,0.228517991286233,0.303340776629049,0.998527895614967,0.991337496453591,0.919755809869495,0.999963021051637,0.995495955629728,0.999761032942206,0.973045218270447,0.998150719649055,189.5687,124.094791304348,106.164484615385,151.881970198676,177.4164,159.792188888889,135.8015,24.0674454288453,5.52118725424961,22.0609618103896,5.88876678116801,35.1465746520709,12.2359106690898,84.4055419464267,135.5401,87.20585,45.1951,100.90455,97.166,118.4385,51.9237,221.059775,155.95895,118.239,193.24225,196.0261,198.1579,185.90175,10,138,13,151,13,27,3
"ZNF433",0.957960306900641,0.998329991907254,0.999890091607855,0.996961670547448,0.933833662603843,0.999999880008586,0.206426478987901,0.000137119798106711,0.0305786182440099,0.000829551025791853,0.999998615837858,0.875489474887378,0.998963829125141,0.99515654316669,0.0290674909506198,0.97931865369264,0.999636946169284,0.998508879039719,0.995902023356765,0.184276985196335,0.98251217747413,68.99291,54.7914427536232,59.0628076923077,60.413661589404,113.430415384615,66.3883148148148,44.2421333333333,16.1394965370771,3.37871747405251,15.0346437638698,2.79130764254777,35.6467743846729,6.25548225442556,25.7729190353837,47.2856,25.931325,16.4355,35.3429,67.5027,47.7001,19.8267,110.992275,72.411175,71.9955,84.3135,116.307,73.1317,63.5981,10,138,13,151,13,27,3
"ZNF595",0.999944782541348,0.999745203161098,0.999989592635584,0.889225371777732,0.149243414617047,0.983894489263394,0.99964714686364,0.999976876002223,0.99999999998419,0.986975843651822,0.999999967244653,0.999926130138882,0.999740180569215,0.58720583572825,0.999611865973097,0.870841854974441,0.873082806974852,0.944500949990088,0.989938991658904,0.948076748576544,0.848018392139916,115.8369,131.007639855072,141.142615384615,177.76662384106,142.604392307692,120.764574074074,245.3104,22.7842029905371,11.4864352153443,43.9607668712899,15.5156133432677,21.6060968107101,12.0126504360881,91.6823786534977,60.4198,57.526925,74.7587,75.7153,70.8564,90.12415,154.53265,135.911125,146.595,134.3767,203.70485,173.2353,148.84745,301.82555,10,138,13,151,13,27,3
"ZNF460",0.959707266399113,0.999935320894414,0.721585593801479,0.99997277973811,0.432718610964079,0.990019145453279,0.983298574759563,0.999999966952993,0.893648129004847,0.97390773753169,0.989498310212248,0.99999465097972,0.89488923869791,0.970542773271986,0.999994955265296,0.995451621157577,0.999997511535146,0.978505141615538,0.997477470416502,0.999999725584552,0.999985042958273,92.40396,78.6202304347826,97.9436615384615,88.6906099337748,77.5498307692308,80.4391740740741,74.1842333333333,11.6583212315038,3.53397105245325,9.75617087682259,3.69755256116576,13.0340608126947,8.58301083780445,15.8150403423801,64.351,50.178625,84.0046,54.69665,46.9601,52.8059,61.3967,97.2899,92.4514,120.5508,113.4053,80.4348,99.2943,88.6369,10,138,13,151,13,27,3
"ZNF81",0.934467520919345,0.363731167593652,0.543975553343896,0.997521951962378,0.797622944439191,0.206946148901667,0.303076972360553,0.441872895830601,0.999999817845267,0.147977773735057,0.761176369024299,0.970286498104986,0.957279155571942,0.607579852927705,0.923158774011999,0.997591018933486,0.99999999972749,0.986414926576888,0.999908574927138,0.978942966749487,0.999960936743401,135.98529,119.047847101449,93.8722076923077,127.006420529801,91.7383692307692,109.817866666667,117.975466666667,20.3590362622675,3.70840684417392,15.2134456434122,4.11189000501127,13.4304255888491,8.10719892333922,43.9561060776291,94.184825,88.6776,57.2045,88.6828,66.0763,79.8572,74.39565,143.7651,145.0092,137.8016,161.83165,97.3668,123.44025,144.7357,10,138,13,151,13,27,3
"ZNF780A",0.99994965869349,0.954153028092784,0.922219473060458,0.997804447846462,0.217051425305359,0.363312772500899,0.999990466315384,0.995098467465293,0.848673900029536,0.999923432366683,0.992568153004473,0.62706671064493,0.409455977833387,0.99981587276386,0.998934562617341,0.999999960005216,0.999972684965845,0.989525166018885,0.99999178151625,0.99999999783514,0.999894809348334,221.75398,210.086538405797,170.421538461538,244.124133774834,233.065238461538,253.41187037037,228.8318,27.2777805492138,9.52989461818322,25.0876585217164,10.7284855570175,51.0796297143923,20.8003758478184,3.95982963564511,174.209575,138.057,124.3551,168.5046,160.5978,172.01875,226.76535,234.653425,249.4835,188.6792,296.3584,211.3127,299.884,232.79035,10,138,13,151,13,27,3
"ZNF461",0.999999351732489,0.887959170257926,0.468285519743107,0.999997279625449,0.999999888307063,0.435800422552729,0.999997580080252,0.999622708071007,0.922994501379298,0.999322130095212,0.999226075324374,0.996728340721191,0.400379070139651,0.998074231164483,0.990740693259983,0.999999998071803,0.999999999996194,0.979008619114224,0.999999999649795,0.999997998218206,0.999988751960108,110.21397,114.025270289855,67.7504538461538,115.046684768212,104.109753846154,124.549140740741,113.113966666667,18.5816904232458,6.45506689204093,17.1805582610433,7.78422077492569,13.333541308514,13.1551853761345,49.2818774563339,79.219025,64.505325,29.7788,69.38975,77.9352,78.5946,85.15635,115.308425,147.980725,83.8486,139.40645,105.1159,155.80925,162.2397,10,138,13,151,13,27,3
"ZNF181",0.994465425536872,0.358915377754289,0.253195435779401,0.77157325130741,0.303671236358581,0.799852406904793,0.322971328665949,0.211635746700947,0.999999992646434,0.74873334514408,0.983257478512671,0.999659463435629,0.607413209598197,0.982034104215245,0.555318306261191,0.998130222117839,0.999982992878001,0.983358136018972,0.999994661538042,0.978640205773341,0.999999944827354,212.82856,191.82727173913,127.601369230769,166.864968211921,125.084115384615,183.593559259259,178.126266666667,24.0594510378918,8.87977571383473,14.7815737709816,8.14819732380842,20.851621617262,12.5228456310233,17.4762096571628,167.063075,124.69905,86.0927,123.86945,75.0793,146.9103,160.74385,237.4643,226.035925,136.6072,188.47865,146.6827,210.0723,188.3834,10,138,13,151,13,27,3
"ZNF44",0.999999949174264,0.99483444475909,0.979935026079681,0.999977301657043,0.999355519445186,0.99438417772045,0.999997018786634,0.99999862122675,0.998744652657192,0.99999999998173,0.999997419414116,0.999342239832616,0.95182038600064,0.991902606677305,0.999580315208878,0.999951260307671,0.999963813141505,0.999999552013247,0.999996636770196,0.999997196202091,0.999569512105102,158.17832,156.171928985507,139.763384615385,152.613303311258,153.085176923077,162.553477777778,145.408933333333,31.3997309674597,5.99139991776077,22.4679341096254,5.00821180318773,17.3810459213594,10.9232718925819,47.2752477231773,122.3727,118.194475,91.0173,110.7145,109.0687,122.15535,99.7034,184.444275,179.993725,169.8002,180.6849,178.9129,191.3047,178.72425,10,138,13,151,13,27,3
"ZNF790",0.999981878743024,0.75737200832754,0.503602767934699,0.990281792204758,0.0960522045381762,0.0476259708591664,0.999999151340206,0.999999993921089,0.786045439618502,0.943274105759772,0.995267209259626,0.736298990474567,0.145563315628693,1,0.974122177367856,0.995563015853939,0.978675437662012,0.666233098476047,0.999932413247161,0.989212542696492,0.999944176903798,66.69545,63.1207333333333,39.0011076923077,77.3896026490066,63.9504384615385,77.3069777777778,85.3444333333333,13.5532471400297,3.89646350012337,7.43293522821597,3.75031782521641,6.14329313283734,7.27105516108079,51.8750335683854,46.274225,28.772125,18.5538,45.4774,43.5578,52.1306,35.47855,75.943925,83.116475,57.2327,98.6917,79.7029,90.40005,122.6592,10,138,13,151,13,27,3
"ZNF677",0.997356275412509,0.999999562618136,0.980046551847981,0.390749186439583,0.00123684592071271,0.163666953065308,0.459721970348562,0.326575289186006,0.290726997333961,0.998744351192474,0.0890960501692798,0.00190689436318958,0.0265908553799703,0.627225250692577,0.996552401219848,0.0127984159794042,0.008787497961534,0.00689745625424898,0.0999560469826669,0.280268274813269,0.407833492995027,8.0828,13.5410927536232,6.49553846153846,27.2544086092715,31.4744615384615,37.3766518518519,72.6300333333333,2.41026264281164,1.93477663132092,1.29874576436408,2.55334832470315,10.5369442012837,5.861475741395,67.4703690479837,2.65185,2.743875,3.1197,5.49805,4.0486,20.6442,5.174,10.0574,12.350575,9.1743,41.05445,53.9302,47.6182,107.5625,10,138,13,151,13,27,3
"ZNF823",0.992826075605237,0.999991589424202,0.999166746973511,0.803733801609138,0.456321428915016,0.867932928713974,0.999999999999698,0.98798348491603,0.99999120602035,0.709000460672515,0.847372342607278,0.885471096846475,0.905888826522508,0.999999412119857,0.791053589690698,0.842721403866335,0.928479843913575,0.888384142412447,0.992109800157828,0.829037048563376,0.995781584168928,113.616,102.684402898551,109.264676923077,91.7208238410596,113.352876923077,90.3376222222222,71.9107333333333,23.0913588417447,3.83327239165779,13.7527727073216,3.87845682805333,15.8726446635001,9.68088063571556,16.3861969821487,73.1991,69.295275,78.3172,62.29015,80.138,61.9202,56.6492,138.32375,125.58115,122.7382,110.24905,140.6875,95.49405,84.7082,10,138,13,151,13,27,3
"ZNF311",0.999581329226566,0.999998005390004,0.999988314182814,0.717394400964009,0.0320551105221888,0.745324317112041,0.961959110799807,0.969273540439439,0.979501254505367,0.999858883823804,0.992444903509341,0.997276181648668,0.997840743507005,0.904631185552928,0.999530793176929,0.999978688353711,0.999999998781318,0.999999104874966,0.997323284501436,0.999790367597244,0.999998846159197,35.04693,41.1991195652174,38.2371923076923,57.6675675496689,53.1644,46.6960444444444,42.4848333333333,10.5090738239448,2.99274691428686,11.2212630881234,4.46684699378367,9.29622913532893,6.87271101692591,19.6434349264017,5.34525,14.678975,13.4252,21.94515,42.7658,18.4728,23.9786,50.503025,58.70635,38.5706,80.0947,69.6925,58.6135,57.44215,10,138,13,151,13,27,3
"ZNF347",0.99237308045633,0.997919841214913,1,0.774526569516053,1.20567178352182e-07,0.183347914015341,0.905762629705905,0.167365358895171,0.516834524458234,0.999999994928524,0.807921263388784,0.00830280730189037,0.290640239423212,0.999995340584469,0.999999991917958,0.94984355098063,0.719140892488993,0.796228586879641,0.999881760990821,0.999961317735925,0.999976601553987,82.73612,66.0368202898551,65.8004,117.058747682119,118.365346153846,120.014718518519,131.314866666667,30.9297482374666,5.2583430243249,22.1873509387062,6.35189210504536,24.2818138085514,11.2302016421443,92.2734178520975,12.0729,21.569075,16.9492,61.19825,62.3297,78.9665,39.04235,116.455975,94.78905,85.9168,162.43595,131.4699,155.44705,177.8043,10,138,13,151,13,27,3
"ZNF273",0.999937670832245,0.999999974629881,0.999288930419847,0.999934740621756,0.626575323890321,0.999988967708622,0.758721436420872,0.169151170100135,0.747227530973506,0.545930545953795,0.950333101591844,0.268586810725302,0.951146112267593,0.841030350661848,0.99091378558521,0.999999999116124,0.999999778530029,0.999999906307441,0.999989621913781,0.949823426908947,0.994215826986785,210.39644,222.148476811594,206.324907692308,198.586731125828,136.657253846154,165.771203703704,214.036233333333,26.859482854301,11.0253961366225,47.1173143858422,9.29618114966692,17.2593793003555,15.5165093488793,63.2601262251964,146.84575,142.239775,84.1381,125.0415,81.6389,116.0408,172.75265,240.3031,246.652825,212.7649,242.9616,183.6656,186.59,276.18865,10,138,13,151,13,27,3
"ZNF84",0.999970992227721,0.764570842355686,0.531092108356426,0.999640961885454,0.502208952535362,0.130709194708048,0.978099210979698,0.964532388186723,0.994989393639081,0.608469676193893,0.998166389243107,0.998187117432336,0.881303532708831,0.68307402725038,0.999127239346968,0.130237119695964,0.0361989912316877,0.00594423344290562,0.100579846828031,0.0225635233295934,0.0301746018551082,500.26282,478.676065942029,347.099561538462,533.339931125828,410.462507692308,450.372692592593,924.6674,50.1655617384051,18.1844659167387,54.8713979643656,20.5089239770134,47.5726090960971,49.6958365100832,694.828823423686,378.3333,327.146025,177.8013,349.17885,322.2826,294.6762,229.87355,630.14715,587.267075,517.1493,637.60175,460.7229,496.6504,1278.1017,10,138,13,151,13,27,3
"ZNF667",0.31018083295882,0.355824395387608,0.997238511820816,0.999463801358282,3.92733087501984e-05,0.141830979162422,0.974980614834839,0.901798095446192,0.849931661258923,0.985796790982532,0.999862027437013,0.0825176898572951,0.279440028050065,0.99999998960435,0.991310178052492,0.944715047603895,0.204335418872591,0.183084458651627,0.792212829912744,0.651800803633885,0.835605084753618,73.37108,27.2642594202899,16.3129538461538,64.1406,49.3713,65.0893925925926,117.5636,26.5685759908614,3.70162405992979,6.23014075398284,6.3244560048303,14.1348074604403,13.1620919775775,105.482161611352,3.8448,5.3415,3.9053,9.0725,6.135,24.9384,12.13035,139.46805,23.176725,16.4043,90.8169,101.8719,74.3641,173.0618,10,138,13,151,13,27,3
"ZNF649",0.993579752100273,0.999999906532699,0.996095461675408,0.963428225231098,0.00015998398258088,0.884576567628734,0.975704191866572,0.390824384651903,0.941860737664656,0.999994481506752,0.984247443970072,0.170513381049442,0.951424592675143,0.999999995792207,0.999992929744133,0.99764518626605,0.99997545966065,0.998610594069495,0.9034157401959,0.908644293257325,0.926565843236964,153.71817,128.528410869565,148.902192307692,188.864774172185,195.416630769231,187.438888888889,111.5161,52.4411945258116,7.61257702263055,37.4714809802367,10.2277825157244,41.7655203529047,17.572489757612,58.6708426991068,90.19725,66.4209,68.263,108.6074,79.3478,126.16915,54.00855,157.41925,164.939225,146.145,230.5496,204.2118,237.56915,150.33775,10,138,13,151,13,27,3
"ZNF248",0.953699249411917,0.588039868198577,0.803420588122102,0.999999382121734,0.203086509688146,0.210904432762174,0.767201576783906,0.95592870969414,0.999939473193617,0.435533944699015,0.999932368817681,0.35734387201512,0.159944666174228,0.988433939481032,0.321632575943043,0.557923547358961,0.136335787693505,0.0479513347501845,0.357845776652064,0.0792192064501973,0.585347034521935,238.96384,207.929910869565,169.545184615385,234.664887417219,180.718323076923,249.709859259259,350.378366666667,35.8432122122452,6.30488324530273,23.9639501281555,8.68657842691708,15.7462106672146,20.0115636469657,151.057305559252,160.96305,154.013225,113.7717,161.66995,163.5539,180.8606,219.0685,254.714975,259.072525,204.6753,279.81825,201.2239,274.95825,480.70185,10,138,13,151,13,27,3
"ZNF544",0.286384649800235,0.807461019389792,0.998921168080955,0.963100737313324,0.00841581691817705,0.965205336011099,0.969870339555415,0.901357696923793,0.998747571771137,0.999977255113865,0.809177574423378,0.949237491351915,0.999992535313612,0.961357425784954,0.99976811331188,0.996460234064432,0.458072197605507,0.720475572454411,0.884505809540348,0.882425744164468,0.742630441288004,770.55194,566.420110144928,606.637353846154,683.114130463576,662.457453846154,626.630044444444,883.325833333333,140.249538460229,20.9682377511654,68.7066135562502,25.1241164118659,62.1526100788106,44.5778689274085,213.173571890954,532.76705,388.455625,506.2226,469.54525,512.7364,457.9233,749.32145,1031.3468,691.554725,790.4516,850.2938,693.6945,799.1457,1093.905,10,138,13,151,13,27,3
"ZNF251",0.978963781751294,0.999996216084262,0.879706703242004,0.977001623329109,5.31807338534085e-05,0.992158515166484,0.999984659721555,0.847790283699566,0.999999997932788,0.995656346672819,0.999749496118141,0.994885080681177,0.994796872071978,0.393979574474596,0.991494983577078,0.996637610448565,0.999993944230283,0.989564035284113,0.905229103940729,0.986899336442549,0.99956779682741,313.0984,265.812122463768,326.507607692308,361.081453642384,330.070107692308,289.074014814815,245.677433333333,45.1060404821424,12.2053375752142,54.3454890414611,16.0149425850326,39.4812729069477,22.9622322914774,121.950284584502,227.606325,160.9185,156.1053,228.1859,248.6137,226.0692,126.874,353.690375,321.603425,430.0771,430.28365,431.1989,320.1383,328.91635,10,138,13,151,13,27,3
"ZNF607",0.986582826844321,0.32013752190648,0.272181389272709,0.999390043801601,0.966784266727237,0.117834591627012,0.999995552884388,0.996728156879361,0.349611418275502,0.999989490214529,0.999155679347923,0.999746618259921,0.313242051201867,0.999999362438206,0.999961932245218,0.999949490683953,0.999999848854939,0.922089492947543,0.99999997932669,0.999997746420669,0.999999999962408,193.64513,160.101689855072,74.6190384615385,174.51532781457,182.982946153846,170.691007407407,168.4979,37.9171715326624,9.99059386155847,18.1084599746367,10.9006403265385,50.621027188645,33.2623629701954,77.8974633980679,133.106,76.338425,24.871,83.4027,90.081,82.2165,113.0036,271.0006,222.089425,111.678,226.9122,181.378,197.94555,243.5874,10,138,13,151,13,27,3
"ZNF334",0.987270635519866,0.999074865782686,0.999997433352132,0.246671853864649,0.000600794741046684,0.482401801194536,0.999923640948106,0.83876517750536,0.979175335824922,0.0387815284348594,0.543008697674614,0.431090738097008,0.810087007440806,0.99972113707713,0.213141321734903,0.000261679658731029,0.00014714554939399,0.000592344523320243,0.00456381645182602,6.0573948724274e-05,0.00492992827201955,36.20817,62.9059884057971,57.5149153846154,115.318740397351,22.3496461538462,106.725,342.810633333333,18.5953657729855,7.79442227723909,27.0609563879138,9.67754672540744,7.04276969512282,15.1908084516512,214.002942666391,5.492825,10.643325,11.3443,27.1987,6.4714,52.54785,136.8423,16.49435,86.9299,55.3459,158.36675,21.2048,135.23985,496.10115,10,138,13,151,13,27,3
"ZNF485",0.999858687594838,1,0.999645456777122,0.950079443618162,0.51404170830789,0.907434370616782,0.963694773059782,0.956588563127801,0.946534392006849,0.9999854213268,0.998823223932904,0.999871565085448,0.997749204498247,0.992584535508959,0.995604088188811,0.0404880890715812,0.0225369907203912,0.0309239522831859,0.066493764625972,0.162835187801603,0.047694931489879,52.04864,56.0090231884058,51.8993307692308,63.597678807947,65.9747615384615,58.5126407407407,121.6754,11.6073571131244,2.78520481196434,7.14294264651898,3.03574935201002,9.8610140905054,5.40703535572064,41.3796579716814,29.796025,32.861725,40.5752,36.23075,40.5358,37.8264,84.0056,59.3734,66.37985,62.2642,77.8445,88.3138,74.1965,155.3409,10,138,13,151,13,27,3
"ZNF192",0.893810798080825,0.50123856510184,0.823916425383846,0.994440002503866,0.745289288611895,0.433658258421163,0.321951211815203,0.567679372975454,0.999931713681099,0.205996297871672,0.816195350252165,0.998094396455554,0.982171856068988,0.804196723880993,0.900433843295402,0.99972713649516,0.924105719124946,0.664046106938046,0.983810811909381,0.537898874410357,0.871421547160916,423.08181,348.541260869565,273.861615384615,382.02151589404,251.029461538462,326.733459259259,471.6514,71.3618221995945,14.2802265463135,46.554003904521,17.7051664292737,23.395432584647,28.1829549229446,141.54073455239,241.784575,221.755275,85.1554,221.09065,179.3478,200.00425,332.64425,613.659275,451.06555,432.8117,492.52185,308.0719,424.59035,564.2438,10,138,13,151,13,27,3
