"gene","p-adj-Current reformed smoker for < or = 15 years-[Unknown]","p-adj-Current reformed smoker for > 15 years-[Unknown]","p-adj-Current reformed smoker for > 15 years-Current reformed smoker for < or = 15 years","p-adj-Current Reformed Smoker, Duration Not Specified-[Unknown]","p-adj-Current Reformed Smoker, Duration Not Specified-Current reformed smoker for < or = 15 years","p-adj-Current Reformed Smoker, Duration Not Specified-Current reformed smoker for > 15 years","p-adj-Current smoker-[Unknown]","p-adj-Current smoker-Current reformed smoker for < or = 15 years","p-adj-Current smoker-Current reformed smoker for > 15 years","p-adj-Current smoker-Current Reformed Smoker, Duration Not Specified","p-adj-Lifelong Non-smoker-[Unknown]","p-adj-Lifelong Non-smoker-Current reformed smoker for < or = 15 years","p-adj-Lifelong Non-smoker-Current reformed smoker for > 15 years","p-adj-Lifelong Non-smoker-Current Reformed Smoker, Duration Not Specified","p-adj-Lifelong Non-smoker-Current smoker","mean-[Unknown]","mean-Current reformed smoker for < or = 15 years","mean-Current reformed smoker for > 15 years","mean-Current Reformed Smoker, Duration Not Specified","mean-Current smoker","mean-Lifelong Non-smoker","SEM-[Unknown]","SEM-Current reformed smoker for < or = 15 years","SEM-Current reformed smoker for > 15 years","SEM-Current Reformed Smoker, Duration Not Specified","SEM-Current smoker","SEM-Lifelong Non-smoker","Q1-[Unknown]","Q1-Current reformed smoker for < or = 15 years","Q1-Current reformed smoker for > 15 years","Q1-Current Reformed Smoker, Duration Not Specified","Q1-Current smoker","Q1-Lifelong Non-smoker","Q3-[Unknown]","Q3-Current reformed smoker for < or = 15 years","Q3-Current reformed smoker for > 15 years","Q3-Current Reformed Smoker, Duration Not Specified","Q3-Current smoker","Q3-Lifelong Non-smoker","count-[Unknown]","count-Current reformed smoker for < or = 15 years","count-Current reformed smoker for > 15 years","count-Current Reformed Smoker, Duration Not Specified","count-Current smoker","count-Lifelong Non-smoker"
"ZNF695",0.639404990441146,0.988311139168789,0.978805053331366,0.942826752246798,0.999697748702111,0.999495526743069,0.67481567630654,0.999999947505696,0.984345401315377,0.99985843214347,0.362985013269704,0.9998435394713,0.981399749709208,0.999981525928492,0.999967371070021,17.7461833333333,5.145225,12.1049666666667,8.3516,5.604,6.83303043478261,13.6343791863416,4.00919689762904,8.24213090617011,4.953,3.35623417860951,1.22408931117704,1.933775,0.795325,4.08345,5.8751,1.183725,2.840575,9.385125,5.8406,17.75615,10.8281,8.149625,7.98175,6,4,3,2,4,46
"ZNF665",0.634363894373241,0.574167405885193,0.0664456477413831,0.896225363717778,0.999985365219122,0.24531358435148,0.944931424873922,0.991160631326274,0.217889210265791,0.999489785139946,0.99999273360623,0.471224284724333,0.327650454187028,0.874527904137957,0.916066570598458,44.6565833333333,25.253025,67.1955666666667,27.91455,33.382275,43.4977739130435,9.60999290819775,2.76274065147123,4.95826447335938,1.18025,6.84436199052122,3.00045733223852,26.407225,21.979375,63.06885,27.324425,21.92965,26.98285,59.4578,28.64685,71.63925,28.504675,44.651775,56.15385,6,4,3,2,4,46
"ZNF624",0.936765674066475,0.626323119173999,0.985677905172708,0.999999938726811,0.975454126610365,0.806625566494467,0.384641414221545,0.937839302469319,0.999953786975487,0.664835798439771,0.999360094614901,0.952302061600328,0.598544338986689,0.999814738718648,0.287796333438178,69.8514833333333,55.850725,44.1307666666667,70.85625,40.5785,66.4053652173913,16.2839487552501,5.63662503119479,8.80951151811369,17.33615,3.36438629643902,3.29407364363093,51.6467,50.3187,38.25055,62.188175,37.516275,52.818425,76.891775,60.299125,52.7518,79.524325,45.449825,80.43765,6,4,3,2,4,46
"ZNF841",0.94476648511061,1,0.972431264373546,0.934614988858965,0.629537300431933,0.959171856830602,0.999999896301467,0.950788072117421,0.999999966339629,0.958350704543025,0.999999999856956,0.878435032496807,0.999999999887933,0.89087341554799,0.999999310755016,235.080883333333,283.651375,234.905666666667,171.03655,231.91565,235.650836956522,42.7850620317841,85.6507459949744,25.2572063091133,46.27665,32.6765405859846,10.939795577845,151.40185,193.871,212.6976,147.898225,192.083375,186.388275,273.8057,331.754525,256.42825,194.174875,279.442625,287.19155,6,4,3,2,4,46
"ZNF615",0.610642867723105,0.918178340273779,0.99823260222214,0.993227481538824,0.986049479795402,0.999797476838205,0.715381169728088,0.999987849204844,0.999757574933719,0.994704852039808,0.628960719011617,0.984848979355601,0.999999974321605,0.999634712626062,0.997288520331767,202.4596,132.669575,154.571566666667,171.33495,140.023075,156.374776086957,44.4851191341329,18.574137762822,21.1846041812077,96.62235,28.3542462122335,9.31358963067051,144.61545,121.4757,134.13485,123.023775,116.554475,117.122625,253.868975,154.347775,169.6217,219.646125,155.1365,182.442875,6,4,3,2,4,46
"ZNF433",0.942985262497263,0.976878048929512,0.698625430976508,0.998260065172364,0.999749649776071,0.933353207960723,0.999963757384557,0.986035563423411,0.958654243308332,0.999849467725956,0.80159054490399,0.263008539170755,0.999999944229314,0.817761300577185,0.78912423294839,257.38485,309.42735,211.3004,287.7923,268.28465,208.556480434783,43.3495143638446,37.4105807357914,16.8446297210713,32.4044,34.1240008468258,13.4475800990302,223.60995,273.15985,200.3343,271.5901,234.305925,163.623225,269.064325,345.2307,227.8566,303.9945,286.324975,224.3608,6,4,3,2,4,46
"ZNF595",0.999998156547496,0.965810262523901,0.986014574693077,0.992405312653928,0.997220104375484,0.999997675907173,0.939081214775283,0.975017566918768,0.99999999078292,0.999989809983758,0.999959481607559,0.999702898780683,0.881473349467641,0.972302733942449,0.781340364917841,178.786733333333,173.6346,135.394833333333,143.0276,133.28455,185.235086956522,18.1055880207312,7.16585339276953,40.0804195670959,26.8718,26.5692529935293,12.3218469951925,168.292125,167.9415,102.70465,129.5917,103.095825,141.464575,204.00745,177.092,171.82335,156.4635,173.373575,209.99535,6,4,3,2,4,46
"ZNF460",0.448001776440149,0.989404342184151,0.920801830279681,0.961344399673278,0.991139598801746,0.99982330867457,0.730561148421601,0.998464603451022,0.990115802425504,0.999832430208743,0.586285907656341,0.937754347413682,0.997524869076296,0.99999998216937,0.999003788430834,112.162266666667,59.096375,92.6996666666667,82.01915,71.995325,80.6880630434783,23.1566361935071,10.2622394356182,13.127152077194,49.44635,37.2085958562753,6.12756217071948,79.0483,55.02445,79.6535,57.295975,30.3951,57.008825,140.7022,68.552775,100.4836,106.742325,85.262675,92.381,6,4,3,2,4,46
"ZNF81",0.233898114753897,0.999999999360599,0.402902646891044,0.953570418988299,0.954836500268486,0.968341690696,0.368245548280843,0.999874198135122,0.544007877359438,0.985729410335719,0.407176710864803,0.840292095049065,0.71753086239003,0.999978819343489,0.95499934341515,175.091783333333,106.64865,175.8005,141.7642,114.8211,135.939893478261,24.5923527388687,12.7082652515663,38.676208285327,19.1553,19.608244772884,6.85758244634009,156.0291,86.689275,137.34415,132.18655,83.86585,101.5595,199.054925,124.637525,198.595,151.34185,138.92365,160.56485,6,4,3,2,4,46
"ZNF780A",0.268128079719996,0.999859797436544,0.60124421066325,0.560944392690336,0.999999962820041,0.787070129779902,0.462283482414024,0.999534132117814,0.781011599865237,0.999936472785895,0.274129836847264,0.947472246725353,0.798082392793823,0.991671140675646,0.997386820907315,315.818016666667,215.16,303.102533333333,218.13815,231.403725,248.525608695652,48.2013944899136,34.4139431255947,21.8768196738262,8.87335,34.5734991118529,9.92545834393538,252.06315,183.418225,288.94385,213.701475,210.835625,207.40205,392.030275,254.408625,324.6247,222.574825,269.70615,290.0609,6,4,3,2,4,46
"ZNF461",0.530282752619067,0.729455894930696,0.0827922311081389,0.992934732109134,0.975584820915832,0.610931817431296,0.3945590532884,0.99995323129904,0.0528448234225039,0.943330075942189,0.952872575413288,0.7287681112516,0.215531483645915,0.999996747307702,0.5577254822042,107.668433333333,75.94215,136.017766666667,94.42925,71.875575,96.8589434782609,21.5942026857622,4.26321252979096,14.3577299313335,0.398350000000001,8.01585805839223,3.96089064958838,64.44265,71.100875,124.5693,94.230075,67.820225,80.611725,138.42545,80.441775,149.24585,94.628425,82.21785,118.831775,6,4,3,2,4,46
