"gene","p-adj-Recurred/Progressed-DiseaseFree","mean-DiseaseFree","mean-Recurred/Progressed","SEM-DiseaseFree","SEM-Recurred/Progressed","Q1-DiseaseFree","Q1-Recurred/Progressed","Q3-DiseaseFree","Q3-Recurred/Progressed","count-DiseaseFree","count-Recurred/Progressed"
"ZNF354B",0.16207726017933,84.2654104166667,65.9599444444444,5.3414365790843,8.48549943010806,64.2985,45.9016,100.593925,80,48,9
"ZNF223",0.955083281171931,103.817658333333,104.512622222222,4.94021410298141,10.4248277151868,84.5597,101.1983,127.066175,122.7357,48,9
"ZNF713",0.536961169182029,43.3755145833333,38.7643333333333,2.94401176749888,6.87895102084774,30.74635,21.4681,54.460825,46.7547,48,9
"ZNF552",0.274610206168446,241.654808333333,205.664366666667,13.4567372187487,22.0075334979487,186.622825,175.082,296.117825,200.6579,48,9
"ZNF154",0.601057821746622,132.6040375,113.706577777778,14.4378115093303,30.7158778538107,46.554675,35.7952,210.510775,193.2242,48,9
"ZNF571",0.727928517324591,79.4841083333333,75.6400888888889,4.51613233318028,7.78775044217314,60.84895,68.8571,88.320475,89.2614,48,9
"ZNF443",0.780004845516418,128.160727083333,132.291533333333,5.84397214942847,13.5580708427367,99.980575,110.9861,156.596,156.5836,48,9
"ZNF792",0.851621428683654,50.4008104166667,48.5901666666667,3.19359138470712,14.7592880972081,33.530175,24.9307,63.147275,45.9016,48,9
"ZFP82",0.792364195335811,61.9859104166667,64.5237222222222,3.83633931568187,8.46910067675393,47.6758,47.2441,81.745075,83.754,48,9
"ZNF707",0.908790120525211,211.49403125,208.1408,11.8092512417286,23.337281455294,151.241675,186.8852,253.81385,275.0972,48,9
"ZNF746",0.33689038545248,436.02683125,472.875344444444,15.7641407258378,24.2705793059216,363.467275,425.1386,520.201825,508.4364,48,9
"ZNF678",0.0125242278317081,31.8477979166667,17.0907333333333,2.33820423922707,4.22440515240509,20.61035,5.9016,42.394525,30.9434,48,9
"HKR1",0.197598466234273,1139.39136666667,1307.73665555556,50.088792158189,133.603765738254,906.470275,1124.4844,1311.0166,1421.0721,48,9
"ZNF101",0.313112942691937,95.0547875,86.3850111111111,3.41147066493722,7.43050997190795,80.524325,87.8553,109.3475,98.3235,48,9
"ZNF716",0.406130605458958,0.117966666666667,0.0367777777777778,0.0411667912465454,0.0367777777777778,0,0,0,0,48,9
"ZNF708",0.681498136868684,203.140327083333,191.758244444444,10.7274971312634,28.2810184198455,151.917825,137.688,246.304575,198.0063,48,9
"ZNF721",0.336054405743072,787.519822916667,709.646866666667,30.3769622856905,91.4519869694536,642.8124,585.6955,970.143425,770.6026,48,9
"ZNF662",0.862985751405103,129.122875,123.342844444444,13.1566485981886,31.7843926444127,68.57945,47.8689,192.541775,139.7004,48,9
"ZNF320",0.788951188348371,729.656202083333,708.113622222222,30.2629197861008,91.8660316354091,567.700575,596.9254,854.443975,790.1662,48,9
"ZNF530",0.888085507345225,66.7975583333333,65.5721888888889,3.38493445837691,8.7115381198418,46.428925,54.7373,82.347975,75.4871,48,9
"ZFP1",0.650938197367864,192.3787625,181.855077777778,9.53594650887197,15.7646929855997,152.858475,164.1274,236.112875,196.6038,48,9
"KRBA2",0.258341954831408,188.105702083333,162.366311111111,9.3137112534122,14.9095919341324,140.25235,127.7753,235.723425,196.2264,48,9
"ZNF93",0.179386081537283,57.1703791666667,43.0444555555556,4.30527267121906,6.62089415013207,36.831475,35.8595,66.611525,49.3255,48,9
"ZFP90",0.797054206863122,361.399616666667,348.201288888889,21.2125209590737,31.6796734379495,264.918325,299.9547,414.683675,329.1803,48,9
"ZNF479",0.550444179405251,0.0125875,0.0319,0.0125875,0.0319,0,0,0,0,48,9
"ZNF445",0.684246929388573,668.801145833333,627.206488888889,40.6237560853256,90.646200425541,422.1681,395.8491,819.69645,875.4699,48,9
"ZNF74",0.8547335640726,376.68776875,358.148644444444,42.5609293444407,45.28618587684,190.29325,266.2167,444.644825,468.985,48,9
"ZNF829",0.481010119128364,18.36361875,15.8282444444444,1.37733666210447,3.80632331821781,10.890775,8.4586,26.300275,23.7736,48,9
"ZNF267",0.27055350085833,202.868470833333,162.752544444444,14.9419428218904,22.9285567357735,136.790475,114.7541,228.667375,193.2242,48,9
"ZNF566",0.681772929581914,164.91286875,172.616211111111,7.29958810945254,18.7653569530431,130.01195,138.1579,207.6551,233.2208,48,9
"ZNF224",0.999747460134004,212.602245833333,212.5942,10.1104847318801,22.4568596948497,177.7482,159.91,242.05535,252.7245,48,9
"ZNF529",0.99561266821727,391.637977083333,391.421055555556,16.0110840981999,29.931554525692,315.8875,357.1429,437.497975,451.3208,48,9
"ZNF284",0.47772641084643,16.1343854166667,18.0312777777778,1.05744690054551,2.39356695040046,10.650775,14.3396,21.014125,22.4584,48,9
"ZNF749",0.315149594890107,84.31340625,61.4116,9.6383516063407,6.63549524039297,56.532925,55.1249,83.674875,59.9189,48,9
"ZNF17",0.598750756488581,149.212658333333,141.024455555556,6.0719191880948,15.1820084844429,123.8518,129.7732,165.751375,175.0943,48,9
"ZNF555",0.812020812394233,127.0275125,122.236166666667,8.40569529430422,10.6581217239614,86.90525,93.9623,149.648625,151.3063,48,9
"ZNF75D",0.980031637909917,627.53008125,626.048322222222,25.1744219345485,15.7956946443641,555.946,592.3214,753.66185,662.1698,48,9
"ZNF197",0.524067310855163,327.163210416667,302.074933333333,15.1726350385251,40.6269345740606,232.74225,197.3684,383.37665,345.283,48,9
"ZNF732",0.741440709085084,7.64232708333333,8.32915555555556,0.731873951814934,2.83758481792523,4.291075,4.5283,9.4269,9.8361,48,9
"ZNF546",0.504778734491581,56.4112291666667,52.0226777777778,2.68381337728032,4.65485446352568,44.196925,49.8414,67.2907,56.6179,48,9
"ZNF286A",0.3184495438236,79.4861375,62.7977777777778,6.76241187495944,12.5639782481039,49.86055,47.9323,81.3528,54.7135,48,9
