"gene","p-adj-1-[Unknown]","p-adj-2-[Unknown]","p-adj-2-1","p-adj-3-[Unknown]","p-adj-3-1","p-adj-3-2","p-adj-4-[Unknown]","p-adj-4-1","p-adj-4-2","p-adj-4-3","mean-[Unknown]","mean-1","mean-2","mean-3","mean-4","SEM-[Unknown]","SEM-1","SEM-2","SEM-3","SEM-4","Q1-[Unknown]","Q1-1","Q1-2","Q1-3","Q1-4","Q3-[Unknown]","Q3-1","Q3-2","Q3-3","Q3-4","count-[Unknown]","count-1","count-2","count-3","count-4"
"ZNF398",0.99888347982894,0.877809975375733,0.45733567177511,0.730584690311714,0.247920924290772,0.99577697124811,0.924683207565355,0.581458990585876,0.999875316888263,0.985167784150364,607.1644,588.858019642857,675.757768421053,697.376713888889,666.919561111111,50.1642056061736,22.4407596071138,51.6409682130113,47.144582084097,41.5132762467075,498.7159,439.9299,471.514225,502.6377,430.83205,755.1363,734.2244,831.82105,805.435575,885.745425,17,56,38,36,36
"ZNF498",0.996488193400683,0.999909647686208,0.96323104501737,0.99755125761165,0.892148844813775,0.999321992036614,0.999931550893089,0.967459206632677,0.999999997193179,0.999235267210506,437.338782352941,412.136607142857,447.839478947368,461.750722222222,447.216077777778,59.10439336184,24.9486699936626,33.5385626730385,65.0060781367736,37.586831586638,280.8464,295.1222,319.270525,284.718825,343.09685,464.0012,481.77625,559.29065,456.4531,511.384275,17,56,38,36,36
"ZNF441",0.484531160924931,0.171751204049436,0.870920707026788,0.999984775810511,0.280147201586094,0.0595137766300278,0.935338629432062,0.843085172059239,0.369089530579904,0.909480605862734,144.546288235294,112.688775,98.3308078947368,142.661427777778,128.221788888889,23.4727118122924,8.26186981293607,11.0520718573168,11.2715084149158,12.6656231612092,88.5691,64.6248,55.283525,86.59545,70.640125,157.6539,151.4649,118.293825,192.09955,186.2315,17,56,38,36,36
"ZNF420",0.983795888160416,0.966772228284208,0.497668045815343,0.989837372615953,0.666439214940186,0.999501347778792,0.999996513928388,0.936853265267503,0.948222494927119,0.986271345193502,79.0033352941176,87.6340375,67.9478710526316,70.9004027777778,77.92865,17.9570727589027,9.58336818293404,8.26290014405933,7.41446987582174,7.56767460412357,14.556,27.435025,13.777675,39.57275,53.583025,117.4808,146.406925,103.6284,83.0744,99.663325,17,56,38,36,36
"ZNF763",0.108080165832913,0.00647256208425284,0.531085696028187,0.55429311425461,0.814616757629336,0.12093256932991,0.0863222341630608,0.997432309395968,0.807129283424467,0.703141952470269,43.1581176470588,28.3478910714286,21.2217921052632,33.4111666666667,26.8083333333333,8.7698590958868,2.77879279150006,3.05140062486849,3.31313410192184,3.27091282307777,17.9878,10.476075,8.5626,19.016775,10.61345,45.8554,43.4648,29.949225,43.580075,37.7252,17,56,38,36,36
"ZNF679",0.999155527123307,0.318465563235765,0.144095020753142,0.99998788620601,0.999609669119012,0.155593237779161,0.99322306162751,0.998957943310564,0.346221878715786,0.993300941944802,0.0658941176470588,0.160201785714286,0.828573684210526,0.100355555555556,0.236944444444444,0.0356607209671397,0.0968683426867472,0.42790638236923,0.0798859513886947,0.179012597873811,0,0,0,0,0,0,0,0,0,0,17,56,38,36,36
"ZNF682",0.485742860398975,0.999900316088972,0.302617420578875,0.971703648781078,0.72356330959137,0.974452997799417,0.79235236058704,0.981827757117518,0.725764064097488,0.969682042882169,23.7523,48.5068089285714,26.0815736842105,33.8153,42.0295444444444,5.95590684608072,9.08593408403686,4.77903544937346,10.4580450787784,9.226098766211,5.8224,5.25915,4.495175,5.6954,8.152975,30.7258,61.4186,43.645325,23.4544,50.85055,17,56,38,36,36
"ZNF772",0.98979272074151,0.999981137851066,0.988294123004681,0.960465672486272,0.53231059275987,0.863742675222146,0.990104592524789,0.718459081476083,0.953641475877063,0.998900570178503,201.763347058824,221.673126785714,206.004734210526,171.241133333333,180.777188888889,32.0391313458213,21.7869177210393,25.6900979801657,28.7313713046542,18.4049965372867,118.8613,107.355125,104.586375,65.57095,75.710775,233.4126,295.95575,283.137725,212.0769,255.484625,17,56,38,36,36
"ZNF257",0.577357416148381,0.998343077942262,0.538074337431142,0.971627237977062,0.825484607387966,0.993697353082054,0.874797000787198,0.974600082310133,0.918290541782227,0.993614255598994,9.57916470588235,28.1396821428571,13.4749447368421,17.8558583333333,22.3107611111111,3.61988308997255,8.00748782349918,4.34184873136987,6.77933911601935,7.96961793357618,2.7111,2.164325,2.217025,3.09215,2.259425,8.6321,20.129575,6.57085,11.756525,13.697125,17,56,38,36,36
"ZNF785",0.99999554945399,0.869698710449986,0.609348382545193,0.998480563720004,0.988822126062175,0.915017570283883,0.994000653601755,0.966188690524904,0.957650873177552,0.999877340878336,252.745,254.7467875,222.044126315789,243.514725,239.601938888889,24.7370373116778,14.6743317845256,15.1754921967327,15.4772722231056,22.7645664305152,178.4428,173.356725,162.2191,179.258175,146.239125,314.5466,312.965475,270.6505,256.437475,281.45995,17,56,38,36,36
"ZNF98",0.973788635466582,0.881361410809409,0.986966343579818,0.962534435848044,0.999922170986285,0.997427545420597,0.838804030752323,0.968551488992354,0.999931560190665,0.99106873398283,1.68636470588235,3.68806071428571,4.9468,4.034,5.311475,0.555160505999972,1.55667783055479,2.18132908680699,2.12181582791048,2.05182894362054,0.6098,0.325675,0.30525,0.31915,0.542975,1.8074,1.78795,1.60815,1.7709,1.968225,17,56,38,36,36
"ZNF786",0.798635773552549,0.502058176055509,0.945064182590469,0.98463971721714,0.951498122182997,0.668612131024808,0.730734281622984,0.999034456706711,0.992234348562682,0.901783408428654,192.132111764706,227.1996625,245.030863157895,209.707952777778,233.431913888889,19.169884480531,12.8581719000372,21.8718582137688,14.9816157104169,24.1158867648069,119.5122,171.541975,146.725825,161.89035,136.609225,244.8133,277.73885,303.936975,233.90755,279.95655,17,56,38,36,36
"ZNF517",0.772574764427843,0.909075896242901,0.997415784373714,0.996797655349448,0.276258783204857,0.546156817293799,0.895889735068304,0.998911002449404,0.999997884803489,0.524078459938407,197.471088235294,240.641164285714,231.337202631579,183.705691666667,233.056908333333,31.7156868807582,21.3164375385657,22.7387969450225,13.7358886739737,21.1311269441185,106.5405,145.3664,154.361375,125.159375,142.542525,274.3318,301.220475,265.9317,228.2338,306.158375,17,56,38,36,36
"ZNF675",0.994374842074113,0.998430666933909,0.99993845061977,0.965427155929139,0.611712636589488,0.754893604356133,0.433911599696005,0.36262852617234,0.381503683873968,0.0296048459581336,129.854335294118,142.754691071429,139.642405263158,107.587372222222,187.753555555556,31.0706837343653,15.4638953216007,18.0123953659126,10.8819283166478,24.68167473723,27.4349,61.989825,30.787475,67.012725,103.5968,172.853,192.10285,228.2766,143.871125,209.155625,17,56,38,36,36
"ZNF860",0.0405109442615434,0.00567507007491352,0.80945993470945,0.231118661920471,0.929904483169051,0.421526786400043,0.651560526119943,0.379789922579659,0.0680145936028563,0.896402765222039,120.882511764706,71.3510821428571,56.8388947368421,82.1555611111111,95.551175,23.1810509942101,7.35322051277892,5.79781816354552,7.95901775032501,14.6193737529649,60.7514,29.823775,32.21315,41.11005,46.32445,142.5252,99.410875,70.646775,112.72355,115.7263,17,56,38,36,36
"ZNF695",0.575698297664248,0.567453016824683,0.999948750968304,0.253867890870256,0.903199068405544,0.956375308698325,0.728415223057439,0.999533495689121,0.998056886384873,0.858217253770405,108.969364705882,78.0789,76.1403263157895,63.892525,81.5139027777778,29.5548007140897,9.19047062204764,13.2601454706017,9.50914864208212,10.9113283082072,39.1005,31.9743,29.15375,17.7556,39.6892,153.5731,101.059575,77.979025,97.01575,112.54215,17,56,38,36,36
"ZNF665",0.675785879620117,0.999996201775958,0.356880446784972,0.997922390966033,0.204640007906342,0.997850589590976,0.999494920455343,0.616992891875538,0.996541876629599,0.964199432008132,10.6491647058824,17.2373964285714,10.3147815789474,9.00003333333333,11.8003111111111,3.31117462412756,3.45313728101356,2.19861862893889,1.68546012800047,2.40243712041916,4.0486,2.81285,1.85235,1.594025,2.648375,11.9294,20.84385,9.7579,10.912625,12.765725,17,56,38,36,36
"ZNF624",0.702135837142676,0.950064669625076,0.960298670424953,0.994665248399141,0.180334093413263,0.618609087206224,0.9198513772676,0.985831944254075,0.999905072080621,0.539410918423761,108.2568,127.075083928571,119.490331578947,102.051433333333,121.252516666667,15.878756408853,7.0326100636577,8.81565467998676,8.08231501343107,8.3126723464969,74.9629,95.136,76.131125,69.6458,92.0175,122.4319,152.68915,173.233725,116.0275,142.10955,17,56,38,36,36
"ZNF841",0.919852721158814,0.0815419512105308,0.104198642456016,0.99999998723271,0.805452232182116,0.0124155163852108,0.839960426393294,0.997038876544838,0.31553454331981,0.686373031601695,471.522870588235,404.282614285714,253.571507894737,472.839977777778,383.008008333333,100.264030263401,43.9688576109383,24.9411921288692,50.4257502138119,43.06107790971,258.7899,202.6307,138.4483,238.542425,220.709775,458.2317,545.1056,354.099325,623.484925,444.084725,17,56,38,36,36
"ZNF615",0.999984862314057,0.802429817971267,0.463616186962647,0.938349871357344,0.87823568228357,0.129531383595977,0.99786054017734,0.981786723146046,0.858921172650354,0.656178050018067,210.393829411765,214.031119642857,163.359218421053,243.459469444444,196.921538888889,30.5089980958436,22.0624666164123,19.0825396233669,29.0859639851713,18.6978065843106,108.1761,86.221375,68.00155,114.311025,126.1343,260.3239,307.602675,216.2842,276.125,249.36325,17,56,38,36,36
"ZNF433",0.995369105766836,0.81796638218711,0.859483041445299,0.849279149107087,0.897446719029099,0.999994423269082,0.999135949183644,0.999874382685045,0.838452286353573,0.875665584168883,65.0878235294118,59.7891803571429,49.4107842105263,50.2259527777778,61.4239388888889,18.9970537649815,6.43734159127426,6.99137813114302,7.79368632846179,7.53947640207836,26.8412,24.036625,16.219425,15.7106,28.679225,87.9105,79.980125,65.8135,62.489375,86.62245,17,56,38,36,36
"ZNF595",0.93084297564231,0.977413458798183,0.999236254542677,0.987528461583437,0.996772454836565,0.999974932268865,0.868276090341214,0.998181816942796,0.987675732257476,0.976393870573529,182.971764705882,143.404582142857,152.508213157895,156.771730555556,131.866591666667,55.6802223578699,16.7829125440702,19.1116904377819,49.4538487008237,17.7764006901822,60.2262,73.490075,72.0224,36.644,61.073625,195.5604,162.9874,179.737,128.039875,181.5719,17,56,38,36,36
"ZNF460",0.98860894190172,0.916408882108347,0.983928170898769,0.872101385374308,0.95743384262834,0.999861793760261,0.861676601594632,0.949792978717656,0.999720540315096,0.999999812424816,408.836405882353,445.872442857143,476.678702631579,486.748641666667,488.701847222222,58.6923570638752,29.0170539667818,60.2834372825101,39.6464401664405,47.8556630070376,248.761,286.196775,227.728375,338.7416,276.200125,468.8009,589.937875,580.69885,551.315375,589.0542,17,56,38,36,36
"ZNF81",0.989820052871215,0.992547296964476,0.999999975416598,0.94725792165976,0.481670517171996,0.577605078684207,0.609941292895649,0.0785941599451987,0.133476089927809,0.910209272274263,211.262605882353,197.162428571429,197.573384210526,234.72905,256.686480555556,29.9209238967206,12.1264268503269,16.3742160825232,19.8275303000013,20.091998718778,143.2447,140.342575,116.303175,146.471975,178.866125,271.2522,229.80435,234.275875,301.936275,351.203625,17,56,38,36,36
"ZNF780A",0.999992745206351,0.731852219745826,0.490764442504855,0.974764725432384,0.886781612368037,0.147158647781887,0.99519961516632,0.992419563884074,0.827944445706316,0.731509753790292,289.849494117647,286.904566071429,238.86075,314.910161111111,273.702630555556,35.156395007668,21.1104964884188,18.077002782231,28.1201995459594,17.9989733331803,216.3952,173.864275,156.2073,208.69955,189.78855,351.782,345.614525,314.118225,328.8824,335.026575,17,56,38,36,36
"ZNF461",0.81692761301815,0.998065638523418,0.856602998166849,0.999447067774537,0.432674342440425,0.963251748908226,0.843268785867734,0.999999992169046,0.891575720389079,0.525780404693379,63.8964941176471,79.6609017857143,68.6136763157895,60.4360305555556,79.8140972222222,14.0567449715129,7.78078887267102,7.64737900692757,6.33255302972904,9.84609889030465,37.1137,39.38375,38.83415,32.318625,36.602,74.5765,102.394875,80.524025,70.403875,99.3343,17,56,38,36,36
"ZNF181",0.982704722451146,0.33348821941436,0.325972849296403,0.950079297691915,0.998277770288202,0.605639378558862,0.941939199896513,0.997043332575445,0.631754982216746,0.999999411113209,192.757288235294,180.197478571429,146.981152631579,174.884663888889,174.095736111111,29.2737245451482,11.2779246788271,9.44906600221379,16.1264036320963,11.454805501608,105.4679,116.189925,118.196575,117.323125,131.313125,263.1228,217.337975,172.3095,195.719175,217.80265,17,56,38,36,36
"ZNF44",0.851819377056024,0.434596377352344,0.837549306117101,0.991150288697643,0.304626019120867,0.0561861626132659,0.991409077543304,0.959586762950442,0.520868077375936,0.790481853350279,232.510847058824,205.326533928571,184.069934210526,245.541355555556,219.581505555556,27.6819906093561,12.3538408053773,13.8596089698694,16.6113301359365,17.7022749948341,140.3147,146.445375,132.0627,177.51395,151.48965,269.6049,261.4072,218.96615,287.4747,282.466675,17,56,38,36,36
"ZNF790",0.669023423413571,0.999997162112254,0.450125857011821,0.999491808077302,0.608274912605361,0.999628123364849,0.704269943552488,0.999999807585487,0.535217310895957,0.676188326706419,42.9585882352941,61.9742178571429,43.8485868421053,46.2594333333333,62.3066083333333,16.8688390970009,7.48801468478045,6.58513466715299,7.29672930723509,8.54428198227382,6.8606,17.08325,10.5532,14.195375,23.421625,37.3444,90.117975,65.7791,67.2761,100.49835,17,56,38,36,36
"ZNF677",0.157061028565669,0.980489284447833,0.176196921972781,0.899501305088539,0.422368587981898,0.993102492476015,0.908386023266948,0.401965010672348,0.994849630689994,0.999999795408098,6.04200588235294,15.2918535714286,8.44097894736842,9.89268611111111,9.78640555555556,1.33385280397863,2.79262823995786,2.06963364094036,1.54168154835624,1.94526624974473,1.8293,3.3089,2.440275,3.13145,2.761325,8.6321,16.46365,7.989775,13.56225,11.75575,17,56,38,36,36
"ZNF823",0.946485962590642,0.760383992785847,0.963068465053173,0.280186230838668,0.00274668800201983,0.000904842907795689,0.998074576783476,0.983134713622772,0.807195506911008,0.03835715463304,173.854982352941,157.6919,146.642607894737,219.731869444444,166.759783333333,15.2038023718436,8.91800392192015,10.9882400638392,17.1124316736029,14.2893175991059,113.2935,104.954325,96.691375,140.333325,101.64835,212.5786,201.25545,178.341475,283.468675,216.235575,17,56,38,36,36
"ZNF311",0.812187186116452,0.987413427060176,0.946216350657241,0.999945724336994,0.510581039122629,0.935334839508308,0.771771603842593,0.99969193217712,0.915291843491723,0.493900040403967,21.4902529411765,32.1585982142857,26.63805,20.1959222222222,33.6125694444444,8.06613124083785,6.05867482233602,3.59465244263861,4.10553017224041,6.46937703178429,3.458,4.48115,8.037325,3.774875,7.092075,21.5392,42.713725,40.614,25.579525,53.036675,17,56,38,36,36
"ZNF347",0.666373034080444,0.987794200920668,0.106438920564813,0.984711599328828,0.10441591853467,0.999999145958059,0.995002289650015,0.752314203977963,0.7981740473045,0.782775510870291,70.8925529411765,109.121014285714,56.03145,54.9786555555556,82.7540972222222,20.8039261937679,19.7561796964678,10.1820892628141,10.3767606873438,15.0886578567971,12.5104,19.450575,14.7106,15.5505,21.7144,68.0776,140.444575,78.433,69.1987,98.337975,17,56,38,36,36
"ZNF273",0.326387626275203,0.482194551419951,0.999357047406483,0.989499896873515,0.379392587033183,0.602787305289431,0.359994470922031,0.999994539896542,0.99876226766276,0.442295037191735,144.954452941176,221.073301785714,213.993326315789,165.2915,223.245188888889,19.1530739436606,27.9250466859347,14.0559298685399,14.1553832530181,24.1140331731407,77.0805,109.94725,146.49165,104.83265,126.691925,200.5297,241.668475,283.43655,195.378275,251.3444,17,56,38,36,36
"ZNF84",0.519308615287033,0.421010262237583,0.997467338176236,0.265383412661456,0.947940506586487,0.995599391844515,0.983365908797933,0.695324196286396,0.573425020504807,0.354451279396756,709.073011764706,556.190121428571,531.898942105263,500.907022222222,653.458036111111,124.217390121092,35.7603271598168,53.4802617298067,37.7718285245638,80.1187873691338,402.439,361.7246,267.074,343.686225,393.5795,846.0486,700.61215,675.540725,604.171525,742.65925,17,56,38,36,36
"ZNF667",0.317825578975133,0.88626517682107,0.736813310014482,0.836350456235744,0.837323738877246,0.999874149732896,0.893668447559564,0.739426018811867,0.999999990987524,0.999830808749137,8.40525294117647,27.2233589285714,18.0445026315789,19.3174527777778,17.9277277777778,1.68097313069293,6.34496063218257,4.58052631197097,4.82593815991843,5.81596479898303,3.9466,4.490275,3.514,5.16225,3.230075,10.433,19.22385,14.18045,18.307725,16.3499,17,56,38,36,36
"ZNF649",0.987176539142734,0.682100415147043,0.770772754276711,0.466246211719563,0.482410641813602,0.992129847320761,0.763332489944319,0.866241830349548,0.999858244902882,0.976318362128547,169.774188235294,154.39895,127.244507894737,115.890547222222,131.321661111111,45.8395479255213,16.3909484524349,16.0380513881646,13.9899057036524,11.9093181912851,39.1621,72.42615,48.6739,49.68465,97.89975,246.7098,202.075325,189.6532,152.50115,152.693925,17,56,38,36,36
"ZNF248",0.865389676518875,0.385862209066469,0.756880170549758,0.322478404879099,0.661750166930067,0.999843657309506,0.992549668824019,0.962994726236733,0.443190193111372,0.361408260165395,310.020658823529,278.5447125,249.429115789474,245.040938888889,295.149941666667,43.404277092648,15.3075526699184,15.7823937443514,16.8999646174328,19.2364907842932,169.7233,199.5105,174.491475,174.4461,219.7724,428.7963,331.415575,306.023075,318.01805,363.920775,17,56,38,36,36
"ZNF544",0.999108319027621,0.96079997813512,0.707526700350241,0.999816139666827,0.980708283727981,0.968658471204634,0.996651692014262,0.926574877562688,0.994291261752632,0.999377896107703,633.284158823529,654.438564285714,573.160392105263,618.197502777778,601.761727777778,83.1844343390306,41.2197176454015,44.6549484830697,60.6685552832792,38.2735056528734,348.2458,398.68655,385.8375,424.056975,445.230275,829.6747,804.97365,625.8911,702.458475,713.93395,17,56,38,36,36
"ZNF251",0.986900155107729,0.891292750887317,0.974188835902257,0.968689136029948,0.999423177372268,0.997117042261928,0.999598562861248,0.995980712814186,0.901669417594851,0.983080752789442,306.2476,284.003798214286,263.739513157895,276.329013888889,296.600769444444,45.8397246362466,22.1843890988122,19.8126556881537,23.6979298474468,30.5621841531769,197.2112,170.711325,166.2661,171.250675,184.625375,357.8947,331.442725,333.159375,354.8316,365.64545,17,56,38,36,36
"ZNF607",0.955421928728374,0.999972197179906,0.935739707776943,0.994894933412419,0.593438860529205,0.970086213041711,0.999252493169181,0.977767036789624,0.999799334915675,0.932730698591328,157.052776470588,182.270607142857,161.021023684211,142.067172222222,166.217063888889,36.9963903019541,21.3280042015697,20.4819624364554,12.8256425374237,18.0445023172245,78.5676,64.010625,76.905625,83.967975,93.847825,170.122,251.499175,238.138275,186.768475,239.2403,17,56,38,36,36
"ZNF334",0.999995688946295,0.965578037921252,0.857019011392028,0.999994972139292,0.999764436016405,0.948121435180567,0.930923395759303,0.760200236814012,0.999716874832754,0.892490543215931,76.8424176470588,79.4867196428571,49.16085,73.9219777777778,42.8148694444444,31.7854949128937,22.5089163466951,13.4317454740984,32.9485428737012,14.9372940474764,7.3793,6.17565,4.015925,4.503025,3.6043,54.0138,62.7238,55.156375,49.376825,26.167425,17,56,38,36,36
"ZNF485",0.127225608167779,0.0306745071469278,0.878910779976033,0.382287357322621,0.973202124459554,0.618809461267135,0.0313326137907041,0.875310287960635,0.999999946425244,0.616905793181691,102.612470588235,73.4269339285714,64.6117815789474,79.2213583333333,64.3847305555555,12.7523892683038,6.76759469928143,5.65428507820041,7.604728416049,6.14907289598005,53.7849,36.92715,44.543075,46.53235,37.2848,134.0046,92.048625,71.9652,94.31855,76.73965,17,56,38,36,36
"ZNF192",0.995780735435983,0.95962627544304,0.600323008251887,0.994322587360049,0.835060129075145,0.996869756234687,0.997497813545794,0.999999675717816,0.708150883161792,0.891283509709468,576.666776470588,606.549019642857,519.131660526316,542.369830555555,604.425897222222,67.7129904393561,36.6469411117424,53.6147419795179,40.7874561952847,50.8106314556707,365.8699,408.054125,305.919525,379.2968,348.83025,683.5175,816.388225,647.55725,645.406325,781.412525,17,56,38,36,36
"ZNF442",0.900110409794403,0.985742347176719,0.990885615787836,0.98449522784314,0.99292989153373,0.999999961198663,0.994184096269593,0.427318018540097,0.773140562134294,0.770556358794915,16.2112411764706,13.2064785714286,14.3789157894737,14.3214222222222,17.6709194444444,2.90903034091131,1.17178724763731,2.09591106989183,2.20348530371416,2.45646590947439,4.7748,6.05075,5.635225,6.464775,7.032775,24.519,20.62135,16.890125,16.323825,23.09535,17,56,38,36,36
"ZNF813",0.990841759823737,0.908893597095268,0.975166678229815,0.337647294942112,0.279461354598612,0.704547865478117,0.645284234431661,0.692687027217594,0.966163101874685,0.971909391608063,98.4457705882353,87.0810267857143,75.8195947368421,49.1896666666667,62.2518555555556,34.5185698917134,13.8530767737425,11.7407218557498,11.7509251012663,10.6862600408421,6.457,11.145525,16.035575,11.070075,15.13385,99.3711,121.7041,97.43455,47.6243,89.1011,17,56,38,36,36
"ZNF26",0.135669449666834,0.0455996988629367,0.934988326446613,0.129861103115662,0.999494746693079,0.986466971430262,0.372988140986399,0.981654562644051,0.742783778739644,0.956871696968018,357.991194117647,269.516894642857,247.070510526316,263.174527777778,285.562469444444,53.5002453077481,14.8958739321185,19.0156988114664,20.3205119427307,25.3998078182821,193.9024,211.445825,161.0298,169.9385,193.2125,493.501,312.1824,281.254325,343.576675,316.02895,17,56,38,36,36
"ZNF69",0.558040669191463,0.00891334070763095,0.0659054492677834,0.997858974709594,0.549180906691274,0.00188502055840378,0.0888716853447683,0.545963029489524,0.859005263214661,0.0488732586391468,61.0130529411765,43.1239857142857,19.2827184210526,57.0495194444444,29.1529916666667,12.6403499075472,6.2245815249005,4.75657135667446,8.45549982386764,5.74337579564544,26.5085,5.176175,3.36785,14.521125,3.981525,75.9101,75.480125,20.1471,80.81975,61.317325,17,56,38,36,36
"ZNF583",0.938831672494863,0.999999966023113,0.860647561632886,0.775179779289767,0.975428918073645,0.602376011274272,0.994141598274775,0.992394133200351,0.988079486916561,0.882300636541738,20.3899176470588,26.2448125,20.5471078947368,29.7441166666667,23.6845805555556,5.88847605633013,3.27669990165218,3.72140157829069,6.53770806074148,3.81144919550527,5.281,7.816525,5.809925,8.898875,10.4373,19.8381,35.09335,29.11465,32.7793,26.7758,17,56,38,36,36
"ZNF568",0.55335398452919,0.99498394398503,0.593780648456559,0.993172661342632,0.640831596122428,0.999999010573813,0.76048890592853,0.99728976457451,0.851989731419793,0.877413801567839,29.2466294117647,50.6429589285714,35.0715342105263,35.6119888888889,47.0047027777778,9.01320152745227,7.70895701820914,5.61033135763013,9.53216833258533,8.83729421551345,6.9372,9.31845,8.6281,7.52865,10.1703,31.2534,66.1938,49.230075,41.760475,54.209225,17,56,38,36,36
"ZNF480",0.801124073220951,0.78397298009568,0.999948014730889,0.971285507136174,0.977728570902138,0.967422701704913,0.970957573541089,0.978105117578961,0.967870454638781,0.999999999992043,534.356447058824,459.153558928571,452.830957894737,489.520422222222,489.380344444444,71.839083815016,32.6725438655685,32.2711969961954,44.4724303765828,39.9151881103021,279.5188,282.839825,307.3739,306.4157,362.09935,714.7016,602.91225,553.0573,585.25655,582.034075,17,56,38,36,36
"ZNF587",0.298468615743699,0.0204184473854307,0.432340461165997,0.997264841299116,0.243329749706895,0.00659960563152051,0.603373184213986,0.983399235801519,0.253458130692178,0.642311797050613,1810.26200588235,1347.05035714286,1038.24627105263,1725.40646944444,1445.75050833333,239.359080053082,105.588098212188,111.952209876368,182.181039785864,133.708098733383,1108.6175,855.871175,560.709225,1070.649425,945.789325,2335.1098,1595.183775,1320.547375,2199.2423,1763.036025,17,56,38,36,36
"ZNF808",0.941449365209234,0.217798197703393,0.30235521052125,0.999950931409235,0.924512684699225,0.0948794363527069,0.853398230987487,0.994730680855429,0.638183920478779,0.805386851388895,339.953488235294,299.835767857143,222.340152631579,333.160455555556,283.691030555556,46.8214149867155,26.9264425579139,28.0442409809966,34.898804084318,28.0099954156737,204.8844,151.801,120.7788,203.09345,164.30365,436.919,415.959425,290.289175,420.235,355.0652,17,56,38,36,36
"ZNF43",0.949747244666634,0.999507064403922,0.716040423127126,0.999037923855882,0.69331223338941,0.999998206076028,0.999953271235487,0.936442832391739,0.993250282555712,0.989946552084475,145.596823529412,195.371580357143,129.994407894737,126.955813888889,154.294516666667,50.789519069226,48.3526311070378,25.1490552712948,29.604542102658,27.5197647323287,31.7583,33.206575,26.250825,32.999175,42.497075,125.498,215.50335,186.334575,146.2745,180.279825,17,56,38,36,36
"ZNF28",0.423294467574239,0.0623469589762955,0.602562008860985,0.902109544784843,0.849335593448161,0.172945700332701,0.320275831705383,0.995177257432804,0.878706503158258,0.710443046507973,570.900023529412,437.516296428571,352.831505263158,498.032066666667,414.342405555556,84.536625420697,39.3010087055312,35.0250328615545,50.6274413392687,42.5046812591018,300.6542,273.6741,211.007975,281.652675,230.9495,808.7649,557.28335,428.376125,651.004875,635.21555,17,56,38,36,36
"ZNF627",0.99863837235107,0.647437901584089,0.542357340295269,0.925368919948104,0.94130618955472,0.959209511571343,0.999979635951592,0.99938141117426,0.501820109568298,0.897435123361779,283.927523529412,275.785844642857,241.9809,258.728661111111,280.926511111111,27.658372121581,15.9892496876777,11.5960365291167,13.1808412419605,20.9980599545521,195.2191,216.712225,198.377275,192.224225,208.254075,354.8501,301.037725,277.798775,303.493575,322.357375,17,56,38,36,36
"ZNF789",0.205698634047845,0.0475965643194692,0.843542377582005,0.288250501042776,0.999992244980051,0.856720574868763,0.12777909402349,0.988486818094893,0.989176497208661,0.986242676209535,230.8572,138.426066071429,104.909994736842,140.962863888889,122.243325,49.1725367153072,26.9700410965563,10.7410185608513,28.1994199384804,13.9793769507445,108.4439,61.6725,59.0449,68.570125,79.421775,290.5778,129.4389,147.920675,150.049875,142.74735,17,56,38,36,36
"ZNF534",0.622147925734655,0.844536576539929,0.992336510336715,0.999913933796396,0.476924150552906,0.802843291691634,0.999999972485912,0.375717984736506,0.716146030476045,0.999882241434019,0.652523529411765,3.15372321428571,2.56468421052632,0.915611111111111,0.687622222222222,0.186872295481002,1.25129112044214,1.29261090094624,0.224359415301805,0.220889433561016,0,0.25395,0.3377,0,0,0.996,2.000675,1.491275,1.153425,0.8153,17,56,38,36,36
"ZNF525",0.603476147338132,0.0351447333494894,0.220294510201719,0.121380324982941,0.606279341832996,0.976526770008042,0.234778309081141,0.857003522460362,0.858525628429651,0.994685428463903,304.667317647059,229.049517857143,144.875426315789,170.890397222222,188.678747222222,85.3973949030128,27.8222434671907,18.3917248087253,28.1970961417994,21.2036999756839,148.4064,95.580225,54.21345,44.7174,102.4654,324.9116,299.4779,214.963475,265.33385,228.44915,17,56,38,36,36
"ZNF814",0.650428006283926,0.205377125664844,0.762563426814572,0.96667778352306,0.905232728840324,0.336408536565503,0.564644288224039,0.998347182905528,0.931412214263051,0.82605683457343,475.355470588235,379.3833625,316.418244736842,426.899597222222,363.41925,72.4114086550602,32.1155019092195,41.9422027079247,50.2647036819963,30.9256734729691,307.3381,204.789325,141.645225,231.33495,245.2506,563.1037,485.40685,384.87445,531.916225,503.004025,17,56,38,36,36
"ZNF551",0.998820095290357,0.999154089701997,0.956086126715615,0.999996836185735,0.992545920250368,0.999326638762281,0.998980798394296,0.95424692729057,0.99999997654961,0.999146105390611,202.3851,210.815951785714,194.221576315789,200.363,193.752847222222,27.9535708892718,14.6594286779157,23.3541287356135,16.0444986298449,15.2738386619531,133.3543,145.082525,112.43,137.702275,139.453975,223.8608,251.88225,216.20085,232.9453,225.5334,17,56,38,36,36
