"gene","p-adj-T1-T0","p-adj-T2-T0","p-adj-T2-T1","p-adj-T3-T0","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T0","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","mean-T0","mean-T1","mean-T2","mean-T3","mean-T4","SEM-T0","SEM-T1","SEM-T2","SEM-T3","SEM-T4","Q1-T0","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q3-T0","Q3-T1","Q3-T2","Q3-T3","Q3-T4","count-T0","count-T1","count-T2","count-T3","count-T4"
"ZNF90",0.989197872047461,0.924452688044995,0.598904368597535,0.950894800495081,0.778456399775576,0.983017833515027,0.975872929460381,0.997089965475724,0.995662788010283,0.99982233967923,174.4428,292.569893548387,375.741071428571,351.100117241379,332.40224,NA,36.465088632771,42.6721218275757,26.0622866793003,47.3312285320759,174.4428,147.13545,166.2921,175.8456,293.0375,174.4428,364.45835,435.49095,420.096,420.7511,1,31,42,87,5
"ZNF788",0.999898680163511,0.936334386753038,0.0575016446428096,0.949603408691904,0.0452045334914141,0.998310107710853,0.958428297232545,0.714903320240883,0.999994888914641,0.999998540723958,15.4532,23.8185806451613,60.1109642857143,56.9597195402299,58.26856,NA,3.37470423162931,10.0390005586591,6.5985221173378,18.4373196509308,15.4532,10.1652,15.123575,13.61825,38.262,15.4532,30.05125,87.76295,83.4517,70.9971,1,31,42,87,5
"ZNF880",0.998897841733567,0.983347033906698,0.776346815855944,0.957711068584574,0.250169438990816,0.924632436298668,0.848216571573392,0.408253140504618,0.750612700763635,0.895992314010426,5.6464,30.8961612903226,56.5134785714286,70.9079655172414,109.71148,NA,7.32711007491552,11.5509581016096,12.1941562414584,30.2983419189962,5.6464,5.84395,12.908175,18.216,50.5837,5.6464,41.9903,65.546575,73.5763,172.8495,1,31,42,87,5
"ZNF630",0.999964136449647,0.999985931173076,0.999975290198416,0.999480336984419,0.986170059108715,0.956780512867503,0.994564791495731,0.782294749306799,0.79825872298184,0.60775815319824,51.4116,56.6450451612903,55.5341,61.5620827586207,31.26404,NA,5.11857633890106,6.99013816092799,5.55997645991697,6.36634564366403,51.4116,36.7838,26.846625,31.281,28.6917,51.4116,76.19905,73.9404,74.7838,38.5863,1,31,42,87,5
"ZNF844",0.613172940449602,0.693997425923474,0.979045343016866,0.723044699798733,0.890921804450512,0.998261074847109,0.880435035707361,0.90993013911449,0.97594408573474,0.988347444822172,207.4294,77.7090741935484,89.8397380952381,94.8639137931034,115.00118,NA,16.2643853536076,14.2948493416132,9.34703402660748,46.2697009093683,207.4294,15.31965,16.919525,19.34455,35.2151,207.4294,105.4033,137.929325,144.4706,146.4543,1,31,42,87,5
"ZNF717",0.169872700014268,0.204298964222349,0.992809953881866,0.158014547717956,0.999997714536273,0.974199401819007,0.167715427237703,0.995372837014109,0.9739859296312,0.995698577212112,157.2065,51.7923322580645,56.5061857142857,51.2481908045977,43.23754,NA,8.24306285086819,8.15144813454238,4.6689656861809,14.4860736943314,157.2065,10.81465,15.80845,14.7093,10.7527,157.2065,84.0157,76.54285,72.99795,58.2551,1,31,42,87,5
"ZNF492",0.999992202997046,0.981128468351903,0.0581259988504473,0.999712521731659,0.704057451760742,0.280621828586769,0.99998840363676,0.999999795137816,0.63918888502751,0.972659947748899,2.3774,1.44694838709677,9.11327619047619,4.65511264367816,1.26936,NA,0.449841002636642,2.71110908913525,1.17194973263994,0.553942399171611,2.3774,0,0.25515,0.38225,0.5376,2.3774,1.3918,4.13535,2.0669,1.297,1,31,42,87,5
"ZNF688",0.814091029980907,0.603671504461846,0.568812270362586,0.717159402942068,0.936300034271907,0.848859352483826,0.483503976717733,0.624019798637879,0.9591916698166,0.795724767226645,73.997,168.492993548387,198.790304761905,182.465149425287,226.62572,NA,10.6407512158055,14.5344682383359,9.47740552783782,45.8721184327626,73.997,127.48795,128.95835,122.8364,159.4146,73.997,194.7415,222.36675,228.7191,289.5161,1,31,42,87,5
"ZNF879",0.999283832613256,0.936930638589042,0.150566761535636,0.907811673197539,0.0240267143444735,0.99010064441588,0.9414626075819,0.735844664612972,0.999978089591462,0.999985473274195,10.9955,22.6013032258065,48.7295595238095,52.9481333333333,50.97708,NA,4.56507866093056,7.05076547262124,5.94998764071385,7.26973137188713,10.9955,3.8822,21.0266,15.5543,34.3709,10.9955,30.9063,63.877525,67.6144,63.6995,1,31,42,87,5
"ZNF737",0.985713245644906,0.985609838666577,0.999999999875086,0.981241025521616,0.999842845332712,0.999725533999709,0.994597624234505,0.999766367086464,0.999761491949444,0.998957914673498,21.6939,133.28634516129,133.042630952381,140.519128735632,114.87254,NA,32.7167193789418,34.0199984490192,23.9496396744949,37.5816786045754,21.6939,14.2834,22.921925,24.01575,55.1232,21.6939,152.72105,148.176275,148.8256,193.8206,1,31,42,87,5
"ZNF709",0.984146718462131,0.992840718276968,0.992263228100471,0.951867091183929,0.902926739803237,0.541220796633367,0.993321241742234,0.999857182969212,0.999997400831785,0.97956142177434,34.1753,61.7724193548387,56.4523476190476,71.2342275862069,57.8595,NA,7.9837980749812,7.19485849836622,6.01419383816349,13.6984646794814,34.1753,35.7096,22.548425,27.01645,38.9105,34.1753,77.49685,80.91195,103.2153,81.666,1,31,42,87,5
"ZNF585B",0.995659171617326,0.985804285326409,0.977770385377214,0.991634074895633,0.997725241255309,0.995711319724066,0.998811799050103,0.99976232432478,0.989585211661053,0.997292109316059,86.4785,66.3184193548387,59.0872285714286,62.8038724137931,70.88428,NA,9.57182133966021,7.92237374950636,5.67713795099723,23.4929631560261,86.4785,25.6209,16.349325,19.9136,37.0968,86.4785,88.75545,76.276725,83.30295,99.4644,1,31,42,87,5
"ZNF324B",0.999243999548768,0.999367011040712,0.999998612705988,0.995898532248518,0.972469017786657,0.944809459468139,0.999910384012077,0.999716349930248,0.999823896507454,0.98931619160444,123.6256,146.133938709677,145.055416666667,157.954094252874,137.80052,NA,7.26568424664829,7.43251579768707,12.6945910910183,19.2708616084855,123.6256,116.3494,120.6883,100.22265,122.5806,123.6256,177.09025,163.308025,174.28545,137.1989,1,31,42,87,5
"ZNF564",0.998133509849874,0.940109733752643,0.286494283889411,0.986144229535998,0.862356392864917,0.638211473474532,0.95139822587043,0.855609740520101,0.99999974485172,0.975027789827072,248.737,222.492667741935,182.855954761905,204.991232183908,181.54886,NA,14.5891656157555,11.2994867754445,9.94435590310031,19.1114738659424,248.737,160.9373,141.415175,131.4455,158.6847,248.737,286.27465,204.951275,257.8757,174.773,1,31,42,87,5
"ZNF674",0.969829100481608,0.904074690855999,0.831302975720727,0.919723505030718,0.879256322083656,0.998769686171334,0.999306915382854,0.932034479079915,0.670037006081388,0.715150680557511,38.0386,61.7038709677419,70.8840119047619,68.9905896551724,47.58076,NA,4.30794163975953,5.93541145317401,4.33627261706752,5.89135599251989,38.0386,47.77485,46.6917,46.24985,39.1997,38.0386,78.815,84.3374,83.497,58.1484,1,31,42,87,5
"ZNF432",0.067591911244691,0.0372167022527364,0.889147645819334,0.034197766496573,0.804454416079478,0.999994463441459,0.0189571052859347,0.575176370502804,0.831348657344838,0.8306187935464,637.1471,225.195574193548,191.79480952381,189.77264137931,115.54096,NA,28.4700539744147,28.7196555485062,14.6859403058808,13.0558397291633,637.1471,131.5729,78.493725,95.26035,88.8457,637.1471,256.36045,210.45725,233.01715,138.0083,1,31,42,87,5
"ZNF10",0.996393560604094,0.99999995426332,0.478467641647625,0.999825974434325,0.0854630675308498,0.936776485372387,0.999063624107884,0.999767720680006,0.969141633072232,0.867878693642741,182.4666,134.326248387097,185.28410952381,204.533411494253,145.69774,NA,9.83302936017928,24.5907048728706,14.8824886550776,18.6140794402409,182.4666,98.74875,88.840475,112.70845,123.5654,182.4666,156.14875,223.949925,248.07805,147.8599,1,31,42,87,5
"ZNF486",0.992186423970632,0.994795775477774,0.999663845061217,0.996006678763598,0.996375573029807,0.999875325304411,0.981409876211037,0.997395099687935,0.99247315678998,0.98624457879242,116.1961,58.0657483870968,64.1238428571429,67.8685126436782,37.31998,NA,18.3480088156514,21.2041067959424,14.7933191466484,12.084783014287,116.1961,5.3517,5.754625,6.69475,11.9974,116.1961,53.84875,77.24755,44.9318,58.7906,1,31,42,87,5
"ZNF225",0.999797585010004,0.997885389071529,0.975290687830444,0.999751594318997,0.999999634889237,0.953176548198724,0.996897250213936,0.993336985330733,0.999934085623153,0.993088127364144,71.0253,65.4462903225807,60.9547976190476,65.2103931034483,58.99542,NA,4.21986512853158,4.18826575979264,3.91834818610209,5.54102658903565,71.0253,52.75775,41.260975,38.69305,50.5376,71.0253,70.88195,74.85115,86.35985,63.6995,1,31,42,87,5
"ZNF350",0.966336354180626,0.954878478751202,0.999418013845107,0.905932178011095,0.834245974057932,0.904585444606859,0.902546853095842,0.968719104267277,0.983433454609199,0.99968763930007,25.5572,105.104816129032,111.54020952381,131.398873563218,142.0794,NA,14.9739701388447,11.2872383435852,15.8743257359844,30.8525081772779,25.5572,26.77545,52.772825,43.92615,98.8977,25.5572,154.45915,160.3351,171.4587,159.5256,1,31,42,87,5
"ZNF253",0.997607437813595,0.99999692975579,0.469780569305165,0.999957849310357,0.850003673705789,0.876693776011737,0.999709826157434,0.999107282487409,0.979497966210287,0.999666823274603,139.3759,181.565722580645,131.518538095238,154.427148275862,166.00148,NA,28.1436052210275,20.3252741343961,12.4955954918308,41.896171035017,139.3759,97.39495,53.919425,65.76755,102.1401,139.3759,242.60025,151.869975,203.36385,218.7208,1,31,42,87,5
"ZNF878",0.993089691288382,0.91174185729329,0.354993913580529,0.935162208704871,0.437966781905787,0.993013059451383,0.998774918905304,0.99868989195883,0.749640613457082,0.825066184333228,0.5944,4.78274516129032,8.99956666666667,8.22276551724138,3.48786,NA,0.736298932774681,1.72708082144573,1.12344793686221,0.889715204208628,0.5944,1.16725,1.5345,2.014,2.2698,0.5944,6.9932,10.61295,10.3864,4.9823,1,31,42,87,5
"ZNF727",0.999999962090416,0.979637818136461,0.138929621442042,0.998225440222368,0.664539688355044,0.597309936222328,0.99999999965602,0.999999851596725,0.752438766619063,0.968125874777679,2.0802,2.4065064516129,11.2173452380952,6.88224827586207,2.18878,NA,0.636884722472633,3.49816884912415,1.60873562318373,1.27144775527742,2.0802,0.61785,0.795275,0.38755,0.3826,2.0802,2.24865,12.999775,4.76255,2.242,1,31,42,87,5
"ZNF578",0.995236818780802,0.995927119873677,0.999993727644244,0.998299206057958,0.991376644746769,0.993960574610125,0.989439959853862,0.998874930992134,0.998024359825878,0.988658771233669,39.5245,21.1236548387097,21.9267166666667,25.5460885057471,15.09484,NA,7.35104171237463,5.1912975492169,5.85835170654962,3.50936287630675,39.5245,3.3861,5.651825,3.886,13.4521,39.5245,14.6926,24.021375,19.15365,14.5161,1,31,42,87,5
"TRIM28",0.999242579218656,0.998480395433259,0.999670986562007,0.999999812817673,0.842109883431792,0.634486631119021,0.994230784961381,0.99377577631169,0.997592206507168,0.895918166698453,8353.3432,7437.77146774194,7264.95450238095,8240.48313103448,6692.52626,NA,427.918074421595,462.123294922006,476.739882710106,513.487983024029,8353.3432,5716.6398,5340.238575,5575.1833,5822.2404,8353.3432,8783.1805,8337.163325,9174.00845,7633.917,1,31,42,87,5
