"gene","p-adj-stage I-N","p-adj-stage II-N","p-adj-stage II-stage I","p-adj-stage III-N","p-adj-stage III-stage I","p-adj-stage III-stage II","p-adj-stage IV-N","p-adj-stage IV-stage I","p-adj-stage IV-stage II","p-adj-stage IV-stage III","mean-N","mean-stage I","mean-stage II","mean-stage III","mean-stage IV","SEM-N","SEM-stage I","SEM-stage II","SEM-stage III","SEM-stage IV","Q1-N","Q1-stage I","Q1-stage II","Q1-stage III","Q1-stage IV","Q3-N","Q3-stage I","Q3-stage II","Q3-stage III","Q3-stage IV","count-N","count-stage I","count-stage II","count-stage III","count-stage IV"
"ZNF334",0.767779443819196,0.998374399710841,0.74786606543642,0.986308978292292,0.286136846360668,0.738798596350254,0.896282322118201,0.342519916920543,0.714561451789022,0.968691296314609,67.3612333333333,11.5446157894737,56.2528269230769,87.41926,120.6424,27.0995563950802,4.99375000192939,15.2478719804005,24.1915835167151,62.9275284833938,3.7861,1.72425,4.39475,6.59765,12.0551,59.6127,12.99045,50.82735,75.3757,55.8618,18,19,78,55,9
"ZNF485",0.999946426765952,0.306005409992426,0.211818168796312,0.47223853603616,0.359995172196055,0.997389611864056,0.975818784626703,0.98739767163332,0.215571753072059,0.313169197981492,88.47805,90.2981263157895,65.947891025641,68.5510218181818,99.3122666666667,14.3870917505215,13.8143686293551,4.25809810881568,5.25773739887158,19.5728863718481,48.207125,47.2472,41.310625,41.97625,53.7616,95.070875,118.23655,75.973925,92.2993,131.6057,18,19,78,55,9
"ZNF192",0.994728807848125,0.998371815132037,0.927304513426864,0.754922089035001,0.431315044560399,0.62490740960013,0.999971432729205,0.999514156086929,0.997082384494045,0.845076441853328,538.257216666667,500.461110526316,560.469628205128,632.144474545455,525.747555555556,68.7613946139278,71.0342443472803,29.0075348560252,44.9242711656989,72.0452858612806,303.220125,342.64225,357.601075,415.30495,324.0825,739.70375,608.15055,715.873,867.1063,683.5175,18,19,78,55,9
"ZNF442",0.813066285730628,0.998628385278417,0.446227996168956,0.999961341933184,0.589784914164246,0.999248875546141,0.999998900931365,0.884609194730799,0.999871684516959,0.9999997266033,14.85665,10.4571947368421,15.7600576923077,15.2380490909091,15.0918,2.12324279757811,2.08617699296886,1.48488719114214,1.70548763448847,4.71012880102256,9.433025,3.79895,5.53625,6.03895,7.8792,20.3941,13.5433,21.8848,24.7877,16.3628,18,19,78,55,9
"ZNF813",0.918069258714503,0.999976530876333,0.761882489719264,0.761096333757782,0.16853973606209,0.452144552798916,0.975573401488387,0.999990185968989,0.940067675815929,0.518764409352363,65.0968888888889,41.0245894736842,67.3941871794872,93.1185818181818,43.8821666666667,22.5653355825247,11.1596443733029,9.13723603616218,14.3339122676751,13.8635262592471,12.7511,7.629,8.391775,17.1324,15.2957,78.3499,62.36685,95.922125,134.34055,66.1852,18,19,78,55,9
"ZNF26",0.999228716782808,0.984362467029997,0.913835736178508,0.564898775609569,0.360370722638476,0.546733810999283,0.999998966560483,0.999214726434799,0.997137994017594,0.817000995073954,252.506866666667,241.479878947368,271.597285897436,308.74618,255.1078,22.3056507571278,24.2893704998271,16.2698783670202,21.06188112973,29.5126027306838,168.85315,169.06605,172.183825,200.0401,202.0902,293.824025,281.71025,314.711325,368.12285,315.2856,18,19,78,55,9
"ZNF69",0.143003457088487,0.00223273203001806,0.915836045345836,0.0221190954536585,0.999255287654263,0.909070718850286,0.60702182522334,0.992097720841514,0.795011595618024,0.96174377320731,72.0133277777778,39.2465736842105,29.9616384615385,36.5013890909091,46.9033555555556,10.7302612948066,8.4935989447673,4.94780858511885,5.61375541714634,16.6068730280995,31.5997,7.51945,3.671525,5.54665,6.8286,106.238575,61.84825,49.794225,56.0988,81.4584,18,19,78,55,9
"ZNF583",0.0920642974476905,0.712374876031686,0.300792448841325,0.986121615109205,0.0773970100335983,0.81099725535391,0.145019034030198,0.998406241121098,0.409664249359496,0.169304014253084,31.4614777777778,11.5128894736842,23.4772384615385,28.11048,8.66578888888889,6.82978846323847,2.29112258878392,2.70292809217633,3.72172775588597,1.36259733703733,10.45665,5.25345,7.630975,10.778,5.8646,34.88135,13.9703,27.265675,36.1663,10.9238,18,19,78,55,9
"ZNF568",0.901913726718914,0.647708221902355,0.0868701566121585,0.821891751116617,0.18987507203467,0.995308675393558,0.908812987351566,0.999872033823107,0.259777181951747,0.381947445408583,30.8406333333333,17.1179947368421,47.7165192307692,44.5232272727273,14.1792111111111,12.0378735549528,4.01082340666389,5.56815274990793,7.07626814986813,4.41553686343413,7.213225,5.3344,10.2449,12.43915,4.5663,21.52595,27.40805,75.059575,52.8525,20.4587,18,19,78,55,9
"ZNF480",0.441428632253222,0.607801613388848,0.953575383570099,0.705324855469335,0.933829952731518,0.999863838125871,0.993246426652142,0.877375016492576,0.978837438541919,0.988715911188544,554.174038888889,422.103347368421,465.314707692308,471.856609090909,513.177466666667,58.1395428506606,57.9455073374615,27.1669663259403,29.0701935782644,96.5549807142384,367.890575,265.07295,290.8811,332.79725,375.5972,777.3663,548.9249,568.374975,610.77435,572.6475,18,19,78,55,9
"ZNF587",0.683952921804695,0.0250299043801491,0.638317034681494,0.319700982256183,0.997720072391028,0.545257405979082,0.911917156220488,0.99962778995458,0.729064360667412,0.990437719595676,1862.97482222222,1505.91241052632,1212.87268589744,1435.54048363636,1573.43826666667,195.067742313406,135.751264957145,92.1480359830645,114.931068226016,388.951319893941,1383.482175,1121.036,698.271925,900.183,780.78,2341.7941,1656.1798,1437.8513,1828.542,2187.9498,18,19,78,55,9
"ZNF808",0.451427971550244,0.0644719550445538,0.980207957342529,0.59146949795292,0.977229013316067,0.436046727284211,0.999887410031048,0.74456308606196,0.375838070504314,0.884459592587618,378.248411111111,274.615942105263,247.553724358974,303.853561818182,366.792488888889,54.9987858400784,39.245937028649,18.7772978915632,27.0997008697109,74.2980287723284,237.9241,194.0768,121.35415,157.68925,132.6718,476.5236,351.128,345.962275,465.5355,583.8787,18,19,78,55,9
"ZNF43",0.877261063111831,0.949868273811767,0.288359816319729,0.996664208751835,0.542848453460892,0.983393878327497,0.999386425504287,0.854089802460796,0.998736875697684,0.999999999632166,131.445633333333,56.3854789473684,177.199926923077,154.468370909091,153.920966666667,36.4415416361073,11.6848107101869,35.6121212728109,24.2573609802988,58.6712790367466,28.974025,22.9707,29.68,39.2162,61.9667,149.9623,83.436,198.853025,190.7966,141.2766,18,19,78,55,9
"ZNF28",0.241810726290407,0.00806323804560427,0.931127634064595,0.186234342925883,0.998048898001445,0.485024044152893,0.987600619983044,0.765952471182563,0.305775287037358,0.809277866063054,613.874694444444,426.941205263158,370.705069230769,449.480798181818,557.979733333333,77.3000959864781,57.1022262176433,28.3300939966091,40.3298261317432,93.8368828952134,362.8822,282.3826,186.19805,267.07835,341.7773,856.0707,488.54875,497.754225,585.85275,744.2403,18,19,78,55,9
"ZNF627",0.999830735592584,0.966135045180878,0.904403586730873,0.999999309257247,0.999171976504577,0.895229691054907,0.999999982084657,0.999956503063864,0.986939570865092,0.999998516264023,259.269233333333,253.514952631579,277.294002564103,260.466272727273,258.547144444444,20.5899961049652,9.9945845804053,15.0488796862758,11.6074362677307,17.697894647678,222.5045,234.57805,194.2216,201.79965,207.9027,295.535725,279.88645,311.854175,317.2408,307.947,18,19,78,55,9
"ZNF789",0.998815880102506,0.998987128658937,0.972820742232841,0.999922107572717,0.989668789865802,0.999782633221488,0.773111216091197,0.633728324052987,0.777317373547759,0.742014556916049,128.338027777778,114.108236842105,139.210156410256,134.248994545455,204.200244444444,15.2630177530929,16.4403668919345,22.8544953936924,14.3818611675652,86.3772399965088,84.530225,58.44585,60.4179,74.1239,52.5228,161.96385,148.27805,137.5066,150.783,141.5143,18,19,78,55,9
"ZNF534",0.87518993161207,0.999999833977449,0.753447795005754,0.904133508108183,0.998614824178659,0.683515002262543,0.890134399680093,0.999886262636043,0.835682350360258,0.995684862036629,2.72323888888889,0.679784210526316,2.67354230769231,1.16766727272727,0.285322222222222,1.85632309082374,0.17358592059339,1.00522197565913,0.288984408909823,0.10347532553139,0,0.2646,0.276475,0,0,0.57005,0.8284,1.51515,1.3016,0.5253,18,19,78,55,9
"ZNF525",0.441268130198457,0.520425623207476,0.978683925801499,0.97793153046498,0.563495547455607,0.606795852306819,0.999050202878386,0.797016012282991,0.90836941644628,0.999893139959495,255.5985,147.476315789474,176.003552564103,225.033565454545,235.322733333333,66.3883614713138,46.5118350222491,14.5973022021748,31.6049441919337,56.3742195084282,57.208025,10.8286,96.52945,80.69205,58.138,356.0299,160.097,238.0051,273.7523,316.5196,18,19,78,55,9
"ZNF814",0.1615030090342,0.00334032828768971,0.929538125847266,0.0287161186952682,0.999484525850181,0.919364952701683,0.260417781959102,0.999654577497457,0.996546154446927,0.999996897709661,567.024694444444,385.606142105263,335.600366666667,371.410834545455,366.096455555556,74.1727634233566,48.1634607686318,27.7938633183083,31.0779112791993,68.335571344902,293.624625,243.91305,155.0584,196.89065,221.4103,798.575325,480.78085,461.8018,496.52775,507.0225,18,19,78,55,9
"ZNF551",0.0824026044107394,2.65844029715412e-05,0.457489712301624,0.000285193361505232,0.744815993517059,0.976363231673046,0.0895558616817669,0.990145157639545,0.961808504628596,0.995950088846649,312.660761111111,223.309436842105,178.080303846154,189.109994545455,203.247811111111,46.8739405750126,21.8514236916941,9.56500217190111,13.2282551401128,27.3130006956061,204.77265,153.7106,126.751425,136.10465,133.3543,430.5922,276.92565,218.448775,223.3093,219.3757,18,19,78,55,9
"ZNF805",0.647630196147581,0.398844748374829,0.999999409312594,0.833298173608237,0.970792758450086,0.853378977994803,0.212005158641712,0.838505482872183,0.773338960578786,0.481330179576355,566.247677777778,487.063468421053,485.261844871795,516.31678,413.426688888889,54.3478339050035,37.7519689551242,19.9488539386087,21.4115962753907,56.4683478221488,412.4543,359.1506,361.753375,423.40835,277.69,631.406625,584.01335,592.3852,611.1157,461.7163,18,19,78,55,9
"ZNF468",0.036472712202805,0.000205880740570596,0.938313012382388,0.0137399369658896,0.998634873348212,0.534329362226806,0.906725148127865,0.592894462162096,0.172245737605092,0.609115814919263,664.068738888889,394.781405263158,338.490376923077,416.047536363636,562.592688888889,88.935177854297,46.8979859201829,29.7678755520248,38.7630114045436,127.681207325876,364.5667,239.73965,161.949525,215.26,353.983,882.571,555.75485,468.946275,576.78665,685.0265,18,19,78,55,9
"ZNF616",0.155986282770361,0.0142793903984251,0.997406762122041,0.0229819484777515,0.998696414536911,0.999996786573383,0.746620756112258,0.969134020568605,0.868209870084107,0.888905378368985,178.56655,140.177815789474,135.852769230769,136.404298181818,153.328766666667,14.7438356119002,9.85478044071474,5.43445012982829,7.20234200288222,18.3828808135223,146.8156,112.19405,99.042075,96.94965,123.9659,180.4771,166.33975,162.7174,160.894,169.7264,18,19,78,55,9
"ZFP57",0.701468206557774,0.983404895260377,0.805242870064335,0.5064497078851,0.999999674238534,0.465487392858778,0.999999911527859,0.822295111542923,0.992978228843357,0.734889283498734,3.30628333333333,53.9373210526316,20.1316564102564,55.0391327272727,2.08611111111111,1.79036939704059,48.660344647238,10.349747581814,18.7756986625922,1.02858867351829,0.0658,0,0.78665,0.5239,0.3468,3.393325,6.0809,8.39695,12.02565,2.6264,18,19,78,55,9
"ZNF155",0.971543757723677,0.755094886201824,0.993360383049444,0.809924188350472,0.996838286451905,0.9999870688097,0.256110038604363,0.535953939524039,0.584901795563295,0.577301437267473,124.61965,111.458936842105,104.515182051282,105.499098181818,71.2349444444444,15.9327093709913,7.39358159221321,7.93065467410578,8.94355426274457,11.9781168877308,84.1419,91.8569,65.933575,59.28045,48.8754,120.5628,131.2391,128.316575,135.84555,94.9096,18,19,78,55,9
"ZNF425",0.975666739828465,0.999361257651877,0.85440370000528,0.891103600447298,0.999658528453857,0.404253119766187,0.56402984048558,0.841480417814218,0.315378096981253,0.849441246114408,53.3311444444444,45.3182578947368,55.8063179487179,43.1681054545455,28.2676222222222,7.38724823161539,11.3024633644949,5.35884932202082,4.37091961132006,5.21819964607787,28.34975,16.8425,24.43155,21.57845,15.2957,81.85565,52.0824,75.649275,53.5936,34.9136,18,19,78,55,9
"ZNF611",0.204806110571723,0.0377738146278427,0.999844766535524,0.576455885022235,0.782799874666402,0.287936329033215,0.879784036784224,0.931808006519221,0.840557082154839,0.999998801276812,303.417038888889,203.718863157895,197.876375641026,246.681967272727,249.109244444444,43.5230306603508,28.839784270673,13.5360644809112,21.5303146816769,41.4327978107693,187.09665,126.20665,122.821675,142.13615,136.7144,341.456975,235.50035,262.9375,279.01575,331.8753,18,19,78,55,9
"ZNF254",0.574856318823023,0.999815863239575,0.233708106901151,0.989486310710815,0.144058565214016,0.988901031446179,0.908091744258285,0.232747014694033,0.903392708079549,0.970567259630041,248.491005555556,145.052047368421,257.85828974359,275.861701818182,323.663288888889,36.2303503938698,31.0489121356927,25.1520010018892,31.6612223390778,66.2213240915569,103.08215,49.2373,90.31785,95.63145,199.3276,365.5261,220.3114,379.317025,393.904,483.6308,18,19,78,55,9
"ZNF625",0.94224457958514,0.612794136003322,0.112282240152103,0.617420141113875,0.124994331741348,0.999994418317609,0.991091580449582,0.819222816308941,0.984126321250138,0.981366869450332,10.8553388888889,6.98252105263158,16.6444230769231,16.8367890909091,13.7427,2.33546744041484,2.02335150495581,1.94441776656719,2.15078479177167,5.91350529160911,2.74055,2.6615,4.209175,4.8109,2.9401,17.34365,7.5736,24.46015,27.41735,10.426,18,19,78,55,9
"ZNF845",0.104862937971698,0.163327846999849,0.913485199800116,0.431168692818149,0.693988588634199,0.951722735625945,0.99973029315859,0.370273730238427,0.588183587678662,0.81693069175684,279.341383333333,198.619436842105,220.389248717949,233.035349090909,271.764833333333,35.1477432412778,24.1432649250737,9.31313605383646,14.0058672603041,26.7871142279165,176.40605,122.07395,173.766575,177.4691,232.1733,324.962225,273.2431,269.1447,285.3653,298.7872,18,19,78,55,9
"ZNF90",0.889509049399398,0.982292237428618,0.412972492320323,0.950177021136785,0.334033990651491,0.998003734347211,0.999999721998786,0.936103898021289,0.996094286045043,0.986212267992837,313.940633333333,250.084731578947,344.127162820513,355.628021818182,316.805088888889,35.9323900269041,23.8024467368133,26.5604433556134,30.05608934102,60.8443947393802,213.115675,169.2742,172.4671,198.02335,132.2177,362.2844,327.9713,411.5478,446.2394,491.6612,18,19,78,55,9
"ZNF788",0.523071083498368,0.999573462064375,0.176110314695837,0.999999536954243,0.324649260761288,0.99604946998704,0.803233075328228,0.999869980660477,0.604267603760595,0.735538355020814,55.6684944444444,25.9747947368421,58.82165,55.0771072727273,29.5919888888889,13.671414282596,6.41793543452893,7.4073040882492,7.71005828407001,6.47662259539484,15.29475,8.90325,14.5533,13.6723,12.8317,65.620925,27.40355,81.59125,83.207,35.1877,18,19,78,55,9
"ZNF880",0.907695958244909,0.941453136810156,0.323786660585078,0.939928205358867,0.344849417746959,0.999998304741134,0.991168433916032,0.999148710941026,0.810791337749089,0.809409919672412,47.0173722222222,22.1341842105263,64.3207307692308,65.1199563636364,30.8904777777778,16.5697629473555,6.29355236390918,11.5100187861529,11.8289249707729,10.8253774085579,8.397225,4.7698,13.22175,20.0579,7.8195,75.8029,32.4473,74.229725,73.6729,47.1733,18,19,78,55,9
"ZNF630",0.582143962645822,0.663066541044039,0.985583322532407,0.892341009466906,0.900475399698403,0.975933629785902,0.995113405993044,0.506527592555793,0.595811754487117,0.790580949203986,69.5736222222222,49.3013368421053,54.8386384615385,59.2134618181818,76.2247666666667,5.08556851194726,7.01371848522265,4.46530487526794,6.58485310372675,21.0317356299884,55.304775,31.4687,26.5982,35.49535,39.3701,84.176025,65.01825,73.9404,66.24885,93.3197,18,19,78,55,9
"ZNF844",0.978301892256972,0.999881527662342,0.897987690731985,0.952494391838998,0.60004387336763,0.903787736789632,0.986483212368957,0.863317329463761,0.98935684989364,0.999999625343233,83.6662611111111,66.9542105263158,87.148508974359,100.802109090909,101.934722222222,16.1136192118505,21.5767098052072,9.90404685053453,11.7617792631852,39.2833671055108,19.6367,13.593,15.30045,30.23365,18.0811,122.48285,97.5653,142.25425,148.0473,160.4269,18,19,78,55,9
"ZNF717",0.875402012834539,0.371295145803741,0.971048391648685,0.921341502668793,0.997345708885297,0.622610168945871,0.387659280321104,0.844718201957178,0.951252278195912,0.63063687980746,69.9189611111111,55.2472684210526,47.7761564102564,59.3861290909091,35.8871222222222,12.0355817628944,9.76395543408382,5.30702464325927,6.53979823223067,10.4497922653565,36.51295,12.5165,10.2926,24.761,13.0045,74.858825,89.5649,66.576725,85.81935,49.4442,18,19,78,55,9
"ZNF492",0.989060257297561,0.859491138032906,0.480589703490353,0.97505962454122,0.748435471947568,0.982247421632598,0.999999987748899,0.995755881257111,0.943419765733427,0.98994952016991,3.23537777777778,1.34209473684211,6.33792948717949,5.18492181818182,3.16098888888889,1.9446330331029,0.548661368122275,1.56842722273854,1.71938821587804,1.53721677051999,0.310425,0.10515,0.289525,0.38225,0.2432,2.3635,1.2119,2.785575,2.1623,2.651,18,19,78,55,9
"ZNF688",0.999935899250898,0.792871641246386,0.8623166057363,0.796057996267696,0.862985103352143,0.999997891593854,0.980379909480058,0.962239287891721,0.572285499104316,0.574994148495942,165.349194444444,169.017626315789,190.679724358974,191.514654545455,145.623433333333,19.6592600006752,15.2232071901892,9.71606978021309,12.8864134367203,20.8358228180525,104.620825,125.33215,134.20425,124.904,106.3484,189.528175,211.1479,212.417325,249.1476,172.8448,18,19,78,55,9
"ZNF879",0.0373785002886318,0.481518976303677,0.261725935669602,0.520160168437684,0.300085295874579,1,0.577725119562647,0.918992497866071,0.986749824144993,0.987752121297182,74.4116555555556,21.7071052631579,50.5924474358974,50.5953236363636,40.6384777777778,23.4748308738132,5.98157553446181,6.35560742443308,5.92443198229002,15.3394136729336,9.543725,3.2483,15.658525,21.1063,6.4159,67.528025,28.52645,63.392975,65.38125,54.9544,18,19,78,55,9
"ZNF737",0.999899806159549,0.991770720758085,0.967937444944105,0.996423004163648,0.982374028719262,0.999968593270357,0.545998258746691,0.462069532288844,0.602428266998742,0.587629677003541,111.805611111111,101.957710526316,135.874833333333,131.934632727273,240.609855555556,30.7814511274431,36.0399230861395,26.8006308510448,26.0369984072984,70.7846166177116,27.6048,13.8635,22.073675,25.72375,97.7019,130.89305,113.8926,148.270275,127.1024,290.6594,18,19,78,55,9
"ZNF709",0.468838229669945,0.998967935196309,0.347307184071463,0.999380870995692,0.375067801926269,0.99999969248871,0.999252772424118,0.80790435014438,0.99998805458119,0.999977256624502,70.8757388888889,43.7208263157895,67.4550769230769,67.7552890909091,65.9554888888889,8.96906037885163,6.78672435458646,6.72715520144155,6.2970333675746,9.58541844683667,46.248725,18.8056,23.8818,27.68555,45.5715,98.593,65.7317,89.814325,98.27995,90.3513,18,19,78,55,9
"ZNF585B",0.696147765325718,0.612772633864547,0.999596483267525,0.999987134915458,0.557885373632933,0.279210021442681,0.707098424873158,0.999315327238442,0.993433041924666,0.640146721317383,75.8579611111111,53.9635526315789,56.6760871794872,74.6464127272727,49.0593222222222,10.4416697046743,11.4921400853983,5.50971589742891,7.97369696444641,12.7870591205282,43.690125,10.60395,16.3193,32.3802,34.1431,107.071225,78.09785,79.18315,116.20245,52.6456,18,19,78,55,9
"ZNF324B",0.368450977958611,0.197373331789385,0.999955100082289,0.25566951162827,0.999808791423761,0.999987761291802,0.476916880860898,0.999788628395769,0.998501455473246,0.997624865526445,211.757616666667,149.687352631579,152.840269230769,154.40692,142.327177777778,41.5576943504078,12.1684065826974,12.3750209004701,10.3253777220193,30.3140191266662,127.7072,114.56465,114.101625,108.43825,97.4655,198.697625,179.406,177.09485,171.7305,136.7144,18,19,78,55,9
"ZNF564",0.284834859000288,0.111963195787058,0.999998727081394,0.625821947248709,0.853841638626028,0.599586246165097,0.986082581862303,0.8140277200129,0.744448090460527,0.989170958381151,241.783077777778,188.658863157895,189.677174358974,210.529805454545,224.649211111111,16.5643019020915,13.6335665779756,9.64874781756927,11.6505722288793,28.6726927436021,207.931925,159.50405,128.103425,147.62285,183.3224,281.872775,231.62585,245.5605,260.15035,284.6492,18,19,78,55,9
"ZNF674",0.430986012953753,0.373074521571895,0.996721100929713,0.672650533265833,0.942908061814383,0.969831705368511,0.891487897497911,0.990096058064327,0.998589090704445,0.999999753235706,79.7613277777778,62.0976157894737,64.9186230769231,68.4105181818182,68.0465444444445,7.75740097313698,6.20069617302693,3.62059365947116,4.37916875895045,7.9202658132847,54.72465,42.2556,44.188775,47.9412,58.6018,107.55895,85.25275,78.47615,86.0532,78.6127,18,19,78,55,9
"ZNF432",0.9850502529987,0.700364880453616,0.277613382436145,0.925927996748875,0.579360593053105,0.965809659226181,0.993906619930946,0.99999999878169,0.607390037931569,0.815196843174012,223.946205555556,249.194357894737,174.498211538462,191.419825454545,248.686144444444,26.475329033929,45.5009293891273,16.5870341613199,17.7875556759806,58.8632046204048,140.873025,121.7276,86.0694,98.03915,105.0456,276.008575,328.08095,220.76255,223.54375,352.3985,18,19,78,55,9
"ZNF10",0.998232304479707,0.746712288677242,0.486753500109563,0.298084963746009,0.133136085561115,0.748893546581451,0.999972453372343,0.999918354691266,0.846377798928818,0.507528991702332,144.993311111111,132.300447368421,185.691378205128,213.010292727273,139.478922222222,18.9843037578948,12.9768433838364,15.7436073487217,20.1498648671884,18.8539069908142,92.660875,84.56305,93.203525,121.7321,101.1752,202.418375,156.14875,238.380575,242.6537,177.9471,18,19,78,55,9
"ZNF486",0.647177775257954,0.96790967930107,0.803164189014539,0.779414530362369,0.985198451632619,0.92402931739363,0.995885312203824,0.570596516451999,0.89336134194309,0.69700408268204,84.4422388888889,34.7000473684211,65.9198756410256,49.9814727272727,101.202711111111,25.0065240692535,12.5929747433074,14.5625564039204,12.1155318800103,47.5329191611644,16.21735,4.64465,5.25505,6.06585,10.4036,126.302725,32.25845,72.268175,42.87695,153.9808,18,19,78,55,9
"ZNF225",0.278553540120676,0.0109748105841939,0.930466137059063,0.08828898600847,0.999929910116144,0.872030805856725,0.103284742821425,0.905436729728346,0.993089458891779,0.901188954271807,91.0322444444444,68.2853789473684,61.1532371794872,67.0556236363636,55.9264666666667,13.9034881367814,7.40527297480511,3.30334428212946,4.66622194276532,6.95172307635149,59.12625,52.8584,39.774675,43.1233,46.5985,97.79855,75.9287,79.13905,82.1851,71.1578,18,19,78,55,9
"ZNF350",0.189109818897191,0.278552510522437,0.934367818550641,0.875787869363826,0.4167329220966,0.579140329982573,0.870947019973104,0.928459875240926,0.996559746857045,0.995755975756236,154.335755555556,88.3504157894737,106.789484615385,130.62488,118.258255555556,32.2192206887596,18.527401890016,8.31780242639679,13.8051837053024,25.3043407734836,60.741775,17.54645,44.81055,51.8939,43.703,205.871675,129.77675,160.045975,174.96665,171.9149,18,19,78,55,9
"ZNF253",0.00925311373122095,0.0835794773172697,0.454994334451838,0.174764670842783,0.35188960858241,0.996389854740448,0.909649345321113,0.35672164794683,0.898172951502275,0.956078539341114,237.925205555556,100.096015789474,153.868097435897,161.83892,193.546066666667,24.6549549785079,14.3854017955303,16.9374213511538,15.3421721007601,32.5288338847629,163.28725,68.7409,57.2786,80.5173,151.8056,302.2385,132.2165,204.364275,208.67545,283.3755,18,19,78,55,9
"ZNF878",0.798012254994788,0.99998873725723,0.660982187484079,0.999430915371395,0.494046427533372,0.989862231604453,0.999999845611108,0.882534092098164,0.999981043815284,0.999919832774063,7.99283333333333,4.47265263157895,7.78267051282051,8.57772545454545,8.10502222222222,1.54355270841657,1.00625836143759,1.06064902980327,1.55479103409379,3.71629266379733,3.5325,0.86565,1.48685,2.3483,1.9453,10.2796,6.9932,10.07775,10.63045,9.1032,18,19,78,55,9
"ZNF727",0.984715751342026,0.696707078808553,0.967329016915154,0.904576264425767,0.99916768957398,0.980066200996612,0.921073254965366,0.993996336145187,0.999999999984755,0.998664250842294,2.46270555555556,5.02966842105263,7.48360256410256,6.00788545454545,7.49855555555555,0.672389174796713,2.16507818307642,1.96147239058933,1.96497877487773,5.44547661048219,0.7008,0.37665,0.436775,0.493,0.9774,3.430575,5.7039,5.91595,4.60865,3.8153,18,19,78,55,9
"ZNF578",0.37794846961845,0.132679875653366,0.99998064951575,0.746741442108185,0.859611671331387,0.476873523091928,0.421503770859826,0.998671642749507,0.999126106250687,0.833518489873744,50.6151944444444,19.6906631578947,18.4069807692308,33.4635090909091,13.7986666666667,20.7119559054659,8.72564365186712,3.56496237850463,8.98468773258944,5.6393318184279,5.190475,2.92695,3.8311,4.86365,3.5571,61.114275,10.2444,17.429375,26.9856,15.3453,18,19,78,55,9
"TRIM28",0.0133513678289305,0.000518497834712028,0.999980239909414,0.0082796338361204,0.983058085934456,0.874356060001181,0.0728605788516458,0.999999956804675,0.999998961020732,0.993269779394332,12699.7430222222,7648.14715789474,7530.2206448718,8334.32376727273,7607.85848888889,2375.61089122002,540.20587490058,361.148185705516,661.682151293518,928.661029756587,7109.149325,6511.25535,5529.54265,5352.0192,5632.8258,13225.6063,8689.31325,8833.546125,9345.31445,8884.5699,18,19,78,55,9
