"gene","p-adj-BRCA basal-like c8-BLCA nonsquamous-like c1","p-adj-GBM-like c6-BLCA nonsquamous-like c1","p-adj-GBM-like c6-BRCA basal-like c8","p-adj-LAML-like c13-BLCA nonsquamous-like c1","p-adj-LAML-like c13-BRCA basal-like c8","p-adj-LAML-like c13-GBM-like c6","p-adj-LUAD-like c10-BLCA nonsquamous-like c1","p-adj-LUAD-like c10-BRCA basal-like c8","p-adj-LUAD-like c10-GBM-like c6","p-adj-LUAD-like c10-LAML-like c13","p-adj-RNA cluster 12-BLCA nonsquamous-like c1","p-adj-RNA cluster 12-BRCA basal-like c8","p-adj-RNA cluster 12-GBM-like c6","p-adj-RNA cluster 12-LAML-like c13","p-adj-RNA cluster 12-LUAD-like c10","p-adj-RNA cluster 14-BLCA nonsquamous-like c1","p-adj-RNA cluster 14-BRCA basal-like c8","p-adj-RNA cluster 14-GBM-like c6","p-adj-RNA cluster 14-LAML-like c13","p-adj-RNA cluster 14-LUAD-like c10","p-adj-RNA cluster 14-RNA cluster 12","p-adj-RNA cluster 2-BLCA nonsquamous-like c1","p-adj-RNA cluster 2-BRCA basal-like c8","p-adj-RNA cluster 2-GBM-like c6","p-adj-RNA cluster 2-LAML-like c13","p-adj-RNA cluster 2-LUAD-like c10","p-adj-RNA cluster 2-RNA cluster 12","p-adj-RNA cluster 2-RNA cluster 14","p-adj-RNA cluster 3-BLCA nonsquamous-like c1","p-adj-RNA cluster 3-BRCA basal-like c8","p-adj-RNA cluster 3-GBM-like c6","p-adj-RNA cluster 3-LAML-like c13","p-adj-RNA cluster 3-LUAD-like c10","p-adj-RNA cluster 3-RNA cluster 12","p-adj-RNA cluster 3-RNA cluster 14","p-adj-RNA cluster 3-RNA cluster 2","p-adj-RNA cluster 5-BLCA nonsquamous-like c1","p-adj-RNA cluster 5-BRCA basal-like c8","p-adj-RNA cluster 5-GBM-like c6","p-adj-RNA cluster 5-LAML-like c13","p-adj-RNA cluster 5-LUAD-like c10","p-adj-RNA cluster 5-RNA cluster 12","p-adj-RNA cluster 5-RNA cluster 14","p-adj-RNA cluster 5-RNA cluster 2","p-adj-RNA cluster 5-RNA cluster 3","p-adj-squamous-like c4-BLCA nonsquamous-like c1","p-adj-squamous-like c4-BRCA basal-like c8","p-adj-squamous-like c4-GBM-like c6","p-adj-squamous-like c4-LAML-like c13","p-adj-squamous-like c4-LUAD-like c10","p-adj-squamous-like c4-RNA cluster 12","p-adj-squamous-like c4-RNA cluster 14","p-adj-squamous-like c4-RNA cluster 2","p-adj-squamous-like c4-RNA cluster 3","p-adj-squamous-like c4-RNA cluster 5","p-adj-UCEC-like c11-BLCA nonsquamous-like c1","p-adj-UCEC-like c11-BRCA basal-like c8","p-adj-UCEC-like c11-GBM-like c6","p-adj-UCEC-like c11-LAML-like c13","p-adj-UCEC-like c11-LUAD-like c10","p-adj-UCEC-like c11-RNA cluster 12","p-adj-UCEC-like c11-RNA cluster 14","p-adj-UCEC-like c11-RNA cluster 2","p-adj-UCEC-like c11-RNA cluster 3","p-adj-UCEC-like c11-RNA cluster 5","p-adj-UCEC-like c11-squamous-like c4","mean-BLCA nonsquamous-like c1","mean-BRCA basal-like c8","mean-GBM-like c6","mean-LAML-like c13","mean-LUAD-like c10","mean-RNA cluster 12","mean-RNA cluster 14","mean-RNA cluster 2","mean-RNA cluster 3","mean-RNA cluster 5","mean-squamous-like c4","mean-UCEC-like c11","SEM-BLCA nonsquamous-like c1","SEM-BRCA basal-like c8","SEM-GBM-like c6","SEM-LAML-like c13","SEM-LUAD-like c10","SEM-RNA cluster 12","SEM-RNA cluster 14","SEM-RNA cluster 2","SEM-RNA cluster 3","SEM-RNA cluster 5","SEM-squamous-like c4","SEM-UCEC-like c11","Q1-BLCA nonsquamous-like c1","Q1-BRCA basal-like c8","Q1-GBM-like c6","Q1-LAML-like c13","Q1-LUAD-like c10","Q1-RNA cluster 12","Q1-RNA cluster 14","Q1-RNA cluster 2","Q1-RNA cluster 3","Q1-RNA cluster 5","Q1-squamous-like c4","Q1-UCEC-like c11","Q3-BLCA nonsquamous-like c1","Q3-BRCA basal-like c8","Q3-GBM-like c6","Q3-LAML-like c13","Q3-LUAD-like c10","Q3-RNA cluster 12","Q3-RNA cluster 14","Q3-RNA cluster 2","Q3-RNA cluster 3","Q3-RNA cluster 5","Q3-squamous-like c4","Q3-UCEC-like c11","count-BLCA nonsquamous-like c1","count-BRCA basal-like c8","count-GBM-like c6","count-LAML-like c13","count-LUAD-like c10","count-RNA cluster 12","count-RNA cluster 14","count-RNA cluster 2","count-RNA cluster 3","count-RNA cluster 5","count-squamous-like c4","count-UCEC-like c11"
"ZNF141",0.999908351562828,1,0.99995392392641,0.999999992482346,0.998555639446589,0.999999462073853,0.999988060029298,0.999999008597708,0.999995314965657,0.997845286247374,1,0.999269256950745,0.999999998898726,0.999999990221044,0.964400399266682,0.124391892186443,0.0781614182864148,0.0397250820854378,0.247203358796374,0.000146542450754295,0.0119565503382983,0.999305217762172,1,0.999436938098045,0.987877435637443,0.999932749592251,0.970272487719253,0.00117656111188114,0.999995722806421,0.99999970640359,0.99999895168465,0.99926156983782,1,0.998845864624391,0.00215786362067916,0.999996950375096,0.999823492493391,1,0.999902335217212,0.997721608912738,0.99999641282895,0.998694017215277,0.0678899001565338,0.999999999992744,0.999998870828206,0.827600634374688,0.999999813865673,0.694725324522424,0.555796747688841,0,0.00582369376914316,2.45577541746478e-07,0.997670459631575,0.680556423910019,0.999999968422746,0.989235057507166,0.9999996215006,0.990495902734022,0.95666468384079,0.996431624737355,0.954214202703696,0.0167802250071225,0.99997325455161,0.998444233583621,0.999999878536692,0.999999999876773,86.5534,62.3218,83.6504666666667,94.62935,75.082293220339,88.1606777777778,168.5039,65.438125,74.59235,60.658,51.413091629956,45.8675,3.31705050157516,0,17.6572704880958,6.54400549364327,1.37214233005509,7.14492742551796,14.9767546579135,2.66081934593396,6.36580665349029,0,2.081986006484,0,80.8081,62.3218,46.94245,83.2948,52.9574,67.9924,142.5634,62.5701,59.2593,60.658,33.90895,45.8675,92.2987,62.3218,119.24665,105.9639,89.4142,103.6489,194.4444,69.873575,91.3955,60.658,59.9963,45.8675,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF304",0.421379397121799,0.81786807236532,0.994707759762847,0.240581115401526,0.999999999900334,0.993389286954069,0.0441274111703917,0.999991795787323,0.987439834699376,0.999999077640728,0.99999969373553,0.36709111403278,0.704761786795425,0.106920666627392,1.58735079747174e-07,0.999999995139987,0.586139317521194,0.942235580157517,0.410512104700406,0.134771567941579,1,0.469909978004005,0.999653428185576,0.999998800738791,0.999783973382801,0.999927332377626,0.183479867021146,0.702180653501701,0.904389661402618,0.946486691679951,0.999998946495442,0.885078471998436,0.33418675743154,0.765787134239091,0.982544803717056,0.996191356966421,0.0147555185825068,1.39319761873757e-05,9.5053246966792e-06,4.7421883142551e-07,1.05545339135205e-09,0.000386805564029258,0.00636352781507521,6.19579033300788e-07,6.79465513775401e-06,0.785274972747437,0.912538047145688,0.999992352421504,0.754607649550205,0,0.129543604365663,0.949883606901941,0.972078478986287,1,6.62810003437819e-07,0.0259205204538054,0.998508199137228,0.500513297729196,0.979577280399617,0.753876405465156,0.01047850494006,0.0535832132848958,0.677846084265132,0.214442299412915,6.14730877313008e-08,0.1295679115168,458.43405,211.4053,319.074533333333,231.70715,259.118615536723,431.199888888889,434.74035,288.8059,346.75545,836.8168,346.576618942731,97.053,9.92566149034076,0,6.01264757061682,10.1383573295102,3.52442488539009,31.6312001212306,10.7689392935191,31.3763459917431,29.6012922313841,0,7.22257258423788,0,441.2423,211.4053,306.551675,214.147,201.5915,364.6507,416.088,231.931625,251.2263,836.8168,235.9645,97.053,475.6258,211.4053,330.272825,249.2673,314.0612,506.0054,453.3927,348.822025,412.1877,836.8168,434.628025,97.053,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF132",0.00155389640595094,0.999999999993202,0.000869522089987362,0.000278456131589166,0.999999029038287,7.0576172128356e-05,0.000762197419892363,0.653720477716183,2.23800655354545e-05,0.613005611794329,3.04484138684558e-05,0.99228170072051,8.35481588468134e-07,0.999582596511944,0.33291311157281,0.996154269027665,0.0387360827101035,0.997535056957996,0.0204722957959291,0.144881159521274,0.01169910434213,0.00102364284722289,0.981646642068736,0.000170002640251243,0.99763616717668,0.984412093978834,0.999999918387585,0.0845018997163891,6.32914265118467e-05,0.995854911951659,3.33658666507031e-06,0.999888315627897,0.550910773567549,1,0.0160168321569834,0.999999545754509,0.878385206161985,0.547341090898674,0.886594077107642,0.632792890178027,0.996312485320329,0.814400360791657,0.999671261946893,0.938446462754762,0.809214086447432,2.04162677156505e-05,0.936454199193525,1.31696420879734e-07,0.972455066772003,1.82274116911074e-08,0.999099681401289,0.0144413375621162,0.999999999968496,0.999292575308708,0.911333247373336,0.00176067234054611,1,0.000997318768744648,0.999999522114869,0.679238340318866,0.994035550692635,0.0425342093635599,0.985029894813789,0.996870242541981,0.566192093245078,0.946172738649249,172.1044,15.0713,167.859833333333,32.1113,77.6304573446328,51.8742111111111,139.9142,58.499225,50.1403833333333,109.7119,61.1942365638767,16.1755,3.57980260908336,0,28.8592646615798,5.00297102263578,1.66295003664657,10.1792915748948,38.8335606011519,12.5194621850306,8.98647978533572,0,1.91831937890593,0,165.904,15.0713,118.0687,23.4459,43.2524,21.4323,72.6525,36.242875,32.086,109.7119,32.60935,16.1755,178.3048,15.0713,226.7605,40.7767,103.9887,47.3918,207.1759,67.4693,63.5882,109.7119,76.27155,16.1755,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF20",0.708155036325435,0.74272916383608,0.999989445026543,0.596538562328076,0.999999999285608,0.999999666824418,0.21360376415422,0.999998114904156,0.999999987900525,0.999999994082453,0.583100283215944,0.999922487206593,1,0.999989008981912,0.999865280709527,0.989586483264778,0.124541358765536,0.0569104987583418,0.0423387213075965,0.000691474815059157,0.01298735071223,0.262399223196886,0.999999999999162,0.999939909664888,0.999999999983357,0.99993628323475,0.997879576804818,0.00372227885286591,0.546563314126222,0.999989235408058,1,0.999999685628224,0.999999973678396,0.999999999650012,0.0137064988095721,0.999860365529391,0.156172907062678,0.00176295783553038,0.000353045957250941,0.000282976602657414,4.38314552120289e-06,6.18628299372537e-05,0.76635290578524,1.72700208319609e-05,6.55234219146816e-05,0.172158155636007,0.999999628668775,0.999999586949693,0.999999999940401,0.999658204517983,0.998694169122,0.000460757558577662,0.999993713935724,0.99999790691756,3.07199360338739e-06,0.640636277823409,1,0.999943913580472,0.999999969678112,0.999982051100458,0.999665886959389,0.096242618424953,0.999999999290284,0.999936742178462,0.00123559439575571,0.999994898753884,166.32315,93.1772,113.247433333333,101.8357,107.926671751412,115.476833333333,202.3006,97.496025,111.987066666667,272.125,105.83407092511,89.5967,45.8223567421788,0,14.2896652216131,17.1983984937552,1.58001040504079,12.7946144391103,7.82985114566895,9.91837261883128,9.27029582015764,0,2.04084960247417,0,86.9565,93.1772,83.8872,72.0472,80.7388,61.2163,188.7389,75.357725,89.5294,272.125,76.3849,89.5967,245.6898,93.1772,142.5879,131.6242,129.6944,151.5944,215.8623,120.40115,125.9511,272.125,128.04555,89.5967,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF670",0.999999999998392,0.99999897713023,0.999997185835777,1.46395981189817e-05,0.000766961548509193,1.20869798174716e-05,1,1,0.999656343151848,1.47156731244991e-11,0.0111218875858388,0.13606462891905,0.0106428355236368,0.129226117607978,0,6.63635812969687e-12,3.14596010353441e-08,8.37108160567368e-13,0.464638420000829,0,3.0606904910524e-07,0.999068068597106,0.999492380705605,0.999998502791861,2.46969678842079e-05,0.883421392354358,0.0214413636833909,8.38329405894456e-13,0.538042302514879,0.802345739028303,0.717418606224566,0.00201499021971963,0.000413906135877662,0.631844271371979,2.82584067257119e-10,0.913668490172522,0.999999999887097,1,0.999989835555951,0.000580134733971893,0.999999999930163,0.112579750176208,2.12300482749228e-08,0.998943185727899,0.759606467128684,0.99999998556951,0.999999852180897,0.999999951945887,2.40960695840897e-10,0.062424923658489,2.17936779733918e-13,0,0.993766133699174,0.00706259426970346,0.999998971307866,0.999863406259126,0.999828604815842,0.999999581768961,0.0235348454984541,0.998412234141712,0.760364325998778,5.19008588484304e-06,1,0.999575459209706,0.999663833538689,0.999935713112943,86.93035,81.4216,100.9526,260.6265,85.1725641242938,184.014388888889,337.9439,113.1166,147.304466666667,78.8501,94.2527876651982,117.2524,5.56822580368589,0,14.5865316708714,4.12851630492119,1.6914110903313,15.8415177184628,107.856535838122,19.5147105579721,11.3214565380622,0,2.21031955092627,0,77.2859,81.4216,72.128575,253.4757,54.1883,146.0262,151.1309,79.40555,103.361,78.8501,61.620275,117.2524,96.5748,81.4216,131.429875,267.7773,105.0728,200.5812,524.7569,136.17295,176.955,78.8501,115.2,117.2524,4,2,6,4,708,18,4,8,12,2,454,2
"ZFP37",0.0279846834067519,0.999982635840888,0.00214885886421667,0.100629300387537,0.99806833384317,0.00516312176818134,0.00373442830819437,0.965556349253611,4.05144913284694e-07,0.999999996938429,0.0376843579504412,0.934891805314172,0.000128391958944207,0.9999967728064,0.999974731020064,0.00626427554111075,0.999999992123839,8.85568894428701e-05,0.999525262589115,0.951400460449218,0.911728979719375,0.932112324139745,0.279920082455846,0.368066688860103,0.71329053748197,0.104847914901197,0.570352837733107,0.126662506796666,0.578702294500973,0.486991194156175,0.0498707720202245,0.925195575181423,0.27029164466121,0.892469053441058,0.2885975562751,0.999942683403627,0.914074683198034,0.901812019788758,0.579013457618546,0.999217727583699,0.999142534735396,0.999962157333932,0.916798265434581,0.999993140250491,0.999999999984132,0.0661766194695008,0.713676933065189,9.46220461245373e-05,0.995153457718685,7.28489157886258e-10,0.994971810362753,0.494075167564407,0.788935877232088,0.989260362923466,0.999999981884659,0.370513209634757,0.99937498501252,0.0880882879279115,1,0.99999999998648,0.999999934598927,0.999910903359568,0.939964504362289,0.99231085759988,0.999845448064374,0.999858453014804,133.51855,6.9246,150.016866666667,42.85315,48.5307251412429,54.8596666666667,17.62465,93.89,80.7651,75.4269,65.9692735682819,43.6517,47.9278377038595,0,30.686651325733,10.4923307795504,1.51873668045538,12.0287186549904,2.8548527435754,11.6077297394883,19.5322888278575,0,2.03696415348653,0,50.5051,6.9246,100.59025,24.6799,18.471,12.0108,12.6799,77.433725,33.9869,75.4269,32.19085,43.6517,216.532,6.9246,211.111375,61.0264,61.9798,72.6607,22.5694,97.474775,109.2287,75.4269,88.8616,43.6517,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF189",0.999600087404087,0.993509753810179,0.834434800955333,0.934072617649933,0.642481994444572,0.999994265034547,0.996252836010466,0.838322704049923,0.999998385168411,0.995020814634579,0.999087332049279,0.896572047786634,0.999998346165658,0.996609841663693,0.999999999999303,1,0.99982591088694,0.987596327520275,0.906610739736733,0.990775458362521,0.997469001501583,0.999993053894652,0.999998430039361,0.711780699175534,0.468247825403463,0.377915792601253,0.711734394893893,0.999999062710232,0.999999997886757,0.999859702143165,0.84292885012096,0.604888369675619,0.453168572613752,0.848287946517539,0.999999999991306,0.999999663443068,0.528234519828619,0.253888402589182,0.947331066030224,0.997987127959782,0.708139969098143,0.746668049461669,0.478714828578039,0.152792287161075,0.215720688480464,0.99980077541154,0.923155717097491,0.999609161591835,0.968254612411425,0.425989941127423,0.999998772809951,0.999224554751361,0.669085646231312,0.79842817694197,0.565888936860072,0.99999295571693,0.999999999142058,0.946529614449556,0.819316725646371,0.958517831021083,0.977374997859202,0.99999820873683,0.999999999963695,0.999999475473125,0.399623564157148,0.987140247717703,364.1767,204.4807,525.945,603.91085,482.084640960452,475.397988888889,351.04765,288.831825,330.932116666667,793.8287,450.348948898678,257.4784,70.8009253909392,0,39.500723407266,199.053947201425,9.44177957072914,41.9357884089013,14.5708485511597,25.3153802357998,28.7921005983355,0,8.28527210464824,0,241.5459,204.4807,449.683625,259.1393,336.1735,321.9642,325.8102,229.4668,255.3223,793.8287,319.9567,257.4784,486.8075,204.4807,608.557775,948.6824,563.4573,584.4989,376.2851,345.036975,381.5166,793.8287,543.833325,257.4784,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF434",0.399425255259473,0.999999999920443,0.402938444623519,0.999999999998703,0.328895639835325,0.999999963565489,0.999916928492495,0.374010593748237,0.999991843565374,0.9991906107499,0.999832694115189,0.521221292648734,0.999975147340825,0.998848902735605,0.999999996399036,1,0.423738017974942,0.999999999996514,0.999999999968542,0.999966549352773,0.999921081958297,1,0.281056255905361,0.999999999980729,0.999999999817711,0.999098239868853,0.999048284238488,1,0.0889913025406567,0.999999719137689,0.0454112396291765,0.0556242627495894,7.3995225659651e-05,0.0147754984700393,0.102898639225885,0.0077359382887745,0.424087157460723,1,0.429197559214701,0.351548713198032,0.403483832324119,0.551746347433729,0.448908964576821,0.303920180783469,0.999999908633178,0.999509852029395,0.444214547859201,0.999877749339519,0.996927727798045,0.99003024467116,1,0.999761377633804,0.99468886261966,0.000264712840306713,0.47546105139086,0.797774315989733,0.99999768424324,0.820213337717335,0.730857300232698,0.846403665927557,0.919081329382213,0.81767827431989,0.713929860046488,0.999999998885427,0.99999882363719,0.8924150330061,310.1549,520.5703,322.613466666667,300.70545,345.818648305085,352.357155555556,313.24215,313.4575,489.1995,517.4392,353.002993832599,470.4188,68.2634132228238,0,37.3956635553078,43.2343264255094,3.53926303878444,26.243164725026,22.9595747574042,20.5195295101485,30.0967519181208,0,5.19987180416115,0,191.9192,520.5703,244.671425,225.8214,282.8283,283.2236,273.475,288.051125,393.9064,517.4392,275.49725,470.4188,428.3906,520.5703,397.427525,375.5895,393.4997,420.4545,353.0093,349.291875,555.6397,517.4392,399.14685,470.4188,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF287",0.263370241057569,0.324465797770219,0.000119907936871,0.141354082766493,0.999999997624867,9.55674473779311e-07,0.137829705856513,0.991927007565615,5.90516524567875e-12,0.990377464943227,0.373634377266242,0.985581277828662,2.25457789104766e-08,0.983371577670161,0.999999280842267,0.185999357948665,0.999999937565597,1.92503836582425e-06,1,0.997242349778544,0.993895700098976,0.866225401268057,0.922314192631252,5.35603288150943e-05,0.891434061620322,0.991010982744524,0.999884492315179,0.936397480327949,0.999968992179395,0.340983179730758,0.00385880965328422,0.137006310410978,0.0101679667719182,0.257682670651311,0.191732065471668,0.94654213361176,0.999450322320258,0.930252244485994,0.13998555062309,0.9372205555957,0.997398351346724,0.999635149493009,0.959619752829268,0.999999860069446,0.999998116852232,0.635668836402876,0.849493477021867,7.10785841295802e-09,0.690922424099182,5.81064640847728e-10,0.981299902361643,0.793016469946775,1,0.46812562449231,0.999999520784775,0.9547273402351,0.997042131687964,0.022067098445741,0.998856982310571,0.999999990557178,0.999999999997516,0.999575322797122,0.999999997735656,0.992112134182503,0.999997142382215,0.999999993292207,160.9996,45.6212,243.568,57.092,87.0641466101695,92.4458555555556,61.1476,108.143075,142.294416666667,123.4259,108.047817180617,97.7177,51.623312439375,0,34.856721551345,0.189486358348035,1.88331518111391,4.50223845094469,22.2731341548512,22.437137959409,10.8449941219848,0,2.42352358892635,0,71.5854,45.6212,184.95655,56.7638,49.812,80.8799,22.5694,92.866025,103.7037,123.4259,73.51645,97.7177,250.4138,45.6212,314.086975,57.4202,115.9737,94.434,99.7258,148.73295,177.1385,123.4259,129.29395,97.7177,4,2,6,4,708,18,4,8,12,2,454,2
"ZIM3",0.999999999731334,0.999999993450212,1,0.999999997561387,1,1,0.999999947683903,1,1,1,0.999999965077951,1,1,1,1,0.999999997561387,1,1,1,1,1,0.999999988422316,1,1,1,1,1,1,0.99999997814128,1,1,1,1,1,1,1,0.999999999731334,1,1,1,1,1,1,1,1,1,0.999999994388973,0.999998099126664,0.999999772333049,0.0706901473434466,0.999570240460967,0.999999772333049,0.999991685868888,0.999937291158099,0.999999994388973,0.999999999731334,1,1,1,1,1,1,1,1,1,0.999999994388973,0.2196,0,0,0,0.0127717514124294,0,0,0,0,0,0.237668281938326,0,0.126786119114042,0,0,0,0.00342870746481393,0,0,0,0,0,0.0907592666562207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4392,0,0,0,0,0,0,0,0,0,0,0,4,2,6,4,708,18,4,8,12,2,454,2
"ZFP14",0.929567642023457,0.999347158995932,0.99866250938953,0.552060678135893,0.999999998188368,0.930936215554886,0.157819170421026,0.999999999997143,0.60766298076584,0.999999999029562,0.999999999997654,0.764912085339927,0.970979264638488,0.125227833266247,2.34156515288575e-08,0.999980176274983,0.996777317015197,0.999999999859152,0.914585842719175,0.697613707526892,0.998903554972016,0.223289466205267,0.99999968375566,0.674193953402419,0.999999999976608,0.999971463571316,0.00275530638207988,0.692729475120062,0.910193541760283,0.999994830117863,0.999901515405352,0.99495280464926,0.842298280419403,0.237135994833657,0.999505565398424,0.904401602176885,0.999999995128324,0.918047122460078,0.99797424378207,0.642028973843959,0.430766820996554,0.999999999607813,0.999778867222421,0.404038733512702,0.933880979685401,0.138891968854696,0.999999999957077,0.561336162756354,0.999999999946795,0.999998805558426,1.47433668606922e-08,0.660908359000948,0.999992932801061,0.794373430526209,0.404656545791328,0.0675385909871761,0.0027835207280309,0.00308151907789589,4.95383221060797e-05,3.00049013302051e-07,0.0181497906486452,0.0132500743570305,1.99631544450796e-06,0.00010968047744575,0.336634926823701,2.44072198452017e-07,264.48605,167.0061,223.287533333333,150.84385,159.679106214689,270.106566666667,232.8154,143.174525,197.030783333333,282.1916,157.624272246696,465.544,44.9391840353994,0,21.6365791825274,5.15819164250741,2.48726030565366,31.965075913958,37.5227445499837,25.9660318071841,21.0156855734964,0,3.77075911171877,0,186.6491,167.0061,180.19905,141.9096,109.4102,167.29,167.8241,85.327575,118.9542,282.1916,104.416375,465.544,342.323,167.0061,268.43445,159.7781,201.6273,296.8559,297.8067,180.70095,217.7749,282.1916,197.478775,465.544,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF473",0.999999893403813,0.994867410269929,0.983582188388294,0.999999347345903,1,0.916543423577177,0.996962055696438,0.999999995826135,0.113440006858249,0.999999702779611,0.260822394592331,0.415563501448796,0.912688944007539,0.0625197273374337,0,0.992987567745957,0.979135629177098,0.999999999994829,0.916977259845631,0.261312972523981,0.99029060818269,0.44289555869883,0.530560811587601,0.971787819855382,0.157848598000701,3.02927300099842e-06,1,0.996867171775576,0.350113963453974,0.476554004623077,0.951968728755886,0.102391243150936,2.01120942122657e-09,1,0.994967334873236,1,1.88680115975615e-09,7.40383115926946e-08,3.57027041264502e-08,1.6455814488836e-10,0,4.17409169117811e-07,5.93550009031496e-07,2.44028021745279e-06,7.98039653804317e-07,0.999965042048236,0.998995156777386,0.998815366672118,0.982778056964389,0,0.000174363904454689,0.998517901860716,0.0789026129755542,0.0085195656907785,1.10622622173651e-12,0.999999796095344,1,0.980875828999094,1,0.999999998723103,0.397051708494806,0.976080965896519,0.511918398464668,0.457648347359353,6.5459064391149e-08,0.998665580901956,290.2406,253.3605,371.173266666667,254.54185,231.035914124294,456.948222222222,382.20225,454.760525,454.425616666667,955.7592,327.444089867841,251.0525,0.284518212656657,0,48.2414768235154,46.5046115552802,3.79585284208484,41.9294361315536,5.19698958059696,64.8570646416155,51.1078569536611,0,6.01521846049462,0,289.7478,253.3605,275.53665,173.9935,164.8709,374.6742,373.2008,325.02325,289.7905,955.7592,235.35715,251.0525,290.7334,253.3605,448.03635,335.0902,272.3127,594.8176,391.2037,513.538375,526.2315,955.7592,401.7516,251.0525,4,2,6,4,708,18,4,8,12,2,454,2
"ZNF614",0.99999885026615,0.999999965022036,0.999829490090399,0.694383280433874,0.624721343649059,0.787290485990855,0.999999999985466,0.999937892751067,0.999999972887739,0.250620323096897,0.999999999419982,0.999999898464457,0.999885678329002,0.186935380145152,0.999317659542363,4.17808600959857e-05,0.000367464334171452,2.0253355391131e-05,0.108842166061558,5.91478754863317e-10,3.36816963208975e-09,0.999971973744461,0.997691753654386,0.999999980783693,0.879657164194922,0.999431929551351,0.988071264135895,2.04244161277067e-05,0.999993995199211,0.998692602370969,0.999999999894711,0.75758500276024,0.999719136540509,0.990037999550538,1.929891275676e-06,0.999999999988776,0.99671189434483,0.978551103255138,0.999549205742843,0.999986259296219,0.991840116208,0.967219575429981,0.0977904086953598,0.999963674299694,0.999807424237402,1,0.999982362393154,0.999998886590964,0.197466423144114,0.998717783367582,0.999970848978479,2.96304203395437e-10,0.997371894659703,0.997941306775709,0.986010794241522,0.981585491392978,0.999917808685194,0.90088043126078,0.138004531722051,0.876812037376644,0.977061136753632,6.34989552650289e-06,0.764067146528338,0.781957234616425,0.686766498955077,0.909156659467517,281.5354,191.0387,330.144266666667,598.79005,299.993330225989,253.026222222222,1075.4346,368.6137,352.19635,483.9454,287.333333480176,32.7942,25.8770700051867,0,19.2600313043129,221.753454530072,9.32825919983641,44.7246080857875,385.451164066647,54.5306657746813,67.1046068044303,0,8.1761941363753,0,236.715,191.0387,289.934025,214.7018,174.8697,134.8667,407.8136,261.34795,212.2004,483.9454,175.559275,32.7942,326.3558,191.0387,366.570375,982.8783,336.5747,313.1853,1743.0556,416.93715,500.7458,483.9454,363.3592,32.7942,4,2,6,4,708,18,4,8,12,2,454,2
