"gene","p-adj-BRCA CIMP c7-BRCA basal-like c8","p-adj-BRCA non-CIMP c9-BRCA basal-like c8","p-adj-BRCA non-CIMP c9-BRCA CIMP c7","p-adj-Cluster 13 (HNSC-LUSC)-BRCA basal-like c8","p-adj-Cluster 13 (HNSC-LUSC)-BRCA CIMP c7","p-adj-Cluster 13 (HNSC-LUSC)-BRCA non-CIMP c9","p-adj-Cluster 14 (HNSC)-BRCA basal-like c8","p-adj-Cluster 14 (HNSC)-BRCA CIMP c7","p-adj-Cluster 14 (HNSC)-BRCA non-CIMP c9","p-adj-Cluster 14 (HNSC)-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 5-BRCA basal-like c8","p-adj-Cluster 5-BRCA CIMP c7","p-adj-Cluster 5-BRCA non-CIMP c9","p-adj-Cluster 5-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 5-Cluster 14 (HNSC)","p-adj-Cluster 6-BRCA basal-like c8","p-adj-Cluster 6-BRCA CIMP c7","p-adj-Cluster 6-BRCA non-CIMP c9","p-adj-Cluster 6-Cluster 13 (HNSC-LUSC)","p-adj-Cluster 6-Cluster 14 (HNSC)","p-adj-Cluster 6-Cluster 5","p-adj-KIRC-like c17-BRCA basal-like c8","p-adj-KIRC-like c17-BRCA CIMP c7","p-adj-KIRC-like c17-BRCA non-CIMP c9","p-adj-KIRC-like c17-Cluster 13 (HNSC-LUSC)","p-adj-KIRC-like c17-Cluster 14 (HNSC)","p-adj-KIRC-like c17-Cluster 5","p-adj-KIRC-like c17-Cluster 6","p-adj-Low purity c2-BRCA basal-like c8","p-adj-Low purity c2-BRCA CIMP c7","p-adj-Low purity c2-BRCA non-CIMP c9","p-adj-Low purity c2-Cluster 13 (HNSC-LUSC)","p-adj-Low purity c2-Cluster 14 (HNSC)","p-adj-Low purity c2-Cluster 5","p-adj-Low purity c2-Cluster 6","p-adj-Low purity c2-KIRC-like c17","p-adj-OV-like c1-BRCA basal-like c8","p-adj-OV-like c1-BRCA CIMP c7","p-adj-OV-like c1-BRCA non-CIMP c9","p-adj-OV-like c1-Cluster 13 (HNSC-LUSC)","p-adj-OV-like c1-Cluster 14 (HNSC)","p-adj-OV-like c1-Cluster 5","p-adj-OV-like c1-Cluster 6","p-adj-OV-like c1-KIRC-like c17","p-adj-OV-like c1-Low purity c2","p-adj-UCEC Serous c4-BRCA basal-like c8","p-adj-UCEC Serous c4-BRCA CIMP c7","p-adj-UCEC Serous c4-BRCA non-CIMP c9","p-adj-UCEC Serous c4-Cluster 13 (HNSC-LUSC)","p-adj-UCEC Serous c4-Cluster 14 (HNSC)","p-adj-UCEC Serous c4-Cluster 5","p-adj-UCEC Serous c4-Cluster 6","p-adj-UCEC Serous c4-KIRC-like c17","p-adj-UCEC Serous c4-Low purity c2","p-adj-UCEC Serous c4-OV-like c1","mean-BRCA basal-like c8","mean-BRCA CIMP c7","mean-BRCA non-CIMP c9","mean-Cluster 13 (HNSC-LUSC)","mean-Cluster 14 (HNSC)","mean-Cluster 5","mean-Cluster 6","mean-KIRC-like c17","mean-Low purity c2","mean-OV-like c1","mean-UCEC Serous c4","SEM-BRCA basal-like c8","SEM-BRCA CIMP c7","SEM-BRCA non-CIMP c9","SEM-Cluster 13 (HNSC-LUSC)","SEM-Cluster 14 (HNSC)","SEM-Cluster 5","SEM-Cluster 6","SEM-KIRC-like c17","SEM-Low purity c2","SEM-OV-like c1","SEM-UCEC Serous c4","Q1-BRCA basal-like c8","Q1-BRCA CIMP c7","Q1-BRCA non-CIMP c9","Q1-Cluster 13 (HNSC-LUSC)","Q1-Cluster 14 (HNSC)","Q1-Cluster 5","Q1-Cluster 6","Q1-KIRC-like c17","Q1-Low purity c2","Q1-OV-like c1","Q1-UCEC Serous c4","Q3-BRCA basal-like c8","Q3-BRCA CIMP c7","Q3-BRCA non-CIMP c9","Q3-Cluster 13 (HNSC-LUSC)","Q3-Cluster 14 (HNSC)","Q3-Cluster 5","Q3-Cluster 6","Q3-KIRC-like c17","Q3-Low purity c2","Q3-OV-like c1","Q3-UCEC Serous c4","count-BRCA basal-like c8","count-BRCA CIMP c7","count-BRCA non-CIMP c9","count-Cluster 13 (HNSC-LUSC)","count-Cluster 14 (HNSC)","count-Cluster 5","count-Cluster 6","count-KIRC-like c17","count-Low purity c2","count-OV-like c1","count-UCEC Serous c4"
"ZNF527",0.32562538470308,0.116788391777073,0.918232488250491,0.287451229796876,0.999999999999836,0.887396436820266,0.0592972108250095,0.781547806603314,0.9992432478269,0.262506873824927,0.328551679939262,0.999999758360683,0.8526136496964,0.999679496873887,0.122242908876617,0.238983026825097,0.999999998603978,0.919577896677279,0.999501728809137,0.440812053531571,0.81295878374268,0.286548752532162,0.996588953933873,0.999999217219884,0.994320164268217,0.999999965419403,0.99003806681293,0.997228424397524,0.561735671916836,0.968609419754735,0.671660709523586,0.417740915560552,0.0128598251790716,0.624307034074032,0.118719656552179,0.9432500472896,0.835741579467248,0.964833155700574,0.596699394187958,0.923824867942848,0.197899041589152,0.962163075070558,0.841815031984888,0.89511739314965,0.999953536333928,0.115463218224188,8.72839367449529e-09,3.32020569704383e-07,2.19507056975488e-09,7.1408323698563e-11,3.2765458124473e-09,1.18575316232494e-09,3.05334748051944e-06,3.62875741677371e-08,2.74054916526989e-06,199.4483,103.983016666667,45.7038,104.988395714286,77.2131076923077,107.767446363636,101.705363428571,66.253,119.67927826087,130.18228,353.4234,0,10.8591627605942,0,3.7920206922223,6.03823529949686,2.13328765181176,2.06155886435271,0,5.38512611273823,17.6363362203454,0,199.4483,73.1703,45.7038,64.363375,59.9029,71.3834,72.797875,66.253,88.4831,77.9358,353.4234,199.4483,141.3497,45.7038,119.92285,85.157,129.2165,121.37745,66.253,148.0804,175.8958,353.4234,2,24,2,280,26,660,350,2,92,10,2
"ZNF33A",0.999998775048427,0.929202165943484,0.362122427408551,0.99998417347057,0.999999563533749,0.245623217291118,0.999990441717606,0.999999990065691,0.298467945642809,1,0.999907349747583,0.0121373281653212,0.940619860439426,0,0.00175751171262017,0.999202435781797,0.00149726277087903,0.976069350489808,0,0.000153770931012653,0.725643800698582,0.999999944771903,0.999263733867373,0.985264686713677,0.997134913735823,0.998025990627616,0.999999996429403,0.999998984149737,0.999977139935942,0.0835719039334359,0.919319379628024,7.68436625442348e-09,0.0232643947516284,0.999982150687711,0.890928289167118,0.999999999970501,0.849620921463758,0.001188514728377,0.999999996247911,1.20633145105353e-05,0.000415129552914784,0.234438206667344,0.488582922358083,0.970918931746079,0.202071025147808,0.419170594055624,0.0164983103941471,0.998913569250005,0.00684165813421622,0.0112855860028936,0.232764831537088,0.333452507869188,0.631912797239511,0.203975164428758,0.964440484811161,652.097,547.756808333333,1161.7916,520.645322857143,523.215315384615,810.646273333333,853.891838857143,755.2847,789.767067391304,1100.93366,1456.6807,0,46.3174574764425,0,12.6791865130326,52.7436145667758,13.8300171745434,22.0630833534432,0,36.8962967553812,187.626830404679,0,652.097,335.9361,1161.7916,367.435325,334.8677,544.5572,540.963275,755.2847,518.7592,848.8599,1456.6807,652.097,730.716125,1161.7916,647.7406,717.4608,1006.1113,1103.091075,755.2847,1007.72,1434.1289,1456.6807,2,24,2,280,26,660,350,2,92,10,2
"ZKSCAN3",0.963382544382637,0.98245564893319,0.99999993931084,0.905828443490506,0.999984108700369,0.999999999931451,0.477194189910362,0.404670480140421,0.999951532880822,0.209630888295813,0.990865705545474,0.997025568942366,0.999957636369492,0.000628820254608975,0.000870294015637318,0.890846851314532,0.999877151561686,0.999999999996119,0.999999826051521,0.264636723707389,1.69395615521317e-05,0.560918469231681,0.901187505173731,0.997852324791293,0.935176721941867,0.999896541086602,0.720360465639601,0.945100404878376,0.947671960606135,0.999999999998685,0.999999973213677,0.999638595558505,0.130173166097371,0.64809355636324,0.995816775383965,0.896109778725766,0.99999418898754,0.877059252962992,0.992789002850428,0.476755567493077,0.0274228681512252,0.972148989620256,0.412985799752617,0.462672351562572,0.721577939747505,0.117426550267024,7.26045724863678e-06,0.00196704016374116,1.01363818860722e-06,3.58062537397785e-08,1.0709437511025e-05,7.98392252421287e-07,2.76301268438139e-05,2.58083487769678e-06,0.00113778018237332,115.1425,76.3942833333333,67.6417,71.89494,50.1576461538462,84.2730039393939,70.83328,31.1779,75.463597826087,100.40344,230.667,0,7.63550715577279,0,2.09298107988943,3.70293450433044,1.68921764669333,2.04860812643874,0,3.30099937143329,15.9589031705621,0,115.1425,58.996825,67.6417,44.569175,37.0419,53.7764,48.605025,31.1779,49.839,67.7455,230.667,115.1425,87.43865,67.6417,94.92775,61.8459,107.9007,82.208225,31.1779,99.6384,103.2122,230.667,2,24,2,280,26,660,350,2,92,10,2
"ZNF676",1,1,1,1,1,0.999999999999465,0.999984279967977,0.954894346634967,0.99994892447603,0.75586781207876,0.999999045768759,0.961262219714503,0.999995066534042,0.0083871272138768,0.999979886775704,0.999994330555458,0.884165467026482,0.999977886819933,0.00253504963267259,0.999999988218316,0.998613307437598,1,1,1,1,0.99997275618427,0.999997928499939,0.999989269575273,0.999993571985412,0.919728938199692,0.999975624278168,0.171117833160188,0.999999998898178,0.999962932890799,1,0.999987998821293,0.999832469357404,0.946205080317675,0.99961023463344,0.876764947428576,0.999999377393902,0.999434163974258,0.999950290112388,0.999752299128918,0.999975472970271,1,1,1,1,0.999979407944082,0.999998601145291,0.999992240177956,1,0.999991261711132,0.999797144774753,1.4145,1.5084,0,1.81168142857143,11.9699153846154,9.01767939393939,10.57658,0.7794,10.7715891304348,15.7929,1.1079,0,0.259398338831238,0,0.340160837596722,7.34339274661283,1.26948131960833,1.43384291104391,0,2.31598606479055,4.9351622368019,0,1.4145,0.628125,0,0,0,0.3659,0.303275,0.7794,0.7878,1.6851,1.1079,1.4145,2.051975,0,1.185,1.9029,3.1966,3.145675,0.7794,5.3569,24.8134,1.1079,2,24,2,280,26,660,350,2,92,10,2
"ZNF699",0.999999999999371,0.999999117470239,0.999997466710308,1,0.999996401764544,0.999957010338872,0.998749923313081,0.309533939621673,0.947550097230396,0.103996609979501,0.999999999991839,1,0.999997739980123,0.887409640097925,0.0141078621262803,0.999999999999562,1,0.999995872269161,0.986640794416492,0.0244010923545421,0.999999920954025,0.999166480322005,0.994845045482931,0.999998024773302,0.982502945926691,0.656141752576698,0.994084560434933,0.992730679587998,0.999999997881544,0.996534451054868,0.99956095746163,0.993635446372789,0.527370184426278,0.537974007346204,0.735577446569747,0.955696537004024,0.99999155346823,0.999014905904323,1,0.971123517797238,0.180036994839948,0.997381647346956,0.995737934033665,0.999973235447863,0.872401427440395,1,0.999999998673862,0.999994860390672,1,0.999611988729944,0.999999994725036,0.999999998579392,0.998165391132454,0.999999999998635,0.999951196213069,31.6854,30.1032666666667,22.8519,32.2768357142857,45.8618230769231,29.7470633333333,30.2032005714286,13.2506,35.1019195652174,23.02988,33.4589,0,3.81140811126332,0,1.41603532344275,8.7368235478265,0.815849531068377,1.18367635463506,0,2.24158174667176,2.89497159628361,0,31.6854,18.72625,22.8519,16.24365,22.6659,15.7424,16.95565,13.2506,21.3999,13.8787,33.4589,31.6854,36.568575,22.8519,40.19845,46.6223,38.9262,37.3257,13.2506,40.1768,30.6189,33.4589,2,24,2,280,26,660,350,2,92,10,2
"ZNF250",1,0.993495773928034,0.931007877247062,0.999999999872159,0.999908963700808,0.964322661017835,0.999990020938178,0.977838233463968,0.685433168398917,0.379653012312182,0.999962866859997,0.726650718185307,0.594899346116106,1.00333075181425e-11,0.999999998634044,0.998871325278008,0.172639757588274,0.404716718758939,0,0.987825771838053,0.124695067345559,0.999923754647666,0.998400234457715,0.999998314003144,0.999718546977426,0.955171675339796,0.926833550155727,0.810757598017182,0.999912986172646,0.715975244437694,0.56408353050591,0.000107566319144659,0.999999356335751,0.999999101771459,0.975260654665131,0.910879793042351,0.999986398889687,0.994959036485309,0.724813687191875,0.873009160863851,0.999999999999775,1,0.999937232796107,0.961118177937958,0.999999999921255,0.148752367553949,0.00674554484808976,0.0051201976928178,0.00178342182716762,0.0344462023129951,0.0280806883739826,0.0656671629296478,0.0235592971411537,0.0378707137291,0.0672585733888857,173.0617,175.130591666667,76.7824,162.618995714286,207.144053846154,210.878466666667,228.354674285714,115.3582,214.900826086957,210.2338,430.9439,0,14.3564764938288,0,4.08125047590348,17.5185348286956,3.56513323010274,5.70300122849422,0,8.92599246720622,45.992809702537,0,173.0617,128.716225,76.7824,116.809925,121.6025,149.5994,157.087525,115.3582,165.3592,150.1927,430.9439,173.0617,206.8025,76.7824,194.08385,271.1187,253.2927,278.25805,115.3582,254.8653,159.9347,430.9439,2,24,2,280,26,660,350,2,92,10,2
"ZNF79",0.999999682832118,0.995343219523137,0.995068713011264,0.999996475962661,0.99999995533116,0.996714584100344,0.999604053386989,0.994187869750382,0.999935523384191,0.988568019867782,0.998842953786639,0.855217766973201,0.999969912711197,0.0036441576716808,0.999999989103538,0.998791147414081,0.858382643442697,0.999972869440402,0.0156232331436551,0.999999980661717,1,0.832031165503678,0.674419055322145,0.999820259596576,0.684340068967473,0.895524080706381,0.901136713901937,0.903982469323675,0.999957037328344,0.999777869355815,0.999197177481123,0.999023078570565,0.999958493900892,0.86664529170842,0.887684915715801,0.783913165580928,0.999999991147654,0.999999999439303,0.993283257374088,0.999998704209813,0.996399166548469,0.968211297765696,0.967581498204968,0.679199285237504,0.999804642252053,0.999980739730789,0.999999309430587,0.999995659453472,0.999999911032933,1,1,0.999999999999696,0.986346823357172,0.999999999796546,0.999996416413658,124.7613,115.183491666667,87.7514,112.917617857143,104.414792307692,102.568889393939,102.425818857143,62.3558,109.224843478261,117.75892,104.8083,0,6.5710938342991,0,2.09022668688431,10.4768844453462,1.42328095544948,1.86207164477042,0,4.40168726797392,14.7043582063641,0,124.7613,86.25915,87.7514,86.54935,67.7966,77.7662,77.68675,62.3558,86.6942,82.1485,104.8083,124.7613,142.067625,87.7514,134.29115,132.0654,119.4196,118.74085,62.3558,118.2796,141.2142,104.8083,2,24,2,280,26,660,350,2,92,10,2
"ZNF681",1,0.999849129049406,0.99852842798366,0.999997697009326,0.968230076722141,0.999987014600232,0.999999999994753,0.999999999386782,0.999282144230887,0.991487930395533,0.999999999997929,0.999987588973352,0.992797625524822,4.06104258454665e-06,0.999301204178234,0.999997204681923,0.859177680308608,0.946887647010459,0,0.66428025320033,0.0128402698878346,1,1,0.999946132289833,0.999999824498924,1,0.999999998341705,0.999980181696194,0.999999999999017,0.999996590134216,0.99358023638371,0.0576987062064208,0.999780361470381,1,0.58783881799181,0.999999998845494,0.856471264997907,0.0206506776092547,0.283343953403144,4.34654079267682e-05,0.0108245393525784,0.00719411784372215,0.0903149181466517,0.808347976201289,0.0125448679907647,0.998084947827861,0.972148681428597,0.886293093563146,0.826174251509016,0.958302096534079,0.984867449940319,0.999061334109898,0.996381285689223,0.985367831340536,0.999993847612255,114.0109,110.04425,31.0786,76.2891685714286,103.537638461538,123.220289090909,152.472802857143,105.2254,122.736108695652,270.30424,224.6842,0,24.9970456534215,0,6.15974304719042,35.1780734149525,4.6875683962409,6.38764676908973,0,15.50577014185,84.5165829526716,0,114.0109,12.98615,31.0786,14.0798,15.0633,60.7761,94.361725,105.2254,49.132,113.7441,224.6842,114.0109,184.785525,31.0786,91.408175,124.3723,150.2037,183.47365,105.2254,132.4921,266.6488,224.6842,2,24,2,280,26,660,350,2,92,10,2
"ZNF766",0.601950200401909,0.999998445535244,0.921242537421308,0.99969863067048,0.000153938123543917,0.999999999956547,1,1.21205884151543e-05,0.999990542689453,0.425205659412531,0.999803372274897,4.98856709181261e-05,0.999999999997358,0.999999707238595,0.47221452174725,0.999713933790186,0.000119190350353904,0.99999999996868,1,0.422993500651466,0.999999850870473,0.999999999995786,0.489345353022274,0.999984315090672,0.998289500551942,0.999999997020037,0.998766720184129,0.998355483192742,0.999979987731617,5.01992980052046e-05,1,0.991933794946866,0.903020386475757,0.99735885669272,0.991997355372024,0.99978506892369,0.13025324579397,0.725471376248834,0.407631032928794,6.85143596546034e-06,2.99899930999992e-07,3.34127462775502e-06,5.86418470149841e-06,0.0880144791202594,2.13508033153342e-06,0.999999689092814,0.277179823525251,0.999522832832247,0.978284604214379,0.999979546285361,0.982194397839522,0.978778727031396,0.999999993267131,0.993987320244809,0.0349474511922099,334.1113,557.777016666667,395.7952,410.904380714286,341.145792307692,407.200172121212,410.405370857143,317.2351,391.731858695652,662.28784,281.8524,0,41.1124982707442,0,9.15186093199727,25.8104677783193,5.27553525631762,7.87636653222261,0,15.4124909799339,131.336965901297,0,334.1113,427.7908,395.7952,306.477825,256.6168,314.3275,315.166375,317.2351,293.4866,397.3941,281.8524,334.1113,637.57285,395.7952,488.471325,454.7494,479.6431,493.102075,317.2351,497.2159,982.0808,281.8524,2,24,2,280,26,660,350,2,92,10,2
"ZNF471",0.999718489194698,0.999999951024064,0.988927433633882,0.999999985490504,0.855993459812678,0.999862555441794,0.999999956831543,0.223631303346932,0.999999999997111,0.691015271152267,0.997878361234326,0.999978866773038,0.962450001291488,4.27684765380576e-09,0.000823939290720999,0.999135824389164,0.999999993726045,0.977332260750222,2.96703683962951e-05,0.00409465953918109,0.996712840051831,0.999999981691735,0.999999556840911,0.999975340153718,0.999999999995639,0.999897607243196,0.999981128293763,0.999996699868421,0.968743355429074,0.829107869208783,0.829178207325554,3.95356666293978e-08,1.62683831193e-05,0.30614208204959,0.117439909583942,0.99771645743319,0.238716952029712,0.00369312172023373,0.0949561803946346,6.47818896637453e-07,1.14871353873447e-07,0.000826393825042571,0.000384705343885683,0.45016644037474,0.0390149606199118,0.999893911559893,0.999999999876144,0.997241637687922,0.99988092324412,0.984211924753173,1,0.999999999999397,0.999999239040797,0.999999342978824,0.795256519326171,30.2709,58.8504083333333,14.6252,40.0834257142857,18.9365461538462,64.9427509090909,61.5307045714286,44.4285,79.7299652173913,138.24376,65.1451,0,11.0542607284442,0,2.54938330860288,4.06690838386428,2.10023986120885,3.05878898411172,0,5.15983794146064,47.1382970631859,0,30.2709,7.979675,14.6252,10.77535,10.0629,24.2494,19.588,44.4285,44.289,45.0764,65.1451,30.2709,94.145825,14.6252,58.642875,19.2113,89.3891,83.144725,44.4285,117.2414,174.1142,65.1451,2,24,2,280,26,660,350,2,92,10,2
"ZNF836",0.999999999876256,1,0.999999999892324,0.999999995985783,0.999999998599844,0.999999996371015,1,0.999999992824844,1,0.999980276995926,0.999996907260629,0.996843832693808,0.999997056917704,0.504479098426544,0.960439605149476,0.999998440156579,0.998936230971922,0.999998521385161,0.840971136655322,0.980482607227338,0.99999986992887,0.997551069339602,0.940032607216466,0.997514930889447,0.903200002122071,0.960867301017319,0.796206494148971,0.814510548772682,0.999737284889784,0.812867571315478,0.999744689469062,0.10555106527846,0.572132310827439,0.787796422010416,0.729815729686192,0.624435404419218,0.917474215844733,0.163429377961468,0.918185122213701,0.0669331628919703,0.0939609100430068,0.217356022661279,0.194524521440302,0.193280156289768,0.682402500099048,0.999999999998302,1,0.999999999998591,1,1,0.999999936025654,0.999999977697614,0.99415985401338,0.999967153673282,0.954957365183116,84.0229,89.2237583333333,84.0951,91.1424371428571,86.2120307692308,98.0405639393939,97.0962302857143,42.8696,106.781441304348,135.34504,88.6328,0,6.84357664500426,0,2.39921995400196,9.46966033731658,1.60368589492574,2.65800982981276,0,4.74232098717412,28.9374193975866,0,84.0229,71.900175,84.0951,61.3353,46.7386,67.7325,62.63795,42.8696,71.9733,53.9231,88.6328,84.0229,109.453025,84.0951,112.062125,110.6989,118.5345,119.302025,42.8696,125.1348,154.3476,88.6328,2,24,2,280,26,660,350,2,92,10,2
"ZNF493",0.999714903760115,0.999999965828498,0.9999997610825,0.99983690044022,0.9999999942343,0.999999960672987,0.999776221991618,1,0.999999868759215,0.999999999803676,1,0.132982520295477,0.99999391721772,7.70605801392321e-13,0.122029341209886,0.998618384501795,2.55873925503192e-06,0.972889767511558,0,1.22977066230323e-06,0,0.897315323846094,0.138695186979654,0.751559167365042,0.126946153221395,0.143287883272623,0.559551254373187,0.963681509445643,0.999999563832002,0.0209324846686271,0.999574800352037,3.01938831714921e-08,0.0182306037242685,0.759088228168111,0.0822221084087755,0.768571011269384,0.999999999601185,0.7791237884034,0.999980348388465,0.683133188023547,0.79194285137006,0.999999987806557,0.920603020932486,0.757518472952575,0.999999552273059,0.989864646461675,0.47023413863707,0.948400450245815,0.46136960260022,0.480822901102829,0.921885053043714,0.999807709513614,0.999997159253757,0.983103205212274,0.974948127287437,119.1032,57.8809583333333,86.8373,63.61117,59.6824461538462,125.783126060606,189.709877714286,296.9695,149.015132608696,135.043,246.1777,0,9.13404186240085,0,3.41035961268311,12.4930778190179,4.58202544202749,7.44008524062119,0,13.9411204764638,23.2790877112485,0,119.1032,20.35015,86.8373,26.9214,14.1723,52.6074,96.5962,296.9695,60.2493,81.9168,246.1777,119.1032,84.295125,86.8373,89.86245,71.7755,151.7324,238.48695,296.9695,218.1818,207.7594,246.1777,2,24,2,280,26,660,350,2,92,10,2
"ZNF167",0.999999999659138,0.995009613063814,0.981516143170782,0.999999970636706,0.999999902081182,0.986489615967852,0.999998948096712,0.999965314699493,0.996157262481236,0.999994863774187,0.988635877790695,0.0486335557058497,0.999999922443769,0,0.28366097025274,0.991994541336456,0.0899189366266405,0.999999679267811,9.75221015053762e-11,0.416210222441739,0.999987662155679,0.999870101301753,0.999708996164009,0.999999725522428,0.999878618371361,0.999989710708031,0.999999999443626,0.999999999972531,0.883206674631011,0.000563874512221951,0.999999999789323,0,0.00668493085582156,0.0826382444623553,0.0550099291838941,0.999886781260152,0.785516883054982,0.0350583138651075,0.999995073276984,0.01034299146527,0.113340040691823,0.759209050147772,0.697334602225212,0.997777082670457,0.999698153547596,0,0,9.90750370633009e-10,0,0,0,0,8.84208262164066e-11,0,0,32.5341,36.6871833333333,64.8995,38.81532,41.9012307692308,57.9801318181818,56.8888554285714,53.7819,68.7423260869565,76.5079,279.6366,0,6.682858071306,0,1.42534973701496,6.18825488439504,1.28091568643784,1.77189308620701,0,3.99227499883562,8.62032483154396,0,32.5341,11.1759,64.8995,21.98685,18.49,35.5839,30.6653,53.7819,46.395,74.0196,279.6366,32.5341,64.26315,64.8995,50.880825,64.2245,74.8287,77.04115,53.7819,80.4635,88.2589,279.6366,2,24,2,280,26,660,350,2,92,10,2
"ZNF565",0.482556513751637,0.998424554194024,0.994900482102573,0.53172596032405,0.999990854653675,0.998062265889972,0.259021214888499,0.998381664226178,0.955258948142692,0.806599620676169,0.39848095731559,0.999999999996047,0.991152838312097,0.757939415292718,0.987841779812204,0.210476807059887,0.98038827360423,0.942088099280515,0.000306719163094993,1,0.0184103373897643,0.368200287442111,0.994762601955576,0.916807070213332,0.980688201459992,0.999838863960425,0.994473923497216,0.999798859301777,0.525028538915078,0.999999211594309,0.997710458104767,0.999999999948297,0.906229826354432,0.995130209775347,0.105739015080147,0.984295722177225,0.964408278907903,0.867038222994101,0.99999999965526,0.891109016875737,0.412113637877372,0.644691490148721,0.19119818396032,0.797373001954637,0.890986954470613,0.975370915024475,0.00407969217618565,0.543506293447001,0.00415855447014213,0.000938202877067251,0.00190773131031452,0.000470464789769642,0.011901391978995,0.00421524330809753,0.108818855549477,122.5037,70.108525,94.1499,73.5320535714286,62.0570615384615,69.3527612121212,61.9009474285714,45.9874,72.9673282608696,89.74514,162.6413,0,5.44093043973263,0,2.2411745863309,5.48058732257236,1.29202435567459,1.40876922849268,0,2.72883401337628,7.82675474259358,0,122.5037,57.834175,94.1499,48.2975,37.7766,48.6535,45.930275,45.9874,52.4345,70.3528,162.6413,122.5037,74.47525,94.1499,90.531025,83.3806,81.988,71.86785,45.9874,84.3011,113.1322,162.6413,2,24,2,280,26,660,350,2,92,10,2
"ZNF34",0.999840963880137,0.999999993420081,0.995378132798768,0.998445894155649,0.999960915887802,0.979635644653985,0.986408686399481,0.979501139455079,0.924002526882797,0.992034903863117,0.909999447331027,0.165126259725085,0.73813915823475,1.51937575854078e-08,0.986741284073158,0.90233936905326,0.151742422093196,0.724870549049156,3.18218128292358e-07,0.980517159842853,0.99999999139952,0.999999998138787,0.999999053077557,0.999996852224898,0.999960296665543,0.998650597394029,0.978965047305059,0.976174340106378,0.830817614840183,0.0660447923929619,0.616865897023783,4.94231764139874e-05,0.852284292490373,0.976746606856429,0.993931170378653,0.945064811330893,0.999496642718365,0.99999998340967,0.99166795939899,1,0.999876768192798,0.918564782837198,0.904137112425006,0.99999049036852,0.745447562585461,0.997023952981164,0.99993938932182,0.982704347564161,0.999995923151925,0.999999999953493,0.999999999702751,0.999999999002939,0.999653019589618,0.999999558316642,0.999996349636961,59.976,86.133775,47.532,92.6256121428571,104.137753846154,116.131379393939,116.976818857143,70.9297,123.333476086957,91.27736,109.6831,0,8.28920645580101,0,2.30969221534049,7.99008508113598,2.0095687498196,3.06482647874581,0,7.45237923096429,6.55188256517333,0,59.976,58.332175,47.532,69.19805,72.3121,82.9858,75.591225,70.9297,87.9504,76.873,109.6831,59.976,94.119425,47.532,110.638125,111.0223,138.6829,140.108725,70.9297,135.7678,113.6668,109.6831,2,24,2,280,26,660,350,2,92,10,2
"ZNF140",0.999221490481578,0.999999395022659,0.962464024184539,0.997692131467563,0.999999980185698,0.930719011632654,0.998844834159049,0.999999999999647,0.954222850775329,0.999999999935495,0.970678865282048,0.922220529526238,0.764275372371152,0.0172913783260598,0.943271353604711,0.958472148381931,0.835799882077259,0.722483863762709,0.00809753553705861,0.866851433582949,0.999712957588158,0.997770219099471,0.999997571314927,0.967831284034068,0.999999472400989,0.999998894404192,1,1,0.989230877539637,0.998540594746938,0.856479876066398,0.98200463343101,0.999425924005686,0.996600158636947,0.961990172732567,0.999999999787067,0.998622908641223,0.999999998971664,0.956323280042583,1,0.999999999984085,0.99968686927401,0.998481929830169,0.99999988594319,0.999999379919,0.994444729833181,0.999961852471521,0.944730330644509,0.999985803354878,0.999978169508591,0.999999999758328,0.999999999998532,0.99999999999751,0.999999880795247,0.999996122527365,306.3866,412.381608333333,239.4881,422.418121428571,416.988207692308,466.948651818182,475.456966857143,469.2274,447.883580434783,425.55172,488.3669,0,23.8639379653185,0,9.5157975119533,46.6299391122217,7.12660249496293,9.11867934689616,0,18.1649918927562,87.3355470978313,0,306.3866,342.647775,239.4881,330.221825,263.3567,350.0545,353.592275,469.2274,311.2957,183.3666,488.3669,306.3866,459.05855,239.4881,500.56965,450.5682,544.1681,582.476975,469.2274,514.1196,673.6156,488.3669,2,24,2,280,26,660,350,2,92,10,2
