"gene","p-adj-T2-T1","p-adj-T3-T1","p-adj-T3-T2","p-adj-T4-T1","p-adj-T4-T2","p-adj-T4-T3","p-adj-T4a-T1","p-adj-T4a-T2","p-adj-T4a-T3","p-adj-T4a-T4","p-adj-T4b-T1","p-adj-T4b-T2","p-adj-T4b-T3","p-adj-T4b-T4","p-adj-T4b-T4a","p-adj-TX-T1","p-adj-TX-T2","p-adj-TX-T3","p-adj-TX-T4","p-adj-TX-T4a","p-adj-TX-T4b","mean-T1","mean-T2","mean-T3","mean-T4","mean-T4a","mean-T4b","mean-TX","SEM-T1","SEM-T2","SEM-T3","SEM-T4","SEM-T4a","SEM-T4b","SEM-TX","Q1-T1","Q1-T2","Q1-T3","Q1-T4","Q1-T4a","Q1-T4b","Q1-TX","Q3-T1","Q3-T2","Q3-T3","Q3-T4","Q3-T4a","Q3-T4b","Q3-TX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF461",0.939961752156535,0.999999938862401,0.530835414335611,0.999818499725438,0.999105599405402,0.998582291173967,0.999820437362586,0.234124861154876,0.999556411860295,0.988834219241823,0.81252476186169,0.573168925509531,0.806464976804641,0.736337637646792,0.848384343532713,0.999867862530292,0.999962109578923,0.999437433853557,0.999999997102064,0.99649140334495,0.765999328016811,51.1788628571429,58.5887364238411,50.5093711111111,54.729536,48.6444571428571,20.1764,55.4747666666667,5.97819061918085,3.02513709777684,3.34992142188873,13.4405987661697,2.3919802588119,7.54809894366345,9.65140941564411,25.49185,33.3197,24.7409,20.148,26.677375,12.89805,31.6761,63.4514,76.44965,71.1207,55.0117,65.221525,25.5475,70.86985,62.161575,52.6485438461538,63.88165,45.38905,49.01465,79.258775,26.984775,71.301325,3.2457810855067,1.64466970269778,0.846962835902305,0.710517809104806,-0.239629428323691,-0.493057283863804,"HNSC"
"ZNF181",0.894978017633491,0.26580453127976,0.601430997985371,0.583560329211975,0.933797511329118,0.999999501100271,0.0497892780486104,0.0624024556248828,0.937120299322673,0.999382854186005,0.33587891170774,0.539453791073586,0.767217639489616,0.828329827828621,0.874863410474278,0.748261781409675,0.194038347014783,0.0350195023038007,0.0936487300431763,0.00853726872084359,0.0859557719119821,129.091311428571,116.973531125828,105.97141037037,104.395224,99.1792902597403,59.9424,156.051833333333,13.1362856980229,4.38291744655707,4.56803818157348,11.4278867107576,3.61273368993609,8.66242889975631,23.5946666992626,93.3235,78.75635,64.6402,71.8507,67.484475,53.5806,95.113025,136.36405,146.91235,138.00345,112.3543,119.17495,68.21485,200.36745,152.786906818182,109.497389807692,121.86305,98.88795,88.38845,190.889625,69.123775,137.81485,14.3688766936964,2.39894973660403,0.71666736429186,0.811467873157614,-0.480624436543747,-0.301394116754515,"HNSC"
"ZNF44",0.999857708207654,0.546045802810199,0.22839317561264,0.973654537532498,0.809946758511178,0.115040741690081,0.977451701204073,0.980096276427438,0.727957890293594,0.524871562601311,0.613943431839626,0.652569027612295,0.905273723363921,0.378488046408653,0.75663429051342,0.999999719965888,0.999999974083241,0.953791186701463,0.986671944735469,0.999659401174998,0.729947482942176,145.373048571429,141.141901986755,123.211482962963,160.507632,134.878821428571,78.9912666666667,142.732658333333,10.497711050299,6.0503872693917,5.30149074109328,12.1556463244682,4.66519758766931,3.32764395998797,21.4845283447586,99.62495,94.45175,87.1345,119.8083,96.77035,76.6197,101.830325,205.2436,168.4303,150.2587,196.5584,169.339125,82.1986,193.7657,169.265152272727,135.732159423077,160.33895,125.2496,142.388225,185.50405,94.154575,169.12865,7.45489993620871,2.85179901988623,0.801890747153788,0.781155171591182,-0.318522403439387,-0.356318935702062,"HNSC"
"ZNF790",0.998189872974289,0.929477994392192,0.124498501074194,0.998783343876786,0.999999308497435,0.70701280323834,0.999635489418717,0.709822325487775,0.924501861874329,0.960416372677552,0.517915211272712,0.36715711446462,0.716725650580082,0.39482232309816,0.567077987492986,0.981434913311841,0.99708644233431,0.673015516745084,0.999595588971064,0.899530565867182,0.324216720419704,56.1889742857143,60.2998708609272,47.7899155555556,61.537556,53.0894246753247,11.2990666666667,67.4559833333333,5.96894500980334,3.00877049152823,3.27958694264456,14.0501478905847,3.27520403952327,5.39417644821195,11.4294159186434,26.1554,32.8781,14.638,16.1218,22.02325,6.57095,47.34175,80.2932,83.37655,68.74045,80.3998,74.731625,15.9118,90.559325,88.1953,54.6138103846154,83.9312,46.37005,71.5972,108.41405,22.919475,78.86545,3.67363711251538,1.78342699741867,0.619237197272591,0.55247690965934,-0.691435958823522,-0.856013925435029,"HNSC"
"ZNF677",0.918319905350238,0.994323977783733,0.991042583152493,0.719116052094185,0.974371607538569,0.86345222884173,0.837854322343764,0.999911609580048,0.944457647347638,0.991478962300821,0.930136319356453,0.98819598411904,0.970969057318028,0.999605166096888,0.992535818089666,0.998089643148997,0.999999927248906,0.999996253869326,0.995861806048682,0.999990507574976,0.990361737849739,13.5890428571429,10.4309145695364,11.7087459259259,7.57922,9.88376883116883,3.80513333333333,10.8651583333333,3.83119137762059,1.11791388761132,1.52797759650655,1.78954835977312,0.904238095948613,2.40537947756921,4.986954013002,4.12655,2.82505,2.44045,2.5038,3.41875,1.4623,3.602,12.7795,12.8395,11.47895,8,12.50185,5.4485,9.91655,38.9059795454545,10.6113476923077,32.1735,5.88655,21.382875,52.0792,2.92635,12.222525,3.43535585455984,0.649044372384212,0.272743362749941,0.18296268668314,-1.87438400610843,-2.45037863887,"HNSC"
"ZNF823",0.999379736465691,0.964823406234145,0.984575090719976,0.99072088748086,0.863202146516465,0.615338870416018,0.848972846024748,0.801555957563372,0.997971238556726,0.402847021050059,0.771867316639992,0.824916993890649,0.897444271371334,0.586512728301413,0.933589378072715,0.957042710306971,0.812472469629335,0.623157991696721,0.999705378825005,0.470563811471568,0.504192549756087,116.144025714286,111.962598675497,107.236314074074,125.631772,103.998796753247,72.7147666666667,132.5122,7.32084084798679,3.88994962835101,4.61061676546835,11.3140631566906,3.8173219131014,10.9066891655738,17.5151296999886,82.4986,73.3849,74.1917,88.6936,69.617825,65.52065,99.0348,147.22485,137.63865,125.16465,137.1591,126.8952,83.41115,161.4667,188.680911363636,109.697425961538,175.47055,100.9221,110.455475,235.806475,73.3259,135.2695,15.6673237085186,2.18828233150462,0.581391223779513,0.575151214833486,-0.78241880102817,-0.797986785422166,"HNSC"
"ZNF311",0.999991771432968,0.996841235819136,0.996216475725941,0.984120617953559,0.985565933576678,0.999368231500006,0.574062834611471,0.150762133909061,0.524109831444743,0.998047093542452,0.997146570926292,0.998272892312032,0.999625424513294,0.99998685231308,0.999999999621794,0.865032150274193,0.713115487763715,0.556628644015049,0.539775340523931,0.154386319592495,0.891602645236209,46.0740771428571,44.7151304635762,42.2441992592593,38.937396,34.9430779220779,34.1477,60.4110166666667,5.08336763375098,2.9230486366662,3.20636474632778,7.2928753897565,2.2416539350222,16.2305549926674,10.8809985334864,25.04665,19.00615,18.04975,17.9473,15.69965,24.52375,32.808275,63.10775,60.4899,58.0995,57.3664,46.678575,50.27815,94.85495,27.7504818181818,41.3555626923077,27.10285,33.84735,16.335325,36.5489,18.086175,56.958625,2.08953435756656,1.48383934893991,1.49026467227722,1.24884836834503,0.575568577313022,0.320598319606688,"HNSC"
"ZNF347",0.999996178486682,0.999504327388326,0.955991434332402,0.951607904718979,0.807568368248673,0.980745664125837,0.999530884002425,0.95200873332394,0.999999999998919,0.978713344616012,0.962484152858795,0.942054198973901,0.979729284592011,0.998706907028463,0.97920410362081,0.999973542574022,0.999997678130668,0.997772179670004,0.953365312158178,0.997842343063231,0.947266803175766,42.0464142857143,43.6390331125828,38.3642518518519,30.151576,38.4458863636364,16.1242,45.9809333333333,7.38718025653384,3.62971759238164,3.93073744883779,6.51139455796601,3.58466789347536,3.69488309467747,20.5808298390293,10.3699,12.38235,8.79275,6.1728,9.62635,12.8652,9.544925,57.18845,53.04365,56.32625,51.3158,48.241725,19.26145,35.496725,72.8843340909091,39.6262911538462,67.5825,22.2054,55.1834,96.75365,9.656125,52.71435,4.5377725271771,1.96027956338142,0.543687359541764,0.328567306625236,-0.879150808297058,-1.60573915968814,"HNSC"
"ZNF273",0.999527735292337,0.99999869953161,0.99954272156721,0.999997841154942,0.997351882496043,0.999868405491445,0.999992837421743,0.943368416973896,0.99717544100052,0.999999999972698,0.992591199622441,0.997244251712974,0.994145604923405,0.988290508522348,0.985938783895502,0.87391969874761,0.641668438622781,0.752257705854152,0.938518555660401,0.86788365000038,0.85188288105043,120.803642857143,114.500496688742,118.458008148148,124.329068,123.887328571429,87.7698,153.624733333333,8.83335230451148,6.15426580893938,7.62806399364442,13.6884261470725,6.30507257946068,5.11556152766569,24.0210168300195,81.22285,64.5486,67.31325,71.8348,73.3646,82.6655,91.228825,159.03695,140.53795,137.4248,176.9737,150.805625,90.61575,190.1386,138.755404545455,119.884171346154,107.72505,101.4595,85.950875,158.769,69.986675,144.577375,15.8993981792941,3.42244243909898,0.8639964096453,0.941837576311174,-0.210902777634826,-0.0864498121773535,"HNSC"
"ZNF84",0.71586206861712,0.151578913754916,0.684286072436796,0.52448220851771,0.975180715568786,1,0.124281114279824,0.59130419487798,0.999999972144994,0.999999999665378,0.202618091269381,0.432888374379456,0.651610452493508,0.700595829674521,0.66119160063998,0.986200441821082,0.999999952870789,0.991482752910899,0.996186982882224,0.988930857321015,0.531919377288882,427.170782857143,369.290750331126,331.570801481481,331.326708,329.622464935065,139.856533333333,374.701825,57.618441561722,15.7195121781736,17.2251202654628,24.0374673825225,14.2455982528583,48.5938355068601,32.4373777291095,222.7974,234.3513,197.0557,232.1062,206.532775,92.3663,311.34855,490.84565,462.22865,420.99375,400.319,403.703175,172.51955,409.6593,307.556063636364,348.186589230769,312.58395,299.6872,240.28845,371.427575,210.91195,430.481225,15.3954933155129,8.7700081023151,1.13210770457267,0.958741483687822,0.179011217411194,-0.060786237391389,"HNSC"
"ZNF667",0.904335202341249,0.268170114666277,0.579223230945519,0.486223945630108,0.862439997558269,0.999926126780443,0.0897876406892627,0.138798121274506,0.990747627719774,0.999999968978588,0.927213310960485,0.988441393167381,0.999664324546846,0.99996475669042,0.999976385908573,0.963063633811293,0.999891866992012,0.999829228445174,0.998836026037077,0.99511612482343,0.998358291259705,40.0807571428571,29.8605503311258,20.1996185185185,17.048944,16.2033558441558,9.2515,25.2292583333333,14.8703384739031,4.38379957084847,3.70044476036969,6.5654776836802,1.95481510429011,4.18826874774451,16.3072583918312,3.8585,3.6978,3.2178,2.7936,4.161325,5.38645,2.497,22.79125,21.2353,13.9599,13.838,16.741275,12.58125,13.2946,34.2656340909091,22.9417934615385,28.12005,8.10845,11.576225,44.2262,3.67325,17.076925,4.04297203740416,2.04220530661474,0.669527766527603,0.288351194254633,-0.578784206924016,-1.79410109731748,"HNSC"
"ZNF649",0.992386087508182,0.993177748424124,0.287966932292012,0.999971256415113,0.999952059212802,0.969422734583241,0.99999991497535,0.956351919715245,0.866628189016589,0.999985813177355,0.794913602484744,0.627176914296297,0.881448082181907,0.742060319523101,0.750825019447554,0.999904906107703,0.984694503563561,0.999999987052048,0.998751626355575,0.999546114718636,0.912692868035106,110.935388571429,122.139095364238,99.835797037037,116.834424,112.523244155844,38.7623666666667,101.701458333333,18.3753549501073,6.35902344523188,6.82168007269576,18.3994044831432,7.25925296394263,8.36332690108694,21.1032529993438,51.41025,69.3398,41.9606,62.6959,58.095375,30.78425,49.041625,128.37005,164.84435,135.4876,126.1574,143.1937,44.92425,117.338025,189.517940909091,111.389144038462,180.94075,93.53685,155.5335,221.529075,54.3348,147.385125,9.48852276335251,3.71386555858131,0.587749864229969,0.516947398526866,-0.76672579427112,-0.951910606891159,"HNSC"
"ZNF248",0.930743691619647,0.724903709504323,0.990899918200283,0.935782766932297,0.9998443817586,0.999999999296667,0.402168746087937,0.733444933766389,0.989643050668054,0.999349516526072,0.782031265850511,0.918475402515661,0.957792857429608,0.963302321074306,0.98148436874785,0.0227676744979705,0.000450956296722427,0.000139782129292665,0.00234911533426285,3.21505693604562e-05,0.0435372535703109,189.113391428571,166.908367549669,157.563159259259,158.623248,148.032125324675,95.3677333333333,306.103083333333,19.1814107705379,6.61402141246311,7.73326057402963,12.3152261279444,5.80552972401955,20.4192436557065,139.915317239218,117.2638,113.01525,100.6326,105.2062,98.306675,75.6591,120.31665,235.0947,206.41995,191.40125,212.1077,185.152275,109.8466,215.0313,173.319309090909,162.511626730769,157.71735,138.4833,143.4404,197.194775,104.183325,198.7825,8.84540964111088,4.83859065290257,0.937642941130864,0.878047342286692,-0.0928894526677893,-0.187629366241878,"HNSC"
"ZNF544",0.999811702722694,0.907012758270301,0.858073844992155,0.999988543736402,0.999999999527194,0.989895858382049,0.721512866372881,0.47010617383733,0.997610666495775,0.939281992154078,0.997813999237462,0.992810699620903,0.962918715423396,0.995069030247018,0.935916712851104,0.999948350106243,0.997924285301855,0.939644016218971,0.999383542477966,0.857324168271863,0.999795718524148,556.933357142857,544.061489403973,515.44389037037,545.764332,502.835158441558,620.253533333333,575.340125,36.1915966032205,15.2267572137299,17.0879918286242,34.6242318376532,14.2877283269912,146.547737667712,35.6316680999057,426.93295,430.8374,369.79305,419.2738,375.773375,529.3661,492.331625,693.60075,629.6468,647.3027,651.5872,606.382125,765.2552,662.473525,459.654947727273,527.517832884615,474.38355,516.2471,355.47875,543.7724,395.04745,647.8285,17.1654236583244,8.22602551070319,1.14763875705654,1.08824831721083,0.198668595482292,0.12200778924737,"HNSC"
"ZNF251",0.977812414214776,0.99747926796938,0.999407073028802,0.883882409620883,0.990180228053381,0.959468603454575,0.999794455925799,0.984292942120462,0.999884773133839,0.9062418889382,0.651698148458062,0.789901596933059,0.738456026362153,0.929143368991782,0.694907927790588,0.999999658911625,0.9936522528222,0.998827066554419,0.945932844127996,0.999789832667799,0.68226318838012,271.560665714286,248.211102649007,255.824082222222,225.231024,261.53874025974,128.5762,277.640633333333,31.9505933911204,11.0564506101801,12.5743172267294,21.2442034604739,11.7873079206244,48.266262938033,36.5640620290075,147.0844,148.7126,149.44895,124.7689,159.505625,81.40745,182.756525,299.606,320.72015,329.959,299.3452,342.880725,161.02375,390.15895,152.937109090909,254.858623461538,148.6479,226.0147,125.250125,186.7935,150.9099,326.482075,6.42307814344867,6.3115397720772,1.66642762490067,1.52047018491348,0.736758660703909,0.604517526661902,"HNSC"
"ZNF607",0.99900504974606,0.999958136991084,0.999914088849049,0.999997055632935,0.99999386430834,0.9999999999492,0.997525202403811,0.592368755652334,0.820219539323098,0.991545958028075,0.910953097815144,0.829370434356471,0.860769761758095,0.889069787194738,0.952544712344415,1,0.99994095053509,0.999997745277856,0.999999582616566,0.999817849106484,0.934584597662444,100.801591428571,108.139952980132,105.104031111111,104.598292,92.1928448051948,45.1376333333333,100.927766666667,11.9524663054759,5.8172490092686,8.83201224268377,14.8439302525307,5.51661000218961,23.3718604156318,22.9901989402808,43.41705,40.62255,32.497,53.1201,33.770675,22.0869,27.477425,136.87185,154.17365,141.1344,135.2888,129.59835,60.00675,171.167975,130.710120454545,101.373631538462,132.3824,87.01855,99.16025,156.273075,36.37945,143.531425,6.78629844251904,3.50789917611311,0.775560692515116,0.657327182465343,-0.366688409223165,-0.605316448804924,"HNSC"
"ZNF334",0.977092477635738,0.999328846562212,0.995203619695044,0.880834499211315,0.989865658303045,0.931802002871617,0.884964418343735,0.997390660455766,0.889930531460498,0.999477717351401,0.999999999275057,0.999986753161721,0.99999990670075,0.999042802031958,0.999861921603633,0.999961101328067,0.999987178880277,0.999999999985493,0.994871402797659,0.999349207303587,0.999999899519118,17.8865514285714,24.2988370860927,21.2861651851852,30.6074,26.9078772727273,18.9548666666667,21.5649833333333,5.16042894490871,3.44620928550332,2.90634314909494,11.3377657274527,3.24044859476154,12.752508103158,8.18588945510425,3.45405,3.8843,2.85575,4.0509,3.614075,6.29565,6.005675,14.608,22.1575,24.93875,17.0923,30.93375,26.6179,22.461075,41.0811022727273,24.0813651923077,25.27225,8.5936,12.635675,59.160275,3.64245,25.60215,6.19540505770297,1.71732533036321,0.586190824005585,0.340040954010822,-0.770557710048666,-1.5562195820827,"HNSC"
"ZNF485",0.978945436928053,0.999384051040789,0.995664387228959,0.956262515134546,0.453912140958515,0.695144011181966,0.955487988656053,0.999989202164845,0.978724523824638,0.37627077988067,0.999999907980389,0.999766601734489,0.999979775664719,0.999906188081239,0.999557553411335,0.269604831863389,0.0389901237570316,0.0809360887523808,0.797479435172823,0.0299449161429721,0.935770631651655,51.2165228571429,47.1046867549669,49.0329955555556,57.86684,46.4435155844156,52.7793333333333,70.5628166666667,4.84303418680613,1.70444778606536,2.4368572890627,7.12055588590292,1.96852921756296,20.848667971866,8.44502333955216,36.0463,30.907,31.50225,26.0417,29.674,32.77185,64.43445,64.15945,60.65745,60.82355,73.4717,58.093225,67.86005,86.455875,49.7849545454545,48.7403796153846,47.81925,43.2607,36.335225,65.1041,31.207625,61.2366,2.64358248759628,1.13000200305829,0.979018260845931,0.904671235956231,-0.0305923253687389,-0.144534493220011,"HNSC"
"ZNF192",0.967492883913275,0.999996202677786,0.564822049766165,0.270425278903324,0.00795676721631122,0.146449606629106,0.999976520453299,0.926357075759833,0.991950680273192,0.0505766772410823,0.999998573681221,0.999244662017661,0.999999893743582,0.984225387389957,0.999980930802019,0.803737243916493,0.330979277178708,0.784290866223455,0.999857732187163,0.603740337284815,0.997488564289476,212.459628571429,237.872635099338,207.253011111111,126.676424,219.445996753247,198.448133333333,144.473766666667,28.366740392183,13.4201120552038,12.1155841876662,14.4254665119148,10.6418247133865,78.1562592987564,42.490435850702,93.379,134.7335,109.3169,74.6344,125.2407,125.26145,75.01845,290.9349,287.14225,277.03025,190.8934,300.120375,258.7919,180.81355,196.684818181818,213.8641575,188.6463,197.6438,125.69285,261.61525,112.524625,282.582675,14.7942816675086,6.43477064672488,1.0873445112693,1.04769507803758,0.120809112355522,0.0672188949167574,"HNSC"
"ZNF442",0.892830272721838,0.256951041564697,0.588376199782533,0.914427879265818,0.999874603242178,0.996514519719295,0.904805328939736,0.999999997190036,0.545635520582406,0.999793204631616,0.926882080593405,0.989135046079889,0.999692687434348,0.996894132818875,0.9882480565422,0.983388665533699,0.999998747456608,0.998422232101734,0.999999983702274,0.999997282965573,0.996615013268207,15.0662771428571,13.0263947019868,11.162337037037,12.361476,13.0848935064935,9.06573333333333,12.6019916666667,1.77507992072927,0.754858788181721,0.697357113489476,1.78746294696589,0.74769034889233,5.85605255962676,2.36287766824045,9.3858,6.5955,4.95995,6.3853,6.62585,3.22095,5.87105,17.82215,18.06995,15.1315,15.7116,18.012725,12.3026,19.75375,21.0600772727273,12.6261444230769,21.8783,10.6994,16.238025,25.842575,6.3451,17.362225,1.06896142868363,0.395083712644893,0.599529824110747,0.489041653144897,-0.738096571395576,-1.03197074581135,"HNSC"
"ZNF813",0.999538184353868,0.99997399263526,0.930046854790623,0.992398773062453,0.885040930451448,0.996225249360705,0.999999521339817,0.999082933522485,0.995766901311914,0.9602943842805,0.954762984379571,0.906906226310102,0.965546373839846,0.993678824563454,0.936393169255399,0.999999999994422,0.999982306896802,0.99999644757901,0.998163451612377,0.999999995607022,0.96609839214126,44.58946,48.954942384106,41.8899777777778,34.544164,45.9513941558442,11.8921333333333,44.9554916666667,7.28526484916234,4.3501184207751,4.73081989176112,8.19669398821029,4.81913262319616,3.70892674607868,14.6287505780023,9.13785,9.1388,7.1564,5.5453,10.0125,8.40395,7.35135,73.6797,70.3007,56.7398,53.1469,54.58945,14.7278,54.82505,65.4485795454545,44.5930263461538,65.8122,22.15565,48.65645,82.425275,8.408775,61.85605,4.233664689608,2.37901619290865,0.681344448662689,0.336649587766402,-0.553543768389261,-1.57068039666403,"HNSC"
"ZNF26",0.996028691517242,0.99999926812449,0.988551504090612,0.59787932618605,0.117153042294585,0.296063025158604,0.999999993113979,0.918851523119177,0.999887542847824,0.390160274693729,0.888530134348696,0.941375213782268,0.892169099574935,0.457418026585747,0.863524075967654,0.997728337424343,0.949409941993001,0.991566313443682,0.989224073961668,0.997119786493368,0.788628184714115,172.805754285714,163.398754966887,170.6245,209.154444,173.793428571429,114.1041,187.974575,15.5439770190892,5.77476669886638,7.02459303363375,22.3378178758841,6.57543970772727,34.8841899163981,12.0679276283293,104.7116,108.26755,112.31185,127.3911,114.412275,80.43545,153.46185,205.28525,196.18205,215.13205,270.9704,209.038575,138.8439,213.558925,127.348479545455,171.687534230769,123.9366,159.90575,106.541575,143.28205,112.634975,209.160825,4.3501679476565,3.53837698995578,1.34817105664374,1.29022217811365,0.431003558029432,0.367619521201129,"HNSC"
"ZNF69",0.966046538314397,0.99999929134479,0.870039334991956,0.999998651554523,0.952091649051868,0.99992139971126,0.999999990702151,0.649070120240674,0.999879195439436,0.999999536089206,0.992703480734747,0.948866142498466,0.988054959460824,0.996201512008952,0.992695593983101,0.958334857948948,0.998787209314412,0.95438570302464,0.941679430348182,0.916717931066722,0.909430680506834,11.3560285714286,13.897178807947,11.7454955555556,10.757184,11.1696142857143,5.30126666666667,16.081375,2.14092185740288,1.43795387443197,1.31536768921916,2.1671993640386,0.864433132114224,2.30326645247811,3.55150091090661,5.25995,5.01585,4.5658,4.9261,4.18235,2.9989,10.018025,13.5367,14.84595,13.63145,10.581,14.756425,6.5082,18.557075,18.5209954545455,12.1892928846154,11.9651,7.86565,6.582225,29.7208,4.614025,14.469425,2.42949866192981,0.629305389598514,0.658133787383651,0.657382721414781,-0.603547205797166,-0.605194557630692,"HNSC"
"ZNF583",0.726453292677409,0.986781457733939,0.90359942755735,0.99999999446626,0.798415332990106,0.988817684204131,0.999791216692046,0.482123021366812,0.994394313862932,0.99968200329838,0.995405899039668,0.910876375190052,0.970308552212482,0.996689876416911,0.986734076239589,0.955398156465917,0.999999008982498,0.9964443967914,0.955385934047816,0.975969739652812,0.924406887564409,18.4095342857143,24.386742384106,21.4907903703704,18.064476,19.8593980519481,10.3833,25.32695,2.83939506269372,1.90453107155136,1.83335434954813,3.62451159226674,1.46953102305595,4.66725996740414,8.15143894128887,7.4796,7.06725,6.0716,4.4092,7.501575,5.90485,9.66515,24.14165,34.05515,32.306,28.8,26.017675,13.76055,26.36825,34.2798181818182,21.4584175,27.6415,14.43965,19.3169,43.041625,7.0486,28.66815,2.97458274622088,0.91161256752348,0.625978159691098,0.522390246549572,-0.675815772322134,-0.936800134040392,"HNSC"
"ZNF568",0.998375334560562,0.999998837798758,0.931068642187826,0.906769649439847,0.963789586334834,0.72275963336569,0.999804990800132,0.761545359843722,0.999886594357334,0.593145628784035,0.98147528935789,0.94692507095543,0.984152552764134,0.842861760850536,0.989919757450368,0.999947293366605,0.994582215642748,0.999987931161744,0.912423646710855,0.999999921634281,0.996043842517989,34.5701028571429,38.9198178807947,33.2908540740741,47.879468,31.5683954545455,12.7249,30.2808166666667,6.5724131622054,3.22323387042615,3.43074093403962,22.6495695069897,2.50004013411811,2.93245924779868,9.35791434201013,10.5589,13.26155,8.9646,5.5871,10.3006,10.1248,10.4598,38.4173,55.3483,40.55445,34.9253,39.704325,15.1993,34.58845,74.9635386363636,34.9523859615385,70.5625,20.95795,48.612475,96.908775,9.949125,44.220275,5.31091907081202,1.90660613414748,0.466258485089491,0.297012577502214,-1.10079811475242,-1.75140406919511,"HNSC"
"ZNF480",0.999352932878317,0.999997345777825,0.953765827925881,0.886354958395646,0.499781707962844,0.84610352993421,0.999999997265405,0.981454743355707,0.999995174430584,0.783961721730227,0.53309913496731,0.399217989232134,0.534420850733268,0.864505617496354,0.505926596652001,0.802515360638018,0.862229959005,0.639729693131194,0.275057248507678,0.684820246715595,0.19074298265392,323.213902857143,334.435670860927,318.757953333333,280.961252,321.820172727273,178.154633333333,385.104533333333,19.1151603475675,10.7349910611788,12.7103527086426,22.6666352646484,10.3409574073115,10.584786009856,26.4466724547902,232.47955,244.34565,230.1276,197.5506,225.070625,167.61695,305.2543,388.55895,388.00675,395.3688,343.2106,383.296875,184.2873,447.851975,312.701188636364,323.178471538462,307.83145,296.73055,272.322375,354.48275,231.559425,389.508425,10.164602558761,5.80916576345048,1.03350573417321,0.963938382514197,0.0475463932532583,-0.0529871663598728,"HNSC"
"ZNF587",0.999990697714616,0.842577287840442,0.176061719196431,0.952262112862156,0.79521090153296,0.999999995211852,0.999987197720032,0.99999999999575,0.16476005297589,0.788539361836926,0.938233673180186,0.905706444257973,0.994249613817441,0.996306791150732,0.904286399393013,0.989714148959,0.960811310140779,1,0.999999999494195,0.9592085250466,0.996620118251594,425.182317142857,433.038286092715,377.374292592593,374.805444,433.457448701299,302.941966666667,377.6536,32.9524464200076,17.4656854126547,14.0088473640549,28.2568071015322,15.5623859821626,66.5978354805003,65.3476527062211,282.61855,287.34825,270.09405,279.504,298.5512,248.3085,254.66365,509.0648,529.19155,469.32655,462.8634,545.150425,363.24115,502.93165,356.543515909091,413.247102884615,344.98625,377.58375,283.26895,426.806475,280.585675,509.641675,18.3720645013235,8.38104121236771,1.15903693222676,1.0944892731232,0.212926537950495,0.130257815014251,"HNSC"
"ZNF808",0.858906706220704,0.967388838482465,0.00830881940045747,0.972486075790626,0.293120282092284,0.999967302528997,0.999981112102643,0.616214181748127,0.487345183792003,0.848305680469092,0.98516264461138,0.879699668833579,0.998575316731455,0.999683004643252,0.97211072368186,0.999918712131216,0.999366709338588,0.966242698492109,0.959686516493952,0.999994798106744,0.971350766025828,112.45856,130.784071523179,99.0247311111111,94.535756,115.977042207792,75.9697333333333,120.508891666667,10.1357405111747,6.8177590046734,6.11847997935512,13.9276733341587,6.17876358772341,30.6798224403996,21.9555731523928,65.5639,66.64285,34.0517,24.245,51.724725,46.3415,83.25005,167.01265,173.64535,148.9525,130.2584,165.936875,97.68055,163.916975,172.887706818182,114.456854230769,165.5507,107.65095,133.885275,207.541975,53.110425,162.26015,8.4397232650883,3.35832339295804,0.662030032887985,0.650259708959249,-0.595031428737416,-0.620912059830527,"HNSC"
"ZNF43",0.986579146100041,0.529753708597756,0.624548538209247,0.813407251599866,0.955762672599792,0.999999993482431,0.950298468007697,0.999765549134638,0.839032139454635,0.985762240923635,0.941478628549788,0.981381947064597,0.998976905808316,0.999410770912974,0.988562526418065,0.964142690018458,0.997606507852868,0.999999930515538,0.999999702026056,0.999546953925573,0.998998479964541,74.61756,63.7607,48.9743562962963,47.926972,60.5473824675325,27.8212666666667,51.125275,15.6537692303766,5.6771089358235,4.99336472224353,9.87661601901434,7.20177410105228,8.77056361897253,13.8195170205211,25.55345,21.56265,14.9509,13.8543,18.7127,19.3256,23.310425,94.56635,75.7213,61.54085,50.9908,66.7803,33.95585,49.033475,146.109545454545,58.2710305769231,116.951,35.4361,76.3321,191.2862,19.030775,67.95415,14.6956200163883,3.23000398069313,0.398817410564398,0.302999546818753,-1.32619970223592,-1.72261245895424,"HNSC"
