"gene","p-adj-N1-N0","p-adj-N2-N0","p-adj-N2-N1","p-adj-N2a-N0","p-adj-N2a-N1","p-adj-N2a-N2","p-adj-N2b-N0","p-adj-N2b-N1","p-adj-N2b-N2","p-adj-N2b-N2a","p-adj-N2c-N0","p-adj-N2c-N1","p-adj-N2c-N2","p-adj-N2c-N2a","p-adj-N2c-N2b","p-adj-N3-N0","p-adj-N3-N1","p-adj-N3-N2","p-adj-N3-N2a","p-adj-N3-N2b","p-adj-N3-N2c","p-adj-NX-N0","p-adj-NX-N1","p-adj-NX-N2","p-adj-NX-N2a","p-adj-NX-N2b","p-adj-NX-N2c","p-adj-NX-N3","mean-N0","mean-N1","mean-N2","mean-N2a","mean-N2b","mean-N2c","mean-N3","mean-NX","SEM-N0","SEM-N1","SEM-N2","SEM-N2a","SEM-N2b","SEM-N2c","SEM-N3","SEM-NX","Q1-N0","Q1-N1","Q1-N2","Q1-N2a","Q1-N2b","Q1-N2c","Q1-N3","Q1-NX","Q3-N0","Q3-N1","Q3-N2","Q3-N2a","Q3-N2b","Q3-N2c","Q3-N3","Q3-NX","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF440",0.861805135418875,0.999999964663897,0.999182242274874,0.894099016252799,0.560457339963943,0.958689125978584,0.98692574614552,0.999923421957586,0.999981607413361,0.71637106780827,0.934337710958361,0.484378948675067,0.991917532825689,0.999661341506681,0.717584820445398,0.969761225271521,0.807732199782174,0.981822232651077,0.999999999999679,0.891243411720534,0.999879244494973,0.999999583962024,0.989646635163546,0.999998036910502,0.989865753483746,0.998697400562256,0.999507647233994,0.99557306013235,341.243941803279,307.818681927711,335.311226315789,405.3406875,319.650596296296,377.817991111111,407.411088888889,349.912994444444,10.9007157047622,15.4266184778962,33.4596758255216,80.0936515576707,21.9618896898497,40.5761427163245,100.938131688235,38.6294126384114,227.639525,200.55625,227.3344,217.001025,204.6011,216.7663,209.8424,236.26145,426.347725,377.01265,403.8771,517.26175,400.6321,471.903,487.5865,431.820825,352.380188636364,338.708993653846,319.33585,310.5195,223.022875,446.669525,222.3632,416.27675,28.2923529861412,8.28083509316512,0.961203281502794,0.972391605890789,-0.0570865211181621,-0.0403906554409198,"HNSC"
"ZNF562",0.988410490170215,0.999931505336741,0.992859354966035,0.99998465565904,0.999999991715546,0.999576142403787,0.95137099867009,0.999998965150727,0.982690981919739,0.999998348091834,0.999924357579433,0.981018300195467,0.999999992276672,0.999645852565031,0.9514218846602,0.999982567881529,1,0.999650834187268,0.999999999697822,0.999999995090854,0.999751459746666,0.922025666875687,0.996017395462865,0.931742654832381,0.998316039456064,0.998850904409546,0.894329085848814,0.999776058850669,623.056812295082,595.869226506024,646.072836842105,603.03344375,587.671819753086,638.965688888889,596.225822222222,549.181594444444,15.9452653820434,24.1905576948718,54.3679819106718,68.9483314866786,27.1449432737494,40.6191254908785,89.0697090217541,48.5532552642887,434.93055,438.35995,494.0228,378.219725,441.2673,476.7512,423.0538,431.15005,754.532325,757.63015,811.58575,816.747775,695.4713,738.2339,623.9316,639.378075,651.416606818182,611.601001153846,598.0208,585.03625,469.921525,810.3324,435.025275,747.805275,37.1597329765316,10.7167536962691,0.938878430105101,0.97828746090437,-0.0909897310860609,-0.0316696445517855,"HNSC"
"ZNF561",0.917163051542794,0.690090210478549,0.979057662595938,0.999999217936091,0.999939634192544,0.969067683497169,0.389288323714974,0.995582164527701,0.99962708121036,0.992524952865503,0.999997198665883,0.962205436186359,0.736450336600267,0.999983419164812,0.691962837593911,0.989546356854367,0.999948992219702,0.999993413722858,0.999186148582655,0.999999999977806,0.985441867902306,0.998159299015231,1,0.995459250146036,0.999987719356004,0.999838153931184,0.996677531718504,0.999981473694446,690.940412295082,651.064714457831,589.332536842105,677.60743125,621.83734691358,701.018135555556,617.784855555556,651.156427777778,16.2235304043659,25.53295880064,54.4166644242697,67.3150457842906,25.3546396045609,48.8105365349382,96.2359290003379,35.8545029732475,513.537675,495.5452,466.1056,499.5295,470.3799,505.1295,461.5014,552.89555,828.71335,754.502,679.5173,932.76645,767.5137,799.6769,615.2927,737.89345,1032.54255909091,668.485118461538,1040.7771,622.47755,889.189325,1187.5052,501.394425,795.04085,45.8742633306672,11.0301456670662,0.647416527847626,0.59808920661302,-0.627233898417446,-0.741567412571139,"HNSC"
"ZNF584",0.690959466059723,0.999973973171764,0.941026989494129,0.0200481208090628,0.258667107449022,0.102065503743914,0.000407390505786975,0.350058151967492,0.191336519429964,0.95547039397501,0.252327921737053,0.983616052470202,0.680847708429455,0.728984502911754,0.982828241586504,0.999094713226448,0.999999999942981,0.997301729759657,0.752108527346991,0.969292770376145,0.999563025135652,0.52309425359321,0.975007926458478,0.69464261742061,0.950091252133225,0.999979933930035,0.999985261273564,0.99750755781115,213.030994672131,231.086408433735,206.210126315789,285.3421875,259.973760493827,245.440413333333,229.542977777778,252.790088888889,4.5864850880126,8.36742021595824,14.1846636251951,36.4325599880929,10.4621824845168,15.3786706913296,12.6649480141581,29.4311756896508,161.30835,174.41605,158.7446,184.997125,202.2527,180.3326,204.5236,163.509175,251.9442,273.8253,257.29585,334.701975,304.8449,287.0159,229.9881,276.587675,251.075631818182,229.811277115385,233.11265,216.46225,208.908475,297.6806,171.45715,268.290525,9.62150170582197,3.75977749791693,0.915306975237661,0.928573588777786,-0.12767241992817,-0.106911847669186,"HNSC"
"ZNF274",0.999981280633429,0.999998053312261,0.999999999900426,0.999953475409018,0.999999348237041,0.999999983094232,0.0962478344488699,0.457600450623113,0.934159115808452,0.979227229968036,0.999992435378746,0.999763638338372,0.999952482719225,0.999707527651232,0.363921680302219,0.99999998526652,1,0.999999999990673,0.999999956097766,0.984955505885857,0.999998032493228,0.998828583555159,0.999912877057537,0.9999935633826,0.999999913060037,0.992309810286516,0.997126123227709,0.999995486106959,392.702430327869,400.279320481928,402.925994736842,410.28735625,458.58587037037,384.225,399.9226,419.714644444444,11.6984149431493,19.9516177111532,44.2863925170759,44.851571635596,23.4799068513772,19.1069304360179,63.0789522253241,38.8888306246951,272.083025,271.59465,255.1306,243.051125,323.1675,292.255,261.0514,298.51975,476.563325,526.2291,540.0721,573.54375,580.7904,452.8,536.333,495.139625,425.624479545455,407.469655192308,416.4877,383.49885,361.516925,478.21465,283.803625,502.602075,15.0697046677725,8.09084698218913,0.95734544128539,0.920792738897211,-0.0628885050714132,-0.119051638044379,"HNSC"
"ZIK1",0.749183773105035,0.999999999998226,0.991330096315307,0.988129195922996,0.999999998725033,0.997286054896132,0.561273213208108,0.999997330762541,0.977281496542343,0.999999999879536,0.981238183637519,0.999994814739343,0.998997552701036,0.999997079586745,0.99975866062563,0.739529979085692,0.976502468984778,0.867981993735007,0.994275945576426,0.988194878415856,0.960150317633299,0.999999735257164,0.981084641041002,0.999999991550806,0.993970720343977,0.958203777900738,0.996854686918456,0.833212447431199,24.9117606557377,32.3772337349398,24.6309473684211,33.19624375,33.7818851851852,30.5442111111111,45.0508666666667,23.3376166666667,1.86196386746328,4.22995326258951,4.85672370846566,13.0210894447046,5.74195882173553,5.36677105914581,19.2742991360545,5.28128028470104,10.8154,11.8467,13.01035,9.407225,9.1335,9.6126,8.6632,12.76915,27.5438,34.8231,27.85385,27.867175,31.8901,30.4017,62.5697,21.61845,45.515875,28.4928840384615,32.43695,18.1238,23.2137,58.228525,10.80295,29.97495,5.23135866107402,1.60221745900127,0.625998819938352,0.558739338932914,-0.675768157331213,-0.839752695777715,"HNSC"
"ZNF540",0.999999999975115,0.998402618202796,0.999194208172741,0.0825175372617064,0.116726953640324,0.150425973755766,0.656610182633178,0.822203736405926,0.822958946382982,0.564045410747501,0.999999879539409,0.999999992428806,0.999809413395896,0.149115386309341,0.882522123503347,0.999596469155867,0.999596254705694,0.992923745005062,0.876810393474188,0.999999940377182,0.999386989303465,0.999999967287016,0.999999994986234,0.999961292137173,0.328023301438979,0.97692711000177,1,0.999639272450651,15.145925,15.0439301204819,12.5476315789474,27.8716375,19.0034888888889,14.7074133333333,18.1449666666667,14.5983722222222,1.0888539359951,1.87688980787715,3.4694397556652,7.22623771427702,2.05162327182122,1.90252961231709,7.35460836182548,1.95143988017438,5.91225,5.4925,4.61845,10.00735,6.0883,6.74,8.399,10.29745,19.387225,17.2309,14.762,32.66055,25.4188,19.2884,14.5331,17.133675,33.2300386363636,16.0074755769231,26.5986,11.06715,16.856525,44.451575,6.02065,19.881875,3.13477003673399,0.756081819457307,0.481717031752292,0.416080169632988,-1.05374216164094,-1.26506656366377,"HNSC"
"ZNF570",0.925872402202694,0.99999328389065,0.98838597279504,0.912351725618723,0.6472583224795,0.994832374586779,0.999999019555526,0.992068003619807,0.99995616959538,0.90252018048922,0.999999988880113,0.995735905834527,0.999986539818997,0.937159756519447,0.999999999964371,0.922990367857903,0.995457727538346,0.932913251193475,0.632041854684398,0.954545272031172,0.958137311827342,0.411055655721392,0.166994082871829,0.873792532762702,0.999355133671463,0.429140229508553,0.543903084523148,0.304897662939297,29.1387258196721,32.899834939759,27.5189210526316,21.23795,29.7988777777778,29.5776533333333,39.2621333333333,16.6463333333333,1.51790518858787,3.37226598159607,5.69597141572421,5.04194820567077,2.17037923612555,3.7142904281807,8.27460327526677,3.83066422426777,10.517875,10.621,7.7831,6.53175,14.3369,8.2505,24.3793,5.444275,43.627875,44.61815,48.1564,24.567625,38.1137,45.6152,52.5526,19.488725,43.3768090909091,29.2568619230769,41.7932,23.2761,33.46395,57.512775,10.4205,43.294,2.46844213113993,1.06486033126481,0.674481653589604,0.556935099489869,-0.56814889357486,-0.844418877015817,"HNSC"
"ZNF57",0.370523932790203,0.999999675513826,0.984506636226723,1,0.970212874797791,0.99999994532941,0.999972894116622,0.815292712502399,1,0.999999718692377,0.993244098142887,0.993473901342306,0.999984998976644,0.999806114691534,0.999808868938484,0.999999903829557,0.998299596674433,1,0.999999959026506,1,0.999998996973214,0.994925910703549,0.636656946941344,0.997090303109307,0.999512806781444,0.987572504945284,0.950083794069315,0.999081483550809,154.405732786885,133.397001204819,151.125373684211,154.74380625,151.052508641975,144.563831111111,150.480488888889,168.547566666667,4.9624311024295,6.86244283322138,20.3667363082248,27.5207101897499,7.98616662438507,12.97557187464,15.882328842349,14.9545685876571,104.4456,93.9447,100.42015,95.35415,99.4314,89.9001,92.8889,123.748725,187.2894,157.1649,171.8792,163.952275,200.0924,157.3999,183.383,204.80525,220.052984090909,149.796564807692,201.811,132.95655,152.263875,268.293075,101.638275,178.70675,17.0065389671647,3.32608046799964,0.680729531692276,0.65881716061067,-0.554846396200729,-0.602049960579815,"HNSC"
"ZNF556",0.980778928100261,0.860181089590485,0.991356632698454,0.430772020986661,0.795660670789356,0.998845656578249,0.575873615088007,0.995046909602847,0.999959904879209,0.959597252088797,0.999884056099365,0.999993418927766,0.979577750336807,0.747259871210228,0.984606939588462,0.866711692804256,0.701802846334507,0.498772756023402,0.23861973730527,0.4744079087128,0.822773283298286,0.997310998193603,0.999999674449752,0.999665377049455,0.962307194087025,0.999994323504623,0.999966559978065,0.775382713764675,25.1090467213115,21.9848228915663,16.5247368421053,11.2392125,18.923724691358,23.3230266666667,37.2138222222222,20.7673722222222,1.73334742123529,2.61823446338185,3.87044067600881,4.53687461436721,2.93868747934216,3.74274597240091,11.0689143394009,6.21827715197268,5.2394,5.18765,2.9397,0,1.2034,4.2296,6.6203,5.45795,35.70065,30.15645,22.64995,12.682375,23.6895,29.4867,61.5293,19.74795,30.5645931818182,22.6185126923077,17.24635,14.3067,6.626075,38.503125,3.732825,32.70355,5.66975227857309,1.13602681034057,0.740023351783483,0.82954944089619,-0.434357298509724,-0.269600126955,"HNSC"
"ZNF554",0.988441413207555,0.988224711390421,0.999942943708069,0.0581177951525244,0.0283606122179776,0.077091011213914,0.0558371581390732,0.0337372316171439,0.28014618023129,0.851261069418878,0.999998871001347,0.993703591855331,0.986955328440715,0.184784055811622,0.562820032185687,0.985503460804842,0.934294389192152,0.908152229424779,0.953485165950058,0.999998655861944,0.995523592746054,0.999902688484634,0.999999999995698,0.999981449046298,0.18070000296018,0.573980785279934,0.999705664079321,0.974224164509078,77.728918442623,72.510865060241,67.9174421052632,114.10573125,95.8902333333333,79.3845844444444,92.2130555555556,72.9554611111111,2.93396389289373,5.41683379986079,7.84085580482547,15.6565966316377,5.72321440203281,6.34172871198411,12.8093166496772,10.3032644238158,47.149075,39.288,37.7847,65.618325,54.0896,44.1176,75.7021,51.05995,96.141625,92.04275,99.24375,152.325775,127.0553,103.5516,94.4234,75.7058,122.876629545455,80.5182015384615,110.07035,69.2509,87.05035,136.745525,46.106375,100.405425,8.12056419934298,2.09220776928789,0.655276775057345,0.629151265531544,-0.609823695622869,-0.668521171907095,"HNSC"
"ZNF738",0.813200603744102,0.732027674126921,0.993965442942041,0.996836105964088,0.99999999999964,0.998775539489885,0.999202004466961,0.701174980715907,0.61414069719459,0.982853967557014,0.998157152659416,0.75649158649845,0.618410590724722,0.976288029377288,0.999999765783917,0.363778027099266,0.140650559917758,0.0996439423500687,0.344348033831026,0.550718448043722,0.659915192228789,0.999059797750892,0.999999691643814,0.995467290288209,0.99999998630745,0.991548874080351,0.987091365301586,0.375481609349241,91.3039643442623,75.7847759036145,59.4644263157895,76.3777125,97.2885111111111,99.9213333333333,152.0778,79.6151833333333,5.4277291916571,6.98636019491208,11.7395292829904,19.784573920694,9.10518587485627,14.4226038281231,46.6921925732712,16.6246851566811,39.2102,38.7051,20.60835,29.92965,36.746,38.1078,75.0812,30.77045,111.560925,98.97535,74.9946,88.833775,114.9117,120.8878,178.1782,95.0809,82.9058090909091,89.2165275,79.083,65.6381,63.105275,96.43,37.18395,110.629575,4.53634641068281,3.60102515586746,1.07611913421134,0.829990010495303,0.105837803565248,-0.268834122157457,"HNSC"
"ZNF596",0.999982017525625,0.999660772864298,0.998461607151344,0.246865746935215,0.408882100862205,0.371229041207677,0.567850043884828,0.906947896207536,0.852147052353402,0.867048642837848,1,0.999997625424197,0.999890249933692,0.394466463219068,0.893765421988703,0.99895045819662,0.997213486136229,0.999999261926482,0.506278970112308,0.91360988042132,0.999419705566429,0.997130085278698,0.999685060640508,0.987950676243284,0.897265170363063,0.999994458876947,0.998596437532627,0.985183732089874,33.4174446721311,34.383156626506,30.6215684210526,47.925525,39.0697950617284,33.3347355555556,28.6856,37.4012944444444,1.31597764314983,3.08770996937512,3.85089040905057,10.4899873862154,2.51779628057883,4.0105037159965,6.50266624611269,3.94220997624787,19.5627,17.0261,16.20295,19.4031,22.6166,17.4371,14.0308,24.680125,42.685375,41.4775,46.11135,55.64735,55.399,35.0835,41.2186,45.640525,50.0527772727273,34.8099253846154,50.36925,28.0987,40.16825,61.17435,19.04215,43.70385,2.5513559313685,1.02918710562242,0.695464413391954,0.557854246390407,-0.523951400301684,-0.842039864369815,"HNSC"
"ZNF621",0.9974998357235,0.999999844411662,0.99999959228354,0.610620729956839,0.46190704191424,0.810505169977838,0.491856615107207,0.363209175300017,0.944822416215554,0.994071141208541,0.999976736980445,0.999999772534755,0.999999999891749,0.623249294133782,0.710914940193336,0.999930130692389,0.998488723588626,0.999881412250752,0.992978400681449,0.999972830510432,0.99957878824713,0.414549198065678,0.723737596368477,0.836497205831169,0.0837264598859636,0.0654139146710385,0.721923949316289,0.758519624078157,305.830512704918,294.025392771084,300.528189473684,369.85638125,340.669932098765,298.377726666667,324.158,235.603094444444,7.61369122301642,17.1749581475651,32.8541393790103,58.1871168673997,17.8725996624357,16.0064400974456,47.9583516084645,19.0961854797348,229.48195,179.70945,183.2575,198.662475,231.6268,221.4351,231.3184,179.22545,373.4952,376.1936,394.3334,380.408825,398.4109,349.0147,402.0311,280.820175,312.128797727273,308.128153076923,302.13145,286.78,253.3356,379.415875,214.228775,373.4952,12.6832953084649,6.01872211771361,0.987182712138451,0.949189500133137,-0.018610965118945,-0.0752319532573514,"HNSC"
"ZNF680",0.736496479166041,0.986788176834739,1,0.918422822112697,0.530446118119961,0.767270573678556,0.960138293128008,0.34770754765518,0.867170356421409,0.997810998916122,0.99976120294933,0.99702450447591,0.999682301437739,0.87191757203065,0.942501159498447,0.999664590933629,0.999999992674839,0.999999992114296,0.938326991255369,0.987968375731736,0.999996677418874,0.998297227709316,0.859956749244515,0.952250994386966,0.999742855532941,0.999999999700157,0.990977002739869,0.993219977429732,130.956493032787,113.060653012048,112.531831578947,158.81111875,143.012941975309,124.281542222222,116.260066666667,144.516788888889,5.81412845305857,7.89599696104441,14.6227686819271,32.6391487069876,9.26338434177343,8.85302469527257,28.2127678938691,30.969298614929,76.415,72.8159,62.1932,67.4618,80.0697,85.9692,66.5917,82.9705,156.799275,138.15315,161.11825,204.1819,173.1355,168.9115,126.0454,171.881525,162.875161363636,129.5976475,152.22155,114.89665,104.535425,185.390775,76.869325,161.033525,13.2002718975862,3.79592902035963,0.795686993737856,0.754798844184677,-0.329727077924997,-0.405835881130657,"HNSC"
"ZNF483",0.999999982317937,0.999989651656585,0.999975208825267,0.0646624137060572,0.114488608896859,0.217428886506708,0.703553379885839,0.906641741489312,0.951994444420829,0.482716714134639,0.00866992507424635,0.047234340343341,0.249490057565831,0.998640745537978,0.499032127676906,0.999868047330829,0.999796608297209,0.999999572801356,0.364261358634349,0.96968242786168,0.484363296537876,0.848807730200764,0.861599324387225,0.990922713541596,0.0289615188809815,0.382204147505508,0.0208378850666862,0.999711762877362,6.84603606557377,6.96252168674699,6.29915263157895,12.7078125,8.4983,11.3248488888889,5.71318888888889,4.18187222222222,0.417971820404204,0.75576979707914,0.972259971923148,3.39478719827516,0.927732712361928,1.79978326125149,1.68048614241406,1.24356634203653,2.4511,2.29225,2.81415,4.345125,3.2634,2.8836,2.442,1.025875,9.232175,9.05835,9.71185,16.265825,10.8078,12.1488,6.4466,5.02405,10.3864272727273,7.51775692307692,7.84045,5.1872,4.155925,13.839725,2.396375,9.698825,1.41470688055874,0.342692323399183,0.72380585986647,0.66159467887685,-0.466325307201675,-0.595980463747056,"HNSC"
