"gene","p-adj-hyper-methylated-CpG island hyper-methylated","p-adj-hypo-methylated-CpG island hyper-methylated","p-adj-hypo-methylated-hyper-methylated","p-adj-normal-like-CpG island hyper-methylated","p-adj-normal-like-hyper-methylated","p-adj-normal-like-hypo-methylated","mean-CpG island hyper-methylated","mean-hyper-methylated","mean-hypo-methylated","mean-normal-like","SEM-CpG island hyper-methylated","SEM-hyper-methylated","SEM-hypo-methylated","SEM-normal-like","Q1-CpG island hyper-methylated","Q1-hyper-methylated","Q1-hypo-methylated","Q1-normal-like","Q3-CpG island hyper-methylated","Q3-hyper-methylated","Q3-hypo-methylated","Q3-normal-like","meanHealthy","meanTumor","medianHealthy","medianTumor","Q1healthy","Q3healthy","Q1tumor","Q3tumor","SEMhealthy","SEMtumor","foldChangeMean","foldChangeMedian","log2FoldChangeMean","log2FoldChangeMedian","tumor"
"ZNF140",0.864210056844265,0.040471224416768,0.0844626255519852,0.238990980406582,0.478304858788696,0.599706480293263,268.100417021277,284.334614285714,338.925963888889,309.198946428571,18.7244987482865,10.1160305480533,22.6017711390323,13.5834815114929,181.73,223.321375,242.906175,228.0281,316.856,328.36735,385.378925,374.919325,305.917522727273,308.818196923077,284.7301,285.48035,258.873125,345.734875,228.0053,371.407775,10.6404342544849,5.38551382018259,1.00948188312309,1.00263495148563,0.0136150192746207,0.00379643192798767,"HNSC"
"ZNF658",0.999724231442964,0.0619397782510088,0.0167650690276231,0.998155810860364,0.987729089918008,0.0452755417437162,60.5800382978723,61.1035151785714,42.3611694444444,59.5435333333333,5.83168478059929,3.406168191089,3.21558619723841,3.09219643195515,32.9554,40.30755,31.08835,37.6838,76.97105,74.324575,50.884,81.885275,70.7146772727273,55.4472907692308,73.84,49.75315,48.46555,92.020525,34.5492,70.161425,3.64575381515067,1.34068887826251,0.784098760083224,0.673796722643554,-0.350892716428322,-0.569614683698976,"HNSC"
"ZNF765",0.649831639777067,0.0179862889258173,0.0884087795536547,0.821372437032726,0.989982748962433,0.0641376941994204,188.774876595745,205.124120535714,241.578305555556,201.548925,11.0089396684404,8.15247516456051,14.2512428789968,8.04079006219144,143.51835,152.375825,177.419925,168.5127,220.7192,239.66955,295.831725,240.826025,159.872929545455,187.597605576923,161.25,180.09955,138.250325,187.3228,137.149875,234.20405,6.13667688498542,3.55339918311096,1.17341695126432,1.11689643410853,0.230715738547117,0.159495415968822,"HNSC"
"ZNF124",0.944963955750391,1.85354113058089e-07,2.34307968582925e-08,0.000314944050625821,5.74677887129615e-05,0.0497988005622897,39.728014893617,42.2801294642857,73.0880777777778,59.4713142857143,2.62017244386633,1.82693832851741,6.18241453011238,3.54450074193918,28.23335,28.05645,48.548575,36.18735,47.0624,54.202125,83.8884,76.838925,39.4117931818182,48.1148021153846,38.54735,41.4212,28.4579,49.1055,28.409775,58.478725,1.85545569361726,1.36092846259443,1.22082245518282,1.07455376309915,0.287853403722622,0.103737666866321,"HNSC"
"ZNF569",0.00118471486309113,8.65632339142053e-08,0.00517303816952797,3.8419263692635e-06,0.228537179163826,0.258519421364538,24.870914893617,53.8698883928571,82.3046083333333,66.0693166666667,3.5814953951765,4.02518192516983,8.3917833036793,5.66512029587628,7.9684,20.535875,52.95945,28.982325,35.36155,83.616975,110.4072,91.307575,75.5878886363636,54.6570736538462,75.87535,40.4158,52.831025,91.8548,19.116625,78.7742,4.37154203275768,2.01760010454409,0.72309300656338,0.532660475371778,-0.467746871669408,-0.908711861295711,"HNSC"
"ZNF777",0.0828972252736128,0.756317185807504,0.738650898856569,0.994766377972143,0.0535742623942838,0.818409933288367,559.292944680851,479.507027678571,517.1171,550.661333333333,22.5108574081482,15.7317306117705,30.2775422021418,26.469822329698,451.27435,384.618975,384.96025,402.7153,660.0269,534.61345,638.9559,641.872525,435.312836363636,496.105163846154,418.4594,462.08955,366.6932,496.3266,384.22515,586.532725,14.889401128952,7.90418179047608,1.13965204424097,1.10426375892142,0.188593411518092,0.143084808202408,"HNSC"
"ZNF605",0.973053959883108,0.000888829956200321,0.000396884651731488,0.0498999328834281,0.0326269715696268,0.230159359324963,191.313465957447,200.110616071429,291.018055555556,246.585772619048,20.4234376477212,9.8310613700511,19.0637987867995,13.2612480763819,118.41435,141.411025,190.043925,165.0578,232.645,238.303175,394.590325,309.930125,231.615702272727,245.314905384615,218.4057,221.4626,181.1909,280.870275,158.112075,314.1155,10.6865542196401,5.73463923215429,1.05914626244017,1.01399642958036,0.0829018315650142,0.0200525724243185,"HNSC"
"ZNF799",0.172016599204594,0.00275080943977013,0.121079329044466,0.0432338856582882,0.824436231789236,0.434042743394385,54.0996446808511,66.8862526785714,82.1236194444444,71.3485607142857,4.62228288903548,3.1837987773359,7.15337143662556,4.0982862817332,30.78915,45.544325,58.827075,45.213375,76.6998,79.09365,94.723575,88.21705,86.7572613636364,71.6989780769231,86.3847,65.65915,71.65525,101.53025,45.3615,90.64155,4.3730796528102,1.70117070042709,0.826432012144809,0.760078462968558,-0.275031956284487,-0.395779739103897,"HNSC"
"ZNF782",0.99261495228651,0.990669318643445,0.99968979189951,0.444664861343728,0.410223438600373,0.731905455679158,37.9524127659574,39.0916991071429,39.5245944444444,44.3923452380952,2.98550760191274,2.40483849155291,3.39213865835743,2.65287969315897,23.9972,26.693375,29.325475,28.64005,45.81535,44.044825,46.782775,53.14095,37.64815,39.9912857692308,36.49085,35.2939,30.219525,44.6505,26.27725,47.062125,1.98674981224448,1.00658104688338,1.0622377399482,0.967198626505001,0.0871066925634074,-0.0481158990346428,"HNSC"
"ZNF846",0.990049030384617,0.991349965106091,0.999923699545158,0.808980993932042,0.873395421317148,0.960944141790302,63.9794382978723,62.1544803571429,61.7622416666667,58.4013154761905,4.44455463636246,3.55715483359551,5.69641826733558,3.4533737357392,44.81365,41.985525,39.8497,37.740725,83.878,72.242275,75.421675,70.849925,86.4879886363636,75.2722538461538,78.19945,64.15015,62.621125,101.69535,46.665675,91.28235,4.80583060003016,1.96057241633331,0.870320318843741,0.8203401686329,-0.200381616505842,-0.28570582194373,"HNSC"
"ZNF136",0.567074108143153,0.230302976915688,0.736521792190408,0.0091157634745419,0.0715379619743794,0.860327248831555,114.374853191489,126.69143125,137.412308333333,145.993604761905,8.13782320286627,4.6607003005047,7.06982721255414,7.06212241359034,71.05815,95.15865,106.361425,96.644125,139.93505,149.76015,169.838625,180.639225,133.1607,126.450022692308,125.74845,120.9188,91.575025,162.74865,85.327025,159.388475,8.46281930292274,2.69913768627581,0.949604670839878,0.961592767147428,-0.0746010636765446,-0.0565020503771374,"HNSC"
"ZKSCAN5",0.582967612728106,0.999206255136797,0.748878691971029,0.0139171194166687,0.0999578626188661,0.0442747950950613,326.426723404255,365.541654464286,331.546388888889,424.444405952381,12.0601234966374,16.6336712406998,29.3761409939688,23.3392891499285,274.75445,296.48045,253.666275,315.66945,368.1693,390.0311,353.763875,480.6078,263.793411363636,357.373869038462,259.7866,327.6617,237.1896,288.367325,278.1874,394.12415,6.5622970895482,6.90722606917693,1.35474903331011,1.26127252136946,0.438025617679975,0.33488003042416,"HNSC"
"ZNF33B",0.994392004462798,0.916154523917659,0.954023071576439,0.999604997260195,0.972678170813291,0.847358330166534,368.280365957447,361.0168875,344.447641666667,371.403560714286,30.2458920418171,13.5180699193058,19.673104734258,20.1958189747622,231.19515,253.620075,263.811675,234.862325,405.6211,437.681425,414.49665,481.088725,547.456620454545,382.344617307692,425.419,352.15245,340.5327,557.101575,258.815725,471.81095,70.0921180962463,7.52551590949258,0.698401668775577,0.827777908367985,-0.51787108871014,-0.272684348267987,"HNSC"
"ZNF431",0.979690068692358,0.0116047519637084,0.00771729296228973,0.669972939497007,0.773296625865425,0.0783998182209596,134.881689361702,140.383324107143,190.386961111111,151.582276190476,10.8466344624411,5.74145760433965,21.0512821485606,9.12749606176323,87.6402,103.960975,122.11275,93.95945,172.12245,172.530925,216.7074,188.85765,286.983238636364,155.198197115385,220.8062,139.61745,132.88175,362.8726,97.472525,192.645975,31.1535356145941,3.87743855421261,0.540791852000932,0.632307652593089,-0.886854679891532,-0.661301414848347,"HNSC"
"ZNF418",0.238927874566677,0.290725353594656,0.986568496904037,0.000164886715258272,0.011026174146064,0.218651488730687,4.40980638297872,8.57519375,9.40299166666667,14.2989988095238,0.613915116534047,0.952042868942288,1.8110361664518,2.02063043211125,1.5531,3.351425,3.455275,4.9632,5.84435,10.134075,10.045125,15.225675,27.3539295454545,11.2286211538462,21.8894,6.38315,13.687925,38.58645,3.370575,11.402775,2.86747758893421,0.784976579572034,0.410493897602074,0.291609180699334,-1.28456731981404,-1.77789195430034,"HNSC"
"ZNF700",0.993590461325776,0.517766753657361,0.26357876689671,0.923895590138306,0.68599370023826,0.775539826692698,183.081531914894,178.761034821429,211.771669444444,193.832327380952,12.5576958730862,7.83903010472106,20.9548073382275,10.6571824727283,136.68245,127.3601,144.18035,131.784375,212.51225,194.87135,231.968025,226.27875,170.234527272727,225.144085384615,167.6253,197.50805,146.9392,190.93385,153.247525,277.1165,6.94274161569689,4.73083965129197,1.32255241631399,1.178271120171,0.403324901362143,0.236671541478774,"HNSC"
"ZFP28",0.562084475221353,1.59711735496781e-05,0.000108322531324534,0.158039716179635,0.706509647769634,0.00406527386823718,35.495214893617,47.9900660714286,94.0864583333333,56.5354428571429,7.70549080974445,4.71943885347643,12.8105724948955,5.69013128905795,7.88925,16.017075,24.7318,16.467575,27.3048,58.341225,147.1917,85.808175,96.1907204545455,51.1934784615385,98.2935,25.5943,63.322475,130.64935,11.600475,70.635,6.77816541370801,2.60141528612742,0.532208078072663,0.260386495546501,-0.90993768654353,-1.94127346709543,"HNSC"
"ZNF585A",0.0093298615597055,0.000379357711189465,0.267463164797509,0.0139495225235222,0.999996777318271,0.308784835091218,65.7541659574468,97.6658035714286,117.869630555556,97.8397166666667,7.33733998905395,4.64046380295212,10.154805353171,7.68875221069085,23.90055,60.056725,73.412775,56.50415,102.21075,122.334925,153.6244,129.72445,113.132068181818,90.5041044230769,112.9165,82.3282,93.630825,127.677425,50.06385,118.33815,4.85238702837777,2.70492448225674,0.79998629811686,0.729106906430858,-0.321952804647541,-0.455797727427425,"HNSC"
"ZNF138",0.604402785080266,0.983323491566076,0.897319167604224,0.545076378760243,0.997596524062942,0.849942328866735,97.9554127659574,109.372497321429,102.253402777778,110.823164285714,5.6332615605517,5.189475293481,7.23578766731392,6.63859532152501,64.1146,82.7176,72.672,74.33635,130.1948,120.089475,120.525825,133.752075,121.153063636364,117.904700961538,118.64865,106.6554,101.57435,132.192725,83.900275,142.293725,4.68482860823329,2.27309403832461,0.973187944428917,0.898917939647859,-0.0392096461896714,-0.153738673771247,"HNSC"
"ZNF429",0.333656728599648,0.0106507993509776,0.161939442832497,0.00414074626056937,0.106503748134777,0.984866213438185,22.6809978723404,34.6811553571429,51.0194166666667,48.1363452380952,4.43588585439837,3.35547207978988,7.28155512892428,5.52140928718739,5.2699,11.04365,10.25335,12.951625,23.7523,48.582925,81.2879,69.896075,81.0637909090909,32.0136142307692,78.8627,20.063,43.717825,116.61325,8.445625,44.071975,5.86597444344323,1.54280694878266,0.394918790149734,0.25440417332909,-1.34037208234126,-1.97480575763067,"HNSC"
"ZNF470",0.0712593109167245,1.55559348820056e-05,0.00543134686229629,0.00160289902257016,0.326722178931311,0.201118959400625,29.6959957446809,54.8483830357143,92.6117666666667,69.3563178571429,5.39205183159409,5.20839140382261,11.704502059216,7.48862728097879,7.77075,19.299225,42.27485,17.545675,27.67195,67.10905,115.74785,101.118575,96.5706522727273,56.1197717307692,103.6886,34.60125,81.091825,122.56835,14.91895,79.715175,5.07717461496766,2.60005790522603,0.581126568062108,0.333703512247248,-0.783075681293262,-1.58336122384504,"HNSC"
"ZNF100",0.101555933576314,0.00341832498177874,0.220389841637733,0.00371627578436295,0.392263421459325,0.894576904326236,60.4824085106383,84.0018991071429,105.732375,97.438619047619,6.00849554690498,5.42873725486145,9.5349765802439,7.5437717109821,21.84175,46.728675,67.690925,58.207275,95.1671,100.775275,127.7952,118.029175,105.272722727273,84.2264271153846,109.26325,71.18215,73.450525,131.50505,42.784725,108.1029,5.35262293907342,2.6180262528679,0.800078357748833,0.651473848709424,-0.321786793887696,-0.61822082721361,"HNSC"
"ZNF398",0.702537488295976,0.896630294573683,0.998292180099321,0.971282483243095,0.24962255794556,0.638316755941459,523.50115106383,492.325836607143,497.695169444444,536.854603571429,18.4186511151633,14.4470919507168,27.8224751750439,21.736334088662,459.1716,389.00595,373.93125,345.917,572.40225,590.0413,631.8339,687.73535,493.433593181818,489.694381923077,484.1273,469.88255,376.916025,604.561175,371.746375,581.420875,20.3013106172756,7.21041667986291,0.99242205777959,0.970576437230456,-0.0109742936598641,-0.0430862587945281,"HNSC"
"ZNF498",0.902305761089113,0.991841918719368,0.776171405054432,0.0652734595843649,0.0996352867594588,0.0498711335825124,411.162082978723,436.527398214286,397.695608333333,507.252542857143,23.5968273881864,15.8544387501504,26.9627113821367,32.1252140353851,311.7631,335.73955,315.22465,337.546075,465.17465,509.7227,440.76615,540.0526,361.052218181818,418.631914423077,376.044,379.94085,315.0039,420.3275,310.22855,487.798775,11.7481123916685,8.67231620569255,1.15947747539461,1.01036275010371,0.21347479372075,0.0148733561628055,"HNSC"
"ZNF441",0.329253097595218,0.999204360335128,0.332616741174064,0.201941134230579,0.970080108675448,0.211214165407172,51.2054553191489,60.7156892857143,50.271175,62.8028583333333,4.47396804414655,2.86276022303931,5.31717267637929,3.90768764033132,29.39645,38.267025,30.19485,39.73625,69.5117,79.619975,57.5744,77.889125,79.1365431818182,59.84636,76.01505,53.1746,51.1157,103.075075,35.155275,76.520625,6.06676038284245,1.5275399197992,0.756241776476153,0.699527264666668,-0.40308054568097,-0.515547806142318,"HNSC"
"ZNF420",0.553492441078873,0.00164202794426604,0.0133128228150898,0.00485248388506798,0.0410136806149068,0.745721953112983,46.2230361702128,58.3857232142857,89.4630083333333,78.8005761904762,7.8874319186293,4.3257189963719,7.31297979390871,7.01533911651199,9.92395,25.64515,69.867475,31.42605,55.75525,84.08435,119.32705,111.83435,103.378184090909,59.8977426923077,108.4277,46.7263,78.4141,132.2999,21.842675,84.32265,5.67404163356124,2.25366878481765,0.579404090128287,0.430944306667023,-0.787358225972922,-1.2144266610417,"HNSC"
"ZNF763",0.977237662708929,0.983909590425178,0.999960091183501,0.989694116189532,0.999651944059206,0.999412355436883,13.8578936170213,14.6468330357143,14.7495805555556,14.4873488095238,1.45175611497181,0.865980758236812,3.01105939877735,1.13361730964214,6.5228,8.175525,6.50965,7.5474,20.4203,18.125125,16.9138,18.82865,32.1032681818182,16.8977380769231,30.1487,13.8911,21.520425,40.665825,8.279625,21.946525,2.21571946718913,0.56766166756566,0.526355696286809,0.460752868282878,-0.925890033316479,-1.11793494792534,"HNSC"
"ZNF679",0.978816709922873,0.578948608602158,0.680370413796453,0.338927652255303,0.360021459031788,0.999485392760437,0.00908297872340426,0.0952410714285714,0.362316666666667,0.390403571428571,0.00908297872340426,0.0590895416931435,0.194136536043539,0.220337605870312,0,0,0,0,0,0,0,0,0.0218090909090909,0.198931538461538,0,0,0,0,0,0,0.0154814558025121,0.0476838037018638,9.1214961362106,NA,3.18927047913371,NA,"HNSC"
"ZNF682",0.567014177579664,0.0599273082657583,0.309094970867987,0.000487999940316453,0.00327770314181663,0.828399065115028,7.4900914893617,12.4665875,19.8048055555556,23.5670821428571,1.581099672115,1.51583079954555,3.14794601054917,3.55341666375452,1.96195,4.297325,5.164325,4.236725,6.7099,13.5067,26.602975,24.996825,30.6773409090909,18.8305275,28.35965,9.3587,15.85905,38.94685,4.382,22.150625,2.83849293002436,1.09081044257696,0.613825284134055,0.330000546551174,-0.704100021674144,-1.5994596810041,"HNSC"
"ZNF772",0.0179336044253502,2.08677519708544e-12,1.29959147887604e-08,0.0148693718950969,0.994531685877454,1.25382111693106e-07,84.3391276595745,128.797990178571,231.582825,131.919673809524,11.2787966602494,7.87119942325408,17.5918284233196,9.50562334661042,19.9472,70.576825,165.838325,79.55915,125.05535,179.7428,297.550275,171.1653,151.704261363636,126.290171153846,136.9584,107.6207,79.5126,198.5957,58.675475,172.905725,14.1809087909932,4.04536244452336,0.832476095388827,0.785791159943457,-0.264519249200925,-0.347782157146085,"HNSC"
"ZNF257",0.516206972192824,0.0757869771958112,0.409255345208496,0.325487095075632,0.961204121058541,0.668013301111058,3.07437872340426,6.81409642857143,11.4613555555556,7.92177142857143,0.845307802009522,1.1311719345512,3.08755718091757,2.33146133825305,0.6123,1.74675,0.771475,1.15925,2.614,8.357625,9.35625,7.4451,8.78702045454545,6.90531519230769,7.47605,2.8833,3.69715,10.32195,1.15665,6.566225,1.10669945329415,0.602513159734225,0.785854002278512,0.385671577905445,-0.34766678463406,-1.37455526451763,"HNSC"
"ZNF785",0.970747892619815,0.0792960331328907,0.00891792429098881,0.0425157620962329,0.000768032428411169,0.994542427009422,114.960787234043,108.616016071429,158.691575,154.605522619048,7.07236852854922,4.61762346549834,13.4504079839045,13.4373047821213,78.7798,78.86345,94.843425,99.6743,139.6765,129.046125,206.6031,173.976625,124.217118181818,140.559498653846,117.01965,128.3612,95.905925,146.246075,91.867325,172.8412,5.60956869009584,3.52528945096303,1.1315630302106,1.09692004718866,0.178316947697716,0.133458373755618,"HNSC"
"ZNF98",0.805797007733009,0.551154649782887,0.892740753857881,0.035413934725065,0.0908409568519691,0.741150988113879,0.651685106382979,1.32414196428571,1.91086111111111,2.78138333333333,0.13516386868042,0.226090303444257,0.491603693518061,0.769102898289864,0,0.367,0.248175,0,0.75585,1.44155,2.77745,1.735775,3.351725,1.46136634615385,3.20725,0.54325,1.3407,4.4276,0,1.318775,0.400308204361493,0.161967240991408,0.436004250394602,0.169381869202588,-1.19758589568029,-2.56164863941094,"HNSC"
"ZNF786",0.910017058802867,0.650015181351504,0.210082269444408,0.275804347990858,0.0124483310501721,0.985111140255862,198.572495744681,187.414559821429,223.44975,230.199710714286,9.98327060190172,6.27023341466281,21.7622271559555,13.4395834742584,149.95025,144.300975,169.684875,144.144325,241.49755,218.933975,254.2427,283.737025,176.445920454545,208.863085192308,156.63575,188.4282,122.536475,213.911975,147.187925,257.89175,10.825754690691,4.28137546310204,1.18372294839264,1.20297058621675,0.243331456176678,0.26660136766942,"HNSC"
