"gene","N1-N0","N2-N0","N2-N1","N3-N0","N3-N1","N3-N2","NX-N0","NX-N1","NX-N2","NX-N3","mean-N0","mean-N1","mean-N2","mean-N3","mean-NX","SEM-N0","SEM-N1","SEM-N2","SEM-N3","SEM-NX","Q1-N0","Q1-N1","Q1-N2","Q1-N3","Q1-NX","Q3-N0","Q3-N1","Q3-N2","Q3-N3","Q3-NX"
"ZNF324B",0.984672219850276,0.999944681037621,0.993941955466882,0.989049966848079,0.955153556805962,0.997763255706004,0.999998638664992,0.999785812449118,0.999999999894607,0.999686895965148,149.403793055556,157.926017460317,145.742958333333,131.518114285714,146.0755,13.4816154884409,8.94520467524301,25.2386068160391,15.3997947515919,8.8766,102.185325,117.2009,104.224425,107.09475,141.6372,174.500175,179.16345,150.0703,169.23925,150.5138
"ZNF564",0.192483666195902,0.869490744646378,0.999291491577842,0.992998121984279,0.985223605069263,0.998668557494539,0.995062928666667,0.891503666564693,0.941324993752713,0.980596850863327,190.392583333333,222.677287301587,216.264775,204.899228571429,166.40915,9.28042891598486,11.6607852495029,22.5681449023374,36.8737049599854,88.93315,136.69775,151.4693,165.493325,120.30155,121.942575,241.53835,278.10105,259.253125,290.84245,210.875725
"ZNF674",0.987084340011015,0.046003657401242,0.0984428651558029,0.999779243081437,0.994915735515058,0.281822119448044,0.991791259055588,0.979899115916953,0.526723950539805,0.997955032285846,65.2983236111111,68.4860476190476,97.3607916666667,62.7213428571429,53.54555,3.96325837645968,3.82200284493437,22.2712924962133,6.02213424756093,14.34585,44.678325,47.9412,57.4243,55.74585,46.372625,80.595125,83.7557,99.0064,67.71765,60.718475
"ZNF432",0.995167629670403,0.75659270452824,0.86972690379271,0.998157388662764,0.990024787460634,0.83984351130607,0.970041016834833,0.951209165441585,0.817941372748027,0.993803420911672,196.252156944444,206.963652380952,255.708516666667,177.069514285714,123.964,20.6733818011026,18.3979510239722,50.279704549471,26.4398754395473,24.1237,97.513375,117.40965,150.6778,129.54075,111.90215,227.63195,261.9002,324.063475,221.09225,136.02585
"ZNF10",0.999999955135416,0.937659647822164,0.936615508464842,0.999905137630015,0.999881530705278,0.995126955635625,0.841179424701331,0.844492828540796,0.702230256182428,0.858888956371685,187.944530555556,187.453487301587,220.62425,195.604442857143,88.0059,16.1094217792282,17.040831394842,43.1228080199437,36.9534925953772,40.4819,96.12135,111.8948,132.418125,124.38225,67.76495,216.954375,225.84215,240.717975,249.87205,108.24685
"ZNF486",0.983375375554763,0.997370546130936,0.999999688349242,0.977661804083487,0.996920594655414,0.998879691827352,0.995572138253389,0.986542538591937,0.988086835667274,0.970698597448352,60.9198222222222,73.279546031746,74.7148083333333,91.6363571428572,24.64565,15.1507297671028,17.5571900084246,32.159283703759,64.6441487584801,19.45395,5.798675,8.564,10.698725,2.97165,14.918675,53.864075,76.2529,98.37465,74.7916,34.372625
"ZNF225",0.648614786231872,0.995058434836367,0.99623553532927,0.92423818401627,0.99945688715782,0.993027596384651,0.996786967241018,0.961111885765472,0.988480552598458,0.95238624800099,61.2335194444444,68.800926984127,65.1312333333333,71.6336571428571,53.21555,3.40107066344886,4.3042467554246,9.29292096270819,16.8949923694631,10.48395,39.017175,45.99785,47.553425,27.38885,47.973575,78.791975,82.81535,70.887775,105.10135,58.457525
"ZNF350",0.42752045368455,0.242187512269082,0.805516358040164,0.98722355303749,0.727927282907432,0.39590802244631,0.763808483868039,0.940500978635573,0.998919824414314,0.691318606753342,103.496116666667,139.167479365079,180.98245,79.6216142857143,205.2931,9.02113202089036,20.3558225979572,31.1367222625216,25.2897209469195,45.1493,42.597775,48.43825,123.642375,23.63705,182.71845,140.85675,168.61175,234.337725,126.53455,227.86775
"ZNF253",0.343085721335242,0.835024704484673,0.999999993278488,0.82143306750025,0.999015749406619,0.99958384198685,0.998079343191151,0.999908338581254,0.999915946085404,0.999057577627291,137.056816666667,178.434901587302,178.965991666667,191.680742857143,165.3164,14.3157327092245,17.2316462491515,31.898378008929,57.5934129908921,117.7924,56.8758,92.6763,116.054825,74.238,106.4202,179.352225,232.4736,211.62325,310.17165,224.2126
"ZNF878",0.619175126158624,0.999507055152184,0.859864231771313,0.998952193131296,0.996671492745136,0.996372029014832,0.949528616208898,0.823066519809947,0.975568602180265,0.935784486187114,6.96469027777778,9.39617142857143,6.29224166666667,7.99834285714286,1.76045,1.07156679375151,1.49765208600118,0.937051109134422,2.38234017630696,0.96175,1.38685,2.6047,3.50085,3.1688,1.279575,9.138325,12.37145,8.776125,12.927,2.241325
"ZNF727",0.966534710940911,0.794287668627398,0.942645290225261,0.994040198873061,0.958798927022592,0.818100598628831,0.999605685688748,0.996368300940418,0.966334621065396,0.999999968344357,5.90905277777778,7.71933492063492,11.5665583333333,3.28915714285714,3.53885,1.24478411860555,2.46438555405877,7.59631465087311,1.8783975063433,3.53885,0.44925,0.7496,0.49565,0.30145,1.769425,6.0439,4.31395,7.023025,3.8256,5.308275
"ZNF578",0.337046075633048,0.9752598697392,0.992579691536021,0.297338071604126,0.793517127171732,0.734521757872809,0.999999927138131,0.993071304205649,0.999458301917831,0.880753342940054,16.073325,31.3509507936508,24.889575,52.5423571428571,16.8784,2.94876645042267,7.27051184300017,14.3080358609119,37.7400679287996,10.888,3.666925,4.8404,5.987975,6.39035,11.4344,16.22705,28.69055,16.0689,26.2166,22.3224
"TRIM28",0.978273011728481,0.985152682720797,0.999642911534993,0.999177467451168,0.987757602255794,0.982213916526618,0.996544970966749,0.987873363852631,0.982241612103917,0.999665887985228,7600.4200125,7978.78521428571,8217.72545833333,7229.48698571429,6631.3678,373.027227518021,559.163146292605,1210.83860501481,1144.45335587214,809.1274,5621.474575,5499.2457,6168.757525,4904.9452,6226.8041,8766.475125,8730.2051,9191.577025,9299.3681,7035.9315
