"gene","Stage IB-Stage IA","Stage II-Stage IA","Stage II-Stage IB","Stage IIA-Stage IA","Stage IIA-Stage IB","Stage IIA-Stage II","Stage IIB-Stage IA","Stage IIB-Stage IB","Stage IIB-Stage II","Stage IIB-Stage IIA","Stage III-Stage IA","Stage III-Stage IB","Stage III-Stage II","Stage III-Stage IIA","Stage III-Stage IIB","Stage IIIA-Stage IA","Stage IIIA-Stage IB","Stage IIIA-Stage II","Stage IIIA-Stage IIA","Stage IIIA-Stage IIB","Stage IIIA-Stage III","Stage IIIB-Stage IA","Stage IIIB-Stage IB","Stage IIIB-Stage II","Stage IIIB-Stage IIA","Stage IIIB-Stage IIB","Stage IIIB-Stage III","Stage IIIB-Stage IIIA","Stage IIIC-Stage IA","Stage IIIC-Stage IB","Stage IIIC-Stage II","Stage IIIC-Stage IIA","Stage IIIC-Stage IIB","Stage IIIC-Stage III","Stage IIIC-Stage IIIA","Stage IIIC-Stage IIIB","Stage IV-Stage IA","Stage IV-Stage IB","Stage IV-Stage II","Stage IV-Stage IIA","Stage IV-Stage IIB","Stage IV-Stage III","Stage IV-Stage IIIA","Stage IV-Stage IIIB","Stage IV-Stage IIIC","Stage IVA-Stage IA","Stage IVA-Stage IB","Stage IVA-Stage II","Stage IVA-Stage IIA","Stage IVA-Stage IIB","Stage IVA-Stage III","Stage IVA-Stage IIIA","Stage IVA-Stage IIIB","Stage IVA-Stage IIIC","Stage IVA-Stage IV","Stage IVB-Stage IA","Stage IVB-Stage IB","Stage IVB-Stage II","Stage IVB-Stage IIA","Stage IVB-Stage IIB","Stage IVB-Stage III","Stage IVB-Stage IIIA","Stage IVB-Stage IIIB","Stage IVB-Stage IIIC","Stage IVB-Stage IV","Stage IVB-Stage IVA","mean-Stage IA","mean-Stage IB","mean-Stage II","mean-Stage IIA","mean-Stage IIB","mean-Stage III","mean-Stage IIIA","mean-Stage IIIB","mean-Stage IIIC","mean-Stage IV","mean-Stage IVA","mean-Stage IVB","SEM-Stage IA","SEM-Stage IB","SEM-Stage II","SEM-Stage IIA","SEM-Stage IIB","SEM-Stage III","SEM-Stage IIIA","SEM-Stage IIIB","SEM-Stage IIIC","SEM-Stage IV","SEM-Stage IVA","SEM-Stage IVB","Q1-Stage IA","Q1-Stage IB","Q1-Stage II","Q1-Stage IIA","Q1-Stage IIB","Q1-Stage III","Q1-Stage IIIA","Q1-Stage IIIB","Q1-Stage IIIC","Q1-Stage IV","Q1-Stage IVA","Q1-Stage IVB","Q3-Stage IA","Q3-Stage IB","Q3-Stage II","Q3-Stage IIA","Q3-Stage IIB","Q3-Stage III","Q3-Stage IIIA","Q3-Stage IIIB","Q3-Stage IIIC","Q3-Stage IV","Q3-Stage IVA","Q3-Stage IVB"
"ZNF91",0.99999756569283,0.99994122037218,0.997352706836526,0.999999229599275,0.998972373629505,0.999997916982655,0.999992187780235,0.998046828135795,0.999999940841171,0.999999996840513,0.999991924990097,0.997914982076947,0.99999987398911,0.999999997105145,1,1,0.999951600600043,0.99991215304474,0.999976289036041,0.999914597120182,0.999836730113312,0.998699929057058,0.98607392265498,0.999999999467775,0.999704988384581,0.999964547528218,0.999941742969195,0.997493939561516,0.997982473177263,0.982125793519516,0.999999996751283,0.999438408696371,0.999921534469321,0.999874510901896,0.996030720736296,1,0.999999823255671,0.999427771658156,0.999998004183249,1,0.999999997760809,0.999999998459832,0.999999181348548,0.999753566107167,0.99953591124333,0.999999999960829,0.999966368436171,0.99999487939156,0.999999999813871,0.999999958453224,0.99999996775244,1,0.999727477455241,0.999528500017189,0.999999999982369,0.997976258353559,0.999999525831002,0.958471128223061,0.945462089913377,0.935854147557299,0.930016058556089,0.986524259234998,0.894483543031588,0.878550597510183,0.962569141297209,0.993442433061852,494.335,687.0621,230.9248,389.77796,350.514733333333,356.193033333333,465.85548,129.6895,111.3273,395.975171428571,437.9828,877.4758,109.9517,NA,NA,74.2505173581151,98.5438090597228,92.783097363265,140.848174700804,NA,NA,99.1182387764319,79.7425,NA,439.35915,687.0621,230.9248,131.923475,183.207425,151.8745,126.512825,129.6895,111.3273,238.88665,398.11155,877.4758,549.31085,687.0621,230.9248,732.03445,532.786175,425.9713,544.687325,129.6895,111.3273,556.62155,477.85405,877.4758
"ZNF226",0.99999985698384,0.996734122360661,0.987091783796578,0.999969914978332,0.99899843531443,0.999750792496756,0.999999976976065,0.999946589096582,0.998688142057553,0.99999913221405,0.999992330207841,0.999468801298715,0.99970816062654,1,0.999999970647746,0.999929341501281,1,0.870818360465954,0.353817630359034,0.93490502315845,0.66230701926203,0.99580259225627,0.984734176755142,1,0.99961393203252,0.998177453423733,0.999557136257899,0.855102362015894,0.993559067924635,0.979615686346963,1,0.999197383504029,0.996824607958625,0.999108810685793,0.82405015772558,1,0.999999968014881,0.999999999930787,0.958603221132908,0.892398287364598,0.998629589387292,0.968747478163019,0.999992987953425,0.951122186118024,0.935209368709349,0.99953511178554,0.99606328448043,0.999999926478889,0.999997466304614,0.999909131316481,0.999996057540499,0.849723812167414,0.999999821188851,0.999999250130023,0.969944379581129,0.999617364363891,0.996765354598651,0.999999999918701,0.999995699358323,0.999929207922578,0.999993621150542,0.952357893131528,0.999999999657087,0.999999996910665,0.990141167275218,0.999999999997845,221.4961,269.0332,90.8801,173.35451,194.775916666667,177.1339,276.27299,86.9987,79.9575,248.550071428571,135.5439,118.3786,44.4413,NA,NA,18.3655544755377,41.7281409414192,15.2972777481267,41.1044950953365,NA,NA,67.7299381424518,2.6045,NA,199.27545,269.0332,90.8801,116.0359,156.58095,161.3425,229.982875,86.9987,79.9575,141.7505,134.24165,118.3786,243.71675,269.0332,90.8801,226.3226,194.367425,198.1193,364.663925,86.9987,79.9575,254.5689,136.84615,118.3786
"ZNF229",1,0.999918338903922,0.999985091733314,0.999810376184878,0.999995007145586,0.99999999338218,0.999999999263434,0.999999999990933,0.999976377083271,0.99967011122838,0.999999999204538,0.999999999992495,0.999966568112693,0.998468935790059,1,0.999999998859193,0.999999999989265,0.99996709611509,0.998102209570542,1,1,1,1,0.999944271751256,0.99996370982619,0.999999997083118,0.999999997074035,0.999999996331511,1,1,0.999959235829784,0.999977043471956,0.999999999106224,0.999999999130436,0.999999998886695,1,0.999626395202895,0.999984249804009,0.999999999928149,0.999999999789507,0.999527732709782,0.998658464455622,0.99849269400801,0.999914340362038,0.999942266754729,1,1,0.999965676958484,0.999949659283868,0.999999999995922,0.999999999996582,0.999999999994117,0.99999999999796,1,0.999876793514138,1,1,0.999979358026709,0.999991746156535,0.999999999952737,0.999999999958113,0.999999999942875,1,1,0.999975901327959,1,18.4692,22.4194,173.2468,120.64338,52.6978666666667,51.4734333333333,52.27586,1.2937,6.6042,137.0519,31.38745,17.5035,18.092,NA,NA,48.8921215816374,34.772174113206,27.0326026290169,29.2295936371806,NA,NA,121.332035551498,5.90735,NA,9.4232,22.4194,173.2468,8.58745,6.756675,11.2452,3.32395,1.2937,6.6042,4.7389,28.433775,17.5035,27.5152,22.4194,173.2468,155.346975,37.339475,61.3587,28.57755,1.2937,6.6042,38.7998,34.341125,17.5035
"ZNF180",0.999999999980934,1,0.999999999965894,0.999999976516975,1,0.999999995450037,0.999999438543424,0.999999999997755,0.999999898625404,0.999999998620443,0.999999996007417,1,0.999999998779942,1,0.999999996938684,0.973981491860429,0.99969676359592,0.996806178900056,0.676041219344965,0.974977265442426,0.831627618628767,0.99999999910761,0.999999940879948,0.999999999969555,0.999996435302949,0.999984345488614,0.999998401091958,0.983192331888413,0.999402111361582,0.999191771372036,0.999899977037397,0.984230147302229,0.979843960329485,0.989158880207335,0.726866527409279,0.999993917926745,0.991562307457725,0.99993551699516,0.998953487587078,0.92103345112716,0.99655158835949,0.959787346627234,0.999999999526825,0.992700045915361,0.806359861473369,1,1,1,0.999999999546834,0.999999951834094,0.999999999957786,0.984863943998727,0.999999989964808,0.998897354707992,0.99568699806151,0.990255013453202,0.999244614027977,0.996210878570236,0.990249206787688,0.997265029533901,0.990849043166926,0.999999806155919,0.9868425507018,0.849349905303693,0.99999804994959,0.993580084088236,162.1337,175.6189,159.1997,177.852885,185.442466666667,176.193266666667,231.32561,142.9495,92.2224,224.043985714286,166.93825,258.4063,2.3325,NA,NA,13.0826289873217,14.7974563650123,17.1086780931085,27.7646905053461,NA,NA,38.5953069057837,42.12285,NA,160.96745,175.6189,159.1997,149.576275,157.016175,142.0189,169.92945,142.9495,92.2224,155.1377,145.876825,258.4063,163.29995,175.6189,159.1997,204.274025,201.439425,182.479,289.9315,142.9495,92.2224,262.4564,187.999675,258.4063
"ZNF641",1,0.877114675565335,0.935095126045945,0.814449986848147,0.962912379229787,0.999909240506004,0.670747116173859,0.897038541505215,0.999999923853184,0.999877688753764,0.851416827799659,0.967451569200684,0.99994365624081,1,0.999976817631488,0.998449954523846,0.999751166029754,0.981241303557185,0.910031768368767,0.799667633993022,0.966216326943089,0.959513360804172,0.98003453532777,0.999999999028554,0.999999856191854,1,0.999999928806561,0.998253586302113,0.999949900040646,0.999968715713217,0.999073612825591,0.999994189851271,0.999598374109807,0.999994348143198,1,0.999950964930723,0.999459225842676,0.999897170365558,0.977818201551079,0.929172781040524,0.816137968474452,0.967869122224398,1,0.997605367374391,0.999999999999354,0.991588909651977,0.997280071033758,0.999821859359015,0.999999995476971,0.999950748472874,0.999999994663528,0.99999312973649,0.999998125201101,0.999999993324467,0.999982405993706,0.999905218739293,0.999943770154587,0.99937991073426,0.999998015828227,0.999779388875933,0.999998014256974,0.999999999999374,0.999972989262705,1,0.999999999965979,0.999999998935162,108.49555,102.2887,265.191,210.916605,236.3334,211.988577777778,163.92041,239.9741,169.5855,159.636842857143,195.67655,173.6527,17.20925,NA,NA,16.6213203571014,38.3553921060043,31.2448123823859,24.4910189092539,NA,NA,19.7573621500811,19.16255,NA,99.890925,102.2887,265.191,166.301825,164.8999,157.1358,113.097025,239.9741,169.5855,130.3234,186.095275,173.6527,117.100175,102.2887,265.191,253.390225,264.679075,259.1362,213.161675,239.9741,169.5855,205.58255,205.257825,173.6527
"ZNF610",1,1,1,0.999998823132256,0.999999855955681,0.999998976338587,1,1,1,0.99871277731137,0.999993072150656,0.999999117094815,0.999995586487685,0.999999999702628,0.997888519706427,0.99950603534706,0.999949675021087,0.99985552626611,0.999691639691366,0.957107572857543,0.999997824808599,0.999999305097809,0.999999641615212,0.99999863464097,0.999999999912871,0.999986600753484,1,1,1,1,0.999999999994573,0.99999999825609,0.999999999982293,0.999999971403941,0.999993817881964,0.999999976003305,1,1,0.999999999992774,0.999925319941399,0.999999999129012,0.999780923596744,0.985333536391453,0.999998659022659,1,1,1,1,0.99997570901919,1,0.99992085281294,0.997786713294204,0.99999459287911,0.999999999982257,0.999999999899234,0.999999998732713,0.999999999956235,0.999999999999419,0.999973095321468,0.999999999914336,0.999929046143701,0.999023582445218,0.99998475499271,0.999999995971505,0.999999979856912,0.999999999994457,8.09845,7.0061,5.108,16.326335,5.86318333333333,18.3849222222222,23.79096,21.022,10.1421,9.01282857142857,5.28935,0.9212,5.45795,NA,NA,5.9287949825375,1.29585240656917,5.49234150334652,12.3100776542744,NA,NA,3.97178516321327,0.48875,NA,5.369475,7.0061,5.108,4.57175,3.784875,10.4224,4.097975,21.022,10.1421,3.9466,5.044975,0.9212,10.827425,7.0061,5.108,13.737375,7.9375,20.9084,27.58735,21.022,10.1421,7.48725,5.533725,0.9212
"ZNF528",0.99999992434367,0.999999993373233,1,1,0.999999921890294,0.999999996011715,0.999999956952752,0.999999999994421,1,0.999999252056224,1,0.999999928884162,0.999999996124009,1,0.999999710324243,0.999999851081597,0.999921498115073,0.99997838622745,0.998646696005274,0.994540970594778,0.999771873769544,1,0.999999987252195,0.999999998966708,1,0.999999998560834,1,0.999999991886855,0.999999952401263,0.999981102457866,0.999993815170593,0.999998366790655,0.99996485229438,0.999998961018589,1,0.999999987080027,0.999999751552385,0.999909015820115,0.999973659646214,0.999205661317371,0.995798582827634,0.999818732837862,1,0.99999998433253,1,0.999999990770591,1,1,0.999999987913048,1,0.999999990341891,0.999820880768105,0.999999999281916,0.999987413911023,0.999806946988856,0.999995866099534,0.999999999996507,0.999999999808069,0.999992186112399,0.999999960900698,0.999993347422914,0.999194071640278,0.999999212867739,0.999845172499587,0.999134815956149,0.999999993970482,123.93415,46.7071,62.3603,111.513075,75.0910833333333,112.789933333333,175.97718,122.251,197.889,180.460571428571,72.0927,11.0548,33.40225,NA,NA,28.9180271625493,33.4456445984567,27.0695979816688,70.146123508058,NA,NA,135.782049482109,0.654699999999998,NA,107.233025,46.7071,62.3603,22.264925,30.857175,39.7696,18.05405,122.251,197.889,18.2693,71.76535,11.0548,140.635275,46.7071,62.3603,119.279925,76.618775,189.7379,299.050775,122.251,197.889,95.1092,72.42005,11.0548
"ZNF701",0.960145039209481,0.99998971823769,0.867360148357967,0.999999766161665,0.72929571453048,0.999999782489354,0.999980486048901,0.677461836721969,0.999999999929075,0.999999416360639,0.999999229312715,0.732589719726897,0.999999964165203,0.999999999998609,0.999999994087172,0.997831221063506,0.998695227595142,0.966087465113636,0.273730861247125,0.439538899324211,0.4517201706248,0.998416539925386,0.685089652078505,0.999999959507268,0.999421823236866,0.999972384341085,0.999754017441088,0.810807961149692,1,0.992991312071145,0.999984363856214,0.999999508918164,0.999985336908695,0.999998781945935,0.999983131221764,0.9987895202003,0.999997432544119,0.719902189611271,0.999999994588062,0.999999998968649,0.999999999970936,1,0.488816607887041,0.999885996077487,0.999996964320515,0.999951631062072,0.743695203206685,1,0.999997388708241,0.999999999793774,0.999999703674714,0.811910325336469,0.99999961138676,0.999955895646593,0.999999966938999,0.999999991969495,0.99791130872493,0.999851685486011,0.999970018163348,0.999745573098567,0.999950475378213,0.999999775217674,0.995484911503284,0.9999999999936,0.999912257656774,0.999569436573238,101.14765,238.6735,46.3978,78.068985,62.2763333333333,73.9157555555556,161.4898,9.0556,112.2708,69.8142857142857,49.0396,128.9728,15.51955,NA,NA,14.8128229106997,18.9099220271205,17.2055571996385,43.7759620689737,NA,NA,27.4155675573936,2.2898,NA,93.387875,238.6735,46.3978,22.3682,40.9511,32.2942,56.2363,9.0556,112.2708,26.3663,47.8947,128.9728,108.907425,238.6735,46.3978,134.6565,94.208125,135.4743,215.837575,9.0556,112.2708,90.69025,50.1845,128.9728
"ZNF283",0.999999999824605,0.999999746048146,0.99999578391783,0.999999303012712,1,0.99971626646214,0.999977464181985,0.999999999185574,0.998921174815915,0.999999856026853,1,0.999999999992102,0.999993162317596,0.999984198432951,0.999744779058159,0.964988668548702,0.999702894959696,0.944095504823911,0.747013975213726,0.993236732716431,0.61525305702993,0.999982080258126,0.999921492126311,0.999999999966545,0.996817741638191,0.992559637239863,0.999760061183238,0.864179304898658,0.999999999994664,0.999999986165131,0.999999999631637,0.999997579443763,0.999970013919359,0.999999997955911,0.988552446232627,0.999999788815197,0.82373618505346,0.993101926772041,0.823136219968689,0.35376294819556,0.868728709699514,0.279796262040071,0.999808482788332,0.691279697100752,0.93489987038982,0.999999999998473,0.99999998193995,0.999999991490704,0.999976079835784,0.99977113408527,0.999999993918473,0.924329515730934,0.999997688033546,1,0.732173501774183,0.999999999996856,1,0.999998644654425,0.999999999994109,0.999999985908083,1,0.999326195266827,0.999964758227355,0.99999999832001,0.9887147158978,0.999999998371296,57.75515,66.7912,40.0128,69.57504,75.9676833333333,60.9300333333333,97.19556,31.0479,51.1823,110.842457142857,52.93475,64.0258,5.99435,NA,NA,6.80925879036617,13.0526584600333,5.44919747029577,12.4011361067462,NA,NA,26.4039640318038,10.09875,NA,54.757975,66.7912,40.0128,47.2858,51.78365,54.0735,69.92565,31.0479,51.1823,67.3977,47.885375,64.0258,60.752325,66.7912,40.0128,89.491075,95.535175,73.993,114.905725,31.0479,51.1823,129.2835,57.984125,64.0258
"ZNF558",1,0.998724834276782,0.999630607855495,0.80690792874993,0.972639856768028,0.99999999940084,0.999885712592441,0.999991624284824,0.999996502777736,0.884010726228767,0.999830320516157,0.999989555357841,0.999995352061773,0.747557860214451,1,0.999999980737825,0.999999998796046,0.999408038422109,0.192428515498194,0.999943527709226,0.999830708783118,1,1,0.99930795710471,0.959255315277425,0.999970217643604,0.999962901020814,0.999999976826536,0.999999914713435,0.999999975896851,0.99999744904571,0.99895917152355,0.999999999997495,0.999999999997085,0.999999999920295,0.999999862204605,0.999993158690749,0.999999554140779,0.999953750272949,0.63912890356427,0.999999995538774,0.99999998850634,0.999999762180906,0.99999751238343,1,0.99999999999674,0.99999999999928,0.999624576243812,0.893102763398117,0.999992710205319,0.999989050792386,0.999999999998701,0.999999999913951,0.999999998681039,0.999999885836801,0.999999999898665,0.999999999964508,0.999965221645769,0.994143277251639,0.999999969058833,0.999999961832744,1,0.999999999252268,0.999999999995853,0.999999999922478,1,318.3471,316.2074,529.5307,572.569595,427.38195,427.066611111111,363.18142,301.423,399.7877,399.262828571429,344.4709,362.0451,32.8411,NA,NA,44.8077515569663,38.3730748685824,90.1544173834222,32.6861600430274,NA,NA,79.0900461933609,77.8535,NA,301.92655,316.2074,529.5307,435.635775,419.488925,326.9956,294.052175,301.423,399.7877,269.0875,305.54415,362.0451,334.76765,316.2074,529.5307,747.3743,470.5449,582.0363,422.47995,301.423,399.7877,507.72765,383.39765,362.0451
"ZNF597",0.999999472055845,0.997561063221269,0.999997301866176,0.999204486473487,0.999999999998701,0.999991440387196,0.999999371763148,0.99999999999013,0.999658153151496,0.999959949260263,0.999751348618546,1,0.999986095518502,1,0.999997838084056,0.786203928784672,0.999085044027082,0.999999999418893,0.668167013147108,0.627241444350898,0.804209136580674,0.999999829241484,1,0.999994301413377,0.999999999945901,1,0.999999999998161,0.998499767208025,0.974788647344783,0.999731170462149,0.999999991500931,0.998371172890381,0.989814545940383,0.998112922775651,0.999999999982059,0.999582917038905,0.999961061211135,1,0.999950726164851,0.999999980846828,0.999999989254716,0.999999999941932,0.770451292068896,1,0.996457071922826,0.999999996225538,0.999999999779936,0.999749464539663,0.999995624117044,1,0.999999304023714,0.932070404266383,0.999999999982828,0.993824404766489,0.999999981365505,0.999999961062699,0.999953623886897,0.991768591859817,0.996645571717886,0.999907132130773,0.998205786170653,0.839849113755071,0.99997416128532,0.955780899489052,0.999333993625645,0.99999202690393,32.27895,49.9766,73.8534,54.507155,44.2735166666667,52.9845111111111,81.89405,48.1889,87.741,49.8569285714286,41.38845,18.4247,3.93375,NA,NA,7.45394804669761,14.7189369753031,6.84871614356468,13.1751912532882,NA,NA,16.778203051986,18.49335,NA,30.312075,49.9766,73.8534,38.1889,17.7941,44.6463,58.852225,48.1889,87.741,19.95985,32.141775,18.4247,34.245825,49.9766,73.8534,72.879475,63.2278,62.1454,90.211925,48.1889,87.741,65.9967,50.635125,18.4247
"ZNF30",0.999965126598995,0.985000676007068,0.999995250242761,0.999999638569885,0.999998625399729,0.989420655810788,0.999630970535979,1,0.999694624570251,0.99977477738399,0.999991014941611,0.999999967411848,0.996779131951228,0.999999965460019,0.999999397072935,0.985954704507893,0.999999999979787,0.999993406456759,0.883513629796204,0.999989713373678,0.993054076856287,0.999999976448251,0.999559984682493,0.971924906472755,0.999937453899132,0.998042543053379,0.999740005479726,0.981120399985816,0.999999222670214,0.998650555203445,0.952115314646669,0.999577363027258,0.993797150334517,0.998752582387717,0.959100528754774,1,0.99868455664876,1,0.999874655923234,0.997342864683402,0.999999999992911,0.999975185321064,0.999999507407963,0.995829325940099,0.988354257024306,1,0.999972678994801,0.986376875992954,0.999999815976712,0.999719033518832,0.999994279052677,0.987975303778004,0.999999960956446,0.999998887502889,0.998955482440352,0.818669196947854,0.996900753692799,0.999996990712335,0.787348560953215,0.953340097258033,0.873860941600227,0.987219841187535,0.802663710438092,0.742337855921088,0.965766052368495,0.826384661568127,48.77305,88.2765,125.7848,64.15259,82.30365,70.8315333333333,97.06883,29.1074,21.4635,86.5455,49.7209,161.6766,0.11215,NA,NA,7.9344394324028,16.0440298910581,12.4834132269362,26.5337383612347,NA,NA,24.2265246623063,0.869900000000001,NA,48.716975,88.2765,125.7848,34.21235,57.6792,58.4784,48.31205,29.1074,21.4635,53.5022,49.28595,161.6766,48.829125,88.2765,125.7848,91.30875,114.7536,79.4423,130.7372,29.1074,21.4635,93.81995,50.15585,161.6766
"ZNF354A",1,1,1,0.982318709567099,0.999374486175114,0.998387179335513,0.999224606778112,0.999978706331808,0.999916432695107,0.999998032568889,0.999999713570973,0.999999998915672,0.9999999642174,0.923938230677742,0.999786064728533,0.999999999879247,1,0.999999999958707,0.69229692132308,0.994524177880099,0.99999992564686,0.99999964926732,0.999999737587349,0.999999964562947,0.962437800194901,0.99310079098425,0.999770428068651,0.999973041329853,0.999999999987319,0.999999999945976,1,0.994003173837742,0.999464948026771,0.999998017865417,0.999999964689667,0.999999999626464,0.999999980593947,0.999999999961005,0.999999996507057,0.920814295102479,0.999487637984813,0.999999999999116,0.99999999983805,0.999909148068838,0.9999995802153,0.999999964246936,0.999999974359019,0.999999998778623,0.869113326272713,0.980883470962877,0.99957914230889,0.999973178257166,0.999999999997072,1,0.999878416365298,0.999999999994463,1,0.999999999992246,0.999842247810526,0.999997256383547,0.999999999999112,1,0.999998031274444,0.999999996612261,1,0.99999956891418,211.90585,223.2602,205.5975,384.818285,343.658166666667,269.465455555556,239.65878,119.9871,176.1896,257.797128571429,151.32005,245.0484,107.97345,NA,NA,58.9135740937583,57.584108389715,25.4367460663654,24.0221186859472,NA,NA,65.7143816577493,34.62875,NA,157.919125,223.2602,205.5975,212.044975,242.257825,237.5685,171.788925,119.9871,176.1896,143.68075,134.005675,245.0484,265.892575,223.2602,205.5975,466.235075,450.6603,333.3333,292.728575,119.9871,176.1896,368.32745,168.634425,245.0484
"ZNF764",0.999998692086304,0.999973525694879,0.999999999997762,0.999999828765895,0.999999994558533,0.999998639003985,0.999833448046721,1,0.999999999997228,0.999909617596088,0.999945800747207,1,0.999999999385635,0.999983537931176,0.999999999974947,0.966968857566836,0.999998100787438,0.99999998871107,0.69763410974045,0.999110131878153,0.988873655187983,1,0.999999985733992,0.99999925367131,0.999999999996624,0.999999303173802,0.999999902233386,0.999142777021687,0.999999999871533,0.999988566790776,0.999902473356488,0.999996351021352,0.999724275944284,0.999880180241929,0.984330164064611,0.999999996185158,0.999928326642973,1,0.999999999868834,0.999979030649289,1,1,0.995981168770126,0.999999818266701,0.999850325044794,1,0.999999842855827,0.99999401265373,0.99999999868221,0.999973315045578,0.999994202282995,0.984413701541396,1,0.999999993803708,0.999991166929558,0.996545449605854,0.999997175324166,0.99999990218209,0.99818578055025,0.999976404001903,0.999894406091101,0.999999999896703,0.99967261877698,0.995567463867644,0.999937329409203,0.99835405263046,134.74955,193.3676,213.2596,164.02957,197.783016666667,188.579333333333,245.38808,149.0944,109.9121,191.538314285714,145.4018,266.2368,12.74195,NA,NA,11.237820854723,40.6571506669402,21.0856863894022,62.5522966570938,NA,NA,38.7850441739586,20.5864,NA,128.378575,193.3676,213.2596,129.909975,149.523975,151.0369,143.545925,149.0944,109.9121,131.22315,135.1086,266.2368,141.120525,193.3676,213.2596,199.96855,214.658525,217.3756,245.200775,149.0944,109.9121,214.49365,155.695,266.2368
